capital,faixa_remuneracao_media_sm,CLT U/ PJ Ind,CLT U/ PF Ind,CLT R/ PJ Ind,CLT R/ PF Ind,Estatutário,Estatutário RGPS,Estatutário não Efetivo,Avulso,Temporário,Aprendiz,CLT U/ PJ Determinado,CLT U/ PF Determinado,CLT R/ PJ Determinado,CLT R/ PF Determinado,Diretor,Contrat Prazo Determinado,Contrat TMP Determinado,Contrat Lei Estadual,Contrat Lei Municipal,sexo,ano
terezina___pi,"03:1,51_a_2,00",7.837,42,13,0,4.852,5,1.374,0,49,1,65,0,0,0,6,10,51,0,0,F,2010
terezina___pi,"04:2,01_a_3,00",5.098,14,7,1,5.214,3,1.014,0,28,0,58,0,0,0,3,4,359,73,0,F,2010
terezina___pi,"05:3,01_a_4,00",2.507,24,2,0,7.706,0,709,0,9,0,19,0,0,0,1,3,147,7,0,F,2010
terezina___pi,"06:4,01_a_5,00",1.266,1,2,0,2.478,1,418,0,4,0,3,0,0,0,1,0,33,0,0,F,2010
terezina___pi,"07:5,01_a_7,00",1.033,3,0,0,3.416,2,491,0,0,0,2,0,0,0,3,0,44,0,0,F,2010
terezina___pi,"08:7,01_a_10,00",667,2,0,0,2.613,3,148,0,0,0,3,0,0,0,2,0,6,0,0,F,2010
terezina___pi,"09:10,01_a_15,00",405,0,1,0,2.149,1,42,0,0,0,0,0,0,0,0,0,4,0,0,F,2010
terezina___pi,"10:15,01_a_20,00",155,0,0,0,862,0,2,0,0,0,0,0,0,0,0,0,0,0,0,F,2010
terezina___pi,"11:mais_de_20,00",81,1,0,0,595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,F,2010
fortaleza___ce,"00:ate_0,50",2.210,3,1,0,59,0,0,0,5,1.714,270,0,0,0,0,3,0,310,1,F,2010
fortaleza___ce,"01:0,51_a_1,00",32.390,88,11,0,1.620,1,153,2,42,2.375,1.374,3,0,0,12,61,9,801,27,F,2010
fortaleza___ce,"02:1,01_a_1,50",122.132,1.083,76,2,2.330,15,284,2,88,32,1.674,3,0,0,8,261,201,903,975,F,2010
fortaleza___ce,"03:1,51_a_2,00",29.334,125,27,0,10.000,17,470,1,27,3,301,0,0,0,4,106,0,966,435,F,2010
fortaleza___ce,"04:2,01_a_3,00",21.369,82,17,0,9.024,25,1.043,0,23,0,294,0,0,0,9,62,81,2.111,850,F,2010
fortaleza___ce,"05:3,01_a_4,00",10.073,38,6,0,6.090,9,768,0,19,0,111,0,0,0,0,72,36,806,2.273,F,2010
fortaleza___ce,"06:4,01_a_5,00",6.077,7,6,0,6.156,7,796,0,3,0,82,0,0,0,0,26,21,35,432,F,2010
fortaleza___ce,"07:5,01_a_7,00",5.846,16,2,0,9.465,18,654,0,1,0,51,0,0,0,6,11,28,1,177,F,2010
fortaleza___ce,"08:7,01_a_10,00",3.308,7,2,0,6.940,8,191,0,1,0,14,0,0,0,3,14,1,0,21,F,2010
fortaleza___ce,"09:10,01_a_15,00",2.425,3,0,0,3.650,2,153,0,0,0,4,0,0,0,0,6,2,0,14,F,2010
fortaleza___ce,"10:15,01_a_20,00",1.016,4,0,0,2.049,0,34,0,0,0,0,0,0,0,0,2,2,0,1,F,2010
fortaleza___ce,"11:mais_de_20,00",465,5,0,0,1.991,0,8,0,0,0,0,0,0,0,2,0,0,0,0,F,2010
natal___rn,"00:ate_0,50",911,2,0,0,87,5,9,7,7,1.256,68,1,0,0,0,6,0,0,0,F,2010
natal___rn,"01:0,51_a_1,00",11.577,76,9,0,357,15,21,42,53,526,410,2,1,0,3,37,0,0,0,F,2010
natal___rn,"02:1,01_a_1,50",41.535,225,40,2,2.460,26,181,26,495,2,634,1,0,0,0,58,0,0,2,F,2010
natal___rn,"03:1,51_a_2,00",9.837,35,9,0,3.922,15,107,1,385,2,124,0,1,0,2,10,0,0,3,F,2010
natal___rn,"04:2,01_a_3,00",6.341,35,4,1,10.287,36,283,1,602,0,99,0,0,0,2,8,43,1,0,F,2010
natal___rn,"05:3,01_a_4,00",2.708,30,3,0,7.623,173,167,0,500,0,65,0,0,0,3,6,60,0,1,F,2010
natal___rn,"06:4,01_a_5,00",1.516,16,1,0,4.480,119,360,0,0,0,23,0,0,0,1,1,30,1,0,F,2010
natal___rn,"07:5,01_a_7,00",1.364,12,0,0,4.141,165,216,0,0,0,30,0,0,0,3,2,24,0,0,F,2010
natal___rn,"08:7,01_a_10,00",729,13,2,0,2.171,189,92,0,1,0,38,0,0,0,0,2,2,0,0,F,2010
natal___rn,"09:10,01_a_15,00",411,7,0,0,2.309,169,78,0,0,0,18,0,0,0,0,2,2,0,0,F,2010
natal___rn,"10:15,01_a_20,00",149,4,0,0,1.310,76,1,0,0,0,2,0,0,0,0,0,0,0,0,F,2010
natal___rn,"11:mais_de_20,00",76,4,0,0,665,48,0,0,0,0,2,0,0,0,4,0,0,0,0,F,2010
joao_pessoa___pb,"00:ate_0,50",727,7,0,1,26,0,11,0,4,316,124,1,0,0,0,0,0,0,0,F,2010
joao_pessoa___pb,"01:0,51_a_1,00",10.393,54,3,2,735,1,4.387,0,14,701,783,5,1,0,2,6,0,0,0,F,2010
joao_pessoa___pb,"02:1,01_a_1,50",32.248,417,26,1,2.117,2,11.931,0,73,11,501,1,1,0,2,28,0,0,0,F,2010
joao_pessoa___pb,"03:1,51_a_2,00",7.004,29,4,0,2.525,2,4.557,0,3,4,89,0,0,0,0,5,2,0,0,F,2010
joao_pessoa___pb,"04:2,01_a_3,00",5.529,13,4,0,5.760,8,6.506,0,0,1,73,0,1,0,2,4,33,0,0,F,2010
joao_pessoa___pb,"05:3,01_a_4,00",2.254,6,2,0,3.995,2,1.455,0,0,0,44,0,0,0,1,2,26,0,0,F,2010
joao_pessoa___pb,"06:4,01_a_5,00",1.296,0,0,0,3.247,0,595,0,1,0,29,0,0,0,1,3,26,0,0,F,2010
joao_pessoa___pb,"07:5,01_a_7,00",1.116,4,0,0,2.786,0,498,0,0,0,15,0,0,0,1,0,19,0,0,F,2010
joao_pessoa___pb,"08:7,01_a_10,00",645,2,0,0,1.748,0,569,0,0,0,9,0,0,0,0,3,1,0,0,F,2010
joao_pessoa___pb,"09:10,01_a_15,00",343,3,0,0,1.672,0,310,0,0,0,7,0,0,0,0,0,1,0,0,F,2010
joao_pessoa___pb,"10:15,01_a_20,00",98,3,0,0,1.282,0,75,0,0,0,4,0,0,0,0,0,12,0,0,F,2010
joao_pessoa___pb,"11:mais_de_20,00",54,1,0,0,580,0,43,0,0,0,0,0,0,0,3,0,0,0,0,F,2010
recife___pe,"00:ate_0,50",1.265,1,0,0,130,5,342,2,10,2.290,103,0,19,0,0,8,0,1,0,F,2010
recife___pe,"01:0,51_a_1,00",18.080,93,61,1,849,32,649,3,136,704,809,2,56,0,20,116,5,1.715,10,F,2010
recife___pe,"02:1,01_a_1,50",79.139,675,256,2,10.664,69,1.437,6,780,17,1.288,6,81,0,10,281,253,3.079,0,F,2010
recife___pe,"03:1,51_a_2,00",28.217,152,30,4,5.278,176,1.271,3,181,1,321,2,2,0,7,108,14,10.065,0,F,2010
recife___pe,"04:2,01_a_3,00",20.172,70,14,0,11.420,360,1.900,2,205,1,253,0,1,0,6,65,102,8.218,0,F,2010
recife___pe,"05:3,01_a_4,00",10.223,35,11,1,9.798,107,897,2,46,1,128,0,0,0,4,23,84,264,0,F,2010
recife___pe,"06:4,01_a_5,00",5.764,13,3,0,6.806,88,932,1,54,1,98,0,0,0,3,21,31,88,0,F,2010
recife___pe,"07:5,01_a_7,00",6.035,16,6,0,9.519,133,674,0,53,0,68,0,0,0,16,20,43,28,1,F,2010
recife___pe,"08:7,01_a_10,00",4.012,13,1,0,8.783,63,410,0,25,0,20,0,0,0,0,24,9,220,2,F,2010
recife___pe,"09:10,01_a_15,00",2.197,4,1,0,5.339,87,447,1,14,0,7,0,0,0,2,1,3,19,0,F,2010
recife___pe,"10:15,01_a_20,00",656,4,1,0,2.527,2,19,0,0,0,5,0,0,0,0,3,0,1,0,F,2010
recife___pe,"11:mais_de_20,00",420,1,0,0,2.264,23,14,0,0,0,2,0,0,0,6,4,0,0,0,F,2010
maceio___al,"00:ate_0,50",703,5,0,0,12,0,0,0,2,914,92,0,0,0,0,1,0,0,0,F,2010
maceio___al,"01:0,51_a_1,00",13.673,91,5,2,205,0,137,0,13,526,505,0,0,0,5,32,0,0,0,F,2010
maceio___al,"02:1,01_a_1,50",35.826,329,7,3,2.458,4,323,0,32,3,661,0,0,0,2,123,0,0,0,F,2010
maceio___al,"03:1,51_a_2,00",9.562,27,3,0,4.861,1,640,0,0,1,159,0,0,0,1,63,0,0,0,F,2010
maceio___al,"04:2,01_a_3,00",6.441,29,0,0,6.245,3,423,0,1,1,106,0,0,0,0,30,2,0,0,F,2010
maceio___al,"05:3,01_a_4,00",3.386,8,0,0,3.120,0,391,0,0,0,43,0,0,0,3,10,14,0,0,F,2010
maceio___al,"06:4,01_a_5,00",1.553,2,0,0,3.291,0,306,0,4,0,15,0,0,0,0,1,25,0,0,F,2010
maceio___al,"07:5,01_a_7,00",1.500,2,1,0,3.031,0,214,0,0,0,13,0,0,0,1,13,16,0,0,F,2010
maceio___al,"08:7,01_a_10,00",823,1,1,0,1.638,0,80,0,0,0,15,0,0,0,0,3,8,0,0,F,2010
maceio___al,"09:10,01_a_15,00",351,1,0,0,1.480,0,20,0,0,0,5,0,0,0,1,1,0,0,0,F,2010
maceio___al,"10:15,01_a_20,00",85,0,0,0,586,0,6,0,0,0,1,0,0,0,0,0,0,0,0,F,2010
maceio___al,"11:mais_de_20,00",58,0,0,0,600,0,0,0,0,0,1,0,0,0,0,0,1,0,0,F,2010
aracaju___se,"00:ate_0,50",979,8,2,0,100,4,112,1,0,1.046,103,0,0,0,1,7,0,0,0,F,2010
aracaju___se,"01:0,51_a_1,00",9.572,87,33,4,314,17,139,0,0,334,321,0,2,0,5,40,1,16,0,F,2010
aracaju___se,"02:1,01_a_1,50",30.929,304,91,4,1.999,15,687,1,14,4,299,0,0,0,4,45,0,675,1,F,2010
aracaju___se,"03:1,51_a_2,00",8.582,41,12,0,1.960,6,529,1,7,0,64,1,0,0,2,23,0,951,0,F,2010
aracaju___se,"04:2,01_a_3,00",5.797,41,2,0,2.222,14,909,0,0,0,66,0,0,0,5,15,3,667,2,F,2010
aracaju___se,"05:3,01_a_4,00",2.699,4,5,0,2.100,23,562,0,3,0,11,0,0,0,1,14,5,444,0,F,2010
aracaju___se,"06:4,01_a_5,00",1.391,12,5,0,4.684,69,279,0,1,0,16,0,0,0,2,14,0,260,1,F,2010
aracaju___se,"07:5,01_a_7,00",1.226,2,1,0,2.998,24,191,0,0,0,10,0,0,0,0,2,1,224,0,F,2010
aracaju___se,"08:7,01_a_10,00",712,1,0,0,1.411,17,104,0,0,0,4,0,0,0,2,1,0,161,0,F,2010
aracaju___se,"09:10,01_a_15,00",417,1,0,0,799,47,48,0,0,0,2,0,0,0,0,0,0,120,0,F,2010
aracaju___se,"10:15,01_a_20,00",136,0,0,0,397,33,1,0,0,0,1,0,0,0,0,0,0,53,0,F,2010
aracaju___se,"11:mais_de_20,00",111,3,0,0,522,76,3,0,0,0,0,0,0,0,2,0,0,33,0,F,2010
salvador___ba,"00:ate_0,50",1.846,3,2,0,13,19,4,0,15,3.133,477,0,0,0,0,4,0,1,0,F,2010
salvador___ba,"01:0,51_a_1,00",29.996,62,22,1,81,28,2.428,3,103,1.699,2.446,0,0,0,7,56,1,7.008,0,F,2010
salvador___ba,"02:1,01_a_1,50",92.045,420,31,4,565,28,2.962,1,231,30,3.775,4,0,0,8,97,157,3.061,0,F,2010
salvador___ba,"03:1,51_a_2,00",31.372,99,9,1,3.264,4,3.464,1,89,0,1.363,0,0,0,3,43,14,1.618,0,F,2010
salvador___ba,"04:2,01_a_3,00",26.230,86,9,0,8.360,11,4.061,1,27,0,1.305,3,1,0,3,55,183,499,0,F,2010
salvador___ba,"05:3,01_a_4,00",11.950,46,3,0,9.661,7,1.782,1,10,0,522,0,0,0,1,30,108,89,0,F,2010
salvador___ba,"06:4,01_a_5,00",6.859,10,0,0,7.868,4,2.040,0,3,0,138,0,0,0,3,25,15,89,0,F,2010
salvador___ba,"07:5,01_a_7,00",7.776,18,1,0,12.469,2,830,2,1,0,195,0,0,0,1,11,5,29,0,F,2010
salvador___ba,"08:7,01_a_10,00",4.746,9,0,0,11.159,6,742,0,1,0,115,0,0,0,0,6,5,1,0,F,2010
salvador___ba,"09:10,01_a_15,00",2.510,2,0,0,6.587,2,564,1,2,0,17,0,0,0,1,5,8,1,0,F,2010
salvador___ba,"10:15,01_a_20,00",865,1,0,0,2.931,0,147,0,0,0,0,0,0,0,1,2,12,0,6,F,2010
salvador___ba,"11:mais_de_20,00",457,1,0,0,2.884,0,122,0,0,0,3,0,0,0,2,4,1,0,0,F,2010
belo_horizonte___mg,"00:ate_0,50",3.350,17,5,0,51,0,9,2,28,4.958,510,1,0,0,0,6,0,0,0,F,2010
belo_horizonte___mg,"01:0,51_a_1,00",35.468,161,79,5,248,0,1.670,0,310,1.836,2.351,2,2,0,56,63,0,0,141,F,2010
belo_horizonte___mg,"02:1,01_a_1,50",149.996,1.533,217,18,1.510,1,33.112,0,529,16,2.926,8,3,0,5,254,212,0,1.647,F,2010
belo_horizonte___mg,"03:1,51_a_2,00",60.824,746,148,1,5.593,2,2.845,1,93,2,1.039,0,0,0,15,103,2,0,1.970,F,2010
belo_horizonte___mg,"04:2,01_a_3,00",55.063,330,101,0,36.675,0,2.846,0,91,1,918,1,0,0,11,130,98,0,884,F,2010
belo_horizonte___mg,"05:3,01_a_4,00",22.050,81,40,0,22.821,5,1.779,1,44,0,372,0,1,0,11,55,70,0,954,F,2010
belo_horizonte___mg,"06:4,01_a_5,00",13.488,40,25,0,18.595,9,1.196,0,37,0,183,0,0,0,3,22,34,0,419,F,2010
belo_horizonte___mg,"07:5,01_a_7,00",13.470,42,14,0,18.642,15,1.081,0,24,0,143,0,0,0,9,22,48,0,222,F,2010
belo_horizonte___mg,"08:7,01_a_10,00",9.449,39,8,0,12.156,11,750,0,12,0,75,0,0,0,2,20,36,0,241,F,2010
belo_horizonte___mg,"09:10,01_a_15,00",5.123,14,3,0,8.817,7,506,0,1,0,27,0,0,0,1,8,1,0,30,F,2010
belo_horizonte___mg,"10:15,01_a_20,00",1.602,3,1,0,4.923,0,135,0,1,0,3,0,0,0,14,1,6,0,2,F,2010
belo_horizonte___mg,"11:mais_de_20,00",976,5,0,0,5.611,0,135,0,0,0,7,0,0,0,13,1,0,0,0,F,2010
vitoria___es,"00:ate_0,50",387,0,1,0,5,1,76,103,0,996,53,0,0,0,0,4,0,0,0,F,2010
vitoria___es,"01:0,51_a_1,00",3.652,43,6,1,20,7,246,189,4,262,307,0,0,0,6,32,0,0,0,F,2010
vitoria___es,"02:1,01_a_1,50",23.417,456,37,3,377,14,2.186,8,18,1,583,0,3,0,4,46,0,0,0,F,2010
vitoria___es,"03:1,51_a_2,00",10.998,155,10,2,1.131,4,1.234,2,8,0,346,0,0,0,7,12,0,0,0,F,2010
vitoria___es,"04:2,01_a_3,00",9.299,76,9,0,3.968,6,4.753,0,6,0,289,0,3,0,11,27,9,0,0,F,2010
vitoria___es,"05:3,01_a_4,00",4.093,16,3,0,3.532,11,2.537,3,10,0,100,0,0,0,6,5,39,2,0,F,2010
vitoria___es,"06:4,01_a_5,00",2.257,7,1,0,3.043,89,2.513,0,1,0,27,0,0,0,3,2,22,0,0,F,2010
vitoria___es,"07:5,01_a_7,00",2.362,7,1,0,3.407,17,664,0,1,0,18,0,0,0,9,1,7,0,0,F,2010
vitoria___es,"08:7,01_a_10,00",1.542,1,0,0,1.909,6,166,1,1,0,5,0,0,0,4,11,2,0,0,F,2010
vitoria___es,"09:10,01_a_15,00",904,1,1,0,1.433,15,34,1,0,0,3,0,0,0,1,1,1,0,0,F,2010
vitoria___es,"10:15,01_a_20,00",289,0,0,0,860,0,9,0,0,0,0,0,0,0,0,1,0,0,0,F,2010
vitoria___es,"11:mais_de_20,00",180,5,0,0,571,0,0,0,0,0,1,0,0,0,2,1,0,0,0,F,2010
rio_de_janeiro___rj,"00:ate_0,50",4.531,18,11,0,148,0,91,0,83,2.579,467,2,0,0,2,12,0,18,0,F,2010
rio_de_janeiro___rj,"01:0,51_a_1,00",39.854,140,95,2,219,24,998,0,284,9.600,2.712,1,6,0,67,79,9,163,0,F,2010
rio_de_janeiro___rj,"02:1,01_a_1,50",244.821,2.843,652,15,3.465,27,1.022,2,969,251,4.377,27,4,0,19,968,304,309,0,F,2010
rio_de_janeiro___rj,"03:1,51_a_2,00",110.586,1.103,359,3,10.399,48,1.423,1,353,3,1.431,1,0,0,42,571,582,446,0,F,2010
rio_de_janeiro___rj,"04:2,01_a_3,00",87.158,480,172,3,32.716,101,1.628,1,320,3,1.186,1,0,0,24,367,1.053,735,0,F,2010
rio_de_janeiro___rj,"05:3,01_a_4,00",43.713,190,67,0,26.632,34,2.012,0,196,0,575,0,0,0,17,185,1.162,7,1,F,2010
rio_de_janeiro___rj,"06:4,01_a_5,00",24.984,89,19,0,22.020,18,723,0,150,0,356,0,1,0,15,174,125,7,0,F,2010
rio_de_janeiro___rj,"07:5,01_a_7,00",29.921,107,20,0,30.384,43,1.257,0,86,0,614,0,0,0,17,92,47,53,0,F,2010
rio_de_janeiro___rj,"08:7,01_a_10,00",22.103,65,7,0,24.877,86,1.278,0,63,0,194,0,0,0,3,48,41,11,0,F,2010
rio_de_janeiro___rj,"09:10,01_a_15,00",14.925,47,1,0,16.543,21,974,1,11,0,98,0,0,0,4,37,577,0,0,F,2010
rio_de_janeiro___rj,"10:15,01_a_20,00",6.683,9,0,0,7.079,4,192,0,1,0,22,0,0,0,4,14,5,0,0,F,2010
rio_de_janeiro___rj,"11:mais_de_20,00",7.567,17,1,0,5.804,4,77,0,1,0,30,0,0,0,38,33,2,0,0,F,2010
sao_paulo___sp,"00:ate_0,50",8.262,201,5,0,3.769,406,226,0,1.607,2.616,1.358,26,4,0,0,24,0,449,0,F,2010
sao_paulo___sp,"01:0,51_a_1,00",87.729,654,77,4,11.874,2.321,441,1,6.679,17.709,8.549,11,9,0,84,313,3,1.558,0,F,2010
sao_paulo___sp,"02:1,01_a_1,50",506.882,3.288,407,23,21.160,5.416,163,2,13.311,1.184,11.343,15,7,0,35,1.448,254,1.201,0,F,2010
sao_paulo___sp,"03:1,51_a_2,00",342.591,1.314,231,8,18.843,7.315,47,3,4.903,92,5.439,2,3,0,45,942,4,437,1,F,2010
sao_paulo___sp,"04:2,01_a_3,00",303.273,963,302,6,44.728,27.090,34,3,2.457,9,4.328,4,0,0,34,868,137,68,1,F,2010
sao_paulo___sp,"05:3,01_a_4,00",156.711,360,159,0,54.017,26.544,108,2,926,3,2.015,2,1,0,21,476,55,0,0,F,2010
sao_paulo___sp,"06:4,01_a_5,00",98.464,223,78,1,42.120,4.377,535,0,538,3,1.170,0,0,0,20,287,57,0,0,F,2010
sao_paulo___sp,"07:5,01_a_7,00",117.848,225,58,0,57.281,6.525,801,4,353,0,1.304,0,0,0,34,324,70,0,2,F,2010
sao_paulo___sp,"08:7,01_a_10,00",91.023,172,57,0,38.896,2.551,1.631,0,145,1,875,0,0,0,13,148,17,0,0,F,2010
sao_paulo___sp,"09:10,01_a_15,00",61.400,117,26,0,18.552,1.663,1.559,0,43,2,495,0,0,0,8,46,3,0,0,F,2010
sao_paulo___sp,"10:15,01_a_20,00",23.914,40,10,1,7.873,420,545,0,10,0,153,0,0,0,5,13,0,0,0,F,2010
sao_paulo___sp,"11:mais_de_20,00",25.683,81,14,0,6.905,279,60,0,3,0,144,0,0,0,101,17,0,0,0,F,2010
curitiba___pr,"00:ate_0,50",2.108,5,3,0,15,13,24,0,235,207,351,0,2,0,3,119,0,369,1,F,2010
curitiba___pr,"01:0,51_a_1,00",19.735,94,145,3,101,76,86,0,1.022,4.011,1.444,0,5,0,42,2.355,1,1.818,26,F,2010
curitiba___pr,"02:1,01_a_1,50",93.575,763,430,17,206,530,68,0,2.382,308,2.333,0,4,0,17,3.847,127,3.917,114,F,2010
curitiba___pr,"03:1,51_a_2,00",60.475,928,47,14,1.553,200,302,1,823,2,864,2,8,1,26,314,10,3.075,199,F,2010
curitiba___pr,"04:2,01_a_3,00",47.704,451,27,12,15.102,687,558,0,284,2,519,0,14,0,25,279,66,7.084,994,F,2010
curitiba___pr,"05:3,01_a_4,00",20.899,148,9,3,25.574,1.106,661,0,86,1,204,0,1,0,15,121,47,87,107,F,2010
curitiba___pr,"06:4,01_a_5,00",12.424,71,4,3,14.175,58,438,0,25,0,106,0,0,0,11,45,31,53,25,F,2010
curitiba___pr,"07:5,01_a_7,00",11.480,71,2,1,22.791,11,1.004,0,21,0,85,0,0,0,14,28,61,24,3,F,2010
curitiba___pr,"08:7,01_a_10,00",7.389,22,6,0,8.573,193,601,0,8,0,36,0,0,0,4,17,24,8,0,F,2010
curitiba___pr,"09:10,01_a_15,00",4.163,6,2,1,5.435,4,369,0,2,0,19,0,0,0,3,10,0,0,0,F,2010
curitiba___pr,"10:15,01_a_20,00",1.320,3,2,0,2.617,0,207,0,0,0,1,0,0,0,5,1,0,0,0,F,2010
curitiba___pr,"11:mais_de_20,00",798,1,0,0,2.718,0,24,0,1,0,2,0,0,0,7,3,0,0,0,F,2010
florianopolis___sc,"00:ate_0,50",763,2,0,0,27,0,27,0,4,117,118,0,0,0,0,0,0,0,0,F,2010
florianopolis___sc,"01:0,51_a_1,00",6.530,22,0,0,315,3,93,0,98,843,500,3,0,0,3,10,0,0,46,F,2010
florianopolis___sc,"02:1,01_a_1,50",26.350,143,4,0,525,1,137,0,69,13,801,3,0,0,2,21,115,0,8,F,2010
florianopolis___sc,"03:1,51_a_2,00",20.395,161,1,3,707,2,247,0,33,0,421,3,0,0,1,25,4,0,33,F,2010
florianopolis___sc,"04:2,01_a_3,00",15.583,99,1,1,2.607,5,1.735,0,0,0,187,5,0,0,3,16,59,0,151,F,2010
florianopolis___sc,"05:3,01_a_4,00",6.509,28,0,0,3.800,4,2.278,0,0,0,52,2,0,0,0,4,72,0,106,F,2010
florianopolis___sc,"06:4,01_a_5,00",3.754,15,0,0,7.998,0,799,0,0,0,30,1,0,0,0,3,35,0,17,F,2010
florianopolis___sc,"07:5,01_a_7,00",3.497,14,0,0,10.469,7,893,0,0,0,18,0,0,0,4,2,36,0,25,F,2010
florianopolis___sc,"08:7,01_a_10,00",1.870,3,0,1,7.158,0,988,0,0,0,3,0,0,0,1,4,6,0,50,F,2010
florianopolis___sc,"09:10,01_a_15,00",1.212,5,0,0,4.978,0,136,0,0,0,3,0,0,0,1,0,2,0,23,F,2010
florianopolis___sc,"10:15,01_a_20,00",313,2,0,0,1.849,0,53,0,0,0,1,0,0,0,1,0,3,0,4,F,2010
florianopolis___sc,"11:mais_de_20,00",198,0,0,0,1.317,0,11,0,0,0,0,0,0,0,11,0,0,0,0,F,2010
porto_alegre___rs,"00:ate_0,50",1.365,10,0,0,11,0,13,12,147,649,276,0,0,0,0,2,0,3,0,F,2010
porto_alegre___rs,"01:0,51_a_1,00",11.956,105,7,1,32,8,15,9,819,3.065,1.060,0,0,0,30,12,6,409,0,F,2010
porto_alegre___rs,"02:1,01_a_1,50",57.287,699,11,3,2.354,261,17,6,2.274,13,1.596,3,1,0,3,89,77,10.186,479,F,2010
porto_alegre___rs,"03:1,51_a_2,00",41.829,635,15,2,15.025,107,6,3,488,2,706,1,0,0,2,20,0,4.239,489,F,2010
porto_alegre___rs,"04:2,01_a_3,00",35.040,379,30,0,11.120,259,33,3,135,0,464,0,1,0,3,9,74,10.023,349,F,2010
porto_alegre___rs,"05:3,01_a_4,00",17.789,136,20,0,8.350,300,30,0,39,0,213,0,0,0,10,3,29,2.385,92,F,2010
porto_alegre___rs,"06:4,01_a_5,00",11.947,53,21,0,5.693,336,124,0,16,1,140,0,0,0,3,8,5,108,8,F,2010
porto_alegre___rs,"07:5,01_a_7,00",11.996,45,31,0,6.688,325,450,0,6,0,95,0,0,0,4,5,4,109,1,F,2010
porto_alegre___rs,"08:7,01_a_10,00",9.783,31,27,0,6.974,289,53,0,2,0,46,0,0,0,4,1,17,18,0,F,2010
porto_alegre___rs,"09:10,01_a_15,00",5.247,16,17,0,6.570,256,277,0,2,0,16,0,0,0,4,0,0,1,0,F,2010
porto_alegre___rs,"10:15,01_a_20,00",1.965,11,2,0,2.846,37,77,0,0,0,6,0,0,0,5,0,2,0,0,F,2010
porto_alegre___rs,"11:mais_de_20,00",1.405,8,4,0,3.015,29,13,0,0,0,6,0,0,0,18,0,0,0,0,F,2010
campo_grande___ms,"00:ate_0,50",862,6,0,7,11,0,0,0,10,471,143,0,0,0,0,1,115,1,0,F,2010
campo_grande___ms,"01:0,51_a_1,00",7.568,71,7,42,87,2,548,2,58,761,709,0,0,0,0,6,440,8,0,F,2010
campo_grande___ms,"02:1,01_a_1,50",34.095,605,47,160,2.142,83,3.406,15,140,33,720,0,0,1,0,34,571,169,0,F,2010
campo_grande___ms,"03:1,51_a_2,00",13.556,159,16,37,4.248,52,1.109,8,6,0,184,0,0,1,2,5,969,55,0,F,2010
campo_grande___ms,"04:2,01_a_3,00",9.490,113,12,10,4.006,62,825,14,1,0,83,0,0,0,1,7,2.716,244,0,F,2010
campo_grande___ms,"05:3,01_a_4,00",3.901,33,5,4,4.983,31,434,1,1,0,58,0,0,0,0,5,1.629,236,0,F,2010
campo_grande___ms,"06:4,01_a_5,00",2.342,20,0,3,5.233,21,383,4,1,0,24,0,0,0,2,1,1.064,83,0,F,2010
campo_grande___ms,"07:5,01_a_7,00",1.977,14,5,1,6.263,125,457,2,0,0,16,0,0,0,1,1,37,64,0,F,2010
campo_grande___ms,"08:7,01_a_10,00",951,11,0,1,3.774,25,259,1,0,0,7,0,0,0,0,0,7,12,0,F,2010
campo_grande___ms,"09:10,01_a_15,00",567,9,1,0,3.206,60,126,1,0,0,0,0,0,0,0,0,1,9,0,F,2010
campo_grande___ms,"10:15,01_a_20,00",197,0,0,0,1.148,0,16,0,0,0,2,0,0,0,0,0,0,4,0,F,2010
campo_grande___ms,"11:mais_de_20,00",111,4,0,0,914,0,7,0,0,0,0,0,0,0,2,0,0,0,0,F,2010
cuiaba___mt,"00:ate_0,50",360,3,0,0,11,0,0,0,2,604,99,0,0,0,0,2,0,25,0,F,2010
cuiaba___mt,"01:0,51_a_1,00",4.910,56,10,12,39,2,296,1,12,506,522,0,0,0,7,55,1,39,0,F,2010
cuiaba___mt,"02:1,01_a_1,50",26.948,298,63,14,1.229,4,622,11,15,30,1.082,2,3,0,1,88,10,153,0,F,2010
cuiaba___mt,"03:1,51_a_2,00",12.780,128,49,1,3.053,11,880,6,8,1,244,1,0,0,2,64,4,307,0,F,2010
cuiaba___mt,"04:2,01_a_3,00",8.615,49,88,0,3.485,19,914,2,5,1,143,0,1,0,0,19,20,1.422,0,F,2010
cuiaba___mt,"05:3,01_a_4,00",3.834,18,74,0,4.228,82,731,0,2,0,85,0,0,0,1,15,53,1.185,0,F,2010
cuiaba___mt,"06:4,01_a_5,00",1.912,22,32,0,3.545,116,506,0,0,0,51,0,0,0,2,1,35,695,0,F,2010
cuiaba___mt,"07:5,01_a_7,00",1.702,11,33,0,8.735,40,618,0,0,1,47,0,0,0,0,0,51,233,0,F,2010
cuiaba___mt,"08:7,01_a_10,00",865,5,12,0,4.615,85,147,0,0,1,24,0,0,0,0,0,4,59,0,F,2010
cuiaba___mt,"09:10,01_a_15,00",421,2,16,0,3.709,100,180,0,0,0,6,0,1,0,0,1,0,60,0,F,2010
cuiaba___mt,"10:15,01_a_20,00",122,0,3,0,1.781,0,11,0,0,0,0,0,0,0,1,0,0,5,0,F,2010
