capital,faixa_remuneracao_media_sm,sexo,Produção de lavouras temporárias,Horticultura e floricultura,Produção de lavouras permanentes,Produção de sementes e mudas certificadas,Pecuária,Atividades de apoio à agricultura e à pecuária,Caça e serviços relacionados,Produção florestal - florestas plantadas,Produção florestal - florestas nativas,Atividades de apoio à produção florestal,Pesca,Aqüicultura,Extração de carvão mineral,Extração de petróleo e gás natural,Extração de minério de ferro,Extração de minerais metálicos não-ferrosos,"Extração de pedra, areia e argila",Extração de outros minerais não-metálicos,Atividades de apoio à extração de petróleo e gás natural,"Atividades de apoio à extração de minerais, exceto petróleo e gás natural",Abate e fabricação de produtos de carne,Preservação do pescado e fabricação de produtos do pescado,"Fabricação de conservas de frutas, legumes e outros vegetais",Fabricação de óleos e gorduras vegetais e animais,Laticínios,"Moagem, fabricação de produtos amiláceos e de alimentos para animais",Fabricação e refino de açúcar,Torrefação e moagem de café,Fabricação de outros produtos alimentícios,Fabricação de bebidas alcoólicas,Fabricação de bebidas não-alcoólicas,Processamento industrial do fumo,Fabricação de produtos do fumo,Preparação e fiação de fibras têxteis,"Tecelagem, exceto malha",Fabricação de tecidos de malha,"Acabamentos em fios, tecidos e artefatos têxteis","Fabricação de artefatos têxteis, exceto vestuário",Confecção de artigos do vestuário e acessórios,Fabricação de artigos de malharia e tricotagem,Curtimento e outras preparações de couro,Fabricação de artigos para viagem e de artefatos diversos de couro,Fabricação de calçados,"Fabricação de partes para calçados, de qualquer material",Desdobramento de madeira,"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis",Fabricação de celulose e outras pastas para a fabricação de papel,"Fabricação de papel, cartolina e papel-cartão","Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado",Atividade de impressão,Serviços de pré-impressão e acabamentos gráficos,Reprodução de materiais gravados em qualquer suporte,Coquerias,Fabricação de produtos derivados do petróleo,Fabricação de biocombustíveis,Fabricação de produtos químicos inorgânicos,Fabricação de produtos químicos orgânicos,Fabricação de resinas e elastômeros,Fabricação de fibras artificiais e sintéticas,Fabricação de defensivos agrícolas e desinfestantes domissanitários,"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal","Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins",Fabricação de produtos e preparados químicos diversos,Fabricação de produtos farmoquímicos,Fabricação de produtos farmacêuticos,Fabricação de produtos de borracha,Fabricação de produtos de material plástico,Fabricação de vidro e de produtos do vidro,Fabricação de cimento,"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",Fabricação de produtos cerâmicos,Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos,Produção de ferro-gusa e de ferroligas,Siderurgia,"Produção de tubos de aço, exceto tubos sem costura",Metalurgia dos metais não-ferrosos,Fundição,Fabricação de estruturas metálicas e obras de caldeiraria pesada,"Fabricação de tanques, reservatórios metálicos e caldeiras","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","Fabricação de artigos de cutelaria, de serralheria e ferramentas","Fabricação de equipamento bélico pesado, armas de fogo e munições",Fabricação de produtos de metal não especificados anteriormente,Fabricação de componentes eletrônicos,Fabricação de equipamentos de informática e periféricos,Fabricação de equipamentos de comunicação,"Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo","Fabricação de aparelhos e instrumentos de medida, teste e controle",Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,"Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos","Fabricação de mídias virgens, magnéticas e ópticas","Fabricação de geradores, transformadores e motores elétricos","Fabricação de pilhas, baterias e acumuladores elétricos",Fabricação de equipamentos para distribuição e controle de energia elétrica,Fabricação de lâmpadas e outros equipamentos de iluminação,Fabricação de eletrodomésticos,Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,"Fabricação de motores, bombas, compressores e equipamentos de transmissão",Fabricação de máquinas e equipamentos de uso geral,Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária,Fabricação de máquinas-ferramenta,Fabricação de máquinas e equipamentos de uso na extração mineral e na construção,Fabricação de máquinas e equipamentos de uso industrial específico,"Fabricação de automóveis, camionetas e utilitários",Fabricação de caminhões e ônibus,"Fabricação de cabines, carrocerias e reboques para veículos automotores",Fabricação de peças e acessórios para veículos automotores,Recondicionamento e recuperação de motores para veículos automotores,Construção de embarcações,Fabricação de veículos ferroviários,Fabricação de aeronaves,Fabricação de equipamentos de transporte não especificados anteriormente,Fabricação de móveis,"Fabricação de artigos de joalheria, bijuteria e semelhantes",Fabricação de instrumentos musicais,Fabricação de artefatos para pesca e esporte,Fabricação de brinquedos e jogos recreativos,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,Fabricação de produtos diversos,Manutenção e reparação de máquinas e equipamentos,Instalação de máquinas e equipamentos,"Geração, transmissão e distribuição de energia elétrica",Produção e distribuição de combustíveis gasosos por redes urbanas,"Produção e distribuição de vapor, água quente e ar condicionado","Captação, tratamento e distribuição de água",Esgoto e atividades relacionadas,Coleta de resíduos,Tratamento e disposição de resíduos,Recuperação de materiais,Descontaminação e outros serviços de gestão de resíduos,Incorporação de empreendimentos imobiliários,Construção de edifícios,"Construção de rodovias, ferrovias, obras urbanas e obras de arte especiais","Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",Construção de outras obras de infra-estrutura,Demolição e preparação do terreno,"Instalações elétricas, hidráulicas e outras instalações em construções",Obras de acabamento,Outros serviços especializados para construção,Comércio de veículos automotores,Manutenção e reparação de veículos automotores,Comércio de peças e acessórios para veículos automotores,"Comércio, manutenção e reparação de motocicletas, peças e acessórios","Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas",Comércio atacadista de matérias-primas agrícolas e animais vivos,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo",Comércio atacadista de produtos de consumo não-alimentar,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção",Comércio atacadista especializado em outros produtos,Comércio atacadista não-especializado,Comércio varejista não-especializado,"Comércio varejista de produtos alimentícios, bebidas e fumo",Comércio varejista de combustíveis para veículos automotores,Comércio varejista de material de construção,Comércio varejista de equipamentos de informática e comunicação,"Comércio varejista de artigos culturais, recreativos e esportivos","Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,Transporte ferroviário e metroferroviário,Transporte rodoviário de passageiros,Transporte rodoviário de carga,Transporte dutoviário,"Trens turísticos, teleféricos e similares",Transporte marítimo de cabotagem e longo curso,Transporte por navegação interior,Navegação de apoio,Outros transportes aquaviários,Transporte aéreo de passageiros,Transporte aéreo de carga,Transporte espacial,"Armazenamento, carga e descarga",Atividades auxiliares dos transportes terrestres,Atividades auxiliares dos transportes aquaviários,Atividades auxiliares dos transportes aéreos,Atividades relacionadas à organização do transporte de carga,Atividades de Correio,Atividades de malote e de entrega,Hotéis e similares,Outros tipos de alojamento não especificados anteriormente,Restaurantes e outros serviços de alimentação e bebidas,"Serviços de catering, bufê e outros serviços de comida preparada","Edição de livros, jornais, revistas e outras atividades de edição","Edição integrada à impressão de livros, jornais, revistas e outras publicações","Atividades cinematográficas, produção de vídeos e de programas de televisão",Atividades de gravação de som e de edição de música,Atividades de rádio,Atividades de televisão,Telecomunicações por fio,Telecomunicações sem fio,Telecomunicações por satélite,Operadoras de televisão por assinatura,Outras atividades de telecomunicações,Atividades dos serviços de tecnologia da informação,"Tratamento de dados, hospedagem na internet e outras atividades relacionadas",Outras atividades de prestação de serviços de informação,Banco Central,Intermediação monetária - depósitos à vista,Intermediação não-monetária - outros instrumentos de captação,Arrendamento mercantil,Sociedades de capitalização,Atividades de sociedades de participação,Fundos de investimento,Atividades de serviços financeiros não especificadas anteriormente,Seguros de vida e não-vida,Seguros-saúde,Resseguros,Previdência complementar,Planos de saúde,Atividades auxiliares dos serviços financeiros,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde",Atividades de administração de fundos por contrato ou comissão,Atividades imobiliárias de imóveis próprios,Atividades imobiliárias por contrato ou comissão,Atividades jurídicas,"Atividades de contabilidade, consultoria e auditoria contábil e tributária",Atividades de consultoria em gestão empresarial,Serviços de arquitetura e engenharia e atividades técnicas relacionadas,Testes e análises técnicas,Pesquisa e desenvolvimento experimental em ciências físicas e naturais,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,Publicidade,Pesquisas de mercado e de opinião pública,Design e decoração de interiores,Atividades fotográficas e similares,"Atividades profissionais, científicas e técnicas não especificadas anteriormente",Atividades veterinárias,Locação de meios de transporte sem condutor,Aluguel de objetos pessoais e domésticos,Aluguel de máquinas e equipamentos sem operador,Gestão de ativos intangíveis não-financeiros,Seleção e agenciamento de mão-de-obra,Locação de mão-de-obra temporária,Fornecimento e gestão de recursos humanos para terceiros,Agências de viagens e operadores turísticos,Serviços de reservas e outros serviços de turismo não especificados anteriormente,"Atividades de vigilância, segurança privada e transporte de valores",Atividades de monitoramento de sistemas de segurança,Atividades de investigação particular,Serviços combinados para apoio a edifícios,Atividades de limpeza,Atividades paisagísticas,Serviços de escritório e apoio administrativo,Atividades de teleatendimento,"Atividades de organização de eventos, exceto culturais e esportivos",Outras atividades de serviços prestados principalmente às empresas,Administração do estado e da política econômica e social,Serviços coletivos prestados pela administração pública,Seguridade social obrigatória,Educação infantil e ensino fundamental,Ensino médio,Educação superior,Educação profissional de nível técnico e tecnológico,Atividades de apoio à educação,Outras atividades de ensino,Atividades de atendimento hospitalar,Serviços móveis de atendimento a urgências e de remoção de pacientes,Atividades de atenção ambulatorial executadas por médicos e odontólogos,Atividades de serviços de complementação diagnóstica e terapêutica,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",Atividades de apoio à gestão de saúde,Atividades de atenção à saúde humana não especificadas anteriormente,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-est e apoio a pac prest em res col e part","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química",Atividades de assistência social prestadas em residências coletivas e particulares,Serviços de assistência social sem alojamento,"Atividades artísticas, criativas e de espetáculos",Atividades ligadas ao patrimônio cultural e ambiental,Atividades de exploração de jogos de azar e apostas,Atividades esportivas,Atividades de recreação e lazer,"Atividades de organizações associativas patronais, empresariais e profissionais",Atividades de organizações sindicais,Atividades de associações de defesa de direitos sociais,Atividades de organizações associativas não especificadas anteriormente,Reparação e manutenção de equipamentos de informática e comunicação,Reparação e manutenção de objetos e equipamentos pessoais e domésticos,Outras atividades de serviços pessoais,Serviços domésticos,Organismos internacionais e outras instituições extraterritoriais,Fabricação de veículos militares de combate,Sedes de empresas e unidades administrativas locais,Extrativa Mineral,Prod. Mineral Não Metálico,Indústria Metalúrgica,Indústria Mecânica,Elétrico e Comunic,Material de Transporte,Madeira e Mobiliário,Papel e Gráf,"Borracha, Fumo, Couros",Indústria Química,Indústria Têxtil,Indústria Calçados,Alimentos e Bebidas,Serviço Utilidade Pública,Construção Civil,Comércio Varejista,Comércio Atacadista,Instituição Financeira,Adm Técnica Profissional,Transporte e Comunicações,Aloj Comunic,Médicos Odontológicos Vet,Ensino,Administração Pública,Agricultura,CLT U/ PJ Ind,CLT U/ PF Ind,CLT R/ PJ Ind,CLT R/ PF Ind,Estatutário,Estatutário RGPS,Estatutário não Efetivo,Avulso,Temporário,Aprendiz,CLT U/ PJ Determinado,CLT U/ PF Determinado,CLT R/ PJ Determinado,CLT R/ PF Determinado,Diretor,Contrat Prazo Determinado,Contrat TMP Determinado,Contrat Lei Estadual,Contrat Lei Municipal,Analfabeto,Até 5ª Incompleto,5ª Completo Fundamental,6ª a 9ª Fundamental,Fundamental Completo,Médio Incompleto,Médio Completo,Superior Incompleto,Superior Completo,Mestrado,Doutorado,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,total_pessoas
palmas___to,"03:1,51_a_2,00",F,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,4,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,28,0,0,25,0,0,0,0,0,21,33,7,6,1,1,4,1,3,45,6,27,12,5,3,47,41,3,7,19,20,4,155,34,115,47,118,41,137,259,0,5,24,0,0,0,0,0,0,8,0,0,2,2,0,2,0,2,3,37,0,107,10,0,3,2,0,1,6,5,5,0,0,1,7,1,0,0,3,1,0,0,6,0,1,3,0,0,0,17,5,5,0,6,23,25,59,24,7,0,0,1,10,0,0,1,7,0,9,1,7,0,0,0,0,8,0,42,0,0,8,22,0,50,6,3,23,3,203,14,91,10,94,6,1,58,304,2,78,86,19,2,4,1,0,0,25,1,0,0,7,2,25,30,16,60,3,2,16,0,0,0,0,4,9,6,1,0,1,1,10,8,5,6,0,33,51,60,1,152,39,432,81,418,460,260,3,5,3,49,1,1,2,8,231,0,0,0,36,0,0,0,0,1,0,1,21,1,67,9,28,169,117,4,310,519,4,1,0,5,808,1,2,1,670,26,6
palmas___to,"03:1,51_a_2,00",M,10,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,32,0,0,0,15,0,0,0,6,10,0,0,36,0,2,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,3,0,0,0,1,10,8,0,0,11,18,23,0,69,13,16,0,0,0,0,0,36,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,4,0,0,0,0,21,0,0,0,0,2,5,10,3,24,0,0,193,2,1,0,3,0,87,442,98,189,35,47,58,18,33,83,39,128,36,5,2,224,82,7,14,79,28,12,304,66,237,197,133,39,84,128,0,67,138,0,0,0,0,0,0,23,0,0,12,13,0,8,1,2,16,32,0,142,20,1,6,6,0,3,13,9,4,0,0,2,21,2,1,0,2,0,0,0,3,0,0,1,0,0,0,7,2,1,0,23,21,13,43,43,64,1,0,0,12,0,0,1,5,0,32,1,38,0,0,0,0,10,0,331,8,0,78,78,0,48,3,7,23,2,245,11,30,12,84,4,1,62,64,0,18,22,3,1,1,1,0,2,37,3,0,0,10,3,13,27,27,42,9,12,10,1,0,0,0,32,123,60,18,1,10,26,33,31,40,10,0,107,235,2,2,504,22,1,356,460,118,197,2,42,7,77,8,14,774,8,214,0,1,0,114,1,0,0,0,3,0,211,18,22,302,138,447,437,493,6,239,426,6,2,0,5,2,2,3,2,827,82,9
palmas___to,"04:2,01_a_3,00",F,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1,1,0,3,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,26,0,0,35,0,0,0,0,0,19,26,6,7,1,1,3,1,1,45,3,23,9,4,2,28,31,3,7,18,11,4,53,12,21,33,73,16,89,171,0,9,17,0,0,0,0,0,0,14,0,0,2,0,0,1,0,15,2,15,0,42,6,1,8,3,0,3,13,4,15,0,0,2,7,1,0,0,14,8,0,0,3,0,1,3,0,0,2,14,3,3,0,4,10,36,74,33,7,0,0,1,5,0,0,0,4,0,9,1,4,0,0,0,0,5,0,29,0,0,4,14,0,13,7,1,14,6,320,22,115,22,149,26,2,68,96,1,42,56,12,1,2,1,0,0,26,0,0,0,4,1,21,25,20,32,2,1,13,0,0,0,0,4,9,4,2,0,1,0,15,6,6,5,0,16,61,60,589,129,55,360,99,248,224,429,6,5,2,46,1,0,4,47,402,0,1,0,38,0,0,0,0,5,8,4,25,0,87,1,12,114,45,5,292,3,13,4,0,1,610,1,3,2,1,49,8
palmas___to,"04:2,01_a_3,00",M,9,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4,0,0,0,2,24,0,0,20,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,4,0,0,0,0,6,18,0,0,13,6,15,0,28,10,12,0,0,0,0,0,21,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,7,0,0,0,0,13,0,0,0,0,3,2,5,1,50,0,0,404,3,2,0,1,0,62,515,107,227,22,38,41,2,19,99,24,130,26,8,6,200,72,7,20,81,19,9,162,26,65,140,131,22,68,77,0,385,84,0,0,0,0,0,0,37,0,0,4,6,0,16,1,67,13,20,0,67,10,3,12,7,0,5,27,17,10,0,0,4,36,2,1,0,10,4,0,0,2,0,0,2,0,0,1,5,1,1,0,11,11,19,44,59,52,0,0,0,10,0,0,0,7,0,24,1,16,0,0,0,0,25,0,2,0,0,22,33,0,21,2,4,9,3,297,9,42,14,109,31,3,59,30,3,11,14,2,0,1,0,0,1,30,0,0,0,6,1,13,22,23,27,24,6,6,0,0,0,0,42,66,40,10,0,10,13,35,25,42,2,0,62,504,2,1,462,28,2,641,325,77,271,3,33,6,34,7,11,2,31,333,0,1,0,90,0,0,0,1,4,7,296,6,10,183,109,300,426,373,6,302,2,15,3,0,1,766,2,4,2,2,98,9
palmas___to,"05:3,01_a_4,00",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,26,0,0,0,0,0,9,11,5,3,1,0,1,0,0,21,1,7,3,0,1,8,9,2,3,8,2,0,10,1,4,12,26,5,34,31,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,15,0,2,0,7,3,1,6,1,0,1,7,1,4,0,0,1,2,0,0,0,46,1,0,0,1,0,0,1,0,0,1,6,1,1,0,2,3,14,23,17,4,0,0,0,2,0,0,0,2,0,3,0,1,0,0,0,0,2,0,2,0,0,3,4,0,9,1,1,7,4,280,15,62,9,177,80,0,67,100,0,17,37,11,0,0,0,0,0,28,0,0,0,2,0,8,7,12,19,1,0,0,0,0,0,0,0,2,2,0,0,0,0,9,3,3,0,0,5,49,25,168,38,62,117,34,117,167,409,4,2,367,10,0,0,2,33,340,0,0,0,19,0,0,0,0,4,24,3,22,0,9,1,3,26,13,2,103,3,29,3,0,0,237,651,2,2,565,28,5
palmas___to,"05:3,01_a_4,00",M,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0,0,3,3,0,0,3,5,5,0,8,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,70,0,0,205,0,0,0,0,0,18,90,44,49,9,8,10,0,5,82,7,39,11,2,3,69,26,3,10,24,11,1,33,2,13,34,54,6,38,26,0,45,34,0,0,0,0,0,0,4,0,0,2,0,0,4,0,43,1,3,0,22,1,1,5,4,0,1,14,12,5,0,0,2,12,0,0,0,47,1,0,0,1,0,0,3,0,0,2,1,1,0,0,3,3,8,16,17,11,0,0,0,2,0,0,0,4,0,2,0,6,0,0,0,0,2,0,14,0,0,10,4,0,8,2,0,3,2,198,7,19,7,187,84,1,49,31,2,8,19,4,0,0,0,0,0,18,0,0,0,3,0,7,4,5,9,10,1,1,0,0,0,0,10,19,4,2,0,7,1,14,8,16,0,0,13,307,252,374,158,64,210,157,113,64,341,3,7,2,10,2,2,2,22,264,0,0,0,17,0,0,0,0,3,31,2,6,1,36,29,79,210,102,2,146,3,24,4,0,0,253,737,2,2,603,55,5
palmas___to,"06:4,01_a_5,00",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,19,0,0,0,0,0,4,5,1,0,0,1,0,0,0,13,0,3,1,0,0,4,9,0,2,3,0,0,5,0,1,6,10,1,26,11,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,1,0,3,0,0,3,0,0,1,6,3,2,0,0,0,2,0,0,0,39,2,0,0,0,0,0,1,0,0,1,5,1,0,0,1,2,4,7,12,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,5,384,15,29,6,165,72,2,29,57,0,4,7,1,0,0,0,0,0,21,0,0,0,0,0,6,5,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,2,33,11,86,24,50,65,22,72,75,317,5,1,561,4,0,0,4,3,304,0,0,0,8,0,0,0,0,1,18,2,20,0,3,0,3,12,7,3,61,4,19,5,0,0,156,503,2,2,1,40,6
palmas___to,"06:4,01_a_5,00",M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,91,0,0,0,0,0,7,42,21,19,6,3,3,0,1,57,2,21,4,1,1,25,12,1,7,8,6,1,17,0,2,7,21,2,20,10,0,8,8,0,0,0,0,0,0,3,0,0,0,0,0,2,1,20,0,2,0,10,0,0,3,2,0,2,8,5,4,0,0,1,7,0,0,0,40,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,4,4,10,4,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,23,0,0,2,3,0,8,0,0,2,2,187,8,7,5,181,87,0,17,15,0,1,4,0,0,0,0,0,0,13,0,0,0,1,0,5,5,2,7,5,0,0,0,0,0,0,4,6,2,1,0,3,0,7,7,5,1,0,5,126,105,170,68,51,112,60,72,22,294,3,4,807,4,0,1,2,2,283,0,0,0,8,0,0,0,0,1,20,140,5,0,17,4,32,56,44,2,90,2,26,6,0,0,144,580,1,680,591,36,4
palmas___to,"07:5,01_a_7,00",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,0,0,0,0,4,3,3,1,0,1,0,0,0,12,0,3,1,1,0,3,4,0,2,2,1,0,4,0,1,2,7,1,11,12,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0,1,0,2,0,0,3,1,0,1,6,2,3,0,0,0,1,0,0,0,63,1,0,0,0,0,0,1,0,0,1,6,1,0,0,0,2,3,4,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,6,559,13,17,7,172,95,1,30,18,0,2,5,0,0,0,0,0,0,17,0,0,0,0,0,5,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,28,11,56,13,76,47,23,60,29,332,6,1,425,1,0,0,6,11,313,0,0,0,6,0,0,0,0,1,7,34,16,0,5,4,1,19,6,3,58,5,25,8,0,0,73,537,2,3,2,54,7
palmas___to,"07:5,01_a_7,00",M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,45,0,0,0,0,0,8,24,23,10,1,2,1,0,1,54,1,15,2,1,3,18,8,0,9,8,8,0,12,1,1,10,13,1,10,6,0,4,4,0,0,0,0,0,0,7,0,0,0,0,0,17,0,20,0,1,0,3,0,0,2,1,0,1,6,9,5,0,0,1,6,0,0,0,66,1,0,0,2,0,0,1,0,0,1,2,0,0,0,1,3,3,2,7,4,1,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,14,0,0,0,1,0,7,0,0,2,3,3,24,8,6,174,95,0,20,7,0,1,3,0,0,0,0,0,0,14,0,0,0,1,0,5,2,3,7,2,1,0,0,0,0,0,1,5,0,1,0,2,0,5,4,3,0,0,4,87,68,133,59,77,77,73,70,14,341,4,1,752,2,0,0,4,9,331,0,0,0,7,0,0,0,0,1,5,30,7,0,8,5,27,68,21,2,97,3,37,6,0,0,95,517,2,2,711,64,5
