capital,faixa_remuneracao_media_sm,total_pessoas,sexo,ano
rio_branco___ac,"09:10,01_a_15,00",1.410,M,2016
rio_branco___ac,"10:15,01_a_20,00",684,M,2016
rio_branco___ac,"11:mais_de_20,00",818,M,2016
manaus___am,"00:ate_0,50",2.307,M,2016
manaus___am,"01:0,51_a_1,00",6.324,M,2016
manaus___am,"02:1,01_a_1,50",78.170,M,2016
manaus___am,"03:1,51_a_2,00",55.158,M,2016
manaus___am,"04:2,01_a_3,00",54.113,M,2016
manaus___am,"05:3,01_a_4,00",20.591,M,2016
manaus___am,"06:4,01_a_5,00",14.694,M,2016
manaus___am,"07:5,01_a_7,00",15.728,M,2016
manaus___am,"08:7,01_a_10,00",11.190,M,2016
manaus___am,"09:10,01_a_15,00",7.356,M,2016
manaus___am,"10:15,01_a_20,00",2.846,M,2016
manaus___am,"11:mais_de_20,00",3.528,M,2016
boa_vista___rr,"00:ate_0,50",229,M,2016
boa_vista___rr,"01:0,51_a_1,00",1.513,M,2016
boa_vista___rr,"02:1,01_a_1,50",13.465,M,2016
boa_vista___rr,"03:1,51_a_2,00",6.553,M,2016
boa_vista___rr,"04:2,01_a_3,00",6.399,M,2016
boa_vista___rr,"05:3,01_a_4,00",3.396,M,2016
boa_vista___rr,"06:4,01_a_5,00",2.259,M,2016
boa_vista___rr,"07:5,01_a_7,00",4.062,M,2016
boa_vista___rr,"08:7,01_a_10,00",1.815,M,2016
boa_vista___rr,"09:10,01_a_15,00",1.205,M,2016
boa_vista___rr,"10:15,01_a_20,00",610,M,2016
boa_vista___rr,"11:mais_de_20,00",683,M,2016
belem___pa,"00:ate_0,50",1.623,M,2016
belem___pa,"01:0,51_a_1,00",7.553,M,2016
belem___pa,"02:1,01_a_1,50",66.827,M,2016
belem___pa,"03:1,51_a_2,00",37.035,M,2016
belem___pa,"04:2,01_a_3,00",38.273,M,2016
belem___pa,"05:3,01_a_4,00",21.878,M,2016
belem___pa,"06:4,01_a_5,00",12.910,M,2016
belem___pa,"07:5,01_a_7,00",15.384,M,2016
belem___pa,"08:7,01_a_10,00",11.565,M,2016
belem___pa,"09:10,01_a_15,00",7.836,M,2016
belem___pa,"10:15,01_a_20,00",3.052,M,2016
belem___pa,"11:mais_de_20,00",3.644,M,2016
macapa___ap,"00:ate_0,50",493,M,2016
macapa___ap,"01:0,51_a_1,00",3.124,M,2016
macapa___ap,"02:1,01_a_1,50",15.398,M,2016
macapa___ap,"03:1,51_a_2,00",7.528,M,2016
macapa___ap,"04:2,01_a_3,00",10.744,M,2016
macapa___ap,"05:3,01_a_4,00",5.742,M,2016
macapa___ap,"06:4,01_a_5,00",2.594,M,2016
macapa___ap,"07:5,01_a_7,00",4.303,M,2016
macapa___ap,"08:7,01_a_10,00",2.167,M,2016
macapa___ap,"09:10,01_a_15,00",1.325,M,2016
macapa___ap,"10:15,01_a_20,00",674,M,2016
macapa___ap,"11:mais_de_20,00",831,M,2016
palmas___to,"00:ate_0,50",542,M,2016
palmas___to,"01:0,51_a_1,00",2.633,M,2016
palmas___to,"02:1,01_a_1,50",16.280,M,2016
palmas___to,"03:1,51_a_2,00",8.581,M,2016
palmas___to,"04:2,01_a_3,00",10.212,M,2016
palmas___to,"05:3,01_a_4,00",5.565,M,2016
palmas___to,"06:4,01_a_5,00",3.834,M,2016
palmas___to,"07:5,01_a_7,00",5.900,M,2016
palmas___to,"08:7,01_a_10,00",3.855,M,2016
palmas___to,"09:10,01_a_15,00",2.904,M,2016
palmas___to,"10:15,01_a_20,00",1.204,M,2016
palmas___to,"11:mais_de_20,00",1.558,M,2016
sao_luiz___ma,"00:ate_0,50",451,M,2016
sao_luiz___ma,"01:0,51_a_1,00",6.587,M,2016
sao_luiz___ma,"02:1,01_a_1,50",55.519,M,2016
sao_luiz___ma,"03:1,51_a_2,00",29.888,M,2016
sao_luiz___ma,"04:2,01_a_3,00",29.445,M,2016
sao_luiz___ma,"05:3,01_a_4,00",15.339,M,2016
sao_luiz___ma,"06:4,01_a_5,00",10.265,M,2016
sao_luiz___ma,"07:5,01_a_7,00",12.578,M,2016
sao_luiz___ma,"08:7,01_a_10,00",7.191,M,2016
sao_luiz___ma,"09:10,01_a_15,00",5.207,M,2016
sao_luiz___ma,"10:15,01_a_20,00",1.735,M,2016
sao_luiz___ma,"11:mais_de_20,00",2.405,M,2016
terezina___pi,"00:ate_0,50",620,M,2016
terezina___pi,"01:0,51_a_1,00",5.042,M,2016
terezina___pi,"02:1,01_a_1,50",66.579,M,2016
terezina___pi,"03:1,51_a_2,00",23.353,M,2016
terezina___pi,"04:2,01_a_3,00",18.417,M,2016
terezina___pi,"05:3,01_a_4,00",9.713,M,2016
terezina___pi,"06:4,01_a_5,00",7.770,M,2016
terezina___pi,"07:5,01_a_7,00",5.318,M,2016
terezina___pi,"08:7,01_a_10,00",6.312,M,2016
terezina___pi,"09:10,01_a_15,00",4.746,M,2016
terezina___pi,"10:15,01_a_20,00",1.770,M,2016
terezina___pi,"11:mais_de_20,00",1.687,M,2016
fortaleza___ce,"00:ate_0,50",2.708,M,2016
fortaleza___ce,"01:0,51_a_1,00",19.196,M,2016
fortaleza___ce,"02:1,01_a_1,50",186.287,M,2016
fortaleza___ce,"03:1,51_a_2,00",69.433,M,2016
fortaleza___ce,"04:2,01_a_3,00",54.611,M,2016
fortaleza___ce,"05:3,01_a_4,00",31.208,M,2016
fortaleza___ce,"06:4,01_a_5,00",18.378,M,2016
fortaleza___ce,"07:5,01_a_7,00",16.760,M,2016
fortaleza___ce,"08:7,01_a_10,00",10.723,M,2016
fortaleza___ce,"09:10,01_a_15,00",9.099,M,2016
fortaleza___ce,"10:15,01_a_20,00",4.472,M,2016
fortaleza___ce,"11:mais_de_20,00",5.380,M,2016
natal___rn,"00:ate_0,50",1.276,M,2016
natal___rn,"01:0,51_a_1,00",5.230,M,2016
natal___rn,"02:1,01_a_1,50",62.758,M,2016
natal___rn,"03:1,51_a_2,00",25.779,M,2016
natal___rn,"04:2,01_a_3,00",24.261,M,2016
natal___rn,"05:3,01_a_4,00",14.384,M,2016
natal___rn,"06:4,01_a_5,00",7.821,M,2016
natal___rn,"07:5,01_a_7,00",7.293,M,2016
natal___rn,"08:7,01_a_10,00",4.641,M,2016
natal___rn,"09:10,01_a_15,00",5.210,M,2016
natal___rn,"10:15,01_a_20,00",2.509,M,2016
natal___rn,"11:mais_de_20,00",2.450,M,2016
joao_pessoa___pb,"00:ate_0,50",718,M,2016
joao_pessoa___pb,"01:0,51_a_1,00",12.726,M,2016
joao_pessoa___pb,"02:1,01_a_1,50",61.498,M,2016
joao_pessoa___pb,"03:1,51_a_2,00",23.196,M,2016
joao_pessoa___pb,"04:2,01_a_3,00",25.755,M,2016
joao_pessoa___pb,"05:3,01_a_4,00",7.719,M,2016
joao_pessoa___pb,"06:4,01_a_5,00",3.793,M,2016
joao_pessoa___pb,"07:5,01_a_7,00",6.219,M,2016
joao_pessoa___pb,"08:7,01_a_10,00",4.168,M,2016
joao_pessoa___pb,"09:10,01_a_15,00",3.784,M,2016
joao_pessoa___pb,"10:15,01_a_20,00",1.836,M,2016
joao_pessoa___pb,"11:mais_de_20,00",1.832,M,2016
recife___pe,"00:ate_0,50",2.982,M,2016
recife___pe,"01:0,51_a_1,00",9.525,M,2016
recife___pe,"02:1,01_a_1,50",126.518,M,2016
recife___pe,"03:1,51_a_2,00",71.468,M,2016
recife___pe,"04:2,01_a_3,00",51.921,M,2016
recife___pe,"05:3,01_a_4,00",30.458,M,2016
recife___pe,"06:4,01_a_5,00",16.901,M,2016
recife___pe,"07:5,01_a_7,00",22.727,M,2016
recife___pe,"08:7,01_a_10,00",14.657,M,2016
recife___pe,"09:10,01_a_15,00",10.897,M,2016
recife___pe,"10:15,01_a_20,00",4.167,M,2016
recife___pe,"11:mais_de_20,00",5.242,M,2016
maceio___al,"00:ate_0,50",1.163,M,2016
maceio___al,"01:0,51_a_1,00",6.167,M,2016
maceio___al,"02:1,01_a_1,50",63.317,M,2016
maceio___al,"03:1,51_a_2,00",26.179,M,2016
maceio___al,"04:2,01_a_3,00",16.634,M,2016
maceio___al,"05:3,01_a_4,00",6.195,M,2016
maceio___al,"06:4,01_a_5,00",6.488,M,2016
maceio___al,"07:5,01_a_7,00",7.028,M,2016
maceio___al,"08:7,01_a_10,00",5.450,M,2016
maceio___al,"09:10,01_a_15,00",2.834,M,2016
maceio___al,"10:15,01_a_20,00",1.408,M,2016
maceio___al,"11:mais_de_20,00",1.663,M,2016
aracaju___se,"00:ate_0,50",1.199,M,2016
aracaju___se,"01:0,51_a_1,00",5.686,M,2016
aracaju___se,"02:1,01_a_1,50",44.355,M,2016
aracaju___se,"03:1,51_a_2,00",20.901,M,2016
aracaju___se,"04:2,01_a_3,00",15.847,M,2016
aracaju___se,"05:3,01_a_4,00",7.864,M,2016
aracaju___se,"06:4,01_a_5,00",5.528,M,2016
aracaju___se,"07:5,01_a_7,00",7.678,M,2016
aracaju___se,"08:7,01_a_10,00",3.813,M,2016
aracaju___se,"09:10,01_a_15,00",3.378,M,2016
aracaju___se,"10:15,01_a_20,00",1.414,M,2016
aracaju___se,"11:mais_de_20,00",2.000,M,2016
salvador___ba,"00:ate_0,50",2.511,M,2016
salvador___ba,"01:0,51_a_1,00",12.094,M,2016
salvador___ba,"02:1,01_a_1,50",130.074,M,2016
salvador___ba,"03:1,51_a_2,00",76.384,M,2016
salvador___ba,"04:2,01_a_3,00",61.473,M,2016
salvador___ba,"05:3,01_a_4,00",27.844,M,2016
salvador___ba,"06:4,01_a_5,00",24.099,M,2016
salvador___ba,"07:5,01_a_7,00",35.048,M,2016
salvador___ba,"08:7,01_a_10,00",16.546,M,2016
salvador___ba,"09:10,01_a_15,00",12.624,M,2016
salvador___ba,"10:15,01_a_20,00",5.514,M,2016
salvador___ba,"11:mais_de_20,00",7.046,M,2016
belo_horizonte___mg,"00:ate_0,50",5.090,M,2016
belo_horizonte___mg,"01:0,51_a_1,00",13.244,M,2016
belo_horizonte___mg,"02:1,01_a_1,50",138.644,M,2016
belo_horizonte___mg,"03:1,51_a_2,00",109.060,M,2016
belo_horizonte___mg,"04:2,01_a_3,00",116.763,M,2016
belo_horizonte___mg,"05:3,01_a_4,00",47.811,M,2016
belo_horizonte___mg,"06:4,01_a_5,00",41.199,M,2016
belo_horizonte___mg,"07:5,01_a_7,00",50.000,M,2016
belo_horizonte___mg,"08:7,01_a_10,00",40.842,M,2016
belo_horizonte___mg,"09:10,01_a_15,00",24.737,M,2016
belo_horizonte___mg,"10:15,01_a_20,00",10.830,M,2016
belo_horizonte___mg,"11:mais_de_20,00",14.086,M,2016
vitoria___es,"00:ate_0,50",1.161,M,2016
vitoria___es,"01:0,51_a_1,00",1.858,M,2016
vitoria___es,"02:1,01_a_1,50",17.599,M,2016
vitoria___es,"03:1,51_a_2,00",14.833,M,2016
vitoria___es,"04:2,01_a_3,00",19.771,M,2016
vitoria___es,"05:3,01_a_4,00",15.233,M,2016
vitoria___es,"06:4,01_a_5,00",7.004,M,2016
vitoria___es,"07:5,01_a_7,00",10.522,M,2016
vitoria___es,"08:7,01_a_10,00",8.299,M,2016
vitoria___es,"09:10,01_a_15,00",6.213,M,2016
vitoria___es,"10:15,01_a_20,00",2.665,M,2016
vitoria___es,"11:mais_de_20,00",3.053,M,2016
rio_de_janeiro___rj,"00:ate_0,50",3.742,M,2016
rio_de_janeiro___rj,"01:0,51_a_1,00",27.328,M,2016
rio_de_janeiro___rj,"02:1,01_a_1,50",277.317,M,2016
rio_de_janeiro___rj,"03:1,51_a_2,00",250.470,M,2016
rio_de_janeiro___rj,"04:2,01_a_3,00",271.895,M,2016
rio_de_janeiro___rj,"05:3,01_a_4,00",136.412,M,2016
rio_de_janeiro___rj,"06:4,01_a_5,00",73.773,M,2016
rio_de_janeiro___rj,"07:5,01_a_7,00",97.625,M,2016
rio_de_janeiro___rj,"08:7,01_a_10,00",76.114,M,2016
rio_de_janeiro___rj,"09:10,01_a_15,00",53.711,M,2016
rio_de_janeiro___rj,"10:15,01_a_20,00",27.688,M,2016
rio_de_janeiro___rj,"11:mais_de_20,00",39.026,M,2016
sao_paulo___sp,"00:ate_0,50",5.036,M,2016
sao_paulo___sp,"01:0,51_a_1,00",50.367,M,2016
sao_paulo___sp,"02:1,01_a_1,50",353.468,M,2016
sao_paulo___sp,"03:1,51_a_2,00",539.785,M,2016
sao_paulo___sp,"04:2,01_a_3,00",580.013,M,2016
sao_paulo___sp,"05:3,01_a_4,00",297.101,M,2016
sao_paulo___sp,"06:4,01_a_5,00",179.794,M,2016
sao_paulo___sp,"07:5,01_a_7,00",189.827,M,2016
sao_paulo___sp,"08:7,01_a_10,00",141.518,M,2016
sao_paulo___sp,"09:10,01_a_15,00",108.816,M,2016
sao_paulo___sp,"10:15,01_a_20,00",49.910,M,2016
sao_paulo___sp,"11:mais_de_20,00",72.303,M,2016
curitiba___pr,"00:ate_0,50",1.065,M,2016
curitiba___pr,"01:0,51_a_1,00",7.664,M,2016
curitiba___pr,"02:1,01_a_1,50",59.838,M,2016
curitiba___pr,"03:1,51_a_2,00",81.266,M,2016
curitiba___pr,"04:2,01_a_3,00",105.361,M,2016
curitiba___pr,"05:3,01_a_4,00",48.794,M,2016
curitiba___pr,"06:4,01_a_5,00",33.900,M,2016
curitiba___pr,"07:5,01_a_7,00",41.390,M,2016
curitiba___pr,"08:7,01_a_10,00",28.349,M,2016
curitiba___pr,"09:10,01_a_15,00",19.361,M,2016
curitiba___pr,"10:15,01_a_20,00",7.693,M,2016
curitiba___pr,"11:mais_de_20,00",10.124,M,2016
florianopolis___sc,"00:ate_0,50",207,M,2016
florianopolis___sc,"01:0,51_a_1,00",2.544,M,2016
florianopolis___sc,"02:1,01_a_1,50",13.919,M,2016
florianopolis___sc,"03:1,51_a_2,00",23.275,M,2016
florianopolis___sc,"04:2,01_a_3,00",26.674,M,2016
florianopolis___sc,"05:3,01_a_4,00",12.261,M,2016
florianopolis___sc,"06:4,01_a_5,00",11.387,M,2016
florianopolis___sc,"07:5,01_a_7,00",16.202,M,2016
florianopolis___sc,"08:7,01_a_10,00",15.271,M,2016
florianopolis___sc,"09:10,01_a_15,00",9.851,M,2016
florianopolis___sc,"10:15,01_a_20,00",4.544,M,2016
florianopolis___sc,"11:mais_de_20,00",5.787,M,2016
porto_alegre___rs,"00:ate_0,50",1.271,M,2016
porto_alegre___rs,"01:0,51_a_1,00",8.034,M,2016
porto_alegre___rs,"02:1,01_a_1,50",50.126,M,2016
porto_alegre___rs,"03:1,51_a_2,00",69.487,M,2016
porto_alegre___rs,"04:2,01_a_3,00",72.311,M,2016
porto_alegre___rs,"05:3,01_a_4,00",35.009,M,2016
porto_alegre___rs,"06:4,01_a_5,00",22.841,M,2016
porto_alegre___rs,"07:5,01_a_7,00",25.508,M,2016
porto_alegre___rs,"08:7,01_a_10,00",24.135,M,2016
porto_alegre___rs,"09:10,01_a_15,00",19.056,M,2016
porto_alegre___rs,"10:15,01_a_20,00",7.478,M,2016
porto_alegre___rs,"11:mais_de_20,00",9.732,M,2016
campo_grande___ms,"00:ate_0,50",594,M,2016
campo_grande___ms,"01:0,51_a_1,00",3.460,M,2016
campo_grande___ms,"02:1,01_a_1,50",36.500,M,2016
campo_grande___ms,"03:1,51_a_2,00",27.887,M,2016
campo_grande___ms,"04:2,01_a_3,00",26.008,M,2016
campo_grande___ms,"05:3,01_a_4,00",11.883,M,2016
campo_grande___ms,"06:4,01_a_5,00",7.908,M,2016
campo_grande___ms,"07:5,01_a_7,00",10.248,M,2016
campo_grande___ms,"08:7,01_a_10,00",6.441,M,2016
campo_grande___ms,"09:10,01_a_15,00",4.746,M,2016
campo_grande___ms,"10:15,01_a_20,00",1.848,M,2016
campo_grande___ms,"11:mais_de_20,00",2.675,M,2016
cuiaba___mt,"00:ate_0,50",576,M,2016
cuiaba___mt,"01:0,51_a_1,00",2.854,M,2016
cuiaba___mt,"02:1,01_a_1,50",25.809,M,2016
cuiaba___mt,"03:1,51_a_2,00",24.373,M,2016
cuiaba___mt,"04:2,01_a_3,00",23.266,M,2016
cuiaba___mt,"05:3,01_a_4,00",12.620,M,2016
cuiaba___mt,"06:4,01_a_5,00",7.763,M,2016
cuiaba___mt,"07:5,01_a_7,00",9.625,M,2016
cuiaba___mt,"08:7,01_a_10,00",9.230,M,2016
cuiaba___mt,"09:10,01_a_15,00",6.087,M,2016
cuiaba___mt,"10:15,01_a_20,00",2.240,M,2016
cuiaba___mt,"11:mais_de_20,00",3.030,M,2016
goiania___go,"00:ate_0,50",3.977,M,2016
goiania___go,"01:0,51_a_1,00",8.927,M,2016
goiania___go,"02:1,01_a_1,50",79.608,M,2016
goiania___go,"03:1,51_a_2,00",56.980,M,2016
goiania___go,"04:2,01_a_3,00",58.277,M,2016
goiania___go,"05:3,01_a_4,00",23.032,M,2016
goiania___go,"06:4,01_a_5,00",13.298,M,2016
goiania___go,"07:5,01_a_7,00",23.194,M,2016
goiania___go,"08:7,01_a_10,00",16.685,M,2016
goiania___go,"09:10,01_a_15,00",8.895,M,2016
goiania___go,"10:15,01_a_20,00",3.569,M,2016
goiania___go,"11:mais_de_20,00",4.355,M,2016
brasilia___df,"00:ate_0,50",2.840,M,2016
brasilia___df,"01:0,51_a_1,00",61.098,M,2016
brasilia___df,"02:1,01_a_1,50",137.161,M,2016
brasilia___df,"03:1,51_a_2,00",120.542,M,2016
brasilia___df,"04:2,01_a_3,00",101.503,M,2016
brasilia___df,"05:3,01_a_4,00",59.209,M,2016
brasilia___df,"06:4,01_a_5,00",34.648,M,2016
brasilia___df,"07:5,01_a_7,00",61.919,M,2016
brasilia___df,"08:7,01_a_10,00",62.371,M,2016
brasilia___df,"09:10,01_a_15,00",61.316,M,2016
brasilia___df,"10:15,01_a_20,00",28.607,M,2016
brasilia___df,"11:mais_de_20,00",35.458,M,2016
porto_velho___ro,"00:ate_0,50",501,F,2017
porto_velho___ro,"01:0,51_a_1,00",1.957,F,2017
porto_velho___ro,"02:1,01_a_1,50",24.486,F,2017
porto_velho___ro,"03:1,51_a_2,00",13.108,F,2017
porto_velho___ro,"04:2,01_a_3,00",14.861,F,2017
porto_velho___ro,"05:3,01_a_4,00",9.422,F,2017
porto_velho___ro,"06:4,01_a_5,00",3.125,F,2017
porto_velho___ro,"07:5,01_a_7,00",3.904,F,2017
porto_velho___ro,"08:7,01_a_10,00",2.383,F,2017
porto_velho___ro,"09:10,01_a_15,00",1.899,F,2017
porto_velho___ro,"10:15,01_a_20,00",603,F,2017
porto_velho___ro,"11:mais_de_20,00",554,F,2017
rio_branco___ac,"00:ate_0,50",225,F,2017
rio_branco___ac,"01:0,51_a_1,00",1.739,F,2017
rio_branco___ac,"02:1,01_a_1,50",14.456,F,2017
rio_branco___ac,"03:1,51_a_2,00",5.535,F,2017
rio_branco___ac,"04:2,01_a_3,00",9.241,F,2017
rio_branco___ac,"05:3,01_a_4,00",5.145,F,2017
rio_branco___ac,"06:4,01_a_5,00",3.853,F,2017
rio_branco___ac,"07:5,01_a_7,00",3.239,F,2017
rio_branco___ac,"08:7,01_a_10,00",1.642,F,2017
rio_branco___ac,"09:10,01_a_15,00",1.104,F,2017
rio_branco___ac,"10:15,01_a_20,00",329,F,2017
rio_branco___ac,"11:mais_de_20,00",278,F,2017
manaus___am,"00:ate_0,50",1.785,F,2017
manaus___am,"01:0,51_a_1,00",6.396,F,2017
manaus___am,"02:1,01_a_1,50",76.784,F,2017
manaus___am,"03:1,51_a_2,00",41.967,F,2017
manaus___am,"04:2,01_a_3,00",30.962,F,2017
manaus___am,"05:3,01_a_4,00",16.043,F,2017
manaus___am,"06:4,01_a_5,00",8.904,F,2017
manaus___am,"07:5,01_a_7,00",10.886,F,2017
manaus___am,"08:7,01_a_10,00",7.192,F,2017
manaus___am,"09:10,01_a_15,00",4.068,F,2017
manaus___am,"10:15,01_a_20,00",1.494,F,2017
manaus___am,"11:mais_de_20,00",1.382,F,2017
boa_vista___rr,"00:ate_0,50",273,F,2017
boa_vista___rr,"01:0,51_a_1,00",1.555,F,2017
boa_vista___rr,"02:1,01_a_1,50",15.692,F,2017
boa_vista___rr,"03:1,51_a_2,00",3.892,F,2017
boa_vista___rr,"04:2,01_a_3,00",6.317,F,2017
boa_vista___rr,"05:3,01_a_4,00",4.116,F,2017
boa_vista___rr,"06:4,01_a_5,00",2.879,F,2017
boa_vista___rr,"07:5,01_a_7,00",5.067,F,2017
boa_vista___rr,"08:7,01_a_10,00",2.383,F,2017
boa_vista___rr,"09:10,01_a_15,00",1.163,F,2017
boa_vista___rr,"10:15,01_a_20,00",388,F,2017
boa_vista___rr,"11:mais_de_20,00",318,F,2017
belem___pa,"00:ate_0,50",1.885,F,2017
belem___pa,"01:0,51_a_1,00",5.802,F,2017
belem___pa,"02:1,01_a_1,50",58.087,F,2017
belem___pa,"03:1,51_a_2,00",22.875,F,2017
belem___pa,"04:2,01_a_3,00",19.274,F,2017
belem___pa,"05:3,01_a_4,00",14.302,F,2017
belem___pa,"06:4,01_a_5,00",11.193,F,2017
belem___pa,"07:5,01_a_7,00",15.556,F,2017
belem___pa,"08:7,01_a_10,00",10.169,F,2017
belem___pa,"09:10,01_a_15,00",5.172,F,2017
belem___pa,"10:15,01_a_20,00",1.919,F,2017
belem___pa,"11:mais_de_20,00",2.124,F,2017
macapa___ap,"00:ate_0,50",491,F,2017
macapa___ap,"01:0,51_a_1,00",4.852,F,2017
macapa___ap,"02:1,01_a_1,50",18.482,F,2017
macapa___ap,"03:1,51_a_2,00",9.419,F,2017
macapa___ap,"04:2,01_a_3,00",6.598,F,2017
macapa___ap,"05:3,01_a_4,00",2.341,F,2017
macapa___ap,"06:4,01_a_5,00",1.128,F,2017
macapa___ap,"07:5,01_a_7,00",3.665,F,2017
macapa___ap,"08:7,01_a_10,00",2.259,F,2017
macapa___ap,"09:10,01_a_15,00",1.084,F,2017
macapa___ap,"10:15,01_a_20,00",389,F,2017
macapa___ap,"11:mais_de_20,00",354,F,2017
palmas___to,"00:ate_0,50",539,F,2017
palmas___to,"01:0,51_a_1,00",4.745,F,2017
palmas___to,"02:1,01_a_1,50",18.129,F,2017
palmas___to,"03:1,51_a_2,00",6.723,F,2017
palmas___to,"04:2,01_a_3,00",8.699,F,2017
palmas___to,"05:3,01_a_4,00",8.358,F,2017
palmas___to,"06:4,01_a_5,00",6.597,F,2017
palmas___to,"07:5,01_a_7,00",6.688,F,2017
palmas___to,"08:7,01_a_10,00",2.759,F,2017
palmas___to,"09:10,01_a_15,00",1.943,F,2017
palmas___to,"10:15,01_a_20,00",685,F,2017
palmas___to,"11:mais_de_20,00",727,F,2017
sao_luiz___ma,"00:ate_0,50",559,F,2017
sao_luiz___ma,"01:0,51_a_1,00",9.159,F,2017
sao_luiz___ma,"02:1,01_a_1,50",56.228,F,2017
sao_luiz___ma,"03:1,51_a_2,00",17.924,F,2017
sao_luiz___ma,"04:2,01_a_3,00",18.666,F,2017
sao_luiz___ma,"05:3,01_a_4,00",13.340,F,2017
sao_luiz___ma,"06:4,01_a_5,00",11.218,F,2017
sao_luiz___ma,"07:5,01_a_7,00",9.262,F,2017
sao_luiz___ma,"08:7,01_a_10,00",5.339,F,2017
sao_luiz___ma,"09:10,01_a_15,00",3.312,F,2017
sao_luiz___ma,"10:15,01_a_20,00",1.107,F,2017
sao_luiz___ma,"11:mais_de_20,00",959,F,2017
terezina___pi,"00:ate_0,50",681,F,2017
terezina___pi,"01:0,51_a_1,00",5.702,F,2017
terezina___pi,"02:1,01_a_1,50",59.203,F,2017
terezina___pi,"03:1,51_a_2,00",15.624,F,2017
terezina___pi,"04:2,01_a_3,00",12.538,F,2017
terezina___pi,"05:3,01_a_4,00",10.573,F,2017
terezina___pi,"06:4,01_a_5,00",7.362,F,2017
terezina___pi,"07:5,01_a_7,00",4.876,F,2017
terezina___pi,"08:7,01_a_10,00",3.820,F,2017
terezina___pi,"09:10,01_a_15,00",2.946,F,2017
terezina___pi,"10:15,01_a_20,00",1.042,F,2017
terezina___pi,"11:mais_de_20,00",793,F,2017
fortaleza___ce,"00:ate_0,50",4.224,F,2017
fortaleza___ce,"01:0,51_a_1,00",19.540,F,2017
fortaleza___ce,"02:1,01_a_1,50",167.409,F,2017
fortaleza___ce,"03:1,51_a_2,00",37.518,F,2017
fortaleza___ce,"04:2,01_a_3,00",34.471,F,2017
fortaleza___ce,"05:3,01_a_4,00",19.593,F,2017
fortaleza___ce,"06:4,01_a_5,00",12.284,F,2017
fortaleza___ce,"07:5,01_a_7,00",17.381,F,2017
fortaleza___ce,"08:7,01_a_10,00",9.389,F,2017
fortaleza___ce,"09:10,01_a_15,00",6.799,F,2017
fortaleza___ce,"10:15,01_a_20,00",2.948,F,2017
fortaleza___ce,"11:mais_de_20,00",2.725,F,2017
natal___rn,"00:ate_0,50",1.738,F,2017
natal___rn,"01:0,51_a_1,00",5.682,F,2017
natal___rn,"02:1,01_a_1,50",58.956,F,2017
natal___rn,"03:1,51_a_2,00",14.797,F,2017
natal___rn,"04:2,01_a_3,00",18.276,F,2017
natal___rn,"05:3,01_a_4,00",10.830,F,2017
natal___rn,"06:4,01_a_5,00",6.405,F,2017
natal___rn,"07:5,01_a_7,00",5.513,F,2017
natal___rn,"08:7,01_a_10,00",3.224,F,2017
natal___rn,"09:10,01_a_15,00",3.210,F,2017
natal___rn,"10:15,01_a_20,00",1.505,F,2017
natal___rn,"11:mais_de_20,00",991,F,2017
joao_pessoa___pb,"00:ate_0,50",627,F,2017
joao_pessoa___pb,"01:0,51_a_1,00",14.656,F,2017
joao_pessoa___pb,"02:1,01_a_1,50",50.292,F,2017
joao_pessoa___pb,"03:1,51_a_2,00",12.774,F,2017
joao_pessoa___pb,"04:2,01_a_3,00",16.101,F,2017
joao_pessoa___pb,"05:3,01_a_4,00",6.147,F,2017
joao_pessoa___pb,"06:4,01_a_5,00",3.455,F,2017
joao_pessoa___pb,"07:5,01_a_7,00",4.495,F,2017
joao_pessoa___pb,"08:7,01_a_10,00",3.064,F,2017
joao_pessoa___pb,"09:10,01_a_15,00",2.934,F,2017
joao_pessoa___pb,"10:15,01_a_20,00",1.307,F,2017
joao_pessoa___pb,"11:mais_de_20,00",893,F,2017
recife___pe,"00:ate_0,50",2.980,F,2017
recife___pe,"01:0,51_a_1,00",10.866,F,2017
recife___pe,"02:1,01_a_1,50",115.082,F,2017
recife___pe,"03:1,51_a_2,00",45.332,F,2017
recife___pe,"04:2,01_a_3,00",34.781,F,2017
recife___pe,"05:3,01_a_4,00",23.786,F,2017
recife___pe,"06:4,01_a_5,00",12.684,F,2017
recife___pe,"07:5,01_a_7,00",17.494,F,2017
recife___pe,"08:7,01_a_10,00",12.699,F,2017
recife___pe,"09:10,01_a_15,00",7.766,F,2017
recife___pe,"10:15,01_a_20,00",2.868,F,2017
recife___pe,"11:mais_de_20,00",2.828,F,2017
maceio___al,"00:ate_0,50",974,F,2017
maceio___al,"01:0,51_a_1,00",5.617,F,2017
maceio___al,"02:1,01_a_1,50",48.523,F,2017
maceio___al,"03:1,51_a_2,00",14.732,F,2017
maceio___al,"04:2,01_a_3,00",11.486,F,2017
maceio___al,"05:3,01_a_4,00",6.830,F,2017
maceio___al,"06:4,01_a_5,00",4.410,F,2017
maceio___al,"07:5,01_a_7,00",5.145,F,2017
maceio___al,"08:7,01_a_10,00",3.243,F,2017
maceio___al,"09:10,01_a_15,00",2.110,F,2017
maceio___al,"10:15,01_a_20,00",812,F,2017
maceio___al,"11:mais_de_20,00",706,F,2017
aracaju___se,"00:ate_0,50",1.238,F,2017
aracaju___se,"01:0,51_a_1,00",5.044,F,2017
aracaju___se,"02:1,01_a_1,50",41.366,F,2017
