CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;0;0;172;475;1.247;750;410;37;0;3.091;0;0;190;761;2.332;1.940;1.208;47;0;6.478;0;0;362;1.236;3.579;2.690;1.618;84;0;9.569
;06:4,01 a 5,00;0;0;66;259;717;564;447;42;0;2.095;0;0;28;128;991;1.165;798;37;0;3.147;0;0;94;387;1.708;1.729;1.245;79;0;5.242
;07:5,01 a 7,00;0;0;38;233;727;818;876;62;0;2.754;0;0;7;84;641;2.174;1.518;56;0;4.480;0;0;45;317;1.368;2.992;2.394;118;0;7.234
;08:7,01 a 10,00;0;0;16;64;456;438;421;30;0;1.425;0;0;1;18;232;662;503;22;0;1.438;0;0;17;82;688;1.100;924;52;0;2.863
;09:10,01 a 15,00;0;0;5;15;181;228;337;42;0;808;0;0;0;4;70;145;215;25;0;459;0;0;5;19;251;373;552;67;0;1.267
;10:15,01 a 20,00;0;0;0;4;58;69;127;10;0;268;0;0;0;0;7;24;32;7;0;70;0;0;0;4;65;93;159;17;0;338
;11:Mais de 20,00;0;0;1;13;22;34;117;9;0;196;0;0;0;0;0;20;26;6;0;52;0;0;1;13;22;54;143;15;0;248
;{ñ class};0;0;27;42;131;114;157;52;0;523;0;1;26;53;141;128;99;18;0;466;0;1;53;95;272;242;256;70;0;989
431490:Porto Alegre - RS;Total;0;126;3.280;5.609;13.515;9.470;6.911;761;0;39.672;0;42;3.846;6.377;17.338;14.783;10.151;996;0;53.533;0;168;7.126;11.986;30.853;24.253;17.062;1.757;0;93.205
;00:Até 0,50;0;13;32;15;37;35;17;21;0;170;0;5;30;20;25;20;9;0;0;109;0;18;62;35;62;55;26;21;0;279
;01:0,51 a 1,00;0;41;184;137;247;138;64;20;0;831;0;31;398;340;535;312;157;13;0;1.786;0;72;582;477;782;450;221;33;0;2.617
;02:1,01 a 1,50;0;7;770;772;898;496;244;30;0;3.217;0;1;1.163;1.213;1.858;1.085;546;43;0;5.909;0;8;1.933;1.985;2.756;1.581;790;73;0;9.126
;03:1,51 a 2,00;0;6;789;1.026;1.570;821;436;49;0;4.697;0;1;900;1.301;2.582;1.939;1.164;118;0;8.005;0;7;1.689;2.327;4.152;2.760;1.600;167;0;12.702
;04:2,01 a 3,00;0;45;780;1.437;2.930;1.711;899;122;0;7.924;0;0;930;1.703;4.099;3.005;1.496;126;0;11.359;0;45;1.710;3.140;7.029;4.716;2.395;248;0;19.283
;05:3,01 a 4,00;0;8;299;812;2.035;1.257;625;72;0;5.108;0;1;217;781;2.630;2.238;1.339;101;0;7.307;0;9;516;1.593;4.665;3.495;1.964;173;0;12.415
;06:4,01 a 5,00;0;4;137;458;1.401;903;499;52;0;3.454;0;0;58;422;1.880;1.681;951;75;0;5.067;0;4;195;880;3.281;2.584;1.450;127;0;8.521
;07:5,01 a 7,00;0;2;119;627;1.931;1.232;852;74;0;4.837;0;0;40;425;1.997;1.692;1.251;97;0;5.502;0;2;159;1.052;3.928;2.924;2.103;171;0;10.339
;08:7,01 a 10,00;0;0;30;159;1.272;997;885;111;0;3.454;0;0;2;55;892;1.304;1.223;111;0;3.587;0;0;32;214;2.164;2.301;2.108;222;0;7.041
;09:10,01 a 15,00;0;0;22;54;826;1.264;1.152;70;0;3.388;0;0;3;32;474;944;988;76;0;2.517;0;0;25;86;1.300;2.208;2.140;146;0;5.905
;10:15,01 a 20,00;0;0;10;3;93;282;636;47;0;1.071;0;0;0;0;28;88;236;18;0;370;0;0;10;3;121;370;872;65;0;1.441
;11:Mais de 20,00;0;0;33;7;31;97;256;12;0;436;0;0;0;0;10;42;147;9;0;208;0;0;33;7;41;139;403;21;0;644
;{ñ class};0;0;75;102;244;237;346;81;0;1.085;0;3;105;85;328;433;644;209;0;1.807;0;3;180;187;572;670;990;290;0;2.892
500270:Campo Grande - MS;Total;0;11;1.281;1.957;4.272;2.785;1.947;209;0;12.462;0;8;1.405;2.205;5.631;4.471;2.678;156;0;16.554;0;19;2.686;4.162;9.903;7.256;4.625;365;0;29.016
;00:Até 0,50;0;1;10;9;16;9;9;1;0;55;0;3;18;11;26;11;1;0;0;70;0;4;28;20;42;20;10;1;0;125
;01:0,51 a 1,00;0;6;125;78;113;76;53;4;0;455;0;3;165;130;210;140;50;6;0;704;0;9;290;208;323;216;103;10;0;1.159
;02:1,01 a 1,50;0;3;544;529;635;340;204;17;0;2.272;0;2;632;749;1.635;991;442;12;0;4.463;0;5;1.176;1.278;2.270;1.331;646;29;0;6.735
;03:1,51 a 2,00;0;1;361;496;802;443;236;34;0;2.373;0;0;356;629;1.201;1.090;666;43;0;3.985;0;1;717;1.125;2.003;1.533;902;77;0;6.358
;04:2,01 a 3,00;0;0;161;449;899;557;279;32;0;2.377;0;0;125;362;956;785;475;29;0;2.732;0;0;286;811;1.855;1.342;754;61;0;5.109
;05:3,01 a 4,00;0;0;28;142;443;320;178;25;0;1.136;0;0;24;99;285;280;162;9;0;859;0;0;52;241;728;600;340;34;0;1.995
;06:4,01 a 5,00;0;0;9;70;212;162;107;11;0;571;0;0;9;52;210;172;101;4;0;548;0;0;18;122;422;334;208;15;0;1.119
;07:5,01 a 7,00;0;0;6;71;283;168;233;37;0;798;0;0;3;59;242;174;94;7;0;579;0;0;9;130;525;342;327;44;0;1.377
;08:7,01 a 10,00;0;0;0;32;326;248;94;6;0;706;0;0;2;33;368;268;106;3;0;780;0;0;2;65;694;516;200;9;0;1.486
;09:10,01 a 15,00;0;0;0;24;337;246;238;11;0;856;0;0;0;21;260;288;215;4;0;788;0;0;0;45;597;534;453;15;0;1.644
;10:15,01 a 20,00;0;0;0;5;83;107;162;7;0;364;0;0;0;1;86;88;126;7;0;308;0;0;0;6;169;195;288;14;0;672
;11:Mais de 20,00;0;0;0;0;12;24;61;6;0;103;0;0;0;0;17;32;51;2;0;102;0;0;0;0;29;56;112;8;0;205
;{ñ class};0;0;37;52;111;85;93;18;0;396;0;0;71;59;135;152;189;30;0;636;0;0;108;111;246;237;282;48;0;1.032
510340:Cuiabá - MT;Total;1;13;1.218;1.632;3.332;2.195;1.588;191;0;10.170;0;11;1.082;1.491;3.553;3.600;2.499;192;0;12.428;1;24;2.300;3.123;6.885;5.795;4.087;383;0;22.598
;00:Até 0,50;1;4;15;6;9;2;3;0;0;40;0;5;11;7;12;9;3;0;0;47;1;9;26;13;21;11;6;0;0;87
;01:0,51 a 1,00;0;5;185;132;175;133;121;37;0;788;0;6;192;108;201;192;109;6;0;814;0;11;377;240;376;325;230;43;0;1.602
;02:1,01 a 1,50;0;4;473;363;434;281;179;17;0;1.751;0;0;414;388;565;405;201;9;0;1.982;0;4;887;751;999;686;380;26;0;3.733
;03:1,51 a 2,00;0;0;242;321;513;321;133;10;0;1.540;0;0;241;452;1.124;1.112;509;27;0;3.465;0;0;483;773;1.637;1.433;642;37;0;5.005
;04:2,01 a 3,00;0;0;169;424;759;404;225;15;0;1.996;0;0;114;289;723;724;468;33;0;2.351;0;0;283;713;1.482;1.128;693;48;0;4.347
;05:3,01 a 4,00;0;0;45;135;462;291;188;23;0;1.144;0;0;18;66;205;332;417;46;0;1.084;0;0;63;201;667;623;605;69;0;2.228
;06:4,01 a 5,00;0;0;20;66;233;152;128;12;0;611;0;0;15;45;133;109;150;20;0;472;0;0;35;111;366;261;278;32;0;1.083
;07:5,01 a 7,00;0;0;10;51;228;177;166;30;0;662;0;0;5;35;154;169;174;23;0;560;0;0;15;86;382;346;340;53;0;1.222
;08:7,01 a 10,00;0;0;4;49;130;108;137;15;0;443;0;0;2;21;86;117;102;9;0;337;0;0;6;70;216;225;239;24;0;780
;09:10,01 a 15,00;0;0;4;18;155;143;99;8;0;427;0;0;0;5;110;146;110;6;0;377;0;0;4;23;265;289;209;14;0;804
;10:15,01 a 20,00;0;0;1;1;70;43;54;6;0;175;0;0;0;0;37;45;47;1;0;130;0;0;1;1;107;88;101;7;0;305
;11:Mais de 20,00;0;0;0;2;25;34;72;6;0;139;0;0;0;0;12;37;89;4;0;142;0;0;0;2;37;71;161;10;0;281
;{ñ class};0;0;50;64;139;106;83;12;0;454;0;0;70;75;191;203;120;8;0;667;0;0;120;139;330;309;203;20;0;1.121
520870:Goiânia - GO;Total;0;43;2.714;3.770;8.142;5.271;3.498;426;0;23.864;0;23;3.151;4.122;9.435;7.956;5.070;418;0;30.175;0;66;5.865;7.892;17.577;13.227;8.568;844;0;54.039
;00:Até 0,50;0;10;37;24;48;23;18;1;0;161;0;4;31;29;50;40;22;3;0;179;0;14;68;53;98;63;40;4;0;340
;01:0,51 a 1,00;0;15;391;230;255;130;84;7;0;1.112;0;11;385;282;369;245;86;5;0;1.383;0;26;776;512;624;375;170;12;0;2.495
;02:1,01 a 1,50;0;16;1.043;789;890;434;302;34;0;3.508;0;8;1.446;1.219;1.832;1.087;412;18;0;6.022;0;24;2.489;2.008;2.722;1.521;714;52;0;9.530
;03:1,51 a 2,00;0;0;609;793;1.159;548;244;19;0;3.372;0;0;779;1.177;2.260;1.802;800;31;0;6.849;0;0;1.388;1.970;3.419;2.350;1.044;50;0;10.221
;04:2,01 a 3,00;0;0;332;910;1.622;923;422;39;0;4.248;0;0;330;797;1.999;1.816;1.208;100;0;6.250;0;0;662;1.707;3.621;2.739;1.630;139;0;10.498
;05:3,01 a 4,00;0;0;99;379;1.163;711;367;34;0;2.753;0;0;31;249;823;817;676;70;0;2.666;0;0;130;628;1.986;1.528;1.043;104;0;5.419
;06:4,01 a 5,00;0;0;41;207;805;607;359;28;0;2.047;0;0;16;109;329;351;458;68;0;1.331;0;0;57;316;1.134;958;817;96;0;3.378
;07:5,01 a 7,00;0;0;29;191;932;706;619;102;0;2.579;0;0;9;92;394;231;326;56;0;1.108;0;0;38;283;1.326;937;945;158;0;3.687
;08:7,01 a 10,00;0;0;9;78;750;572;273;44;0;1.726;0;0;2;34;796;669;237;18;0;1.756;0;0;11;112;1.546;1.241;510;62;0;3.482
;09:10,01 a 15,00;0;0;4;12;249;363;452;54;0;1.134;0;0;0;5;298;583;532;28;0;1.446;0;0;4;17;547;946;984;82;0;2.580
;10:15,01 a 20,00;0;0;4;2;49;92;136;29;0;312;0;0;0;2;40;83;117;7;0;249;0;0;4;4;89;175;253;36;0;561
;11:Mais de 20,00;0;0;9;16;23;51;104;13;0;216;0;0;0;0;7;50;74;5;0;136;0;0;9;16;30;101;178;18;0;352
;{ñ class};0;2;107;139;197;111;118;22;0;696;0;0;122;127;238;182;122;9;0;800;0;2;229;266;435;293;240;31;0;1.496
530010:Brasília - DF;Total;0;38;3.896;7.439;19.011;13.896;10.210;1.096;0;55.586;0;18;5.384;9.775;28.023;22.845;11.836;731;0;78.612;0;56;9.280;17.214;47.034;36.741;22.046;1.827;0;134.198
;00:Até 0,50;0;18;55;58;89;45;15;1;0;281;0;13;86;58;86;38;13;0;0;294;0;31;141;116;175;83;28;1;0;575
;01:0,51 a 1,00;0;12;419;384;464;226;86;7;0;1.598;0;5;638;618;926;529;199;7;0;2.922;0;17;1.057;1.002;1.390;755;285;14;0;4.520
;02:1,01 a 1,50;0;4;1.362;1.499;1.867;920;387;27;0;6.066;0;0;1.969;2.107;3.244;1.950;661;14;0;9.945;0;4;3.331;3.606;5.111;2.870;1.048;41;0;16.011
;03:1,51 a 2,00;0;2;846;1.402;2.212;1.110;434;49;0;6.055;0;0;1.215;1.652;3.003;2.015;660;25;0;8.570;0;2;2.061;3.054;5.215;3.125;1.094;74;0;14.625
;04:2,01 a 3,00;0;1;620;1.567;3.364;1.900;763;82;0;8.297;0;0;687;1.950;5.056;3.442;1.152;49;0;12.336;0;1;1.307;3.517;8.420;5.342;1.915;131;0;20.633
;05:3,01 a 4,00;0;0;167;586;1.505;968;469;34;0;3.729;0;0;164;587;1.914;1.367;549;20;0;4.601;0;0;331;1.173;3.419;2.335;1.018;54;0;8.330
;06:4,01 a 5,00;0;0;135;642;1.617;994;527;135;0;4.050;0;0;193;1.113;3.110;2.360;1.221;153;0;8.150;0;0;328;1.755;4.727;3.354;1.748;288;0;12.200
;07:5,01 a 7,00;0;0;63;381;1.555;1.367;1.240;153;0;4.759;0;0;92;569;2.657;3.162;1.856;120;0;8.456;0;0;155;950;4.212;4.529;3.096;273;0;13.215
;08:7,01 a 10,00;0;0;16;273;1.995;1.305;1.866;229;0;5.684;0;0;9;150;1.152;1.343;1.666;163;0;4.483;0;0;25;423;3.147;2.648;3.532;392;0;10.167
;09:10,01 a 15,00;0;0;3;96;1.608;2.446;2.104;141;0;6.398;0;0;2;59;1.084;1.408;822;60;0;3.435;0;0;5;155;2.692;3.854;2.926;201;0;9.833
;10:15,01 a 20,00;0;0;0;18;442;715;976;99;0;2.250;0;0;0;10;307;498;518;37;0;1.370;0;0;0;28;749;1.213;1.494;136;0;3.620
;11:Mais de 20,00;0;0;0;2;206;355;630;41;0;1.234;0;0;0;1;120;322;379;23;0;845;0;0;0;3;326;677;1.009;64;0;2.079
;{ñ class};0;1;210;531;2.087;1.545;713;98;0;5.185;0;0;329;901;5.364;4.411;2.140;60;0;13.205;0;1;539;1.432;7.451;5.956;2.853;158;0;18.390
{ñ class};Total;15;2.808;157.730;210.746;460.074;300.494;169.048;13.609;3;1.314.527;7;1.726;160.961;222.551;553.942;493.691;296.711;18.140;3;1.747.732;22;4.534;318.691;433.297;1.014.016;794.185;465.759;31.749;6;3.062.259
;00:Até 0,50;3;560;2.367;1.117;1.890;1.112;662;115;0;7.826;1;400;2.943;1.691;2.668;1.675;824;79;0;10.281;4;960;5.310;2.808;4.558;2.787;1.486;194;0;18.107
;01:0,51 a 1,00;11;1.283;18.291;11.587;16.614;8.999;4.968;488;1;62.242;4;766;24.940;20.890;34.575;21.035;9.821;624;0;112.655;15;2.049;43.231;32.477;51.189;30.034;14.789;1.112;1;174.897
;02:1,01 a 1,50;0;695;52.946;41.863;56.846;31.145;18.127;1.711;0;203.333;0;438;58.444;61.355;115.238;77.241;41.182;2.243;0;356.141;0;1.133;111.390;103.218;172.084;108.386;59.309;3.954;0;559.474
;03:1,51 a 2,00;0;99;39.035;43.377;67.269;39.341;21.277;1.790;0;212.188;0;39;40.192;54.778;121.414;93.795;50.561;2.666;2;363.447;0;138;79.227;98.155;188.683;133.136;71.838;4.456;2;575.635
;04:2,01 a 3,00;0;40;28.819;54.566;106.784;63.935;32.002;2.305;2;288.453;0;14;23.661;50.806;146.556;135.656;77.035;4.389;1;438.118;0;54;52.480;105.372;253.340;199.591;109.037;6.694;3;726.571
;05:3,01 a 4,00;0;9;7.477;27.321;73.290;45.517;21.908;1.463;0;176.985;0;1;4.152;17.281;63.021;73.790;46.929;2.684;0;207.858;0;10;11.629;44.602;136.311;119.307;68.837;4.147;0;384.843
;06:4,01 a 5,00;0;5;2.198;12.337;45.695;30.344;14.753;909;0;106.241;0;0;879;5.979;26.969;34.603;24.898;1.590;0;94.918;0;5;3.077;18.316;72.664;64.947;39.651;2.499;0;201.159
;07:5,01 a 7,00;0;3;989;8.744;44.914;34.488;18.787;1.106;0;109.031;0;0;385;3.556;21.097;29.528;23.140;1.555;0;79.261;0;3;1.374;12.300;66.011;64.016;41.927;2.661;0;188.292
;08:7,01 a 10,00;0;1;202;2.813;22.662;21.566;14.041;889;0;62.174;0;0;48;932;7.743;11.724;9.723;694;0;30.864;0;1;250;3.745;30.405;33.290;23.764;1.583;0;93.038
;09:10,01 a 15,00;0;2;47;712;8.847;10.574;8.637;545;0;29.364;0;0;4;167;2.419;3.446;3.150;283;0;9.469;0;2;51;879;11.266;14.020;11.787;828;0;38.833
;10:15,01 a 20,00;0;1;13;102;1.955;2.873;2.617;196;0;7.757;0;0;0;18;468;646;628;37;0;1.797;0;1;13;120;2.423;3.519;3.245;233;0;9.554
;11:Mais de 20,00;0;3;32;80;934;1.649;2.235;129;0;5.062;0;0;3;6;143;361;353;21;0;887;0;3;35;86;1.077;2.010;2.588;150;0;5.949
;{ñ class};1;107;5.314;6.127;12.374;8.951;9.034;1.963;0;43.871;2;68;5.310;5.092;11.631;10.191;8.467;1.275;0;42.036;3;175;10.624;11.219;24.005;19.142;17.501;3.238;0;85.907
Total;Total;23;3.952;238.948;340.614;788.579;546.838;364.393;34.820;5;2.318.172;12;2.323;251.975;366.054;968.815;892.883;601.129;45.384;3;3.128.578;35;6.275;490.923;706.668;1.757.394;1.439.721;965.522;80.204;8;5.446.750
;00:Até 0,50;7;809;3.708;1.983;3.450;2.289;1.597;235;0;14.078;3;557;4.611;2.814;4.834;3.717;2.699;277;0;19.512;10;1.366;8.319;4.797;8.284;6.006;4.296;512;0;33.590
;01:0,51 a 1,00;15;1.697;27.491;18.903;27.833;16.138;9.794;990;1;102.862;6;1.080;37.859;32.702;55.304;37.283;21.957;1.580;0;187.771;21;2.777;65.350;51.605;83.137;53.421;31.751;2.570;1;290.633
;02:1,01 a 1,50;0;891;79.841;68.496;96.847;54.303;32.785;3.234;0;336.397;1;522;90.714;97.338;184.350;127.088;70.812;4.502;0;575.327;1;1.413;170.555;165.834;281.197;181.391;103.597;7.736;0;911.724
;03:1,51 a 2,00;0;153;56.373;67.440;110.080;65.974;37.531;3.427;0;340.978;0;49;59.868;84.379;191.279;150.983;85.332;5.510;2;577.402;0;202;116.241;151.819;301.359;216.957;122.863;8.937;2;918.380
;04:2,01 a 3,00;0;141;43.037;84.842;176.307;109.616;59.822;4.892;3;478.660;0;17;38.594;82.829;241.637;224.509;139.666;9.780;1;737.033;0;158;81.631;167.671;417.944;334.125;199.488;14.672;4;1.215.693
;05:3,01 a 4,00;0;63;12.304;42.867;121.674;79.205;42.972;3.400;1;302.486;0;2;8.247;31.002;114.712;128.823;91.470;6.528;0;380.784;0;65;20.551;73.869;236.386;208.028;134.442;9.928;1;683.270
;06:4,01 a 5,00;0;24;4.329;20.858;75.968;53.265;30.746;2.566;0;187.756;0;1;2.208;13.070;59.026;68.382;54.171;4.485;0;201.343;0;25;6.537;33.928;134.994;121.647;84.917;7.051;0;389.099
;07:5,01 a 7,00;0;18;2.287;16.171;79.224;65.000;47.142;4.865;0;214.707;0;0;998;8.986;54.385;71.285;56.529;4.451;0;196.634;0;18;3.285;25.157;133.609;136.285;103.671;9.316;0;411.341
;08:7,01 a 10,00;0;11;712;6.391;45.286;44.307;38.670;3.239;0;138.616;0;0;162;2.773;24.891;35.762;34.381;3.094;0;101.063;0;11;874;9.164;70.177;80.069;73.051;6.333;0;239.679
;09:10,01 a 15,00;0;7;247;2.075;22.617;27.923;29.192;2.597;0;84.658;0;1;48;790;10.576;16.846;18.023;1.797;0;48.081;0;8;295;2.865;33.193;44.769;47.215;4.394;0;132.739
;10:15,01 a 20,00;0;1;96;317;5.385;8.002;10.597;947;0;25.345;0;0;5;107;2.545;3.946;5.440;468;0;12.511;0;1;101;424;7.930;11.948;16.037;1.415;0;37.856
;11:Mais de 20,00;0;7;315;309;2.535;4.661;7.628;640;0;16.095;0;0;6;27;803;2.555;3.648;338;0;7.377;0;7;321;336;3.338;7.216;11.276;978;0;23.472
;{ñ class};1;130;8.208;9.962;21.373;16.155;15.917;3.788;0;75.534;2;94;8.655;9.237;24.473;21.704;17.001;2.574;0;83.740;3;224;16.863;19.199;45.846;37.859;32.918;6.362;0;159.274
CBO 2002 Gr Grupo = 4:TRABALHADORES DE SERVICOS ADMINISTRATIVOS
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total;01:10 A 14;02:15 A 17;03:18 A 24;04:25 A 29;05:30 A 39;06:40 A 49;07:50 A 64;08:65 OU MAIS;{ñ class};Total
110020:Porto Velho - RO;Total;1;183;1.849;1.638;2.723;1.545;2.333;471;0;10.743;0;152;2.798;2.284;4.201;2.169;2.963;978;0;15.545;1;335;4.647;3.922;6.924;3.714;5.296;1.449;0;26.288
;00:Até 0,50;1;94;119;4;11;4;1;0;0;234;0;65;171;14;12;7;2;2;0;273;1;159;290;18;23;11;3;2;0;507
;01:0,51 a 1,00;0;78;273;114;107;35;32;7;0;646;0;74;490;232;256;118;41;2;0;1.213;0;152;763;346;363;153;73;9;0;1.859
;02:1,01 a 1,50;0;7;965;616;579;233;107;7;0;2.514;0;8;1.592;1.062;1.406;523;173;7;0;4.771;0;15;2.557;1.678;1.985;756;280;14;0;7.285
;03:1,51 a 2,00;0;1;300;327;409;142;88;5;0;1.272;0;1;317;413;695;301;105;5;0;1.837;0;2;617;740;1.104;443;193;10;0;3.109
;04:2,01 a 3,00;0;0;94;254;399;208;486;165;0;1.606;0;0;63;213;592;286;851;479;0;2.484;0;0;157;467;991;494;1.337;644;0;4.090
;05:3,01 a 4,00;0;0;17;103;229;156;374;109;0;988;0;0;20;101;280;139;595;294;0;1.429;0;0;37;204;509;295;969;403;0;2.417
;06:4,01 a 5,00;0;0;10;41;176;126;383;89;0;825;0;0;6;44;172;115;414;108;0;859;0;0;16;85;348;241;797;197;0;1.684
;07:5,01 a 7,00;0;0;4;63;277;195;264;40;0;843;0;0;5;50;253;196;209;32;0;745;0;0;9;113;530;391;473;72;0;1.588
;08:7,01 a 10,00;0;0;0;32;198;181;201;12;0;624;0;0;2;18;195;211;210;13;0;649;0;0;2;50;393;392;411;25;0;1.273
;09:10,01 a 15,00;0;0;2;18;140;123;148;17;0;448;0;0;1;10;118;116;163;15;0;423;0;0;3;28;258;239;311;32;0;871
;10:15,01 a 20,00;0;0;0;4;49;43;117;5;0;218;0;0;0;2;23;51;110;9;0;195;0;0;0;6;72;94;227;14;0;413
;11:Mais de 20,00;0;0;0;2;50;42;68;4;0;166;0;0;0;1;21;26;31;3;0;82;0;0;0;3;71;68;99;7;0;248
;{ñ class};0;3;65;60;99;57;64;11;0;359;0;4;131;124;178;80;59;9;0;585;0;7;196;184;277;137;123;20;0;944
120040:Rio Branco - AC;Total;4;142;1.652;1.183;2.035;1.460;1.894;305;0;8.675;1;119;1.895;1.654;2.756;1.968;3.272;373;0;12.038;5;261;3.547;2.837;4.791;3.428;5.166;678;0;20.713
;00:Até 0,50;2;75;126;4;4;2;1;0;0;214;1;67;108;5;4;2;0;0;0;187;3;142;234;9;8;4;1;0;0;401
;01:0,51 a 1,00;2;63;435;135;127;68;48;4;0;882;0;44;634;279;285;145;37;2;0;1.426;2;107;1.069;414;412;213;85;6;0;2.308
;02:1,01 a 1,50;0;2;783;504;602;273;294;47;0;2.505;0;3;850;786;962;442;299;44;0;3.386;0;5;1.633;1.290;1.564;715;593;91;0;5.891
;03:1,51 a 2,00;0;0;150;197;341;204;251;57;0;1.200;0;0;135;207;450;300;686;86;0;1.864;0;0;285;404;791;504;937;143;0;3.064
;04:2,01 a 3,00;0;0;45;166;334;302;529;92;0;1.468;0;0;49;156;363;367;1.217;143;0;2.295;0;0;94;322;697;669;1.746;235;0;3.763
;05:3,01 a 4,00;0;0;12;36;119;129;193;12;0;501;0;0;10;39;133;196;484;59;0;921;0;0;22;75;252;325;677;71;0;1.422
;06:4,01 a 5,00;0;0;5;29;89;63;115;10;0;311;0;0;4;32;115;117;163;14;0;445;0;0;9;61;204;180;278;24;0;756
;07:5,01 a 7,00;0;0;0;13;121;132;117;18;0;401;0;0;0;18;119;126;111;6;0;380;0;0;0;31;240;258;228;24;0;781
;08:7,01 a 10,00;0;0;1;13;110;136;123;13;0;396;0;0;0;10;114;115;95;3;0;337;0;0;1;23;224;251;218;16;0;733
;09:10,01 a 15,00;0;0;0;4;38;50;65;6;0;163;0;0;0;3;34;46;71;1;0;155;0;0;0;7;72;96;136;7;0;318
;10:15,01 a 20,00;0;0;0;0;8;15;21;0;0;44;0;0;0;1;10;12;17;2;0;42;0;0;0;1;18;27;38;2;0;86
;11:Mais de 20,00;0;0;0;0;7;13;6;1;0;27;0;0;0;0;1;2;10;0;0;13;0;0;0;0;8;15;16;1;0;40
;{ñ class};0;2;95;82;135;73;131;45;0;563;0;5;105;118;166;98;82;13;0;587;0;7;200;200;301;171;213;58;0;1.150
130260:Manaus - AM;Total;16;1.086;8.598;7.641;12.253;7.302;5.368;725;0;42.989;12;869;9.156;8.731;13.159;7.108;5.179;808;0;45.022;28;1.955;17.754;16.372;25.412;14.410;10.547;1.533;0;88.011
;00:Até 0,50;14;650;872;39;39;8;5;2;0;1.629;11;541;1.040;37;45;12;3;0;0;1.689;25;1.191;1.912;76;84;20;8;2;0;3.318
;01:0,51 a 1,00;2;400;1.554;584;605;300;178;17;0;3.640;1;304;1.977;943;916;424;171;17;0;4.753;3;704;3.531;1.527;1.521;724;349;34;0;8.393
;02:1,01 a 1,50;0;16;4.222;3.260;3.606;1.670;691;55;0;13.520;0;12;4.462;4.445;5.152;2.185;775;50;0;17.081;0;28;8.684;7.705;8.758;3.855;1.466;105;0;30.601
;03:1,51 a 2,00;0;1;1.072;1.871;2.788;1.507;895;92;0;8.226;0;0;866;1.631;2.670;1.417;922;108;0;7.614;0;1;1.938;3.502;5.458;2.924;1.817;200;0;15.840
;04:2,01 a 3,00;0;0;416;988;2.194;1.366;866;96;0;5.926;0;0;311;738;1.712;1.077;807;153;0;4.798;0;0;727;1.726;3.906;2.443;1.673;249;0;10.724
;05:3,01 a 4,00;0;0;105;287;970;711;671;103;0;2.847;0;0;102;276;750;556;583;122;0;2.389;0;0;207;563;1.720;1.267;1.254;225;0;5.236
;06:4,01 a 5,00;0;0;28;151;530;455;483;70;0;1.717;0;0;46;163;488;367;433;89;0;1.586;0;0;74;314;1.018;822;916;159;0;3.303
;07:5,01 a 7,00;0;0;32;146;558;461;533;96;0;1.826;0;0;21;121;486;394;492;112;0;1.626;0;0;53;267;1.044;855;1.025;208;0;3.452
;08:7,01 a 10,00;0;0;4;72;350;287;287;64;0;1.064;0;0;3;33;284;215;311;51;0;897;0;0;7;105;634;502;598;115;0;1.961
;09:10,01 a 15,00;0;0;1;26;199;203;318;39;0;786;0;0;0;20;148;137;293;38;0;636;0;0;1;46;347;340;611;77;0;1.422
;10:15,01 a 20,00;0;0;0;5;52;43;104;15;0;219;0;0;0;2;24;36;114;8;0;184;0;0;0;7;76;79;218;23;0;403
;11:Mais de 20,00;0;0;0;4;28;37;54;9;0;132;0;0;0;6;15;15;49;3;0;88;0;0;0;10;43;52;103;12;0;220
;{ñ class};0;19;292;208;334;254;283;67;0;1.457;0;12;328;316;469;273;226;57;0;1.681;0;31;620;524;803;527;509;124;0;3.138
140010:Boa Vista - RR;Total;14;147;1.560;1.723;3.873;3.561;2.430;333;0;13.641;5;133;2.273;2.694;6.011;5.074;3.644;395;0;20.229;19;280;3.833;4.417;9.884;8.635;6.074;728;0;33.870
;00:Até 0,50;10;90;75;3;10;4;0;0;0;192;5;94;116;14;10;10;1;1;0;251;15;184;191;17;20;14;1;1;0;443
