CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;0;0;19;29;48;35;12;1;0;144;0;2;24;48;40;24;8;1;0;147;0;2;43;77;88;59;20;2;0;291
;01:0,51 a 1,00;0;3;76;111;129;87;31;4;0;441;0;2;89;175;235;104;34;1;0;640;0;5;165;286;364;191;65;5;0;1.081
;02:1,01 a 1,50;0;8;143;184;236;131;61;5;0;768;0;7;224;367;640;324;72;5;0;1.639;0;15;367;551;876;455;133;10;0;2.407
;03:1,51 a 2,00;0;0;70;125;192;85;47;4;0;523;0;0;68;207;341;196;50;2;0;864;0;0;138;332;533;281;97;6;0;1.387
;04:2,01 a 3,00;0;0;75;188;311;171;183;15;0;943;0;0;63;290;536;344;193;7;0;1.433;0;0;138;478;847;515;376;22;0;2.376
;05:3,01 a 4,00;0;0;47;138;288;162;209;24;0;868;0;0;67;395;596;302;228;13;0;1.601;0;0;114;533;884;464;437;37;0;2.469
;06:4,01 a 5,00;0;0;35;103;206;157;118;13;0;632;0;0;46;267;480;295;153;9;0;1.250;0;0;81;370;686;452;271;22;0;1.882
;07:5,01 a 7,00;0;0;12;113;270;207;229;22;0;853;0;0;18;255;520;398;329;20;0;1.540;0;0;30;368;790;605;558;42;0;2.393
;08:7,01 a 10,00;0;0;10;117;330;223;376;52;0;1.108;0;0;4;98;297;360;529;21;0;1.309;0;0;14;215;627;583;905;73;0;2.417
;09:10,01 a 15,00;0;0;1;61;253;194;319;46;0;874;0;0;1;41;192;215;369;13;0;831;0;0;2;102;445;409;688;59;0;1.705
;10:15,01 a 20,00;0;0;3;59;254;120;233;32;0;701;0;0;1;21;123;106;144;4;0;399;0;0;4;80;377;226;377;36;0;1.100
;11:Mais de 20,00;0;0;2;39;310;404;706;61;0;1.522;0;0;0;4;140;160;288;16;0;608;0;0;2;43;450;564;994;77;0;2.130
;{ñ class};0;0;1;18;25;27;29;8;0;108;0;0;5;20;37;26;22;5;0;115;0;0;6;38;62;53;51;13;0;223
292740:Salvador - BA;Total;0;12;1.416;5.249;11.992;7.476;9.363;1.626;0;37.134;0;5;1.465;7.553;19.494;13.136;11.310;959;0;53.922;0;17;2.881;12.802;31.486;20.612;20.673;2.585;0;91.056
;00:Até 0,50;0;1;14;25;53;30;20;2;0;145;0;0;7;31;54;41;11;0;0;144;0;1;21;56;107;71;31;2;0;289
;01:0,51 a 1,00;0;11;77;149;304;174;142;24;0;881;0;5;104;242;503;425;160;12;0;1.451;0;16;181;391;807;599;302;36;0;2.332
;02:1,01 a 1,50;0;0;343;472;776;354;182;28;0;2.155;0;0;350;724;1.447;842;330;28;0;3.721;0;0;693;1.196;2.223;1.196;512;56;0;5.876
;03:1,51 a 2,00;0;0;191;428;677;374;199;20;0;1.889;0;0;173;510;972;560;264;19;0;2.498;0;0;364;938;1.649;934;463;39;0;4.387
;04:2,01 a 3,00;0;0;265;720;1.136;620;442;58;0;3.241;0;0;253;1.022;2.094;1.288;591;56;0;5.304;0;0;518;1.742;3.230;1.908;1.033;114;0;8.545
;05:3,01 a 4,00;0;0;162;753;1.285;659;655;151;0;3.665;0;0;214;1.283;2.474;1.445;847;65;0;6.328;0;0;376;2.036;3.759;2.104;1.502;216;0;9.993
;06:4,01 a 5,00;0;0;104;610;1.506;638;603;143;0;3.604;0;0;166;1.334;2.993;1.427;847;82;0;6.849;0;0;270;1.944;4.499;2.065;1.450;225;0;10.453
;07:5,01 a 7,00;0;0;84;768;1.825;933;1.140;218;0;4.968;0;0;110;1.436;4.247;2.493;1.977;157;0;10.420;0;0;194;2.204;6.072;3.426;3.117;375;0;15.388
;08:7,01 a 10,00;0;0;82;695;1.626;965;1.464;257;0;5.089;0;0;57;680;2.578;2.007;2.623;224;0;8.169;0;0;139;1.375;4.204;2.972;4.087;481;0;13.258
;09:10,01 a 15,00;0;0;24;351;1.336;923;1.417;280;0;4.331;0;0;11;170;1.163;1.197;1.605;150;0;4.296;0;0;35;521;2.499;2.120;3.022;430;0;8.627
;10:15,01 a 20,00;0;0;46;153;634;665;912;139;0;2.549;0;0;6;54;396;560;786;63;0;1.865;0;0;52;207;1.030;1.225;1.698;202;0;4.414
;11:Mais de 20,00;0;0;20;92;707;1.044;2.100;289;0;4.252;0;0;8;46;464;713;1.165;97;0;2.493;0;0;28;138;1.171;1.757;3.265;386;0;6.745
;{ñ class};0;0;4;33;127;97;87;17;0;365;0;0;6;21;109;138;104;6;0;384;0;0;10;54;236;235;191;23;0;749
310620:Belo Horizonte - MG;Total;0;41;3.323;10.213;24.513;17.293;18.046;2.026;0;75.455;1;41;3.823;13.987;42.163;45.928;37.651;1.709;0;145.303;1;82;7.146;24.200;66.676;63.221;55.697;3.735;0;220.758
;00:Até 0,50;0;5;30;47;66;41;33;8;0;230;0;11;36;49;129;94;64;7;0;390;0;16;66;96;195;135;97;15;0;620
;01:0,51 a 1,00;0;15;97;178;325;197;130;28;0;970;0;14;149;242;580;376;304;17;0;1.682;0;29;246;420;905;573;434;45;0;2.652
;02:1,01 a 1,50;0;20;634;511;779;441;247;38;0;2.670;0;11;768;820;1.404;933;606;37;0;4.579;0;31;1.402;1.331;2.183;1.374;853;75;0;7.249
;03:1,51 a 2,00;0;1;533;717;1.124;594;385;47;0;3.401;1;1;817;1.445;2.551;1.656;1.125;63;0;7.659;1;2;1.350;2.162;3.675;2.250;1.510;110;0;11.060
;04:2,01 a 3,00;0;0;674;1.439;3.333;2.532;1.781;207;0;9.966;0;2;827;2.879;12.677;16.419;14.509;730;0;48.043;0;2;1.501;4.318;16.010;18.951;16.290;937;0;58.009
;05:3,01 a 4,00;0;0;481;1.437;2.526;1.448;1.295;160;0;7.347;0;0;528;2.708;6.406;6.886;5.909;200;0;22.637;0;0;1.009;4.145;8.932;8.334;7.204;360;0;29.984
;06:4,01 a 5,00;0;0;325;1.348;2.633;1.630;1.285;131;0;7.352;0;0;383;2.181;6.175;6.255;4.242;185;0;19.421;0;0;708;3.529;8.808;7.885;5.527;316;0;26.773
;07:5,01 a 7,00;0;0;297;1.656;3.348;1.896;2.344;271;0;9.812;0;0;194;1.956;4.984;6.378;3.866;129;0;17.507;0;0;491;3.612;8.332;8.274;6.210;400;0;27.319
;08:7,01 a 10,00;0;0;178;1.669;3.722;1.999;1.782;208;0;9.558;0;0;93;1.135;3.432;2.614;1.768;70;0;9.112;0;0;271;2.804;7.154;4.613;3.550;278;0;18.670
;09:10,01 a 15,00;0;0;58;941;3.782;2.431;2.656;307;0;10.175;0;0;14;421;2.242;2.040;2.180;110;0;7.007;0;0;72;1.362;6.024;4.471;4.836;417;0;17.182
;10:15,01 a 20,00;0;0;6;175;1.409;1.578;1.844;172;0;5.184;0;0;0;79;806;969;1.313;75;0;3.242;0;0;6;254;2.215;2.547;3.157;247;0;8.426
;11:Mais de 20,00;0;0;1;72;1.310;2.386;4.106;392;0;8.267;0;0;0;40;649;1.198;1.664;75;0;3.626;0;0;1;112;1.959;3.584;5.770;467;0;11.893
;{ñ class};0;0;9;23;156;120;158;57;0;523;0;2;14;32;128;110;101;11;0;398;0;2;23;55;284;230;259;68;0;921
320530:Vitória - ES;Total;0;2;649;2.397;5.265;3.206;3.700;359;0;15.578;0;1;811;3.083;7.104;5.561;4.153;160;0;20.873;0;3;1.460;5.480;12.369;8.767;7.853;519;0;36.451
;00:Até 0,50;0;0;0;8;8;8;8;1;0;33;0;0;0;3;8;11;6;0;0;28;0;0;0;11;16;19;14;1;0;61
;01:0,51 a 1,00;0;0;8;15;37;25;18;2;0;105;0;1;14;23;53;25;14;0;0;130;0;1;22;38;90;50;32;2;0;235
;02:1,01 a 1,50;0;2;125;86;98;66;49;4;0;430;0;0;184;205;258;132;93;8;0;880;0;2;309;291;356;198;142;12;0;1.310
;03:1,51 a 2,00;0;0;95;111;133;75;55;7;0;476;0;0;101;180;216;122;69;3;0;691;0;0;196;291;349;197;124;10;0;1.167
;04:2,01 a 3,00;0;0;144;286;398;158;139;17;0;1.142;0;0;210;466;696;369;237;9;0;1.987;0;0;354;752;1.094;527;376;26;0;3.129
;05:3,01 a 4,00;0;0;109;365;691;474;333;24;0;1.996;0;0;150;744;1.899;1.552;765;26;0;5.136;0;0;259;1.109;2.590;2.026;1.098;50;0;7.132
;06:4,01 a 5,00;0;0;51;276;460;275;253;24;0;1.339;0;0;82;534;1.049;836;543;32;0;3.076;0;0;133;810;1.509;1.111;796;56;0;4.415
;07:5,01 a 7,00;0;0;58;439;982;456;436;60;0;2.431;0;0;41;466;1.240;1.067;842;26;0;3.682;0;0;99;905;2.222;1.523;1.278;86;0;6.113
;08:7,01 a 10,00;0;0;40;400;846;420;420;44;0;2.170;0;0;23;282;873;636;546;25;0;2.385;0;0;63;682;1.719;1.056;966;69;0;4.555
;09:10,01 a 15,00;0;0;8;258;869;525;637;73;0;2.370;0;0;4;130;541;454;460;14;0;1.603;0;0;12;388;1.410;979;1.097;87;0;3.973
;10:15,01 a 20,00;0;0;3;87;373;301;403;33;0;1.200;0;0;0;33;131;175;254;5;0;598;0;0;3;120;504;476;657;38;0;1.798
;11:Mais de 20,00;0;0;8;65;359;413;926;65;0;1.836;0;0;0;14;121;169;297;11;0;612;0;0;8;79;480;582;1.223;76;0;2.448
;{ñ class};0;0;0;1;11;10;23;5;0;50;0;0;2;3;19;13;27;1;0;65;0;0;2;4;30;23;50;6;0;115
330455:Rio de Janeiro - RJ;Total;0;34;6.431;25.097;54.711;34.962;40.130;5.247;0;166.612;0;31;7.238;30.126;68.122;47.483;38.415;2.812;0;194.227;0;65;13.669;55.223;122.833;82.445;78.545;8.059;0;360.839
;00:Até 0,50;0;1;50;285;498;169;102;10;0;1.115;0;0;64;255;419;198;131;10;0;1.077;0;1;114;540;917;367;233;20;0;2.192
;01:0,51 a 1,00;0;22;182;635;1.143;556;357;33;0;2.928;0;19;252;667;1.045;653;464;31;0;3.131;0;41;434;1.302;2.188;1.209;821;64;0;6.059
;02:1,01 a 1,50;0;5;619;927;1.658;902;573;112;0;4.796;0;6;1.040;1.580;2.886;1.736;1.036;61;0;8.345;0;11;1.659;2.507;4.544;2.638;1.609;173;0;13.141
;03:1,51 a 2,00;0;3;803;2.584;5.401;2.520;1.462;107;0;12.880;0;3;915;3.977;8.678;4.632;2.403;92;0;20.700;0;6;1.718;6.561;14.079;7.152;3.865;199;0;33.580
;04:2,01 a 3,00;0;2;1.210;2.857;6.548;5.505;4.871;521;0;21.514;0;0;1.454;4.846;12.748;10.805;7.420;425;0;37.698;0;2;2.664;7.703;19.296;16.310;12.291;946;0;59.212
;05:3,01 a 4,00;0;0;929;2.613;4.219;2.468;2.008;243;0;12.480;0;0;1.314;4.679;7.571;5.002;3.005;178;0;21.749;0;0;2.243;7.292;11.790;7.470;5.013;421;0;34.229
;06:4,01 a 5,00;0;0;685;2.123;3.343;1.998;2.809;372;0;11.330;0;0;805;3.081;5.691;4.104;3.463;330;0;17.474;0;0;1.490;5.204;9.034;6.102;6.272;702;0;28.804
;07:5,01 a 7,00;0;0;775;3.356;5.771;3.373;3.351;423;0;17.049;0;1;713;4.120;8.368;5.628;4.618;324;0;23.772;0;1;1.488;7.476;14.139;9.001;7.969;747;0;40.821
;08:7,01 a 10,00;0;0;571;3.826;7.172;3.819;3.724;492;0;19.604;0;0;390;3.559;8.364;5.171;4.174;330;0;21.988;0;0;961;7.385;15.536;8.990;7.898;822;0;41.592
;09:10,01 a 15,00;0;0;275;3.197;8.218;4.625;5.944;884;0;23.143;0;0;136;2.124;6.632;4.410;4.959;376;0;18.637;0;0;411;5.321;14.850;9.035;10.903;1.260;0;41.780
;10:15,01 a 20,00;0;0;164;1.410;4.876;3.015;4.059;554;0;14.078;0;1;70;670;2.757;2.069;2.625;219;0;8.411;0;1;234;2.080;7.633;5.084;6.684;773;0;22.489
;11:Mais de 20,00;0;1;135;1.146;5.397;5.560;10.408;1.350;0;23.997;0;1;59;449;2.586;2.650;3.709;347;0;9.801;0;2;194;1.595;7.983;8.210;14.117;1.697;0;33.798
;{ñ class};0;0;33;138;467;452;462;146;0;1.698;0;0;26;119;377;425;408;89;0;1.444;0;0;59;257;844;877;870;235;0;3.142
355030:São Paulo - SP;Total;1;207;25.165;58.780;98.875;58.632;55.029;6.505;0;303.194;2;129;25.808;66.607;123.569;81.221;58.341;3.333;0;359.010;3;336;50.973;125.387;222.444;139.853;113.370;9.838;0;662.204
;00:Até 0,50;0;1;39;80;212;474;1.294;180;0;2.280;1;3;62;131;278;577;1.058;37;0;2.147;1;4;101;211;490;1.051;2.352;217;0;4.427
;01:0,51 a 1,00;1;68;268;393;890;685;621;76;0;3.002;1;26;338;556;934;744;603;33;0;3.235;2;94;606;949;1.824;1.429;1.224;109;0;6.237
;02:1,01 a 1,50;0;93;1.908;1.393;2.024;1.585;1.468;218;0;8.689;0;77;2.698;2.136;3.214;2.244;1.682;117;0;12.168;0;170;4.606;3.529;5.238;3.829;3.150;335;0;20.857
;03:1,51 a 2,00;0;21;3.331;2.842;3.247;1.858;1.434;178;0;12.911;0;17;3.133;3.407;5.127;3.236;2.067;112;0;17.099;0;38;6.464;6.249;8.374;5.094;3.501;290;0;30.010
;04:2,01 a 3,00;0;20;5.678;6.567;7.115;3.188;2.360;265;0;25.193;0;5;5.651;8.172;10.753;5.453;2.872;148;0;33.054;0;25;11.329;14.739;17.868;8.641;5.232;413;0;58.247
;05:3,01 a 4,00;0;2;3.916;6.615;8.485;4.438;3.060;329;0;26.845;0;1;4.609;10.923;16.982;9.492;4.911;191;0;47.109;0;3;8.525;17.538;25.467;13.930;7.971;520;0;73.954
;06:4,01 a 5,00;0;0;3.200;6.811;8.359;4.157;3.086;377;0;25.990;0;0;3.853;10.991;17.907;10.137;5.322;228;0;48.438;0;0;7.053;17.802;26.266;14.294;8.408;605;0;74.428
;07:5,01 a 7,00;0;0;3.790;11.416;14.913;7.347;5.544;645;0;43.655;0;0;3.619;14.152;24.355;14.603;8.458;466;0;65.653;0;0;7.409;25.568;39.268;21.950;14.002;1.111;0;109.308
;08:7,01 a 10,00;0;1;2.192;11.266;16.612;8.572;6.868;766;0;46.277;0;0;1.485;10.172;20.310;13.856;9.453;530;0;55.806;0;1;3.677;21.438;36.922;22.428;16.321;1.296;0;102.083
;09:10,01 a 15,00;0;0;633;7.909;19.107;10.488;10.006;1.048;0;49.191;0;0;270;4.628;15.215;12.040;11.196;625;0;43.974;0;0;903;12.537;34.322;22.528;21.202;1.673;0;93.165
;10:15,01 a 20,00;0;0;127;2.236;8.891;6.951;6.781;644;0;25.630;0;0;29;735;4.481;4.911;5.099;281;0;15.536;0;0;156;2.971;13.372;11.862;11.880;925;0;41.166
;11:Mais de 20,00;0;0;57;1.110;8.510;8.277;11.776;1.588;0;31.318;0;0;27;476;3.548;3.348;5.075;498;0;12.972;0;0;84;1.586;12.058;11.625;16.851;2.086;0;44.290
;{ñ class};0;1;26;142;510;612;731;191;0;2.213;0;0;34;128;465;580;545;67;0;1.819;0;1;60;270;975;1.192;1.276;258;0;4.032
410690:Curitiba - PR;Total;0;19;3.888;9.679;20.571;15.743;13.652;1.165;0;64.717;0;16;6.134;15.082;42.039;41.720;24.879;1.035;0;130.905;0;35;10.022;24.761;62.610;57.463;38.531;2.200;0;195.622
;00:Até 0,50;0;0;24;45;94;52;21;7;0;243;0;0;48;70;101;47;26;4;0;296;0;0;72;115;195;99;47;11;0;539
;01:0,51 a 1,00;0;2;146;169;315;183;125;14;0;954;0;3;281;312;491;266;124;14;0;1.491;0;5;427;481;806;449;249;28;0;2.445
;02:1,01 a 1,50;0;9;367;424;559;317;192;17;0;1.885;0;10;844;818;1.342;692;287;10;0;4.003;0;19;1.211;1.242;1.901;1.009;479;27;0;5.888
;03:1,51 a 2,00;0;6;538;769;1.478;757;359;21;0;3.928;0;2;1.052;1.879;4.843;3.385;1.318;46;0;12.525;0;8;1.590;2.648;6.321;4.142;1.677;67;0;16.453
;04:2,01 a 3,00;0;2;949;1.433;2.822;1.798;835;68;0;7.907;0;0;1.702;3.460;9.489;6.746;2.735;95;0;24.227;0;2;2.651;4.893;12.311;8.544;3.570;163;0;32.134
;05:3,01 a 4,00;0;0;763;1.684;3.115;2.318;1.324;117;0;9.321;0;1;1.153;3.520;10.185;10.801;5.151;188;0;30.999;0;1;1.916;5.204;13.300;13.119;6.475;305;0;40.320
;06:4,01 a 5,00;0;0;505;1.225;1.896;1.611;1.184;73;0;6.494;0;0;653;2.131;4.783;6.347;3.525;153;0;17.592;0;0;1.158;3.356;6.679;7.958;4.709;226;0;24.086
;07:5,01 a 7,00;0;0;368;1.493;2.706;1.767;1.159;92;0;7.585;0;0;270;1.570;5.286;5.404;3.675;147;0;16.352;0;0;638;3.063;7.992;7.171;4.834;239;0;23.937
;08:7,01 a 10,00;0;0;188;1.456;3.021;2.045;1.766;137;0;8.613;0;0;75;844;2.977;4.364;3.705;193;0;12.158;0;0;263;2.300;5.998;6.409;5.471;330;0;20.771
;09:10,01 a 15,00;0;0;27;696;2.747;2.047;1.880;146;0;7.543;0;0;20;311;1.565;1.954;1.720;55;0;5.625;0;0;47;1.007;4.312;4.001;3.600;201;0;13.168
;10:15,01 a 20,00;0;0;5;158;837;1.079;1.663;123;0;3.865;0;0;7;80;376;729;1.193;35;0;2.420;0;0;12;238;1.213;1.808;2.856;158;0;6.285
;11:Mais de 20,00;0;0;0;96;852;1.594;2.986;325;0;5.853;0;0;3;56;413;784;1.254;58;0;2.568;0;0;3;152;1.265;2.378;4.240;383;0;8.421
;{ñ class};0;0;8;31;129;175;158;25;0;526;0;0;26;31;188;201;166;37;0;649;0;0;34;62;317;376;324;62;0;1.175
420540:Florianópolis - SC;Total;0;3;579;2.310;6.402;5.241;7.220;545;0;22.300;0;4;885;3.268;10.321;11.641;8.310;220;0;34.649;0;7;1.464;5.578;16.723;16.882;15.530;765;0;56.949
;00:Até 0,50;0;0;4;12;19;8;7;1;0;51;0;0;6;11;22;11;2;1;0;53;0;0;10;23;41;19;9;2;0;104
;01:0,51 a 1,00;0;0;11;39;104;62;28;5;0;249;0;0;23;49;125;64;27;2;0;290;0;0;34;88;229;126;55;7;0;539
;02:1,01 a 1,50;0;3;66;88;174;183;90;11;0;615;0;4;143;186;411;352;145;8;0;1.249;0;7;209;274;585;535;235;19;0;1.864
;03:1,51 a 2,00;0;0;86;114;197;140;87;11;0;635;0;0;155;248;424;271;154;9;0;1.261;0;0;241;362;621;411;241;20;0;1.896
;04:2,01 a 3,00;0;0;181;277;462;323;291;32;0;1.566;0;0;207;552;998;868;596;29;0;3.250;0;0;388;829;1.460;1.191;887;61;0;4.816
;05:3,01 a 4,00;0;0;88;299;518;336;318;33;0;1.592;0;0;196;620;1.175;808;429;20;0;3.248;0;0;284;919;1.693;1.144;747;53;0;4.840
;06:4,01 a 5,00;0;0;62;278;680;469;614;49;0;2.152;0;0;77;529;1.910;1.415;712;14;0;4.657;0;0;139;807;2.590;1.884;1.326;63;0;6.809
;07:5,01 a 7,00;0;0;51;417;1.201;1.084;1.332;68;0;4.153;0;0;47;542;2.859;4.551;2.500;49;0;10.548;0;0;98;959;4.060;5.635;3.832;117;0;14.701
;08:7,01 a 10,00;0;0;20;496;1.102;639;944;53;0;3.254;0;0;24;348;1.099;1.733;1.631;21;0;4.856;0;0;44;844;2.201;2.372;2.575;74;0;8.110
;09:10,01 a 15,00;0;0;6;222;1.133;756;981;86;0;3.184;0;0;5;136;854;910;911;23;0;2.839;0;0;11;358;1.987;1.666;1.892;109;0;6.023
;10:15,01 a 20,00;0;0;2;30;361;513;833;55;0;1.794;0;0;1;21;217;343;570;16;0;1.168;0;0;3;51;578;856;1.403;71;0;2.962
;11:Mais de 20,00;0;0;0;35;411;691;1.665;130;0;2.932;0;0;0;22;196;262;603;23;0;1.106;0;0;0;57;607;953;2.268;153;0;4.038
;{ñ class};0;0;2;3;40;37;30;11;0;123;0;0;1;4;31;53;30;5;0;124;0;0;3;7;71;90;60;16;0;247
431490:Porto Alegre - RS;Total;2;17;1.986;5.843;13.759;10.517;12.435;1.417;0;45.976;0;19;2.368;8.799;26.779;32.469;24.664;1.148;1;96.247;2;36;4.354;14.642;40.538;42.986;37.099;2.565;1;142.223
;00:Até 0,50;0;1;12;26;46;36;21;5;0;147;0;0;25;38;34;29;16;3;0;145;0;1;37;64;80;65;37;8;0;292
;01:0,51 a 1,00;2;11;45;100;212;108;70;6;0;554;0;12;53;159;293;146;82;7;0;752;2;23;98;259;505;254;152;13;0;1.306
;02:1,01 a 1,50;0;3;215;295;634;339;233;34;0;1.753;0;6;399;788;1.491;925;728;50;0;4.387;0;9;614;1.083;2.125;1.264;961;84;0;6.140
;03:1,51 a 2,00;0;0;329;508;1.040;1.013;919;88;0;3.897;0;0;482;1.049;4.969;6.170;4.018;232;0;16.920;0;0;811;1.557;6.009;7.183;4.937;320;0;20.817
;04:2,01 a 3,00;0;1;496;941;1.707;1.343;1.804;135;0;6.427;0;1;687;2.155;6.363;11.695;7.369;295;0;28.565;0;2;1.183;3.096;8.070;13.038;9.173;430;0;34.992
;05:3,01 a 4,00;0;1;317;754;1.240;817;791;81;0;4.001;0;0;330;1.321;3.228;3.980;2.852;112;1;11.824;0;1;647;2.075;4.468;4.797;3.643;193;1;15.825
;06:4,01 a 5,00;0;0;190;558;831;473;570;57;0;2.679;0;0;147;853;1.786;2.009;2.029;83;0;6.907;0;0;337;1.411;2.617;2.482;2.599;140;0;9.586
;07:5,01 a 7,00;0;0;225;972;1.576;741;924;126;0;4.564;0;0;155;1.138;2.553;2.029;2.080;89;0;8.044;0;0;380;2.110;4.129;2.770;3.004;215;0;12.608
;08:7,01 a 10,00;0;0;103;894;2.188;1.196;1.009;166;0;5.556;0;0;64;810;2.857;1.707;1.246;57;0;6.741;0;0;167;1.704;5.045;2.903;2.255;223;0;12.297
;09:10,01 a 15,00;0;0;35;589;2.330;1.733;1.846;220;0;6.753;0;0;10;312;1.780;1.911;1.618;65;0;5.696;0;0;45;901;4.110;3.644;3.464;285;0;12.449
;10:15,01 a 20,00;0;0;9;85;903;1.174;1.469;128;0;3.768;0;0;5;81;739;941;1.122;37;0;2.925;0;0;14;166;1.642;2.115;2.591;165;0;6.693
;11:Mais de 20,00;0;0;6;105;989;1.461;2.678;347;0;5.586;0;0;2;64;605;834;1.412;97;0;3.014;0;0;8;169;1.594;2.295;4.090;444;0;8.600
;{ñ class};0;0;4;16;63;83;101;24;0;291;0;0;9;31;81;93;92;21;0;327;0;0;13;47;144;176;193;45;0;618
500270:Campo Grande - MS;Total;0;10;705;1.954;4.191;3.275;3.329;260;0;13.724;0;9;1.081;3.013;7.637;7.159;4.695;217;0;23.811;0;19;1.786;4.967;11.828;10.434;8.024;477;0;37.535
;00:Até 0,50;0;0;4;13;23;9;8;0;0;57;0;0;11;10;19;12;6;1;0;59;0;0;15;23;42;21;14;1;0;116
;01:0,51 a 1,00;0;5;16;50;79;45;21;2;0;218;0;3;51;73;91;69;23;2;0;312;0;8;67;123;170;114;44;4;0;530
;02:1,01 a 1,50;0;5;138;229;330;178;79;2;0;961;0;6;373;530;840;432;170;7;0;2.358;0;11;511;759;1.170;610;249;9;0;3.319
;03:1,51 a 2,00;0;0;111;176;209;117;49;8;0;670;0;0;142;200;385;177;77;4;0;985;0;0;253;376;594;294;126;12;0;1.655
;04:2,01 a 3,00;0;0;156;338;529;240;134;15;0;1.412;0;0;189;618;1.291;674;252;14;0;3.038;0;0;345;956;1.820;914;386;29;0;4.450
;05:3,01 a 4,00;0;0;93;276;533;357;195;10;0;1.464;0;0;140;475;1.594;1.288;583;14;0;4.094;0;0;233;751;2.127;1.645;778;24;0;5.558
;06:4,01 a 5,00;0;0;55;191;402;317;293;18;0;1.276;0;0;74;306;784;1.171;914;52;0;3.301;0;0;129;497;1.186;1.488;1.207;70;0;4.577
;07:5,01 a 7,00;0;0;67;301;601;402;342;32;0;1.745;0;0;50;378;1.052;939;566;19;0;3.004;0;0;117;679;1.653;1.341;908;51;0;4.749
;08:7,01 a 10,00;0;0;43;205;555;544;548;31;0;1.926;0;0;34;247;714;1.382;1.098;45;0;3.520;0;0;77;452;1.269;1.926;1.646;76;0;5.446
;09:10,01 a 15,00;0;0;10;105;411;351;496;40;0;1.413;0;0;11;123;500;524;489;23;0;1.670;0;0;21;228;911;875;985;63;0;3.083
;10:15,01 a 20,00;0;0;2;23;148;217;261;32;0;683;0;0;1;24;102;191;209;15;0;542;0;0;3;47;250;408;470;47;0;1.225
;11:Mais de 20,00;0;0;4;37;335;456;849;62;0;1.743;0;0;0;16;177;194;250;14;0;651;0;0;4;53;512;650;1.099;76;0;2.394
;{ñ class};0;0;6;10;36;42;54;8;0;156;0;0;5;13;88;106;58;7;0;277;0;0;11;23;124;148;112;15;0;433
510340:Cuiabá - MT;Total;0;11;761;1.804;4.604;3.556;3.367;266;0;14.369;0;4;1.167;3.043;7.526;8.088;4.824;176;0;24.828;0;15;1.928;4.847;12.130;11.644;8.191;442;0;39.197
;00:Até 0,50;0;0;2;3;12;5;6;0;0;28;0;0;7;7;12;6;5;0;0;37;0;0;9;10;24;11;11;0;0;65
;01:0,51 a 1,00;0;6;43;43;95;78;36;2;0;303;0;0;170;395;795;457;134;4;0;1.955;0;6;213;438;890;535;170;6;0;2.258
;02:1,01 a 1,50;0;4;236;168;318;190;88;3;0;1.007;0;4;377;320;443;245;77;3;0;1.469;0;8;613;488;761;435;165;6;0;2.476
;03:1,51 a 2,00;0;1;118;144;179;105;60;4;0;611;0;0;146;277;423;255;87;2;0;1.190;0;1;264;421;602;360;147;6;0;1.801
;04:2,01 a 3,00;0;0;157;307;698;448;251;26;0;1.887;0;0;205;435;1.066;985;575;29;0;3.295;0;0;362;742;1.764;1.433;826;55;0;5.182
;05:3,01 a 4,00;0;0;97;366;1.004;614;439;47;0;2.567;0;0;138;793;1.934;1.311;889;62;0;5.127;0;0;235;1.159;2.938;1.925;1.328;109;0;7.694
;06:4,01 a 5,00;0;0;38;214;567;562;339;19;0;1.739;0;0;69;309;1.124;1.404;615;17;0;3.538;0;0;107;523;1.691;1.966;954;36;0;5.277
;07:5,01 a 7,00;0;0;36;270;595;581;786;32;0;2.300;0;0;31;294;828;2.162;1.248;21;0;4.584;0;0;67;564;1.423;2.743;2.034;53;0;6.884
;08:7,01 a 10,00;0;0;26;180;423;384;428;28;0;1.469;0;0;12;133;438;781;628;5;0;1.997;0;0;38;313;861;1.165;1.056;33;0;3.466
;09:10,01 a 15,00;0;0;5;67;367;267;431;53;0;1.190;0;0;5;53;303;291;277;12;0;941;0;0;10;120;670;558;708;65;0;2.131
;10:15,01 a 20,00;0;0;0;11;103;108;201;13;0;436;0;0;1;7;47;86;126;9;0;276;0;0;1;18;150;194;327;22;0;712
;11:Mais de 20,00;0;0;2;29;220;189;285;33;0;758;0;0;1;17;100;83;144;6;0;351;0;0;3;46;320;272;429;39;0;1.109
;{ñ class};0;0;1;2;23;25;17;6;0;74;0;0;5;3;13;22;19;6;0;68;0;0;6;5;36;47;36;12;0;142
520870:Goiânia - GO;Total;0;17;1.823;3.919;7.488;4.742;4.849;637;1;23.476;0;24;2.853;6.010;12.680;11.511;9.146;1.055;0;43.279;0;41;4.676;9.929;20.168;16.253;13.995;1.692;1;66.755
