CBO 2002 Gr Grupo = 1:MEMBROS SUPERIORES DO PODER PUBLICO, DIRIGENTES DE ORGANIZACOES DE INTERESSE PUBLICO 
;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;5;103;86;9;12;13;10;0;0;238;4;64;97;12;23;12;7;0;0;219;9;167;183;21;35;25;17;0;0;457
;01:0,51 a 1,00;3;55;353;169;274;117;63;14;0;1.048;1;52;530;287;316;165;76;13;0;1.440;4;107;883;456;590;282;139;27;0;2.488
;02:1,01 a 1,50;0;10;971;779;994;580;358;49;0;3.741;0;2;1.545;1.351;1.709;958;431;30;0;6.026;0;12;2.516;2.130;2.703;1.538;789;79;0;9.767
;03:1,51 a 2,00;0;0;188;232;455;425;173;8;0;1.481;0;0;211;324;613;577;357;13;0;2.095;0;0;399;556;1.068;1.002;530;21;0;3.576
;04:2,01 a 3,00;0;1;97;225;645;718;452;59;0;2.197;0;0;125;360;1.187;1.168;747;88;0;3.675;0;1;222;585;1.832;1.886;1.199;147;0;5.872
;05:3,01 a 4,00;0;0;39;148;559;524;369;64;0;1.703;0;0;43;170;859;706;519;56;0;2.353;0;0;82;318;1.418;1.230;888;120;0;4.056
;06:4,01 a 5,00;0;0;40;147;429;360;455;73;0;1.504;0;0;25;185;682;575;695;124;0;2.286;0;0;65;332;1.111;935;1.150;197;0;3.790
;07:5,01 a 7,00;0;0;5;59;303;262;215;24;0;868;0;0;7;87;358;474;406;48;0;1.380;0;0;12;146;661;736;621;72;0;2.248
;08:7,01 a 10,00;0;0;0;21;184;346;238;32;0;821;0;0;2;25;186;400;271;25;0;909;0;0;2;46;370;746;509;57;0;1.730
;09:10,01 a 15,00;0;0;3;17;133;232;124;25;0;534;0;0;3;16;108;150;103;12;0;392;0;0;6;33;241;382;227;37;0;926
;10:15,01 a 20,00;0;0;0;5;41;42;65;7;0;160;0;0;0;2;23;27;33;3;0;88;0;0;0;7;64;69;98;10;0;248
;11:Mais de 20,00;0;0;0;1;19;120;96;7;0;243;0;0;0;1;14;58;48;6;0;127;0;0;0;2;33;178;144;13;0;370
;{ñ class};0;1;21;16;55;53;34;11;0;191;0;1;26;46;77;68;34;6;0;258;0;2;47;62;132;121;68;17;0;449
150140:Belém - PA;Total;9;378;4.667;4.215;8.246;6.557;6.891;1.538;0;32.501;4;308;5.749;5.888;13.239;10.125;9.244;1.869;0;46.426;13;686;10.416;10.103;21.485;16.682;16.135;3.407;0;78.927
;00:Até 0,50;7;224;687;12;19;5;6;1;0;961;1;182;810;51;54;17;8;5;0;1.128;8;406;1.497;63;73;22;14;6;0;2.089
;01:0,51 a 1,00;2;143;1.235;331;332;218;107;9;0;2.377;3;120;1.515;602;757;396;202;13;0;3.608;5;263;2.750;933;1.089;614;309;22;0;5.985
;02:1,01 a 1,50;0;6;2.033;2.281;3.461;2.111;1.212;123;0;11.227;0;0;2.758;3.609;6.997;4.668;2.659;364;0;21.055;0;6;4.791;5.890;10.458;6.779;3.871;487;0;32.282
;03:1,51 a 2,00;0;0;431;768;1.313;1.013;1.001;162;0;4.688;0;0;410;875;2.337;1.819;1.963;400;0;7.804;0;0;841;1.643;3.650;2.832;2.964;562;0;12.492
;04:2,01 a 3,00;0;0;174;428;1.192;1.158;1.031;176;0;4.159;0;0;127;418;1.332;1.328;1.280;265;0;4.750;0;0;301;846;2.524;2.486;2.311;441;0;8.909
;05:3,01 a 4,00;0;0;27;143;535;518;708;168;0;2.099;0;0;27;124;549;542;716;165;0;2.123;0;0;54;267;1.084;1.060;1.424;333;0;4.222
;06:4,01 a 5,00;0;0;5;43;283;290;638;210;0;1.469;0;0;8;41;291;283;595;184;0;1.402;0;0;13;84;574;573;1.233;394;0;2.871
;07:5,01 a 7,00;0;0;5;59;361;278;620;188;0;1.511;0;0;5;41;290;271;598;166;0;1.371;0;0;10;100;651;549;1.218;354;0;2.882
;08:7,01 a 10,00;0;0;3;27;226;265;437;148;0;1.106;0;0;1;8;143;220;342;93;0;807;0;0;4;35;369;485;779;241;0;1.913
;09:10,01 a 15,00;0;0;0;10;131;185;290;57;0;673;0;0;1;8;88;132;269;49;0;547;0;0;1;18;219;317;559;106;0;1.220
;10:15,01 a 20,00;0;0;0;1;32;39;152;34;0;258;0;0;1;1;20;33;132;42;0;229;0;0;1;2;52;72;284;76;0;487
;11:Mais de 20,00;0;0;0;0;12;38;85;21;0;156;0;0;0;0;3;16;78;20;0;117;0;0;0;0;15;54;163;41;0;273
;{ñ class};0;5;67;112;349;439;604;241;0;1.817;0;6;86;110;378;400;402;103;0;1.485;0;11;153;222;727;839;1.006;344;0;3.302
160030:Macapá - AP;Total;6;66;1.344;1.852;5.664;5.516;4.045;597;0;19.090;1;74;1.562;2.165;6.713;7.216;5.243;680;0;23.654;7;140;2.906;4.017;12.377;12.732;9.288;1.277;0;42.744
;00:Até 0,50;5;52;122;1;9;8;73;21;0;291;1;51;149;17;8;10;42;10;0;288;6;103;271;18;17;18;115;31;0;579
;01:0,51 a 1,00;1;12;271;160;156;93;250;60;0;1.003;0;20;269;189;235;168;457;131;0;1.469;1;32;540;349;391;261;707;191;0;2.472
;02:1,01 a 1,50;0;1;689;704;814;305;243;44;0;2.800;0;2;852;926;1.238;475;297;49;0;3.839;0;3;1.541;1.630;2.052;780;540;93;0;6.639
;03:1,51 a 2,00;0;0;107;203;375;231;138;21;0;1.075;0;0;106;228;539;318;175;22;0;1.388;0;0;213;431;914;549;313;43;0;2.463
;04:2,01 a 3,00;0;0;63;199;446;289;170;40;0;1.207;0;0;66;206;472;298;183;20;0;1.245;0;0;129;405;918;587;353;60;0;2.452
;05:3,01 a 4,00;0;0;26;117;479;510;432;54;0;1.618;0;0;49;210;851;910;571;90;0;2.681;0;0;75;327;1.330;1.420;1.003;144;0;4.299
;06:4,01 a 5,00;0;0;18;232;1.125;588;430;81;0;2.474;0;0;15;168;1.007;773;620;79;0;2.662;0;0;33;400;2.132;1.361;1.050;160;0;5.136
;07:5,01 a 7,00;0;0;15;109;1.272;1.664;727;59;0;3.846;0;0;20;127;1.638;2.506;1.031;102;0;5.424;0;0;35;236;2.910;4.170;1.758;161;0;9.270
;08:7,01 a 10,00;0;0;1;48;495;1.073;874;89;0;2.580;0;0;3;52;414;1.383;1.305;84;0;3.241;0;0;4;100;909;2.456;2.179;173;0;5.821
;09:10,01 a 15,00;0;0;1;16;238;409;318;45;0;1.027;0;0;1;5;159;196;315;45;0;721;0;0;2;21;397;605;633;90;0;1.748
;10:15,01 a 20,00;0;0;0;8;69;97;93;20;0;287;0;0;1;2;21;38;69;9;0;140;0;0;1;10;90;135;162;29;0;427
;11:Mais de 20,00;0;0;0;25;117;199;192;52;0;585;0;0;1;8;71;81;135;28;0;324;0;0;1;33;188;280;327;80;0;909
;{ñ class};0;1;31;30;69;50;105;11;0;297;0;1;30;27;60;60;43;11;0;232;0;2;61;57;129;110;148;22;0;529
172100:Palmas - TO;Total;7;257;2.428;1.888;2.915;2.166;1.600;191;0;11.452;3;275;3.279;2.825;4.840;3.431;2.201;99;0;16.953;10;532;5.707;4.713;7.755;5.597;3.801;290;0;28.405
;00:Até 0,50;4;151;161;6;9;4;4;0;0;339;2;135;207;14;15;14;8;0;0;395;6;286;368;20;24;18;12;0;0;734
;01:0,51 a 1,00;3;88;408;123;126;65;38;7;0;858;1;119;653;257;287;134;58;2;0;1.511;4;207;1.061;380;413;199;96;9;0;2.369
;02:1,01 a 1,50;0;14;1.372;917;920;444;238;24;0;3.929;0;17;1.872;1.548;2.056;961;404;21;0;6.879;0;31;3.244;2.465;2.976;1.405;642;45;0;10.808
;03:1,51 a 2,00;0;0;291;387;466;276;139;18;0;1.577;0;1;344;468;827;367;192;8;0;2.207;0;1;635;855;1.293;643;331;26;0;3.784
;04:2,01 a 3,00;0;0;121;283;588;498;254;38;0;1.782;0;0;131;350;728;607;369;14;0;2.199;0;0;252;633;1.316;1.105;623;52;0;3.981
;05:3,01 a 4,00;0;0;24;87;331;266;233;31;0;972;0;0;22;94;399;408;249;18;0;1.190;0;0;46;181;730;674;482;49;0;2.162
;06:4,01 a 5,00;0;0;5;22;136;199;230;13;0;605;0;0;5;18;155;361;397;13;0;949;0;0;10;40;291;560;627;26;0;1.554
;07:5,01 a 7,00;0;0;6;23;129;148;162;21;0;489;0;0;5;10;154;227;189;8;0;593;0;0;11;33;283;375;351;29;0;1.082
;08:7,01 a 10,00;0;0;0;10;71;86;59;9;0;235;0;0;0;5;65;78;55;3;0;206;0;0;0;15;136;164;114;12;0;441
;09:10,01 a 15,00;0;0;0;2;59;82;86;10;0;239;0;0;0;3;48;130;115;1;0;297;0;0;0;5;107;212;201;11;0;536
;10:15,01 a 20,00;0;0;0;0;24;33;54;6;0;117;0;0;0;2;25;59;53;2;0;141;0;0;0;2;49;92;107;8;0;258
;11:Mais de 20,00;0;0;0;0;8;27;68;5;0;108;0;0;0;0;8;19;62;2;0;91;0;0;0;0;16;46;130;7;0;199
;{ñ class};0;4;40;28;48;38;35;9;0;202;0;3;40;56;73;66;50;7;0;295;0;7;80;84;121;104;85;16;0;497
211130:São Luiz - MA;Total;1;89;5.014;6.237;12.934;9.566;7.314;1.486;0;42.641;1;96;5.992;7.783;16.069;11.096;7.812;1.368;0;50.217;2;185;11.006;14.020;29.003;20.662;15.126;2.854;0;92.858
;00:Até 0,50;0;31;272;19;25;9;3;0;0;359;1;28;368;44;53;14;5;1;0;514;1;59;640;63;78;23;8;1;0;873
;01:0,51 a 1,00;0;47;1.055;498;715;717;777;217;0;4.026;0;63;1.656;1.030;1.358;1.170;1.300;275;0;6.852;0;110;2.711;1.528;2.073;1.887;2.077;492;0;10.878
;02:1,01 a 1,50;1;10;2.631;2.889;4.258;2.486;1.319;184;0;13.778;0;5;3.140;4.320;7.744;4.559;2.195;205;0;22.168;1;15;5.771;7.209;12.002;7.045;3.514;389;0;35.946
;03:1,51 a 2,00;0;0;440;826;1.394;658;468;64;0;3.850;0;0;403;952;1.890;1.041;648;82;0;5.016;0;0;843;1.778;3.284;1.699;1.116;146;0;8.866
;04:2,01 a 3,00;0;0;213;573;1.478;966;628;139;0;3.997;0;0;176;561;1.498;994;749;126;0;4.104;0;0;389;1.134;2.976;1.960;1.377;265;0;8.101
;05:3,01 a 4,00;0;0;52;312;1.303;874;525;117;0;3.183;0;0;56;298;1.053;735;476;76;0;2.694;0;0;108;610;2.356;1.609;1.001;193;0;5.877
;06:4,01 a 5,00;0;0;181;655;1.374;535;454;127;0;3.326;0;0;20;213;686;468;397;145;0;1.929;0;0;201;868;2.060;1.003;851;272;0;5.255
;07:5,01 a 7,00;0;0;37;144;951;1.531;898;127;0;3.688;0;0;30;111;745;858;604;113;0;2.461;0;0;67;255;1.696;2.389;1.502;240;0;6.149
;08:7,01 a 10,00;0;0;36;143;545;833;1.058;100;0;2.715;0;0;23;65;373;470;591;108;0;1.630;0;0;59;208;918;1.303;1.649;208;0;4.345
;09:10,01 a 15,00;0;0;4;44;416;487;571;99;0;1.621;0;0;0;14;235;400;373;101;0;1.123;0;0;4;58;651;887;944;200;0;2.744
;10:15,01 a 20,00;0;0;8;38;220;202;291;144;0;903;0;0;11;24;135;148;228;60;0;606;0;0;19;62;355;350;519;204;0;1.509
;11:Mais de 20,00;0;0;0;3;78;137;151;82;0;451;0;0;0;3;31;65;70;40;0;209;0;0;0;6;109;202;221;122;0;660
;{ñ class};0;1;85;93;177;131;171;86;0;744;0;0;109;148;268;174;176;36;0;911;0;1;194;241;445;305;347;122;0;1.655
221100:Terezina - PI;Total;6;281;4.644;4.169;7.483;4.410;5.115;1.182;0;27.290;6;260;5.877;6.038;10.830;6.728;6.637;1.353;0;37.729;12;541;10.521;10.207;18.313;11.138;11.752;2.535;0;65.019
;00:Até 0,50;5;194;336;18;19;14;7;1;0;594;3;180;446;41;55;33;11;0;0;769;8;374;782;59;74;47;18;1;0;1.363
;01:0,51 a 1,00;1;77;1.551;772;791;372;194;10;0;3.768;2;73;2.377;1.447;1.653;718;348;17;0;6.635;3;150;3.928;2.219;2.444;1.090;542;27;0;10.403
;02:1,01 a 1,50;0;7;2.276;2.246;3.702;2.137;1.534;247;0;12.149;0;2;2.534;3.205;5.849;3.743;2.480;328;0;18.141;0;9;4.810;5.451;9.551;5.880;4.014;575;0;30.290
;03:1,51 a 2,00;0;0;274;576;1.041;558;902;175;0;3.526;0;0;280;695;1.368;818;1.132;251;0;4.544;0;0;554;1.271;2.409;1.376;2.034;426;0;8.070
;04:2,01 a 3,00;0;0;82;263;730;419;787;208;0;2.489;0;0;79;269;767;489;1.221;353;0;3.178;0;0;161;532;1.497;908;2.008;561;0;5.667
;05:3,01 a 4,00;0;0;23;71;341;246;318;110;0;1.109;0;0;20;99;343;237;451;137;0;1.287;0;0;43;170;684;483;769;247;0;2.396
;06:4,01 a 5,00;0;0;2;39;229;176;249;78;0;773;0;0;6;33;200;154;201;37;0;631;0;0;8;72;429;330;450;115;0;1.404
;07:5,01 a 7,00;0;0;1;21;178;137;339;134;0;810;0;0;4;14;137;135;251;76;0;617;0;0;5;35;315;272;590;210;0;1.427
;08:7,01 a 10,00;0;0;0;11;140;90;229;89;0;559;0;0;0;4;99;104;169;66;0;442;0;0;0;15;239;194;398;155;0;1.001
;09:10,01 a 15,00;0;0;0;2;90;89;267;70;0;518;0;0;0;2;51;99;180;45;0;377;0;0;0;4;141;188;447;115;0;895
;10:15,01 a 20,00;0;0;0;1;18;27;99;21;0;166;0;0;0;0;7;9;50;21;0;87;0;0;0;1;25;36;149;42;0;253
;11:Mais de 20,00;0;0;0;0;15;29;49;6;0;99;0;0;0;0;5;7;16;3;0;31;0;0;0;0;20;36;65;9;0;130
;{ñ class};0;3;99;149;189;116;141;33;0;730;1;5;131;229;296;182;127;19;0;990;1;8;230;378;485;298;268;52;0;1.720
230440:Fortaleza - CE;Total;6;274;13.803;12.200;18.089;10.926;9.092;1.296;0;65.686;8;310;18.315;18.233;28.182;15.117;9.496;1.078;0;90.739;14;584;32.118;30.433;46.271;26.043;18.588;2.374;0;156.425
;00:Até 0,50;5;115;1.022;65;67;45;24;4;0;1.347;6;130;1.309;86;109;60;27;3;0;1.730;11;245;2.331;151;176;105;51;7;0;3.077
;01:0,51 a 1,00;1;140;3.614;1.348;1.326;690;440;19;0;7.578;2;159;5.263;2.344;2.553;1.115;601;18;0;12.055;3;299;8.877;3.692;3.879;1.805;1.041;37;0;19.633
;02:1,01 a 1,50;0;14;7.514;7.349;8.488;4.236;2.474;174;0;30.249;0;15;9.954;11.644;15.328;7.236;3.424;182;0;47.783;0;29;17.468;18.993;23.816;11.472;5.898;356;0;78.032
;03:1,51 a 2,00;0;0;1.008;1.696;2.776;1.549;999;99;0;8.127;0;0;1.102;2.239;4.086;2.023;1.102;97;0;10.649;0;0;2.110;3.935;6.862;3.572;2.101;196;0;18.776
;04:2,01 a 3,00;0;0;358;1.007;2.130;1.306;905;112;0;5.818;0;0;335;1.110;2.691;1.725;1.124;117;0;7.102;0;0;693;2.117;4.821;3.031;2.029;229;0;12.920
;05:3,01 a 4,00;0;0;74;288;903;632;580;73;0;2.550;0;0;68;316;1.159;654;493;64;0;2.754;0;0;142;604;2.062;1.286;1.073;137;0;5.304
;06:4,01 a 5,00;0;0;19;93;406;357;613;139;0;1.627;0;0;15;92;480;418;456;128;0;1.589;0;0;34;185;886;775;1.069;267;0;3.216
;07:5,01 a 7,00;0;0;6;90;438;346;694;163;0;1.737;0;0;4;61;446;348;480;155;0;1.494;0;0;10;151;884;694;1.174;318;0;3.231
;08:7,01 a 10,00;0;0;6;48;473;446;573;126;0;1.672;0;0;2;24;361;418;411;90;0;1.306;0;0;8;72;834;864;984;216;0;2.978
;09:10,01 a 15,00;0;0;2;22;553;589;595;89;0;1.850;0;0;2;14;333;439;408;53;0;1.249;0;0;4;36;886;1.028;1.003;142;0;3.099
;10:15,01 a 20,00;0;0;0;2;147;334;512;80;0;1.075;0;0;0;2;89;266;433;46;0;836;0;0;0;4;236;600;945;126;0;1.911
;11:Mais de 20,00;0;0;0;0;54;158;298;56;0;566;0;0;0;1;18;68;154;35;0;276;0;0;0;1;72;226;452;91;0;842
;{ñ class};0;5;180;192;328;238;385;162;0;1.490;0;6;261;300;529;347;383;90;0;1.916;0;11;441;492;857;585;768;252;0;3.406
240810:Natal - RN;Total;0;174;3.776;3.974;7.852;5.899;7.252;1.033;0;29.960;3;164;4.971;5.303;10.501;7.766;8.035;952;2;37.697;3;338;8.747;9.277;18.353;13.665;15.287;1.985;2;67.657
;00:Até 0,50;0;105;437;28;27;38;42;11;0;688;2;99;761;25;63;31;40;6;0;1.027;2;204;1.198;53;90;69;82;17;0;1.715
;01:0,51 a 1,00;0;63;982;535;548;272;200;16;0;2.616;1;58;1.251;840;953;521;270;23;0;3.917;1;121;2.233;1.375;1.501;793;470;39;0;6.533
;02:1,01 a 1,50;0;4;1.873;2.055;2.470;1.279;1.133;103;0;8.917;0;3;2.351;2.941;4.415;2.434;1.511;129;0;13.784;0;7;4.224;4.996;6.885;3.713;2.644;232;0;22.701
;03:1,51 a 2,00;0;0;272;473;1.038;665;1.092;195;0;3.735;0;0;352;650;1.338;842;1.054;132;0;4.368;0;0;624;1.123;2.376;1.507;2.146;327;0;8.103
;04:2,01 a 3,00;0;0;87;400;1.102;692;861;144;0;3.286;0;0;93;412;1.470;1.176;1.385;164;0;4.700;0;0;180;812;2.572;1.868;2.246;308;0;7.986
;05:3,01 a 4,00;0;0;32;231;985;542;732;91;0;2.613;0;0;33;178;810;662;994;102;0;2.779;0;0;65;409;1.795;1.204;1.726;193;0;5.392
;06:4,01 a 5,00;0;0;9;76;522;476;684;110;0;1.877;0;0;11;92;508;540;670;106;0;1.927;0;0;20;168;1.030;1.016;1.354;216;0;3.804
;07:5,01 a 7,00;0;0;16;47;490;478;835;126;0;1.992;0;0;10;45;329;462;1.021;129;0;1.996;0;0;26;92;819;940;1.856;255;0;3.988
;08:7,01 a 10,00;0;0;9;40;287;468;466;66;0;1.336;0;0;11;24;235;332;348;50;0;1.000;0;0;20;64;522;800;814;116;0;2.336
;09:10,01 a 15,00;0;0;3;24;184;722;707;66;0;1.706;0;0;6;15;164;472;389;37;0;1.083;0;0;9;39;348;1.194;1.096;103;0;2.789
;10:15,01 a 20,00;0;0;0;6;55;124;209;31;0;425;0;0;0;3;42;106;174;28;0;353;0;0;0;9;97;230;383;59;0;778
;11:Mais de 20,00;0;0;0;0;23;68;168;24;0;283;0;0;0;0;8;37;59;14;0;118;0;0;0;0;31;105;227;38;0;401
;{ñ class};0;2;56;59;121;75;123;50;0;486;0;4;92;78;166;151;120;32;2;645;0;6;148;137;287;226;243;82;2;1.131
250750:João Pessoa - PB;Total;2;91;4.198;3.514;5.723;3.443;4.351;794;0;22.116;1;60;5.871;5.363;8.521;5.132;4.470;705;1;30.124;3;151;10.069;8.877;14.244;8.575;8.821;1.499;1;52.240
;00:Até 0,50;1;33;241;20;27;16;13;7;0;358;1;17;335;51;51;18;18;5;0;496;2;50;576;71;78;34;31;12;0;854
;01:0,51 a 1,00;1;45;1.364;559;562;239;247;26;0;3.043;0;32;2.309;1.113;1.083;572;378;28;1;5.516;1;77;3.673;1.672;1.645;811;625;54;1;8.559
;02:1,01 a 1,50;0;11;2.136;1.991;2.523;1.281;1.256;146;0;9.344;0;9;2.758;3.112;4.541;2.489;1.645;160;0;14.714;0;20;4.894;5.103;7.064;3.770;2.901;306;0;24.058
;03:1,51 a 2,00;0;0;234;434;815;452;441;68;0;2.444;0;0;262;548;1.086;672;530;69;0;3.167;0;0;496;982;1.901;1.124;971;137;0;5.611
;04:2,01 a 3,00;0;0;115;272;634;417;415;76;0;1.929;0;1;101;267;732;503;474;76;0;2.154;0;1;216;539;1.366;920;889;152;0;4.083
;05:3,01 a 4,00;0;0;22;106;403;272;309;49;0;1.161;0;0;27;124;373;246;226;31;0;1.027;0;0;49;230;776;518;535;80;0;2.188
;06:4,01 a 5,00;0;0;9;42;262;191;416;91;0;1.011;0;0;11;46;212;183;279;89;0;820;0;0;20;88;474;374;695;180;0;1.831
;07:5,01 a 7,00;0;0;8;16;153;189;415;122;0;903;0;0;6;17;123;141;275;90;0;652;0;0;14;33;276;330;690;212;0;1.555
;08:7,01 a 10,00;0;0;3;12;127;127;202;55;0;526;0;0;1;8;102;73;136;33;0;353;0;0;4;20;229;200;338;88;0;879
;09:10,01 a 15,00;0;0;0;4;100;128;304;72;0;608;0;0;0;1;63;93;256;75;0;488;0;0;0;5;163;221;560;147;0;1.096
;10:15,01 a 20,00;0;0;1;0;17;27;105;6;0;156;0;0;0;0;6;13;73;1;0;93;0;0;1;0;23;40;178;7;0;249
;11:Mais de 20,00;0;0;0;0;8;23;47;2;0;80;0;0;0;0;3;6;18;0;0;27;0;0;0;0;11;29;65;2;0;107
;{ñ class};0;2;65;58;92;81;181;74;0;553;0;1;61;76;146;123;162;48;0;617;0;3;126;134;238;204;343;122;0;1.170
261160:Recife - PE;Total;6;290;7.697;7.663;14.427;9.647;11.403;2.659;0;53.792;2;284;10.644;11.859;22.929;14.971;11.873;2.311;0;74.873;8;574;18.341;19.522;37.356;24.618;23.276;4.970;0;128.665
;00:Até 0,50;6;179;1.040;46;28;25;73;36;0;1.433;2;166;1.738;48;71;35;159;61;0;2.280;8;345;2.778;94;99;60;232;97;0;3.713
;01:0,51 a 1,00;0;95;1.592;908;832;419;412;91;0;4.349;0;106;2.658;2.133;2.420;1.044;609;97;0;9.067;0;201;4.250;3.041;3.252;1.463;1.021;188;0;13.416
;02:1,01 a 1,50;0;4;4.063;4.248;5.466;2.975;2.456;370;0;19.582;0;4;5.086;6.852;10.735;5.921;3.226;328;0;32.152;0;8;9.149;11.100;16.201;8.896;5.682;698;0;51.734
;03:1,51 a 2,00;0;1;568;1.133;2.436;1.575;1.690;329;0;7.732;0;0;680;1.507;3.620;2.732;1.818;280;0;10.637;0;1;1.248;2.640;6.056;4.307;3.508;609;0;18.369
;04:2,01 a 3,00;0;0;216;676;1.811;1.354;1.716;495;0;6.268;0;0;218;691;2.253;1.762;1.695;434;0;7.053;0;0;434;1.367;4.064;3.116;3.411;929;0;13.321
;05:3,01 a 4,00;0;0;39;233;957;715;935;267;0;3.146;0;0;45;225;1.100;816;1.017;276;0;3.479;0;0;84;458;2.057;1.531;1.952;543;0;6.625
;06:4,01 a 5,00;0;0;7;59;491;476;742;216;0;1.991;0;0;7;60;554;429;756;235;0;2.041;0;0;14;119;1.045;905;1.498;451;0;4.032
;07:5,01 a 7,00;0;0;16;119;831;498;767;236;0;2.467;0;0;13;65;691;509;609;200;0;2.087;0;0;29;184;1.522;1.007;1.376;436;0;4.554
;08:7,01 a 10,00;0;0;10;46;753;694;999;253;0;2.755;0;0;11;21;547;708;701;173;0;2.161;0;0;21;67;1.300;1.402;1.700;426;0;4.916
;09:10,01 a 15,00;0;0;17;42;367;420;542;95;0;1.483;0;0;7;23;355;402;414;57;0;1.258;0;0;24;65;722;822;956;152;0;2.741
;10:15,01 a 20,00;0;0;0;2;130;165;299;23;0;619;0;0;0;2;108;147;177;11;0;445;0;0;0;4;238;312;476;34;0;1.064
;11:Mais de 20,00;0;0;0;2;58;107;263;32;0;462;0;0;0;1;37;87;199;36;0;360;0;0;0;3;95;194;462;68;0;822
;{ñ class};0;11;129;149;267;224;509;216;0;1.505;0;8;181;231;438;379;493;123;0;1.853;0;19;310;380;705;603;1.002;339;0;3.358
270430:Maceió - AL;Total;4;240;5.217;3.810;5.364;3.427;2.738;471;0;21.271;8;213;6.785;5.334;8.423;5.141;3.386;524;0;29.814;12;453;12.002;9.144;13.787;8.568;6.124;995;0;51.085
;00:Até 0,50;1;123;511;32;22;6;7;0;0;702;5;101;673;55;41;29;7;1;0;912;6;224;1.184;87;63;35;14;1;0;1.614
;01:0,51 a 1,00;2;102;2.071;847;586;257;145;22;0;4.032;2;106;3.075;1.457;1.308;521;250;18;0;6.737;4;208;5.146;2.304;1.894;778;395;40;0;10.769
;02:1,01 a 1,50;0;7;2.129;1.955;2.254;1.164;643;82;0;8.234;0;3;2.601;2.853;4.244;2.335;1.172;78;0;13.286;0;10;4.730;4.808;6.498;3.499;1.815;160;0;21.520
;03:1,51 a 2,00;0;0;308;547;1.020;627;399;47;0;2.948;0;0;266;555;1.209;811;467;71;0;3.379;0;0;574;1.102;2.229;1.438;866;118;0;6.327
;04:2,01 a 3,00;0;0;105;249;639;445;333;62;0;1.833;0;0;55;208;663;504;433;87;0;1.950;0;0;160;457;1.302;949;766;149;0;3.783
;05:3,01 a 4,00;0;0;14;64;267;219;213;53;0;830;0;0;18;56;284;185;201;42;0;786;0;0;32;120;551;404;414;95;0;1.616
;06:4,01 a 5,00;0;0;4;26;147;120;180;57;0;534;0;0;5;12;159;116;179;93;0;564;0;0;9;38;306;236;359;150;0;1.098
;07:5,01 a 7,00;0;0;3;12;103;130;230;57;0;535;0;0;1;11;119;119;209;59;0;518;0;0;4;23;222;249;439;116;0;1.053
;08:7,01 a 10,00;0;0;0;5;94;99;121;19;0;338;0;0;0;1;86;109;111;22;0;329;0;0;0;6;180;208;232;41;0;667
;09:10,01 a 15,00;0;0;0;3;60;158;138;6;0;365;0;0;0;2;54;143;120;14;0;333;0;0;0;5;114;301;258;20;0;698
;10:15,01 a 20,00;0;0;0;2;29;43;90;2;0;166;0;0;0;0;15;29;30;5;0;79;0;0;0;2;44;72;120;7;0;245
;11:Mais de 20,00;0;0;0;1;27;49;52;4;0;133;0;0;0;1;22;33;27;5;0;88;0;0;0;2;49;82;79;9;0;221
;{ñ class};1;8;72;67;116;110;187;60;0;621;1;3;91;123;219;207;180;29;0;853;2;11;163;190;335;317;367;89;0;1.474
280030:Aracaju - SE;Total;6;266;3.496;2.944;4.716;2.902;3.528;354;0;18.212;9;251;4.656;4.524;8.343;5.112;3.623;324;0;26.842;15;517;8.152;7.468;13.059;8.014;7.151;678;0;45.054
;00:Até 0,50;4;173;703;55;40;62;52;5;0;1.094;4;165;906;99;93;99;103;4;0;1.473;8;338;1.609;154;133;161;155;9;0;2.567
;01:0,51 a 1,00;1;86;987;518;460;224;115;12;0;2.403;4;80;1.547;1.010;1.170;514;197;12;0;4.534;5;166;2.534;1.528;1.630;738;312;24;0;6.937
;02:1,01 a 1,50;0;3;1.521;1.599;2.031;993;668;44;0;6.859;0;2;1.929;2.637;4.330;2.389;1.027;40;0;12.354;0;5;3.450;4.236;6.361;3.382;1.695;84;0;19.213
;03:1,51 a 2,00;0;0;181;433;813;506;760;61;0;2.754;0;0;157;420;1.164;787;518;36;0;3.082;0;0;338;853;1.977;1.293;1.278;97;0;5.836
;04:2,01 a 3,00;0;0;48;177;559;423;661;67;0;1.935;0;0;51;168;659;434;647;70;0;2.029;0;0;99;345;1.218;857;1.308;137;0;3.964
;05:3,01 a 4,00;0;0;13;60;268;205;323;25;0;894;0;0;13;58;317;207;281;50;0;926;0;0;26;118;585;412;604;75;0;1.820
;06:4,01 a 5,00;0;0;4;25;144;106;210;26;0;515;0;0;3;22;145;159;205;21;0;555;0;0;7;47;289;265;415;47;0;1.070
;07:5,01 a 7,00;0;0;3;10;103;130;212;33;0;491;0;0;0;9;123;135;202;29;0;498;0;0;3;19;226;265;414;62;0;989
;08:7,01 a 10,00;0;0;1;7;98;71;166;29;0;372;0;0;2;7;59;88;135;12;0;303;0;0;3;14;157;159;301;41;0;675
