;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;08:7,01 a 10,00;1;845;182;43;180;150;3.081;414;5.265;161;22;10.344;0;38;2;6;15;24;562;185;4.991;180;9;6.012;1;883;184;49;195;174;3.643;599;10.256;341;31;16.356
;09:10,01 a 15,00;0;59;118;19;141;74;1.395;262;5.258;145;41;7.512;0;7;6;4;15;6;358;99;4.103;156;25;4.779;0;66;124;23;156;80;1.753;361;9.361;301;66;12.291
;10:15,01 a 20,00;0;11;31;6;32;16;349;48;2.460;123;21;3.097;0;0;0;1;1;0;56;20;1.274;101;9;1.462;0;11;31;7;33;16;405;68;3.734;224;30;4.559
;11:Mais de 20,00;0;1;9;0;6;8;163;32;3.585;184;20;4.008;0;0;0;0;1;1;29;5;1.410;117;15;1.578;0;1;9;0;7;9;192;37;4.995;301;35;5.586
;{ñ class};20;113;119;217;553;107;343;12;47;3;0;1.534;0;34;27;72;425;68;270;15;59;0;0;970;20;147;146;289;978;175;613;27;106;3;0;2.504
330455:Rio de Janeiro - RJ;Total;2.758;50.081;61.540;104.124;227.287;107.582;631.211;56.984;293.778;6.744;2.648;1.544.737;363;15.606;17.175;39.742;87.318;57.466;448.010;54.416;381.917;5.347;1.979;1.109.339;3.121;65.687;78.715;143.866;314.605;165.048;1.079.221;111.400;675.695;12.091;4.627;2.654.076
;00:Até 0,50;5;45;63;122;191;414;702;98;1.527;11;0;3.178;2;37;66;80;95;330;752;112;1.583;10;3;3.070;7;82;129;202;286;744;1.454;210;3.110;21;3;6.248
;01:0,51 a 1,00;21;383;463;1.603;2.390;6.028;9.142;675;4.233;98;15;25.051;18;319;496;1.510;1.851;6.709;14.455;1.007;5.086;70;16;31.537;39;702;959;3.113;4.241;12.737;23.597;1.682;9.319;168;31;56.588
;02:1,01 a 1,50;581;9.525;12.062;24.425;61.270;31.796;132.741;5.773;10.833;193;39;289.238;242;9.212;10.351;23.420;53.987;31.480;189.537;9.402;20.828;186;47;348.692;823;18.737;22.413;47.845;115.257;63.276;322.278;15.175;31.661;379;86;637.930
;03:1,51 a 2,00;798;12.333;14.349;26.388;56.649;25.247;126.745;6.911;14.987;193;56;284.656;53;4.341;3.544;7.731;17.006;11.456;104.758;9.756;27.904;201;32;186.782;851;16.674;17.893;34.119;73.655;36.703;231.503;16.667;42.891;394;88;471.438
;04:2,01 a 3,00;828;14.670;17.424;29.947;55.451;22.291;139.061;10.644;30.809;366;109;321.600;12;694;1.163;4.264;6.890;4.554;69.309;13.507;59.076;371;81;159.921;840;15.364;18.587;34.211;62.341;26.845;208.370;24.151;89.885;737;190;481.521
;05:3,01 a 4,00;243;5.571;7.662;11.018;19.748;7.586;63.549;7.169;27.335;375;137;150.393;4;135;273;617;2.043;944;20.742;7.203;57.587;400;121;90.069;247;5.706;7.935;11.635;21.791;8.530;84.291;14.372;84.922;775;258;240.462
;06:4,01 a 5,00;97;2.419;2.694;3.353;8.134;2.926;39.218;5.029;19.767;258;80;83.975;1;218;87;232;805;387;13.252;4.422;38.449;312;83;58.248;98;2.637;2.781;3.585;8.939;3.313;52.470;9.451;58.216;570;163;142.223
;07:5,01 a 7,00;44;2.312;1.718;2.510;8.353;3.245;51.556;7.901;32.367;461;191;110.658;0;164;81;260;1.362;326;15.603;4.189;50.296;548;174;73.003;44;2.476;1.799;2.770;9.715;3.571;67.159;12.090;82.663;1.009;365;183.661
;08:7,01 a 10,00;4;811;1.644;824;6.376;4.078;37.577;6.806;39.238;709;241;98.308;0;24;61;64;498;164;8.497;2.618;46.812;811;276;59.825;4;835;1.705;888;6.874;4.242;46.074;9.424;86.050;1.520;517;158.133
;09:10,01 a 15,00;2;298;623;300;1.233;1.478;15.330;3.563;42.962;811;443;67.043;0;20;27;25;189;89;4.070;1.130;37.162;845;391;43.948;2;318;650;325;1.422;1.567;19.400;4.693;80.124;1.656;834;110.991
;10:15,01 a 20,00;2;44;81;84;489;209;4.015;1.024;25.546;866;397;32.757;0;7;9;16;61;29;887;290;16.612;602;297;18.810;2;51;90;100;550;238;4.902;1.314;42.158;1.468;694;51.567
;11:Mais de 20,00;0;24;38;93;367;150;3.608;953;41.872;2.186;880;50.171;0;5;13;19;40;38;627;254;18.379;818;422;20.615;0;29;51;112;407;188;4.235;1.207;60.251;3.004;1.302;70.786
;{ñ class};133;1.646;2.719;3.457;6.636;2.134;7.967;438;2.302;217;60;27.709;31;430;1.004;1.504;2.491;960;5.521;526;2.143;173;36;14.819;164;2.076;3.723;4.961;9.127;3.094;13.488;964;4.445;390;96;42.528
355030:São Paulo - SP;Total;5.228;68.170;89.219;159.295;304.785;201.871;1.242.227;117.085;628.270;12.509;7.363;2.836.022;1.478;21.672;39.217;72.226;159.046;121.077;1.054.781;130.406;855.229;11.197;6.050;2.472.379;6.706;89.842;128.436;231.521;463.831;322.948;2.297.008;247.491;1.483.499;23.706;13.413;5.308.401
;00:Até 0,50;6;119;56;370;289;948;1.125;215;985;35;16;4.164;2;44;419;171;392;804;1.714;357;1.712;21;19;5.655;8;163;475;541;681;1.752;2.839;572;2.697;56;35;9.819
;01:0,51 a 1,00;41;645;922;2.532;3.729;14.037;19.942;1.617;5.569;206;110;49.350;52;808;1.722;3.290;9.037;15.234;41.486;2.812;10.069;144;109;84.763;93;1.453;2.644;5.822;12.766;29.271;61.428;4.429;15.638;350;219;134.113
;02:1,01 a 1,50;794;9.363;11.562;21.273;45.790;41.324;176.908;8.557;18.349;336;137;334.393;891;12.360;20.058;36.953;68.585;49.795;307.076;16.188;39.065;345;102;551.418;1.685;21.723;31.620;58.226;114.375;91.119;483.984;24.745;57.414;681;239;885.811
;03:1,51 a 2,00;1.578;20.597;22.479;43.268;88.224;57.140;293.526;15.476;25.603;449;120;568.460;308;4.674;8.256;18.119;43.450;31.999;297.930;23.704;48.521;468;121;477.550;1.886;25.271;30.735;61.387;131.674;89.139;591.456;39.180;74.124;917;241;1.046.010
;04:2,01 a 3,00;1.703;19.611;25.573;48.351;92.364;50.876;332.541;26.551;61.917;849;247;660.583;105;1.729;4.051;8.153;22.733;14.104;212.040;35.013;130.377;1.040;243;429.588;1.808;21.340;29.624;56.504;115.097;64.980;544.581;61.564;192.294;1.889;490;1.090.171
;05:3,01 a 4,00;579;7.662;12.646;20.577;33.122;16.578;137.405;17.351;61.475;792;254;308.441;6;435;1.766;1.753;5.594;3.636;78.593;19.007;122.132;1.092;250;234.264;585;8.097;14.412;22.330;38.716;20.214;215.998;36.358;183.607;1.884;504;542.705
;06:4,01 a 5,00;200;3.436;5.857;8.759;14.234;7.324;100.418;11.844;56.409;685;207;209.373;3;140;459;665;2.288;1.569;39.818;11.013;105.227;887;213;162.282;203;3.576;6.316;9.424;16.522;8.893;140.236;22.857;161.636;1.572;420;371.655
;07:5,01 a 7,00;83;2.317;3.514;5.506;10.769;5.754;96.991;13.477;90.116;1.268;524;230.319;1;124;302;448;1.957;1.247;36.207;9.807;143.510;1.581;496;195.680;84;2.441;3.816;5.954;12.726;7.001;133.198;23.284;233.626;2.849;1.020;425.999
;08:7,01 a 10,00;17;936;1.244;2.103;5.873;2.962;45.090;10.222;90.085;1.606;723;160.861;0;44;78;112;832;568;18.343;6.131;109.884;1.691;674;138.357;17;980;1.322;2.215;6.705;3.530;63.433;16.353;199.969;3.297;1.397;299.218
;09:10,01 a 15,00;9;292;443;684;1.626;1.183;17.538;6.707;90.548;1.905;1.500;122.435;0;22;35;48;226;207;7.671;3.629;78.505;1.761;1.251;93.355;9;314;478;732;1.852;1.390;25.209;10.336;169.053;3.666;2.751;215.790
;10:15,01 a 20,00;1;50;91;116;341;246;4.594;2.071;47.448;1.291;1.166;57.415;0;6;8;15;55;59;1.489;880;30.100;891;1.053;34.556;1;56;99;131;396;305;6.083;2.951;77.548;2.182;2.219;91.971
;11:Mais de 20,00;0;40;60;110;241;221;3.120;2.091;75.983;2.828;2.239;86.933;0;8;6;18;46;44;921;685;32.096;1.126;1.455;36.405;0;48;66;128;287;265;4.041;2.776;108.079;3.954;3.694;123.338
;{ñ class};217;3.102;4.772;5.646;8.183;3.278;13.029;906;3.783;259;120;43.295;110;1.278;2.057;2.481;3.851;1.811;11.493;1.180;4.031;150;64;28.506;327;4.380;6.829;8.127;12.034;5.089;24.522;2.086;7.814;409;184;71.801
410690:Curitiba - PR;Total;565;8.906;10.281;21.257;46.610;35.678;231.214;19.522;104.917;3.168;1.033;483.151;235;4.944;6.476;14.043;31.852;24.733;195.014;18.156;160.585;3.518;960;460.516;800;13.850;16.757;35.300;78.462;60.411;426.228;37.678;265.502;6.686;1.993;943.667
;00:Até 0,50;1;16;10;20;51;66;193;23;192;12;3;587;2;23;30;87;133;71;244;25;239;7;1;862;3;39;40;107;184;137;437;48;431;19;4;1.449
;01:0,51 a 1,00;3;101;102;700;632;2.941;2.156;175;779;59;20;7.668;7;293;454;1.229;2.037;3.290;3.670;288;1.000;65;8;12.341;10;394;556;1.929;2.669;6.231;5.826;463;1.779;124;28;20.009
;02:1,01 a 1,50;167;1.540;1.525;3.425;7.637;7.733;33.023;1.744;1.988;96;28;58.906;163;2.599;3.106;6.977;15.118;10.532;60.557;3.043;4.824;97;24;107.040;330;4.139;4.631;10.402;22.755;18.265;93.580;4.787;6.812;193;52;165.946
;03:1,51 a 2,00;164;2.441;2.370;5.474;11.778;8.513;46.790;2.635;3.358;106;25;83.654;41;1.256;1.497;3.515;8.564;6.406;53.645;3.966;8.503;110;36;87.539;205;3.697;3.867;8.989;20.342;14.919;100.435;6.601;11.861;216;61;171.193
;04:2,01 a 3,00;149;2.619;3.218;6.501;14.921;9.311;64.046;4.505;9.535;218;84;115.107;11;350;605;1.034;3.298;2.692;41.507;4.835;23.257;260;67;77.916;160;2.969;3.823;7.535;18.219;12.003;105.553;9.340;32.792;478;151;193.023
;05:3,01 a 4,00;36;891;1.173;2.240;5.447;3.202;29.500;2.784;11.734;249;56;57.312;0;94;196;239;762;630;16.340;2.448;29.043;449;80;50.281;36;985;1.369;2.479;6.209;3.832;45.840;5.232;40.777;698;136;107.593
;06:4,01 a 5,00;13;443;618;925;2.097;1.210;14.308;1.748;10.385;249;62;32.058;0;52;82;115;342;237;5.998;1.245;24.492;407;92;33.062;13;495;700;1.040;2.439;1.447;20.306;2.993;34.877;656;154;65.120
;07:5,01 a 7,00;7;349;501;706;1.590;1.148;24.313;2.932;17.125;354;83;49.108;0;35;72;94;270;281;7.200;1.255;28.438;509;107;38.261;7;384;573;800;1.860;1.429;31.513;4.187;45.563;863;190;87.369
;08:7,01 a 10,00;1;68;129;267;629;548;9.226;1.672;16.631;422;97;29.690;0;16;18;42;70;83;2.673;565;19.716;533;99;23.815;1;84;147;309;699;631;11.899;2.237;36.347;955;196;53.505
;09:10,01 a 15,00;1;19;44;119;261;243;3.751;870;15.144;505;248;21.205;0;7;21;13;63;45;892;261;11.667;518;227;13.714;1;26;65;132;324;288;4.643;1.131;26.811;1.023;475;34.919
;10:15,01 a 20,00;0;4;14;19;63;45;911;204;7.083;351;135;8.829;0;1;0;2;4;7;191;74;4.335;266;112;4.992;0;5;14;21;67;52;1.102;278;11.418;617;247;13.821
;11:Mais de 20,00;0;4;1;9;21;10;433;131;10.386;477;162;11.634;0;0;0;0;4;4;61;24;4.420;237;89;4.839;0;4;1;9;25;14;494;155;14.806;714;251;16.473
;{ñ class};23;411;576;852;1.483;708;2.564;99;577;70;30;7.393;11;218;395;696;1.187;455;2.036;127;651;60;18;5.854;34;629;971;1.548;2.670;1.163;4.600;226;1.228;130;48;13.247
420540:Florianópolis - SC;Total;126;1.370;2.228;5.625;12.425;6.844;55.239;7.095;52.091;1.713;667;145.423;117;1.206;1.906;4.443;8.973;5.437;48.230;7.250;62.910;2.059;548;143.079;243;2.576;4.134;10.068;21.398;12.281;103.469;14.345;115.001;3.772;1.215;288.502
;00:Até 0,50;0;0;7;8;14;51;62;13;94;6;2;257;0;8;14;28;38;48;75;8;89;8;2;318;0;8;21;36;52;99;137;21;183;14;4;575
;01:0,51 a 1,00;2;23;22;169;329;574;723;109;479;35;5;2.470;15;109;105;437;754;741;1.558;217;759;31;9;4.735;17;132;127;606;1.083;1.315;2.281;326;1.238;66;14;7.205
;02:1,01 a 1,50;38;209;277;774;1.884;1.315;7.477;676;941;38;6;13.635;41;513;838;2.073;3.941;1.789;12.729;1.382;1.931;27;14;25.278;79;722;1.115;2.847;5.825;3.104;20.206;2.058;2.872;65;20;38.913
;03:1,51 a 2,00;36;349;473;1.252;2.981;1.907;13.565;1.030;1.235;37;10;22.875;32;278;368;926;2.143;1.657;16.191;1.703;3.019;53;4;26.374;68;627;841;2.178;5.124;3.564;29.756;2.733;4.254;90;14;49.249
;04:2,01 a 3,00;28;380;721;1.576;3.925;1.613;14.758;1.655;3.031;59;14;27.760;10;105;167;366;1.035;787;10.414;2.067;6.581;101;12;21.645;38;485;888;1.942;4.960;2.400;25.172;3.722;9.612;160;26;49.405
;05:3,01 a 4,00;11;152;272;741;1.312;554;5.520;948;5.974;87;10;15.581;0;14;54;68;151;93;2.668;775;7.750;129;25;11.727;11;166;326;809;1.463;647;8.188;1.723;13.724;216;35;27.308
;06:4,01 a 5,00;1;54;102;299;444;187;5.286;1.214;6.406;112;23;14.128;0;8;16;48;87;54;1.316;444;7.989;195;28;10.185;1;62;118;347;531;241;6.602;1.658;14.395;307;51;24.313
;07:5,01 a 7,00;2;38;89;286;595;279;3.743;726;9.276;195;39;15.268;0;11;13;33;97;27;1.145;340;14.829;400;56;16.951;2;49;102;319;692;306;4.888;1.066;24.105;595;95;32.219
;08:7,01 a 10,00;0;18;34;141;217;81;1.546;353;8.075;364;41;10.870;0;1;4;6;39;11;526;127;9.116;493;50;10.373;0;19;38;147;256;92;2.072;480;17.191;857;91;21.243
;09:10,01 a 15,00;0;8;19;41;102;50;908;201;7.018;366;299;9.012;0;6;5;8;21;10;436;74;5.997;396;252;7.205;0;14;24;49;123;60;1.344;275;13.015;762;551;16.217
;10:15,01 a 20,00;0;8;5;9;27;14;550;84;4.018;167;74;4.956;0;0;2;1;8;7;81;29;2.349;117;43;2.637;0;8;7;10;35;21;631;113;6.367;284;117;7.593
;11:Mais de 20,00;0;1;0;4;7;11;150;31;5.372;240;142;5.958;0;1;1;5;3;2;21;18;2.315;104;51;2.521;0;2;1;9;10;13;171;49;7.687;344;193;8.479
;{ñ class};8;130;207;325;588;208;951;55;172;7;2;2.653;19;152;319;444;656;211;1.070;66;186;5;2;3.130;27;282;526;769;1.244;419;2.021;121;358;12;4;5.783
431490:Porto Alegre - RS;Total;527;5.910;6.794;28.078;46.567;31.168;152.948;21.581;90.989;2.123;952;387.637;252;2.654;3.154;13.970;25.441;21.180;148.098;22.755;151.490;2.542;953;392.489;779;8.564;9.948;42.048;72.008;52.348;301.046;44.336;242.479;4.665;1.905;780.126
;00:Até 0,50;1;15;17;147;109;276;271;32;219;9;0;1.096;12;42;43;244;272;268;409;49;199;5;1;1.544;13;57;60;391;381;544;680;81;418;14;1;2.640
;01:0,51 a 1,00;10;332;154;1.699;1.005;2.426;2.527;265;713;24;6;9.161;51;397;325;2.171;2.413;3.601;5.722;476;905;30;4;16.095;61;729;479;3.870;3.418;6.027;8.249;741;1.618;54;10;25.256
;02:1,01 a 1,50;155;1.035;1.434;5.673;8.899;6.620;25.859;1.562;2.909;55;9;54.210;112;1.191;1.447;6.248;11.481;9.247;43.421;2.948;9.851;48;4;85.998;267;2.226;2.881;11.921;20.380;15.867;69.280;4.510;12.760;103;13;140.208
;03:1,51 a 2,00;140;1.473;1.836;7.180;12.130;7.285;34.659;2.551;6.360;72;15;73.701;31;524;689;2.653;5.841;4.154;34.058;4.081;16.189;114;13;68.347;171;1.997;2.525;9.833;17.971;11.439;68.717;6.632;22.549;186;28;142.048
;04:2,01 a 3,00;93;1.366;1.601;6.314;11.469;6.440;38.946;4.660;9.675;145;16;80.725;12;174;276;1.028;2.301;1.840;30.757;6.082;35.954;166;23;78.613;105;1.540;1.877;7.342;13.770;8.280;69.703;10.742;45.629;311;39;159.338
;05:3,01 a 4,00;40;586;694;2.639;3.982;2.077;16.451;3.099;12.843;148;25;42.584;11;58;79;284;560;481;12.159;3.038;22.655;227;25;39.577;51;644;773;2.923;4.542;2.558;28.610;6.137;35.498;375;50;82.161
;06:4,01 a 5,00;21;289;320;1.173;1.560;915;8.301;2.143;7.990;124;25;22.861;2;23;44;170;317;273;6.408;1.739;12.391;160;40;21.567;23;312;364;1.343;1.877;1.188;14.709;3.882;20.381;284;65;44.428
;07:5,01 a 7,00;9;252;198;1.094;2.822;1.952;10.011;2.873;10.431;251;87;29.980;0;26;15;116;398;277;5.788;1.843;16.425;350;84;25.322;9;278;213;1.210;3.220;2.229;15.799;4.716;26.856;601;171;55.302
;08:7,01 a 10,00;1;72;71;509;1.999;1.719;6.875;2.022;10.767;333;116;24.484;0;7;10;32;177;201;3.746;1.199;13.618;473;178;19.641;1;79;81;541;2.176;1.920;10.621;3.221;24.385;806;294;44.125
;09:10,01 a 15,00;1;21;20;108;535;535;4.113;1.289;12.413;438;200;19.673;0;2;3;15;83;90;1.856;629;11.802;589;226;15.295;1;23;23;123;618;625;5.969;1.918;24.215;1.027;426;34.968
;10:15,01 a 20,00;0;2;2;24;77;77;1.208;509;6.620;196;150;8.865;0;0;0;2;6;4;301;181;5.307;195;149;6.145;0;2;2;26;83;81;1.509;690;11.927;391;299;15.010
;11:Mais de 20,00;0;4;1;18;98;60;530;352;9.578;288;287;11.216;0;1;0;1;3;4;81;92;5.568;150;198;6.098;0;5;1;19;101;64;611;444;15.146;438;485;17.314
;{ñ class};56;463;446;1.500;1.882;786;3.197;224;471;40;16;9.081;21;209;223;1.006;1.589;740;3.392;398;626;35;8;8.247;77;672;669;2.506;3.471;1.526;6.589;622;1.097;75;24;17.328
500270:Campo Grande - MS;Total;342;3.562;3.635;11.454;16.584;13.074;64.494;7.158;31.988;867;307;153.465;65;1.242;1.605;4.443;9.839;7.299;52.534;6.618;43.217;962;307;128.131;407;4.804;5.240;15.897;26.423;20.373;117.028;13.776;75.205;1.829;614;281.596
;00:Até 0,50;0;11;10;44;24;214;80;11;93;4;3;494;2;15;11;45;120;232;131;11;91;6;1;665;2;26;21;89;144;446;211;22;184;10;4;1.159
;01:0,51 a 1,00;14;89;93;313;346;1.013;1.100;98;370;8;2;3.446;6;81;126;383;545;1.042;1.700;187;538;22;3;4.633;20;170;219;696;891;2.055;2.800;285;908;30;5;8.079
;02:1,01 a 1,50;159;1.263;1.188;3.500;5.371;4.489;18.850;1.365;1.928;23;1;38.137;45;757;914;2.675;5.613;4.023;25.667;2.258;4.412;29;2;46.395;204;2.020;2.102;6.175;10.984;8.512;44.517;3.623;6.340;52;3;84.532
;03:1,51 a 2,00;99;983;885;2.741;4.389;2.990;14.836;1.011;2.064;18;4;30.020;7;217;321;759;1.927;1.086;11.783;1.338;3.456;34;5;20.933;106;1.200;1.206;3.500;6.316;4.076;26.619;2.349;5.520;52;9;50.953
;04:2,01 a 3,00;51;738;864;2.929;3.642;2.502;13.140;1.510;5.074;63;4;30.517;4;59;105;239;823;475;7.048;1.335;5.830;61;9;15.988;55;797;969;3.168;4.465;2.977;20.188;2.845;10.904;124;13;46.505
;05:3,01 a 4,00;8;199;247;803;1.132;725;5.462;798;3.495;42;8;12.919;0;26;33;56;227;132;2.269;614;6.109;68;12;9.546;8;225;280;859;1.359;857;7.731;1.412;9.604;110;20;22.465
;06:4,01 a 5,00;3;73;82;331;396;283;3.260;802;3.388;50;8;8.676;0;11;11;27;116;72;1.322;338;6.206;77;9;8.189;3;84;93;358;512;355;4.582;1.140;9.594;127;17;16.865
;07:5,01 a 7,00;0;47;66;288;455;411;3.702;735;4.112;103;15;9.934;0;2;2;22;74;42;934;275;5.958;121;13;7.443;0;49;68;310;529;453;4.636;1.010;10.070;224;28;17.377
;08:7,01 a 10,00;0;23;17;117;308;144;2.081;462;3.770;225;25;7.172;0;1;2;11;33;37;524;144;5.083;217;24;6.076;0;24;19;128;341;181;2.605;606;8.853;442;49;13.248
;09:10,01 a 15,00;1;2;5;21;71;58;922;225;3.014;166;100;4.585;0;0;2;4;13;13;289;52;2.931;174;98;3.576;1;2;7;25;84;71;1.211;277;5.945;340;198;8.161
;10:15,01 a 20,00;0;0;0;7;8;16;229;53;1.542;83;88;2.026;0;0;0;0;1;4;57;11;1.061;83;89;1.306;0;0;0;7;9;20;286;64;2.603;166;177;3.332
;11:Mais de 20,00;0;1;3;1;17;8;104;50;2.849;59;47;3.139;0;0;0;1;4;4;10;1;1.197;49;38;1.304;0;1;3;2;21;12;114;51;4.046;108;85;4.443
;{ñ class};7;133;175;359;425;221;728;38;289;23;2;2.400;1;73;78;221;343;137;800;54;345;21;4;2.077;8;206;253;580;768;358;1.528;92;634;44;6;4.477
510340:Cuiabá - MT;Total;420;3.528;2.977;7.369;10.575;11.013;68.752;5.700;28.070;950;219;139.573;60;861;799;2.505;4.371;5.619;49.462;5.509;37.971;1.292;214;108.663;480;4.389;3.776;9.874;14.946;16.632;118.214;11.209;66.041;2.242;433;248.236
;00:Até 0,50;0;10;3;61;15;293;89;4;24;2;0;501;0;13;2;39;16;339;85;9;26;2;0;531;0;23;5;100;31;632;174;13;50;4;0;1.032
;01:0,51 a 1,00;10;77;70;301;161;787;996;54;266;13;0;2.735;3;41;37;245;158;781;1.278;73;436;4;1;3.057;13;118;107;546;319;1.568;2.274;127;702;17;1;5.792
;02:1,01 a 1,50;165;961;689;1.775;2.556;3.189;15.912;669;920;49;2;26.887;40;574;514;1.461;2.569;3.018;22.270;1.392;2.348;124;5;34.315;205;1.535;1.203;3.236;5.125;6.207;38.182;2.061;3.268;173;7;61.202
;03:1,51 a 2,00;142;1.016;879;1.939;2.878;2.772;14.964;829;1.058;26;4;26.507;10;147;146;433;824;851;10.070;1.086;2.224;47;4;15.842;152;1.163;1.025;2.372;3.702;3.623;25.034;1.915;3.282;73;8;42.349
;04:2,01 a 3,00;74;882;807;1.932;2.775;2.383;15.167;1.172;2.500;72;7;27.771;5;40;54;185;417;399;8.023;1.286;4.439;53;9;14.910;79;922;861;2.117;3.192;2.782;23.190;2.458;6.939;125;16;42.681
;05:3,01 a 4,00;12;267;263;667;1.005;815;7.540;761;3.177;69;10;14.586;0;13;7;32;128;91;2.796;604;6.020;92;11;9.794;12;280;270;699;1.133;906;10.336;1.365;9.197;161;21;24.380
;06:4,01 a 5,00;4;144;91;270;436;309;4.916;755;3.006;89;7;10.027;0;4;1;27;52;31;1.596;396;5.580;124;9;7.820;4;148;92;297;488;340;6.512;1.151;8.586;213;16;17.847
;07:5,01 a 7,00;1;57;44;150;259;193;5.049;758;4.650;214;16;11.391;0;10;4;13;60;23;1.475;343;6.488;273;27;8.716;1;67;48;163;319;216;6.524;1.101;11.138;487;43;20.107
;08:7,01 a 10,00;0;13;15;78;140;64;2.292;419;4.049;176;19;7.265;0;1;1;6;24;13;970;202;4.379;261;23;5.880;0;14;16;84;164;77;3.262;621;8.428;437;42;13.145
;09:10,01 a 15,00;0;7;15;24;40;28;859;162;3.597;126;111;4.969;0;1;1;4;16;4;404;61;3.152;197;94;3.934;0;8;16;28;56;32;1.263;223;6.749;323;205;8.903
;10:15,01 a 20,00;0;2;2;5;12;10;251;35;1.888;40;14;2.259;0;0;0;1;0;5;47;7;1.360;70;12;1.502;0;2;2;6;12;15;298;42;3.248;110;26;3.761
;11:Mais de 20,00;0;1;4;1;12;10;173;48;2.823;68;27;3.167;0;0;0;0;0;0;23;13;1.401;32;17;1.486;0;1;4;1;12;10;196;61;4.224;100;44;4.653
;{ñ class};12;91;95;166;286;160;544;34;112;6;2;1.508;2;17;32;59;107;64;425;37;118;13;2;876;14;108;127;225;393;224;969;71;230;19;4;2.384
520870:Goiânia - GO;Total;908;9.376;10.903;20.673;33.448;34.314;150.119;10.879;55.219;1.317;387;327.543;162;2.984;6.384;9.905;16.665;28.134;121.257;12.222;81.182;1.289;392;280.576;1.070;12.360;17.287;30.578;50.113;62.448;271.376;23.101;136.401;2.606;779;608.119
;00:Até 0,50;3;22;19;648;63;2.417;199;32;173;10;0;3.586;0;5;14;332;38;2.602;234;52;186;3;0;3.466;3;27;33;980;101;5.019;433;84;359;13;0;7.052
;01:0,51 a 1,00;39;198;353;930;1.062;2.714;4.066;261;962;31;8;10.624;8;218;552;959;1.109;2.644;5.461;366;1.398;20;4;12.739;47;416;905;1.889;2.171;5.358;9.527;627;2.360;51;12;23.363
;02:1,01 a 1,50;347;2.515;2.887;5.418;9.773;11.066;41.200;2.195;2.565;56;11;78.033;129;1.736;3.326;4.642;9.971;10.792;57.056;3.340;5.548;53;16;96.609;476;4.251;6.213;10.060;19.744;21.858;98.256;5.535;8.113;109;27;174.642
;03:1,51 a 2,00;257;2.049;2.708;4.426;8.792;7.207;32.121;1.934;3.321;55;12;62.882;15;506;1.567;1.456;3.162;3.970;26.418;2.551;6.358;49;9;46.061;272;2.555;4.275;5.882;11.954;11.177;58.539;4.485;9.679;104;21;108.943
;04:2,01 a 3,00;151;2.256;2.797;4.747;8.151;6.309;32.683;2.561;6.219;100;10;65.984;5;298;704;1.415;1.416;2.946;15.653;2.478;10.427;97;12;35.451;156;2.554;3.501;6.162;9.567;9.255;48.336;5.039;16.646;197;22;101.435
;05:3,01 a 4,00;41;953;1.047;2.105;2.591;2.044;10.888;1.236;4.944;115;12;25.976;0;65;68;635;299;1.306;4.976;1.085;10.354;126;18;18.932;41;1.018;1.115;2.740;2.890;3.350;15.864;2.321;15.298;241;30;44.908
;06:4,01 a 5,00;20;421;411;700;1.122;916;6.678;780;4.755;82;20;15.905;0;40;20;104;167;1.153;3.576;772;10.136;118;21;16.107;20;461;431;804;1.289;2.069;10.254;1.552;14.891;200;41;32.012
;07:5,01 a 7,00;6;414;260;622;796;811;11.225;847;11.066;184;31;26.262;1;50;16;99;143;2.032;4.018;943;17.033;208;30;24.573;7;464;276;721;939;2.843;15.243;1.790;28.099;392;61;50.835
;08:7,01 a 10,00;2;196;87;512;336;321;6.318;525;7.742;254;44;16.337;0;11;10;84;57;469;1.715;376;9.530;281;52;12.585;2;207;97;596;393;790;8.033;901;17.272;535;96;28.922
;09:10,01 a 15,00;1;55;14;63;131;95;1.990;270;6.366;194;117;9.296;0;2;0;14;38;25;745;135;6.134;208;144;7.445;1;57;14;77;169;120;2.735;405;12.500;402;261;16.741
;10:15,01 a 20,00;0;6;4;10;29;21;931;95;2.828;102;47;4.073;0;2;2;3;12;6;176;27;1.844;75;41;2.188;0;8;6;13;41;27;1.107;122;4.672;177;88;6.261
;11:Mais de 20,00;0;6;3;6;12;18;509;57;4.031;100;68;4.810;0;1;0;4;2;5;56;12;1.973;30;40;2.123;0;7;3;10;14;23;565;69;6.004;130;108;6.933
;{ñ class};41;285;313;486;590;375;1.311;86;247;34;7;3.775;4;50;105;158;251;184;1.173;85;261;21;5;2.297;45;335;418;644;841;559;2.484;171;508;55;12;6.072
530010:Brasília - DF;Total;1.450;15.578;11.175;32.569;180.030;44.832;331.426;25.377;178.203;7.568;1.764;829.972;392;4.352;3.725;11.839;29.952;24.696;205.701;34.602;166.349;9.031;1.217;491.856;1.842;19.930;14.900;44.408;209.982;69.528;537.127;59.979;344.552;16.599;2.981;1.321.828
