;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;08:7,01 a 10,00;1;542;175;73;156;150;2.152;424;5.712;128;17;9.530;0;35;4;8;9;23;590;196;4.870;168;15;5.918;1;577;179;81;165;173;2.742;620;10.582;296;32;15.448
;09:10,01 a 15,00;0;46;134;28;139;60;1.108;261;5.410;119;31;7.336;0;10;7;2;15;10;370;100;3.654;106;13;4.287;0;56;141;30;154;70;1.478;361;9.064;225;44;11.623
;10:15,01 a 20,00;0;1;35;3;28;27;340;53;2.494;104;20;3.105;0;5;0;1;1;0;52;20;1.295;98;7;1.479;0;6;35;4;29;27;392;73;3.789;202;27;4.584
;11:Mais de 20,00;0;1;15;1;11;12;180;26;3.078;165;11;3.500;0;0;0;0;1;0;17;7;1.157;103;10;1.295;0;1;15;1;12;12;197;33;4.235;268;21;4.795
;{ñ class};27;120;154;253;615;106;507;16;83;1;0;1.882;1;38;34;103;497;65;286;14;85;1;0;1.124;28;158;188;356;1.112;171;793;30;168;2;0;3.006
330455:Rio de Janeiro - RJ;Total;2.878;51.880;73.603;111.756;241.327;109.353;570.371;60.907;275.749;5.944;2.205;1.505.973;322;16.815;20.285;38.505;89.438;53.597;442.379;58.958;339.634;4.544;1.594;1.066.071;3.200;68.695;93.888;150.261;330.765;162.950;1.012.750;119.865;615.383;10.488;3.799;2.572.044
;00:Até 0,50;2;60;48;239;390;574;722;95;1.515;16;2;3.663;3;31;25;160;279;526;723;105;1.550;13;2;3.417;5;91;73;399;669;1.100;1.445;200;3.065;29;4;7.080
;01:0,51 a 1,00;14;482;529;1.496;3.935;4.462;11.430;529;4.060;70;13;27.020;17;292;415;1.328;2.379;5.181;13.310;847;4.361;78;8;28.216;31;774;944;2.824;6.314;9.643;24.740;1.376;8.421;148;21;55.236
;02:1,01 a 1,50;725;12.724;17.535;30.971;78.686;37.007;144.463;6.832;9.012;223;83;338.261;208;10.263;12.946;24.232;59.813;32.834;202.903;12.114;18.816;399;122;374.650;933;22.987;30.481;55.203;138.499;69.841;347.366;18.946;27.828;622;205;712.911
;03:1,51 a 2,00;864;14.336;17.902;30.460;61.303;25.902;120.960;6.826;17.737;178;55;296.523;57;4.817;3.902;7.894;13.864;8.871;87.743;9.441;30.743;167;53;167.552;921;19.153;21.804;38.354;75.167;34.773;208.703;16.267;48.480;345;108;464.075
;04:2,01 a 3,00;804;13.804;20.087;27.260;48.345;19.228;119.476;13.752;30.311;326;85;293.478;18;685;1.312;2.348;5.514;3.117;57.605;13.082;57.410;301;85;141.477;822;14.489;21.399;29.608;53.859;22.345;177.081;26.834;87.721;627;170;434.955
;05:3,01 a 4,00;232;4.688;8.232;9.579;18.196;7.809;55.516;8.255;20.072;282;87;132.948;2;122;324;548;2.067;896;25.856;8.232;38.075;327;80;76.529;234;4.810;8.556;10.127;20.263;8.705;81.372;16.487;58.147;609;167;209.477
;06:4,01 a 5,00;80;1.576;3.066;3.163;6.609;4.016;32.158;5.969;18.282;251;85;75.255;1;57;128;228;812;418;17.245;5.098;34.326;235;85;58.633;81;1.633;3.194;3.391;7.421;4.434;49.403;11.067;52.608;486;170;133.888
;07:5,01 a 7,00;33;1.223;1.882;3.251;9.377;4.140;39.136;7.561;30.400;421;143;97.567;0;65;116;396;1.831;505;19.609;4.940;44.632;469;157;72.720;33;1.288;1.998;3.647;11.208;4.645;58.745;12.501;75.032;890;300;170.287
;08:7,01 a 10,00;6;749;920;1.316;5.987;2.651;22.348;5.397;35.836;527;187;75.924;0;25;77;78;451;243;7.855;2.687;40.308;494;193;52.411;6;774;997;1.394;6.438;2.894;30.203;8.084;76.144;1.021;380;128.335
;09:10,01 a 15,00;3;312;349;488;1.389;936;9.723;2.965;40.460;780;360;57.765;0;11;21;51;221;100;3.267;1.166;34.212;712;296;40.057;3;323;370;539;1.610;1.036;12.990;4.131;74.672;1.492;656;97.822
;10:15,01 a 20,00;1;63;89;137;507;269;3.573;1.094;24.385;768;268;31.154;0;10;13;24;73;39;852;374;15.129;507;160;17.181;1;73;102;161;580;308;4.425;1.468;39.514;1.275;428;48.335
;11:Mais de 20,00;0;37;33;100;326;208;3.401;1.003;40.900;1.938;788;48.734;0;4;11;21;42;53;693;282;17.471;703;315;19.595;0;41;44;121;368;261;4.094;1.285;58.371;2.641;1.103;68.329
;{ñ class};114;1.826;2.931;3.296;6.277;2.151;7.465;629;2.779;164;49;27.681;16;433;995;1.197;2.092;814;4.718;590;2.601;139;38;13.633;130;2.259;3.926;4.493;8.369;2.965;12.183;1.219;5.380;303;87;41.314
355030:São Paulo - SP;Total;5.653;71.988;106.186;183.681;340.035;212.632;1.178.544;142.005;567.687;10.968;7.205;2.826.584;1.221;20.785;44.077;79.928;172.318;122.096;1.029.385;147.634;777.924;9.549;5.757;2.410.674;6.874;92.773;150.263;263.609;512.353;334.728;2.207.929;289.639;1.345.611;20.517;12.962;5.237.258
;00:Até 0,50;2;80;76;1.104;1.691;1.145;4.474;430;3.101;28;12;12.143;3;44;99;1.584;6.553;2.134;13.910;766;4.625;16;11;29.745;5;124;175;2.688;8.244;3.279;18.384;1.196;7.726;44;23;41.888
;01:0,51 a 1,00;88;608;728;2.424;3.477;13.444;15.697;1.621;5.228;168;92;43.575;79;990;2.043;3.032;5.069;13.380;30.778;2.825;11.056;154;97;69.503;167;1.598;2.771;5.456;8.546;26.824;46.475;4.446;16.284;322;189;113.078
;02:1,01 a 1,50;879;10.276;16.419;29.289;59.128;48.484;191.305;9.693;15.175;329;75;381.052;696;11.458;22.827;41.033;76.656;52.259;323.717;18.638;30.681;315;104;578.384;1.575;21.734;39.246;70.322;135.784;100.743;515.022;28.331;45.856;644;179;959.436
;03:1,51 a 2,00;1.917;23.229;29.896;54.912;103.596;59.986;290.209;16.281;21.869;391;105;602.391;263;4.316;9.540;18.820;44.100;30.397;272.352;24.852;42.593;424;87;447.744;2.180;27.545;39.436;73.732;147.696;90.383;562.561;41.133;64.462;815;192;1.050.135
;04:2,01 a 3,00;1.655;19.150;28.744;50.647;93.206;47.133;282.855;29.279;46.979;758;215;600.621;78;1.820;5.100;9.537;23.398;13.828;195.123;38.011;97.905;845;210;385.855;1.733;20.970;33.844;60.184;116.604;60.961;477.978;67.290;144.884;1.603;425;986.476
;05:3,01 a 4,00;585;8.143;13.727;21.254;33.808;16.396;129.112;21.146;55.088;588;230;300.077;9;424;1.716;1.807;6.080;3.898;77.070;22.362;114.916;849;176;229.307;594;8.567;15.443;23.061;39.888;20.294;206.182;43.508;170.004;1.437;406;529.384
;06:4,01 a 5,00;180;3.433;5.672;8.696;14.885;8.898;98.553;18.762;54.419;649;240;214.387;2;136;491;646;2.730;2.026;43.104;13.592;104.147;761;198;167.833;182;3.569;6.163;9.342;17.615;10.924;141.657;32.354;158.566;1.410;438;382.220
;07:5,01 a 7,00;73;2.509;3.818;5.918;13.826;8.596;86.937;18.145;81.138;1.065;454;222.479;1;122;315;554;2.321;1.614;35.978;12.288;134.783;1.244;466;189.686;74;2.631;4.133;6.472;16.147;10.210;122.915;30.433;215.921;2.309;920;412.165
;08:7,01 a 10,00;18;913;1.412;2.479;6.000;3.623;42.552;12.894;79.892;1.337;834;151.954;0;40;89;140;736;571;17.460;7.157;101.858;1.412;667;130.130;18;953;1.501;2.619;6.736;4.194;60.012;20.051;181.750;2.749;1.501;282.084
;09:10,01 a 15,00;10;308;494;764;1.639;1.295;16.783;7.772;82.559;1.608;1.275;114.507;0;16;48;58;261;221;7.404;4.177;73.730;1.508;1.099;88.522;10;324;542;822;1.900;1.516;24.187;11.949;156.289;3.116;2.374;203.029
;10:15,01 a 20,00;1;45;95;138;378;314;5.119;2.667;45.808;1.154;1.098;56.817;0;5;12;14;69;63;1.584;1.022;28.380;783;977;32.909;1;50;107;152;447;377;6.703;3.689;74.188;1.937;2.075;89.726
;11:Mais de 20,00;0;24;61;91;245;251;3.550;2.487;72.882;2.624;2.488;84.703;0;3;9;16;45;55;985;746;29.647;1.095;1.619;34.220;0;27;70;107;290;306;4.535;3.233;102.529;3.719;4.107;118.923
;{ñ class};245;3.270;5.044;5.965;8.156;3.067;11.398;828;3.549;269;87;41.878;90;1.411;1.788;2.687;4.300;1.650;9.920;1.198;3.603;143;46;26.836;335;4.681;6.832;8.652;12.456;4.717;21.318;2.026;7.152;412;133;68.714
410690:Curitiba - PR;Total;602;9.785;12.195;26.334;51.888;38.923;227.947;21.229;103.972;2.793;861;496.529;191;5.609;7.410;16.563;32.968;24.902;187.339;20.073;171.759;3.190;864;470.868;793;15.394;19.605;42.897;84.856;63.825;415.286;41.302;275.731;5.983;1.725;967.397
;00:Até 0,50;1;19;16;89;74;127;255;33;278;17;9;918;2;42;43;155;173;163;325;24;360;16;6;1.309;3;61;59;244;247;290;580;57;638;33;15;2.227
;01:0,51 a 1,00;6;138;128;876;840;2.430;2.313;210;1.096;83;33;8.153;10;341;408;1.716;1.996;2.757;3.836;303;1.771;48;14;13.200;16;479;536;2.592;2.836;5.187;6.149;513;2.867;131;47;21.353
;02:1,01 a 1,50;173;1.967;2.069;5.257;10.271;9.515;35.563;1.710;2.659;78;29;69.291;128;3.273;3.981;9.209;17.991;12.051;65.196;3.288;5.588;78;31;120.814;301;5.240;6.050;14.466;28.262;21.566;100.759;4.998;8.247;156;60;190.105
;03:1,51 a 2,00;156;2.653;2.741;6.522;13.197;9.478;44.315;2.676;5.170;84;37;87.029;22;1.091;1.401;3.100;7.159;5.604;49.533;3.957;15.046;117;37;87.067;178;3.744;4.142;9.622;20.356;15.082;93.848;6.633;20.216;201;74;174.096
;04:2,01 a 3,00;169;2.707;3.668;7.362;15.364;9.790;62.336;4.620;11.280;239;63;117.598;12;340;606;952;2.850;2.531;37.022;5.680;31.462;369;97;81.921;181;3.047;4.274;8.314;18.214;12.321;99.358;10.300;42.742;608;160;199.519
;05:3,01 a 4,00;33;900;1.398;2.738;5.350;3.174;26.710;3.062;12.994;249;52;56.660;1;83;185;254;689;557;13.647;2.895;37.863;456;96;56.726;34;983;1.583;2.992;6.039;3.731;40.357;5.957;50.857;705;148;113.386
;06:4,01 a 5,00;13;614;848;1.207;2.357;1.292;15.585;1.970;9.436;204;63;33.589;0;75;134;137;315;287;5.515;1.374;21.974;373;73;30.257;13;689;982;1.344;2.672;1.579;21.100;3.344;31.410;577;136;63.846
;07:5,01 a 7,00;7;292;446;852;1.776;1.368;23.580;3.438;14.353;296;63;46.471;0;46;87;125;294;291;6.365;1.345;22.504;450;96;31.603;7;338;533;977;2.070;1.659;29.945;4.783;36.857;746;159;78.074
;08:7,01 a 10,00;0;70;135;350;651;614;9.235;1.943;15.386;375;98;28.857;0;16;29;39;90;79;2.509;662;17.234;439;98;21.195;0;86;164;389;741;693;11.744;2.605;32.620;814;196;50.052
;09:10,01 a 15,00;0;21;56;140;341;282;4.134;1.041;13.721;447;198;20.381;0;3;12;16;52;45;817;281;9.170;355;167;10.918;0;24;68;156;393;327;4.951;1.322;22.891;802;365;31.299
;10:15,01 a 20,00;0;2;18;17;57;62;979;248;6.822;246;99;8.550;0;0;0;2;10;13;219;83;3.955;203;76;4.561;0;2;18;19;67;75;1.198;331;10.777;449;175;13.111
;11:Mais de 20,00;0;3;1;6;26;53;491;168;10.208;405;87;11.448;0;0;0;1;2;3;65;36;4.104;218;59;4.488;0;3;1;7;28;56;556;204;14.312;623;146;15.936
;{ñ class};44;399;671;918;1.584;738;2.451;110;569;70;30;7.584;16;299;524;857;1.347;521;2.290;145;728;68;14;6.809;60;698;1.195;1.775;2.931;1.259;4.741;255;1.297;138;44;14.393
420540:Florianópolis - SC;Total;123;1.352;2.226;5.903;12.642;6.789;52.815;7.196;46.187;1.090;278;136.601;100;1.225;2.103;4.267;8.917;5.624;45.808;7.018;57.474;1.323;249;134.108;223;2.577;4.329;10.170;21.559;12.413;98.623;14.214;103.661;2.413;527;270.709
;00:Até 0,50;0;1;0;53;22;66;68;10;78;4;2;304;0;7;9;33;34;63;71;13;65;6;1;302;0;8;9;86;56;129;139;23;143;10;3;606
;01:0,51 a 1,00;4;19;28;174;271;520;780;116;331;21;3;2.267;7;171;174;583;971;753;2.009;223;441;14;6;5.352;11;190;202;757;1.242;1.273;2.789;339;772;35;9;7.619
;02:1,01 a 1,50;35;290;318;933;2.113;1.478;8.371;642;809;34;6;15.029;42;595;1.034;1.875;3.984;2.160;13.610;1.312;1.790;27;11;26.440;77;885;1.352;2.808;6.097;3.638;21.981;1.954;2.599;61;17;41.469
;03:1,51 a 2,00;36;334;517;1.408;3.382;1.877;12.467;952;1.030;24;6;22.033;30;193;320;862;2.039;1.562;14.293;1.608;2.362;39;5;23.313;66;527;837;2.270;5.421;3.439;26.760;2.560;3.392;63;11;45.346
;04:2,01 a 3,00;30;308;620;1.481;3.422;1.364;12.049;1.552;2.481;46;13;23.366;6;57;148;314;842;624;8.681;1.946;5.955;83;11;18.667;36;365;768;1.795;4.264;1.988;20.730;3.498;8.436;129;24;42.033
;05:3,01 a 4,00;6;143;280;705;1.240;533;7.846;1.766;5.356;58;9;17.942;0;22;61;76;148;111;2.520;834;6.083;64;16;9.935;6;165;341;781;1.388;644;10.366;2.600;11.439;122;25;27.877
;06:4,01 a 5,00;2;54;104;357;752;404;4.275;794;5.483;58;12;12.295;0;10;15;44;85;54;1.140;418;7.534;121;19;9.440;2;64;119;401;837;458;5.415;1.212;13.017;179;31;21.735
;07:5,01 a 7,00;0;36;94;266;452;183;2.974;663;8.270;142;21;13.101;0;10;12;49;110;38;1.224;335;15.389;290;34;17.491;0;46;106;315;562;221;4.198;998;23.659;432;55;30.592
;08:7,01 a 10,00;3;17;40;146;233;82;1.432;342;6.612;211;29;9.147;0;4;5;7;41;13;658;149;8.251;282;39;9.449;3;21;45;153;274;95;2.090;491;14.863;493;68;18.596
;09:10,01 a 15,00;1;15;25;40;107;54;991;192;6.590;187;100;8.302;0;7;7;11;31;14;445;64;5.137;246;78;6.040;1;22;32;51;138;68;1.436;256;11.727;433;178;14.342
;10:15,01 a 20,00;0;8;3;15;42;17;546;81;4.020;123;35;4.890;0;1;1;3;11;7;110;30;2.136;71;13;2.383;0;9;4;18;53;24;656;111;6.156;194;48;7.273
;11:Mais de 20,00;0;2;2;4;10;15;175;36;4.949;173;42;5.408;0;0;1;1;0;3;22;13;2.160;71;14;2.285;0;2;3;5;10;18;197;49;7.109;244;56;7.693
;{ñ class};6;125;195;321;596;196;841;50;178;9;0;2.517;15;148;316;409;621;222;1.025;73;171;9;2;3.011;21;273;511;730;1.217;418;1.866;123;349;18;2;5.528
431490:Porto Alegre - RS;Total;525;6.578;7.736;30.003;51.864;33.425;156.121;26.298;68.318;1.727;742;383.337;191;2.957;4.529;16.503;31.321;22.134;151.600;30.213;121.580;2.020;743;383.791;716;9.535;12.265;46.506;83.185;55.559;307.721;56.511;189.898;3.747;1.485;767.128
;00:Até 0,50;3;26;24;283;116;432;355;38;189;4;0;1.470;12;61;52;355;297;354;489;47;192;4;0;1.863;15;87;76;638;413;786;844;85;381;8;0;3.333
;01:0,51 a 1,00;15;204;228;1.834;1.633;2.374;2.823;302;653;24;3;10.093;35;434;369;1.973;2.725;3.101;6.055;599;980;25;6;16.302;50;638;597;3.807;4.358;5.475;8.878;901;1.633;49;9;26.395
;02:1,01 a 1,50;185;1.508;1.682;6.614;11.669;8.204;29.337;1.926;2.055;67;8;63.255;85;1.532;1.927;7.529;15.704;10.793;51.441;3.834;6.929;83;10;99.867;270;3.040;3.609;14.143;27.373;18.997;80.778;5.760;8.984;150;18;163.122
;03:1,51 a 2,00;132;1.781;2.216;7.380;13.170;7.451;32.644;2.874;4.135;69;12;71.864;25;387;836;2.684;5.711;3.745;32.110;5.250;16.896;97;7;67.748;157;2.168;3.052;10.064;18.881;11.196;64.754;8.124;21.031;166;19;139.612
;04:2,01 a 3,00;86;1.543;1.783;6.360;11.415;5.978;38.651;6.017;7.291;102;23;79.249;10;205;884;2.311;3.584;2.001;30.230;8.826;27.924;160;17;76.152;96;1.748;2.667;8.671;14.999;7.979;68.881;14.843;35.215;262;40;155.401
;05:3,01 a 4,00;29;592;733;2.810;4.491;2.721;18.825;4.041;4.980;121;16;39.359;6;83;177;494;925;638;11.587;4.332;13.648;188;34;32.112;35;675;910;3.304;5.416;3.359;30.412;8.373;18.628;309;50;71.471
;06:4,01 a 5,00;18;223;272;1.227;2.277;1.494;9.349;2.621;4.807;113;33;22.434;0;27;51;170;343;275;6.416;2.187;9.227;154;32;18.882;18;250;323;1.397;2.620;1.769;15.765;4.808;14.034;267;65;41.316
;07:5,01 a 7,00;9;166;244;1.342;3.266;2.421;10.055;3.233;7.581;219;66;28.602;1;28;21;116;411;302;5.618;2.240;12.579;319;67;21.702;10;194;265;1.458;3.677;2.723;15.673;5.473;20.160;538;133;50.304
;08:7,01 a 10,00;5;86;102;592;1.451;1.033;6.523;2.482;9.405;278;94;22.051;0;7;7;33;206;194;3.501;1.460;12.022;373;164;17.967;5;93;109;625;1.657;1.227;10.024;3.942;21.427;651;258;40.018
;09:10,01 a 15,00;1;28;27;127;397;380;3.101;1.516;11.063;321;112;17.073;0;3;5;8;69;68;1.363;769;10.356;364;109;13.114;1;31;32;135;466;448;4.464;2.285;21.419;685;221;30.187
;10:15,01 a 20,00;0;0;6;29;111;92;1.315;618;6.301;158;126;8.756;0;0;0;3;15;13;310;234;4.972;155;123;5.825;0;0;6;32;126;105;1.625;852;11.273;313;249;14.581
;11:Mais de 20,00;0;0;1;45;101;73;565;446;9.451;210;232;11.124;0;1;1;2;3;5;97;113;5.393;70;167;5.852;0;1;2;47;104;78;662;559;14.844;280;399;16.976
;{ñ class};42;421;418;1.360;1.767;772;2.578;184;407;41;17;8.007;17;189;199;825;1.328;645;2.383;322;462;28;7;6.405;59;610;617;2.185;3.095;1.417;4.961;506;869;69;24;14.412
500270:Campo Grande - MS;Total;295;3.844;4.563;12.838;17.686;13.633;63.014;6.992;23.550;640;191;147.246;48;1.303;1.767;5.051;10.192;7.519;50.605;6.309;34.848;725;215;118.582;343;5.147;6.330;17.889;27.878;21.152;113.619;13.301;58.398;1.365;406;265.828
;00:Até 0,50;0;5;3;19;21;74;77;4;53;1;0;257;0;12;13;32;88;87;119;6;55;2;0;414;0;17;16;51;109;161;196;10;108;3;0;671
;01:0,51 a 1,00;22;105;103;425;456;1.178;1.326;131;276;1;0;4.023;9;66;139;365;659;1.242;1.964;202;339;7;2;4.994;31;171;242;790;1.115;2.420;3.290;333;615;8;2;9.017
;02:1,01 a 1,50;162;1.474;1.477;4.439;6.267;5.411;20.058;1.228;1.149;15;0;41.680;32;826;1.010;3.351;6.112;4.482;26.018;2.123;2.844;24;4;46.826;194;2.300;2.487;7.790;12.379;9.893;46.076;3.351;3.993;39;4;88.506
;03:1,51 a 2,00;62;1.002;1.204;3.116;4.604;3.033;14.652;952;1.020;19;3;29.667;4;227;369;791;1.836;901;10.454;1.181;1.872;28;5;17.668;66;1.229;1.573;3.907;6.440;3.934;25.106;2.133;2.892;47;8;47.335
;04:2,01 a 3,00;32;762;1.060;3.016;3.509;2.136;10.894;1.375;2.243;46;5;25.078;1;74;122;217;650;390;5.790;1.232;4.631;47;9;13.163;33;836;1.182;3.233;4.159;2.526;16.684;2.607;6.874;93;14;38.241
;05:3,01 a 4,00;6;228;305;753;1.077;683;5.952;1.274;2.735;34;3;13.050;0;23;41;64;271;130;2.307;651;5.712;67;8;9.274;6;251;346;817;1.348;813;8.259;1.925;8.447;101;11;22.324
;06:4,01 a 5,00;2;62;109;281;422;303;2.545;487;2.085;51;5;6.352;0;6;5;27;113;62;1.214;330;4.383;67;9;6.216;2;68;114;308;535;365;3.759;817;6.468;118;14;12.568
;07:5,01 a 7,00;1;49;69;332;603;402;3.854;737;3.423;103;10;9.583;0;2;3;27;88;50;1.123;281;4.978;119;13;6.684;1;51;72;359;691;452;4.977;1.018;8.401;222;23;16.267
;08:7,01 a 10,00;0;15;15;86;231;111;1.867;470;3.357;130;23;6.305;0;1;3;12;47;26;656;165;4.944;120;21;5.995;0;16;18;98;278;137;2.523;635;8.301;250;44;12.300
;09:10,01 a 15,00;0;0;5;22;61;47;853;181;2.786;132;44;4.131;0;0;1;2;21;13;327;61;2.663;160;54;3.302;0;0;6;24;82;60;1.180;242;5.449;292;98;7.433
;10:15,01 a 20,00;0;0;1;1;5;14;244;50;1.427;54;65;1.861;0;0;1;1;1;1;38;7;935;51;67;1.102;0;0;2;2;6;15;282;57;2.362;105;132;2.963
;11:Mais de 20,00;0;2;3;6;23;8;113;54;2.788;41;30;3.068;0;0;0;1;4;0;16;5;1.095;21;20;1.162;0;2;3;7;27;8;129;59;3.883;62;50;4.230
;{ñ class};8;140;209;342;407;233;579;49;208;13;3;2.191;2;66;60;161;302;135;579;65;397;12;3;1.782;10;206;269;503;709;368;1.158;114;605;25;6;3.973
510340:Cuiabá - MT;Total;435;3.850;3.598;7.860;12.289;12.278;64.551;5.889;25.787;736;131;137.404;54;1.543;977;2.679;5.008;6.093;46.478;5.722;35.338;1.054;110;105.056;489;5.393;4.575;10.539;17.297;18.371;111.029;11.611;61.125;1.790;241;242.460
;00:Até 0,50;1;7;3;65;37;272;75;11;37;2;0;510;0;27;7;50;32;306;127;10;52;0;0;611;1;34;10;115;69;578;202;21;89;2;0;1.121
;01:0,51 a 1,00;13;123;118;244;309;917;1.191;70;164;5;0;3.154;6;95;55;138;420;719;2.475;119;412;6;0;4.445;19;218;173;382;729;1.636;3.666;189;576;11;0;7.599
;02:1,01 a 1,50;187;1.329;1.069;2.430;3.609;4.393;16.771;771;685;35;2;31.281;42;884;624;1.663;2.792;3.599;20.364;1.404;1.455;129;2;32.958;229;2.213;1.693;4.093;6.401;7.992;37.135;2.175;2.140;164;4;64.239
;03:1,51 a 2,00;129;1.073;1.022;2.142;3.452;3.043;14.328;811;949;28;10;26.987;5;237;149;439;910;762;9.086;1.124;1.844;47;1;14.604;134;1.310;1.171;2.581;4.362;3.805;23.414;1.935;2.793;75;11;41.591
;04:2,01 a 3,00;69;709;824;1.752;2.652;2.082;12.235;1.145;2.066;42;6;23.582;0;119;75;226;452;385;6.813;1.178;3.622;50;4;12.924;69;828;899;1.978;3.104;2.467;19.048;2.323;5.688;92;10;36.506
;05:3,01 a 4,00;21;281;262;545;929;674;6.833;872;3.264;85;6;13.772;0;57;24;29;124;108;2.768;630;6.068;95;7;9.910;21;338;286;574;1.053;782;9.601;1.502;9.332;180;13;23.682
;06:4,01 a 5,00;1;121;83;204;389;315;4.278;746;2.688;89;10;8.924;0;51;4;25;57;58;1.389;421;4.707;102;2;6.816;1;172;87;229;446;373;5.667;1.167;7.395;191;12;15.740
;07:5,01 a 7,00;2;76;59;190;380;219;4.887;715;4.580;156;19;11.283;0;34;3;19;55;49;1.583;454;7.147;201;22;9.567;2;110;62;209;435;268;6.470;1.169;11.727;357;41;20.850
;08:7,01 a 10,00;0;21;23;72;144;132;2.152;428;3.500;103;8;6.583;0;6;3;7;27;24;1.032;236;4.298;176;17;5.826;0;27;26;79;171;156;3.184;664;7.798;279;25;12.409
;09:10,01 a 15,00;0;16;16;27;49;44;844;165;3.518;94;49;4.822;0;5;1;7;19;10;376;81;3.110;150;34;3.793;0;21;17;34;68;54;1.220;246;6.628;244;83;8.615
;10:15,01 a 20,00;0;2;4;1;11;16;278;53;1.814;30;4;2.213;0;3;0;1;2;6;58;22;1.270;65;4;1.431;0;5;4;2;13;22;336;75;3.084;95;8;3.644
;11:Mais de 20,00;0;1;2;1;14;15;198;74;2.427;60;17;2.809;0;1;0;1;2;0;44;16;1.255;26;14;1.359;0;2;2;2;16;15;242;90;3.682;86;31;4.168
;{ñ class};12;91;113;187;314;156;481;28;95;7;0;1.484;1;24;32;74;116;67;363;27;98;7;3;812;13;115;145;261;430;223;844;55;193;14;3;2.296
520870:Goiânia - GO;Total;1.203;11.475;17.291;25.701;36.075;39.746;130.960;12.173;52.118;910;247;327.899;202;3.830;9.210;13.688;17.954;35.071;105.460;13.654;78.423;946;234;278.672;1.405;15.305;26.501;39.389;54.029;74.817;236.420;25.827;130.541;1.856;481;606.571
;00:Até 0,50;3;20;16;386;50;1.541;122;19;170;2;0;2.329;0;11;16;201;33;1.854;152;28;131;2;0;2.428;3;31;32;587;83;3.395;274;47;301;4;0;4.757
;01:0,51 a 1,00;82;429;687;1.442;1.373;4.168;4.663;351;824;23;7;14.049;29;416;848;1.818;1.378;4.740;6.530;442;1.025;21;6;17.253;111;845;1.535;3.260;2.751;8.908;11.193;793;1.849;44;13;31.302
;02:1,01 a 1,50;536;2.931;4.879;6.823;12.785;13.676;41.934;2.512;2.420;47;8;88.551;150;1.695;4.330;4.567;10.481;11.418;54.939;4.015;5.263;55;11;96.924;686;4.626;9.209;11.390;23.266;25.094;96.873;6.527;7.683;102;19;185.475
;03:1,51 a 2,00;320;2.669;4.282;5.351;9.284;7.827;29.730;2.077;3.077;49;10;64.676;13;627;1.951;1.645;3.346;4.063;20.492;2.656;5.501;34;3;40.331;333;3.296;6.233;6.996;12.630;11.890;50.222;4.733;8.578;83;13;105.007
;04:2,01 a 3,00;166;2.537;4.233;5.814;7.418;6.424;24.105;2.604;5.232;70;7;58.610;6;394;1.369;1.555;1.629;4.421;12.361;2.611;10.354;88;13;34.801;172;2.931;5.602;7.369;9.047;10.845;36.466;5.215;15.586;158;20;93.411
;05:3,01 a 4,00;41;1.089;1.399;2.136;2.299;2.194;9.000;1.419;4.713;82;11;24.383;0;131;204;842;366;2.363;3.810;1.163;10.477;98;9;19.463;41;1.220;1.603;2.978;2.665;4.557;12.810;2.582;15.190;180;20;43.846
;06:4,01 a 5,00;14;611;714;1.184;1.008;1.152;5.068;853;3.762;82;17;14.465;0;154;134;1.252;167;2.193;1.923;854;10.138;107;15;16.937;14;765;848;2.436;1.175;3.345;6.991;1.707;13.900;189;32;31.402
;07:5,01 a 7,00;7;536;544;1.181;807;1.229;8.495;1.017;12.821;131;17;26.785;1;248;183;881;190;2.880;2.630;1.141;18.262;168;33;26.617;8;784;727;2.062;997;4.109;11.125;2.158;31.083;299;50;53.402
;08:7,01 a 10,00;1;241;166;535;349;546;3.882;640;7.502;106;32;14.000;0;75;77;525;100;635;1.024;450;8.299;137;33;11.355;1;316;243;1.060;449;1.181;4.906;1.090;15.801;243;65;25.355
;09:10,01 a 15,00;2;76;52;290;143;340;1.641;352;5.327;122;41;8.386;0;16;16;211;71;207;499;146;5.404;119;29;6.718;2;92;68;501;214;547;2.140;498;10.731;241;70;15.104
;10:15,01 a 20,00;0;29;15;36;43;94;788;99;2.608;86;35;3.833;0;10;1;12;18;35;167;39;1.730;73;38;2.123;0;39;16;48;61;129;955;138;4.338;159;73;5.956
;11:Mais de 20,00;0;32;7;109;21;174;548;168;3.471;81;59;4.670;0;17;5;39;3;40;63;36;1.642;26;41;1.912;0;49;12;148;24;214;611;204;5.113;107;100;6.582
;{ñ class};31;275;297;414;495;381;984;62;191;29;3;3.162;3;36;76;140;172;222;870;73;197;18;3;1.810;34;311;373;554;667;603;1.854;135;388;47;6;4.972
