;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;09:10,01 a 15,00;0;52;115;28;149;75;1.339;237;5.365;130;40;7.530;0;4;6;2;14;7;362;95;4.052;138;15;4.695;0;56;121;30;163;82;1.701;332;9.417;268;55;12.225
;10:15,01 a 20,00;0;2;29;1;23;19;346;45;2.361;120;22;2.968;0;3;0;1;0;0;40;23;1.252;111;6;1.436;0;5;29;2;23;19;386;68;3.613;231;28;4.404
;11:Mais de 20,00;0;1;8;0;7;6;144;21;3.269;174;15;3.645;0;0;0;0;2;0;20;8;1.324;96;12;1.462;0;1;8;0;9;6;164;29;4.593;270;27;5.107
;{ñ class};26;118;156;241;563;102;413;14;66;1;0;1.700;0;28;35;91;451;52;310;13;65;2;0;1.047;26;146;191;332;1.014;154;723;27;131;3;0;2.747
330455:Rio de Janeiro - RJ;Total;2.796;49.212;64.745;108.739;236.529;108.929;600.557;56.830;285.137;6.622;2.477;1.522.573;345;15.607;17.891;36.728;88.812;56.071;452.788;56.576;360.242;5.484;1.820;1.092.364;3.141;64.819;82.636;145.467;325.341;165.000;1.053.345;113.406;645.379;12.106;4.297;2.614.937
;00:Até 0,50;1;40;57;214;197;535;678;121;1.568;17;7;3.435;2;35;54;134;129;429;676;139;1.625;8;2;3.233;3;75;111;348;326;964;1.354;260;3.193;25;9;6.668
;01:0,51 a 1,00;15;523;533;1.526;3.502;5.789;8.182;661;4.251;72;16;25.070;13;360;571;1.334;2.293;6.687;13.065;881;5.267;73;16;30.560;28;883;1.104;2.860;5.795;12.476;21.247;1.542;9.518;145;32;55.630
;02:1,01 a 1,50;692;11.120;14.461;27.595;71.812;35.560;139.333;6.059;10.890;583;84;318.189;254;10.583;11.395;21.312;57.985;32.618;202.449;11.056;23.024;946;153;371.775;946;21.703;25.856;48.907;129.797;68.178;341.782;17.115;33.914;1.529;237;689.964
;03:1,51 a 2,00;835;12.285;15.485;29.299;58.477;25.096;118.351;6.479;15.836;191;73;282.407;46;3.142;3.281;8.746;15.103;9.864;93.261;9.367;28.884;163;39;171.896;881;15.427;18.766;38.045;73.580;34.960;211.612;15.846;44.720;354;112;454.303
;04:2,01 a 3,00;777;13.635;17.828;28.697;52.732;20.229;122.702;10.322;28.434;357;106;295.819;11;530;1.117;2.570;6.008;3.669;63.023;12.850;54.960;320;86;145.144;788;14.165;18.945;31.267;58.740;23.898;185.725;23.172;83.394;677;192;440.963
;05:3,01 a 4,00;249;4.938;7.242;10.495;19.604;7.333;59.197;7.199;24.561;303;111;141.232;3;140;256;655;2.102;869;25.767;7.671;48.831;390;94;86.778;252;5.078;7.498;11.150;21.706;8.202;84.964;14.870;73.392;693;205;228.010
;06:4,01 a 5,00;76;2.403;2.333;3.328;7.349;2.845;35.951;5.192;18.871;249;97;78.694;0;242;83;263;771;369;16.364;4.810;35.131;268;89;58.390;76;2.645;2.416;3.591;8.120;3.214;52.315;10.002;54.002;517;186;137.084
;07:5,01 a 7,00;37;1.699;1.698;2.657;8.402;3.629;53.526;8.406;29.940;440;192;110.626;0;105;84;326;1.621;377;19.476;4.780;46.080;515;159;73.523;37;1.804;1.782;2.983;10.023;4.006;73.002;13.186;76.020;955;351;184.149
;08:7,01 a 10,00;7;701;1.779;981;5.850;4.370;34.047;6.571;36.960;524;217;92.007;0;27;57;77;363;190;8.151;2.748;43.260;563;236;55.672;7;728;1.836;1.058;6.213;4.560;42.198;9.319;80.220;1.087;453;147.679
;09:10,01 a 15,00;3;244;499;363;1.293;1.117;13.719;3.360;43.417;787;390;65.192;0;20;22;36;208;71;3.919;1.147;36.325;720;324;42.792;3;264;521;399;1.501;1.188;17.638;4.507;79.742;1.507;714;107.984
;10:15,01 a 20,00;1;44;81;107;464;209;3.901;1.059;25.350;732;347;32.295;0;4;11;13;62;29;910;332;16.231;518;249;18.359;1;48;92;120;526;238;4.811;1.391;41.581;1.250;596;50.654
;11:Mais de 20,00;0;26;40;96;323;164;3.527;929;42.228;2.084;772;50.189;0;4;10;20;33;32;665;270;18.296;771;341;20.442;0;30;50;116;356;196;4.192;1.199;60.524;2.855;1.113;70.631
;{ñ class};103;1.554;2.709;3.381;6.524;2.053;7.443;472;2.831;283;65;27.418;16;415;950;1.242;2.134;867;5.062;525;2.328;229;32;13.800;119;1.969;3.659;4.623;8.658;2.920;12.505;997;5.159;512;97;41.218
355030:São Paulo - SP;Total;5.390;69.450;96.396;172.363;326.907;212.796;1.206.267;130.967;585.090;11.510;7.306;2.824.442;1.410;20.521;40.391;76.080;165.886;123.555;1.043.416;140.958;795.141;10.208;5.896;2.423.462;6.800;89.971;136.787;248.443;492.793;336.351;2.249.683;271.925;1.380.231;21.718;13.202;5.247.904
;00:Até 0,50;4;64;64;984;1.492;1.077;3.685;504;1.608;39;23;9.544;5;52;101;1.369;6.086;2.002;12.499;892;3.497;26;28;26.557;9;116;165;2.353;7.578;3.079;16.184;1.396;5.105;65;51;36.101
;01:0,51 a 1,00;42;674;857;2.141;3.136;14.118;17.368;2.118;6.159;157;110;46.880;53;874;2.021;2.920;4.276;14.361;32.120;3.687;12.848;146;125;73.431;95;1.548;2.878;5.061;7.412;28.479;49.488;5.805;19.007;303;235;120.311
;02:1,01 a 1,50;886;10.102;14.395;26.377;54.548;48.954;195.862;10.058;17.731;336;87;379.336;790;11.537;21.000;39.967;75.631;54.513;335.161;19.250;37.064;351;106;595.370;1.676;21.639;35.395;66.344;130.179;103.467;531.023;29.308;54.795;687;193;974.706
;03:1,51 a 2,00;1.778;20.906;24.894;49.123;98.372;58.371;294.575;15.827;23.499;409;118;587.872;313;4.166;8.238;17.815;41.987;29.571;278.540;24.529;43.042;456;120;448.777;2.091;25.072;33.132;66.938;140.359;87.942;573.115;40.356;66.541;865;238;1.036.649
;04:2,01 a 3,00;1.590;18.804;26.561;49.519;91.274;48.415;297.935;26.893;51.650;755;221;613.617;147;1.677;4.437;8.335;22.066;13.142;196.210;36.032;107.645;926;219;390.836;1.737;20.481;30.998;57.854;113.340;61.557;494.145;62.925;159.295;1.681;440;1.004.453
;05:3,01 a 4,00;588;8.081;13.478;20.912;33.717;16.662;133.098;18.977;57.550;701;226;303.990;8;442;1.808;1.829;5.766;3.732;76.579;20.390;119.046;936;221;230.757;596;8.523;15.286;22.741;39.483;20.394;209.677;39.367;176.596;1.637;447;534.747
;06:4,01 a 5,00;182;3.567;5.702;8.561;15.082;8.812;100.380;17.022;54.217;665;229;214.419;1;143;467;645;2.418;1.983;41.235;12.168;102.232;754;192;162.238;183;3.710;6.169;9.206;17.500;10.795;141.615;29.190;156.449;1.419;421;376.657
;07:5,01 a 7,00;73;2.531;3.650;5.749;13.415;8.039;84.834;15.703;81.688;1.160;510;217.352;1;129;316;492;2.214;1.486;33.522;10.777;131.380;1.403;458;182.178;74;2.660;3.966;6.241;15.629;9.525;118.356;26.480;213.068;2.563;968;399.530
;08:7,01 a 10,00;9;974;1.397;2.274;5.691;3.422;42.096;11.559;83.592;1.446;792;153.252;0;48;82;132;686;642;17.182;6.577;101.049;1.559;691;128.648;9;1.022;1.479;2.406;6.377;4.064;59.278;18.136;184.641;3.005;1.483;281.900
;09:10,01 a 15,00;10;331;474;755;1.602;1.222;16.312;6.863;84.512;1.711;1.332;115.124;0;26;38;51;246;214;7.092;3.741;73.893;1.608;1.127;88.036;10;357;512;806;1.848;1.436;23.404;10.604;158.405;3.319;2.459;203.160
;10:15,01 a 20,00;0;59;97;147;354;289;4.660;2.245;44.919;1.256;1.218;55.244;0;8;9;13;57;62;1.507;912;28.018;872;1.044;32.502;0;67;106;160;411;351;6.167;3.157;72.937;2.128;2.262;87.746
;11:Mais de 20,00;1;40;62;101;238;234;3.247;2.197;72.587;2.620;2.346;83.673;0;5;11;22;53;65;929;691;30.025;1.029;1.509;34.339;1;45;73;123;291;299;4.176;2.888;102.612;3.649;3.855;118.012
;{ñ class};227;3.317;4.765;5.720;7.986;3.181;12.215;1.001;5.378;255;94;44.139;92;1.414;1.863;2.490;4.400;1.782;10.840;1.312;5.402;142;56;29.793;319;4.731;6.628;8.210;12.386;4.963;23.055;2.313;10.780;397;150;73.932
410690:Curitiba - PR;Total;551;9.178;10.750;21.915;47.635;36.523;231.179;20.250;101.038;2.992;1.048;483.059;213;5.245;7.157;15.206;32.962;25.681;187.429;19.287;155.645;3.304;971;453.100;764;14.423;17.907;37.121;80.597;62.204;418.608;39.537;256.683;6.296;2.019;936.159
;00:Até 0,50;0;18;22;57;82;64;180;18;220;11;7;679;1;43;52;134;184;94;263;19;215;12;1;1.018;1;61;74;191;266;158;443;37;435;23;8;1.697
;01:0,51 a 1,00;10;103;139;778;705;2.654;2.340;219;766;61;30;7.805;9;351;397;1.544;1.997;3.049;3.771;292;1.022;45;8;12.485;19;454;536;2.322;2.702;5.703;6.111;511;1.788;106;38;20.290
;02:1,01 a 1,50;169;1.730;1.711;4.399;8.948;8.725;34.568;1.702;1.954;83;41;64.030;156;2.875;3.537;7.905;16.925;11.406;59.211;3.053;4.191;71;26;109.356;325;4.605;5.248;12.304;25.873;20.131;93.779;4.755;6.145;154;67;173.386
;03:1,51 a 2,00;152;2.495;2.487;5.445;12.183;8.846;43.917;2.656;3.527;94;38;81.840;21;1.170;1.424;3.354;8.000;6.228;50.198;3.901;8.591;102;45;83.034;173;3.665;3.911;8.799;20.183;15.074;94.115;6.557;12.118;196;83;164.874
;04:2,01 a 3,00;138;2.713;3.155;6.152;14.654;9.209;63.605;4.547;9.659;211;89;114.132;13;326;641;956;3.025;2.704;40.469;5.509;24.838;279;84;78.844;151;3.039;3.796;7.108;17.679;11.913;104.074;10.056;34.497;490;173;192.976
;05:3,01 a 4,00;35;844;1.209;2.190;4.970;2.895;27.894;2.850;11.234;218;61;54.400;0;84;310;237;775;632;14.833;2.800;29.932;408;88;50.099;35;928;1.519;2.427;5.745;3.527;42.727;5.650;41.166;626;149;104.499
;06:4,01 a 5,00;11;418;625;848;1.909;1.160;15.937;1.760;9.762;237;62;32.729;0;59;175;122;310;458;5.888;1.312;23.115;395;77;31.911;11;477;800;970;2.219;1.618;21.825;3.072;32.877;632;139;64.640
;07:5,01 a 7,00;6;379;533;706;1.551;1.205;24.862;3.113;15.556;335;96;48.342;0;48;126;116;307;347;6.752;1.246;25.320;491;124;34.877;6;427;659;822;1.858;1.552;31.614;4.359;40.876;826;220;83.219
;08:7,01 a 10,00;1;77;138;265;672;645;9.790;1.913;16.349;435;107;30.392;0;14;32;46;84;194;2.641;621;19.026;516;117;23.291;1;91;170;311;756;839;12.431;2.534;35.375;951;224;53.683
;09:10,01 a 15,00;0;20;61;126;307;303;4.142;1.000;14.595;455;237;21.246;0;7;23;20;60;65;933;295;10.294;441;211;12.349;0;27;84;146;367;368;5.075;1.295;24.889;896;448;33.595
;10:15,01 a 20,00;0;5;16;15;67;58;939;229;6.820;349;135;8.633;0;0;0;1;7;10;208;94;4.184;232;103;4.839;0;5;16;16;74;68;1.147;323;11.004;581;238;13.472
;11:Mais de 20,00;0;3;4;8;20;45;434;139;10.061;429;122;11.265;0;0;0;1;4;2;47;22;4.198;234;71;4.579;0;3;4;9;24;47;481;161;14.259;663;193;15.844
;{ñ class};29;373;650;926;1.567;714;2.571;104;535;74;23;7.566;13;268;440;770;1.284;492;2.215;123;719;78;16;6.418;42;641;1.090;1.696;2.851;1.206;4.786;227;1.254;152;39;13.984
420540:Florianópolis - SC;Total;135;1.394;2.297;5.912;12.494;6.716;52.541;7.111;49.864;1.200;406;140.070;104;1.315;2.053;4.385;8.989;5.571;46.539;7.040;59.801;1.518;356;137.671;239;2.709;4.350;10.297;21.483;12.287;99.080;14.151;109.665;2.718;762;277.741
;00:Até 0,50;0;1;2;26;14;33;58;15;106;2;2;259;3;8;13;45;55;41;88;11;107;3;0;374;3;9;15;71;69;74;146;26;213;5;2;633
;01:0,51 a 1,00;4;21;29;192;299;509;756;98;367;24;9;2.308;11;167;165;568;896;711;1.864;222;552;29;8;5.193;15;188;194;760;1.195;1.220;2.620;320;919;53;17;7.501
;02:1,01 a 1,50;45;308;371;915;2.162;1.484;8.499;682;846;34;5;15.351;46;631;982;1.932;3.962;2.080;14.094;1.396;1.866;35;13;27.037;91;939;1.353;2.847;6.124;3.564;22.593;2.078;2.712;69;18;42.388
;03:1,51 a 2,00;34;342;513;1.385;3.037;1.868;12.228;977;1.161;24;11;21.580;21;245;330;881;2.058;1.610;14.136;1.579;2.417;41;7;23.325;55;587;843;2.266;5.095;3.478;26.364;2.556;3.578;65;18;44.905
;04:2,01 a 3,00;35;332;669;1.589;3.716;1.466;12.825;1.672;2.830;44;22;25.200;9;68;146;342;969;695;9.434;1.968;6.687;67;17;20.402;44;400;815;1.931;4.685;2.161;22.259;3.640;9.517;111;39;45.602
;05:3,01 a 4,00;7;148;252;680;1.179;501;7.537;1.580;7.067;74;15;19.040;0;20;59;73;136;104;2.514;794;6.743;106;24;10.573;7;168;311;753;1.315;605;10.051;2.374;13.810;180;39;29.613
;06:4,01 a 5,00;0;55;108;331;716;340;4.006;765;5.394;75;19;11.809;0;7;16;53;82;45;1.166;417;8.022;145;31;9.984;0;62;124;384;798;385;5.172;1.182;13.416;220;50;21.793
;07:5,01 a 7,00;2;28;88;268;423;164;2.812;621;9.088;139;30;13.663;0;11;12;31;107;35;1.151;331;15.186;323;43;17.230;2;39;100;299;530;199;3.963;952;24.274;462;73;30.893
;08:7,01 a 10,00;1;16;44;127;209;71;1.383;359;7.051;246;34;9.541;0;2;4;11;41;14;560;137;8.247;334;48;9.398;1;18;48;138;250;85;1.943;496;15.298;580;82;18.939
;09:10,01 a 15,00;0;12;22;34;86;49;913;194;7.075;199;161;8.745;0;5;4;9;28;8;427;68;5.493;260;129;6.431;0;17;26;43;114;57;1.340;262;12.568;459;290;15.176
;10:15,01 a 20,00;0;7;2;12;38;13;487;61;3.744;139;52;4.555;0;1;2;4;7;7;76;25;2.142;95;17;2.376;0;8;4;16;45;20;563;86;5.886;234;69;6.931
;11:Mais de 20,00;0;1;0;3;9;10;133;33;4.926;186;46;5.347;0;0;1;1;1;3;24;11;2.149;74;14;2.278;0;1;1;4;10;13;157;44;7.075;260;60;7.625
;{ñ class};7;123;197;350;606;208;904;54;209;14;0;2.672;14;150;319;435;647;218;1.005;81;190;6;5;3.070;21;273;516;785;1.253;426;1.909;135;399;20;5;5.742
431490:Porto Alegre - RS;Total;544;6.350;7.673;28.668;49.601;32.438;159.888;25.263;71.994;1.833;820;385.072;223;2.725;3.473;13.394;26.035;21.516;162.464;29.326;123.967;2.093;801;386.017;767;9.075;11.146;42.062;75.636;53.954;322.352;54.589;195.961;3.926;1.621;771.089
;00:Até 0,50;0;43;26;278;244;426;299;32;243;6;0;1.597;12;59;57;250;266;382;418;35;221;3;1;1.704;12;102;83;528;510;808;717;67;464;9;1;3.301
;01:0,51 a 1,00;17;257;183;1.506;1.140;2.355;2.600;274;657;26;10;9.025;38;335;429;1.834;2.469;3.279;6.406;570;928;24;2;16.314;55;592;612;3.340;3.609;5.634;9.006;844;1.585;50;12;25.339
;02:1,01 a 1,50;161;1.233;1.822;6.333;11.010;7.649;28.827;1.912;2.121;65;14;61.147;101;1.421;1.731;6.433;12.816;10.113;52.041;3.661;6.263;61;10;94.651;262;2.654;3.553;12.766;23.826;17.762;80.868;5.573;8.384;126;24;155.798
;03:1,51 a 2,00;129;1.633;2.168;7.018;12.370;7.151;33.493;2.706;3.872;53;9;70.602;28;418;654;2.348;5.045;3.731;33.782;5.039;15.487;100;9;66.641;157;2.051;2.822;9.366;17.415;10.882;67.275;7.745;19.359;153;18;137.243
;04:2,01 a 3,00;103;1.477;1.662;5.934;11.018;6.012;38.819;5.692;7.781;99;17;78.614;13;177;233;1.019;2.302;1.872;35.378;8.557;28.113;152;25;77.841;116;1.654;1.895;6.953;13.320;7.884;74.197;14.249;35.894;251;42;156.455
;05:3,01 a 4,00;50;639;724;2.575;4.128;2.389;20.641;4.123;5.732;139;17;41.157;13;70;81;304;692;583;13.478;4.520;15.264;197;33;35.235;63;709;805;2.879;4.820;2.972;34.119;8.643;20.996;336;50;76.392
;06:4,01 a 5,00;23;282;296;1.257;2.089;1.431;9.680;2.558;4.817;97;28;22.558;3;27;41;179;377;317;6.771;2.126;9.617;127;36;19.621;26;309;337;1.436;2.466;1.748;16.451;4.684;14.434;224;64;42.179
;07:5,01 a 7,00;11;221;237;1.308;3.296;2.394;10.712;3.090;8.521;236;82;30.108;0;26;23;116;409;291;5.889;2.080;13.485;330;85;22.734;11;247;260;1.424;3.705;2.685;16.601;5.170;22.006;566;167;52.842
;08:7,01 a 10,00;2;99;98;645;1.636;1.223;6.680;2.339;10.278;307;114;23.421;0;7;9;35;199;211;3.679;1.351;12.557;391;166;18.605;2;106;107;680;1.835;1.434;10.359;3.690;22.835;698;280;42.026
;09:10,01 a 15,00;0;28;26;127;411;406;3.333;1.373;11.667;364;136;17.871;0;1;3;14;79;66;1.416;739;11.033;452;130;13.933;0;29;29;141;490;472;4.749;2.112;22.700;816;266;31.804
;10:15,01 a 20,00;0;1;1;25;96;104;1.321;578;6.374;183;139;8.822;0;0;1;6;15;6;314;194;5.066;147;124;5.873;0;1;2;31;111;110;1.635;772;11.440;330;263;14.695
;11:Mais de 20,00;0;1;3;34;101;73;559;365;9.532;223;238;11.129;0;1;1;1;9;7;79;102;5.440;78;175;5.893;0;2;4;35;110;80;638;467;14.972;301;413;17.022
;{ñ class};48;436;427;1.628;2.062;825;2.924;221;399;35;16;9.021;15;183;210;855;1.357;658;2.813;352;493;31;5;6.972;63;619;637;2.483;3.419;1.483;5.737;573;892;66;21;15.993
500270:Campo Grande - MS;Total;331;3.921;4.330;13.216;17.689;13.918;64.698;7.007;24.958;744;272;151.084;68;1.436;1.829;4.907;10.274;7.511;53.121;6.456;35.660;784;255;122.301;399;5.357;6.159;18.123;27.963;21.429;117.819;13.463;60.618;1.528;527;273.385
;00:Até 0,50;0;18;14;42;41;194;122;6;53;1;0;491;2;20;15;67;138;227;163;17;47;2;2;700;2;38;29;109;179;421;285;23;100;3;2;1.191
;01:0,51 a 1,00;8;106;108;367;418;988;1.152;131;253;11;4;3.546;13;73;146;413;604;1.085;1.795;217;287;14;1;4.648;21;179;254;780;1.022;2.073;2.947;348;540;25;5;8.194
;02:1,01 a 1,50;162;1.474;1.355;4.378;5.939;5.100;19.509;1.278;1.276;11;6;40.488;40;886;1.056;3.054;6.109;4.281;26.867;2.265;2.915;30;7;47.510;202;2.360;2.411;7.432;12.048;9.381;46.376;3.543;4.191;41;13;87.998
;03:1,51 a 2,00;93;967;1.122;3.252;4.747;3.200;14.465;932;1.035;10;6;29.829;9;281;380;813;1.911;1.044;11.405;1.233;1.975;24;7;19.082;102;1.248;1.502;4.065;6.658;4.244;25.870;2.165;3.010;34;13;48.911
;04:2,01 a 3,00;47;829;1.035;3.138;3.691;2.538;12.937;1.441;2.496;41;9;28.202;2;67;110;220;672;423;6.301;1.206;4.356;48;10;13.415;49;896;1.145;3.358;4.363;2.961;19.238;2.647;6.852;89;19;41.617
;05:3,01 a 4,00;6;266;302;899;1.156;758;6.245;1.209;2.796;46;11;13.694;0;32;30;59;249;141;2.469;626;6.007;50;11;9.674;6;298;332;958;1.405;899;8.714;1.835;8.803;96;22;23.368
;06:4,01 a 5,00;4;65;100;331;392;282;2.643;544;2.496;62;16;6.935;0;5;9;23;121;63;1.328;347;4.894;54;6;6.850;4;70;109;354;513;345;3.971;891;7.390;116;22;13.785
;07:5,01 a 7,00;0;42;62;282;528;406;3.758;702;3.611;93;8;9.492;0;2;3;28;73;55;1.134;261;5.072;105;14;6.747;0;44;65;310;601;461;4.892;963;8.683;198;22;16.239
;08:7,01 a 10,00;0;22;13;113;263;136;1.989;418;3.672;171;27;6.824;0;1;1;18;43;25;587;146;5.166;177;17;6.181;0;23;14;131;306;161;2.576;564;8.838;348;44;13.005
;09:10,01 a 15,00;0;3;2;21;45;59;832;196;2.917;167;76;4.318;0;0;3;3;10;18;270;54;2.583;156;73;3.170;0;3;5;24;55;77;1.102;250;5.500;323;149;7.488
;10:15,01 a 20,00;0;0;2;3;11;17;246;47;1.446;73;65;1.910;0;0;0;1;2;2;55;6;1.015;84;76;1.241;0;0;2;4;13;19;301;53;2.461;157;141;3.151
;11:Mais de 20,00;0;1;3;5;19;9;102;52;2.731;45;38;3.005;0;1;0;0;1;4;10;3;1.086;31;28;1.164;0;2;3;5;20;13;112;55;3.817;76;66;4.169
;{ñ class};11;128;212;385;439;231;698;51;176;13;6;2.350;2;68;76;208;341;143;737;75;257;9;3;1.919;13;196;288;593;780;374;1.435;126;433;22;9;4.269
510340:Cuiabá - MT;Total;442;3.085;3.015;7.498;11.648;12.013;66.551;5.723;27.238;859;193;138.265;70;823;836;2.874;4.633;5.951;48.214;5.420;36.583;1.203;168;106.775;512;3.908;3.851;10.372;16.281;17.964;114.765;11.143;63.821;2.062;361;245.040
;00:Até 0,50;1;7;2;60;18;361;79;3;29;3;0;563;0;12;8;50;26;347;92;10;35;1;0;581;1;19;10;110;44;708;171;13;64;4;0;1.144
;01:0,51 a 1,00;20;70;84;199;244;881;1.082;73;216;10;0;2.879;2;44;53;170;384;862;2.650;108;486;10;0;4.769;22;114;137;369;628;1.743;3.732;181;702;20;0;7.648
;02:1,01 a 1,50;168;933;826;2.140;3.267;3.875;17.162;754;1.043;58;4;30.230;38;556;534;1.906;2.521;3.235;21.432;1.398;2.242;116;3;33.981;206;1.489;1.360;4.046;5.788;7.110;38.594;2.152;3.285;174;7;64.211
;03:1,51 a 2,00;138;881;853;2.021;3.280;2.943;14.724;794;1.034;33;6;26.707;22;137;139;385;890;833;9.406;1.083;2.129;53;1;15.078;160;1.018;992;2.406;4.170;3.776;24.130;1.877;3.163;86;7;41.785
;04:2,01 a 3,00;77;692;758;1.770;2.583;2.239;13.141;1.211;2.345;57;11;24.884;7;36;60;217;439;376;7.476;1.211;4.191;59;7;14.079;84;728;818;1.987;3.022;2.615;20.617;2.422;6.536;116;18;38.963
;05:3,01 a 4,00;19;192;219;595;1.067;861;7.718;863;3.231;89;12;14.866;0;14;6;31;122;103;2.710;570;5.921;127;7;9.611;19;206;225;626;1.189;964;10.428;1.433;9.152;216;19;24.477
;06:4,01 a 5,00;4;118;88;240;415;349;4.028;642;2.999;85;6;8.974;0;2;3;22;50;51;1.185;342;5.075;111;6;6.847;4;120;91;262;465;400;5.213;984;8.074;196;12;15.821
;07:5,01 a 7,00;3;66;47;186;295;204;4.830;703;4.623;167;18;11.142;0;10;4;19;53;40;1.484;362;6.591;225;22;8.810;3;76;51;205;348;244;6.314;1.065;11.214;392;40;19.952
;08:7,01 a 10,00;0;20;11;72;142;92;2.056;388;3.652;152;11;6.596;0;1;0;7;28;17;966;207;4.187;217;27;5.657;0;21;11;79;170;109;3.022;595;7.839;369;38;12.253
;09:10,01 a 15,00;0;7;13;22;46;27;770;151;3.612;105;93;4.846;0;1;2;5;16;11;338;71;3.098;188;71;3.801;0;8;15;27;62;38;1.108;222;6.710;293;164;8.647
;10:15,01 a 20,00;0;3;3;0;9;17;286;53;1.851;28;10;2.260;0;0;0;0;1;6;47;17;1.220;55;4;1.350;0;3;3;0;10;23;333;70;3.071;83;14;3.610
;11:Mais de 20,00;0;5;2;1;15;11;168;58;2.502;64;22;2.848;0;0;0;0;1;1;29;14;1.286;33;16;1.380;0;5;2;1;16;12;197;72;3.788;97;38;4.228
;{ñ class};12;91;109;192;267;153;507;30;101;8;0;1.470;1;10;27;62;102;69;399;27;122;8;4;831;13;101;136;254;369;222;906;57;223;16;4;2.301
520870:Goiânia - GO;Total;1.026;10.852;12.674;23.300;34.498;36.034;141.928;11.318;53.868;1.111;307;326.916;187;3.323;7.497;11.329;17.282;31.014;117.816;13.077;84.371;1.127;301;287.324;1.213;14.175;20.171;34.629;51.780;67.048;259.744;24.395;138.239;2.238;608;614.240
;00:Até 0,50;0;26;12;462;60;1.869;264;24;150;5;4;2.876;0;10;8;206;35;1.970;165;24;107;1;2;2.528;0;36;20;668;95;3.839;429;48;257;6;6;5.404
;01:0,51 a 1,00;44;371;482;1.503;1.228;3.670;4.269;248;836;26;4;12.681;12;498;975;2.256;1.337;4.538;6.031;428;1.134;21;4;17.234;56;869;1.457;3.759;2.565;8.208;10.300;676;1.970;47;8;29.915
;02:1,01 a 1,50;425;2.788;3.564;6.207;11.211;12.292;43.847;2.428;3.276;54;13;86.105;147;1.712;3.798;4.381;10.180;11.024;58.844;3.785;6.607;45;13;100.536;572;4.500;7.362;10.588;21.391;23.316;102.691;6.213;9.883;99;26;186.641
;03:1,51 a 2,00;305;2.442;3.238;5.032;9.125;7.548;29.346;2.051;3.596;67;9;62.759;12;566;1.752;1.629;3.248;4.506;22.452;2.666;6.999;50;8;43.888;317;3.008;4.990;6.661;12.373;12.054;51.798;4.717;10.595;117;17;106.647
;04:2,01 a 3,00;151;2.520;2.974;5.709;7.576;6.086;26.341;2.575;6.298;83;9;60.322;6;267;710;1.653;1.449;3.428;13.703;2.598;11.256;103;12;35.185;157;2.787;3.684;7.362;9.025;9.514;40.044;5.173;17.554;186;21;95.507
;05:3,01 a 4,00;42;1.215;1.172;2.094;2.460;2.047;10.174;1.315;5.133;98;9;25.759;2;81;80;637;325;1.556;5.660;1.069;10.651;119;10;20.190;44;1.296;1.252;2.731;2.785;3.603;15.834;2.384;15.784;217;19;45.949
;06:4,01 a 5,00;16;486;492;779;1.027;851;5.531;782;4.123;100;23;14.210;0;58;44;180;183;1.323;3.364;794;10.489;128;17;16.580;16;544;536;959;1.210;2.174;8.895;1.576;14.612;228;40;30.790
;07:5,01 a 7,00;3;438;306;680;840;826;12.360;870;10.787;145;22;27.277;1;62;34;146;175;2.127;4.305;1.052;18.102;192;40;26.236;4;500;340;826;1.015;2.953;16.665;1.922;28.889;337;62;53.513
;08:7,01 a 10,00;3;219;89;321;287;350;5.702;525;7.028;170;36;14.730;0;14;9;65;57;351;1.563;382;9.123;181;43;11.788;3;233;98;386;344;701;7.265;907;16.151;351;79;26.518
;09:10,01 a 15,00;2;47;32;50;127;111;1.708;276;6.147;155;70;8.725;0;3;3;20;58;25;641;146;6.140;164;73;7.273;2;50;35;70;185;136;2.349;422;12.287;319;143;15.998
;10:15,01 a 20,00;0;11;9;6;30;27;923;76;2.566;87;37;3.772;0;3;0;3;23;6;181;34;1.762;70;35;2.117;0;14;9;9;53;33;1.104;110;4.328;157;72;5.889
;11:Mais de 20,00;0;10;2;13;13;21;458;74;3.712;87;66;4.456;0;5;1;5;1;7;55;14;1.783;28;38;1.937;0;15;3;18;14;28;513;88;5.495;115;104;6.393
;{ñ class};35;279;302;444;514;336;1.005;74;216;34;5;3.244;7;44;83;148;211;153;852;85;218;25;6;1.832;42;323;385;592;725;489;1.857;159;434;59;11;5.076
530010:Brasília - DF;Total;1.687;17.330;13.694;34.911;175.544;47.328;323.203;24.109;180.814;5.118;1.741;825.479;384;4.354;3.876;11.587;30.532;24.659;198.567;28.672;168.711;4.312;1.151;476.805;2.071;21.684;17.570;46.498;206.076;71.987;521.770;52.781;349.525;9.430;2.892;1.302.284
;00:Até 0,50;0;25;23;278;135;1.373;374;49;236;5;19;2.517;0;14;11;168;70;1.235;406;46;202;5;7;2.164;0;39;34;446;205;2.608;780;95;438;10;26;4.681
