;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;11:Mais de 20,00;0;1;63;2;45;38;491;72;3.408;16;27;4.163;0;0;0;1;2;0;100;26;1.609;10;37;1.785;0;1;63;3;47;38;591;98;5.017;26;64;5.948
;{ñ class};39;135;166;262;930;108;347;43;67;3;0;2.100;6;27;38;104;293;72;414;40;85;0;0;1.079;45;162;204;366;1.223;180;761;83;152;3;0;3.179
330455:Rio de Janeiro - RJ;Total;4.800;47.361;79.991;113.029;255.234;100.627;405.180;65.350;209.772;2.880;964;1.285.188;1.986;19.200;21.716;37.789;88.888;61.510;346.391;83.926;211.772;2.570;762;876.510;6.786;66.561;101.707;150.818;344.122;162.137;751.571;149.276;421.544;5.450;1.726;2.161.698
;00:Até 0,50;6;46;52;114;153;275;425;76;1.062;11;2;2.222;1;23;40;69;98;220;436;87;1.066;4;2;2.046;7;69;92;183;251;495;861;163;2.128;15;4;4.268
;01:0,51 a 1,00;53;394;555;1.430;2.526;4.375;5.144;363;2.576;47;5;17.468;30;241;455;1.154;2.332;4.823;7.348;563;3.070;44;5;20.065;83;635;1.010;2.584;4.858;9.198;12.492;926;5.646;91;10;37.533
;02:1,01 a 1,50;1.544;13.783;23.015;34.260;78.852;31.847;95.455;5.072;6.344;120;27;290.319;1.565;14.554;13.573;21.900;54.758;27.046;134.288;8.531;9.335;131;26;285.707;3.109;28.337;36.588;56.160;133.610;58.893;229.743;13.603;15.679;251;53;576.026
;03:1,51 a 2,00;1.222;10.552;18.235;28.056;56.699;21.611;76.080;6.036;6.459;101;21;225.072;246;2.917;3.789;8.608;13.898;9.371;65.152;8.694;12.590;123;30;125.418;1.468;13.469;22.024;36.664;70.597;30.982;141.232;14.730;19.049;224;51;350.490
;04:2,01 a 3,00;1.127;12.289;20.639;25.296;55.294;16.403;82.154;12.371;13.798;192;47;239.610;44;581;1.830;2.788;6.740;4.949;52.885;17.674;19.433;223;50;107.197;1.171;12.870;22.469;28.084;62.034;21.352;135.039;30.045;33.231;415;97;346.807
;05:3,01 a 4,00;342;4.586;8.621;9.979;25.694;7.815;44.137;11.111;13.471;153;48;125.957;11;166;413;896;3.712;6.840;28.284;18.484;20.712;172;40;79.730;353;4.752;9.034;10.875;29.406;14.655;72.421;29.595;34.183;325;88;205.687
;06:4,01 a 5,00;152;1.495;2.651;3.678;9.023;4.910;23.507;7.627;19.023;124;41;72.231;10;147;182;420;1.896;4.935;17.711;12.735;21.706;158;47;59.947;162;1.642;2.833;4.098;10.919;9.845;41.218;20.362;40.729;282;88;132.178
;07:5,01 a 7,00;143;1.391;1.959;4.331;10.698;6.062;32.339;8.626;28.251;206;75;94.081;5;118;161;585;2.561;1.808;20.595;9.168;33.304;298;79;68.682;148;1.509;2.120;4.916;13.259;7.870;52.934;17.794;61.555;504;154;162.763
;08:7,01 a 10,00;72;1.034;1.092;2.011;7.663;3.762;21.187;6.294;27.778;286;86;71.265;3;48;87;198;735;495;9.118;3.806;31.171;296;111;46.068;75;1.082;1.179;2.209;8.398;4.257;30.305;10.100;58.949;582;197;117.333
;09:10,01 a 15,00;18;528;489;714;2.525;1.357;11.985;3.713;30.442;394;121;52.286;0;17;41;55;267;173;4.001;1.868;27.373;390;100;34.285;18;545;530;769;2.792;1.530;15.986;5.581;57.815;784;221;86.571
;10:15,01 a 20,00;3;120;148;258;787;339;4.081;1.346;20.304;333;123;27.842;0;11;4;38;107;47;1.223;607;12.986;225;93;15.341;3;131;152;296;894;386;5.304;1.953;33.290;558;216;43.183
;11:Mais de 20,00;1;86;110;190;532;378;4.105;2.340;38.110;702;326;46.880;0;6;18;30;85;84;1.043;1.169;17.099;294;146;19.974;1;92;128;220;617;462;5.148;3.509;55.209;996;472;66.854
;{ñ class};117;1.057;2.425;2.712;4.788;1.493;4.581;375;2.154;211;42;19.955;71;371;1.123;1.048;1.699;719;4.307;540;1.927;212;33;12.050;188;1.428;3.548;3.760;6.487;2.212;8.888;915;4.081;423;75;32.005
355030:São Paulo - SP;Total;7.617;77.224;132.716;204.134;352.656;198.160;917.949;127.240;434.786;6.245;5.064;2.463.791;2.518;18.616;45.527;80.720;169.025;109.840;830.970;132.618;626.898;4.995;3.558;2.025.285;10.135;95.840;178.243;284.854;521.681;308.000;1.748.919;259.858;1.061.684;11.240;8.622;4.489.076
;00:Até 0,50;6;66;75;447;533;350;677;355;2.034;5;0;4.548;4;30;56;283;1.472;367;1.855;761;3.570;3;0;8.401;10;96;131;730;2.005;717;2.532;1.116;5.604;8;0;12.949
;01:0,51 a 1,00;91;577;945;4.785;4.621;10.268;11.315;1.802;5.777;62;11;40.254;129;799;1.708;4.509;10.924;11.055;32.116;3.867;13.334;40;31;78.512;220;1.376;2.653;9.294;15.545;21.323;43.431;5.669;19.111;102;42;118.766
;02:1,01 a 1,50;927;6.522;11.940;21.769;35.152;27.160;91.916;5.820;8.417;143;53;209.819;1.043;7.558;15.183;26.720;43.736;27.382;161.357;11.159;19.664;139;50;313.991;1.970;14.080;27.123;48.489;78.888;54.542;253.273;16.979;28.081;282;103;523.810
;03:1,51 a 2,00;2.193;19.360;33.774;52.586;99.783;55.266;207.196;12.768;12.870;204;64;496.064;676;5.040;14.307;25.393;58.694;37.567;248.165;21.298;29.667;227;56;441.090;2.869;24.400;48.081;77.979;158.477;92.833;455.361;34.066;42.537;431;120;937.154
;04:2,01 a 3,00;2.453;26.530;43.108;65.332;109.670;49.825;228.839;22.453;30.617;377;146;579.350;311;2.917;8.139;16.502;31.912;18.343;169.614;31.601;62.425;341;110;342.215;2.764;29.447;51.247;81.834;141.582;68.168;398.453;54.054;93.042;718;256;921.565
;05:3,01 a 4,00;894;10.701;19.215;26.325;41.645;18.280;106.576;17.696;35.108;288;161;276.889;37;739;2.818;2.675;9.372;5.859;74.747;20.431;87.901;312;91;204.982;931;11.440;22.033;29.000;51.017;24.139;181.323;38.127;123.009;600;252;481.871
;06:4,01 a 5,00;372;4.887;8.808;12.261;20.121;11.376;76.980;15.001;37.741;277;123;187.947;16;216;893;1.049;4.048;3.001;43.779;13.213;88.819;278;78;155.390;388;5.103;9.701;13.310;24.169;14.377;120.759;28.214;126.560;555;201;343.337
;07:5,01 a 7,00;242;3.356;6.261;9.195;21.649;14.791;99.160;19.767;57.736;443;245;232.845;9;184;458;897;3.786;3.201;42.088;14.076;114.124;521;229;179.573;251;3.540;6.719;10.092;25.435;17.992;141.248;33.843;171.860;964;474;412.418
;08:7,01 a 10,00;79;1.360;2.540;4.225;8.977;5.382;49.837;13.643;60.716;671;538;147.968;2;75;139;279;1.264;989;27.405;8.058;82.239;753;409;121.612;81;1.435;2.679;4.504;10.241;6.371;77.242;21.701;142.955;1.424;947;269.580
;09:10,01 a 15,00;18;428;850;1.415;2.863;2.062;23.024;9.080;62.317;941;635;103.633;0;31;53;87;338;364;13.387;4.089;60.540;925;410;80.224;18;459;903;1.502;3.201;2.426;36.411;13.169;122.857;1.866;1.045;183.857
;10:15,01 a 20,00;4;87;194;264;628;542;7.281;3.974;39.719;686;1.087;54.466;1;15;20;27;98;96;3.753;1.258;26.857;561;840;33.526;5;102;214;291;726;638;11.034;5.232;66.576;1.247;1.927;87.992
;11:Mais de 20,00;4;64;113;160;538;420;7.206;3.877;77.915;2.049;1.954;94.300;0;16;20;26;104;95;2.931;1.113;32.531;828;1.236;38.900;4;80;133;186;642;515;10.137;4.990;110.446;2.877;3.190;133.200
;{ñ class};334;3.286;4.893;5.370;6.476;2.438;7.942;1.004;3.819;99;47;35.708;290;996;1.733;2.273;3.277;1.521;9.773;1.694;5.227;67;18;26.869;624;4.282;6.626;7.643;9.753;3.959;17.715;2.698;9.046;166;65;62.577
410690:Curitiba - PR;Total;766;8.336;14.773;25.325;51.583;34.429;172.932;19.332;75.248;1.124;488;404.336;508;4.420;9.070;15.293;34.785;23.485;142.054;16.389;120.014;1.160;284;367.462;1.274;12.756;23.843;40.618;86.368;57.914;314.986;35.721;195.262;2.284;772;771.798
;00:Até 0,50;2;49;21;44;69;76;154;21;169;3;2;610;4;31;71;114;366;104;351;24;181;4;0;1.250;6;80;92;158;435;180;505;45;350;7;2;1.860
;01:0,51 a 1,00;13;165;138;805;828;1.930;1.765;151;630;22;10;6.457;28;248;657;1.112;2.227;2.202;3.439;256;818;16;4;11.007;41;413;795;1.917;3.055;4.132;5.204;407;1.448;38;14;17.464
;02:1,01 a 1,50;239;1.573;2.523;5.575;11.663;9.526;26.460;1.361;1.290;37;11;60.258;295;1.937;4.240;7.988;19.067;12.306;49.769;2.307;2.524;28;8;100.469;534;3.510;6.763;13.563;30.730;21.832;76.229;3.668;3.814;65;19;160.727
;03:1,51 a 2,00;205;1.822;3.105;5.737;11.960;7.865;29.622;1.859;2.054;38;14;64.281;88;757;1.923;3.423;6.406;4.637;32.176;2.791;6.456;42;4;58.703;293;2.579;5.028;9.160;18.366;12.502;61.798;4.650;8.510;80;18;122.984
;04:2,01 a 3,00;177;2.088;4.380;6.725;14.122;7.984;42.947;3.913;6.940;83;21;89.380;39;380;707;1.041;2.999;2.233;29.128;4.830;22.697;132;23;64.209;216;2.468;5.087;7.766;17.121;10.217;72.075;8.743;29.637;215;44;153.589
;05:3,01 a 4,00;75;1.423;2.251;2.949;5.711;2.910;19.179;2.474;7.875;81;15;44.943;13;599;664;514;1.311;663;10.895;2.250;23.230;97;20;40.256;88;2.022;2.915;3.463;7.022;3.573;30.074;4.724;31.105;178;35;85.199
;06:4,01 a 5,00;13;520;913;1.183;2.528;1.316;19.907;2.319;6.908;63;10;35.680;6;107;149;211;539;371;5.832;1.226;16.745;83;7;25.276;19;627;1.062;1.394;3.067;1.687;25.739;3.545;23.653;146;17;60.956
;07:5,01 a 7,00;8;245;571;937;2.071;1.138;17.974;3.660;9.603;137;61;36.405;2;114;188;201;451;301;5.574;1.402;17.507;198;41;25.979;10;359;759;1.138;2.522;1.439;23.548;5.062;27.110;335;102;62.384
;08:7,01 a 10,00;2;74;230;374;907;667;7.620;1.693;11.090;214;39;22.910;0;27;50;85;199;163;2.131;746;13.988;197;28;17.614;2;101;280;459;1.106;830;9.751;2.439;25.078;411;67;40.524
;09:10,01 a 15,00;0;26;79;172;399;341;4.113;1.151;10.277;182;47;16.787;1;8;7;13;64;34;813;311;7.295;169;43;8.758;1;34;86;185;463;375;4.926;1.462;17.572;351;90;25.545
;10:15,01 a 20,00;1;7;12;36;68;61;1.114;373;7.319;102;63;9.156;0;1;1;6;11;9;257;110;3.874;96;31;4.396;1;8;13;42;79;70;1.371;483;11.193;198;94;13.552
;11:Mais de 20,00;2;12;12;14;66;59;611;278;10.624;142;180;12.000;0;1;2;1;4;3;137;41;4.214;79;71;4.553;2;13;14;15;70;62;748;319;14.838;221;251;16.553
;{ñ class};29;332;538;774;1.191;556;1.466;79;469;20;15;5.469;32;210;411;584;1.141;459;1.552;95;485;19;4;4.992;61;542;949;1.358;2.332;1.015;3.018;174;954;39;19;10.461
420540:Florianópolis - SC;Total;203;1.303;2.863;6.857;13.866;7.512;43.968;6.718;40.390;266;41;123.987;158;703;1.559;4.303;8.131;5.326;35.750;5.856;58.231;221;28;120.266;361;2.006;4.422;11.160;21.997;12.838;79.718;12.574;98.621;487;69;244.253
;00:Até 0,50;0;1;2;96;22;185;40;7;40;0;0;393;2;3;7;84;104;190;58;13;78;0;0;539;2;4;9;180;126;375;98;20;118;0;0;932
;01:0,51 a 1,00;4;14;39;108;270;359;634;78;417;1;0;1.924;19;71;141;391;668;440;1.021;138;728;1;1;3.619;23;85;180;499;938;799;1.655;216;1.145;2;1;5.543
;02:1,01 a 1,50;57;181;364;989;2.336;1.443;5.536;575;869;0;0;12.350;68;301;642;1.961;3.219;1.731;8.125;900;1.948;8;0;18.903;125;482;1.006;2.950;5.555;3.174;13.661;1.475;2.817;8;0;31.253
;03:1,51 a 2,00;49;241;631;1.379;3.382;2.066;10.313;872;1.221;4;0;20.158;22;119;298;790;2.152;1.584;12.255;1.422;3.181;6;2;21.831;71;360;929;2.169;5.534;3.650;22.568;2.294;4.402;10;2;41.989
;04:2,01 a 3,00;39;294;850;1.770;3.517;1.551;8.160;1.086;2.709;7;0;19.983;19;65;180;527;1.008;954;7.187;1.510;7.167;14;0;18.631;58;359;1.030;2.297;4.525;2.505;15.347;2.596;9.876;21;0;38.614
;05:3,01 a 4,00;19;167;354;850;1.367;567;4.892;1.393;3.271;13;0;12.893;4;24;78;120;228;139;2.195;672;7.950;8;0;11.418;23;191;432;970;1.595;706;7.087;2.065;11.221;21;0;24.311
;06:4,01 a 5,00;17;123;179;527;939;487;6.158;1.088;5.659;14;4;15.195;5;26;41;62;107;56;1.300;447;8.484;14;6;10.548;22;149;220;589;1.046;543;7.458;1.535;14.143;28;10;25.743
;07:5,01 a 7,00;9;109;181;616;987;409;3.591;729;6.448;20;3;13.102;1;17;16;70;125;37;1.198;341;13.395;32;6;15.238;10;126;197;686;1.112;446;4.789;1.070;19.843;52;9;28.340
;08:7,01 a 10,00;2;45;62;163;359;147;1.891;385;5.620;41;5;8.720;0;13;4;23;78;25;1.026;212;6.331;52;6;7.770;2;58;66;186;437;172;2.917;597;11.951;93;11;16.490
;09:10,01 a 15,00;0;27;39;43;133;91;1.176;262;4.792;55;1;6.619;0;2;12;10;24;25;536;97;3.673;49;4;4.432;0;29;51;53;157;116;1.712;359;8.465;104;5;11.051
;10:15,01 a 20,00;0;6;13;26;50;41;633;99;3.880;35;17;4.800;0;1;7;4;16;8;133;40;1.931;13;1;2.154;0;7;20;30;66;49;766;139;5.811;48;18;6.954
;11:Mais de 20,00;0;3;0;13;27;24;433;102;4.891;73;10;5.576;0;0;4;3;5;4;173;26;2.013;24;1;2.253;0;3;4;16;32;28;606;128;6.904;97;11;7.829
;{ñ class};7;92;149;277;477;142;511;42;573;3;1;2.274;18;61;129;258;397;133;543;38;1.352;0;1;2.930;25;153;278;535;874;275;1.054;80;1.925;3;2;5.204
431490:Porto Alegre - RS;Total;798;6.974;8.992;32.198;55.019;32.934;121.410;24.108;59.047;916;535;342.931;355;2.604;5.281;14.763;29.003;18.691;121.886;28.331;109.111;872;436;331.333;1.153;9.578;14.273;46.961;84.022;51.625;243.296;52.439;168.158;1.788;971;674.264
;00:Até 0,50;4;28;45;259;283;402;246;36;112;0;0;1.415;13;42;51;201;381;277;245;23;68;0;0;1.301;17;70;96;460;664;679;491;59;180;0;0;2.716
;01:0,51 a 1,00;28;132;269;1.378;1.395;2.122;1.689;204;384;5;0;7.606;73;304;375;1.191;2.194;2.306;3.407;386;560;6;0;10.802;101;436;644;2.569;3.589;4.428;5.096;590;944;11;0;18.408
;02:1,01 a 1,50;201;1.642;1.703;6.013;10.713;7.225;19.821;1.472;1.229;15;6;50.040;130;1.198;1.749;5.111;12.138;7.544;34.057;2.912;4.022;20;7;68.888;331;2.840;3.452;11.124;22.851;14.769;53.878;4.384;5.251;35;13;118.928
;03:1,51 a 2,00;182;1.813;2.066;7.733;12.404;6.439;23.522;2.198;3.023;29;5;59.414;52;422;1.182;3.419;6.532;3.683;27.302;4.097;12.897;24;3;59.613;234;2.235;3.248;11.152;18.936;10.122;50.824;6.295;15.920;53;8;119.027
;04:2,01 a 3,00;193;1.613;2.385;7.527;13.019;6.547;30.121;4.668;5.795;40;10;71.918;46;263;1.261;3.082;4.249;2.363;26.161;7.653;27.161;42;12;72.293;239;1.876;3.646;10.609;17.268;8.910;56.282;12.321;32.956;82;22;144.211
;05:3,01 a 4,00;97;710;1.039;3.626;6.963;4.025;14.897;3.403;4.236;43;11;39.050;11;114;324;675;1.173;809;11.005;4.149;12.844;51;6;31.161;108;824;1.363;4.301;8.136;4.834;25.902;7.552;17.080;94;17;70.211
;06:4,01 a 5,00;29;279;415;1.688;3.133;1.712;7.894;2.375;3.036;40;15;20.616;3;55;69;225;481;447;5.918;2.346;7.310;73;10;16.937;32;334;484;1.913;3.614;2.159;13.812;4.721;10.346;113;25;37.553
;07:5,01 a 7,00;20;294;389;1.868;3.620;1.967;9.237;3.247;5.742;115;27;26.526;4;57;71;226;628;458;6.229;2.723;11.340;102;17;21.855;24;351;460;2.094;4.248;2.425;15.466;5.970;17.082;217;44;48.381
;08:7,01 a 10,00;8;127;214;664;1.203;1.176;6.397;2.754;8.322;167;49;21.081;0;19;36;63;315;271;3.828;2.058;11.253;175;41;18.059;8;146;250;727;1.518;1.447;10.225;4.812;19.575;342;90;39.140
;09:10,01 a 15,00;0;30;63;207;638;617;3.707;2.118;8.886;175;68;16.509;0;8;19;18;109;122;1.736;1.218;9.308;182;72;12.792;0;38;82;225;747;739;5.443;3.336;18.194;357;140;29.301
;10:15,01 a 20,00;0;5;18;38;169;120;1.508;842;6.442;112;50;9.304;0;1;1;4;28;27;472;370;5.311;119;60;6.393;0;6;19;42;197;147;1.980;1.212;11.753;231;110;15.697
;11:Mais de 20,00;0;1;9;80;181;95;1.013;664;11.619;146;289;14.097;0;2;1;5;16;22;289;203;6.780;62;206;7.586;0;3;10;85;197;117;1.302;867;18.399;208;495;21.683
;{ñ class};36;300;377;1.117;1.298;487;1.358;127;221;29;5;5.355;23;119;142;543;759;362;1.237;193;257;16;2;3.653;59;419;519;1.660;2.057;849;2.595;320;478;45;7;9.008
500270:Campo Grande - MS;Total;340;4.184;6.109;13.129;18.848;12.483;44.256;6.211;21.122;453;181;127.316;76;1.612;2.068;4.600;8.853;6.329;37.146;5.298;34.063;585;144;100.774;416;5.796;8.177;17.729;27.701;18.812;81.402;11.509;55.185;1.038;325;228.090
;00:Até 0,50;0;4;8;20;14;26;32;6;51;0;0;161;0;3;5;12;36;35;88;19;122;0;0;320;0;7;13;32;50;61;120;25;173;0;0;481
;01:0,51 a 1,00;15;108;126;308;359;703;501;51;264;4;2;2.441;12;56;118;356;482;689;887;84;446;10;2;3.142;27;164;244;664;841;1.392;1.388;135;710;14;4;5.583
;02:1,01 a 1,50;195;1.666;2.168;4.703;6.328;5.005;12.456;837;719;11;2;34.090;51;948;1.180;3.037;5.077;3.770;15.820;1.292;1.808;17;3;33.003;246;2.614;3.348;7.740;11.405;8.775;28.276;2.129;2.527;28;5;67.093
;03:1,51 a 2,00;75;1.151;1.657;3.474;5.024;2.835;9.108;702;800;12;0;24.838;6;445;499;691;1.766;910;8.072;992;1.917;15;0;15.313;81;1.596;2.156;4.165;6.790;3.745;17.180;1.694;2.717;27;0;40.151
;04:2,01 a 3,00;35;784;1.362;2.596;3.764;1.964;7.555;1.124;2.210;30;3;21.427;2;84;147;230;696;470;5.936;1.174;6.230;33;1;15.003;37;868;1.509;2.826;4.460;2.434;13.491;2.298;8.440;63;4;36.430
;05:3,01 a 4,00;4;195;328;792;1.308;733;4.674;1.294;2.302;36;9;11.675;0;18;39;59;241;163;2.243;688;5.426;47;7;8.931;4;213;367;851;1.549;896;6.917;1.982;7.728;83;16;20.606
;06:4,01 a 5,00;1;83;145;396;656;434;2.860;829;2.166;26;5;7.601;0;3;11;38;141;98;1.243;413;4.451;52;5;6.455;1;86;156;434;797;532;4.103;1.242;6.617;78;10;14.056
;07:5,01 a 7,00;1;81;96;474;751;406;3.434;582;2.866;51;17;8.759;0;1;10;37;132;69;1.257;315;4.918;80;7;6.826;1;82;106;511;883;475;4.691;897;7.784;131;24;15.585
;08:7,01 a 10,00;0;18;22;72;251;164;1.898;413;2.781;59;15;5.693;0;2;2;15;64;32;753;156;4.179;103;11;5.317;0;20;24;87;315;196;2.651;569;6.960;162;26;11.010
;09:10,01 a 15,00;2;3;9;27;69;63;924;207;2.206;137;23;3.670;0;0;1;2;11;18;291;73;2.042;144;24;2.606;2;3;10;29;80;81;1.215;280;4.248;281;47;6.276
;10:15,01 a 20,00;0;0;3;0;12;14;349;59;1.578;37;68;2.120;0;0;0;1;2;2;61;15;925;47;64;1.117;0;0;3;1;14;16;410;74;2.503;84;132;3.237
;11:Mais de 20,00;0;4;7;11;40;10;184;81;2.979;38;33;3.387;0;0;1;0;2;1;33;14;1.194;31;19;1.295;0;4;8;11;42;11;217;95;4.173;69;52;4.682
;{ñ class};12;87;178;256;272;126;281;26;200;12;4;1.454;5;52;55;122;203;72;462;63;405;6;1;1.446;17;139;233;378;475;198;743;89;605;18;5;2.900
510340:Cuiabá - MT;Total;446;2.347;4.658;9.151;16.669;14.376;44.149;4.138;17.497;240;48;113.719;81;511;2.237;3.564;6.375;6.559;36.266;4.418;24.398;268;33;84.710;527;2.858;6.895;12.715;23.044;20.935;80.415;8.556;41.895;508;81;198.429
;00:Até 0,50;0;4;5;24;17;101;26;4;21;2;0;204;0;4;7;15;13;94;45;6;24;0;0;208;0;8;12;39;30;195;71;10;45;2;0;412
;01:0,51 a 1,00;38;114;124;295;318;630;543;41;134;3;0;2.240;5;25;55;161;215;665;809;50;143;0;1;2.129;43;139;179;456;533;1.295;1.352;91;277;3;1;4.369
;02:1,01 a 1,50;214;875;1.354;3.280;5.466;4.507;12.043;534;471;8;1;28.753;66;362;899;2.513;3.471;3.233;14.518;973;811;9;0;26.855;280;1.237;2.253;5.793;8.937;7.740;26.561;1.507;1.282;17;1;55.608
;03:1,51 a 2,00;116;514;1.153;2.300;4.126;2.571;8.541;534;543;18;2;20.418;4;61;243;523;905;754;6.392;812;1.224;15;2;10.935;120;575;1.396;2.823;5.031;3.325;14.933;1.346;1.767;33;4;31.353
;04:2,01 a 3,00;44;447;932;1.828;3.418;1.941;8.686;853;1.372;15;1;19.537;5;18;350;176;1.107;484;5.749;1.019;2.264;17;4;11.193;49;465;1.282;2.004;4.525;2.425;14.435;1.872;3.636;32;5;30.730
;05:3,01 a 4,00;12;161;357;607;1.273;851;4.847;773;2.433;17;1;11.332;0;1;531;27;315;278;3.193;633;3.734;19;0;8.731;12;162;888;634;1.588;1.129;8.040;1.406;6.167;36;1;20.063
;06:4,01 a 5,00;4;66;178;217;633;1.144;3.125;454;1.908;20;0;7.749;0;5;42;25;79;166;2.037;280;3.972;34;1;6.641;4;71;220;242;712;1.310;5.162;734;5.880;54;1;14.390
;07:5,01 a 7,00;3;78;336;280;811;1.261;3.306;401;2.775;46;6;9.303;0;12;34;35;117;295;2.070;316;5.121;63;8;8.071;3;90;370;315;928;1.556;5.376;717;7.896;109;14;17.374
;08:7,01 a 10,00;0;21;99;107;266;585;1.256;219;2.528;26;8;5.115;0;4;23;18;56;300;750;137;3.020;32;3;4.343;0;25;122;125;322;885;2.006;356;5.548;58;11;9.458
;09:10,01 a 15,00;0;7;12;39;70;176;787;170;2.251;44;14;3.570;0;2;4;3;8;117;272;80;2.197;45;4;2.732;0;9;16;42;78;293;1.059;250;4.448;89;18;6.302
;10:15,01 a 20,00;0;1;2;4;25;79;371;68;1.405;10;4;1.969;0;0;1;1;2;51;100;38;922;21;5;1.141;0;1;3;5;27;130;471;106;2.327;31;9;3.110
;11:Mais de 20,00;0;0;11;0;37;408;254;78;1.612;30;11;2.441;0;0;0;1;10;76;135;53;903;12;5;1.195;0;0;11;1;47;484;389;131;2.515;42;16;3.636
;{ñ class};15;59;95;170;209;122;364;9;44;1;0;1.088;1;17;48;66;77;46;196;21;63;1;0;536;16;76;143;236;286;168;560;30;107;2;0;1.624
520870:Goiânia - GO;Total;943;12.683;20.580;29.811;35.696;42.509;77.588;10.270;32.417;532;181;263.210;310;4.500;10.450;16.921;18.052;35.985;66.706;11.774;57.707;513;151;223.069;1.253;17.183;31.030;46.732;53.748;78.494;144.294;22.044;90.124;1.045;332;486.279
;00:Até 0,50;1;56;57;617;67;1.134;70;17;131;1;0;2.151;0;37;131;1.259;53;1.303;76;25;173;0;0;3.057;1;93;188;1.876;120;2.437;146;42;304;1;0;5.208
;01:0,51 a 1,00;64;578;693;1.911;1.571;3.620;3.223;231;568;9;1;12.469;29;325;728;2.444;1.461;3.177;3.606;328;788;6;2;12.894;93;903;1.421;4.355;3.032;6.797;6.829;559;1.356;15;3;25.363
;02:1,01 a 1,50;489;3.411;5.632;8.458;13.762;14.587;26.920;1.960;1.667;20;3;76.909;249;1.828;5.232;5.471;11.085;11.521;34.681;3.208;3.681;18;7;76.981;738;5.239;10.864;13.929;24.847;26.108;61.601;5.168;5.348;38;10;153.890
;03:1,51 a 2,00;227;2.608;3.572;5.462;7.758;7.475;16.158;1.533;1.624;14;7;46.438;20;707;2.184;1.894;2.746;4.425;13.215;1.976;3.340;12;1;30.520;247;3.315;5.756;7.356;10.504;11.900;29.373;3.509;4.964;26;8;76.958
;04:2,01 a 3,00;123;2.308;3.032;4.468;6.497;5.444;14.108;1.827;3.525;38;8;41.378;8;603;1.069;1.688;1.548;5.306;7.762;2.118;7.718;49;4;27.873;131;2.911;4.101;6.156;8.045;10.750;21.870;3.945;11.243;87;12;69.251
;05:3,01 a 4,00;13;918;1.097;2.075;2.322;2.398;5.959;1.316;3.538;39;5;19.680;0;203;195;969;408;3.418;2.730;1.450;9.617;40;5;19.035;13;1.121;1.292;3.044;2.730;5.816;8.689;2.766;13.155;79;10;38.715
;06:4,01 a 5,00;6;491;551;886;913;1.343;2.816;833;3.223;32;8;11.102;0;144;146;875;197;3.132;1.224;1.038;10.056;27;6;16.845;6;635;697;1.761;1.110;4.475;4.040;1.871;13.279;59;14;27.947
;07:5,01 a 7,00;4;865;2.683;2.584;1.308;2.536;4.119;907;4.704;57;9;19.776;1;252;328;1.118;246;2.319;1.634;901;10.940;66;14;17.819;5;1.117;3.011;3.702;1.554;4.855;5.753;1.808;15.644;123;23;37.595
;08:7,01 a 10,00;0;991;2.751;2.328;969;2.384;1.983;712;4.573;76;10;16.777;0;230;193;262;104;596;863;359;5.422;84;11;8.124;0;1.221;2.944;2.590;1.073;2.980;2.846;1.071;9.995;160;21;24.901
;09:10,01 a 15,00;0;136;105;239;171;612;1.065;408;3.493;89;31;6.349;0;41;17;69;44;228;401;168;3.048;104;27;4.147;0;177;122;308;215;840;1.466;576;6.541;193;58;10.496
;10:15,01 a 20,00;1;44;115;80;46;197;476;146;1.690;91;37;2.923;0;12;16;22;10;46;96;58;1.133;82;38;1.513;1;56;131;102;56;243;572;204;2.823;173;75;4.436
;11:Mais de 20,00;0;99;38;149;32;435;339;330;3.534;62;62;5.080;0;47;6;41;1;59;60;74;1.563;20;34;1.905;0;146;44;190;33;494;399;404;5.097;82;96;6.985
;{ñ class};15;178;254;554;280;344;352;50;147;4;0;2.178;3;71;205;809;149;455;358;71;228;5;2;2.356;18;249;459;1.363;429;799;710;121;375;9;2;4.534
530010:Brasília - DF;Total;1.761;18.005;16.474;39.705;119.089;40.481;247.900;21.331;129.788;2.818;831;638.183;471;4.638;4.397;11.560;29.734;19.415;146.309;23.132;120.455;2.285;504;362.900;2.232;22.643;20.871;51.265;148.823;59.896;394.209;44.463;250.243;5.103;1.335;1.001.083
;00:Até 0,50;0;37;17;130;123;369;195;61;96;8;1;1.037;2;12;6;61;56;378;213;50;119;4;0;901;2;49;23;191;179;747;408;111;215;12;1;1.938
;01:0,51 a 1,00;50;421;233;869;1.900;2.227;2.473;198;559;17;4;8.951;22;161;136;431;734;2.068;2.856;212;570;9;3;7.202;72;582;369;1.300;2.634;4.295;5.329;410;1.129;26;7;16.153
