;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total
;06:4,01 a 5,00;27;151;98;271;369;359;11.345;3.568;7.230;254;68;23.740;0;8;9;22;62;108;4.873;1.253;14.012;397;96;20.840;27;159;107;293;431;467;16.218;4.821;21.242;651;164;44.580
;07:5,01 a 7,00;3;159;57;860;839;1.395;18.577;3.250;10.444;426;198;36.208;0;22;6;47;106;97;5.472;1.002;16.779;585;286;24.402;3;181;63;907;945;1.492;24.049;4.252;27.223;1.011;484;60.610
;08:7,01 a 10,00;0;33;26;70;217;284;4.672;810;9.530;464;208;16.314;0;19;4;13;24;44;2.997;734;17.898;658;415;22.806;0;52;30;83;241;328;7.669;1.544;27.428;1.122;623;39.120
;09:10,01 a 15,00;0;12;6;17;74;90;1.924;345;8.802;463;564;12.297;0;2;2;8;11;11;1.249;280;8.885;657;732;11.837;0;14;8;25;85;101;3.173;625;17.687;1.120;1.296;24.134
;10:15,01 a 20,00;0;2;2;11;40;19;799;108;4.608;160;305;6.054;0;0;1;6;5;6;344;36;3.292;129;413;4.232;0;2;3;17;45;25;1.143;144;7.900;289;718;10.286
;11:Mais de 20,00;0;1;3;7;20;24;336;93;5.975;259;187;6.905;0;0;0;2;3;3;144;39;3.903;121;199;4.414;0;1;3;9;23;27;480;132;9.878;380;386;11.319
;{ñ class};36;434;360;605;775;491;2.902;112;476;57;13;6.261;5;65;54;91;176;114;1.956;104;567;39;12;3.183;41;499;414;696;951;605;4.858;216;1.043;96;25;9.444
310620:Belo Horizonte - MG;Total;1.420;16.651;16.994;30.555;51.377;39.807;301.603;32.299;127.100;5.000;1.909;624.715;471;8.384;6.826;15.550;26.856;24.663;242.556;40.057;181.352;6.257;1.813;554.785;1.891;25.035;23.820;46.105;78.233;64.470;544.159;72.356;308.452;11.257;3.722;1.179.500
;00:Até 0,50;1;46;34;303;199;2.932;1.494;118;323;14;7;5.471;18;127;139;400;411;3.396;1.801;137;410;16;5;6.860;19;173;173;703;610;6.328;3.295;255;733;30;12;12.331
;01:0,51 a 1,00;48;281;214;729;939;2.823;6.303;541;1.188;53;22;13.141;60;656;628;1.344;1.913;2.803;10.187;857;1.659;56;14;20.177;108;937;842;2.073;2.852;5.626;16.490;1.398;2.847;109;36;33.318
;02:1,01 a 1,50;569;6.085;4.380;10.247;17.108;14.694;80.167;4.179;4.607;111;35;142.182;264;6.393;4.353;10.430;16.837;13.167;109.229;6.900;9.760;113;44;177.490;833;12.478;8.733;20.677;33.945;27.861;189.396;11.079;14.367;224;79;319.672
;03:1,51 a 2,00;437;5.777;4.181;8.688;14.694;8.669;60.962;4.587;6.184;160;37;114.376;69;751;956;2.108;4.131;3.099;48.214;7.688;15.462;168;27;82.673;506;6.528;5.137;10.796;18.825;11.768;109.176;12.275;21.646;328;64;197.049
;04:2,01 a 3,00;249;2.769;3.420;6.732;11.650;6.674;62.990;7.330;13.758;320;74;115.966;26;181;297;562;1.856;1.238;43.218;12.961;36.403;473;71;97.286;275;2.950;3.717;7.294;13.506;7.912;106.208;20.291;50.161;793;145;213.252
;05:3,01 a 4,00;29;573;924;1.644;3.001;1.803;22.095;3.576;12.777;375;83;46.880;1;12;48;128;566;314;11.104;4.636;28.125;532;92;45.558;30;585;972;1.772;3.567;2.117;33.199;8.212;40.902;907;175;92.438
;06:4,01 a 5,00;4;174;248;456;1.020;540;20.306;8.446;16.130;441;105;47.870;0;8;16;27;233;117;7.013;4.126;22.431;783;93;34.847;4;182;264;483;1.253;657;27.319;12.572;38.561;1.224;198;82.717
;07:5,01 a 7,00;5;92;324;299;704;357;24.130;2.014;18.728;714;174;47.541;0;9;19;27;123;70;5.344;1.971;24.144;1.219;190;33.116;5;101;343;326;827;427;29.474;3.985;42.872;1.933;364;80.657
;08:7,01 a 10,00;2;56;1.608;124;370;408;12.625;814;18.140;847;193;35.187;0;2;70;9;51;43;2.910;421;17.928;1.128;216;22.778;2;58;1.678;133;421;451;15.535;1.235;36.068;1.975;409;57.965
;09:10,01 a 15,00;0;12;547;69;219;160;6.066;392;14.843;1.078;598;23.984;0;4;9;5;35;17;1.151;142;11.643;1.157;648;14.811;0;16;556;74;254;177;7.217;534;26.486;2.235;1.246;38.795
;10:15,01 a 20,00;0;1;92;10;47;27;1.376;108;8.220;420;201;10.502;0;0;1;1;6;3;249;60;5.631;352;192;6.495;0;1;93;11;53;30;1.625;168;13.851;772;393;16.997
;11:Mais de 20,00;0;2;14;8;28;27;478;89;11.606;405;367;13.024;0;0;0;1;7;0;127;29;7.084;222;209;7.679;0;2;14;9;35;27;605;118;18.690;627;576;20.703
;{ñ class};76;783;1.008;1.246;1.398;693;2.611;105;596;62;13;8.591;33;241;290;508;687;396;2.009;129;672;38;12;5.015;109;1.024;1.298;1.754;2.085;1.089;4.620;234;1.268;100;25;13.606
320530:Vitória - ES;Total;182;1.511;1.393;3.389;7.053;5.532;48.953;6.061;34.741;1.720;395;110.930;55;597;510;1.914;5.128;4.088;39.792;4.861;45.627;1.750;376;104.698;237;2.108;1.903;5.303;12.181;9.620;88.745;10.922;80.368;3.470;771;215.628
;00:Até 0,50;4;12;14;132;132;721;133;6;46;5;1;1.206;3;3;15;131;143;737;144;7;85;1;1;1.270;7;15;29;263;275;1.458;277;13;131;6;2;2.476
;01:0,51 a 1,00;21;47;18;124;297;405;770;73;247;11;2;2.015;4;14;23;89;351;436;859;74;332;12;1;2.195;25;61;41;213;648;841;1.629;147;579;23;3;4.210
;02:1,01 a 1,50;68;394;304;1.137;2.295;1.799;10.874;709;960;23;2;18.565;37;338;323;1.153;2.836;1.909;16.960;1.340;2.637;30;6;27.569;105;732;627;2.290;5.131;3.708;27.834;2.049;3.597;53;8;46.134
;03:1,51 a 2,00;33;416;314;1.036;1.842;1.124;9.110;685;1.393;29;4;15.986;5;146;96;395;1.071;640;9.329;1.124;3.093;27;7;15.933;38;562;410;1.431;2.913;1.764;18.439;1.809;4.486;56;11;31.919
;04:2,01 a 3,00;23;433;285;518;1.277;818;10.439;965;4.452;133;12;19.355;4;63;19;50;380;232;7.405;1.075;11.233;150;10;20.621;27;496;304;568;1.657;1.050;17.844;2.040;15.685;283;22;39.976
;05:3,01 a 4,00;5;48;61;121;281;210;6.971;1.955;4.907;222;25;14.806;0;6;4;15;50;43;2.640;620;8.010;281;36;11.705;5;54;65;136;331;253;9.611;2.575;12.917;503;61;26.511
;06:4,01 a 5,00;1;21;43;38;140;93;3.091;626;3.819;121;18;8.011;0;2;2;7;19;16;848;210;5.223;195;34;6.556;1;23;45;45;159;109;3.939;836;9.042;316;52;14.567
;07:5,01 a 7,00;3;12;64;51;189;100;3.590;500;5.031;239;36;9.815;0;2;3;10;29;10;632;195;6.233;292;39;7.445;3;14;67;61;218;110;4.222;695;11.264;531;75;17.260
;08:7,01 a 10,00;0;12;93;26;102;84;2.114;308;4.676;259;55;7.729;0;0;1;5;13;10;366;115;3.664;254;41;4.469;0;12;94;31;115;94;2.480;423;8.340;513;96;12.198
;09:10,01 a 15,00;0;6;82;11;88;57;928;173;4.171;254;153;5.923;0;0;1;1;1;3;171;61;2.853;237;143;3.471;0;6;83;12;89;60;1.099;234;7.024;491;296;9.394
;10:15,01 a 20,00;0;3;14;2;18;19;320;29;2.365;185;33;2.988;0;0;0;0;0;0;34;12;1.114;154;33;1.347;0;3;14;2;18;19;354;41;3.479;339;66;4.335
;11:Mais de 20,00;0;1;4;1;6;7;129;11;2.581;238;52;3.030;0;0;0;0;1;0;9;5;1.049;113;24;1.201;0;1;4;1;7;7;138;16;3.630;351;76;4.231
;{ñ class};24;106;97;192;386;95;484;21;93;1;2;1.501;2;23;23;58;234;52;395;23;101;4;1;916;26;129;120;250;620;147;879;44;194;5;3;2.417
330455:Rio de Janeiro - RJ;Total;2.592;31.601;37.350;67.490;153.427;77.329;588.753;61.203;263.251;13.326;4.526;1.300.848;1.204;9.204;9.941;24.226;57.921;38.944;421.400;47.924;333.076;17.434;4.032;965.306;3.796;40.805;47.291;91.716;211.348;116.273;1.010.153;109.127;596.327;30.760;8.558;2.266.154
;00:Até 0,50;2;33;31;59;148;159;1.295;176;1.621;30;12;3.566;0;27;25;44;143;138;830;168;1.659;44;16;3.094;2;60;56;103;291;297;2.125;344;3.280;74;28;6.660
;01:0,51 a 1,00;24;219;249;964;3.021;5.012;17.090;1.442;5.024;149;26;33.220;23;121;158;888;1.100;5.732;20.581;1.887;5.455;145;25;36.115;47;340;407;1.852;4.121;10.744;37.671;3.329;10.479;294;51;69.335
;02:1,01 a 1,50;664;6.676;7.676;15.328;41.459;24.134;140.979;6.532;10.842;384;71;254.745;346;6.042;5.798;12.944;33.617;20.096;167.360;9.667;22.465;507;55;278.897;1.010;12.718;13.474;28.272;75.076;44.230;308.339;16.199;33.307;891;126;533.642
;03:1,51 a 2,00;835;7.825;8.979;17.744;41.577;19.320;125.594;7.216;16.417;333;84;245.924;750;1.860;2.183;5.978;13.201;8.069;101.208;9.105;29.963;425;72;172.814;1.585;9.685;11.162;23.722;54.778;27.389;226.802;16.321;46.380;758;156;418.738
;04:2,01 a 3,00;631;8.432;10.292;19.682;36.405;15.666;123.716;13.518;30.624;981;201;260.148;44;362;781;2.521;4.615;3.013;65.128;10.790;50.331;1.762;147;139.494;675;8.794;11.073;22.203;41.020;18.679;188.844;24.308;80.955;2.743;348;399.642
;05:3,01 a 4,00;233;4.463;4.613;7.133;13.050;4.975;60.508;10.746;26.224;1.051;203;133.199;4;267;172;428;1.402;605;20.262;6.094;46.980;2.339;209;78.762;237;4.730;4.785;7.561;14.452;5.580;80.770;16.840;73.204;3.390;412;211.961
;06:4,01 a 5,00;52;1.637;1.470;1.758;3.989;1.554;32.793;5.210;18.039;692;164;67.358;1;59;51;87;587;204;13.250;3.013;31.142;1.511;163;50.068;53;1.696;1.521;1.845;4.576;1.758;46.043;8.223;49.181;2.203;327;117.426
;07:5,01 a 7,00;27;625;1.039;1.470;4.938;2.192;41.762;7.454;31.979;1.557;364;93.407;0;69;61;160;1.029;194;15.420;3.681;46.505;3.308;376;70.803;27;694;1.100;1.630;5.967;2.386;57.182;11.135;78.484;4.865;740;164.210
;08:7,01 a 10,00;8;273;709;317;2.426;1.694;22.231;4.337;35.279;1.600;433;69.307;0;14;45;43;212;68;7.570;1.889;39.542;2.519;515;52.417;8;287;754;360;2.638;1.762;29.801;6.226;74.821;4.119;948;121.724
;09:10,01 a 15,00;2;69;161;89;460;497;8.160;2.321;35.496;2.397;1.093;50.745;0;6;22;17;89;50;2.723;749;30.116;2.533;1.112;37.417;2;75;183;106;549;547;10.883;3.070;65.612;4.930;2.205;88.162
;10:15,01 a 20,00;1;15;40;30;262;111;2.590;630;19.487;1.075;624;24.865;0;8;8;8;31;12;649;168;12.873;900;600;15.257;1;23;48;38;293;123;3.239;798;32.360;1.975;1.224;40.122
;11:Mais de 20,00;0;8;22;35;160;87;2.214;584;29.755;2.836;1.192;36.893;0;1;15;9;35;32;520;207;13.854;1.245;706;16.624;0;9;37;44;195;119;2.734;791;43.609;4.081;1.898;53.517
;{ñ class};113;1.326;2.069;2.881;5.532;1.928;9.821;1.037;2.464;241;59;27.471;36;368;622;1.099;1.860;731;5.899;506;2.191;196;36;13.544;149;1.694;2.691;3.980;7.392;2.659;15.720;1.543;4.655;437;95;41.015
355030:São Paulo - SP;Total;4.906;45.767;52.153;106.238;220.063;153.464;1.214.894;101.084;658.858;16.878;8.917;2.583.222;1.660;15.831;24.074;52.539;121.986;87.256;987.954;111.191;894.190;15.863;7.683;2.320.227;6.566;61.598;76.227;158.777;342.049;240.720;2.202.848;212.275;1.553.048;32.741;16.600;4.903.449
;00:Até 0,50;4;99;47;312;524;1.470;2.730;187;1.074;57;28;6.532;8;37;233;182;1.252;1.348;4.789;311;1.972;47;38;10.217;12;136;280;494;1.776;2.818;7.519;498;3.046;104;66;16.749
;01:0,51 a 1,00;46;463;341;1.517;3.138;11.174;25.244;1.878;6.299;253;120;50.473;111;651;1.008;2.457;6.943;10.708;47.296;3.104;12.580;219;117;85.194;157;1.114;1.349;3.974;10.081;21.882;72.540;4.982;18.879;472;237;135.667
;02:1,01 a 1,50;910;7.485;7.143;16.486;38.032;33.048;218.782;11.567;21.713;441;169;355.776;939;8.907;12.695;27.782;55.782;36.760;325.080;21.093;46.103;441;153;535.735;1.849;16.392;19.838;44.268;93.814;69.808;543.862;32.660;67.816;882;322;891.511
;03:1,51 a 2,00;1.453;13.499;12.947;28.463;64.639;44.830;311.801;17.220;33.072;557;181;528.662;374;3.644;5.470;13.464;31.975;23.372;275.204;24.227;62.165;699;148;440.742;1.827;17.143;18.417;41.927;96.614;68.202;587.005;41.447;95.237;1.256;329;969.404
;04:2,01 a 3,00;1.509;12.665;15.037;31.459;64.176;37.585;314.311;24.007;73.842;1.219;357;576.167;136;1.252;2.349;5.141;15.522;9.385;183.711;28.296;162.405;1.598;356;410.151;1.645;13.917;17.386;36.600;79.698;46.970;498.022;52.303;236.247;2.817;713;986.318
;05:3,01 a 4,00;485;5.096;7.529;13.779;22.811;12.041;142.969;14.525;74.342;1.135;348;295.060;13;208;695;930;3.710;2.268;70.812;14.155;128.337;1.587;398;223.113;498;5.304;8.224;14.709;26.521;14.309;213.781;28.680;202.679;2.722;746;518.173
;06:4,01 a 5,00;187;1.975;3.391;5.496;9.327;4.798;75.359;8.854;62.808;991;312;173.498;2;80;290;315;1.402;903;30.074;7.158;103.277;1.280;371;145.152;189;2.055;3.681;5.811;10.729;5.701;105.433;16.012;166.085;2.271;683;318.650
;07:5,01 a 7,00;90;1.267;1.655;3.026;6.577;3.357;66.360;9.323;94.884;1.790;868;189.197;1;31;127;206;1.104;588;23.031;5.972;134.978;2.199;815;169.052;91;1.298;1.782;3.232;7.681;3.945;89.391;15.295;229.862;3.989;1.683;358.249
;08:7,01 a 10,00;14;379;530;963;3.172;1.531;29.243;6.754;96.962;2.337;1.112;142.997;1;12;28;51;321;276;11.043;3.486;109.242;2.655;1.029;128.144;15;391;558;1.014;3.493;1.807;40.286;10.240;206.204;4.992;2.141;271.141
;09:10,01 a 15,00;4;109;155;251;650;524;9.925;3.593;85.970;2.744;1.966;105.891;0;7;14;23;105;80;4.314;1.696;72.537;2.511;1.871;83.158;4;116;169;274;755;604;14.239;5.289;158.507;5.255;3.837;189.049
;10:15,01 a 20,00;0;14;29;28;168;86;2.516;1.224;42.151;1.778;1.237;49.231;0;3;5;9;24;25;741;412;27.221;1.140;1.084;30.664;0;17;34;37;192;111;3.257;1.636;69.372;2.918;2.321;79.895
;11:Mais de 20,00;0;8;15;42;81;113;1.583;1.126;61.651;3.295;2.094;70.008;0;1;5;10;21;32;587;369;28.919;1.327;1.243;32.514;0;9;20;52;102;145;2.170;1.495;90.570;4.622;3.337;102.522
;{ñ class};204;2.708;3.334;4.416;6.768;2.907;14.071;826;4.090;281;125;39.730;75;998;1.155;1.969;3.825;1.511;11.272;912;4.454;160;60;26.391;279;3.706;4.489;6.385;10.593;4.418;25.343;1.738;8.544;441;185;66.121
410690:Curitiba - PR;Total;433;6.250;6.453;15.058;33.593;26.633;213.499;20.056;120.768;4.534;2.052;449.329;331;3.497;4.239;9.703;23.163;17.458;174.788;18.642;175.398;5.672;1.710;434.601;764;9.747;10.692;24.761;56.756;44.091;388.287;38.698;296.166;10.206;3.762;883.930
;00:Até 0,50;0;18;15;47;33;73;281;43;214;13;4;741;5;26;21;75;115;84;322;42;297;14;6;1.007;5;44;36;122;148;157;603;85;511;27;10;1.748
;01:0,51 a 1,00;9;68;55;533;554;2.468;4.152;457;815;93;30;9.234;20;233;250;947;1.721;2.782;6.945;693;1.312;74;21;14.998;29;301;305;1.480;2.275;5.250;11.097;1.150;2.127;167;51;24.232
;02:1,01 a 1,50;151;1.182;1.036;2.979;6.337;6.217;40.620;2.479;3.003;122;37;64.163;204;1.802;2.097;4.983;11.521;7.525;60.552;4.488;7.134;124;32;100.462;355;2.984;3.133;7.962;17.858;13.742;101.172;6.967;10.137;246;69;164.625
;03:1,51 a 2,00;133;1.848;1.665;3.977;9.251;7.081;50.425;3.428;5.414;156;35;83.413;73;932;1.130;2.311;5.888;4.379;46.729;4.483;12.383;231;44;78.583;206;2.780;2.795;6.288;15.139;11.460;97.154;7.911;17.797;387;79;161.996
;04:2,01 a 3,00;74;1.842;1.951;4.410;10.133;6.710;56.718;4.291;11.953;356;93;98.531;9;240;336;695;2.099;1.706;34.739;4.492;25.427;553;113;70.409;83;2.082;2.287;5.105;12.232;8.416;91.457;8.783;37.380;909;206;168.940
;05:3,01 a 4,00;23;523;679;1.361;3.415;1.975;22.753;2.394;14.758;460;113;48.454;1;52;53;103;453;373;12.426;2.051;35.427;760;128;51.827;24;575;732;1.464;3.868;2.348;35.179;4.445;50.185;1.220;241;100.281
;06:4,01 a 5,00;7;182;259;447;1.109;661;14.372;3.453;15.973;400;93;36.956;1;15;26;32;141;108;4.641;1.127;24.798;697;104;31.690;8;197;285;479;1.250;769;19.013;4.580;40.771;1.097;197;68.646
;07:5,01 a 7,00;2;137;173;351;788;504;11.812;1.774;20.814;619;156;37.130;0;12;20;29;162;105;4.100;673;32.247;1.008;164;38.520;2;149;193;380;950;609;15.912;2.447;53.061;1.627;320;75.650
;08:7,01 a 10,00;1;31;46;101;342;253;6.572;958;18.153;741;241;27.439;1;3;14;10;51;46;1.752;298;18.003;939;206;21.323;2;34;60;111;393;299;8.324;1.256;36.156;1.680;447;48.762
;09:10,01 a 15,00;0;10;18;36;151;91;2.290;477;13.783;725;508;18.089;0;2;1;3;27;12;553;121;9.688;756;393;11.556;0;12;19;39;178;103;2.843;598;23.471;1.481;901;29.645
;10:15,01 a 20,00;0;1;0;4;23;21;588;111;6.447;411;376;7.982;0;1;0;1;3;4;91;31;3.729;272;308;4.440;0;2;0;5;26;25;679;142;10.176;683;684;12.422
;11:Mais de 20,00;0;0;0;3;16;7;221;78;8.788;347;326;9.786;0;1;1;1;1;2;42;10;4.114;183;166;4.521;0;1;1;4;17;9;263;88;12.902;530;492;14.307
;{ñ class};33;408;556;809;1.441;572;2.695;113;653;91;40;7.411;17;178;290;513;981;332;1.896;133;839;61;25;5.265;50;586;846;1.322;2.422;904;4.591;246;1.492;152;65;12.676
420540:Florianópolis - SC;Total;161;1.150;1.540;4.034;8.721;5.847;49.328;6.159;62.142;2.624;1.256;142.962;134;732;1.039;2.744;6.014;4.465;45.666;7.148;64.283;2.984;1.154;136.363;295;1.882;2.579;6.778;14.735;10.312;94.994;13.307;126.425;5.608;2.410;279.325
;00:Até 0,50;2;1;2;13;11;49;85;15;119;6;1;304;1;2;3;20;29;64;134;18;122;8;2;403;3;3;5;33;40;113;219;33;241;14;3;707
;01:0,51 a 1,00;9;21;23;259;205;701;920;195;950;20;4;3.307;13;65;74;403;479;832;1.770;308;723;32;6;4.705;22;86;97;662;684;1.533;2.690;503;1.673;52;10;8.012
;02:1,01 a 1,50;44;159;156;388;976;913;7.669;779;1.198;63;15;12.360;45;282;443;1.119;2.243;1.342;12.009;1.518;2.178;65;10;21.254;89;441;599;1.507;3.219;2.255;19.678;2.297;3.376;128;25;33.614
;03:1,51 a 2,00;43;304;337;989;2.314;1.825;14.851;1.220;1.776;40;5;23.704;43;195;227;600;1.623;1.382;15.972;1.942;3.382;37;10;25.413;86;499;564;1.589;3.937;3.207;30.823;3.162;5.158;77;15;49.117
;04:2,01 a 3,00;38;379;518;1.128;2.946;1.388;14.687;1.692;3.815;105;13;26.709;14;71;97;228;809;523;10.167;1.980;7.558;145;29;21.621;52;450;615;1.356;3.755;1.911;24.854;3.672;11.373;250;42;48.330
;05:3,01 a 4,00;12;143;180;538;1.032;463;4.572;805;4.200;106;24;12.075;2;10;19;31;143;84;2.400;611;7.896;193;72;11.461;14;153;199;569;1.175;547;6.972;1.416;12.096;299;96;23.536
;06:4,01 a 5,00;1;38;69;219;282;148;1.984;501;8.312;228;30;11.812;0;3;10;32;50;31;962;317;9.440;369;43;11.257;1;41;79;251;332;179;2.946;818;17.752;597;73;23.069
;07:5,01 a 7,00;1;19;60;179;247;101;1.684;489;15.098;320;86;18.284;0;1;10;12;35;11;712;230;14.115;527;125;15.778;1;20;70;191;282;112;2.396;719;29.213;847;211;34.062
;08:7,01 a 10,00;0;4;14;44;102;53;924;227;9.761;497;84;11.710;0;0;1;3;15;2;309;89;9.075;660;86;10.240;0;4;15;47;117;55;1.233;316;18.836;1.157;170;21.950
;09:10,01 a 15,00;0;4;6;11;55;18;547;133;6.953;569;627;8.923;0;2;2;0;12;4;196;41;5.329;617;581;6.784;0;6;8;11;67;22;743;174;12.282;1.186;1.208;15.707
;10:15,01 a 20,00;0;0;2;3;18;7;358;43;4.159;272;174;5.036;0;0;0;0;4;0;42;10;2.250;173;125;2.604;0;0;2;3;22;7;400;53;6.409;445;299;7.640
;11:Mais de 20,00;0;0;0;1;7;6;76;11;4.888;392;192;5.573;0;0;0;0;0;0;6;5;1.932;150;65;2.158;0;0;0;1;7;6;82;16;6.820;542;257;7.731
;{ñ class};11;78;173;262;526;175;971;49;913;6;1;3.165;16;101;153;296;572;190;987;79;283;8;0;2.685;27;179;326;558;1.098;365;1.958;128;1.196;14;1;5.850
431490:Porto Alegre - RS;Total;395;4.854;4.074;18.301;33.000;22.373;139.521;20.420;92.389;3.451;1.438;340.216;289;2.135;2.076;9.663;19.694;14.808;133.406;22.414;138.509;4.725;1.663;349.382;684;6.989;6.150;27.964;52.694;37.181;272.927;42.834;230.898;8.176;3.101;689.598
;00:Até 0,50;1;85;8;124;79;255;400;65;169;19;5;1.210;10;34;36;145;149;276;429;35;158;11;2;1.285;11;119;44;269;228;531;829;100;327;30;7;2.495
;01:0,51 a 1,00;10;390;47;1.112;607;1.858;2.587;328;673;79;12;7.703;40;279;206;1.325;1.547;2.452;5.257;547;953;47;8;12.661;50;669;253;2.437;2.154;4.310;7.844;875;1.626;126;20;20.364
;02:1,01 a 1,50;78;724;773;3.210;6.222;5.201;25.419;2.123;2.416;138;21;46.325;116;857;761;3.449;8.044;5.708;42.071;3.619;7.501;222;21;72.369;194;1.581;1.534;6.659;14.266;10.909;67.490;5.742;9.917;360;42;118.694
;03:1,51 a 2,00;145;1.366;1.203;5.225;10.023;6.223;36.787;3.303;4.714;225;38;69.252;81;578;616;2.693;5.692;3.783;34.467;5.077;17.021;476;52;70.536;226;1.944;1.819;7.918;15.715;10.006;71.254;8.380;21.735;701;90;139.788
;04:2,01 a 3,00;87;1.100;1.109;4.116;8.627;4.768;35.067;4.547;10.825;289;48;70.583;15;163;183;824;1.911;1.283;25.702;5.920;30.550;607;83;67.241;102;1.263;1.292;4.940;10.538;6.051;60.769;10.467;41.375;896;131;137.824
;05:3,01 a 4,00;26;432;394;1.830;2.924;1.530;13.338;2.631;8.070;270;38;31.483;8;31;43;204;412;281;8.831;2.454;18.287;415;75;31.041;34;463;437;2.034;3.336;1.811;22.169;5.085;26.357;685;113;62.524
;06:4,01 a 5,00;10;126;116;649;975;568;6.312;1.692;7.389;189;53;18.079;1;16;11;81;186;145;5.148;1.395;12.036;307;59;19.385;11;142;127;730;1.161;713;11.460;3.087;19.425;496;112;37.464
;07:5,01 a 7,00;4;78;78;598;860;425;6.609;2.291;16.070;387;117;27.517;0;4;14;67;208;112;3.967;1.455;16.653;559;154;23.193;4;82;92;665;1.068;537;10.576;3.746;32.723;946;271;50.710
;08:7,01 a 10,00;1;32;31;221;437;289;4.558;1.602;13.882;576;187;21.816;0;1;2;20;94;75;2.647;875;13.554;729;264;18.261;1;33;33;241;531;364;7.205;2.477;27.436;1.305;451;40.077
;09:10,01 a 15,00;0;6;15;120;582;493;3.932;1.045;12.577;603;385;19.758;0;0;0;15;59;52;1.250;465;11.397;837;531;14.606;0;6;15;135;641;545;5.182;1.510;23.974;1.440;916;34.364
;10:15,01 a 20,00;0;3;0;14;111;102;1.274;353;6.546;265;198;8.866;0;0;0;0;5;20;201;120;4.782;244;213;5.585;0;3;0;14;116;122;1.475;473;11.328;509;411;14.451
;11:Mais de 20,00;0;1;3;9;47;20;263;195;8.586;368;319;9.811;0;1;0;0;2;1;32;56;4.870;226;191;5.379;0;2;3;9;49;21;295;251;13.456;594;510;15.190
;{ñ class};33;511;297;1.073;1.506;641;2.975;245;472;43;17;7.813;18;171;204;840;1.385;620;3.404;396;747;45;10;7.840;51;682;501;1.913;2.891;1.261;6.379;641;1.219;88;27;15.653
500270:Campo Grande - MS;Total;310;2.558;2.329;8.125;12.287;10.454;68.638;8.168;30.403;1.577;744;145.593;92;1.060;1.069;3.150;6.520;6.172;55.754;6.931;41.958;1.828;744;125.278;402;3.618;3.398;11.275;18.807;16.626;124.392;15.099;72.361;3.405;1.488;270.871
;00:Até 0,50;1;10;9;55;20;237;175;17;83;5;0;612;0;8;3;70;46;242;315;25;113;5;0;827;1;18;12;125;66;479;490;42;196;10;0;1.439
;01:0,51 a 1,00;8;52;33;146;286;891;1.449;229;313;19;1;3.427;8;56;65;210;264;984;2.230;321;473;26;2;4.639;16;108;98;356;550;1.875;3.679;550;786;45;3;8.066
;02:1,01 a 1,50;174;947;759;2.743;3.750;3.923;21.840;1.644;1.223;28;2;37.033;71;663;688;2.057;3.763;3.337;26.967;2.502;2.948;37;6;43.039;245;1.610;1.447;4.800;7.513;7.260;48.807;4.146;4.171;65;8;80.072
;03:1,51 a 2,00;84;634;597;2.260;3.606;2.418;16.806;1.285;1.628;21;4;29.343;5;194;158;429;1.171;864;11.760;1.473;3.054;43;6;19.157;89;828;755;2.689;4.777;3.282;28.566;2.758;4.682;64;10;48.500
;04:2,01 a 3,00;28;526;533;1.712;2.811;1.659;14.520;1.284;2.870;45;9;25.997;2;63;43;99;698;318;8.118;1.214;5.009;94;18;15.676;30;589;576;1.811;3.509;1.977;22.638;2.498;7.879;139;27;41.673
;05:3,01 a 4,00;5;170;152;510;871;550;5.121;1.084;3.396;146;8;12.013;0;23;8;19;124;89;2.261;610;6.118;209;27;9.488;5;193;160;529;995;639;7.382;1.694;9.514;355;35;21.501
;06:4,01 a 5,00;0;40;48;146;232;207;2.352;691;3.221;100;26;7.063;0;2;3;9;36;51;1.264;301;5.788;154;39;7.647;0;42;51;155;268;258;3.616;992;9.009;254;65;14.710
;07:5,01 a 7,00;0;47;21;129;215;182;2.983;1.049;5.632;237;56;10.551;0;2;1;9;25;36;866;227;7.554;354;47;9.121;0;49;22;138;240;218;3.849;1.276;13.186;591;103;19.672
;08:7,01 a 10,00;0;2;9;16;60;71;1.362;515;4.239;313;55;6.642;0;1;0;3;11;19;272;110;5.030;405;77;5.928;0;3;9;19;71;90;1.634;625;9.269;718;132;12.570
