capital,faixa_remuneracao_media_sm,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,sexo,ano
macapa___ap,"05:3,01_a_4,00",0,0,234,547,1291,748,419,52,M,2011
macapa___ap,"06:4,01_a_5,00",0,0,227,660,1557,909,417,46,M,2011
macapa___ap,"07:5,01_a_7,00",0,0,104,457,1720,1911,1367,159,M,2011
macapa___ap,"08:7,01_a_10,00",0,0,73,257,945,1346,927,72,M,2011
macapa___ap,"09:10,01_a_15,00",0,0,11,105,421,661,633,44,M,2011
macapa___ap,"10:15,01_a_20,00",0,0,1,22,144,230,227,17,M,2011
macapa___ap,"11:mais_de_20,00",0,0,2,50,278,445,412,31,M,2011
palmas___to,"00:ate_0,50",2,56,25,5,20,5,5,2,M,2011
palmas___to,"01:0,51_a_1,00",6,268,604,311,393,203,169,24,M,2011
palmas___to,"02:1,01_a_1,50",1,260,4543,2814,3402,1777,1189,127,M,2011
palmas___to,"03:1,51_a_2,00",1,7,1913,2147,3322,1658,993,57,M,2011
palmas___to,"04:2,01_a_3,00",0,1,904,1676,3036,1407,794,60,M,2011
palmas___to,"05:3,01_a_4,00",0,1,306,671,1422,784,502,30,M,2011
palmas___to,"06:4,01_a_5,00",0,0,185,618,1093,652,457,21,M,2011
palmas___to,"07:5,01_a_7,00",0,0,255,1185,2792,1809,782,53,M,2011
palmas___to,"08:7,01_a_10,00",0,0,44,373,1407,1524,652,63,M,2011
palmas___to,"09:10,01_a_15,00",0,0,21,187,760,862,553,32,M,2011
palmas___to,"10:15,01_a_20,00",0,0,1,65,367,432,291,10,M,2011
palmas___to,"11:mais_de_20,00",0,0,0,22,338,681,676,82,M,2011
sao_luiz___ma,"00:ate_0,50",0,51,169,58,88,53,37,1,M,2011
sao_luiz___ma,"01:0,51_a_1,00",0,157,2285,1498,2186,1344,709,124,M,2011
sao_luiz___ma,"02:1,01_a_1,50",2,86,16187,13867,18713,10342,5879,440,M,2011
sao_luiz___ma,"03:1,51_a_2,00",2,7,4723,6710,11416,6813,4443,319,M,2011
sao_luiz___ma,"04:2,01_a_3,00",1,2,3104,5525,9342,6700,5055,555,M,2011
sao_luiz___ma,"05:3,01_a_4,00",0,0,1137,2711,6316,4157,2610,204,M,2011
sao_luiz___ma,"06:4,01_a_5,00",0,0,448,1441,3500,3487,1711,117,M,2011
sao_luiz___ma,"07:5,01_a_7,00",0,0,314,1257,2821,2995,3129,294,M,2011
sao_luiz___ma,"08:7,01_a_10,00",0,0,145,808,1830,2059,2577,303,M,2011
sao_luiz___ma,"09:10,01_a_15,00",0,0,49,435,1414,1493,1693,138,M,2011
sao_luiz___ma,"10:15,01_a_20,00",0,0,18,127,596,742,720,101,M,2011
sao_luiz___ma,"11:mais_de_20,00",0,0,18,91,613,908,1044,134,M,2011
terezina___pi,"00:ate_0,50",3,98,98,41,113,89,77,4,M,2011
terezina___pi,"01:0,51_a_1,00",1,329,1568,1234,1713,925,419,29,M,2011
terezina___pi,"02:1,01_a_1,50",2,149,14111,14502,20410,10834,6177,437,M,2011
terezina___pi,"03:1,51_a_2,00",0,5,2355,4182,7674,5006,3443,307,M,2011
terezina___pi,"04:2,01_a_3,00",0,2,1124,2836,5360,4942,3816,337,M,2011
terezina___pi,"05:3,01_a_4,00",0,1,343,1027,3643,3530,2442,165,M,2011
terezina___pi,"06:4,01_a_5,00",0,0,114,386,964,1093,1033,79,M,2011
terezina___pi,"07:5,01_a_7,00",0,1,113,589,1461,1599,1906,189,M,2011
terezina___pi,"08:7,01_a_10,00",1,0,62,372,1047,1390,2449,236,M,2011
terezina___pi,"09:10,01_a_15,00",0,0,7,175,768,959,2079,252,M,2011
terezina___pi,"10:15,01_a_20,00",0,0,1,49,290,431,753,87,M,2011
terezina___pi,"11:mais_de_20,00",0,0,2,55,336,538,876,106,M,2011
fortaleza___ce,"00:ate_0,50",6,222,733,201,275,196,97,5,M,2011
fortaleza___ce,"01:0,51_a_1,00",4,856,8737,4175,5814,3358,1694,121,M,2011
fortaleza___ce,"02:1,01_a_1,50",2,413,47315,40995,58183,34636,17385,1664,M,2011
fortaleza___ce,"03:1,51_a_2,00",0,9,8971,12742,23561,16724,9464,651,M,2011
fortaleza___ce,"04:2,01_a_3,00",0,4,4263,8183,15161,10880,7446,831,M,2011
fortaleza___ce,"05:3,01_a_4,00",0,0,1807,4450,8401,5370,3782,451,M,2011
fortaleza___ce,"06:4,01_a_5,00",0,0,828,2565,6401,5285,2761,263,M,2011
fortaleza___ce,"07:5,01_a_7,00",0,0,316,1612,4104,4874,5137,478,M,2011
fortaleza___ce,"08:7,01_a_10,00",0,0,136,1117,3248,3376,4468,459,M,2011
fortaleza___ce,"09:10,01_a_15,00",0,0,64,688,2553,2484,3414,382,M,2011
fortaleza___ce,"10:15,01_a_20,00",0,0,16,124,950,1323,1843,168,M,2011
fortaleza___ce,"11:mais_de_20,00",0,0,27,140,987,2256,2993,411,M,2011
natal___rn,"00:ate_0,50",3,108,324,55,79,47,40,3,M,2011
natal___rn,"01:0,51_a_1,00",3,311,1285,795,1114,699,787,127,M,2011
natal___rn,"02:1,01_a_1,50",0,155,17146,15097,20026,11733,5384,421,M,2011
natal___rn,"03:1,51_a_2,00",0,6,3201,5456,8693,6323,3641,288,M,2011
natal___rn,"04:2,01_a_3,00",0,4,1451,3304,7448,6846,4653,341,M,2011
natal___rn,"05:3,01_a_4,00",0,1,461,2759,6661,4358,2921,196,M,2011
natal___rn,"06:4,01_a_5,00",0,0,233,801,1473,2104,1463,106,M,2011
natal___rn,"07:5,01_a_7,00",0,0,99,650,1475,1513,1942,134,M,2011
natal___rn,"08:7,01_a_10,00",0,0,57,421,1320,1449,2004,139,M,2011
natal___rn,"09:10,01_a_15,00",0,0,47,349,1318,1343,1673,126,M,2011
natal___rn,"10:15,01_a_20,00",0,0,6,88,586,695,972,63,M,2011
natal___rn,"11:mais_de_20,00",0,0,2,58,638,1279,1634,101,M,2011
joao_pessoa___pb,"00:ate_0,50",1,8,44,63,160,88,65,4,M,2011
joao_pessoa___pb,"01:0,51_a_1,00",1,128,2209,2042,3039,2743,2218,183,M,2011
joao_pessoa___pb,"02:1,01_a_1,50",4,108,14316,13412,21165,12700,6656,412,M,2011
joao_pessoa___pb,"03:1,51_a_2,00",0,3,2444,4166,7555,5282,3485,236,M,2011
joao_pessoa___pb,"04:2,01_a_3,00",0,0,1252,3617,6564,4375,3652,268,M,2011
joao_pessoa___pb,"05:3,01_a_4,00",0,1,426,1400,3037,4916,2204,152,M,2011
joao_pessoa___pb,"06:4,01_a_5,00",0,0,122,484,1069,1401,1103,113,M,2011
joao_pessoa___pb,"07:5,01_a_7,00",0,0,110,498,1260,1794,1925,150,M,2011
joao_pessoa___pb,"08:7,01_a_10,00",0,0,46,433,1147,1327,2214,176,M,2011
joao_pessoa___pb,"09:10,01_a_15,00",0,0,8,155,914,847,1533,167,M,2011
joao_pessoa___pb,"10:15,01_a_20,00",0,0,1,48,304,487,732,49,M,2011
joao_pessoa___pb,"11:mais_de_20,00",0,0,1,25,319,1014,1462,155,M,2011
recife___pe,"00:ate_0,50",1,68,377,92,167,197,251,26,M,2011
recife___pe,"01:0,51_a_1,00",9,428,3535,1759,2462,1717,1397,126,M,2011
recife___pe,"02:1,01_a_1,50",1,182,32208,27305,41990,25370,12324,702,M,2011
recife___pe,"03:1,51_a_2,00",0,8,8159,12118,24584,17499,10082,593,M,2011
recife___pe,"04:2,01_a_3,00",1,8,5034,8557,18495,13817,9967,612,M,2011
recife___pe,"05:3,01_a_4,00",0,1,2214,6239,11424,8370,5490,354,M,2011
recife___pe,"06:4,01_a_5,00",0,1,572,1920,4301,7419,3435,213,M,2011
recife___pe,"07:5,01_a_7,00",0,0,514,2277,5974,6540,5886,390,M,2011
recife___pe,"08:7,01_a_10,00",0,0,133,1299,4361,4337,5455,397,M,2011
recife___pe,"09:10,01_a_15,00",0,0,43,704,3404,3207,4193,463,M,2011
recife___pe,"10:15,01_a_20,00",0,0,5,188,1157,1637,1803,164,M,2011
recife___pe,"11:mais_de_20,00",0,0,6,88,1062,2427,3035,328,M,2011
maceio___al,"00:ate_0,50",1,145,230,52,123,50,78,9,M,2011
maceio___al,"01:0,51_a_1,00",9,451,1840,1173,1701,892,471,26,M,2011
maceio___al,"02:1,01_a_1,50",3,112,14721,13177,19818,10519,4600,255,M,2011
maceio___al,"03:1,51_a_2,00",0,2,2898,4519,9467,6374,3172,136,M,2011
maceio___al,"04:2,01_a_3,00",0,1,1122,2418,6203,4487,2859,175,M,2011
maceio___al,"05:3,01_a_4,00",0,0,281,920,2835,2461,1617,114,M,2011
maceio___al,"06:4,01_a_5,00",0,0,120,426,1791,2899,1382,104,M,2011
maceio___al,"07:5,01_a_7,00",0,0,84,355,1348,3574,2224,156,M,2011
maceio___al,"08:7,01_a_10,00",0,0,30,276,827,1441,1751,108,M,2011
maceio___al,"09:10,01_a_15,00",0,0,8,153,755,951,1067,76,M,2011
maceio___al,"10:15,01_a_20,00",0,0,2,34,289,526,515,32,M,2011
maceio___al,"11:mais_de_20,00",0,0,1,23,314,643,995,100,M,2011
aracaju___se,"00:ate_0,50",6,146,334,98,157,123,63,15,M,2011
aracaju___se,"01:0,51_a_1,00",2,218,2597,1692,2364,1200,487,36,M,2011
aracaju___se,"02:1,01_a_1,50",1,123,11127,10140,14256,7112,2806,166,M,2011
aracaju___se,"03:1,51_a_2,00",0,1,2215,3557,6510,4882,3073,165,M,2011
aracaju___se,"04:2,01_a_3,00",0,0,1035,2192,4445,3568,2865,239,M,2011
aracaju___se,"05:3,01_a_4,00",0,0,333,1015,2044,1731,1319,105,M,2011
aracaju___se,"06:4,01_a_5,00",0,0,130,541,1299,1091,810,65,M,2011
aracaju___se,"07:5,01_a_7,00",0,0,162,936,2374,1765,1411,98,M,2011
aracaju___se,"08:7,01_a_10,00",0,0,55,304,1597,3162,1971,103,M,2011
aracaju___se,"09:10,01_a_15,00",0,0,29,177,1039,1421,1170,79,M,2011
aracaju___se,"10:15,01_a_20,00",0,0,4,92,471,638,758,51,M,2011
aracaju___se,"11:mais_de_20,00",0,0,4,45,515,974,1349,107,M,2011
salvador___ba,"00:ate_0,50",12,550,1111,73,162,135,361,52,M,2011
salvador___ba,"01:0,51_a_1,00",15,591,4858,2426,2838,1621,1021,89,M,2011
salvador___ba,"02:1,01_a_1,50",0,355,33062,31251,44400,23364,10654,591,M,2011
salvador___ba,"03:1,51_a_2,00",1,29,9510,15662,28311,18848,10758,622,M,2011
salvador___ba,"04:2,01_a_3,00",1,10,5616,11156,23684,17221,12136,830,M,2011
salvador___ba,"05:3,01_a_4,00",0,11,1913,5877,12144,8540,6325,521,M,2011
salvador___ba,"06:4,01_a_5,00",0,0,1215,4745,13737,11284,4659,363,M,2011
salvador___ba,"07:5,01_a_7,00",0,2,479,2553,9010,10132,7887,656,M,2011
salvador___ba,"08:7,01_a_10,00",0,0,277,1510,4671,5220,7009,676,M,2011
salvador___ba,"09:10,01_a_15,00",0,0,133,1041,3629,3395,4252,448,M,2011
salvador___ba,"10:15,01_a_20,00",0,0,95,354,1566,2062,2169,209,M,2011
salvador___ba,"11:mais_de_20,00",0,0,25,150,1234,2743,4056,391,M,2011
belo_horizonte___mg,"00:ate_0,50",5,911,579,158,271,184,135,23,M,2011
belo_horizonte___mg,"01:0,51_a_1,00",35,5078,5180,2095,2891,1759,1123,131,M,2011
belo_horizonte___mg,"02:1,01_a_1,50",3,2690,52187,26803,37297,24453,17919,1525,M,2011
belo_horizonte___mg,"03:1,51_a_2,00",5,117,24349,22463,37239,25745,18065,1217,M,2011
belo_horizonte___mg,"04:2,01_a_3,00",1,36,15606,22589,41812,28931,19163,1219,M,2011
belo_horizonte___mg,"05:3,01_a_4,00",0,7,8560,17193,28697,14404,8816,548,M,2011
belo_horizonte___mg,"06:4,01_a_5,00",0,4,2977,9730,16034,8007,5885,379,M,2011
belo_horizonte___mg,"07:5,01_a_7,00",0,3,1365,5797,20251,17472,9250,560,M,2011
belo_horizonte___mg,"08:7,01_a_10,00",0,1,545,3866,10798,14129,8260,501,M,2011
belo_horizonte___mg,"09:10,01_a_15,00",0,0,148,2051,7626,9491,7362,602,M,2011
belo_horizonte___mg,"10:15,01_a_20,00",0,0,28,493,3231,4210,3349,270,M,2011
belo_horizonte___mg,"11:mais_de_20,00",0,0,47,254,2656,6212,8114,687,M,2011
vitoria___es,"00:ate_0,50",70,1057,125,62,90,69,44,3,M,2011
vitoria___es,"01:0,51_a_1,00",13,443,679,328,507,340,194,16,M,2011
vitoria___es,"02:1,01_a_1,50",1,218,7071,4027,5290,3666,2650,186,M,2011
vitoria___es,"03:1,51_a_2,00",0,5,3208,3449,4995,3820,2790,157,M,2011
vitoria___es,"04:2,01_a_3,00",0,2,2444,3784,5777,3761,2882,170,M,2011
vitoria___es,"05:3,01_a_4,00",1,0,1597,3285,5041,2462,1431,68,M,2011
vitoria___es,"06:4,01_a_5,00",0,0,896,2267,3243,1610,992,64,M,2011
vitoria___es,"07:5,01_a_7,00",0,0,338,1673,4496,3673,1829,120,M,2011
vitoria___es,"08:7,01_a_10,00",0,0,182,1081,2802,3379,2102,154,M,2011
vitoria___es,"09:10,01_a_15,00",0,0,45,554,2088,2217,2341,152,M,2011
vitoria___es,"10:15,01_a_20,00",0,0,5,168,978,1029,1126,76,M,2011
vitoria___es,"11:mais_de_20,00",0,0,7,87,666,1345,1884,131,M,2011
rio_de_janeiro___rj,"00:ate_0,50",6,414,626,551,860,413,319,36,M,2011
rio_de_janeiro___rj,"01:0,51_a_1,00",36,2866,8128,2747,3712,2189,1744,235,M,2011
rio_de_janeiro___rj,"02:1,01_a_1,50",9,2038,83692,57819,79839,52138,37494,3413,M,2011
rio_de_janeiro___rj,"03:1,51_a_2,00",2,136,45539,53745,87295,58197,36302,2817,M,2011
rio_de_janeiro___rj,"04:2,01_a_3,00",2,35,31900,45769,92756,65612,46352,3788,M,2011
rio_de_janeiro___rj,"05:3,01_a_4,00",0,13,8480,20435,50976,35315,25464,2293,M,2011
rio_de_janeiro___rj,"06:4,01_a_5,00",0,6,3616,9797,22339,20614,14110,1333,M,2011
rio_de_janeiro___rj,"07:5,01_a_7,00",0,1,2982,11083,27242,31490,25597,1895,M,2011
rio_de_janeiro___rj,"08:7,01_a_10,00",1,1,1352,7792,21432,23449,21500,1614,M,2011
rio_de_janeiro___rj,"09:10,01_a_15,00",0,0,691,6314,17076,16789,18484,1801,M,2011
rio_de_janeiro___rj,"10:15,01_a_20,00",0,1,268,2135,8779,8397,9589,968,M,2011
rio_de_janeiro___rj,"11:mais_de_20,00",0,4,164,1659,11278,15674,20832,2162,M,2011
sao_paulo___sp,"00:ate_0,50",4,591,753,581,1266,2419,4142,412,M,2011
sao_paulo___sp,"01:0,51_a_1,00",99,10871,10692,3868,5664,4480,3828,372,M,2011
sao_paulo___sp,"02:1,01_a_1,50",10,9225,102349,49738,62113,36957,24946,2086,M,2011
sao_paulo___sp,"03:1,51_a_2,00",8,3101,160855,116208,155578,93245,54675,3359,M,2011
sao_paulo___sp,"04:2,01_a_3,00",2,354,96762,117902,196330,127841,78539,4856,M,2011
sao_paulo___sp,"05:3,01_a_4,00",1,70,30264,52488,98771,68684,43582,2633,M,2011
sao_paulo___sp,"06:4,01_a_5,00",1,14,13764,35939,82229,50816,27551,1706,M,2011
sao_paulo___sp,"07:5,01_a_7,00",0,25,10577,30720,73370,71454,37398,2328,M,2011
sao_paulo___sp,"08:7,01_a_10,00",0,13,5308,22850,45638,44178,31123,2024,M,2011
sao_paulo___sp,"09:10,01_a_15,00",0,12,1662,15997,41143,30631,24305,1914,M,2011
sao_paulo___sp,"10:15,01_a_20,00",0,4,364,4816,20528,17857,12829,988,M,2011
sao_paulo___sp,"11:mais_de_20,00",0,14,572,3582,28373,31939,27874,2549,M,2011
curitiba___pr,"00:ate_0,50",0,98,174,97,170,129,88,18,M,2011
curitiba___pr,"01:0,51_a_1,00",69,2498,1522,564,973,668,455,81,M,2011
curitiba___pr,"02:1,01_a_1,50",3,3452,20550,9001,12107,8229,6374,681,M,2011
curitiba___pr,"03:1,51_a_2,00",1,690,22685,14480,20188,13372,9058,652,M,2011
curitiba___pr,"04:2,01_a_3,00",1,88,18231,21258,34747,23288,13445,757,M,2011
curitiba___pr,"05:3,01_a_4,00",0,13,5783,10486,18447,12811,7568,465,M,2011
curitiba___pr,"06:4,01_a_5,00",0,0,2334,6637,12340,7898,5267,449,M,2011
curitiba___pr,"07:5,01_a_7,00",0,3,1748,6018,15772,14385,6791,399,M,2011
curitiba___pr,"08:7,01_a_10,00",0,3,604,3424,8465,8804,6414,368,M,2011
curitiba___pr,"09:10,01_a_15,00",0,3,201,1894,6721,6262,5079,334,M,2011
curitiba___pr,"10:15,01_a_20,00",0,0,27,359,2372,2780,2697,160,M,2011
curitiba___pr,"11:mais_de_20,00",0,1,36,213,2380,4597,5500,543,M,2011
florianopolis___sc,"00:ate_0,50",22,114,18,20,34,23,18,6,M,2011
florianopolis___sc,"01:0,51_a_1,00",29,563,448,210,401,238,144,12,M,2011
florianopolis___sc,"02:1,01_a_1,50",0,663,4444,2293,2760,1661,1065,117,M,2011
florianopolis___sc,"03:1,51_a_2,00",0,215,6100,4643,5980,3399,1902,113,M,2011
florianopolis___sc,"04:2,01_a_3,00",0,35,3888,4849,7594,4669,2649,173,M,2011
florianopolis___sc,"05:3,01_a_4,00",0,2,1551,4097,5761,3184,1874,137,M,2011
florianopolis___sc,"06:4,01_a_5,00",0,1,540,1566,5545,6295,2089,123,M,2011
florianopolis___sc,"07:5,01_a_7,00",0,1,390,1504,2749,3677,3226,140,M,2011
florianopolis___sc,"08:7,01_a_10,00",0,0,120,1068,2379,2038,2455,127,M,2011
florianopolis___sc,"09:10,01_a_15,00",0,0,53,669,2521,2030,2539,168,M,2011
florianopolis___sc,"10:15,01_a_20,00",0,0,10,111,982,1612,1596,83,M,2011
florianopolis___sc,"11:mais_de_20,00",0,0,15,99,909,1909,3002,160,M,2011
porto_alegre___rs,"00:ate_0,50",16,582,339,93,211,145,121,21,M,2011
porto_alegre___rs,"01:0,51_a_1,00",28,2201,2110,793,1164,913,2154,99,M,2011
porto_alegre___rs,"02:1,01_a_1,50",1,1325,18666,10357,13064,7978,5943,537,M,2011
porto_alegre___rs,"03:1,51_a_2,00",1,209,15040,12655,18609,12079,8876,643,M,2011
porto_alegre___rs,"04:2,01_a_3,00",1,63,10494,16267,24272,15595,12354,781,M,2011
porto_alegre___rs,"05:3,01_a_4,00",0,13,2792,6907,13853,10203,6361,433,M,2011
porto_alegre___rs,"06:4,01_a_5,00",0,2,953,3147,7344,6516,3522,256,M,2011
porto_alegre___rs,"07:5,01_a_7,00",0,3,796,3091,7713,10476,5827,368,M,2011
porto_alegre___rs,"08:7,01_a_10,00",0,5,320,2139,5421,7196,6121,341,M,2011
porto_alegre___rs,"09:10,01_a_15,00",0,2,123,1314,4958,4701,5833,430,M,2011
porto_alegre___rs,"10:15,01_a_20,00",0,0,35,321,2185,2808,3039,206,M,2011
porto_alegre___rs,"11:mais_de_20,00",0,1,43,206,2107,4110,5193,484,M,2011
campo_grande___ms,"00:ate_0,50",2,55,49,43,56,34,9,3,M,2011
campo_grande___ms,"01:0,51_a_1,00",8,825,926,413,506,302,178,14,M,2011
campo_grande___ms,"02:1,01_a_1,50",1,973,11654,6806,8949,5227,3648,259,M,2011
campo_grande___ms,"03:1,51_a_2,00",1,46,5897,6209,9291,5461,3308,263,M,2011
campo_grande___ms,"04:2,01_a_3,00",0,7,3298,4808,8491,5412,3524,226,M,2011
campo_grande___ms,"05:3,01_a_4,00",0,1,992,2745,4949,2769,1842,114,M,2011
campo_grande___ms,"06:4,01_a_5,00",0,0,334,1104,2931,1713,1190,91,M,2011
campo_grande___ms,"07:5,01_a_7,00",0,0,268,1175,3327,3273,1741,119,M,2011
campo_grande___ms,"08:7,01_a_10,00",0,0,69,469,1798,2475,1876,101,M,2011
campo_grande___ms,"09:10,01_a_15,00",0,0,21,358,1050,1428,1311,68,M,2011
campo_grande___ms,"10:15,01_a_20,00",0,0,5,79,520,622,667,44,M,2011
campo_grande___ms,"11:mais_de_20,00",0,0,2,65,697,1197,1423,96,M,2011
cuiaba___mt,"00:ate_0,50",12,306,110,6,23,20,9,3,M,2011
cuiaba___mt,"01:0,51_a_1,00",15,669,674,271,460,362,275,21,M,2011
cuiaba___mt,"02:1,01_a_1,50",3,622,9555,5314,6885,3855,2507,238,M,2011
cuiaba___mt,"03:1,51_a_2,00",1,46,5103,5084,7567,4337,2605,142,M,2011
cuiaba___mt,"04:2,01_a_3,00",1,11,3607,4864,7587,4526,2783,186,M,2011
cuiaba___mt,"05:3,01_a_4,00",0,2,1030,2310,4207,2565,1771,109,M,2011
cuiaba___mt,"06:4,01_a_5,00",0,1,353,1495,4118,1716,1155,82,M,2011
cuiaba___mt,"07:5,01_a_7,00",0,0,335,1128,3439,3250,2038,106,M,2011
cuiaba___mt,"08:7,01_a_10,00",0,0,83,547,1840,1993,2135,139,M,2011
cuiaba___mt,"09:10,01_a_15,00",0,0,70,458,1267,1170,1505,118,M,2011
cuiaba___mt,"10:15,01_a_20,00",0,0,6,107,628,637,720,37,M,2011
cuiaba___mt,"11:mais_de_20,00",0,0,8,84,683,1075,1138,87,M,2011
goiania___go,"00:ate_0,50",29,1467,141,58,102,80,64,3,M,2011
goiania___go,"01:0,51_a_1,00",41,2538,3895,1582,2238,1228,879,124,M,2011
goiania___go,"02:1,01_a_1,50",4,1861,27422,15838,19852,10926,6789,627,M,2011
goiania___go,"03:1,51_a_2,00",2,105,13048,12126,17762,9827,5945,611,M,2011
goiania___go,"04:2,01_a_3,00",0,25,7537,10934,19131,11241,7048,641,M,2011
goiania___go,"05:3,01_a_4,00",0,3,1971,4119,8047,5680,3760,281,M,2011
goiania___go,"06:4,01_a_5,00",0,2,818,2328,4832,3460,2783,219,M,2011
goiania___go,"07:5,01_a_7,00",0,0,696,3750,9772,8970,5021,392,M,2011
goiania___go,"08:7,01_a_10,00",0,0,182,1149,3761,4286,4191,458,M,2011
goiania___go,"09:10,01_a_15,00",0,0,54,564,2028,2141,2753,338,M,2011
goiania___go,"10:15,01_a_20,00",0,0,26,153,973,1143,1389,196,M,2011
goiania___go,"11:mais_de_20,00",0,0,12,91,931,1778,2139,223,M,2011
brasilia___df,"00:ate_0,50",26,1281,492,81,153,153,86,8,M,2011
brasilia___df,"01:0,51_a_1,00",28,2261,3523,1438,2058,1270,782,36,M,2011
brasilia___df,"02:1,01_a_1,50",3,1029,45117,28889,37312,19091,8799,485,M,2011
brasilia___df,"03:1,51_a_2,00",2,82,24772,19171,29573,16187,8262,446,M,2011
brasilia___df,"04:2,01_a_3,00",0,11,40232,21227,32610,18747,8852,516,M,2011
brasilia___df,"05:3,01_a_4,00",0,5,14671,10167,14328,8909,5222,384,M,2011
brasilia___df,"06:4,01_a_5,00",1,2,4180,5132,8851,6132,3315,248,M,2011
brasilia___df,"07:5,01_a_7,00",0,7,5269,12483,17526,15807,8555,821,M,2011
brasilia___df,"08:7,01_a_10,00",0,0,1473,5969,24257,22420,10550,878,M,2011
brasilia___df,"09:10,01_a_15,00",0,0,2492,7815,17071,20195,11374,740,M,2011
brasilia___df,"10:15,01_a_20,00",0,0,136,1559,9640,8447,6996,420,M,2011
brasilia___df,"11:mais_de_20,00",0,0,89,1788,10990,18767,16322,1207,M,2011
porto_velho___ro,"00:ate_0,50",47,280,72,14,21,20,31,3,F,2013
porto_velho___ro,"01:0,51_a_1,00",17,219,488,255,416,282,171,6,F,2013
porto_velho___ro,"02:1,01_a_1,50",0,114,5499,4079,6589,4629,3282,317,F,2013
porto_velho___ro,"03:1,51_a_2,00",0,9,2143,2427,4707,2925,2184,230,F,2013
porto_velho___ro,"04:2,01_a_3,00",0,4,1101,2119,4237,3001,2211,195,F,2013
porto_velho___ro,"05:3,01_a_4,00",0,0,420,1305,3829,4339,2692,108,F,2013
porto_velho___ro,"06:4,01_a_5,00",0,0,185,567,1135,1015,985,60,F,2013
porto_velho___ro,"07:5,01_a_7,00",0,0,126,510,1168,932,1536,104,F,2013
porto_velho___ro,"08:7,01_a_10,00",0,0,44,270,684,700,886,28,F,2013
porto_velho___ro,"09:10,01_a_15,00",0,0,20,140,456,468,634,23,F,2013
porto_velho___ro,"10:15,01_a_20,00",0,0,2,45,170,209,304,3,F,2013
porto_velho___ro,"11:mais_de_20,00",0,0,1,40,143,205,260,9,F,2013
rio_branco___ac,"00:ate_0,50",5,86,37,1,8,8,2,0,F,2013
rio_branco___ac,"01:0,51_a_1,00",4,108,283,201,346,202,44,4,F,2013
rio_branco___ac,"02:1,01_a_1,50",0,38,3146,2632,4218,2182,945,50,F,2013
rio_branco___ac,"03:1,51_a_2,00",0,7,883,1135,2002,1180,1015,149,F,2013
rio_branco___ac,"04:2,01_a_3,00",0,2,413,901,1975,1927,2094,236,F,2013
rio_branco___ac,"05:3,01_a_4,00",0,0,196,590,1624,1489,1110,88,F,2013
rio_branco___ac,"06:4,01_a_5,00",0,0,66,308,1029,1888,1295,75,F,2013
rio_branco___ac,"07:5,01_a_7,00",0,0,45,297,891,1513,1147,63,F,2013
rio_branco___ac,"08:7,01_a_10,00",0,0,24,159,537,652,508,22,F,2013
rio_branco___ac,"09:10,01_a_15,00",0,0,7,55,223,276,297,12,F,2013
rio_branco___ac,"10:15,01_a_20,00",0,0,2,18,115,118,127,5,F,2013
rio_branco___ac,"11:mais_de_20,00",0,0,1,13,150,141,107,4,F,2013
manaus___am,"00:ate_0,50",21,1107,619,31,78,52,36,1,F,2013
manaus___am,"01:0,51_a_1,00",13,691,1782,771,1478,817,415,20,F,2013
manaus___am,"02:1,01_a_1,50",1,218,19690,15546,25306,13569,6535,374,F,2013
manaus___am,"03:1,51_a_2,00",0,21,6822,7850,13290,6829,3449,246,F,2013
manaus___am,"04:2,01_a_3,00",0,4,2860,5380,14826,13750,9978,701,F,2013
manaus___am,"05:3,01_a_4,00",0,1,913,2404,5329,3784,2563,199,F,2013
manaus___am,"06:4,01_a_5,00",0,1,494,1918,4538,3200,1900,101,F,2013
manaus___am,"07:5,01_a_7,00",0,1,363,1364,3563,2847,2231,154,F,2013
manaus___am,"08:7,01_a_10,00",0,0,106,711,3019,2604,2141,162,F,2013
manaus___am,"09:10,01_a_15,00",0,0,32,327,1522,1342,1438,112,F,2013
manaus___am,"10:15,01_a_20,00",0,0,4,65,457,527,506,30,F,2013
manaus___am,"11:mais_de_20,00",0,0,3,53,365,564,749,59,F,2013
boa_vista___rr,"00:ate_0,50",4,111,52,2,6,5,1,0,F,2013
boa_vista___rr,"01:0,51_a_1,00",5,93,499,362,792,393,160,6,F,2013
boa_vista___rr,"02:1,01_a_1,50",0,32,3258,2786,4908,2534,1060,45,F,2013
boa_vista___rr,"03:1,51_a_2,00",0,3,615,755,1235,636,321,23,F,2013
boa_vista___rr,"04:2,01_a_3,00",0,0,381,1003,2290,1165,495,15,F,2013
boa_vista___rr,"05:3,01_a_4,00",0,0,155,485,1143,734,547,77,F,2013
boa_vista___rr,"06:4,01_a_5,00",0,0,119,350,1154,802,368,25,F,2013
boa_vista___rr,"07:5,01_a_7,00",0,0,72,264,1217,1762,1813,180,F,2013
boa_vista___rr,"08:7,01_a_10,00",0,1,20,108,440,581,479,23,F,2013
boa_vista___rr,"09:10,01_a_15,00",0,0,10,64,253,288,353,19,F,2013
boa_vista___rr,"10:15,01_a_20,00",0,0,2,17,86,111,94,2,F,2013
boa_vista___rr,"11:mais_de_20,00",0,0,1,9,85,119,102,3,F,2013
belem___pa,"00:ate_0,50",5,339,302,77,133,88,36,1,F,2013
