;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;1;226;558;75;117;67;60;3;0;1.107;0;221;842;60;104;91;73;6;0;1.397;1;447;1.400;135;221;158;133;9;0;2.504
;01:0,51 a 1,00;1;155;1.364;799;1.281;890;578;48;0;5.116;0;151;1.418;829;1.381;1.043;642;46;0;5.510;1;306;2.782;1.628;2.662;1.933;1.220;94;0;10.626
;02:1,01 a 1,50;0;77;13.801;12.529;18.496;11.224;6.500;328;0;62.955;0;54;10.598;10.996;17.574;10.863;5.346;226;1;55.658;0;131;24.399;23.525;36.070;22.087;11.846;554;1;118.613
;03:1,51 a 2,00;0;6;2.465;4.621;9.106;5.978;4.002;311;0;26.489;0;3;1.409;2.614;4.806;2.753;3.148;332;0;15.065;0;9;3.874;7.235;13.912;8.731;7.150;643;0;41.554
;04:2,01 a 3,00;0;3;1.108;3.866;8.676;5.704;4.492;284;0;24.133;0;1;649;2.272;5.083;3.453;3.761;245;0;15.464;0;4;1.757;6.138;13.759;9.157;8.253;529;0;39.597
;05:3,01 a 4,00;0;0;294;1.450;6.569;3.135;2.532;178;0;14.158;0;0;190;834;2.508;3.195;3.776;199;0;10.702;0;0;484;2.284;9.077;6.330;6.308;377;0;24.860
;06:4,01 a 5,00;0;0;98;715;2.152;2.578;1.790;129;0;7.462;0;0;88;516;1.471;1.569;2.216;92;0;5.952;0;0;186;1.231;3.623;4.147;4.006;221;0;13.414
;07:5,01 a 7,00;0;0;59;504;1.768;1.873;2.637;218;0;7.059;0;0;51;510;1.364;975;2.127;158;0;5.185;0;0;110;1.014;3.132;2.848;4.764;376;0;12.244
;08:7,01 a 10,00;0;0;31;335;1.303;1.498;1.551;173;0;4.891;0;0;20;214;1.082;786;1.363;94;0;3.559;0;0;51;549;2.385;2.284;2.914;267;0;8.450
;09:10,01 a 15,00;0;0;7;204;1.571;1.218;1.716;197;0;4.913;0;0;0;86;910;807;1.187;90;0;3.080;0;0;7;290;2.481;2.025;2.903;287;0;7.993
;10:15,01 a 20,00;0;0;3;71;588;850;933;86;0;2.531;0;0;6;25;380;483;711;51;0;1.656;0;0;9;96;968;1.333;1.644;137;0;4.187
;11:Mais de 20,00;0;0;0;11;387;807;1.524;147;0;2.876;0;0;1;5;189;423;573;50;0;1.241;0;0;1;16;576;1.230;2.097;197;0;4.117
;{ñ class};0;1;73;161;510;580;725;71;0;2.121;0;1;45;111;418;479;510;45;0;1.609;0;2;118;272;928;1.059;1.235;116;0;3.730
250750:João Pessoa - PB;Total;4;271;18.972;24.255;52.217;35.625;31.278;2.939;0;165.561;1;224;12.995;17.697;37.093;26.957;28.378;2.385;1;125.731;5;495;31.967;41.952;89.310;62.582;59.656;5.324;1;291.292
;00:Até 0,50;0;35;130;69;167;94;99;6;0;600;0;35;196;46;118;61;76;14;0;546;0;70;326;115;285;155;175;20;0;1.146
;01:0,51 a 1,00;4;151;2.211;1.872;3.068;2.277;2.034;182;0;11.799;1;133;2.050;1.949;4.103;3.714;2.948;182;1;15.081;5;284;4.261;3.821;7.171;5.991;4.982;364;1;26.880
;02:1,01 a 1,50;0;79;12.789;11.468;18.949;11.986;8.147;440;0;63.858;0;52;8.797;9.421;15.806;10.626;7.357;381;0;52.440;0;131;21.586;20.889;34.755;22.612;15.504;821;0;116.298
;03:1,51 a 2,00;0;4;2.453;4.483;9.728;6.225;4.185;328;0;27.406;0;3;1.115;2.348;5.253;3.328;3.147;258;0;15.452;0;7;3.568;6.831;14.981;9.553;7.332;586;0;42.858
;04:2,01 a 3,00;0;1;939;3.850;10.918;5.572;4.406;381;0;26.067;0;1;515;2.117;4.853;3.441;4.831;404;0;16.162;0;2;1.454;5.967;15.771;9.013;9.237;785;0;42.229
;05:3,01 a 4,00;0;1;191;1.003;3.106;3.673;2.776;259;0;11.009;0;0;148;809;2.397;1.609;2.806;255;0;8.024;0;1;339;1.812;5.503;5.282;5.582;514;0;19.033
;06:4,01 a 5,00;0;0;81;437;1.345;1.159;1.121;156;0;4.299;0;0;56;331;1.096;815;1.301;174;0;3.773;0;0;137;768;2.441;1.974;2.422;330;0;8.072
;07:5,01 a 7,00;0;0;70;468;1.499;1.218;2.649;310;0;6.214;0;0;41;305;1.212;1.032;1.978;233;0;4.801;0;0;111;773;2.711;2.250;4.627;543;0;11.015
;08:7,01 a 10,00;0;0;32;276;1.262;1.092;1.849;272;0;4.783;0;0;19;183;902;827;1.200;143;0;3.274;0;0;51;459;2.164;1.919;3.049;415;0;8.057
;09:10,01 a 15,00;0;0;19;164;1.180;800;1.393;219;0;3.775;0;0;14;117;820;625;1.298;158;0;3.032;0;0;33;281;2.000;1.425;2.691;377;0;6.807
;10:15,01 a 20,00;0;0;2;18;379;558;1.005;129;0;2.091;0;0;1;13;229;388;651;89;0;1.371;0;0;3;31;608;946;1.656;218;0;3.462
;11:Mais de 20,00;0;0;2;15;191;496;1.092;192;0;1.988;0;0;0;1;66;262;516;61;0;906;0;0;2;16;257;758;1.608;253;0;2.894
;{ñ class};0;0;53;132;425;475;522;65;0;1.672;0;0;43;57;238;229;269;33;0;869;0;0;96;189;663;704;791;98;0;2.541
261160:Recife - PE;Total;27;1.043;42.541;54.050;120.904;92.369;75.076;6.870;3;392.883;22;1.052;36.322;45.122;96.989;70.039;59.102;4.832;1;313.481;49;2.095;78.863;99.172;217.893;162.408;134.178;11.702;4;706.364
;00:Até 0,50;19;611;1.362;103;193;156;231;49;0;2.724;16;682;1.700;102;161;158;257;52;0;3.128;35;1.293;3.062;205;354;314;488;101;0;5.852
;01:0,51 a 1,00;6;264;2.656;1.128;1.759;1.330;1.349;166;0;8.658;5;246;4.325;1.940;2.610;1.626;1.422;104;0;12.278;11;510;6.981;3.068;4.369;2.956;2.771;270;0;20.936
;02:1,01 a 1,50;1;155;25.256;21.193;35.709;25.176;15.370;986;2;123.848;1;111;22.539;20.668;34.820;22.031;11.212;529;0;111.911;2;266;47.795;41.861;70.529;47.207;26.582;1.515;2;235.759
;03:1,51 a 2,00;1;7;7.572;11.702;24.989;18.787;12.180;853;0;76.091;0;4;4.397;8.595;17.454;12.689;9.447;772;1;53.359;1;11;11.969;20.297;42.443;31.476;21.627;1.625;1;129.450
;04:2,01 a 3,00;0;1;3.611;8.366;20.153;14.432;11.724;928;0;59.215;0;1;2.110;5.750;13.660;9.655;7.935;702;0;39.813;0;2;5.721;14.116;33.813;24.087;19.659;1.630;0;99.028
;05:3,01 a 4,00;0;0;1.079;5.418;12.703;5.841;5.706;525;0;31.272;0;0;619;3.280;8.471;6.672;6.773;571;0;26.386;0;0;1.698;8.698;21.174;12.513;12.479;1.096;0;57.658
;06:4,01 a 5,00;0;1;334;1.930;6.185;7.497;4.591;380;0;20.918;0;0;250;1.598;4.683;3.943;4.667;423;0;15.564;0;1;584;3.528;10.868;11.440;9.258;803;0;36.482
;07:5,01 a 7,00;0;0;222;1.891;7.519;6.611;6.753;667;0;23.663;0;1;176;1.482;5.888;4.673;6.035;500;0;18.755;0;1;398;3.373;13.407;11.284;12.788;1.167;0;42.418
;08:7,01 a 10,00;0;1;115;1.131;4.466;4.104;5.902;642;0;16.361;0;0;59;1.041;4.400;3.395;4.348;357;0;13.600;0;1;174;2.172;8.866;7.499;10.250;999;0;29.961
;09:10,01 a 15,00;0;0;32;561;3.844;3.088;3.979;687;0;12.191;0;0;11;362;2.743;2.317;3.393;345;0;9.171;0;0;43;923;6.587;5.405;7.372;1.032;0;21.362
;10:15,01 a 20,00;0;0;5;85;1.094;1.512;1.911;236;0;4.843;0;0;1;86;831;948;1.286;145;0;3.297;0;0;6;171;1.925;2.460;3.197;381;0;8.140
;11:Mais de 20,00;0;0;5;49;872;1.830;2.778;423;0;5.957;0;0;4;26;507;1.052;1.355;176;0;3.120;0;0;9;75;1.379;2.882;4.133;599;0;9.077
;{ñ class};0;3;292;493;1.418;2.005;2.602;328;1;7.142;0;7;131;192;761;880;972;156;0;3.099;0;10;423;685;2.179;2.885;3.574;484;1;10.241
270430:Maceió - AL;Total;29;851;21.017;22.539;47.929;36.944;25.668;1.918;2;156.897;24;624;13.991;15.136;33.030;25.059;18.850;1.331;0;108.045;53;1.475;35.008;37.675;80.959;62.003;44.518;3.249;2;264.942
;00:Até 0,50;9;284;517;64;117;69;60;11;0;1.131;6;213;393;47;118;70;55;3;0;905;15;497;910;111;235;139;115;14;0;2.036
;01:0,51 a 1,00;20;456;1.620;867;1.509;912;476;43;0;5.903;18;346;1.466;828;1.432;881;450;27;0;5.448;38;802;3.086;1.695;2.941;1.793;926;70;0;11.351
;02:1,01 a 1,50;0;104;14.612;11.508;19.321;12.062;6.058;333;1;63.999;0;60;10.220;8.961;15.322;9.321;4.593;233;0;48.710;0;164;24.832;20.469;34.643;21.383;10.651;566;1;112.709
;03:1,51 a 2,00;0;4;2.530;4.423;9.969;6.982;3.840;206;0;27.954;0;4;1.135;2.144;5.033;3.888;2.657;157;0;15.018;0;8;3.665;6.567;15.002;10.870;6.497;363;0;42.972
;04:2,01 a 3,00;0;3;1.028;2.681;6.858;5.105;3.219;197;1;19.092;0;1;457;1.328;3.986;3.386;2.597;218;0;11.973;0;4;1.485;4.009;10.844;8.491;5.816;415;1;31.065
;05:3,01 a 4,00;0;0;285;1.084;2.516;1.824;1.515;138;0;7.362;0;0;150;731;2.214;1.906;1.416;95;0;6.512;0;0;435;1.815;4.730;3.730;2.931;233;0;13.874
;06:4,01 a 5,00;0;0;197;817;2.470;2.073;1.367;130;0;7.054;0;0;68;460;1.429;1.073;1.047;83;0;4.160;0;0;265;1.277;3.899;3.146;2.414;213;0;11.214
;07:5,01 a 7,00;0;0;65;372;1.652;2.947;2.646;201;0;7.883;0;0;34;274;1.288;1.550;2.265;166;0;5.577;0;0;99;646;2.940;4.497;4.911;367;0;13.460
;08:7,01 a 10,00;0;0;34;262;1.094;1.619;2.206;186;0;5.401;0;0;16;129;812;1.141;1.440;146;0;3.684;0;0;50;391;1.906;2.760;3.646;332;0;9.085
;09:10,01 a 15,00;0;0;9;131;835;798;1.226;159;0;3.158;0;0;5;68;507;577;955;82;0;2.194;0;0;14;199;1.342;1.375;2.181;241;0;5.352
;10:15,01 a 20,00;0;0;2;22;318;572;598;75;0;1.587;0;0;2;16;153;225;386;40;0;822;0;0;4;38;471;797;984;115;0;2.409
;11:Mais de 20,00;0;0;4;40;273;496;963;124;0;1.900;0;0;0;10;116;246;393;62;0;827;0;0;4;50;389;742;1.356;186;0;2.727
;{ñ class};0;0;114;268;997;1.485;1.494;115;0;4.473;0;0;45;140;620;795;596;19;0;2.215;0;0;159;408;1.617;2.280;2.090;134;0;6.688
280030:Aracaju - SE;Total;12;584;16.413;19.010;38.789;27.886;20.110;1.625;0;124.429;16;511;11.190;15.039;32.144;21.088;13.807;840;0;94.635;28;1.095;27.603;34.049;70.933;48.974;33.917;2.465;0;219.064
;00:Até 0,50;9;350;445;93;125;90;67;5;0;1.184;7;314;516;77;135;68;45;4;0;1.166;16;664;961;170;260;158;112;9;0;2.350
;01:0,51 a 1,00;3;181;1.607;914;1.349;810;505;47;0;5.416;8;167;1.350;982;1.626;1.063;499;32;0;5.727;11;348;2.957;1.896;2.975;1.873;1.004;79;0;11.143
;02:1,01 a 1,50;0;44;10.757;8.939;13.578;7.662;3.614;225;0;44.819;1;25;7.546;8.119;13.569;7.428;2.647;79;0;39.414;1;69;18.303;17.058;27.147;15.090;6.261;304;0;84.233
;03:1,51 a 2,00;0;3;2.242;4.140;8.299;5.557;3.861;257;0;24.359;0;0;1.001;1.996;4.278;2.756;2.219;177;0;12.427;0;3;3.243;6.136;12.577;8.313;6.080;434;0;36.786
;04:2,01 a 3,00;0;1;762;2.175;5.605;3.890;3.036;243;0;15.712;0;2;436;1.512;3.675;2.394;2.063;149;0;10.231;0;3;1.198;3.687;9.280;6.284;5.099;392;0;25.943
;05:3,01 a 4,00;0;1;363;1.193;2.418;1.453;1.232;103;0;6.763;0;0;165;1.008;2.793;1.417;1.076;53;0;6.512;0;1;528;2.201;5.211;2.870;2.308;156;0;13.275
;06:4,01 a 5,00;0;0;87;564;1.908;1.274;942;76;0;4.851;0;0;72;578;2.270;1.881;955;73;0;5.829;0;0;159;1.142;4.178;3.155;1.897;149;0;10.680
;07:5,01 a 7,00;0;0;39;404;2.335;2.608;1.818;162;0;7.366;0;1;40;389;1.625;1.823;1.707;101;0;5.686;0;1;79;793;3.960;4.431;3.525;263;0;13.052
;08:7,01 a 10,00;0;0;26;242;926;1.830;1.309;128;0;4.461;0;0;21;149;812;850;932;44;0;2.808;0;0;47;391;1.738;2.680;2.241;172;0;7.269
;09:10,01 a 15,00;0;0;7;114;920;905;1.296;156;0;3.398;0;0;6;67;536;480;719;60;0;1.868;0;0;13;181;1.456;1.385;2.015;216;0;5.266
;10:15,01 a 20,00;0;0;2;53;461;499;571;58;0;1.644;0;0;3;32;228;250;251;20;0;784;0;0;5;85;689;749;822;78;0;2.428
;11:Mais de 20,00;0;0;2;14;357;633;1.205;97;0;2.308;0;0;0;7;193;304;408;30;0;942;0;0;2;21;550;937;1.613;127;0;3.250
;{ñ class};0;4;74;165;508;675;654;68;0;2.148;0;2;34;123;404;374;286;18;0;1.241;0;6;108;288;912;1.049;940;86;0;3.389
292740:Salvador - BA;Total;15;1.460;46.692;58.463;143.187;106.365;81.422;7.408;2;445.014;22;1.315;36.548;47.585;117.454;82.788;66.427;5.131;0;357.270;37;2.775;83.240;106.048;260.641;189.153;147.849;12.539;2;802.284
;00:Até 0,50;9;768;1.263;51;134;91;150;23;0;2.489;9;753;1.603;52;147;112;128;16;0;2.820;18;1.521;2.866;103;281;203;278;39;0;5.309
;01:0,51 a 1,00;6;482;4.831;2.347;3.087;1.382;1.126;118;0;13.379;13;474;5.827;2.691;4.143;2.182;1.434;99;0;16.863;19;956;10.658;5.038;7.230;3.564;2.560;217;0;30.242
;02:1,01 a 1,50;0;167;28.381;23.407;41.137;24.264;13.643;768;2;131.769;0;84;22.582;23.484;44.418;24.217;12.505;784;0;128.074;0;251;50.963;46.891;85.555;48.481;26.148;1.552;2;259.843
;03:1,51 a 2,00;0;23;7.052;12.062;28.244;19.316;12.867;764;0;80.328;0;3;3.742;7.465;17.147;9.418;5.867;431;0;44.073;0;26;10.794;19.527;45.391;28.734;18.734;1.195;0;124.401
;04:2,01 a 3,00;0;13;3.260;8.834;24.194;16.943;13.010;992;0;67.246;0;0;1.709;5.572;15.467;9.890;7.857;667;0;41.162;0;13;4.969;14.406;39.661;26.833;20.867;1.659;0;108.408
;05:3,01 a 4,00;0;5;882;3.782;11.492;8.408;6.928;642;0;32.139;0;0;497;3.033;9.277;6.971;6.387;495;0;26.660;0;5;1.379;6.815;20.769;15.379;13.315;1.137;0;58.799
;06:4,01 a 5,00;0;2;491;3.290;10.761;6.213;4.260;409;0;25.426;0;0;276;2.085;7.002;5.041;4.536;386;0;19.326;0;2;767;5.375;17.763;11.254;8.796;795;0;44.752
;07:5,01 a 7,00;0;0;219;2.372;11.690;14.360;9.096;831;0;38.568;0;0;141;1.724;8.556;8.332;7.887;602;0;27.242;0;0;360;4.096;20.246;22.692;16.983;1.433;0;65.810
;08:7,01 a 10,00;0;0;104;1.066;4.868;6.048;6.505;902;0;19.493;0;0;65;844;6.066;9.021;9.347;701;0;26.044;0;0;169;1.910;10.934;15.069;15.852;1.603;0;45.537
;09:10,01 a 15,00;0;0;46;712;3.954;3.565;4.678;575;0;13.530;0;0;15;353;2.845;3.769;5.197;401;0;12.580;0;0;61;1.065;6.799;7.334;9.875;976;0;26.110
;10:15,01 a 20,00;0;0;11;171;1.343;1.787;2.277;358;0;5.947;0;0;3;64;887;1.218;1.777;158;0;4.107;0;0;14;235;2.230;3.005;4.054;516;0;10.054
;11:Mais de 20,00;0;0;16;67;975;2.115;4.158;582;0;7.913;0;0;3;31;661;1.467;2.312;275;0;4.749;0;0;19;98;1.636;3.582;6.470;857;0;12.662
;{ñ class};0;0;136;302;1.308;1.873;2.724;444;0;6.787;0;1;85;187;838;1.150;1.193;116;0;3.570;0;1;221;489;2.146;3.023;3.917;560;0;10.357
310620:Belo Horizonte - MG;Total;67;7.029;81.246;93.846;203.255;147.249;113.864;10.129;1;656.686;42;5.836;71.950;80.830;170.358;127.150;98.356;5.303;0;559.825;109;12.865;153.196;174.676;373.613;274.399;212.220;15.432;1;1.216.511
;00:Até 0,50;51;2.778;894;142;353;187;153;18;0;4.576;28;2.637;1.194;237;648;635;672;64;0;6.115;79;5.415;2.088;379;1.001;822;825;82;0;10.691
;01:0,51 a 1,00;16;2.955;4.000;1.583;2.408;1.355;1.083;178;0;13.578;13;2.250;5.347;2.364;4.111;3.418;2.995;227;0;20.725;29;5.205;9.347;3.947;6.519;4.773;4.078;405;0;34.303
;02:1,01 a 1,50;0;1.198;41.614;22.513;31.663;20.197;16.885;1.788;1;135.859;1;893;43.375;29.535;50.531;37.858;26.849;1.136;0;190.178;1;2.091;84.989;52.048;82.194;58.055;43.734;2.924;1;326.037
;03:1,51 a 2,00;0;55;18.528;20.376;35.631;23.983;19.238;1.521;0;119.332;0;30;12.262;15.907;27.572;16.712;9.972;430;0;82.885;0;85;30.790;36.283;63.203;40.695;29.210;1.951;0;202.217
;04:2,01 a 3,00;0;20;9.732;19.767;43.384;29.888;22.171;1.520;0;126.482;0;7;6.387;14.849;32.240;22.264;14.916;857;0;91.520;0;27;16.119;34.616;75.624;52.152;37.087;2.377;0;218.002
;05:3,01 a 4,00;0;9;2.386;7.844;19.143;12.542;8.931;614;0;51.469;0;0;1.528;6.425;14.347;10.849;8.241;451;0;41.841;0;9;3.914;14.269;33.490;23.391;17.172;1.065;0;93.310
;06:4,01 a 5,00;0;2;808;3.843;9.422;6.925;5.518;377;0;26.895;0;0;549;3.570;9.115;7.261;5.775;300;0;26.570;0;2;1.357;7.413;18.537;14.186;11.293;677;0;53.465
;07:5,01 a 7,00;0;1;2.533;12.353;31.094;11.600;9.374;700;0;67.655;0;0;660;4.762;14.549;9.679;9.006;504;0;39.160;0;1;3.193;17.115;45.643;21.279;18.380;1.204;0;106.815
;08:7,01 a 10,00;0;0;238;3.134;15.061;15.824;7.402;721;0;42.380;0;1;169;1.756;7.709;6.362;5.177;277;0;21.451;0;1;407;4.890;22.770;22.186;12.579;998;0;63.831
;09:10,01 a 15,00;0;1;69;1.249;7.546;12.249;7.233;599;0;28.946;0;0;26;666;4.854;5.198;5.542;313;0;16.599;0;1;95;1.915;12.400;17.447;12.775;912;0;45.545
;10:15,01 a 20,00;0;0;13;247;3.234;4.353;4.043;328;0;12.218;0;0;6;172;2.031;2.278;2.773;161;0;7.421;0;0;19;419;5.265;6.631;6.816;489;0;19.639
;11:Mais de 20,00;0;0;23;133;2.443;5.636;7.754;767;0;16.756;0;0;3;75;1.280;3.064;4.439;259;0;9.120;0;0;26;208;3.723;8.700;12.193;1.026;0;25.876
;{ñ class};0;10;408;662;1.873;2.510;4.079;998;0;10.540;0;18;444;512;1.371;1.572;1.999;324;0;6.240;0;28;852;1.174;3.244;4.082;6.078;1.322;0;16.780
320530:Vitória - ES;Total;45;1.377;11.226;17.140;36.942;25.679;22.224;1.941;0;116.574;51;1.288;11.445;16.009;33.360;24.175;19.798;973;0;107.099;96;2.665;22.671;33.149;70.302;49.854;42.022;2.914;0;223.673
;00:Até 0,50;42;995;109;42;50;39;32;5;0;1.314;43;916;117;61;77;59;59;4;0;1.336;85;1.911;226;103;127;98;91;9;0;2.650
;01:0,51 a 1,00;3;293;419;252;420;247;190;22;0;1.846;8;308;704;590;975;723;443;28;0;3.779;11;601;1.123;842;1.395;970;633;50;0;5.625
;02:1,01 a 1,50;0;82;5.052;3.020;4.289;2.691;2.391;250;0;17.775;0;54;6.477;5.020;7.967;5.719;3.755;172;0;29.164;0;136;11.529;8.040;12.256;8.410;6.146;422;0;46.939
;03:1,51 a 2,00;0;3;2.451;3.117;4.836;3.180;2.638;216;0;16.441;0;7;2.165;2.899;4.995;2.948;1.844;91;0;14.949;0;10;4.616;6.016;9.831;6.128;4.482;307;0;31.390
;04:2,01 a 3,00;0;3;1.415;3.473;6.928;4.251;3.369;220;0;19.659;0;0;1.225;3.079;5.965;3.596;2.689;157;0;16.711;0;3;2.640;6.552;12.893;7.847;6.058;377;0;36.370
;05:3,01 a 4,00;0;0;1.258;3.262;5.686;2.773;1.767;118;0;14.864;0;1;438;1.871;4.208;3.437;2.628;117;0;12.700;0;1;1.696;5.133;9.894;6.210;4.395;235;0;27.564
;06:4,01 a 5,00;0;0;262;1.685;3.464;1.400;1.086;80;0;7.977;0;1;100;814;2.097;1.530;1.176;51;0;5.769;0;1;362;2.499;5.561;2.930;2.262;131;0;13.746
;07:5,01 a 7,00;0;0;111;1.126;4.455;3.541;2.332;178;0;11.743;0;1;94;1.025;3.175;2.234;2.182;91;0;8.802;0;1;205;2.151;7.630;5.775;4.514;269;0;20.545
;08:7,01 a 10,00;0;0;35;581;2.931;3.399;2.462;189;0;9.597;0;0;28;390;1.939;1.468;1.559;61;0;5.445;0;0;63;971;4.870;4.867;4.021;250;0;15.042
;09:10,01 a 15,00;0;0;10;319;2.096;1.864;2.345;210;0;6.844;0;0;10;150;1.219;1.264;1.726;80;0;4.449;0;0;20;469;3.315;3.128;4.071;290;0;11.293
;10:15,01 a 20,00;0;0;12;106;785;985;1.003;91;0;2.982;0;0;1;17;307;475;628;27;0;1.455;0;0;13;123;1.092;1.460;1.631;118;0;4.437
;11:Mais de 20,00;0;0;3;63;717;977;1.868;168;0;3.796;0;0;4;12;235;484;752;39;0;1.526;0;0;7;75;952;1.461;2.620;207;0;5.322
;{ñ class};0;1;89;94;285;332;741;194;0;1.736;0;0;82;81;201;238;357;55;0;1.014;0;1;171;175;486;570;1.098;249;0;2.750
330455:Rio de Janeiro - RJ;Total;67;5.522;156.990;192.887;437.235;330.350;304.157;33.199;6;1.460.413;43;4.690;129.862;148.785;322.409;235.635;202.666;16.213;2;1.060.305;110;10.212;286.852;341.672;759.644;565.985;506.823;49.412;8;2.520.718
;00:Até 0,50;4;203;354;460;1.078;494;386;39;0;3.018;0;166;408;475;920;509;407;37;0;2.922;4;369;762;935;1.998;1.003;793;76;0;5.940
;01:0,51 a 1,00;61;3.990;9.236;2.158;3.996;2.257;1.876;237;0;23.811;39;3.572;12.882;3.179;4.886;2.903;2.403;211;0;30.075;100;7.562;22.118;5.337;8.882;5.160;4.279;448;0;53.886
;02:1,01 a 1,50;2;1.077;68.581;44.740;65.803;44.001;40.494;4.491;2;269.191;3;846;70.009;52.220;86.888;60.870;47.793;3.067;0;321.696;5;1.923;138.590;96.960;152.691;104.871;88.287;7.558;2;590.887
;03:1,51 a 2,00;0;113;42.133;44.425;78.831;53.755;44.625;4.356;2;268.240;1;62;25.771;29.892;57.575;38.988;28.476;1.912;1;182.678;1;175;67.904;74.317;136.406;92.743;73.101;6.268;3;450.918
;04:2,01 a 3,00;0;70;23.985;43.777;100.122;73.035;58.551;5.279;0;304.819;0;18;12.618;23.783;54.184;35.601;24.485;1.638;0;152.327;0;88;36.603;67.560;154.306;108.636;83.036;6.917;0;457.146
;05:3,01 a 4,00;0;20;6.582;19.795;47.075;35.130;32.498;3.401;0;144.501;0;5;4.016;12.759;28.779;21.575;18.416;1.382;0;86.932;0;25;10.598;32.554;75.854;56.705;50.914;4.783;0;231.433
;06:4,01 a 5,00;0;10;2.424;10.646;27.424;17.274;16.520;1.869;0;76.167;0;3;1.830;8.089;17.840;13.367;12.146;1.049;0;54.324;0;13;4.254;18.735;45.264;30.641;28.666;2.918;0;130.491
;07:5,01 a 7,00;0;7;1.770;11.490;40.078;26.216;25.025;2.632;1;107.219;0;0;1.222;8.558;23.285;17.636;19.683;1.924;0;72.308;0;7;2.992;20.048;63.363;43.852;44.708;4.556;1;179.527
;08:7,01 a 10,00;0;4;776;7.158;27.654;31.568;21.160;2.287;0;90.607;0;1;528;5.433;20.089;16.232;14.736;1.346;0;58.365;0;5;1.304;12.591;47.743;47.800;35.896;3.633;0;148.972
;09:10,01 a 15,00;0;2;245;4.200;19.691;16.720;21.191;2.161;0;64.210;0;0;118;2.431;14.320;11.604;13.292;1.197;0;42.962;0;2;363;6.631;34.011;28.324;34.483;3.358;0;107.172
;10:15,01 a 20,00;0;0;87;1.500;9.244;8.480;10.141;1.223;0;30.675;0;1;51;750;5.307;5.320;6.611;617;0;18.657;0;1;138;2.250;14.551;13.800;16.752;1.840;0;49.332
;11:Mais de 20,00;0;2;96;1.147;10.778;13.168;18.907;2.578;0;46.676;0;1;24;434;4.850;6.429;7.872;844;0;20.454;0;3;120;1.581;15.628;19.597;26.779;3.422;0;67.130
;{ñ class};0;24;721;1.391;5.461;8.252;12.783;2.646;1;31.279;0;15;385;782;3.486;4.601;6.346;989;1;16.605;0;39;1.106;2.173;8.947;12.853;19.129;3.635;2;47.884
355030:São Paulo - SP;Total;179;21.925;408.483;443.887;894.260;641.275;474.796;41.178;3;2.925.986;63;18.307;330.547;375.481;769.685;550.834;412.264;25.348;4;2.482.533;242;40.232;739.030;819.368;1.663.945;1.192.109;887.060;66.526;7;5.408.519
;00:Até 0,50;55;1.132;715;582;1.059;678;613;76;0;4.910;7;788;816;647;1.489;1.327;1.567;142;0;6.783;62;1.920;1.531;1.229;2.548;2.005;2.180;218;0;11.693
;01:0,51 a 1,00;113;12.297;15.804;4.262;7.322;5.637;6.527;753;0;52.715;53;10.229;19.552;6.772;13.218;14.604;18.379;1.415;1;84.223;166;22.526;35.356;11.034;20.540;20.241;24.906;2.168;1;136.938
;02:1,01 a 1,50;10;6.824;127.447;61.954;80.582;47.248;36.547;3.673;1;364.286;3;5.920;133.677;85.665;145.584;107.948;71.737;3.066;2;553.602;13;12.744;261.124;147.619;226.166;155.196;108.284;6.739;3;917.888
;03:1,51 a 2,00;1;1.400;145.012;114.695;170.744;104.017;72.929;5.863;1;614.662;0;1.101;93.788;80.626;134.834;87.795;57.253;3.128;0;458.525;1;2.501;238.800;195.321;305.578;191.812;130.182;8.991;1;1.073.187
;04:2,01 a 3,00;0;152;76.128;114.620;220.727;151.458;103.890;7.404;1;674.380;0;158;49.241;74.543;142.809;91.611;64.841;4.174;1;427.378;0;310;125.369;189.163;363.536;243.069;168.731;11.578;2;1.101.758
;05:3,01 a 4,00;0;37;21.990;51.052;110.946;78.556;54.519;4.206;0;321.306;0;17;16.739;42.017;84.205;54.140;39.198;2.752;0;239.068;0;54;38.729;93.069;195.151;132.696;93.717;6.958;0;560.374
;06:4,01 a 5,00;0;13;9.004;31.217;80.779;51.407;31.862;2.273;0;206.555;0;4;7.096;25.544;55.517;39.743;30.083;1.780;0;159.767;0;17;16.100;56.761;136.296;91.150;61.945;4.053;0;366.322
;07:5,01 a 7,00;0;6;6.442;26.610;72.683;70.121;42.445;3.064;0;221.371;0;3;5.747;28.035;67.320;51.956;38.950;2.090;0;194.101;0;9;12.189;54.645;140.003;122.077;81.395;5.154;0;415.472
;08:7,01 a 10,00;0;3;2.784;19.347;49.826;43.822;37.338;2.759;0;155.879;0;1;2.252;18.534;52.127;39.437;31.840;1.782;0;145.973;0;4;5.036;37.881;101.953;83.259;69.178;4.541;0;301.852
;09:10,01 a 15,00;0;4;924;11.770;44.449;30.320;29.352;2.806;0;119.625;0;0;645;8.740;37.713;27.290;25.794;1.595;0;101.777;0;4;1.569;20.510;82.162;57.610;55.146;4.401;0;221.402
