;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;4;344;1.937;973;1.376;935;984;163;0;6.716;2;364;1.657;980;1.681;1.308;954;75;0;7.021;6;708;3.594;1.953;3.057;2.243;1.938;238;0;13.737
;02:1,01 a 1,50;1;160;16.978;15.799;21.952;13.053;6.494;491;0;74.928;0;131;12.489;11.851;17.137;11.013;6.323;424;0;59.368;1;291;29.467;27.650;39.089;24.066;12.817;915;0;134.296
;03:1,51 a 2,00;0;7;3.104;5.280;9.120;6.236;3.943;328;0;28.018;0;2;1.481;2.813;4.612;3.917;3.400;300;0;16.525;0;9;4.585;8.093;13.732;10.153;7.343;628;0;44.543
;04:2,01 a 3,00;0;4;1.569;3.298;7.009;6.007;4.112;292;0;22.291;0;1;814;2.154;4.911;5.298;4.287;335;0;17.800;0;5;2.383;5.452;11.920;11.305;8.399;627;0;40.091
;05:3,01 a 4,00;0;0;428;2.577;6.862;4.502;2.961;215;0;17.545;0;0;281;951;2.176;5.001;4.992;292;0;13.693;0;0;709;3.528;9.038;9.503;7.953;507;0;31.238
;06:4,01 a 5,00;0;0;160;722;1.655;1.527;1.907;145;0;6.116;0;0;125;611;1.073;1.577;2.432;166;0;5.984;0;0;285;1.333;2.728;3.104;4.339;311;0;12.100
;07:5,01 a 7,00;0;0;90;574;1.908;2.468;2.577;190;0;7.807;0;0;84;587;1.354;1.344;2.181;166;0;5.716;0;0;174;1.161;3.262;3.812;4.758;356;0;13.523
;08:7,01 a 10,00;0;0;64;504;1.495;1.600;1.732;145;0;5.540;0;0;48;324;1.027;1.013;1.422;81;0;3.915;0;0;112;828;2.522;2.613;3.154;226;0;9.455
;09:10,01 a 15,00;0;0;72;283;1.391;1.243;1.635;135;0;4.759;0;0;16;148;807;903;1.236;78;0;3.188;0;0;88;431;2.198;2.146;2.871;213;0;7.947
;10:15,01 a 20,00;0;0;3;68;523;859;1.066;76;0;2.595;0;0;4;34;403;526;727;28;0;1.722;0;0;7;102;926;1.385;1.793;104;0;4.317
;11:Mais de 20,00;0;0;8;35;529;1.055;1.494;118;0;3.239;0;0;2;14;334;541;591;46;0;1.528;0;0;10;49;863;1.596;2.085;164;0;4.767
;{ñ class};0;1;63;148;385;456;385;38;0;1.476;0;2;45;109;363;370;306;31;0;1.226;0;3;108;257;748;826;691;69;0;2.702
250750:João Pessoa - PB;Total;5;300;21.762;27.548;51.082;38.119;28.748;2.122;0;169.686;6;202;12.362;17.537;33.495;29.973;28.081;1.878;0;123.534;11;502;34.124;45.085;84.577;68.092;56.829;4.000;0;293.220
;00:Até 0,50;4;17;85;79;157;86;97;10;0;535;1;32;95;43;96;88;121;9;0;485;5;49;180;122;253;174;218;19;0;1.020
;01:0,51 a 1,00;1;152;2.272;2.019;3.596;2.861;2.091;192;0;13.184;4;104;1.950;2.195;4.992;4.673;3.244;219;0;17.381;5;256;4.222;4.214;8.588;7.534;5.335;411;0;30.565
;02:1,01 a 1,50;0;126;15.061;14.031;22.614;13.450;7.385;385;0;73.052;1;59;8.253;8.931;14.679;10.632;6.866;310;0;49.731;1;185;23.314;22.962;37.293;24.082;14.251;695;0;122.783
;03:1,51 a 2,00;0;3;2.487;4.595;8.397;5.368;3.490;223;0;24.563;0;2;1.126;2.436;4.456;3.550;2.969;192;0;14.731;0;5;3.613;7.031;12.853;8.918;6.459;415;0;39.294
;04:2,01 a 3,00;0;2;1.283;4.266;8.197;4.844;3.994;287;0;22.873;0;1;650;2.039;3.794;4.543;5.492;376;0;16.895;0;3;1.933;6.305;11.991;9.387;9.486;663;0;39.768
;05:3,01 a 4,00;0;0;307;1.049;2.762;4.899;2.352;138;0;11.507;0;1;134;755;1.695;2.053;2.708;191;0;7.537;0;1;441;1.804;4.457;6.952;5.060;329;0;19.044
;06:4,01 a 5,00;0;0;106;420;1.195;1.300;1.177;116;0;4.314;0;1;63;404;808;809;1.256;126;0;3.467;0;1;169;824;2.003;2.109;2.433;242;0;7.781
;07:5,01 a 7,00;0;0;58;398;1.258;1.598;2.391;188;0;5.891;0;0;47;343;1.072;1.216;1.816;156;0;4.650;0;0;105;741;2.330;2.814;4.207;344;0;10.541
;08:7,01 a 10,00;0;0;28;365;1.145;1.196;1.807;171;0;4.712;0;0;16;224;826;854;1.092;83;0;3.095;0;0;44;589;1.971;2.050;2.899;254;0;7.807
;09:10,01 a 15,00;0;0;14;162;863;863;1.567;173;0;3.642;0;0;9;89;577;657;1.342;118;0;2.792;0;0;23;251;1.440;1.520;2.909;291;0;6.434
;10:15,01 a 20,00;0;0;4;37;346;554;813;69;0;1.823;0;0;0;21;190;369;515;43;0;1.138;0;0;4;58;536;923;1.328;112;0;2.961
;11:Mais de 20,00;0;0;1;11;225;702;1.191;131;0;2.261;0;0;0;7;159;363;461;37;0;1.027;0;0;1;18;384;1.065;1.652;168;0;3.288
;{ñ class};0;0;56;116;327;398;393;39;0;1.329;0;2;19;50;151;166;199;18;0;605;0;2;75;166;478;564;592;57;0;1.934
261160:Recife - PE;Total;13;959;55.157;64.814;127.971;97.689;69.324;5.152;3;421.082;18;993;44.683;50.115;93.940;69.322;53.087;3.474;1;315.633;31;1.952;99.840;114.929;221.911;167.011;122.411;8.626;4;736.715
;00:Até 0,50;8;358;698;92;206;245;244;35;0;1.886;12;442;1.154;81;152;230;341;35;0;2.447;20;800;1.852;173;358;475;585;70;0;4.333
;01:0,51 a 1,00;2;318;3.253;1.571;2.376;1.694;1.455;119;0;10.788;5;341;4.956;2.370;3.118;1.977;1.415;116;0;14.298;7;659;8.209;3.941;5.494;3.671;2.870;235;0;25.086
;02:1,01 a 1,50;2;254;33.802;27.705;43.771;27.538;13.815;813;3;147.703;1;195;28.485;23.654;35.825;20.333;9.342;396;1;118.232;3;449;62.287;51.359;79.596;47.871;23.157;1.209;4;265.935
;03:1,51 a 2,00;0;10;9.117;13.080;26.281;18.244;10.694;661;0;78.087;0;10;5.373;9.081;17.027;12.224;8.222;564;0;52.501;0;20;14.490;22.161;43.308;30.468;18.916;1.225;0;130.588
;04:2,01 a 3,00;0;12;4.959;9.277;20.030;14.360;10.741;696;0;60.075;0;4;2.663;6.118;12.948;9.839;7.476;579;0;39.627;0;16;7.622;15.395;32.978;24.199;18.217;1.275;0;99.702
;05:3,01 a 4,00;1;2;1.861;6.408;12.889;8.801;6.014;411;0;36.387;0;0;1.167;3.762;8.025;7.574;6.512;443;0;27.483;1;2;3.028;10.170;20.914;16.375;12.526;854;0;63.870
;06:4,01 a 5,00;0;0;556;1.873;4.456;7.281;3.827;262;0;18.255;0;0;362;1.582;3.703;4.074;4.108;241;0;14.070;0;0;918;3.455;8.159;11.355;7.935;503;0;32.325
;07:5,01 a 7,00;0;0;424;2.235;6.622;6.439;6.614;463;0;22.797;0;0;288;1.783;5.135;4.971;5.865;394;0;18.436;0;0;712;4.018;11.757;11.410;12.479;857;0;41.233
;08:7,01 a 10,00;0;0;155;1.284;4.549;4.697;5.621;476;0;16.782;0;0;84;1.021;4.028;3.458;3.879;236;0;12.706;0;0;239;2.305;8.577;8.155;9.500;712;0;29.488
;09:10,01 a 15,00;0;0;51;706;3.537;3.101;3.988;482;0;11.865;0;0;38;395;2.263;2.237;3.103;207;0;8.243;0;0;89;1.101;5.800;5.338;7.091;689;0;20.108
;10:15,01 a 20,00;0;0;18;135;1.095;1.614;1.816;185;0;4.863;0;0;7;94;713;783;1.093;90;0;2.780;0;0;25;229;1.808;2.397;2.909;275;0;7.643
;11:Mais de 20,00;0;0;18;95;924;2.107;2.735;349;0;6.228;0;0;5;59;545;1.088;1.235;111;0;3.043;0;0;23;154;1.469;3.195;3.970;460;0;9.271
;{ñ class};0;5;245;353;1.235;1.568;1.760;200;0;5.366;0;1;101;115;458;534;496;62;0;1.767;0;6;346;468;1.693;2.102;2.256;262;0;7.133
270430:Maceió - AL;Total;21;867;22.824;24.982;49.353;37.639;23.275;1.514;1;160.476;10;657;11.792;14.670;30.741;24.082;16.351;917;1;99.221;31;1.524;34.616;39.652;80.094;61.721;39.626;2.431;2;259.697
;00:Até 0,50;7;173;290;76;128;76;48;6;0;804;1;162;214;35;79;52;37;0;0;580;8;335;504;111;207;128;85;6;0;1.384
;01:0,51 a 1,00;13;535;2.052;1.356;2.004;1.174;533;32;0;7.699;9;403;1.091;844;1.522;973;399;10;0;5.251;22;938;3.143;2.200;3.526;2.147;932;42;0;12.950
;02:1,01 a 1,50;1;150;15.969;13.717;22.079;12.564;5.675;266;0;70.421;0;85;8.573;8.702;14.623;8.653;4.135;205;1;44.977;1;235;24.542;22.419;36.702;21.217;9.810;471;1;115.398
;03:1,51 a 2,00;0;5;2.704;4.594;9.378;6.256;3.295;174;0;26.406;0;3;1.086;2.008;4.201;3.172;2.020;115;0;12.605;0;8;3.790;6.602;13.579;9.428;5.315;289;0;39.011
;04:2,01 a 3,00;0;1;1.160;2.424;6.069;4.403;2.882;170;1;17.110;0;3;469;1.231;3.803;3.525;2.358;162;0;11.551;0;4;1.629;3.655;9.872;7.928;5.240;332;1;28.661
;05:3,01 a 4,00;0;2;304;1.380;3.368;3.172;1.566;113;0;9.905;0;0;187;791;1.885;1.525;1.177;65;0;5.630;0;2;491;2.171;5.253;4.697;2.743;178;0;15.535
;06:4,01 a 5,00;0;0;107;390;1.764;2.132;1.380;114;0;5.887;0;0;53;362;1.475;1.457;928;51;0;4.326;0;0;160;752;3.239;3.589;2.308;165;0;10.213
;07:5,01 a 7,00;0;0;98;341;1.311;3.362;2.417;151;0;7.680;0;0;64;313;1.199;2.113;2.157;110;0;5.956;0;0;162;654;2.510;5.475;4.574;261;0;13.636
;08:7,01 a 10,00;0;0;33;294;921;1.356;1.790;148;0;4.542;0;0;8;141;779;1.003;1.220;99;0;3.250;0;0;41;435;1.700;2.359;3.010;247;0;7.792
;09:10,01 a 15,00;0;0;4;141;821;888;1.076;93;0;3.023;0;0;1;58;438;557;782;31;0;1.867;0;0;5;199;1.259;1.445;1.858;124;0;4.890
;10:15,01 a 20,00;0;0;4;22;243;518;561;43;0;1.391;0;0;2;16;101;228;350;21;0;718;0;0;6;38;344;746;911;64;0;2.109
;11:Mais de 20,00;0;0;2;26;279;552;937;88;0;1.884;0;0;2;18;133;228;378;38;0;797;0;0;4;44;412;780;1.315;126;0;2.681
;{ñ class};0;1;97;221;988;1.186;1.115;116;0;3.724;0;1;42;151;503;596;410;10;0;1.713;0;2;139;372;1.491;1.782;1.525;126;0;5.437
280030:Aracaju - SE;Total;13;488;18.010;20.760;38.545;28.490;19.571;1.378;0;127.255;7;395;11.435;15.988;28.971;22.477;14.552;732;1;94.558;20;883;29.445;36.748;67.516;50.967;34.123;2.110;1;221.813
;00:Até 0,50;10;198;305;75;169;123;81;9;0;970;5;181;365;121;195;144;82;8;0;1.101;15;379;670;196;364;267;163;17;0;2.071
;01:0,51 a 1,00;3;161;2.491;1.590;2.389;1.292;567;53;0;8.546;2;164;1.355;1.179;1.811;1.119;481;38;0;6.149;5;325;3.846;2.769;4.200;2.411;1.048;91;0;14.695
;02:1,01 a 1,50;0;123;11.506;10.330;14.943;7.870;3.318;155;0;48.245;0;47;7.627;8.431;12.318;6.555;2.002;55;0;37.035;0;170;19.133;18.761;27.261;14.425;5.320;210;0;85.280
;03:1,51 a 2,00;0;4;2.142;3.564;6.966;4.917;3.188;220;0;21.001;0;1;1.078;2.005;3.816;2.631;1.868;108;0;11.507;0;5;3.220;5.569;10.782;7.548;5.056;328;0;32.508
;04:2,01 a 3,00;0;1;949;2.198;4.546;3.512;2.926;210;0;14.342;0;0;508;1.431;2.969;2.743;2.394;151;0;10.196;0;1;1.457;3.629;7.515;6.255;5.320;361;0;24.538
;05:3,01 a 4,00;0;0;303;996;1.970;1.582;1.392;114;0;6.357;0;1;234;1.137;2.017;1.604;1.412;84;1;6.490;0;1;537;2.133;3.987;3.186;2.804;198;1;12.847
;06:4,01 a 5,00;0;1;116;495;1.310;1.124;883;84;0;4.013;0;0;134;620;1.719;1.336;851;38;0;4.698;0;1;250;1.115;3.029;2.460;1.734;122;0;8.711
;07:5,01 a 7,00;0;0;87;828;2.738;2.034;1.777;118;0;7.582;0;0;63;623;2.124;2.717;1.788;86;0;7.401;0;0;150;1.451;4.862;4.751;3.565;204;0;14.983
;08:7,01 a 10,00;0;0;39;290;1.214;2.875;1.760;130;0;6.308;0;0;23;226;794;2.028;1.768;67;0;4.906;0;0;62;516;2.008;4.903;3.528;197;0;11.214
;09:10,01 a 15,00;0;0;15;156;1.007;1.278;1.200;94;0;3.750;0;0;19;103;549;676;944;44;0;2.335;0;0;34;259;1.556;1.954;2.144;138;0;6.085
;10:15,01 a 20,00;0;0;4;79;535;623;821;66;0;2.128;0;0;3;33;252;338;351;13;0;990;0;0;7;112;787;961;1.172;79;0;3.118
;11:Mais de 20,00;0;0;3;43;429;797;1.230;88;0;2.590;0;0;1;8;223;352;405;27;0;1.016;0;0;4;51;652;1.149;1.635;115;0;3.606
;{ñ class};0;0;50;116;329;463;428;37;0;1.423;0;1;25;71;184;234;206;13;0;734;0;1;75;187;513;697;634;50;0;2.157
292740:Salvador - BA;Total;30;1.703;57.088;75.700;149.830;109.312;76.076;6.021;3;475.763;38;1.399;41.076;56.961;113.047;82.108;65.012;4.896;0;364.537;68;3.102;98.164;132.661;262.877;191.420;141.088;10.917;3;840.300
;00:Até 0,50;19;625;1.157;90;183;102;150;37;0;2.363;26;578;1.023;93;177;131;73;3;0;2.104;45;1.203;2.180;183;360;233;223;40;0;4.467
;01:0,51 a 1,00;6;706;6.062;2.820;3.792;1.932;1.169;89;1;16.577;10;695;6.973;3.815;5.237;2.996;1.439;89;0;21.254;16;1.401;13.035;6.635;9.029;4.928;2.608;178;1;37.831
;02:1,01 a 1,50;3;319;33.807;32.226;47.852;26.483;12.613;702;1;154.006;2;114;25.138;28.636;43.275;23.641;12.535;966;0;134.307;5;433;58.945;60.862;91.127;50.124;25.148;1.668;1;288.313
;03:1,51 a 2,00;2;32;8.363;14.649;29.852;20.837;12.449;675;1;86.860;0;7;4.175;8.214;15.581;8.974;5.739;458;0;43.148;2;39;12.538;22.863;45.433;29.811;18.188;1.133;1;130.008
;04:2,01 a 3,00;0;13;4.462;11.116;23.613;16.923;12.013;827;0;68.967;0;2;2.128;6.306;13.336;10.150;8.338;777;0;41.037;0;15;6.590;17.422;36.949;27.073;20.351;1.604;0;110.004
;05:3,01 a 4,00;0;3;1.605;6.164;13.038;8.276;6.325;531;0;35.942;0;0;803;3.576;9.295;7.138;6.461;504;0;27.777;0;3;2.408;9.740;22.333;15.414;12.786;1.035;0;63.719
;06:4,01 a 5,00;0;2;813;3.648;12.231;11.662;4.999;421;0;33.776;0;0;437;2.459;7.908;6.504;5.614;406;0;23.328;0;2;1.250;6.107;20.139;18.166;10.613;827;0;57.104
;07:5,01 a 7,00;0;0;304;2.141;8.095;9.584;8.920;718;0;29.762;0;0;213;2.125;8.642;10.017;10.371;667;0;32.035;0;0;517;4.266;16.737;19.601;19.291;1.385;0;61.797
;08:7,01 a 10,00;0;1;224;1.390;4.242;4.397;5.479;696;0;16.429;0;0;102;1.054;5.235;6.347;6.473;424;0;19.635;0;1;326;2.444;9.477;10.744;11.952;1.120;0;36.064
;09:10,01 a 15,00;0;1;87;823;3.442;2.968;3.834;472;0;11.627;0;0;21;405;2.265;2.605;3.689;285;0;9.270;0;1;108;1.228;5.707;5.573;7.523;757;0;20.897
;10:15,01 a 20,00;0;0;54;219;1.268;1.947;2.214;220;0;5.922;0;0;8;94;794;1.211;1.429;96;0;3.632;0;0;62;313;2.062;3.158;3.643;316;0;9.554
;11:Mais de 20,00;0;0;48;124;1.098;2.280;3.736;403;0;7.689;0;0;8;52;656;1.350;1.895;157;0;4.118;0;0;56;176;1.754;3.630;5.631;560;0;11.807
;{ñ class};0;1;102;290;1.124;1.921;2.175;230;0;5.843;0;3;47;132;646;1.044;956;64;0;2.892;0;4;149;422;1.770;2.965;3.131;294;0;8.735
310620:Belo Horizonte - MG;Total;72;9.694;112.994;113.491;220.084;163.022;118.128;9.226;5;746.716;62;8.023;95.498;93.273;184.030;156.174;121.421;5.949;1;664.431;134;17.717;208.492;206.764;404.114;319.196;239.549;15.175;6;1.411.147
;00:Até 0,50;16;1.341;709;168;303;199;131;22;0;2.889;14;1.189;815;231;680;794;725;55;0;4.503;30;2.530;1.524;399;983;993;856;77;0;7.392
;01:0,51 a 1,00;51;5.306;5.755;2.228;3.147;1.918;1.334;182;0;19.921;41;4.467;8.327;3.533;5.994;4.536;3.319;186;0;30.403;92;9.773;14.082;5.761;9.141;6.454;4.653;368;0;50.324
;02:1,01 a 1,50;5;2.811;55.332;28.524;41.254;27.139;20.421;1.802;1;177.289;3;2.231;57.184;36.495;59.484;45.935;36.898;1.458;0;239.688;8;5.042;112.516;65.019;100.738;73.074;57.319;3.260;1;416.977
;03:1,51 a 2,00;0;152;24.515;23.569;40.567;27.992;20.577;1.455;1;138.828;4;92;15.469;16.761;26.406;16.451;10.499;616;0;86.298;4;244;39.984;40.330;66.973;44.443;31.076;2.071;1;225.126
;04:2,01 a 3,00;0;34;15.157;22.341;43.284;29.593;20.126;1.292;2;131.829;0;12;8.205;14.950;34.177;30.815;23.578;1.312;1;113.050;0;46;23.362;37.291;77.461;60.408;43.704;2.604;3;244.879
;05:3,01 a 4,00;0;9;7.056;15.645;29.603;14.757;9.388;599;0;77.057;0;1;3.091;8.602;17.372;14.164;10.902;465;0;54.597;0;10;10.147;24.247;46.975;28.921;20.290;1.064;0;131.654
;06:4,01 a 5,00;0;2;2.332;9.077;16.572;8.198;6.075;408;0;42.664;0;1;1.190;4.794;11.730;10.758;7.357;331;0;36.161;0;3;3.522;13.871;28.302;18.956;13.432;739;0;78.825
;07:5,01 a 7,00;0;3;1.075;5.598;19.768;17.076;10.311;672;0;54.503;0;0;597;4.138;12.130;13.392;9.938;464;0;40.659;0;3;1.672;9.736;31.898;30.468;20.249;1.136;0;95.162
;08:7,01 a 10,00;0;0;441;3.573;10.723;15.474;8.128;556;0;38.895;0;0;222;2.209;7.410;6.789;5.031;254;0;21.915;0;0;663;5.782;18.133;22.263;13.159;810;0;60.810
;09:10,01 a 15,00;0;1;110;1.684;7.601;8.688;7.224;602;0;25.910;0;0;39;852;4.413;5.247;5.060;236;0;15.847;0;1;149;2.536;12.014;13.935;12.284;838;0;41.757
;10:15,01 a 20,00;0;0;18;338;2.899;4.199;3.602;316;0;11.372;0;0;6;179;1.835;2.680;2.591;138;0;7.429;0;0;24;517;4.734;6.879;6.193;454;0;18.801
;11:Mais de 20,00;0;1;32;181;2.541;5.248;7.544;692;0;16.239;0;0;11;65;1.197;3.238;3.797;169;0;8.477;0;1;43;246;3.738;8.486;11.341;861;0;24.716
;{ñ class};0;34;462;565;1.822;2.541;3.267;628;1;9.320;0;30;342;464;1.202;1.375;1.726;265;0;5.404;0;64;804;1.029;3.024;3.916;4.993;893;1;14.724
320530:Vitória - ES;Total;80;1.544;15.846;20.257;37.130;27.531;21.356;1.560;0;125.304;49;1.450;15.049;17.806;32.013;25.961;18.474;758;0;111.560;129;2.994;30.895;38.063;69.143;53.492;39.830;2.318;0;236.864
;00:Até 0,50;70;978;154;61;80;63;45;3;0;1.454;39;943;199;55;99;79;73;4;0;1.491;109;1.921;353;116;179;142;118;7;0;2.945
;01:0,51 a 1,00;9;384;721;334;506;312;226;18;0;2.510;7;347;849;355;583;424;260;12;0;2.837;16;731;1.570;689;1.089;736;486;30;0;5.347
;02:1,01 a 1,50;1;164;6.980;3.952;5.439;3.703;2.832;225;0;23.296;2;138;8.451;6.309;9.971;6.933;4.118;156;0;36.078;3;302;15.431;10.261;15.410;10.636;6.950;381;0;59.374
;03:1,51 a 2,00;0;12;2.885;3.291;5.149;3.835;2.893;189;0;18.254;0;11;2.641;3.200;4.976;3.084;2.058;95;0;16.065;0;23;5.526;6.491;10.125;6.919;4.951;284;0;34.319
;04:2,01 a 3,00;0;3;2.296;3.641;5.956;3.616;2.823;166;0;18.501;1;6;1.623;2.734;4.151;2.760;2.184;126;0;13.585;1;9;3.919;6.375;10.107;6.376;5.007;292;0;32.086
;05:3,01 a 4,00;0;0;1.372;3.114;5.241;2.660;1.565;88;0;14.040;0;0;626;1.859;3.771;3.297;1.773;59;0;11.385;0;0;1.998;4.973;9.012;5.957;3.338;147;0;25.425
;06:4,01 a 5,00;0;0;808;2.508;3.454;1.522;1.009;54;0;9.355;0;0;301;1.285;2.295;2.306;1.397;62;0;7.646;0;0;1.109;3.793;5.749;3.828;2.406;116;0;17.001
;07:5,01 a 7,00;0;1;270;1.504;4.443;4.095;2.072;156;0;12.541;0;0;148;1.045;2.447;2.617;2.042;71;0;8.370;0;1;418;2.549;6.890;6.712;4.114;227;0;20.911
;08:7,01 a 10,00;0;0;112;942;2.928;3.235;2.155;158;0;9.530;0;0;49;566;1.864;1.870;1.515;54;0;5.918;0;0;161;1.508;4.792;5.105;3.670;212;0;15.448
;09:10,01 a 15,00;0;0;50;517;2.183;2.085;2.323;178;0;7.336;0;0;10;225;1.103;1.384;1.522;43;0;4.287;0;0;60;742;3.286;3.469;3.845;221;0;11.623
;10:15,01 a 20,00;0;0;9;142;836;969;1.080;69;0;3.105;0;0;3;55;309;512;579;21;0;1.479;0;0;12;197;1.145;1.481;1.659;90;0;4.584
;11:Mais de 20,00;0;0;13;80;590;1.024;1.656;137;0;3.500;0;0;0;16;218;438;599;24;0;1.295;0;0;13;96;808;1.462;2.255;161;0;4.795
;{ñ class};0;2;176;171;325;412;677;119;0;1.882;0;5;149;102;226;257;354;31;0;1.124;0;7;325;273;551;669;1.031;150;0;3.006
330455:Rio de Janeiro - RJ;Total;101;6.105;184.644;217.899;444.789;343.828;282.587;26.013;7;1.505.973;55;5.301;145.950;165.040;315.124;238.029;183.613;12.958;1;1.066.071;156;11.406;330.594;382.939;759.913;581.857;466.200;38.971;8;2.572.044
;00:Até 0,50;17;564;736;545;984;445;335;37;0;3.663;10;463;731;499;823;497;366;28;0;3.417;27;1.027;1.467;1.044;1.807;942;701;65;0;7.080
;01:0,51 a 1,00;63;3.144;8.958;4.596;5.577;2.438;1.988;256;0;27.020;30;2.919;9.797;3.824;5.489;3.492;2.487;178;0;28.216;93;6.063;18.755;8.420;11.066;5.930;4.475;434;0;55.236
;02:1,01 a 1,50;15;2.075;87.541;60.655;87.111;55.362;41.581;3.918;3;338.261;12;1.658;86.257;64.729;102.563;70.394;46.331;2.705;1;374.650;27;3.733;173.798;125.384;189.674;125.756;87.912;6.623;4;712.911
;03:1,51 a 2,00;1;146;45.715;53.118;93.042;60.369;40.949;3.183;0;296.523;2;116;23.740;29.889;53.545;34.721;24.134;1.405;0;167.552;3;262;69.455;83.007;146.587;95.090;65.083;4.588;0;464.075
;04:2,01 a 3,00;4;70;25.078;41.042;101.296;71.227;50.492;4.267;2;293.478;1;48;13.938;23.971;47.686;33.596;20.902;1.335;0;141.477;5;118;39.016;65.013;148.982;104.823;71.394;5.602;2;434.955
;05:3,01 a 4,00;0;21;7.669;19.885;41.363;36.352;25.459;2.199;0;132.948;0;12;5.443;12.678;24.036;19.669;13.712;979;0;76.529;0;33;13.112;32.563;65.399;56.021;39.171;3.178;0;209.477
;06:4,01 a 5,00;0;5;3.308;9.708;22.901;21.108;16.738;1.487;0;75.255;0;3;2.685;8.493;16.868;16.466;13.002;1.116;0;58.633;0;8;5.993;18.201;39.769;37.574;29.740;2.603;0;133.888
;07:5,01 a 7,00;0;3;2.587;10.072;29.211;27.399;26.204;2.090;1;97.567;0;1;1.798;8.791;21.472;19.259;19.742;1.657;0;72.720;0;4;4.385;18.863;50.683;46.658;45.946;3.747;1;170.287
;08:7,01 a 10,00;0;4;1.181;7.569;20.151;24.004;21.310;1.704;1;75.924;0;1;725;6.234;16.852;14.169;13.450;980;0;52.411;0;5;1.906;13.803;37.003;38.173;34.760;2.684;1;128.335
;09:10,01 a 15,00;0;2;507;5.507;17.565;14.366;17.905;1.913;0;57.765;0;0;225;3.465;12.814;10.737;11.902;914;0;40.057;0;2;732;8.972;30.379;25.103;29.807;2.827;0;97.822
;10:15,01 a 20,00;0;0;211;1.995;9.070;8.898;9.911;1.069;0;31.154;0;1;82;949;4.928;4.945;5.797;479;0;17.181;0;1;293;2.944;13.998;13.843;15.708;1.548;0;48.335
;11:Mais de 20,00;0;2;207;1.708;10.871;13.816;19.892;2.238;0;48.734;0;2;76;642;4.829;6.089;7.336;621;0;19.595;0;4;283;2.350;15.700;19.905;27.228;2.859;0;68.329
;{ñ class};1;69;946;1.499;5.647;8.044;9.823;1.652;0;27.681;0;77;453;876;3.219;3.995;4.452;561;0;13.633;1;146;1.399;2.375;8.866;12.039;14.275;2.213;0;41.314
355030:São Paulo - SP;Total;181;27.045;432.853;457.648;850.129;618.135;409.789;30.795;9;2.826.584;105;23.087;378.230;397.393;711.368;523.435;357.417;19.639;0;2.410.674;286;50.132;811.083;855.041;1.561.497;1.141.570;767.206;50.434;9;5.237.258
;00:Até 0,50;41;726;759;719;1.772;2.984;4.696;446;0;12.143;24;645;914;1.049;4.076;8.908;13.123;1.006;0;29.745;65;1.371;1.673;1.768;5.848;11.892;17.819;1.452;0;41.888
;01:0,51 a 1,00;120;13.139;12.222;3.948;5.969;4.156;3.593;428;0;43.575;65;11.058;19.219;7.345;11.591;10.501;9.155;569;0;69.503;185;24.197;31.441;11.293;17.560;14.657;12.748;997;0;113.078
;02:1,01 a 1,50;15;10.411;130.599;66.651;85.900;50.454;34.222;2.797;3;381.052;13;8.937;154.526;98.534;153.849;104.110;56.375;2.040;0;578.384;28;19.348;285.125;165.185;239.749;154.564;90.597;4.837;3;959.436
;03:1,51 a 2,00;5;2.146;148.199;115.523;166.018;103.960;62.528;4.007;5;602.391;1;1.901;103.089;86.595;129.159;78.890;45.906;2.203;0;447.744;6;4.047;251.288;202.118;295.177;182.850;108.434;6.210;5;1.050.135
;04:2,01 a 3,00;0;298;84.229;110.248;192.403;127.846;80.488;5.108;1;600.621;0;299;57.712;74.226;119.381;75.357;55.234;3.646;0;385.855;0;597;141.941;184.474;311.784;203.203;135.722;8.754;1;986.476
;05:3,01 a 4,00;0;63;27.192;51.607;101.489;70.957;45.834;2.935;0;300.077;0;51;21.339;43.178;76.830;51.984;33.869;2.056;0;229.307;0;114;48.531;94.785;178.319;122.941;79.703;4.991;0;529.384
;06:4,01 a 5,00;0;23;13.227;35.118;83.607;52.540;28.003;1.869;0;214.387;0;12;9.806;27.192;55.946;44.557;28.867;1.453;0;167.833;0;35;23.033;62.310;139.553;97.097;56.870;3.322;0;382.220
;07:5,01 a 7,00;0;12;9.164;29.118;71.322;71.300;39.065;2.498;0;222.479;0;5;7.264;27.697;59.027;55.639;38.293;1.761;0;189.686;0;17;16.428;56.815;130.349;126.939;77.358;4.259;0;412.165
;08:7,01 a 10,00;0;10;4.226;21.774;46.074;45.232;32.369;2.269;0;151.954;0;1;2.704;18.257;41.380;38.220;28.274;1.294;0;130.130;0;11;6.930;40.031;87.454;83.452;60.643;3.563;0;282.084
;09:10,01 a 15,00;0;14;1.107;14.208;42.023;30.393;24.743;2.019;0;114.507;0;0;520;8.882;31.446;25.346;21.211;1.117;0;88.522;0;14;1.627;23.090;73.469;55.739;45.954;3.136;0;203.029
