;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;{ñ class};1;15;1.582;2.122;4.616;3.810;4.298;1.231;0;17.675;0;14;1.163;1.593;3.429;2.572;2.088;271;0;11.130;1;29;2.745;3.715;8.045;6.382;6.386;1.502;0;28.805
240810:Natal - RN;Total;0;212;14.894;20.014;50.338;38.505;30.834;3.283;0;158.080;1;153;10.581;15.358;39.624;29.752;25.036;2.284;2;122.791;1;365;25.475;35.372;89.962;68.257;55.870;5.567;2;280.871
;00:Até 0,50;0;128;966;212;348;201;135;17;0;2.007;1;97;1.257;210;323;213;156;17;0;2.274;1;225;2.223;422;671;414;291;34;0;4.281
;01:0,51 a 1,00;0;54;3.809;3.181;4.983;2.905;1.860;82;0;16.874;0;34;3.240;3.180;5.487;3.579;1.971;107;0;17.598;0;88;7.049;6.361;10.470;6.484;3.831;189;0;34.472
;02:1,01 a 1,50;0;27;6.619;9.178;16.012;10.001;7.002;450;0;49.289;0;14;4.515;6.680;13.300;9.053;5.445;265;0;39.272;0;41;11.134;15.858;29.312;19.054;12.447;715;0;88.561
;03:1,51 a 2,00;0;0;1.257;2.600;7.689;5.179;4.184;374;0;21.283;0;1;718;1.790;4.816;3.262;2.610;231;0;13.428;0;1;1.975;4.390;12.505;8.441;6.794;605;0;34.711
;04:2,01 a 3,00;0;0;1.442;2.146;7.234;4.720;4.023;419;0;19.984;0;0;250;1.515;6.059;4.158;3.920;376;0;16.278;0;0;1.692;3.661;13.293;8.878;7.943;795;0;36.262
;05:3,01 a 4,00;0;0;152;1.004;4.528;3.264;2.360;234;0;11.542;0;0;108;801;3.338;2.789;2.711;229;0;9.976;0;0;260;1.805;7.866;6.053;5.071;463;0;21.518
;06:4,01 a 5,00;0;0;36;366;2.563;2.805;1.823;235;0;7.828;0;0;32;317;1.638;1.641;2.159;191;0;5.978;0;0;68;683;4.201;4.446;3.982;426;0;13.806
;07:5,01 a 7,00;0;0;47;327;1.871;2.923;2.600;380;0;8.148;0;0;31;304;1.549;1.381;2.171;299;0;5.735;0;0;78;631;3.420;4.304;4.771;679;0;13.883
;08:7,01 a 10,00;0;0;14;127;1.294;1.529;1.345;210;0;4.519;0;0;13;82;945;820;1.084;157;0;3.101;0;0;27;209;2.239;2.349;2.429;367;0;7.620
;09:10,01 a 15,00;0;0;70;203;1.424;1.874;1.294;210;0;5.075;0;0;12;70;877;1.026;812;134;0;2.931;0;0;82;273;2.301;2.900;2.106;344;0;8.006
;10:15,01 a 20,00;0;0;0;19;514;999;1.144;155;0;2.831;0;0;1;6;245;537;621;78;0;1.488;0;0;1;25;759;1.536;1.765;233;0;4.319
;11:Mais de 20,00;0;0;0;4;245;634;1.052;209;0;2.144;0;0;0;4;92;331;420;77;0;924;0;0;0;8;337;965;1.472;286;0;3.068
;{ñ class};0;3;482;647;1.633;1.471;2.012;308;0;6.556;0;7;404;399;955;962;956;123;2;3.808;0;10;886;1.046;2.588;2.433;2.968;431;2;10.364
250750:João Pessoa - PB;Total;3;144;13.693;18.855;47.936;36.363;30.544;4.398;1;151.937;2;100;9.737;14.105;37.122;27.489;24.571;3.461;2;116.589;5;244;23.430;32.960;85.058;63.852;55.115;7.859;3;268.526
;00:Até 0,50;0;22;441;159;344;205;110;17;0;1.298;1;22;402;135;291;154;91;9;0;1.105;1;44;843;294;635;359;201;26;0;2.403
;01:0,51 a 1,00;1;86;3.840;3.085;4.990;3.291;2.298;185;0;17.776;1;59;3.684;3.182;5.983;4.254;2.693;145;1;20.002;2;145;7.524;6.267;10.973;7.545;4.991;330;1;37.778
;02:1,01 a 1,50;2;28;6.966;8.628;16.735;12.230;8.998;782;0;54.369;0;15;4.060;5.794;12.349;9.200;6.896;579;1;38.894;2;43;11.026;14.422;29.084;21.430;15.894;1.361;1;93.263
;03:1,51 a 2,00;0;0;923;2.364;6.852;5.660;3.622;322;1;19.744;0;2;604;1.548;4.672;3.514;2.853;326;0;13.519;0;2;1.527;3.912;11.524;9.174;6.475;648;1;33.263
;04:2,01 a 3,00;0;2;653;2.365;8.600;5.685;4.102;450;0;21.857;0;0;408;1.812;5.805;3.550;3.389;514;0;15.478;0;2;1.061;4.177;14.405;9.235;7.491;964;0;37.335
;05:3,01 a 4,00;0;0;149;595;2.984;2.412;2.543;348;0;9.031;0;0;108;542;2.386;1.647;2.454;536;0;7.673;0;0;257;1.137;5.370;4.059;4.997;884;0;16.704
;06:4,01 a 5,00;0;0;79;405;1.501;1.053;1.218;268;0;4.524;0;0;47;290;1.507;1.074;1.342;283;0;4.543;0;0;126;695;3.008;2.127;2.560;551;0;9.067
;07:5,01 a 7,00;0;0;38;269;1.527;1.209;1.907;496;0;5.446;0;0;24;179;1.275;1.071;1.528;298;0;4.375;0;0;62;448;2.802;2.280;3.435;794;0;9.821
;08:7,01 a 10,00;0;0;20;145;1.255;1.146;1.338;360;0;4.264;0;0;9;103;885;780;958;263;0;2.998;0;0;29;248;2.140;1.926;2.296;623;0;7.262
;09:10,01 a 15,00;0;0;8;95;1.008;889;1.014;372;0;3.386;0;0;6;72;702;669;749;225;0;2.423;0;0;14;167;1.710;1.558;1.763;597;0;5.809
;10:15,01 a 20,00;0;0;5;31;386;742;1.034;226;0;2.424;0;0;2;12;226;456;544;83;0;1.323;0;0;7;43;612;1.198;1.578;309;0;3.747
;11:Mais de 20,00;0;0;0;6;178;434;830;240;0;1.688;0;0;0;2;85;310;349;87;0;833;0;0;0;8;263;744;1.179;327;0;2.521
;{ñ class};0;6;571;708;1.576;1.407;1.530;332;0;6.130;0;2;383;434;956;810;725;113;0;3.423;0;8;954;1.142;2.532;2.217;2.255;445;0;9.553
261160:Recife - PE;Total;8;222;28.267;41.120;107.914;90.878;75.982;10.286;1;354.678;2;261;21.313;33.324;89.583;72.614;56.858;7.589;0;281.544;10;483;49.580;74.444;197.497;163.492;132.840;17.875;1;636.222
;00:Até 0,50;6;129;1.589;300;512;361;578;153;0;3.628;2;156;2.061;280;484;353;420;113;0;3.869;8;285;3.650;580;996;714;998;266;0;7.497
;01:0,51 a 1,00;1;64;5.309;4.537;7.233;5.089;4.850;426;0;27.509;0;74;5.315;5.283;9.035;6.534;4.216;357;0;30.814;1;138;10.624;9.820;16.268;11.623;9.066;783;0;58.323
;02:1,01 a 1,50;1;21;14.068;17.445;32.030;24.821;18.148;1.389;0;107.923;0;13;10.048;14.253;28.822;21.428;14.483;1.099;0;90.146;1;34;24.116;31.698;60.852;46.249;32.631;2.488;0;198.069
;03:1,51 a 2,00;0;1;2.966;6.803;19.696;17.902;12.551;1.047;1;60.967;0;0;1.802;4.983;14.113;11.080;7.367;874;0;40.219;0;1;4.768;11.786;33.809;28.982;19.918;1.921;1;101.186
;04:2,01 a 3,00;0;0;2.303;4.591;13.499;10.692;8.232;1.195;0;40.512;0;1;888;3.659;11.102;8.507;6.386;976;0;31.519;0;1;3.191;8.250;24.601;19.199;14.618;2.171;0;72.031
;05:3,01 a 4,00;0;0;618;2.730;6.897;4.767;4.507;792;0;20.311;0;0;274;1.734;6.614;6.042;5.466;850;0;20.980;0;0;892;4.464;13.511;10.809;9.973;1.642;0;41.291
;06:4,01 a 5,00;0;0;177;1.276;8.993;4.916;3.289;559;0;19.210;0;0;107;1.003;5.230;3.446;3.322;544;0;13.652;0;0;284;2.279;14.223;8.362;6.611;1.103;0;32.862
;07:5,01 a 7,00;0;0;129;987;5.696;5.924;4.748;817;0;18.301;0;0;98;676;4.811;4.703;4.563;762;0;15.613;0;0;227;1.663;10.507;10.627;9.311;1.579;0;33.914
;08:7,01 a 10,00;0;0;49;592;4.418;4.991;4.045;919;0;15.014;0;0;43;455;4.126;3.850;3.615;603;0;12.692;0;0;92;1.047;8.544;8.841;7.660;1.522;0;27.706
;09:10,01 a 15,00;0;0;40;253;3.048;3.548;3.443;756;0;11.088;0;0;29;151;2.284;2.622;2.514;463;0;8.063;0;0;69;404;5.332;6.170;5.957;1.219;0;19.151
;10:15,01 a 20,00;0;0;4;50;796;1.648;1.839;283;0;4.620;0;0;0;23;522;1.028;1.242;234;0;3.049;0;0;4;73;1.318;2.676;3.081;517;0;7.669
;11:Mais de 20,00;0;0;2;22;660;1.518;2.577;546;0;5.325;0;0;0;7;360;959;1.324;324;0;2.974;0;0;2;29;1.020;2.477;3.901;870;0;8.299
;{ñ class};0;7;1.013;1.534;4.436;4.701;7.175;1.404;0;20.270;0;17;648;817;2.080;2.062;1.940;390;0;7.954;0;24;1.661;2.351;6.516;6.763;9.115;1.794;0;28.224
270430:Maceió - AL;Total;8;368;15.319;18.555;42.130;35.324;26.660;3.039;0;141.403;10;289;10.825;13.287;31.325;26.944;20.262;2.179;0;105.121;18;657;26.144;31.842;73.455;62.268;46.922;5.218;0;246.524
;00:Até 0,50;5;198;634;177;247;161;73;4;0;1.499;8;149;670;166;249;117;60;6;0;1.425;13;347;1.304;343;496;278;133;10;0;2.924
;01:0,51 a 1,00;3;131;5.001;3.458;4.978;3.200;1.684;148;0;18.603;2;118;4.747;3.422;5.430;3.589;1.754;98;0;19.160;5;249;9.748;6.880;10.408;6.789;3.438;246;0;37.763
;02:1,01 a 1,50;0;18;7.327;8.437;15.339;11.459;6.619;394;0;49.593;0;11;4.178;5.744;11.261;7.968;4.338;283;0;33.783;0;29;11.505;14.181;26.600;19.427;10.957;677;0;83.376
;03:1,51 a 2,00;0;1;1.169;2.675;7.238;6.564;4.078;279;0;22.004;0;1;564;1.467;4.321;4.246;3.521;346;0;14.466;0;2;1.733;4.142;11.559;10.810;7.599;625;0;36.470
;04:2,01 a 3,00;0;0;354;1.454;4.488;3.696;2.505;257;0;12.754;0;2;213;1.006;3.350;3.256;2.647;283;0;10.757;0;2;567;2.460;7.838;6.952;5.152;540;0;23.511
;05:3,01 a 4,00;0;0;56;449;1.818;1.566;1.367;225;0;5.481;0;0;64;471;1.983;2.180;1.919;201;0;6.818;0;0;120;920;3.801;3.746;3.286;426;0;12.299
;06:4,01 a 5,00;0;0;190;936;2.699;1.320;963;136;0;6.244;0;0;66;370;1.403;1.308;1.235;133;0;4.515;0;0;256;1.306;4.102;2.628;2.198;269;0;10.759
;07:5,01 a 7,00;0;0;19;174;1.624;2.205;2.415;280;0;6.717;0;0;12;160;1.179;1.420;1.499;220;0;4.490;0;0;31;334;2.803;3.625;3.914;500;0;11.207
;08:7,01 a 10,00;0;0;6;105;869;1.492;1.830;231;0;4.533;0;0;4;46;647;902;1.077;191;0;2.867;0;0;10;151;1.516;2.394;2.907;422;0;7.400
;09:10,01 a 15,00;0;0;3;42;761;737;1.120;200;0;2.863;0;0;0;13;390;582;690;99;0;1.774;0;0;3;55;1.151;1.319;1.810;299;0;4.637
;10:15,01 a 20,00;0;0;4;8;228;544;576;76;0;1.436;0;0;2;5;113;226;281;48;0;675;0;0;6;13;341;770;857;124;0;2.111
;11:Mais de 20,00;0;0;3;17;213;501;815;188;0;1.737;0;0;2;11;119;236;329;86;0;783;0;0;5;28;332;737;1.144;274;0;2.520
;{ñ class};0;20;553;623;1.628;1.879;2.615;621;0;7.939;0;8;303;406;880;914;912;185;0;3.608;0;28;856;1.029;2.508;2.793;3.527;806;0;11.547
280030:Aracaju - SE;Total;3;238;11.033;14.409;35.821;29.602;22.283;2.141;0;115.530;3;187;8.701;11.699;31.492;24.415;15.236;1.040;0;92.773;6;425;19.734;26.108;67.313;54.017;37.519;3.181;0;208.303
;00:Até 0,50;1;162;845;140;266;200;131;11;0;1.756;3;126;826;164;290;211;156;2;0;1.778;4;288;1.671;304;556;411;287;13;0;3.534
;01:0,51 a 1,00;2;50;3.299;2.574;3.880;2.386;1.238;67;0;13.496;0;48;3.158;2.786;4.544;2.762;1.256;35;0;14.589;2;98;6.457;5.360;8.424;5.148;2.494;102;0;28.085
;02:1,01 a 1,50;0;14;5.361;6.776;12.469;8.440;5.299;281;0;38.640;0;1;3.711;5.293;11.290;7.423;3.598;124;0;31.440;0;15;9.072;12.069;23.759;15.863;8.897;405;0;70.080
;03:1,51 a 2,00;0;0;784;2.106;6.449;5.246;3.798;292;0;18.675;0;1;461;1.241;3.977;3.146;1.834;109;0;10.769;0;1;1.245;3.347;10.426;8.392;5.632;401;0;29.444
;04:2,01 a 3,00;0;0;308;1.115;3.673;2.777;2.489;253;0;10.615;0;0;179;904;3.332;2.446;1.895;172;0;8.928;0;0;487;2.019;7.005;5.223;4.384;425;0;19.543
;05:3,01 a 4,00;0;1;70;421;1.767;1.395;1.073;123;0;4.850;0;0;80;419;2.064;1.362;950;92;0;4.967;0;1;150;840;3.831;2.757;2.023;215;0;9.817
;06:4,01 a 5,00;0;0;29;526;2.297;1.474;960;92;0;5.378;0;0;21;302;2.303;2.466;1.351;93;0;6.536;0;0;50;828;4.600;3.940;2.311;185;0;11.914
;07:5,01 a 7,00;0;0;8;145;1.777;3.138;2.153;201;0;7.422;0;0;9;146;1.527;1.829;1.524;117;0;5.152;0;0;17;291;3.304;4.967;3.677;318;0;12.574
;08:7,01 a 10,00;0;0;8;89;851;1.311;1.217;169;0;3.645;0;0;9;81;731;923;800;95;0;2.639;0;0;17;170;1.582;2.234;2.017;264;0;6.284
;09:10,01 a 15,00;0;0;6;55;584;837;971;124;0;2.577;0;0;3;45;397;455;524;70;0;1.494;0;0;9;100;981;1.292;1.495;194;0;4.071
;10:15,01 a 20,00;0;0;1;19;320;537;450;52;0;1.379;0;0;0;8;145;252;215;17;0;637;0;0;1;27;465;789;665;69;0;2.016
;11:Mais de 20,00;0;0;0;5;186;561;837;139;0;1.728;0;0;0;3;94;294;390;49;0;830;0;0;0;8;280;855;1.227;188;0;2.558
;{ñ class};0;11;314;438;1.302;1.300;1.667;337;0;5.369;0;11;244;307;798;846;743;65;0;3.014;0;22;558;745;2.100;2.146;2.410;402;0;8.383
292740:Salvador - BA;Total;5;607;35.178;44.540;119.118;107.665;81.707;9.632;1;398.453;3;479;27.220;36.349;103.209;91.836;64.129;6.933;0;330.158;8;1.086;62.398;80.889;222.327;199.501;145.836;16.565;1;728.611
;00:Até 0,50;5;343;2.174;307;530;302;173;7;0;3.841;3;261;2.473;351;617;386;175;9;0;4.275;8;604;4.647;658;1.147;688;348;16;0;8.116
;01:0,51 a 1,00;0;185;9.383;6.918;10.888;7.502;4.798;308;0;39.982;0;178;9.199;7.937;15.561;12.382;7.834;614;0;53.705;0;363;18.582;14.855;26.449;19.884;12.632;922;0;93.687
;02:1,01 a 1,50;0;56;16.480;18.543;34.995;27.149;17.780;969;0;115.972;0;21;11.712;14.494;31.060;21.388;10.840;591;0;90.106;0;77;28.192;33.037;66.055;48.537;28.620;1.560;0;206.078
;03:1,51 a 2,00;0;2;3.084;6.608;19.868;19.106;13.420;774;0;62.862;0;0;1.808;4.505;13.915;10.891;6.127;457;0;37.703;0;2;4.892;11.113;33.783;29.997;19.547;1.231;0;100.565
;04:2,01 a 3,00;0;4;1.957;4.564;15.135;13.471;10.380;1.003;0;46.514;0;1;848;3.807;13.634;10.825;7.454;709;0;37.278;0;5;2.805;8.371;28.769;24.296;17.834;1.712;0;83.792
;05:3,01 a 4,00;0;3;771;3.127;8.638;6.572;5.065;716;0;24.892;0;0;269;2.278;8.112;6.765;5.178;624;0;23.226;0;3;1.040;5.405;16.750;13.337;10.243;1.340;0;48.118
;06:4,01 a 5,00;0;0;257;1.866;10.069;7.524;3.999;573;0;24.288;0;0;86;1.004;5.764;6.124;4.412;600;0;17.990;0;0;343;2.870;15.833;13.648;8.411;1.173;0;42.278
;07:5,01 a 7,00;0;0;84;808;7.548;10.514;7.582;1.261;0;27.797;0;0;54;684;5.857;7.825;5.962;770;0;21.152;0;0;138;1.492;13.405;18.339;13.544;2.031;0;48.949
;08:7,01 a 10,00;0;0;34;378;3.751;5.094;5.124;845;0;15.226;0;0;17;282;3.440;7.022;6.327;815;0;17.903;0;0;51;660;7.191;12.116;11.451;1.660;0;33.129
;09:10,01 a 15,00;0;0;33;212;2.923;3.835;3.608;631;0;11.242;0;0;21;139;2.037;3.645;4.272;609;0;10.723;0;0;54;351;4.960;7.480;7.880;1.240;0;21.965
;10:15,01 a 20,00;0;0;11;41;1.111;1.764;2.115;385;0;5.427;0;0;1;30;731;1.383;1.551;254;0;3.950;0;0;12;71;1.842;3.147;3.666;639;0;9.377
;11:Mais de 20,00;0;0;21;24;643;1.559;2.975;724;0;5.946;0;0;2;22;430;1.234;1.905;447;0;4.040;0;0;23;46;1.073;2.793;4.880;1.171;0;9.986
;{ñ class};0;14;889;1.144;3.019;3.273;4.688;1.436;1;14.464;0;18;730;816;2.051;1.966;2.092;434;0;8.107;0;32;1.619;1.960;5.070;5.239;6.780;1.870;1;22.571
310620:Belo Horizonte - MG;Total;12;2.537;66.049;80.096;199.648;160.322;117.330;13.059;2;639.055;10;2.077;56.128;66.231;170.033;149.995;112.446;7.970;0;564.890;22;4.614;122.177;146.327;369.681;310.317;229.776;21.029;2;1.203.945
;00:Até 0,50;9;1.218;2.403;595;928;693;462;45;0;6.353;9;1.083;2.816;585;1.167;1.009;883;99;0;7.651;18;2.301;5.219;1.180;2.095;1.702;1.345;144;0;14.004
;01:0,51 a 1,00;2;780;11.924;6.545;9.154;5.935;4.021;383;0;38.744;0;629;14.213;7.964;12.505;9.724;7.159;438;0;52.632;2;1.409;26.137;14.509;21.659;15.659;11.180;821;0;91.376
;02:1,01 a 1,50;0;452;32.111;24.248;35.944;25.445;20.529;1.767;0;140.496;0;299;26.651;23.898;41.869;35.673;28.729;1.408;0;158.527;0;751;58.762;48.146;77.813;61.118;49.258;3.175;0;299.023
;03:1,51 a 2,00;0;12;9.815;15.467;32.171;25.257;18.784;1.440;0;102.946;0;5;6.385;10.913;23.118;16.737;10.705;616;0;68.479;0;17;16.200;26.380;55.289;41.994;29.489;2.056;0;171.425
;04:2,01 a 3,00;0;7;4.945;13.319;38.257;31.122;20.938;1.560;0;110.148;0;0;3.415;10.744;35.806;32.493;22.086;1.238;0;105.782;0;7;8.360;24.063;74.063;63.615;43.024;2.798;0;215.930
;05:3,01 a 4,00;0;5;1.718;6.185;15.811;12.101;8.450;668;0;44.938;0;0;864;4.577;15.304;13.933;10.212;732;0;45.622;0;5;2.582;10.762;31.115;26.034;18.662;1.400;0;90.560
;06:4,01 a 5,00;0;5;858;6.734;19.736;11.000;6.236;510;0;45.079;0;0;387;3.128;12.990;10.212;7.076;439;0;34.232;0;5;1.245;9.862;32.726;21.212;13.312;949;0;79.311
;07:5,01 a 7,00;0;0;308;2.737;22.616;13.519;7.134;761;0;47.075;0;0;152;1.776;11.740;10.137;6.698;516;0;31.019;0;0;460;4.513;34.356;23.656;13.832;1.277;0;78.094
;08:7,01 a 10,00;0;1;132;1.627;10.600;14.160;6.784;680;0;33.984;0;0;68;1.038;6.726;7.802;5.050;394;0;21.078;0;1;200;2.665;17.326;21.962;11.834;1.074;0;55.062
;09:10,01 a 15,00;0;1;21;420;5.953;8.391;6.226;649;0;21.661;0;0;11;264;3.637;4.785;4.192;363;0;13.252;0;1;32;684;9.590;13.176;10.418;1.012;0;34.913
;10:15,01 a 20,00;0;0;15;58;2.223;3.917;3.327;395;0;9.935;0;0;3;44;1.431;2.317;2.420;228;0;6.443;0;0;18;102;3.654;6.234;5.747;623;0;16.378
;11:Mais de 20,00;0;1;39;122;1.415;3.703;5.888;764;0;11.932;0;0;2;47;803;2.365;3.705;386;0;7.308;0;1;41;169;2.218;6.068;9.593;1.150;0;19.240
;{ñ class};1;55;1.760;2.039;4.840;5.079;8.551;3.437;2;25.764;1;61;1.161;1.253;2.937;2.808;3.531;1.113;0;12.865;2;116;2.921;3.292;7.777;7.887;12.082;4.550;2;38.629
320530:Vitória - ES;Total;22;640;8.210;11.738;35.034;27.945;21.681;2.694;0;107.964;15;732;8.223;11.905;33.042;26.759;19.249;1.520;0;101.445;37;1.372;16.433;23.643;68.076;54.704;40.930;4.214;0;209.409
;00:Até 0,50;16;465;229;72;136;98;56;11;0;1.083;12;532;295;98;173;128;110;8;0;1.356;28;997;524;170;309;226;166;19;0;2.439
;01:0,51 a 1,00;0;129;1.460;803;1.093;680;534;50;0;4.749;0;149;1.746;1.145;1.929;1.362;874;51;0;7.256;0;278;3.206;1.948;3.022;2.042;1.408;101;0;12.005
;02:1,01 a 1,50;0;26;4.002;3.290;4.660;3.132;2.525;256;0;17.891;0;16;4.042;4.181;7.136;5.278;3.546;237;0;24.436;0;42;8.044;7.471;11.796;8.410;6.071;493;0;42.327
;03:1,51 a 2,00;0;1;1.327;2.122;4.596;3.775;2.782;226;0;14.829;0;1;1.115;2.109;4.389;3.130;1.941;132;0;12.817;0;2;2.442;4.231;8.985;6.905;4.723;358;0;27.646
;04:2,01 a 3,00;0;0;702;2.005;6.150;4.643;3.208;274;0;16.982;0;0;574;1.974;6.658;5.642;3.571;224;0;18.643;0;0;1.276;3.979;12.808;10.285;6.779;498;0;35.625
;05:3,01 a 4,00;0;0;148;1.687;5.242;3.072;1.877;169;0;12.195;0;0;152;1.146;4.301;3.355;2.233;113;0;11.300;0;0;300;2.833;9.543;6.427;4.110;282;0;23.495
;06:4,01 a 5,00;0;0;43;851;4.055;1.950;1.194;152;0;8.245;0;0;40;563;2.624;1.930;1.283;104;0;6.544;0;0;83;1.414;6.679;3.880;2.477;256;0;14.789
;07:5,01 a 7,00;0;0;20;339;3.657;3.216;2.014;249;0;9.495;0;0;22;349;2.727;2.060;1.577;137;0;6.872;0;0;42;688;6.384;5.276;3.591;386;0;16.367
;08:7,01 a 10,00;0;0;11;172;2.073;2.801;2.306;267;0;7.630;0;0;4;80;1.309;1.333;1.247;112;0;4.085;0;0;15;252;3.382;4.134;3.553;379;0;11.715
;09:10,01 a 15,00;0;0;4;83;1.521;1.877;1.745;182;0;5.412;0;0;1;36;839;1.113;1.004;83;0;3.076;0;0;5;119;2.360;2.990;2.749;265;0;8.488
;10:15,01 a 20,00;0;0;0;17;653;1.111;922;103;0;2.806;0;0;0;5;218;456;509;51;0;1.239;0;0;0;22;871;1.567;1.431;154;0;4.045
;11:Mais de 20,00;0;0;0;0;412;875;1.219;221;0;2.727;0;0;0;1;103;391;536;78;0;1.109;0;0;0;1;515;1.266;1.755;299;0;3.836
;{ñ class};6;19;264;297;786;715;1.299;534;0;3.920;3;34;232;218;636;581;818;190;0;2.712;9;53;496;515;1.422;1.296;2.117;724;0;6.632
330455:Rio de Janeiro - RJ;Total;22;1.870;105.264;139.023;343.884;301.202;264.623;38.795;4;1.194.687;21;1.744;84.545;108.595;262.660;222.311;177.259;22.390;3;879.528;43;3.614;189.809;247.618;606.544;523.513;441.882;61.185;7;2.074.215
;00:Até 0,50;5;581;2.170;829;1.734;1.161;784;76;0;7.340;7;577;2.790;722;1.354;895;628;89;0;7.062;12;1.158;4.960;1.551;3.088;2.056;1.412;165;0;14.402
;01:0,51 a 1,00;16;1.024;16.853;9.969;14.988;10.377;8.433;895;0;62.555;11;1.020;21.264;12.446;19.121;13.726;9.168;623;1;77.380;27;2.044;38.117;22.415;34.109;24.103;17.601;1.518;1;139.935
;02:1,01 a 1,50;0;169;46.118;44.687;67.405;46.779;40.047;4.716;0;249.921;1;127;38.282;39.902;66.704;49.573;38.051;3.739;0;236.379;1;296;84.400;84.589;134.109;96.352;78.098;8.455;0;486.300
;03:1,51 a 2,00;0;19;17.144;27.678;59.547;48.943;40.895;4.231;0;198.457;1;4;10.897;17.978;38.864;30.992;21.817;1.941;0;122.494;1;23;28.041;45.656;98.411;79.935;62.712;6.172;0;320.951
;04:2,01 a 3,00;0;15;14.531;21.422;60.984;55.311;47.532;5.686;0;205.481;0;1;5.421;14.136;37.728;31.938;24.860;2.799;0;116.883;0;16;19.952;35.558;98.712;87.249;72.392;8.485;0;322.364
;05:3,01 a 4,00;0;17;2.657;12.891;35.204;25.240;21.691;3.600;0;101.300;0;0;1.645;7.752;24.181;17.967;14.056;1.790;0;67.391;0;17;4.302;20.643;59.385;43.207;35.747;5.390;0;168.691
;06:4,01 a 5,00;0;4;917;5.478;20.217;14.792;13.452;2.288;0;57.148;0;0;576;4.217;15.369;12.835;11.621;1.856;0;46.474;0;4;1.493;9.695;35.586;27.627;25.073;4.144;0;103.622
;07:5,01 a 7,00;0;6;689;5.498;28.011;29.057;21.465;3.019;0;87.745;0;0;508;4.927;20.342;18.264;14.755;2.050;0;60.846;0;6;1.197;10.425;48.353;47.321;36.220;5.069;0;148.591
;08:7,01 a 10,00;0;4;261;2.753;18.148;21.599;16.769;2.458;1;61.993;0;1;104;1.812;15.137;15.861;13.107;1.904;1;47.927;0;5;365;4.565;33.285;37.460;29.876;4.362;2;109.920
;09:10,01 a 15,00;0;3;156;2.301;13.912;15.907;13.020;1.932;0;47.231;0;1;53;929;10.261;11.348;9.398;1.426;0;33.416;0;4;209;3.230;24.173;27.255;22.418;3.358;0;80.647
;10:15,01 a 20,00;0;0;35;340;6.213;7.448;7.169;1.188;0;22.393;0;0;10;133;3.098;4.998;4.840;723;0;13.802;0;0;45;473;9.311;12.446;12.009;1.911;0;36.195
;11:Mais de 20,00;0;3;69;183;5.553;11.118;12.317;2.120;1;31.364;0;0;9;78;2.499;5.568;5.047;857;0;14.058;0;3;78;261;8.052;16.686;17.364;2.977;1;45.422
;{ñ class};1;25;3.664;4.994;11.968;13.470;21.049;6.586;2;61.759;1;13;2.986;3.563;8.002;8.346;9.911;2.593;1;35.416;2;38;6.650;8.557;19.970;21.816;30.960;9.179;3;97.175
355030:São Paulo - SP;Total;41;6.502;388.039;412.042;906.213;707.528;524.547;54.329;5;2.999.246;20;5.576;379.581;375.162;840.110;662.666;456.151;38.936;1;2.758.203;61;12.078;767.620;787.204;1.746.323;1.370.194;980.698;93.265;6;5.757.449
;00:Até 0,50;16;831;4.456;1.992;3.114;2.165;2.309;325;0;15.208;6;698;5.674;2.149;4.032;3.735;4.866;745;0;21.905;22;1.529;10.130;4.141;7.146;5.900;7.175;1.070;0;37.113
;01:0,51 a 1,00;21;3.651;50.436;20.183;26.214;16.237;11.932;1.203;0;129.877;8;3.258;72.898;29.170;47.569;38.171;30.518;2.138;0;223.730;29;6.909;123.334;49.353;73.783;54.408;42.450;3.341;0;353.607
;02:1,01 a 1,50;1;1.559;156.115;102.580;139.278;85.900;61.071;5.345;1;551.850;4;1.210;161.103;116.365;194.207;144.606;94.868;5.045;0;717.408;5;2.769;317.218;218.945;333.485;230.506;155.939;10.390;1;1.269.258
;03:1,51 a 2,00;0;199;92.663;94.209;166.751;115.677;82.590;6.549;0;558.638;0;134;68.442;72.287;142.865;104.861;62.651;3.985;0;455.225;0;333;161.105;166.496;309.616;220.538;145.241;10.534;0;1.013.863
;04:2,01 a 3,00;0;42;44.624;79.788;192.302;149.699;107.686;8.756;1;582.898;0;14;35.375;60.848;139.580;105.217;69.075;5.993;1;416.103;0;56;79.999;140.636;331.882;254.916;176.761;14.749;2;999.001
;05:3,01 a 4,00;0;17;13.379;38.739;107.842;78.822;53.841;4.452;0;297.092;0;7;11.583;31.933;83.540;64.125;41.983;3.528;0;236.699;0;24;24.962;70.672;191.382;142.947;95.824;7.980;0;533.791
;06:4,01 a 5,00;0;6;5.070;17.219;58.709;55.270;32.597;2.771;0;171.642;0;1;4.388;17.920;52.468;41.143;27.984;2.609;0;146.513;0;7;9.458;35.139;111.177;96.413;60.581;5.380;0;318.155
