;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
240810:Natal - RN;Total;4;287;16.748;20.499;52.446;38.633;31.791;3.302;0;163.710;1;266;11.975;16.134;41.761;30.497;26.971;2.301;1;129.907;5;553;28.723;36.633;94.207;69.130;58.762;5.603;1;293.617
;00:Até 0,50;4;143;883;99;185;102;133;16;0;1.565;0;148;1.271;100;179;129;139;42;0;2.008;4;291;2.154;199;364;231;272;58;0;3.573
;01:0,51 a 1,00;0;104;1.791;879;1.560;871;692;58;0;5.955;0;97;1.568;985;1.735;1.198;794;76;0;6.453;0;201;3.359;1.864;3.295;2.069;1.486;134;0;12.408
;02:1,01 a 1,50;0;33;9.971;10.641;18.301;11.278;7.563;472;0;58.259;0;18;7.162;9.120;17.996;11.893;7.049;325;0;53.563;0;51;17.133;19.761;36.297;23.171;14.612;797;0;111.822
;03:1,51 a 2,00;0;0;2.100;3.238;8.709;5.640;4.565;418;0;24.670;0;2;965;1.877;5.026;3.282;2.832;209;0;14.193;0;2;3.065;5.115;13.735;8.922;7.397;627;0;38.863
;04:2,01 a 3,00;0;1;996;2.437;8.154;5.288;4.694;427;0;21.997;0;0;331;1.685;6.259;4.173;4.297;379;0;17.124;0;1;1.327;4.122;14.413;9.461;8.991;806;0;39.121
;05:3,01 a 4,00;0;0;224;1.251;5.014;3.252;2.491;247;0;12.479;0;0;145;982;3.734;2.820;2.758;228;0;10.667;0;0;369;2.233;8.748;6.072;5.249;475;0;23.146
;06:4,01 a 5,00;0;0;62;413;3.001;3.231;2.017;197;0;8.921;0;0;36;330;1.614;1.763;2.481;169;0;6.393;0;0;98;743;4.615;4.994;4.498;366;0;15.314
;07:5,01 a 7,00;0;0;50;369;1.974;2.549;2.809;410;0;8.161;0;0;43;279;1.556;1.388;2.485;295;0;6.046;0;0;93;648;3.530;3.937;5.294;705;0;14.207
;08:7,01 a 10,00;0;0;22;158;1.255;1.677;1.545;219;0;4.876;0;0;14;105;958;831;1.176;190;0;3.274;0;0;36;263;2.213;2.508;2.721;409;0;8.150
;09:10,01 a 15,00;0;0;80;238;1.610;1.597;1.290;220;0;5.035;0;0;9;99;1.002;1.029;878;140;0;3.157;0;0;89;337;2.612;2.626;2.168;360;0;8.192
;10:15,01 a 20,00;0;0;1;18;553;1.004;1.178;138;0;2.892;0;0;1;8;267;540;641;72;0;1.529;0;0;2;26;820;1.544;1.819;210;0;4.421
;11:Mais de 20,00;0;0;2;6;295;699;1.229;234;0;2.465;0;0;0;7;124;358;497;82;0;1.068;0;0;2;13;419;1.057;1.726;316;0;3.533
;{ñ class};0;6;566;752;1.835;1.445;1.585;246;0;6.435;1;1;430;557;1.311;1.093;944;94;1;4.432;1;7;996;1.309;3.146;2.538;2.529;340;1;10.867
250750:João Pessoa - PB;Total;5;186;14.500;18.641;48.178;34.911;31.011;4.344;0;151.776;6;168;10.231;14.192;37.204;26.878;25.638;3.297;2;117.616;11;354;24.731;32.833;85.382;61.789;56.649;7.641;2;269.392
;00:Até 0,50;2;34;355;109;231;133;89;11;0;964;1;28;311;77;174;95;98;11;0;795;3;62;666;186;405;228;187;22;0;1.759
;01:0,51 a 1,00;3;100;2.237;1.520;3.078;2.245;1.938;242;0;11.363;4;111;2.435;1.864;4.375;3.786;3.055;201;1;15.832;7;211;4.672;3.384;7.453;6.031;4.993;443;1;27.195
;02:1,01 a 1,50;0;47;9.103;9.633;17.700;12.117;9.080;717;0;58.397;1;26;5.746;7.300;14.647;10.225;7.349;530;1;45.825;1;73;14.849;16.933;32.347;22.342;16.429;1.247;1;104.222
;03:1,51 a 2,00;0;1;1.343;2.825;7.612;5.594;3.568;351;0;21.294;0;0;772;1.738;4.865;3.281;2.807;306;0;13.769;0;1;2.115;4.563;12.477;8.875;6.375;657;0;35.063
;04:2,01 a 3,00;0;0;617;2.359;9.536;6.320;4.909;454;0;24.195;0;0;410;1.669;5.523;3.316;3.871;536;0;15.325;0;0;1.027;4.028;15.059;9.636;8.780;990;0;39.520
;05:3,01 a 4,00;0;0;121;617;2.660;1.926;2.064;320;0;7.708;0;0;104;520;2.139;1.331;1.965;399;0;6.458;0;0;225;1.137;4.799;3.257;4.029;719;0;14.166
;06:4,01 a 5,00;0;0;74;359;1.468;949;1.081;197;0;4.128;0;0;46;268;1.452;1.013;1.275;232;0;4.286;0;0;120;627;2.920;1.962;2.356;429;0;8.414
;07:5,01 a 7,00;0;0;44;314;1.563;1.267;2.299;584;0;6.071;0;0;32;202;1.350;1.093;1.602;324;0;4.603;0;0;76;516;2.913;2.360;3.901;908;0;10.674
;08:7,01 a 10,00;0;0;22;142;1.163;1.067;1.482;373;0;4.249;0;0;17;117;880;781;1.172;247;0;3.214;0;0;39;259;2.043;1.848;2.654;620;0;7.463
;09:10,01 a 15,00;0;0;4;62;1.027;775;1.015;332;0;3.215;0;0;2;48;697;624;783;244;0;2.398;0;0;6;110;1.724;1.399;1.798;576;0;5.613
;10:15,01 a 20,00;0;0;1;9;373;718;1.058;208;0;2.367;0;0;2;4;212;420;662;84;0;1.384;0;0;3;13;585;1.138;1.720;292;0;3.751
;11:Mais de 20,00;0;0;1;2;198;481;949;241;0;1.872;0;0;1;3;106;319;426;87;0;942;0;0;2;5;304;800;1.375;328;0;2.814
;{ñ class};0;4;578;690;1.569;1.319;1.479;314;0;5.953;0;3;353;382;784;594;573;96;0;2.785;0;7;931;1.072;2.353;1.913;2.052;410;0;8.738
261160:Recife - PE;Total;11;429;30.651;41.968;110.125;89.673;73.593;9.305;2;355.757;17;468;23.615;34.076;91.704;70.364;57.076;6.890;0;284.210;28;897;54.266;76.044;201.829;160.037;130.669;16.195;2;639.967
;00:Até 0,50;9;255;1.620;147;275;197;374;111;0;2.988;15;294;2.118;102;233;171;353;93;0;3.379;24;549;3.738;249;508;368;727;204;0;6.367
;01:0,51 a 1,00;2;139;2.359;1.199;2.013;1.481;1.428;211;0;8.832;1;153;2.913;1.601;2.572;1.711;1.631;229;0;10.811;3;292;5.272;2.800;4.585;3.192;3.059;440;0;19.643
;02:1,01 a 1,50;0;29;17.427;18.291;32.739;24.575;17.640;1.296;0;111.997;1;16;13.011;16.337;32.908;23.506;15.257;964;0;102.000;1;45;30.438;34.628;65.647;48.081;32.897;2.260;0;213.997
;03:1,51 a 2,00;0;0;4.518;8.048;21.482;17.904;12.421;1.000;1;65.374;0;0;2.795;6.295;15.546;11.286;7.386;791;0;44.099;0;0;7.313;14.343;37.028;29.190;19.807;1.791;1;109.473
;04:2,01 a 3,00;0;0;2.084;5.483;15.732;12.298;9.438;1.146;0;46.181;0;1;1.216;4.064;12.216;8.899;6.813;853;0;34.062;0;1;3.300;9.547;27.948;21.197;16.251;1.999;0;80.243
;05:3,01 a 4,00;0;0;865;3.125;6.761;4.785;4.738;715;0;20.989;0;0;400;1.969;6.915;5.972;5.478;676;0;21.410;0;0;1.265;5.094;13.676;10.757;10.216;1.391;0;42.399
;06:4,01 a 5,00;0;0;174;1.529;8.966;4.340;3.367;507;0;18.883;0;0;123;1.136;5.244;3.432;3.736;558;0;14.229;0;0;297;2.665;14.210;7.772;7.103;1.065;0;33.112
;07:5,01 a 7,00;0;0;125;1.075;6.688;6.455;6.114;922;0;21.379;0;0;123;763;5.354;4.649;5.243;849;0;16.981;0;0;248;1.838;12.042;11.104;11.357;1.771;0;38.360
;08:7,01 a 10,00;0;0;60;561;4.386;5.114;3.965;913;0;14.999;0;0;34;386;3.883;3.741;3.884;575;0;12.503;0;0;94;947;8.269;8.855;7.849;1.488;0;27.502
;09:10,01 a 15,00;0;0;37;386;3.445;3.388;3.137;682;0;11.075;0;0;37;232;2.739;2.427;2.500;462;0;8.397;0;0;74;618;6.184;5.815;5.637;1.144;0;19.472
;10:15,01 a 20,00;0;0;3;47;808;1.573;1.521;270;0;4.222;0;0;0;17;581;801;1.062;172;0;2.633;0;0;3;64;1.389;2.374;2.583;442;0;6.855
;11:Mais de 20,00;0;0;1;45;769;1.561;2.409;472;0;5.257;0;0;1;19;452;1.020;1.279;281;0;3.052;0;0;2;64;1.221;2.581;3.688;753;0;8.309
;{ñ class};0;6;1.378;2.032;6.061;6.002;7.041;1.060;1;23.581;0;4;844;1.155;3.061;2.749;2.454;387;0;10.654;0;10;2.222;3.187;9.122;8.751;9.495;1.447;1;34.235
270430:Maceió - AL;Total;7;423;16.595;18.583;43.568;34.788;25.799;2.805;0;142.568;10;383;12.069;13.680;32.991;27.097;20.277;2.001;0;108.508;17;806;28.664;32.263;76.559;61.885;46.076;4.806;0;251.076
;00:Até 0,50;5;225;640;79;121;68;44;6;0;1.188;4;206;628;65;143;71;54;4;0;1.175;9;431;1.268;144;264;139;98;10;0;2.363
;01:0,51 a 1,00;2;172;2.866;1.339;2.004;1.254;860;158;0;8.655;6;160;3.483;1.663;2.528;1.666;1.005;95;0;10.606;8;332;6.349;3.002;4.532;2.920;1.865;253;0;19.261
;02:1,01 a 1,50;0;18;10.018;9.564;17.019;11.746;6.342;354;0;55.061;0;16;6.357;7.270;14.119;9.467;4.835;280;0;42.344;0;34;16.375;16.834;31.138;21.213;11.177;634;0;97.405
;03:1,51 a 2,00;0;0;1.567;2.999;7.840;6.419;3.896;294;0;23.015;0;0;817;1.765;4.766;4.429;3.491;312;0;15.580;0;0;2.384;4.764;12.606;10.848;7.387;606;0;38.595
;04:2,01 a 3,00;0;1;542;1.731;5.469;4.372;2.912;257;0;15.284;0;0;328;1.275;4.043;3.618;2.889;284;0;12.437;0;1;870;3.006;9.512;7.990;5.801;541;0;27.721
;05:3,01 a 4,00;0;1;325;1.062;2.481;1.746;1.416;192;0;7.223;0;0;138;646;2.269;2.268;1.872;186;0;7.379;0;1;463;1.708;4.750;4.014;3.288;378;0;14.602
;06:4,01 a 5,00;0;0;35;586;2.453;1.279;972;127;0;5.452;0;0;36;309;1.452;1.200;1.131;114;0;4.242;0;0;71;895;3.905;2.479;2.103;241;0;9.694
;07:5,01 a 7,00;0;0;34;237;1.683;2.280;2.291;266;0;6.791;0;0;28;206;1.336;1.479;1.708;228;0;4.985;0;0;62;443;3.019;3.759;3.999;494;0;11.776
;08:7,01 a 10,00;0;0;5;145;1.024;1.624;1.991;228;0;5.017;0;0;2;85;770;996;1.065;155;0;3.073;0;0;7;230;1.794;2.620;3.056;383;0;8.090
;09:10,01 a 15,00;0;0;0;54;827;659;1.144;212;0;2.896;0;0;0;18;465;581;764;115;0;1.943;0;0;0;72;1.292;1.240;1.908;327;0;4.839
;10:15,01 a 20,00;0;0;0;6;237;529;543;78;0;1.393;0;0;0;1;112;222;320;54;0;709;0;0;0;7;349;751;863;132;0;2.102
;11:Mais de 20,00;0;0;0;11;212;501;829;177;0;1.730;0;0;1;5;111;233;328;75;0;753;0;0;1;16;323;734;1.157;252;0;2.483
;{ñ class};0;6;563;770;2.198;2.311;2.559;456;0;8.863;0;1;251;372;877;867;815;99;0;3.282;0;7;814;1.142;3.075;3.178;3.374;555;0;12.145
280030:Aracaju - SE;Total;3;348;11.601;13.828;32.731;23.557;17.514;1.683;1;101.266;13;314;9.408;11.786;28.948;20.238;12.289;860;0;83.856;16;662;21.009;25.614;61.679;43.795;29.803;2.543;1;185.122
;00:Até 0,50;2;235;705;84;220;151;130;8;0;1.535;8;222;718;99;198;193;154;5;0;1.597;10;457;1.423;183;418;344;284;13;0;3.132
;01:0,51 a 1,00;1;91;1.680;990;1.591;908;496;29;0;5.786;5;79;1.917;1.181;1.674;1.012;483;29;0;6.380;6;170;3.597;2.171;3.265;1.920;979;58;0;12.166
;02:1,01 a 1,50;0;18;7.323;7.620;13.216;8.471;4.608;262;0;41.518;0;11;5.530;6.643;12.946;7.983;3.619;111;0;36.843;0;29;12.853;14.263;26.162;16.454;8.227;373;0;78.361
;03:1,51 a 2,00;0;0;1.119;2.500;6.704;5.051;3.192;189;0;18.755;0;2;663;1.472;4.266;3.163;1.658;64;0;11.288;0;2;1.782;3.972;10.970;8.214;4.850;253;0;30.043
;04:2,01 a 3,00;0;0;365;1.268;4.311;3.203;2.383;206;0;11.736;0;0;245;1.020;3.455;2.513;1.664;161;0;9.058;0;0;610;2.288;7.766;5.716;4.047;367;0;20.794
;05:3,01 a 4,00;0;0;81;473;1.867;1.296;947;109;0;4.773;0;0;103;532;2.089;1.151;858;69;0;4.802;0;0;184;1.005;3.956;2.447;1.805;178;0;9.575
;06:4,01 a 5,00;0;0;24;188;883;638;530;50;0;2.313;0;0;32;239;1.088;929;572;42;0;2.902;0;0;56;427;1.971;1.567;1.102;92;0;5.215
;07:5,01 a 7,00;0;0;14;147;1.075;780;1.186;164;0;3.366;0;0;16;173;1.184;1.026;882;77;0;3.358;0;0;30;320;2.259;1.806;2.068;241;0;6.724
;08:7,01 a 10,00;0;0;5;69;707;597;803;122;0;2.303;0;0;9;74;626;606;713;95;0;2.123;0;0;14;143;1.333;1.203;1.516;217;0;4.426
;09:10,01 a 15,00;0;0;2;50;557;524;631;116;0;1.880;0;0;1;34;419;418;477;76;0;1.425;0;0;3;84;976;942;1.108;192;0;3.305
;10:15,01 a 20,00;0;0;0;18;305;458;461;45;0;1.287;0;0;0;11;147;225;236;17;0;636;0;0;0;29;452;683;697;62;0;1.923
;11:Mais de 20,00;0;0;0;4;188;427;618;100;0;1.337;0;0;0;3;84;241;300;29;0;657;0;0;0;7;272;668;918;129;0;1.994
;{ñ class};0;4;283;417;1.107;1.053;1.529;283;1;4.677;0;0;174;305;772;778;673;85;0;2.787;0;4;457;722;1.879;1.831;2.202;368;1;7.464
292740:Salvador - BA;Total;9;929;37.656;44.726;119.929;101.091;77.457;8.709;1;390.507;11;751;29.369;35.209;97.678;78.193;56.370;5.932;0;303.513;20;1.680;67.025;79.935;217.607;179.284;133.827;14.641;1;694.020
;00:Até 0,50;8;569;2.068;100;198;166;117;15;0;3.241;11;430;2.443;139;316;221;178;15;0;3.753;19;999;4.511;239;514;387;295;30;0;6.994
;01:0,51 a 1,00;1;270;5.626;2.150;3.326;2.258;1.651;182;0;15.464;0;283;6.309;2.978;4.910;3.208;2.407;375;0;20.470;1;553;11.935;5.128;8.236;5.466;4.058;557;0;35.934
;02:1,01 a 1,50;0;51;21.140;20.277;36.499;25.518;15.919;885;0;120.289;0;17;16.015;17.794;37.222;24.268;12.306;666;0;108.288;0;68;37.155;38.071;73.721;49.786;28.225;1.551;0;228.577
;03:1,51 a 2,00;0;13;4.167;7.872;22.051;18.805;13.410;791;0;67.109;0;1;2.224;4.755;13.591;9.746;5.596;379;0;36.292;0;14;6.391;12.627;35.642;28.551;19.006;1.170;0;103.401
;04:2,01 a 3,00;0;9;2.044;5.450;17.756;14.288;11.201;1.024;0;51.772;0;0;970;3.785;12.975;9.428;7.297;710;0;35.165;0;9;3.014;9.235;30.731;23.716;18.498;1.734;0;86.937
;05:3,01 a 4,00;0;0;856;3.259;8.587;7.080;5.557;533;0;25.872;0;0;351;2.396;7.741;5.396;4.069;464;0;20.417;0;0;1.207;5.655;16.328;12.476;9.626;997;0;46.289
;06:4,01 a 5,00;0;1;420;2.206;9.119;5.382;3.131;377;0;20.636;0;0;121;1.098;5.336;4.733;3.621;441;0;15.350;0;1;541;3.304;14.455;10.115;6.752;818;0;35.986
;07:5,01 a 7,00;0;0;86;1.153;9.252;11.222;7.581;1.319;0;30.613;0;0;66;897;6.155;6.627;5.065;654;0;19.464;0;0;152;2.050;15.407;17.849;12.646;1.973;0;50.077
;08:7,01 a 10,00;0;1;52;435;3.942;5.651;5.163;778;0;16.022;0;0;31;306;3.435;6.180;5.589;696;0;16.237;0;1;83;741;7.377;11.831;10.752;1.474;0;32.259
;09:10,01 a 15,00;0;0;27;284;3.394;3.651;3.784;570;0;11.710;0;0;23;138;2.271;3.852;4.722;561;0;11.567;0;0;50;422;5.665;7.503;8.506;1.131;0;23.277
;10:15,01 a 20,00;0;0;9;45;1.307;1.885;2.164;347;0;5.757;0;0;3;29;795;1.327;1.570;226;0;3.950;0;0;12;74;2.102;3.212;3.734;573;0;9.707
;11:Mais de 20,00;0;0;17;33;717;1.688;3.303;691;0;6.449;0;0;3;28;509;1.280;2.018;412;0;4.250;0;0;20;61;1.226;2.968;5.321;1.103;0;10.699
;{ñ class};0;15;1.144;1.462;3.781;3.497;4.476;1.197;1;15.573;0;20;810;866;2.422;1.927;1.932;333;0;8.310;0;35;1.954;2.328;6.203;5.424;6.408;1.530;1;23.883
310620:Belo Horizonte - MG;Total;38;4.570;69.996;80.960;201.017;155.377;115.807;12.867;1;640.633;28;4.007;62.054;68.749;172.791;140.230;104.883;7.496;0;560.238;66;8.577;132.050;149.709;373.808;295.607;220.690;20.363;1;1.200.871
;00:Até 0,50;31;2.492;1.946;266;527;371;248;43;0;5.924;26;2.462;2.475;208;610;647;659;92;0;7.179;57;4.954;4.421;474;1.137;1.018;907;135;0;13.103
;01:0,51 a 1,00;6;1.551;5.406;1.962;2.846;1.851;1.465;246;0;15.333;2;1.197;7.894;2.778;4.456;3.511;3.179;319;0;23.336;8;2.748;13.300;4.740;7.302;5.362;4.644;565;0;38.669
;02:1,01 a 1,50;1;472;39.541;24.921;35.296;23.528;19.039;1.772;0;144.570;0;308;35.639;27.222;45.718;35.913;28.420;1.386;0;174.606;1;780;75.180;52.143;81.014;59.441;47.459;3.158;0;319.176
;03:1,51 a 2,00;0;15;12.347;17.386;33.851;25.206;19.370;1.691;0;109.866;0;10;8.599;12.973;26.163;18.340;12.042;701;0;78.828;0;25;20.946;30.359;60.014;43.546;31.412;2.392;0;188.694
;04:2,01 a 3,00;0;3;5.829;15.158;40.764;31.073;21.543;1.682;0;116.052;0;4;4.473;11.909;36.783;29.211;18.004;1.012;0;101.396;0;7;10.302;27.067;77.547;60.284;39.547;2.694;0;217.448
;05:3,01 a 4,00;0;5;1.441;5.475;17.342;13.779;9.460;703;0;48.205;0;0;1.078;4.834;15.958;13.187;9.850;708;0;45.615;0;5;2.519;10.309;33.300;26.966;19.310;1.411;0;93.820
;06:4,01 a 5,00;0;1;1.253;7.807;19.917;10.731;6.147;523;0;46.379;0;0;410;3.477;13.769;9.505;6.575;405;0;34.141;0;1;1.663;11.284;33.686;20.236;12.722;928;0;80.520
;07:5,01 a 7,00;0;3;332;3.401;24.076;12.714;7.314;735;0;48.575;0;0;185;2.196;12.329;10.058;6.885;530;0;32.183;0;3;517;5.597;36.405;22.772;14.199;1.265;0;80.758
;08:7,01 a 10,00;0;3;92;1.537;10.536;14.631;6.678;695;0;34.172;0;0;44;1.063;7.372;7.787;5.475;399;0;22.140;0;3;136;2.600;17.908;22.418;12.153;1.094;0;56.312
;09:10,01 a 15,00;0;0;36;562;6.479;8.426;6.242;615;0;22.360;0;0;19;437;4.130;4.782;4.352;358;0;14.078;0;0;55;999;10.609;13.208;10.594;973;0;36.438
;10:15,01 a 20,00;0;0;23;143;2.433;4.008;3.396;369;0;10.372;0;0;9;171;1.680;2.273;2.392;214;0;6.739;0;0;32;314;4.113;6.281;5.788;583;0;17.111
;11:Mais de 20,00;0;0;34;131;1.625;3.981;6.213;813;0;12.797;0;0;6;80;975;2.489;3.785;379;0;7.714;0;0;40;211;2.600;6.470;9.998;1.192;0;20.511
;{ñ class};0;25;1.716;2.211;5.325;5.078;8.692;2.980;1;26.028;0;26;1.223;1.401;2.848;2.527;3.265;993;0;12.283;0;51;2.939;3.612;8.173;7.605;11.957;3.973;1;38.311
320530:Vitória - ES;Total;45;1.014;8.579;12.619;36.187;27.039;22.115;2.642;0;110.240;34;1.081;8.839;12.575;34.113;26.160;19.862;1.431;0;104.095;79;2.095;17.418;25.194;70.300;53.199;41.977;4.073;0;214.335
;00:Até 0,50;42;758;130;32;74;48;53;7;0;1.144;30;810;204;62;108;70;71;9;0;1.364;72;1.568;334;94;182;118;124;16;0;2.508
;01:0,51 a 1,00;3;227;545;296;459;273;220;22;0;2.045;4;238;667;508;1.045;816;539;36;0;3.853;7;465;1.212;804;1.504;1.089;759;58;0;5.898
;02:1,01 a 1,50;0;19;4.723;3.403;4.794;3.082;2.446;272;0;18.739;0;21;5.113;4.513;7.676;5.451;3.797;234;0;26.805;0;40;9.836;7.916;12.470;8.533;6.243;506;0;45.544
;03:1,51 a 2,00;0;1;1.685;2.380;4.988;3.629;2.907;264;0;15.854;0;1;1.629;2.582;5.093;3.594;2.377;155;0;15.431;0;2;3.314;4.962;10.081;7.223;5.284;419;0;31.285
;04:2,01 a 3,00;0;0;850;2.515;7.352;5.068;3.561;262;0;19.608;0;0;678;2.363;7.429;5.832;3.827;226;0;20.355;0;0;1.528;4.878;14.781;10.900;7.388;488;0;39.963
;05:3,01 a 4,00;0;0;287;2.301;5.727;2.698;1.660;140;0;12.813;0;0;205;1.174;4.198;2.943;1.898;100;0;10.518;0;0;492;3.475;9.925;5.641;3.558;240;0;23.331
;06:4,01 a 5,00;0;0;67;685;4.197;2.080;1.253;157;0;8.439;0;0;61;607;2.778;1.847;1.432;98;0;6.823;0;0;128;1.292;6.975;3.927;2.685;255;0;15.262
;07:5,01 a 7,00;0;0;25;396;3.187;3.408;2.215;276;0;9.507;0;0;23;380;2.689;2.065;1.663;130;0;6.950;0;0;48;776;5.876;5.473;3.878;406;0;16.457
;08:7,01 a 10,00;0;0;10;208;2.088;2.508;2.422;290;0;7.526;0;0;8;105;1.320;1.254;1.446;125;0;4.258;0;0;18;313;3.408;3.762;3.868;415;0;11.784
;09:10,01 a 15,00;0;0;1;100;1.581;1.792;1.836;217;0;5.527;0;0;3;56;945;1.068;1.133;87;0;3.292;0;0;4;156;2.526;2.860;2.969;304;0;8.819
;10:15,01 a 20,00;0;0;1;36;673;1.036;1.008;121;0;2.875;0;0;0;9;244;434;527;44;0;1.258;0;0;1;45;917;1.470;1.535;165;0;4.133
;11:Mais de 20,00;0;0;0;3;545;911;1.415;190;0;3.064;0;0;0;2;151;429;533;51;0;1.166;0;0;0;5;696;1.340;1.948;241;0;4.230
;{ñ class};0;9;255;264;522;506;1.119;424;0;3.099;0;11;248;214;437;357;619;136;0;2.022;0;20;503;478;959;863;1.738;560;0;5.121
330455:Rio de Janeiro - RJ;Total;22;2.838;122.881;149.862;370.117;307.948;273.531;39.216;4;1.266.419;21;2.710;99.809;117.274;282.253;225.457;182.281;21.633;3;931.441;43;5.548;222.690;267.136;652.370;533.405;455.812;60.849;7;2.197.860
;00:Até 0,50;7;256;993;528;1.156;662;460;77;0;4.139;7;273;1.286;498;994;678;501;69;0;4.306;14;529;2.279;1.026;2.150;1.340;961;146;0;8.445
;01:0,51 a 1,00;15;2.131;13.616;2.648;4.590;3.463;3.032;515;0;30.010;12;2.164;16.948;3.612;5.522;3.569;2.469;317;0;34.613;27;4.295;30.564;6.260;10.112;7.032;5.501;832;0;64.623
;02:1,01 a 1,50;0;335;55.153;44.326;63.519;42.271;36.959;4.539;0;247.102;0;217;48.513;43.674;72.038;51.759;40.671;3.764;0;260.636;0;552;103.666;88.000;135.557;94.030;77.630;8.303;0;507.738
;03:1,51 a 2,00;0;17;28.682;35.180;68.944;50.948;42.980;4.769;0;231.520;1;12;17.054;23.950;49.893;36.989;25.807;2.063;0;155.769;1;29;45.736;59.130;118.837;87.937;68.787;6.832;0;387.289
;04:2,01 a 3,00;0;19;13.927;26.876;74.498;63.184;52.629;5.903;0;237.036;0;2;7.719;17.145;42.947;34.683;25.937;2.633;0;131.066;0;21;21.646;44.021;117.445;97.867;78.566;8.536;0;368.102
;05:3,01 a 4,00;0;8;3.694;15.455;41.510;28.609;25.828;3.818;0;118.922;0;0;2.635;9.816;27.133;18.643;14.892;1.746;0;74.865;0;8;6.329;25.271;68.643;47.252;40.720;5.564;0;193.787
;06:4,01 a 5,00;0;4;1.134;6.574;23.997;15.018;13.903;2.068;0;62.698;0;1;844;5.058;16.562;12.562;11.261;1.492;0;47.780;0;5;1.978;11.632;40.559;27.580;25.164;3.560;0;110.478
;07:5,01 a 7,00;0;5;821;5.922;29.360;29.757;22.768;3.486;1;92.120;0;0;687;5.565;22.894;19.373;16.531;2.416;0;67.466;0;5;1.508;11.487;52.254;49.130;39.299;5.902;1;159.586
;08:7,01 a 10,00;0;5;288;3.294;19.776;26.313;18.539;2.544;0;70.759;0;0;186;2.478;17.599;16.788;14.172;1.826;1;53.050;0;5;474;5.772;37.375;43.101;32.711;4.370;1;123.809
;09:10,01 a 15,00;0;0;309;2.649;15.465;14.213;14.390;2.210;0;49.236;0;1;70;1.207;11.584;11.621;10.195;1.571;0;36.249;0;1;379;3.856;27.049;25.834;24.585;3.781;0;85.485
;10:15,01 a 20,00;0;0;38;525;6.824;8.121;8.193;1.357;0;25.058;0;0;13;230;3.559;4.969;5.270;749;0;14.790;0;0;51;755;10.383;13.090;13.463;2.106;0;39.848
;11:Mais de 20,00;0;3;70;244;7.132;11.882;13.946;2.372;0;35.649;0;0;12;107;3.153;5.983;5.672;927;0;15.854;0;3;82;351;10.285;17.865;19.618;3.299;0;51.503
;{ñ class};0;55;4.156;5.641;13.346;13.507;19.904;5.558;3;62.170;1;40;3.842;3.934;8.375;7.840;8.903;2.060;2;34.997;1;95;7.998;9.575;21.721;21.347;28.807;7.618;5;97.167
355030:São Paulo - SP;Total;107;11.354;482.237;476.127;1.035.622;766.852;564.239;57.633;2;3.394.173;33;10.200;423.512;403.240;898.896;668.823;466.360;37.368;2;2.908.434;140;21.554;905.749;879.367;1.934.518;1.435.675;1.030.599;95.001;4;6.302.607
;00:Até 0,50;25;1.231;2.239;925;1.648;1.377;1.619;205;0;9.269;10;1.053;2.527;948;2.082;2.439;4.217;585;0;13.861;35;2.284;4.766;1.873;3.730;3.816;5.836;790;0;23.130
;01:0,51 a 1,00;67;6.809;32.220;6.258;9.264;6.383;6.748;955;0;68.704;19;6.228;46.647;10.270;17.378;16.069;18.557;1.836;1;117.005;86;13.037;78.867;16.528;26.642;22.452;25.305;2.791;1;185.709
;02:1,01 a 1,50;12;2.413;172.110;93.825;122.718;71.056;50.396;4.937;0;517.467;4;2.109;173.135;111.106;186.834;135.816;90.811;4.745;0;704.560;16;4.522;345.245;204.931;309.552;206.872;141.207;9.682;0;1.222.027
;03:1,51 a 2,00;3;582;154.457;127.517;208.717;131.939;92.636;7.936;0;723.787;0;390;108.784;96.066;177.287;121.310;75.560;4.635;1;584.033;3;972;263.241;223.583;386.004;253.249;168.196;12.571;1;1.307.820
;04:2,01 a 3,00;0;85;68.505;109.239;250.308;183.637;129.032;10.270;0;751.076;0;64;50.038;76.179;174.660;125.382;80.216;6.314;0;512.853;0;149;118.543;185.418;424.968;309.019;209.248;16.584;0;1.263.929
;05:3,01 a 4,00;0;15;18.346;49.231;132.607;91.420;62.002;5.403;0;359.024;0;6;14.563;36.847;92.103;65.569;43.477;3.602;0;256.167;0;21;32.909;86.078;224.710;156.989;105.479;9.005;0;615.191
;06:4,01 a 5,00;0;3;6.543;20.686;71.191;63.412;38.029;3.052;0;202.916;0;0;5.424;20.048;56.272;41.613;29.193;2.348;0;154.898;0;3;11.967;40.734;127.463;105.025;67.222;5.400;0;357.814
;07:5,01 a 7,00;0;10;5.591;23.568;68.592;69.482;47.475;3.834;1;218.553;0;2;3.708;20.696;66.477;52.850;35.331;2.906;0;181.970;0;12;9.299;44.264;135.069;122.332;82.806;6.740;1;400.523
