;;Sexo Trabalhador;Faixa Etária
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;03:1,51 a 2,00;0;7;3.176;4.435;6.915;5.254;2.958;305;0;23.050;0;2;1.630;2.341;3.785;4.165;2.688;195;0;14.806;0;9;4.806;6.776;10.700;9.419;5.646;500;0;37.856
;04:2,01 a 3,00;1;0;1.268;3.032;6.102;5.989;3.320;199;0;19.911;0;1;688;1.933;4.448;8.291;4.653;264;0;20.278;1;1;1.956;4.965;10.550;14.280;7.973;463;0;40.189
;05:3,01 a 4,00;0;1;646;2.440;5.178;3.671;1.966;125;0;14.027;0;1;216;873;1.670;3.666;2.752;140;0;9.318;0;2;862;3.313;6.848;7.337;4.718;265;0;23.345
;06:4,01 a 5,00;0;0;129;649;1.875;2.451;1.415;73;0;6.592;0;0;80;444;946;1.878;1.781;98;0;5.227;0;0;209;1.093;2.821;4.329;3.196;171;0;11.819
;07:5,01 a 7,00;0;0;114;508;1.457;2.330;2.021;106;0;6.536;0;0;72;395;919;1.680;1.725;96;0;4.887;0;0;186;903;2.376;4.010;3.746;202;0;11.423
;08:7,01 a 10,00;0;0;73;333;947;1.585;1.529;83;0;4.550;0;0;41;241;749;1.296;1.205;52;0;3.584;0;0;114;574;1.696;2.881;2.734;135;0;8.134
;09:10,01 a 15,00;0;0;43;234;774;1.285;1.415;58;0;3.809;0;0;29;159;479;1.179;1.092;33;0;2.971;0;0;72;393;1.253;2.464;2.507;91;0;6.780
;10:15,01 a 20,00;0;0;5;87;404;660;710;30;0;1.896;0;0;6;60;203;503;475;23;0;1.270;0;0;11;147;607;1.163;1.185;53;0;3.166
;11:Mais de 20,00;0;0;3;69;531;1.155;1.154;56;0;2.968;0;0;3;46;296;479;410;17;0;1.251;0;0;6;115;827;1.634;1.564;73;0;4.219
;{ñ class};0;2;122;107;235;307;291;21;0;1.085;0;1;376;122;184;239;150;18;0;1.090;0;3;498;229;419;546;441;39;0;2.175
250750:João Pessoa - PB;Total;5;151;15.896;21.411;37.117;33.724;21.815;1.741;0;131.860;1;122;9.395;13.352;23.550;30.673;26.242;1.539;0;104.874;6;273;25.291;34.763;60.667;64.397;48.057;3.280;0;236.734
;00:Até 0,50;0;1;31;68;139;86;70;5;0;400;0;3;30;56;87;64;37;3;0;280;0;4;61;124;226;150;107;8;0;680
;01:0,51 a 1,00;0;55;1.718;1.753;2.831;2.511;1.574;153;0;10.595;0;57;1.471;1.831;3.931;4.421;2.753;166;0;14.630;0;112;3.189;3.584;6.762;6.932;4.327;319;0;25.225
;02:1,01 a 1,50;5;92;10.565;11.170;16.680;10.766;5.460;368;0;55.106;1;57;6.150;6.870;10.579;9.377;6.434;303;0;39.771;6;149;16.715;18.040;27.259;20.143;11.894;671;0;94.877
;03:1,51 a 2,00;0;2;2.077;3.722;6.119;4.529;2.489;216;0;19.154;0;4;918;1.775;2.830;3.432;2.762;201;0;11.922;0;6;2.995;5.497;8.949;7.961;5.251;417;0;31.076
;04:2,01 a 3,00;0;1;991;2.597;5.729;6.719;3.293;255;0;19.585;0;0;459;1.389;2.480;5.915;6.146;382;0;16.771;0;1;1.450;3.986;8.209;12.634;9.439;637;0;36.356
;05:3,01 a 4,00;0;0;213;781;1.823;2.646;1.706;151;0;7.320;0;0;155;509;985;2.701;2.870;160;0;7.380;0;0;368;1.290;2.808;5.347;4.576;311;0;14.700
;06:4,01 a 5,00;0;0;97;353;729;1.200;984;129;0;3.492;0;0;74;235;554;885;905;73;0;2.726;0;0;171;588;1.283;2.085;1.889;202;0;6.218
;07:5,01 a 7,00;0;0;93;371;882;1.585;1.723;118;0;4.772;0;0;73;320;747;1.285;1.427;90;0;3.942;0;0;166;691;1.629;2.870;3.150;208;0;8.714
;08:7,01 a 10,00;0;0;50;262;946;1.461;1.749;145;0;4.613;0;0;27;175;686;1.159;1.387;83;0;3.517;0;0;77;437;1.632;2.620;3.136;228;0;8.130
;09:10,01 a 15,00;0;0;25;145;409;684;1.067;75;0;2.405;0;0;10;106;240;549;768;33;0;1.706;0;0;35;251;649;1.233;1.835;108;0;4.111
;10:15,01 a 20,00;0;0;8;74;332;537;559;48;0;1.558;0;0;5;36;167;298;283;15;0;804;0;0;13;110;499;835;842;63;0;2.362
;11:Mais de 20,00;0;0;1;26;252;677;760;56;0;1.772;0;0;0;15;166;433;315;18;0;947;0;0;1;41;418;1.110;1.075;74;0;2.719
;{ñ class};0;0;27;89;246;323;381;22;0;1.088;0;1;23;35;98;154;155;12;0;478;0;1;50;124;344;477;536;34;0;1.566
261160:Recife - PE;Total;4;433;40.987;54.673;101.047;83.848;50.564;3.298;0;334.854;5;471;29.749;39.334;67.773;62.589;40.583;2.260;1;242.765;9;904;70.736;94.007;168.820;146.437;91.147;5.558;1;577.619
;00:Até 0,50;1;27;115;76;142;198;195;17;0;771;0;24;128;72;120;281;272;23;0;920;1;51;243;148;262;479;467;40;0;1.691
;01:0,51 a 1,00;1;265;2.444;1.495;1.844;1.330;897;86;0;8.362;4;330;2.712;1.625;2.135;1.412;866;58;0;9.142;5;595;5.156;3.120;3.979;2.742;1.763;144;0;17.504
;02:1,01 a 1,50;2;126;25.860;26.036;38.156;20.633;9.181;584;0;120.578;1;110;19.614;18.812;26.454;16.413;7.580;393;0;89.377;3;236;45.474;44.848;64.610;37.046;16.761;977;0;209.955
;03:1,51 a 2,00;0;8;5.999;9.705;19.094;13.473;7.189;433;0;55.901;0;2;3.565;6.237;11.321;8.845;5.125;296;0;35.391;0;10;9.564;15.942;30.415;22.318;12.314;729;0;91.292
;04:2,01 a 3,00;0;2;3.819;7.902;15.087;11.266;7.048;420;0;45.544;0;2;2.069;5.739;10.918;10.168;6.271;382;0;35.549;0;4;5.888;13.641;26.005;21.434;13.319;802;0;81.093
;05:3,01 a 4,00;0;0;1.301;3.270;9.051;12.708;4.912;264;0;31.506;0;2;769;2.558;4.931;8.085;5.237;265;0;21.847;0;2;2.070;5.828;13.982;20.793;10.149;529;0;53.353
;06:4,01 a 5,00;0;1;549;1.789;4.134;4.302;2.835;213;0;13.823;0;0;346;1.456;3.146;4.448;3.181;174;0;12.751;0;1;895;3.245;7.280;8.750;6.016;387;0;26.574
;07:5,01 a 7,00;0;0;400;1.557;3.789;7.512;5.849;324;0;19.431;0;0;242;1.132;3.026;5.353;4.726;235;0;14.714;0;0;642;2.689;6.815;12.865;10.575;559;0;34.145
;08:7,01 a 10,00;0;0;176;1.375;3.681;4.063;4.291;293;0;13.879;0;0;104;913;2.565;3.282;3.168;166;0;10.198;0;0;280;2.288;6.246;7.345;7.459;459;0;24.077
;09:10,01 a 15,00;0;0;89;759;2.492;2.917;2.920;214;0;9.391;0;0;58;451;1.350;1.681;1.829;100;0;5.469;0;0;147;1.210;3.842;4.598;4.749;314;0;14.860
;10:15,01 a 20,00;0;0;25;251;1.269;1.570;1.461;123;0;4.699;0;0;9;137;692;883;784;49;0;2.554;0;0;34;388;1.961;2.453;2.245;172;0;7.253
;11:Mais de 20,00;0;0;3;123;1.261;2.503;2.549;190;0;6.629;0;0;2;86;747;1.294;1.077;73;0;3.279;0;0;5;209;2.008;3.797;3.626;263;0;9.908
;{ñ class};0;4;207;335;1.047;1.373;1.237;137;0;4.340;0;1;131;116;368;444;467;46;1;1.574;0;5;338;451;1.415;1.817;1.704;183;1;5.914
270430:Maceió - AL;Total;8;320;15.390;20.293;38.985;30.062;16.402;994;1;122.455;8;221;8.511;12.403;24.471;21.621;13.765;657;0;81.657;16;541;23.901;32.696;63.456;51.683;30.167;1.651;1;204.112
;00:Até 0,50;2;62;102;76;130;66;69;9;0;516;1;40;44;35;39;15;11;0;0;185;3;102;146;111;169;81;80;9;0;701
;01:0,51 a 1,00;3;166;1.349;1.036;1.448;788;405;21;0;5.216;4;116;658;565;1.015;607;275;9;0;3.249;7;282;2.007;1.601;2.463;1.395;680;30;0;8.465
;02:1,01 a 1,50;2;86;10.615;11.231;16.409;7.822;3.226;163;0;49.554;3;60;5.933;6.493;10.416;6.261;3.149;116;0;32.431;5;146;16.548;17.724;26.825;14.083;6.375;279;0;81.985
;03:1,51 a 2,00;1;4;1.844;3.197;6.501;4.296;2.276;137;0;18.256;0;2;954;1.761;2.999;2.428;1.476;93;0;9.713;1;6;2.798;4.958;9.500;6.724;3.752;230;0;27.969
;04:2,01 a 3,00;0;2;785;2.105;5.337;4.203;2.422;134;1;14.989;0;0;515;1.675;4.018;3.804;2.306;153;0;12.471;0;2;1.300;3.780;9.355;8.007;4.728;287;1;27.460
;05:3,01 a 4,00;0;0;334;1.015;2.487;1.862;1.337;88;0;7.123;0;2;205;677;1.584;1.637;1.269;52;0;5.426;0;2;539;1.692;4.071;3.499;2.606;140;0;12.549
;06:4,01 a 5,00;0;0;112;577;2.262;3.325;944;53;0;7.273;0;0;85;467;1.246;1.333;787;33;0;3.951;0;0;197;1.044;3.508;4.658;1.731;86;0;11.224
;07:5,01 a 7,00;0;0;85;430;1.649;3.228;1.664;87;0;7.143;0;0;50;396;1.561;2.010;1.284;64;0;5.365;0;0;135;826;3.210;5.238;2.948;151;0;12.508
;08:7,01 a 10,00;0;0;52;258;942;1.821;1.463;101;0;4.637;0;0;30;195;822;2.254;1.930;88;0;5.319;0;0;82;453;1.764;4.075;3.393;189;0;9.956
;09:10,01 a 15,00;0;0;11;126;578;884;943;59;0;2.601;0;1;7;51;296;580;608;20;0;1.563;0;1;18;177;874;1.464;1.551;79;0;4.164
;10:15,01 a 20,00;0;0;3;56;399;432;392;35;0;1.317;0;0;0;26;154;176;191;13;0;560;0;0;3;82;553;608;583;48;0;1.877
;11:Mais de 20,00;0;0;1;28;404;803;805;52;0;2.093;0;0;0;14;165;269;293;11;0;752;0;0;1;42;569;1.072;1.098;63;0;2.845
;{ñ class};0;0;97;158;439;532;456;55;0;1.737;0;0;30;48;156;247;186;5;0;672;0;0;127;206;595;779;642;60;0;2.409
280030:Aracaju - SE;Total;6;315;15.349;18.602;31.668;25.493;14.861;890;0;107.184;7;242;9.083;12.451;21.151;20.943;12.539;528;1;76.945;13;557;24.432;31.053;52.819;46.436;27.400;1.418;1;184.129
;00:Até 0,50;5;95;227;104;151;107;42;9;0;740;5;107;173;120;175;102;52;4;0;738;10;202;400;224;326;209;94;13;0;1.478
;01:0,51 a 1,00;1;120;1.967;1.537;1.893;951;347;45;0;6.861;2;101;1.245;1.170;1.775;1.084;381;30;0;5.788;3;221;3.212;2.707;3.668;2.035;728;75;0;12.649
;02:1,01 a 1,50;0;95;9.769;9.281;12.049;6.355;2.419;151;0;40.119;0;31;5.847;6.231;8.533;5.191;2.106;61;0;28.000;0;126;15.616;15.512;20.582;11.546;4.525;212;0;68.119
;03:1,51 a 2,00;0;1;1.556;2.729;5.204;4.103;2.395;145;0;16.133;0;0;774;1.408;2.422;2.270;1.588;80;0;8.542;0;1;2.330;4.137;7.626;6.373;3.983;225;0;24.675
;04:2,01 a 3,00;0;3;842;1.957;3.768;3.523;2.243;160;0;12.496;0;1;468;1.435;2.761;3.160;2.176;120;0;10.121;0;4;1.310;3.392;6.529;6.683;4.419;280;0;22.617
;05:3,01 a 4,00;0;0;579;1.262;2.551;1.785;1.104;57;0;7.338;0;0;254;789;1.828;2.360;1.129;43;0;6.403;0;0;833;2.051;4.379;4.145;2.233;100;0;13.741
;06:4,01 a 5,00;0;0;130;579;2.177;2.476;958;60;0;6.380;0;0;136;443;1.021;1.773;1.175;42;0;4.590;0;0;266;1.022;3.198;4.249;2.133;102;0;10.970
;07:5,01 a 7,00;0;0;116;475;1.484;2.393;1.587;85;0;6.140;0;0;109;430;1.075;2.095;1.546;53;0;5.308;0;0;225;905;2.559;4.488;3.133;138;0;11.448
;08:7,01 a 10,00;0;0;32;264;803;1.255;1.161;50;0;3.565;0;0;30;187;583;1.417;1.273;34;1;3.525;0;0;62;451;1.386;2.672;2.434;84;1;7.090
;09:10,01 a 15,00;0;0;21;145;595;875;824;36;0;2.496;0;0;15;114;454;694;583;27;0;1.887;0;0;36;259;1.049;1.569;1.407;63;0;4.383
;10:15,01 a 20,00;0;0;11;105;330;438;429;21;0;1.334;0;0;4;39;140;240;168;11;0;602;0;0;15;144;470;678;597;32;0;1.936
;11:Mais de 20,00;0;0;2;72;393;969;1.123;49;0;2.608;0;0;2;44;262;450;312;18;0;1.088;0;0;4;116;655;1.419;1.435;67;0;3.696
;{ñ class};0;1;97;92;270;263;229;22;0;974;0;2;26;41;122;107;50;5;0;353;0;3;123;133;392;370;279;27;0;1.327
292740:Salvador - BA;Total;25;1.147;52.588;69.510;122.499;92.068;56.661;4.647;2;399.147;22;894;36.225;52.783;91.543;78.811;56.250;4.317;1;320.846;47;2.041;88.813;122.293;214.042;170.879;112.911;8.964;3;719.993
;00:Até 0,50;10;372;307;68;108;114;167;49;0;1.195;8;346;291;66;99;103;88;3;0;1.004;18;718;598;134;207;217;255;52;0;2.199
;01:0,51 a 1,00;11;488;4.065;2.453;2.722;1.429;693;31;0;11.892;13;454;3.948;2.411;2.997;1.697;773;49;0;12.342;24;942;8.013;4.864;5.719;3.126;1.466;80;0;24.234
;02:1,01 a 1,50;2;263;32.038;32.325;39.698;19.298;7.237;491;0;131.352;1;77;21.216;23.649;31.760;17.897;7.904;631;1;103.136;3;340;53.254;55.974;71.458;37.195;15.141;1.122;1;234.488
;03:1,51 a 2,00;2;14;8.085;12.687;21.504;14.147;7.460;619;1;64.519;0;10;5.167;8.111;11.351;7.606;5.887;783;0;38.915;2;24;13.252;20.798;32.855;21.753;13.347;1.402;1;103.434
;04:2,01 a 3,00;0;7;4.702;8.818;17.556;14.272;9.290;787;1;55.433;0;4;3.083;6.767;12.143;12.427;9.394;838;0;44.656;0;11;7.785;15.585;29.699;26.699;18.684;1.625;1;100.089
;05:3,01 a 4,00;0;0;1.638;4.431;9.352;7.832;5.371;451;0;29.075;0;0;1.116;3.770;7.874;7.633;5.491;467;0;26.351;0;0;2.754;8.201;17.226;15.465;10.862;918;0;55.426
;06:4,01 a 5,00;0;0;642;3.370;13.879;11.209;4.323;287;0;33.710;0;1;499;2.453;8.005;7.607;5.457;251;0;24.273;0;1;1.141;5.823;21.884;18.816;9.780;538;0;57.983
;07:5,01 a 7,00;0;0;451;2.138;7.225;8.935;7.467;612;0;26.828;0;0;458;2.922;8.320;10.490;9.276;532;0;31.998;0;0;909;5.060;15.545;19.425;16.743;1.144;0;58.826
;08:7,01 a 10,00;0;0;260;1.442;3.646;4.721;4.579;414;0;15.062;0;0;165;1.459;4.103;6.157;5.291;289;0;17.464;0;0;425;2.901;7.749;10.878;9.870;703;0;32.526
;09:10,01 a 15,00;0;0;105;943;2.892;3.395;3.208;306;0;10.849;0;0;67;622;2.154;2.952;2.700;196;0;8.691;0;0;172;1.565;5.046;6.347;5.908;502;0;19.540
;10:15,01 a 20,00;0;0;90;356;1.342;2.004;1.829;151;0;5.772;0;0;23;177;940;1.394;1.175;80;0;3.789;0;0;113;533;2.282;3.398;3.004;231;0;9.561
;11:Mais de 20,00;0;0;18;170;1.307;2.718;3.121;298;0;7.632;0;0;5;125;989;1.584;1.507;92;0;4.302;0;0;23;295;2.296;4.302;4.628;390;0;11.934
;{ñ class};0;3;187;309;1.268;1.994;1.916;151;0;5.828;0;2;187;251;808;1.264;1.307;106;0;3.925;0;5;374;560;2.076;3.258;3.223;257;0;9.753
310620:Belo Horizonte - MG;Total;31;6.712;109.310;116.175;194.325;149.782;92.911;6.229;2;675.477;11;4.172;85.309;91.395;151.136;152.251;100.629;4.932;4;589.839;42;10.884;194.619;207.570;345.461;302.033;193.540;11.161;6;1.265.316
;00:Até 0,50;22;783;506;208;274;213;134;37;0;2.177;5;642;554;407;824;847;527;51;0;3.857;27;1.425;1.060;615;1.098;1.060;661;88;0;6.034
;01:0,51 a 1,00;3;3.698;5.073;2.385;2.913;1.856;1.112;151;2;17.193;2;2.153;7.266;3.833;5.932;4.533;2.611;162;4;26.496;5;5.851;12.339;6.218;8.845;6.389;3.723;313;6;43.689
;02:1,01 a 1,50;5;2.097;56.550;33.493;40.243;24.689;14.533;1.061;0;172.671;4;1.299;51.679;35.336;46.795;37.933;31.036;1.856;0;205.938;9;3.396;108.229;68.829;87.038;62.622;45.569;2.917;0;378.609
;03:1,51 a 2,00;1;99;19.666;21.622;33.575;22.551;14.714;932;0;113.160;0;42;12.201;13.775;19.585;13.218;7.856;386;0;67.063;1;141;31.867;35.397;53.160;35.769;22.570;1.318;0;180.223
;04:2,01 a 3,00;0;17;13.078;22.319;37.879;25.694;14.831;869;0;114.687;0;9;7.730;16.708;31.516;29.086;18.481;760;0;104.290;0;26;20.808;39.027;69.395;54.780;33.312;1.629;0;218.977
;05:3,01 a 4,00;0;4;9.788;18.305;23.132;13.646;8.050;422;0;73.347;0;1;3.146;7.887;12.957;17.285;9.547;350;0;51.173;0;5;12.934;26.192;36.089;30.931;17.597;772;0;124.520
;06:4,01 a 5,00;0;0;1.962;6.121;12.670;7.933;4.983;293;0;33.962;0;0;1.271;5.169;9.932;10.634;5.587;189;0;32.782;0;0;3.233;11.290;22.602;18.567;10.570;482;0;66.744
;07:5,01 a 7,00;0;1;1.345;4.692;19.586;18.125;8.032;413;0;52.194;0;0;747;3.912;9.303;14.837;8.133;350;0;37.282;0;1;2.092;8.604;28.889;32.962;16.165;763;0;89.476
;08:7,01 a 10,00;0;2;648;3.423;9.196;12.436;7.109;419;0;33.233;0;0;294;2.345;5.629;9.128;5.720;213;0;23.329;0;2;942;5.768;14.825;21.564;12.829;632;0;56.562
;09:10,01 a 15,00;0;1;149;2.018;7.040;8.347;6.008;351;0;23.914;0;0;68;957;3.898;5.985;3.913;136;0;14.957;0;1;217;2.975;10.938;14.332;9.921;487;0;38.871
;10:15,01 a 20,00;0;0;32;549;2.892;4.649;3.098;228;0;11.448;0;0;14;390;1.748;3.061;2.001;91;0;7.305;0;0;46;939;4.640;7.710;5.099;319;0;18.753
;11:Mais de 20,00;0;0;46;343;2.813;6.495;6.905;544;0;17.146;0;0;6;246;1.836;3.996;3.235;178;0;9.497;0;0;52;589;4.649;10.491;10.140;722;0;26.643
;{ñ class};0;10;467;697;2.112;3.148;3.402;509;0;10.345;0;26;333;430;1.181;1.708;1.982;210;0;5.870;0;36;800;1.127;3.293;4.856;5.384;719;0;16.215
320530:Vitória - ES;Total;34;1.340;17.584;19.441;32.329;27.631;18.387;1.143;0;117.889;33;1.131;14.537;16.931;26.772;26.806;15.247;577;0;102.034;67;2.471;32.121;36.372;59.101;54.437;33.634;1.720;0;219.923
;00:Até 0,50;21;410;123;76;95;61;49;4;0;839;20;359;87;44;97;98;55;8;0;768;41;769;210;120;192;159;104;12;0;1.607
;01:0,51 a 1,00;11;710;962;487;648;455;259;23;0;3.555;12;601;1.063;984;1.552;1.037;443;27;0;5.719;23;1.311;2.025;1.471;2.200;1.492;702;50;0;9.274
;02:1,01 a 1,50;2;193;7.849;4.687;5.652;3.774;2.255;182;0;24.594;0;140;7.307;5.592;8.116;5.944;3.148;107;0;30.354;2;333;15.156;10.279;13.768;9.718;5.403;289;0;54.948
;03:1,51 a 2,00;0;18;3.025;3.373;5.398;3.936;2.591;149;0;18.490;0;21;2.884;2.873;3.762;2.965;1.708;62;0;14.275;0;39;5.909;6.246;9.160;6.901;4.299;211;0;32.765
;04:2,01 a 3,00;0;4;2.514;3.416;4.947;3.552;2.359;136;0;16.928;1;5;1.685;2.605;3.451;2.871;1.808;105;0;12.531;1;9;4.199;6.021;8.398;6.423;4.167;241;0;29.459
;05:3,01 a 4,00;0;3;1.192;2.089;3.123;2.040;1.211;72;0;9.730;0;0;683;1.614;2.872;3.546;1.635;61;0;10.411;0;3;1.875;3.703;5.995;5.586;2.846;133;0;20.141
;06:4,01 a 5,00;0;0;711;1.543;3.028;1.487;836;59;0;7.664;0;0;318;1.009;1.675;2.305;1.085;38;0;6.430;0;0;1.029;2.552;4.703;3.792;1.921;97;0;14.094
;07:5,01 a 7,00;0;0;556;1.687;3.551;3.821;1.711;89;0;11.415;0;0;242;923;1.822;2.691;1.626;49;0;7.353;0;0;798;2.610;5.373;6.512;3.337;138;0;18.768
;08:7,01 a 10,00;0;0;167;978;2.206;2.937;2.163;114;0;8.565;0;0;86;611;1.352;2.131;1.435;42;0;5.657;0;0;253;1.589;3.558;5.068;3.598;156;0;14.222
;09:10,01 a 15,00;0;0;43;515;1.684;2.271;1.930;80;0;6.523;0;0;31;359;1.014;1.518;1.023;27;0;3.972;0;0;74;874;2.698;3.789;2.953;107;0;10.495
;10:15,01 a 20,00;0;0;18;229;901;1.129;991;55;0;3.323;0;0;5;112;413;663;490;17;0;1.700;0;0;23;341;1.314;1.792;1.481;72;0;5.023
;11:Mais de 20,00;0;0;11;119;711;1.694;1.509;119;0;4.163;0;0;8;69;416;726;548;18;0;1.785;0;0;19;188;1.127;2.420;2.057;137;0;5.948
;{ñ class};0;2;413;242;385;474;523;61;0;2.100;0;5;138;136;230;311;243;16;0;1.079;0;7;551;378;615;785;766;77;0;3.179
330455:Rio de Janeiro - RJ;Total;60;4.379;165.306;208.074;369.655;307.557;211.898;18.247;12;1.285.188;27;3.599;120.015;143.992;238.077;210.578;149.816;10.388;18;876.510;87;7.978;285.321;352.066;607.732;518.135;361.714;28.635;30;2.161.698
;00:Até 0,50;1;184;366;502;594;340;212;23;0;2.222;3;141;363;389;538;347;229;32;4;2.046;4;325;729;891;1.132;687;441;55;4;4.268
;01:0,51 a 1,00;39;2.438;6.239;2.294;2.907;2.041;1.359;151;0;17.468;12;2.084;7.181;2.762;3.420;2.592;1.784;228;2;20.065;51;4.522;13.420;5.056;6.327;4.633;3.143;379;2;37.533
;02:1,01 a 1,50;3;1.490;78.235;60.670;73.293;46.365;27.717;2.546;0;290.319;3;1.082;67.291;54.025;72.690;53.986;34.466;2.163;1;285.707;6;2.572;145.526;114.695;145.983;100.351;62.183;4.709;1;576.026
;03:1,51 a 2,00;2;97;37.300;45.840;68.601;45.626;25.367;2.237;2;225.072;0;105;20.769;25.423;35.066;26.246;16.613;1.195;1;125.418;2;202;58.069;71.263;103.667;71.872;41.980;3.432;3;350.490
;04:2,01 a 3,00;2;35;25.447;42.070;81.147;54.437;33.704;2.767;1;239.610;0;52;12.635;21.876;34.695;24.249;12.790;896;4;107.197;2;87;38.082;63.946;115.842;78.686;46.494;3.663;5;346.807
;05:3,01 a 4,00;0;8;7.868;18.366;43.894;32.064;21.736;2.017;4;125.957;0;15;4.584;11.459;23.696;23.628;15.245;1.102;1;79.730;0;23;12.452;29.825;67.590;55.692;36.981;3.119;5;205.687
;06:4,01 a 5,00;0;3;3.368;9.629;20.319;23.765;13.858;1.289;0;72.231;0;6;2.682;7.681;15.833;17.659;14.976;1.110;0;59.947;0;9;6.050;17.310;36.152;41.424;28.834;2.399;0;132.178
;07:5,01 a 7,00;0;3;2.915;10.194;23.752;33.276;22.325;1.616;0;94.081;0;5;2.185;8.439;17.678;20.839;18.145;1.390;1;68.682;0;8;5.100;18.633;41.430;54.115;40.470;3.006;1;162.763
;08:7,01 a 10,00;0;3;1.532;7.108;19.112;22.200;19.843;1.467;0;71.265;0;1;888;5.268;11.992;14.452;12.777;690;0;46.068;0;4;2.420;12.376;31.104;36.652;32.620;2.157;0;117.333
;09:10,01 a 15,00;0;1;878;6.076;13.317;16.690;14.186;1.138;0;52.286;0;0;458;3.770;9.969;10.480;9.074;534;0;34.285;0;1;1.336;9.846;23.286;27.170;23.260;1.672;0;86.571
;10:15,01 a 20,00;0;0;371;2.712;8.446;8.242;7.472;599;0;27.842;0;0;132;1.268;4.806;5.109;3.800;226;0;15.341;0;0;503;3.980;13.252;13.351;11.272;825;0;43.183
;11:Mais de 20,00;0;1;132;1.462;10.056;16.234;17.566;1.429;0;46.880;0;0;47;626;4.950;7.407;6.551;393;0;19.974;0;1;179;2.088;15.006;23.641;24.117;1.822;0;66.854
;{ñ class};13;116;655;1.151;4.217;6.277;6.553;968;5;19.955;9;108;800;1.006;2.744;3.584;3.366;429;4;12.050;22;224;1.455;2.157;6.961;9.861;9.919;1.397;9;32.005
355030:São Paulo - SP;Total;68;17.971;414.450;434.274;736.179;531.948;307.963;20.934;4;2.463.791;36;14.782;349.471;358.875;560.169;452.142;275.727;14.076;7;2.025.285;104;32.753;763.921;793.149;1.296.348;984.090;583.690;35.010;11;4.489.076
;00:Até 0,50;2;236;663;680;903;939;1.010;115;0;4.548;2;204;1.125;1.162;1.791;1.944;1.998;175;0;8.401;4;440;1.788;1.842;2.694;2.883;3.008;290;0;12.949
;01:0,51 a 1,00;44;7.672;9.322;4.453;6.906;6.300;5.081;476;0;40.254;21;6.505;15.012;8.194;15.435;17.383;14.884;1.077;1;78.512;65;14.177;24.334;12.647;22.341;23.683;19.965;1.553;1;118.766
;02:1,01 a 1,50;9;6.499;82.497;38.874;43.353;24.011;13.459;1.117;0;209.819;9;4.840;102.297;58.444;76.818;49.151;21.506;926;0;313.991;18;11.339;184.794;97.318;120.171;73.162;34.965;2.043;0;523.810
;03:1,51 a 2,00;8;2.993;158.274;105.160;125.215;67.712;34.345;2.357;0;496.064;3;2.620;123.103;92.633;115.190;69.681;36.102;1.757;1;441.090;11;5.613;281.377;197.793;240.405;137.393;70.447;4.114;1;937.154
;04:2,01 a 3,00;2;383;97.022;116.259;182.749;114.898;64.034;4.001;2;579.350;0;411;59.059;68.533;94.326;67.087;49.644;3.155;0;342.215;2;794;156.081;184.792;277.075;181.985;113.678;7.156;2;921.565
;05:3,01 a 4,00;1;49;29.704;51.240;93.742;63.541;36.379;2.233;0;276.889;0;52;21.177;39.198;62.787;49.543;30.650;1.575;0;204.982;1;101;50.881;90.438;156.529;113.084;67.029;3.808;0;481.871
;06:4,01 a 5,00;1;13;14.672;33.166;68.840;46.247;23.639;1.369;0;187.947;0;10;10.469;25.352;46.522;45.482;26.418;1.137;0;155.390;1;23;25.141;58.518;115.362;91.729;50.057;2.506;0;343.337
;07:5,01 a 7,00;1;8;11.914;34.920;82.813;69.501;31.796;1.892;0;232.845;0;4;8.733;27.058;54.784;55.487;32.167;1.340;0;179.573;1;12;20.647;61.978;137.597;124.988;63.963;3.232;0;412.418
;08:7,01 a 10,00;0;4;5.663;21.352;42.764;47.106;29.341;1.738;0;147.968;0;0;4.350;19.407;36.241;37.641;23.104;869;0;121.612;0;4;10.013;40.759;79.005;84.747;52.445;2.607;0;269.580
;09:10,01 a 15,00;0;9;2.060;15.849;33.211;30.082;21.052;1.370;0;103.633;0;3;1.154;11.066;25.154;26.324;15.880;643;0;80.224;0;12;3.214;26.915;58.365;56.406;36.932;2.013;0;183.857
;10:15,01 a 20,00;0;4;432;5.834;19.433;17.434;10.638;691;0;54.466;0;0;163;3.163;11.829;11.151;6.965;255;0;33.526;0;4;595;8.997;31.262;28.585;17.603;946;0;87.992
;11:Mais de 20,00;0;6;219;3.802;28.105;33.500;26.704;1.964;0;94.300;0;1;81;1.837;12.895;13.721;9.853;512;0;38.900;0;7;300;5.639;41.000;47.221;36.557;2.476;0;133.200
;{ñ class};0;95;2.008;2.685;8.145;10.677;10.485;1.611;2;35.708;1;132;2.748;2.828;6.397;7.547;6.556;655;5;26.869;1;227;4.756;5.513;14.542;18.224;17.041;2.266;7;62.577
