;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;09:10,01 a 15,00;2;65;129;32;162;97;1.294;266;4.486;98;20;6.651;0;18;9;2;24;10;459;139;3.691;90;10;4.452;2;83;138;34;186;107;1.753;405;8.177;188;30;11.103
;10:15,01 a 20,00;0;8;72;3;47;39;465;79;2.508;45;11;3.277;0;4;0;1;1;1;86;43;1.461;59;3;1.659;0;12;72;4;48;40;551;122;3.969;104;14;4.936
;11:Mais de 20,00;0;2;43;4;36;24;414;55;3.289;107;12;3.986;0;0;0;1;1;0;58;14;1.517;128;3;1.722;0;2;43;5;37;24;472;69;4.806;235;15;5.708
;{ñ class};25;93;126;270;955;127;332;12;79;1;0;2.020;6;32;34;119;575;69;320;16;92;4;0;1.267;31;125;160;389;1.530;196;652;28;171;5;0;3.287
330455:Rio de Janeiro - RJ;Total;3.978;48.237;74.710;116.720;256.332;107.421;476.472;62.433;240.306;3.649;1.197;1.391.455;777;14.152;21.882;41.289;90.575;62.125;398.226;77.904;246.243;3.067;916;957.156;4.755;62.389;96.592;158.009;346.907;169.546;874.698;140.337;486.549;6.716;2.113;2.348.611
;00:Até 0,50;6;64;45;195;195;380;572;120;1.347;11;1;2.936;2;36;29;125;132;321;603;115;1.363;8;3;2.737;8;100;74;320;327;701;1.175;235;2.710;19;4;5.673
;01:0,51 a 1,00;42;482;647;1.794;2.966;4.428;8.079;654;3.247;52;11;22.402;45;345;692;1.716;3.754;5.328;15.276;1.004;3.773;65;6;32.004;87;827;1.339;3.510;6.720;9.756;23.355;1.658;7.020;117;17;54.406
;02:1,01 a 1,50;1.423;14.773;22.333;38.162;84.041;37.895;123.437;6.533;7.625;150;22;336.394;559;11.364;14.729;26.686;58.531;31.263;167.194;10.590;14.545;147;23;335.631;1.982;26.137;37.062;64.848;142.572;69.158;290.631;17.123;22.170;297;45;672.025
;03:1,51 a 2,00;1.061;11.533;18.323;30.311;58.010;23.387;101.052;6.360;9.604;141;39;259.821;105;1.322;3.247;7.463;12.328;7.957;83.073;9.413;14.355;147;43;139.453;1.166;12.855;21.570;37.774;70.338;31.344;184.125;15.773;23.959;288;82;399.274
;04:2,01 a 3,00;1.007;12.755;19.043;25.375;55.370;17.261;91.418;14.003;20.844;275;63;257.414;21;410;1.343;2.352;5.656;5.021;50.819;20.172;25.910;260;63;112.027;1.028;13.165;20.386;27.727;61.026;22.282;142.237;34.175;46.754;535;126;369.441
;05:3,01 a 4,00;232;3.851;6.808;8.518;23.485;7.360;46.679;8.585;18.496;224;61;124.299;3;120;320;657;3.423;5.312;25.036;13.698;31.264;240;49;80.122;235;3.971;7.128;9.175;26.908;12.672;71.715;22.283;49.760;464;110;204.421
;06:4,01 a 5,00;58;1.179;2.021;3.208;7.245;3.552;24.895;6.146;20.560;181;53;69.098;2;67;149;409;1.593;3.717;17.654;9.118;22.819;223;59;55.810;60;1.246;2.170;3.617;8.838;7.269;42.549;15.264;43.379;404;112;124.908
;07:5,01 a 7,00;31;1.089;1.577;3.625;8.823;5.600;34.152;7.600;30.662;312;137;93.608;1;69;137;469;2.112;1.596;19.855;6.777;36.646;361;110;68.133;32;1.158;1.714;4.094;10.935;7.196;54.007;14.377;67.308;673;247;161.741
;08:7,01 a 10,00;9;791;821;1.717;6.998;3.981;20.840;5.741;30.161;361;104;71.524;1;36;71;135;607;660;8.086;3.798;32.713;378;144;46.629;10;827;892;1.852;7.605;4.641;28.926;9.539;62.874;739;248;118.153
;09:10,01 a 15,00;2;363;337;555;2.429;1.325;12.294;3.387;34.492;580;173;55.937;0;15;17;76;321;127;4.275;1.621;29.291;481;127;36.351;2;378;354;631;2.750;1.452;16.569;5.008;63.783;1.061;300;92.288
;10:15,01 a 20,00;1;77;93;168;646;287;3.613;1.227;21.231;438;156;27.937;0;5;8;35;77;41;979;486;13.487;307;106;15.531;1;82;101;203;723;328;4.592;1.713;34.718;745;262;43.468
;11:Mais de 20,00;0;50;47;145;415;285;3.890;1.606;39.755;778;334;47.305;0;4;12;36;126;65;970;545;17.851;328;155;20.092;0;54;59;181;541;350;4.860;2.151;57.606;1.106;489;67.397
;{ñ class};106;1.230;2.615;2.947;5.709;1.680;5.551;471;2.282;146;43;22.780;38;359;1.128;1.130;1.915;717;4.406;567;2.226;122;28;12.636;144;1.589;3.743;4.077;7.624;2.397;9.957;1.038;4.508;268;71;35.416
355030:São Paulo - SP;Total;6.981;77.534;122.274;195.314;353.824;202.963;1.066.500;132.916;493.805;8.893;6.507;2.667.511;2.165;19.178;44.439;78.224;169.460;111.461;938.509;139.663;690.268;7.540;4.921;2.205.828;9.146;96.712;166.713;273.538;523.284;314.424;2.005.009;272.579;1.184.073;16.433;11.428;4.873.339
;00:Até 0,50;11;59;66;1.215;1.389;686;1.692;310;2.432;22;12;7.894;10;85;91;1.812;4.304;1.104;3.989;554;3.394;11;3;15.357;21;144;157;3.027;5.693;1.790;5.681;864;5.826;33;15;23.251
;01:0,51 a 1,00;102;867;1.107;2.871;4.447;9.452;17.551;1.461;5.034;126;76;43.094;159;1.457;3.164;4.604;9.842;10.700;45.493;2.839;10.167;110;88;88.623;261;2.324;4.271;7.475;14.289;20.152;63.044;4.300;15.201;236;164;131.717
;02:1,01 a 1,50;1.140;9.147;16.851;28.791;54.060;39.818;152.179;8.578;11.366;310;71;322.311;1.059;9.077;18.337;32.800;60.505;41.146;249.670;16.261;26.459;265;82;455.661;2.199;18.224;35.188;61.591;114.565;80.964;401.849;24.839;37.825;575;153;777.972
;03:1,51 a 2,00;2.326;26.601;36.881;58.038;108.351;58.848;257.421;14.999;18.533;338;92;582.428;528;4.446;11.967;22.146;51.729;32.414;260.867;23.976;37.953;327;71;446.424;2.854;31.047;48.848;80.184;160.080;91.262;518.288;38.975;56.486;665;163;1.028.852
;04:2,01 a 3,00;1.947;20.848;32.943;54.918;98.074;46.672;255.634;26.602;42.084;666;195;580.583;174;2.130;5.969;10.223;24.681;14.427;173.685;35.937;86.260;642;145;354.273;2.121;22.978;38.912;65.141;122.755;61.099;429.319;62.539;128.344;1.308;340;934.856
;05:3,01 a 4,00;694;8.982;15.779;22.832;35.529;16.272;115.795;18.934;47.733;524;214;283.288;24;539;2.116;2.181;7.151;4.279;73.701;21.002;108.708;617;164;220.482;718;9.521;17.895;25.013;42.680;20.551;189.496;39.936;156.441;1.141;378;503.770
;06:4,01 a 5,00;244;3.956;6.588;9.527;17.575;11.500;93.473;16.765;43.218;511;207;203.564;7;174;574;824;3.211;2.571;42.121;12.987;91.247;552;171;154.439;251;4.130;7.162;10.351;20.786;14.071;135.594;29.752;134.465;1.063;378;358.003
;07:5,01 a 7,00;158;2.642;4.472;7.092;17.230;10.602;86.806;17.895;66.513;830;445;214.685;4;128;335;681;2.741;1.889;39.963;12.512;117.872;949;373;177.447;162;2.770;4.807;7.773;19.971;12.491;126.769;30.407;184.385;1.779;818;392.132
;08:7,01 a 10,00;34;1.025;1.760;2.932;6.616;4.056;44.653;12.518;66.661;1.061;636;141.952;1;48;105;170;925;694;23.618;6.904;84.976;1.150;515;119.106;35;1.073;1.865;3.102;7.541;4.750;68.271;19.422;151.637;2.211;1.151;261.058
;09:10,01 a 15,00;8;318;583;949;2.110;1.611;19.618;7.963;70.613;1.298;1.061;106.132;0;24;37;73;255;251;10.133;3.458;62.622;1.241;816;78.910;8;342;620;1.022;2.365;1.862;29.751;11.421;133.235;2.539;1.877;185.042
;10:15,01 a 20,00;0;51;115;188;475;393;5.756;3.025;41.594;914;1.051;53.562;0;3;15;16;75;79;2.557;1.002;25.985;694;842;31.268;0;54;130;204;550;472;8.313;4.027;67.579;1.608;1.893;84.830
;11:Mais de 20,00;2;30;85;93;350;321;6.176;2.946;73.363;2.037;2.319;87.722;0;3;6;18;63;77;2.379;781;29.521;834;1.597;35.279;2;33;91;111;413;398;8.555;3.727;102.884;2.871;3.916;123.001
;{ñ class};315;3.008;5.044;5.868;7.618;2.732;9.746;920;4.661;256;128;40.296;199;1.064;1.723;2.676;3.978;1.830;10.333;1.450;5.104;148;54;28.559;514;4.072;6.767;8.544;11.596;4.562;20.079;2.370;9.765;404;182;68.855
410690:Curitiba - PR;Total;798;8.634;13.713;25.113;52.124;35.170;198.671;22.315;85.745;2.229;824;445.336;532;4.599;8.051;15.201;34.306;24.026;158.912;19.256;134.640;3.173;818;403.514;1.330;13.233;21.764;40.314;86.430;59.196;357.583;41.571;220.385;5.402;1.642;848.850
;00:Até 0,50;1;33;14;63;59;64;193;31;223;7;2;690;7;35;72;158;394;124;368;33;208;6;3;1.408;8;68;86;221;453;188;561;64;431;13;5;2.098
;01:0,51 a 1,00;10;154;131;971;853;2.101;1.946;188;725;32;29;7.140;40;314;591;1.333;2.616;2.303;3.924;255;937;33;11;12.357;50;468;722;2.304;3.469;4.404;5.870;443;1.662;65;40;19.497
;02:1,01 a 1,50;266;1.877;2.534;5.897;11.891;9.756;31.800;1.721;1.760;52;36;67.590;334;2.608;4.517;8.933;19.829;12.707;56.877;3.264;3.900;51;26;113.046;600;4.485;7.051;14.830;31.720;22.463;88.677;4.985;5.660;103;62;180.636
;03:1,51 a 2,00;210;2.206;3.061;6.100;13.267;8.499;38.976;2.707;3.342;77;41;78.486;74;686;1.200;2.433;5.736;4.814;38.923;3.794;7.319;127;27;65.133;284;2.892;4.261;8.533;19.003;13.313;77.899;6.501;10.661;204;68;143.619
;04:2,01 a 3,00;173;2.070;3.989;6.515;14.679;8.104;52.225;4.610;9.121;319;100;101.905;32;313;515;881;2.533;2.112;31.100;5.707;27.167;536;116;71.012;205;2.383;4.504;7.396;17.212;10.216;83.325;10.317;36.288;855;216;172.917
;05:3,01 a 4,00;56;881;1.661;2.363;5.115;2.797;21.890;2.968;9.546;244;85;47.606;2;128;249;309;812;646;11.102;2.527;27.189;583;90;43.637;58;1.009;1.910;2.672;5.927;3.443;32.992;5.495;36.735;827;175;91.243
;06:4,01 a 5,00;28;643;865;974;2.117;1.219;20.223;2.661;7.482;175;44;36.431;10;170;245;226;402;333;5.852;1.286;17.642;368;64;26.598;38;813;1.110;1.200;2.519;1.552;26.075;3.947;25.124;543;108;63.029
;07:5,01 a 7,00;6;280;528;774;1.653;1.023;16.115;4.244;11.837;255;82;36.797;3;75;127;162;356;302;5.277;1.207;20.231;496;115;28.351;9;355;655;936;2.009;1.325;21.392;5.451;32.068;751;197;65.148
;08:7,01 a 10,00;2;83;175;417;699;614;8.084;1.718;12.396;313;104;24.605;0;14;38;65;138;119;2.296;689;13.473;373;101;17.306;2;97;213;482;837;733;10.380;2.407;25.869;686;205;41.911
;09:10,01 a 15,00;0;21;78;132;321;248;3.869;953;11.505;304;127;17.558;2;4;4;13;74;32;866;269;7.821;290;132;9.507;2;25;82;145;395;280;4.735;1.222;19.326;594;259;27.065
;10:15,01 a 20,00;0;2;10;15;53;45;805;235;6.907;214;99;8.385;0;1;1;2;9;6;145;69;3.753;146;78;4.210;0;3;11;17;62;51;950;304;10.660;360;177;12.595
;11:Mais de 20,00;0;0;4;9;38;45;557;187;10.385;192;55;11.472;0;1;0;0;2;1;127;27;4.319;104;28;4.609;0;1;4;9;40;46;684;214;14.704;296;83;16.081
;{ñ class};46;384;663;883;1.379;655;1.988;92;516;45;20;6.671;28;250;492;686;1.405;527;2.055;129;681;60;27;6.340;74;634;1.155;1.569;2.784;1.182;4.043;221;1.197;105;47;13.011
420540:Florianópolis - SC;Total;209;1.197;2.398;5.953;13.939;6.979;50.316;6.861;41.851;636;157;130.496;160;931;1.463;3.993;8.362;5.302;41.563;6.381;54.735;704;132;123.726;369;2.128;3.861;9.946;22.301;12.281;91.879;13.242;96.586;1.340;289;254.222
;00:Até 0,50;0;1;3;20;32;72;41;9;47;2;1;228;1;4;4;31;60;68;72;15;63;3;1;322;1;5;7;51;92;140;113;24;110;5;2;550
;01:0,51 a 1,00;3;19;18;217;217;395;812;102;448;9;0;2.240;17;118;145;461;763;550;1.548;187;745;8;5;4.547;20;137;163;678;980;945;2.360;289;1.193;17;5;6.787
;02:1,01 a 1,50;68;212;330;884;2.404;1.564;7.404;673;776;18;7;14.340;62;473;588;1.781;3.671;1.912;11.968;1.224;1.641;11;3;23.334;130;685;918;2.665;6.075;3.476;19.372;1.897;2.417;29;10;37.674
;03:1,51 a 2,00;57;268;551;1.316;3.530;1.960;12.063;932;1.251;5;7;21.940;35;139;315;766;2.065;1.801;13.868;1.541;2.894;18;10;23.452;92;407;866;2.082;5.595;3.761;25.931;2.473;4.145;23;17;45.392
;04:2,01 a 3,00;36;268;668;1.489;3.542;1.424;9.829;1.276;3.025;36;10;21.603;16;56;130;349;830;557;7.258;1.591;7.336;40;10;18.173;52;324;798;1.838;4.372;1.981;17.087;2.867;10.361;76;20;39.776
;05:3,01 a 4,00;18;130;272;652;1.239;504;7.653;1.830;6.674;36;11;19.019;1;22;77;93;155;119;2.320;763;10.623;60;10;14.243;19;152;349;745;1.394;623;9.973;2.593;17.297;96;21;33.262
;06:4,01 a 5,00;6;74;160;527;1.049;521;4.311;664;4.948;29;8;12.297;5;6;18;44;87;44;1.075;403;9.798;67;15;11.562;11;80;178;571;1.136;565;5.386;1.067;14.746;96;23;23.859
;07:5,01 a 7,00;12;56;122;313;590;189;3.136;630;5.362;70;16;10.496;1;18;7;66;131;41;1.216;310;8.495;120;25;10.430;13;74;129;379;721;230;4.352;940;13.857;190;41;20.926
;08:7,01 a 10,00;1;25;45;165;358;98;1.697;349;4.671;87;17;7.513;0;11;3;20;54;13;747;167;4.399;115;22;5.551;1;36;48;185;412;111;2.444;516;9.070;202;39;13.064
;09:10,01 a 15,00;1;16;28;44;280;60;1.418;222;5.643;129;31;7.872;0;6;10;8;29;16;500;76;4.145;149;15;4.954;1;22;38;52;309;76;1.918;298;9.788;278;46;12.826
;10:15,01 a 20,00;0;9;13;17;133;26;717;83;3.358;79;23;4.458;0;3;2;6;12;5;109;27;1.881;41;10;2.096;0;12;15;23;145;31;826;110;5.239;120;33;6.554
;11:Mais de 20,00;0;7;0;6;33;13;500;47;5.484;130;25;6.245;0;0;2;0;5;3;78;13;2.466;69;4;2.640;0;7;2;6;38;16;578;60;7.950;199;29;8.885
;{ñ class};7;112;188;303;532;153;735;44;164;6;1;2.245;22;75;162;368;500;173;804;64;249;3;2;2.422;29;187;350;671;1.032;326;1.539;108;413;9;3;4.667
431490:Porto Alegre - RS;Total;914;7.144;9.491;31.386;53.922;32.545;142.274;25.080;63.189;1.237;619;367.801;388;2.651;4.915;15.090;29.896;20.008;140.334;29.641;113.684;1.181;509;358.297;1.302;9.795;14.406;46.476;83.818;52.553;282.608;54.721;176.873;2.418;1.128;726.098
;00:Até 0,50;2;18;26;263;188;522;290;50;172;1;1;1.533;11;62;60;283;322;494;415;38;99;1;0;1.785;13;80;86;546;510;1.016;705;88;271;2;1;3.318
;01:0,51 a 1,00;28;153;176;1.247;1.080;1.806;2.435;233;543;13;3;7.717;68;362;388;1.407;2.243;2.345;6.025;517;812;10;0;14.177;96;515;564;2.654;3.323;4.151;8.460;750;1.355;23;3;21.894
;02:1,01 a 1,50;249;1.703;2.494;7.634;13.238;8.487;28.725;1.970;1.783;31;5;66.319;174;1.285;1.936;6.392;15.002;9.527;49.067;3.920;6.005;51;11;93.370;423;2.988;4.430;14.026;28.240;18.014;77.792;5.890;7.788;82;16;159.689
;03:1,51 a 2,00;195;1.890;2.650;7.618;13.338;6.769;29.543;2.740;3.798;32;7;68.580;38;355;1.089;2.931;5.648;3.390;28.625;5.043;17.323;57;5;64.504;233;2.245;3.739;10.549;18.986;10.159;58.168;7.783;21.121;89;12;133.084
;04:2,01 a 3,00;227;1.706;2.092;6.668;11.146;5.687;34.525;5.693;6.784;78;28;74.634;48;259;992;2.527;3.529;2.071;27.091;8.558;27.103;117;14;72.309;275;1.965;3.084;9.195;14.675;7.758;61.616;14.251;33.887;195;42;146.943
;05:3,01 a 4,00;108;685;818;3.114;5.874;3.365;15.877;3.585;4.241;62;25;37.754;18;61;145;422;882;654;10.792;3.904;11.207;105;16;28.206;126;746;963;3.536;6.756;4.019;26.669;7.489;15.448;167;41;65.960
;06:4,01 a 5,00;36;286;346;1.401;2.407;1.603;7.938;2.274;4.093;75;11;20.470;2;32;59;184;391;322;5.521;2.021;7.843;72;19;16.466;38;318;405;1.585;2.798;1.925;13.459;4.295;11.936;147;30;36.936
;07:5,01 a 7,00;23;263;316;1.399;3.461;2.104;9.455;3.073;6.769;134;41;27.038;4;46;29;165;507;406;5.523;2.359;11.567;188;34;20.828;27;309;345;1.564;3.968;2.510;14.978;5.432;18.336;322;75;47.866
;08:7,01 a 10,00;7;85;131;651;1.171;1.046;6.116;2.477;8.777;222;67;20.750;0;11;10;47;279;244;3.440;1.641;10.996;201;70;16.939;7;96;141;698;1.450;1.290;9.556;4.118;19.773;423;137;37.689
;09:10,01 a 15,00;0;27;47;173;458;424;3.523;1.695;9.505;222;82;16.156;0;5;6;19;112;94;1.674;988;9.329;196;81;12.504;0;32;53;192;570;518;5.197;2.683;18.834;418;163;28.660
;10:15,01 a 20,00;0;0;10;35;141;73;1.204;636;5.859;138;73;8.169;0;1;0;2;15;10;357;303;4.770;105;71;5.634;0;1;10;37;156;83;1.561;939;10.629;243;144;13.803
;11:Mais de 20,00;0;1;3;59;138;114;927;503;10.560;190;265;12.760;0;2;0;3;13;17;231;139;6.305;57;181;6.948;0;3;3;62;151;131;1.158;642;16.865;247;446;19.708
;{ñ class};39;327;382;1.124;1.282;545;1.716;151;305;39;11;5.921;25;170;201;708;953;434;1.573;210;325;21;7;4.627;64;497;583;1.832;2.235;979;3.289;361;630;60;18;10.548
500270:Campo Grande - MS;Total;343;4.217;5.292;12.929;17.864;12.915;55.004;6.642;23.597;486;162;139.451;65;1.533;2.011;4.596;9.583;7.026;45.372;5.843;37.257;597;154;114.037;408;5.750;7.303;17.525;27.447;19.941;100.376;12.485;60.854;1.083;316;253.488
;00:Até 0,50;0;2;5;8;14;39;62;7;65;2;0;204;2;7;5;15;45;35;112;28;117;3;0;369;2;9;10;23;59;74;174;35;182;5;0;573
;01:0,51 a 1,00;18;133;124;355;371;986;1.088;84;320;7;0;3.486;6;61;112;352;526;1.076;1.517;156;563;7;1;4.377;24;194;236;707;897;2.062;2.605;240;883;14;1;7.863
;02:1,01 a 1,50;215;1.637;1.884;4.619;6.490;5.245;17.193;994;951;18;0;39.246;48;852;1.145;2.985;5.690;4.100;21.590;1.579;2.313;18;3;40.323;263;2.489;3.029;7.604;12.180;9.345;38.783;2.573;3.264;36;3;79.569
;03:1,51 a 2,00;63;1.187;1.369;3.352;4.345;2.910;11.897;917;1.077;18;1;27.136;5;398;469;717;1.796;888;9.203;1.136;2.213;20;4;16.849;68;1.585;1.838;4.069;6.141;3.798;21.100;2.053;3.290;38;5;43.985
;04:2,01 a 3,00;36;763;1.160;2.718;3.555;1.881;9.270;1.213;2.383;33;3;23.015;1;108;167;214;668;430;5.938;1.175;5.683;48;7;14.439;37;871;1.327;2.932;4.223;2.311;15.208;2.388;8.066;81;10;37.454
;05:3,01 a 4,00;2;222;307;714;1.156;709;5.002;1.214;2.623;31;1;11.981;0;24;44;70;292;169;2.464;703;5.986;54;2;9.808;2;246;351;784;1.448;878;7.466;1.917;8.609;85;3;21.789
;06:4,01 a 5,00;0;78;136;315;524;341;2.918;703;2.167;30;5;7.217;0;5;6;30;136;89;1.402;382;4.880;47;6;6.983;0;83;142;345;660;430;4.320;1.085;7.047;77;11;14.200
;07:5,01 a 7,00;1;50;76;405;667;409;3.531;712;3.717;54;12;9.634;0;5;5;31;106;84;1.397;354;5.575;78;9;7.644;1;55;81;436;773;493;4.928;1.066;9.292;132;21;17.278
;08:7,01 a 10,00;0;25;17;109;302;134;2.158;448;3.109;71;17;6.390;0;1;1;18;59;34;744;179;4.760;94;7;5.897;0;26;18;127;361;168;2.902;627;7.869;165;24;12.287
;09:10,01 a 15,00;0;2;5;31;65;63;1.021;176;2.562;132;21;4.078;0;0;2;6;23;11;429;74;2.642;140;29;3.356;0;2;7;37;88;74;1.450;250;5.204;272;50;7.434
;10:15,01 a 20,00;0;0;2;3;7;15;244;62;1.461;41;65;1.900;0;0;1;0;2;3;48;11;874;56;58;1.053;0;0;3;3;9;18;292;73;2.335;97;123;2.953
;11:Mais de 20,00;0;2;4;11;32;7;189;64;2.955;38;34;3.336;0;0;0;2;3;1;27;10;1.237;22;24;1.326;0;2;4;13;35;8;216;74;4.192;60;58;4.662
;{ñ class};8;116;203;289;336;176;431;48;207;11;3;1.828;3;72;54;156;237;106;501;56;414;10;4;1.613;11;188;257;445;573;282;932;104;621;21;7;3.441
510340:Cuiabá - MT;Total;456;3.234;3.480;8.209;14.210;12.566;53.465;5.349;21.558;493;76;123.096;86;1.041;1.123;3.324;4.873;5.855;40.320;5.065;29.583;710;67;92.047;542;4.275;4.603;11.533;19.083;18.421;93.785;10.414;51.141;1.203;143;215.143
;00:Até 0,50;0;5;4;66;24;309;55;3;24;1;0;491;0;8;6;32;25;268;81;5;41;0;0;466;0;13;10;98;49;577;136;8;65;1;0;957
;01:0,51 a 1,00;32;143;95;300;324;760;927;47;161;18;2;2.809;5;87;45;164;239;589;1.137;67;175;17;1;2.526;37;230;140;464;563;1.349;2.064;114;336;35;3;5.335
;02:1,01 a 1,50;227;1.347;1.197;3.066;4.709;4.902;15.463;614;494;28;4;32.051;62;636;790;2.448;2.930;3.410;18.132;1.099;1.108;60;4;30.679;289;1.983;1.987;5.514;7.639;8.312;33.595;1.713;1.602;88;8;62.730
;03:1,51 a 2,00;125;831;1.010;2.161;3.909;2.893;10.916;710;726;24;6;23.311;14;110;144;399;801;789;7.896;1.085;1.573;18;5;12.834;139;941;1.154;2.560;4.710;3.682;18.812;1.795;2.299;42;11;36.145
;04:2,01 a 3,00;42;483;626;1.539;2.756;2.092;10.090;1.173;1.772;13;1;20.587;2;77;63;111;457;399;6.358;1.176;2.899;40;2;11.584;44;560;689;1.650;3.213;2.491;16.448;2.349;4.671;53;3;32.171
;05:3,01 a 4,00;7;169;204;439;902;656;4.583;694;2.352;57;3;10.066;1;47;24;33;142;135;2.883;528;4.162;48;1;8.004;8;216;228;472;1.044;791;7.466;1.222;6.514;105;4;18.070
;06:4,01 a 5,00;1;78;82;162;449;345;4.145;795;2.669;67;5;8.798;0;36;5;28;65;65;1.270;386;5.317;96;3;7.271;1;114;87;190;514;410;5.415;1.181;7.986;163;8;16.069
;07:5,01 a 7,00;0;61;92;158;527;291;3.719;646;3.634;68;7;9.203;0;11;7;24;68;66;1.123;355;6.090;101;11;7.856;0;72;99;182;595;357;4.842;1.001;9.724;169;18;17.059
;08:7,01 a 10,00;0;26;50;96;211;89;1.920;336;3.051;69;7;5.855;0;1;3;5;38;40;650;171;3.321;125;11;4.365;0;27;53;101;249;129;2.570;507;6.372;194;18;10.220
;09:10,01 a 15,00;1;14;7;31;51;53;722;150;2.736;76;24;3.865;0;13;1;9;12;18;329;81;2.583;141;12;3.199;1;27;8;40;63;71;1.051;231;5.319;217;36;7.064
;10:15,01 a 20,00;0;9;2;6;8;19;243;76;1.737;26;2;2.128;0;2;0;2;1;4;92;42;1.099;44;7;1.293;0;11;2;8;9;23;335;118;2.836;70;9;3.421
;11:Mais de 20,00;0;3;4;3;29;17;292;90;2.141;43;15;2.637;0;2;0;0;5;9;128;49;1.145;18;10;1.366;0;5;4;3;34;26;420;139;3.286;61;25;4.003
;{ñ class};21;65;107;182;311;140;390;15;61;3;0;1.295;2;11;35;69;90;63;241;21;70;2;0;604;23;76;142;251;401;203;631;36;131;5;0;1.899
520870:Goiânia - GO;Total;1.214;14.193;21.500;30.322;37.858;44.401;100.135;11.755;40.444;697;209;302.728;340;4.730;9.874;17.841;17.911;37.429;84.110;12.708;70.327;715;188;256.173;1.554;18.923;31.374;48.163;55.769;81.830;184.245;24.463;110.771;1.412;397;558.901
;00:Até 0,50;10;48;85;670;159;1.065;104;26;209;3;2;2.381;0;72;208;1.508;54;1.498;144;51;275;1;1;3.812;10;120;293;2.178;213;2.563;248;77;484;4;3;6.193
;01:0,51 a 1,00;82;577;691;1.998;1.932;4.085;4.456;367;880;11;6;15.085;38;449;760;2.672;1.452;4.443;5.626;403;976;18;4;16.841;120;1.026;1.451;4.670;3.384;8.528;10.082;770;1.856;29;10;31.926
;02:1,01 a 1,50;602;3.913;5.597;8.443;14.440;15.283;36.580;2.250;2.435;31;7;89.581;269;1.800;4.460;5.744;10.938;12.233;45.530;3.659;5.889;26;3;90.551;871;5.713;10.057;14.187;25.378;27.516;82.110;5.909;8.324;57;10;180.132
;03:1,51 a 2,00;298;2.843;4.038;5.271;8.162;6.965;21.373;1.843;2.269;40;1;53.103;18;702;2.071;1.563;2.753;3.816;15.380;2.176;4.591;25;0;33.095;316;3.545;6.109;6.834;10.915;10.781;36.753;4.019;6.860;65;1;86.198
;04:2,01 a 3,00;158;2.730;3.535;5.231;6.815;6.699;18.372;2.266;4.665;56;13;50.540;9;625;1.183;1.831;1.409;4.841;9.384;2.264;10.347;58;13;31.964;167;3.355;4.718;7.062;8.224;11.540;27.756;4.530;15.012;114;26;82.504
;05:3,01 a 4,00;39;1.211;1.295;2.030;2.213;2.441;6.961;1.391;3.979;59;11;21.630;0;217;356;1.168;424;3.233;2.935;1.211;9.365;69;9;18.987;39;1.428;1.651;3.198;2.637;5.674;9.896;2.602;13.344;128;20;40.617
;06:4,01 a 5,00;9;589;611;1.110;921;1.697;3.458;973;3.671;54;14;13.107;0;182;144;1.260;271;3.010;1.328;972;10.063;71;10;17.311;9;771;755;2.370;1.192;4.707;4.786;1.945;13.734;125;24;30.418
;07:5,01 a 7,00;2;1.517;4.548;3.906;1.688;3.429;3.674;1.120;7.175;94;6;27.159;0;437;388;1.105;261;3.243;1.794;1.275;15.826;136;22;24.487;2;1.954;4.936;5.011;1.949;6.672;5.468;2.395;23.001;230;28;51.646
;08:7,01 a 10,00;0;326;645;733;548;1.357;2.687;654;5.307;78;24;12.359;0;101;109;271;90;550;791;375;6.119;101;27;8.534;0;427;754;1.004;638;1.907;3.478;1.029;11.426;179;51;20.893
;09:10,01 a 15,00;0;143;142;230;184;513;1.179;377;3.953;112;43;6.876;0;35;26;68;51;213;515;146;3.575;104;26;4.759;0;178;168;298;235;726;1.694;523;7.528;216;69;11.635
;10:15,01 a 20,00;0;43;57;78;56;280;409;186;2.143;86;25;3.363;0;18;5;23;20;54;139;63;1.445;71;31;1.869;0;61;62;101;76;334;548;249;3.588;157;56;5.232
;11:Mais de 20,00;0;74;16;129;25;294;316;251;3.609;63;56;4.833;0;39;5;44;10;53;87;63;1.699;26;40;2.066;0;113;21;173;35;347;403;314;5.308;89;96;6.899
;{ñ class};14;179;240;493;715;293;566;51;149;10;1;2.711;6;53;159;584;178;242;457;50;157;9;2;1.897;20;232;399;1.077;893;535;1.023;101;306;19;3;4.608
530010:Brasília - DF;Total;2.048;15.941;15.771;41.963;126.443;46.090;282.194;21.663;143.866;3.516;1.011;700.506;457;3.142;4.029;11.504;29.992;22.722;166.309;23.995;133.571;3.005;600;399.326;2.505;19.083;19.800;53.467;156.435;68.812;448.503;45.658;277.437;6.521;1.611;1.099.832
