;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total
;08:7,01 a 10,00;5;18;28;50;158;297;3.870;1.002;8.596;345;339;14.708;4;6;13;5;17;31;1.616;478;13.651;465;504;16.790;9;24;41;55;175;328;5.486;1.480;22.247;810;843;31.498
;09:10,01 a 15,00;0;3;14;7;110;90;1.459;886;7.343;342;551;10.805;0;2;2;2;3;8;787;310;7.437;457;692;9.700;0;5;16;9;113;98;2.246;1.196;14.780;799;1.243;20.505
;10:15,01 a 20,00;0;2;3;1;25;20;429;187;4.290;169;248;5.374;0;0;1;1;4;3;185;52;3.264;133;322;3.965;0;2;4;2;29;23;614;239;7.554;302;570;9.339
;11:Mais de 20,00;0;0;1;1;15;7;142;96;4.604;189;116;5.171;0;0;0;2;1;1;81;43;3.104;104;138;3.474;0;0;1;3;16;8;223;139;7.708;293;254;8.645
;{ñ class};50;584;499;849;1.068;817;6.551;261;1.019;95;21;11.814;6;87;69;126;289;250;4.598;315;1.295;83;21;7.139;56;671;568;975;1.357;1.067;11.149;576;2.314;178;42;18.953
310620:Belo Horizonte - MG;Total;2.579;19.380;29.515;30.978;52.340;37.939;309.443;23.477;137.713;5.451;3.449;652.264;2.755;8.800;18.374;20.612;29.868;23.235;245.117;25.543;207.925;6.826;3.316;592.371;5.334;28.180;47.889;51.590;82.208;61.174;554.560;49.020;345.638;12.277;6.765;1.244.635
;00:Até 0,50;12;100;65;466;378;2.818;2.954;172;419;31;10;7.425;22;133;125;459;419;3.310;3.667;241;520;29;12;8.937;34;233;190;925;797;6.128;6.621;413;939;60;22;16.362
;01:0,51 a 1,00;197;1.106;760;1.865;2.827;4.026;17.705;916;1.790;119;28;31.339;155;854;1.033;1.898;2.979;4.149;26.204;1.807;3.179;103;31;42.392;352;1.960;1.793;3.763;5.806;8.175;43.909;2.723;4.969;222;59;73.731
;02:1,01 a 1,50;1.072;6.395;5.117;9.625;15.440;13.494;87.005;4.534;5.801;187;43;148.713;2.260;6.196;9.774;10.675;15.824;11.394;113.382;8.108;14.126;190;58;191.987;3.332;12.591;14.891;20.300;31.264;24.888;200.387;12.642;19.927;377;101;340.700
;03:1,51 a 2,00;563;5.708;3.738;7.386;11.482;7.421;56.978;4.056;7.033;171;65;104.601;91;692;1.425;2.669;3.155;2.153;41.936;5.147;15.784;207;125;73.384;654;6.400;5.163;10.055;14.637;9.574;98.914;9.203;22.817;378;190;177.985
;04:2,01 a 3,00;400;3.326;3.621;6.362;10.293;5.852;61.053;5.209;17.939;417;128;114.600;63;234;1.976;2.735;2.836;1.047;33.081;5.388;48.780;800;209;97.149;463;3.560;5.597;9.097;13.129;6.899;94.134;10.597;66.719;1.217;337;211.749
;05:3,01 a 4,00;90;582;1.043;1.518;2.581;1.377;20.091;2.846;15.868;482;131;46.609;48;82;859;950;1.268;256;8.326;2.113;33.529;699;154;48.284;138;664;1.902;2.468;3.849;1.633;28.417;4.959;49.397;1.181;285;94.893
;06:4,01 a 5,00;33;187;6.140;476;1.126;520;14.959;1.749;17.079;456;133;42.858;13;42;1.219;216;650;84;4.687;1.005;25.177;797;161;34.051;46;229;7.359;692;1.776;604;19.646;2.754;42.256;1.253;294;76.909
;07:5,01 a 7,00;27;109;5.252;286;1.783;325;22.008;1.958;19.744;726;245;52.463;10;43;1.079;82;739;67;4.447;797;25.007;1.181;280;33.732;37;152;6.331;368;2.522;392;26.455;2.755;44.751;1.907;525;86.195
;08:7,01 a 10,00;14;67;873;111;1.907;242;10.653;978;18.841;849;428;34.963;6;8;109;13;531;20;2.665;325;17.637;1.076;409;22.799;20;75;982;124;2.438;262;13.318;1.303;36.478;1.925;837;57.762
;09:10,01 a 15,00;11;12;372;36;1.021;93;4.363;436;14.155;1.074;786;22.359;2;3;32;4;239;16;1.048;127;11.156;1.096;815;14.538;13;15;404;40;1.260;109;5.411;563;25.311;2.170;1.601;36.897
;10:15,01 a 20,00;2;2;60;4;109;18;1.276;104;7.428;432;961;10.396;1;0;16;0;14;1;358;42;5.146;339;774;6.691;3;2;76;4;123;19;1.634;146;12.574;771;1.735;17.087
;11:Mais de 20,00;1;1;54;3;26;21;681;109;9.768;381;452;11.497;0;0;21;0;2;1;246;46;5.971;206;255;6.748;1;1;75;3;28;22;927;155;15.739;587;707;18.245
;{ñ class};157;1.785;2.420;2.840;3.367;1.732;9.717;410;1.848;126;39;24.441;84;513;706;911;1.212;737;5.070;397;1.913;103;33;11.679;241;2.298;3.126;3.751;4.579;2.469;14.787;807;3.761;229;72;36.120
320530:Vitória - ES;Total;183;1.580;1.316;3.366;6.164;4.789;47.940;6.263;34.723;1.907;569;108.800;77;468;406;1.765;3.889;3.524;40.591;5.033;43.137;1.797;513;101.200;260;2.048;1.722;5.131;10.053;8.313;88.531;11.296;77.860;3.704;1.082;210.000
;00:Até 0,50;1;11;7;201;123;640;286;25;97;7;1;1.399;2;10;8;198;150;761;325;24;144;3;1;1.626;3;21;15;399;273;1.401;611;49;241;10;2;3.025
;01:0,51 a 1,00;22;82;35;210;446;423;1.905;164;338;22;4;3.651;12;39;24;172;498;423;2.738;242;603;18;6;4.775;34;121;59;382;944;846;4.643;406;941;40;10;8.426
;02:1,01 a 1,50;68;375;266;1.125;1.914;1.534;11.709;1.013;1.354;36;2;19.396;47;273;257;956;2.046;1.565;17.228;1.575;3.169;23;14;27.153;115;648;523;2.081;3.960;3.099;28.937;2.588;4.523;59;16;46.549
;03:1,51 a 2,00;27;476;307;911;1.549;963;8.612;832;1.440;38;6;15.161;9;76;65;250;568;420;8.299;1.062;3.110;35;15;13.909;36;552;372;1.161;2.117;1.383;16.911;1.894;4.550;73;21;29.070
;04:2,01 a 3,00;18;359;239;421;993;596;9.586;1.090;4.152;99;24;17.577;2;31;8;30;227;165;7.577;1.083;9.206;99;28;18.456;20;390;247;451;1.220;761;17.163;2.173;13.358;198;52;36.033
;05:3,01 a 4,00;13;44;61;99;198;153;5.192;1.185;4.629;300;28;11.902;0;2;3;4;36;31;1.829;443;7.667;322;20;10.357;13;46;64;103;234;184;7.021;1.628;12.296;622;48;22.259
;06:4,01 a 5,00;3;15;19;31;110;75;3.056;903;4.806;194;51;9.263;2;1;1;5;9;10;712;233;6.673;265;54;7.965;5;16;20;36;119;85;3.768;1.136;11.479;459;105;17.228
;07:5,01 a 7,00;3;6;63;27;117;68;3.043;524;5.189;355;67;9.462;0;1;0;4;6;10;448;156;5.340;461;68;6.494;3;7;63;31;123;78;3.491;680;10.529;816;135;15.956
;08:7,01 a 10,00;2;9;90;9;83;97;1.868;277;4.555;305;113;7.408;0;0;0;0;1;3;244;69;2.937;300;94;3.648;2;9;90;9;84;100;2.112;346;7.492;605;207;11.056
;09:10,01 a 15,00;2;2;70;4;66;40;872;132;3.461;175;167;4.991;0;0;1;0;0;2;113;45;1.952;136;146;2.395;2;2;71;4;66;42;985;177;5.413;311;313;7.386
;10:15,01 a 20,00;0;1;7;0;8;7;333;29;2.345;162;56;2.948;1;0;0;0;1;1;17;5;1.050;40;44;1.159;1;1;7;0;9;8;350;34;3.395;202;100;4.107
;11:Mais de 20,00;0;0;0;1;7;0;133;11;1.853;181;41;2.227;0;0;0;0;0;0;4;0;673;66;17;760;0;0;0;1;7;0;137;11;2.526;247;58;2.987
;{ñ class};24;200;152;327;550;193;1.345;78;504;33;9;3.415;2;35;39;146;347;133;1.057;96;613;29;6;2.503;26;235;191;473;897;326;2.402;174;1.117;62;15;5.918
330455:Rio de Janeiro - RJ;Total;2.566;30.600;27.795;55.747;121.565;67.656;572.294;60.649;251.093;13.752;5.491;1.209.208;1.335;7.956;7.323;18.805;42.102;31.465;402.072;48.375;316.632;18.934;5.207;900.206;3.901;38.556;35.118;74.552;163.667;99.121;974.366;109.024;567.725;32.686;10.698;2.109.414
;00:Até 0,50;11;60;56;352;407;1.076;3.747;285;1.907;33;7;7.941;4;36;47;198;306;1.172;3.854;386;1.914;38;7;7.962;15;96;103;550;713;2.248;7.601;671;3.821;71;14;15.903
;01:0,51 a 1,00;101;530;638;1.541;3.776;4.843;27.876;1.580;5.310;170;38;46.403;49;364;494;1.325;3.010;5.552;33.848;2.575;6.828;153;55;54.253;150;894;1.132;2.866;6.786;10.395;61.724;4.155;12.138;323;93;100.656
;02:1,01 a 1,50;729;6.139;5.872;13.842;35.400;21.928;163.465;6.745;10.113;229;86;264.548;426;4.092;3.712;9.821;23.528;15.400;172.011;10.201;20.475;312;97;260.075;1.155;10.231;9.584;23.663;58.928;37.328;335.476;16.946;30.588;541;183;524.623
;03:1,51 a 2,00;664;5.805;6.441;13.545;27.115;14.443;116.434;6.773;12.804;325;81;204.430;252;1.360;1.392;3.140;6.992;4.783;77.807;8.377;22.739;423;86;127.351;916;7.165;7.833;16.685;34.107;19.226;194.241;15.150;35.543;748;167;331.781
;04:2,01 a 3,00;571;6.580;7.027;15.569;28.385;11.593;102.941;12.063;29.747;1.208;237;215.921;479;509;431;2.087;3.456;2.032;51.852;10.102;52.256;2.494;250;125.948;1.050;7.089;7.458;17.656;31.841;13.625;154.793;22.165;82.003;3.702;487;341.869
;05:3,01 a 4,00;183;3.684;2.840;4.216;8.235;3.015;45.658;9.124;26.345;1.067;278;104.645;21;407;90;181;782;418;18.100;6.113;46.086;2.296;297;74.791;204;4.091;2.930;4.397;9.017;3.433;63.758;15.237;72.431;3.363;575;179.436
;06:4,01 a 5,00;41;3.289;744;1.139;3.036;1.064;25.433;4.767;19.348;883;239;59.983;7;287;40;62;382;150;11.321;2.613;31.500;2.033;286;48.681;48;3.576;784;1.201;3.418;1.214;36.754;7.380;50.848;2.916;525;108.664
;07:5,01 a 7,00;28;1.918;759;615;2.537;2.246;33.193;10.500;30.963;1.664;450;84.873;6;185;62;38;245;132;9.958;4.088;43.546;3.844;537;62.641;34;2.103;821;653;2.782;2.378;43.151;14.588;74.509;5.508;987;147.514
;08:7,01 a 10,00;31;446;486;258;1.611;2.747;18.563;4.336;33.002;1.653;777;63.910;6;85;43;24;101;169;6.045;1.751;36.814;2.846;892;48.776;37;531;529;282;1.712;2.916;24.608;6.087;69.816;4.499;1.669;112.686
;09:10,01 a 15,00;14;73;149;59;1.470;882;7.096;2.174;33.692;2.101;1.221;48.931;1;19;15;5;45;35;2.064;632;27.093;2.103;1.227;33.239;15;92;164;64;1.515;917;9.160;2.806;60.785;4.204;2.448;82.170
;10:15,01 a 20,00;2;14;38;24;252;84;2.230;611;17.706;1.204;982;23.147;4;1;6;5;10;12;497;183;11.440;914;941;14.013;6;15;44;29;262;96;2.727;794;29.146;2.118;1.923;37.160
;11:Mais de 20,00;3;7;35;13;320;75;1.949;540;25.091;2.843;972;31.848;3;3;7;4;24;20;340;274;11.231;1.211;457;13.574;6;10;42;17;344;95;2.289;814;36.322;4.054;1.429;45.422
;{ñ class};188;2.055;2.710;4.574;9.021;3.660;23.709;1.151;5.065;372;123;52.628;77;608;984;1.915;3.221;1.590;14.375;1.080;4.710;267;75;28.902;265;2.663;3.694;6.489;12.242;5.250;38.084;2.231;9.775;639;198;81.530
355030:São Paulo - SP;Total;7.311;42.878;42.427;95.719;186.651;134.972;1.303.361;121.483;703.395;18.133;10.511;2.666.841;2.845;13.543;17.442;41.522;100.009;75.610;1.050.097;127.677;955.271;16.588;9.125;2.409.729;10.156;56.421;59.869;137.241;286.660;210.582;2.353.458;249.160;1.658.666;34.721;19.636;5.076.570
;00:Até 0,50;35;149;126;762;1.092;2.222;8.190;380;1.589;87;50;14.682;51;82;85;679;2.056;2.220;10.482;469;2.706;58;65;18.953;86;231;211;1.441;3.148;4.442;18.672;849;4.295;145;115;33.635
;01:0,51 a 1,00;183;894;733;2.595;5.156;10.848;56.493;3.401;6.822;374;182;87.681;252;1.049;1.059;3.305;9.165;12.332;91.868;6.060;12.475;324;127;138.016;435;1.943;1.792;5.900;14.321;23.180;148.361;9.461;19.297;698;309;225.697
;02:1,01 a 1,50;1.587;7.900;7.000;18.262;40.674;33.339;292.215;14.576;23.186;495;266;439.500;1.241;7.269;8.774;21.482;46.721;32.448;372.786;25.909;48.711;527;271;566.139;2.828;15.169;15.774;39.744;87.395;65.787;665.001;40.485;71.897;1.022;537;1.005.639
;03:1,51 a 2,00;1.831;12.008;9.782;24.326;48.772;35.535;312.903;17.909;32.652;580;265;496.563;519;2.654;3.305;8.958;21.268;16.058;244.326;24.535;59.698;639;260;382.220;2.350;14.662;13.087;33.284;70.040;51.593;557.229;42.444;92.350;1.219;525;878.783
;04:2,01 a 3,00;1.910;11.041;11.200;25.224;48.194;29.478;285.514;25.612;71.567;1.123;398;511.261;263;845;1.443;2.831;9.593;6.334;163.203;28.844;168.998;1.533;418;384.305;2.173;11.886;12.643;28.055;57.787;35.812;448.717;54.456;240.565;2.656;816;895.566
;05:3,01 a 4,00;670;4.058;5.449;10.411;16.966;9.282;143.675;17.061;82.930;1.056;390;291.948;87;141;414;581;2.776;1.675;71.899;16.226;145.791;1.383;427;241.400;757;4.199;5.863;10.992;19.742;10.957;215.574;33.287;228.721;2.439;817;533.348
;06:4,01 a 5,00;255;1.520;1.827;3.550;5.984;3.504;66.636;11.332;68.574;991;465;164.638;52;64;223;239;1.017;640;29.749;8.835;105.373;1.195;486;147.873;307;1.584;2.050;3.789;7.001;4.144;96.385;20.167;173.947;2.186;951;312.511
;07:5,01 a 7,00;183;791;1.084;2.106;4.962;2.486;56.535;12.547;104.360;1.704;1.007;187.765;49;29;86;177;686;489;20.573;7.719;151.724;2.260;1.037;184.829;232;820;1.170;2.283;5.648;2.975;77.108;20.266;256.084;3.964;2.044;372.594
;08:7,01 a 10,00;96;265;311;636;1.625;1.029;22.350;8.684;102.575;2.365;1.303;141.239;46;13;20;60;196;207;8.469;4.103;118.118;2.882;1.415;135.529;142;278;331;696;1.821;1.236;30.819;12.787;220.693;5.247;2.718;276.768
;09:10,01 a 15,00;55;73;111;185;504;376;8.454;5.030;94.342;3.123;2.492;114.745;31;3;15;22;91;57;3.057;1.807;74.083;2.508;2.240;83.914;86;76;126;207;595;433;11.511;6.837;168.425;5.631;4.732;198.659
;10:15,01 a 20,00;32;12;16;34;92;109;2.239;1.534;45.245;1.937;1.664;52.914;10;3;3;10;23;23;811;514;29.078;1.255;1.254;32.984;42;15;19;44;115;132;3.050;2.048;74.323;3.192;2.918;85.898
;11:Mais de 20,00;31;10;14;27;62;91;1.534;1.413;61.278;3.835;1.788;70.083;11;2;6;10;15;24;510;400;29.579;1.755;975;33.287;42;12;20;37;77;115;2.044;1.813;90.857;5.590;2.763;103.370
;{ñ class};443;4.157;4.774;7.601;12.568;6.673;46.623;2.004;8.275;463;241;93.822;233;1.389;2.009;3.168;6.402;3.103;32.364;2.256;8.937;269;150;60.280;676;5.546;6.783;10.769;18.970;9.776;78.987;4.260;17.212;732;391;154.102
410690:Curitiba - PR;Total;668;7.946;5.682;13.560;31.558;24.356;222.950;22.510;126.307;4.907;2.714;463.158;484;2.902;3.346;7.296;21.333;15.454;181.479;21.003;181.311;5.719;2.355;442.682;1.152;10.848;9.028;20.856;52.891;39.810;404.429;43.513;307.618;10.626;5.069;905.840
;00:Até 0,50;3;182;22;78;198;280;1.245;93;507;38;30;2.676;10;32;37;103;401;285;1.680;109;735;55;8;3.455;13;214;59;181;599;565;2.925;202;1.242;93;38;6.131
;01:0,51 a 1,00;41;670;179;671;1.279;2.792;10.618;903;2.096;151;59;19.459;64;341;364;966;3.064;3.416;17.037;1.621;3.847;176;68;30.964;105;1.011;543;1.637;4.343;6.208;27.655;2.524;5.943;327;127;50.423
;02:1,01 a 1,50;213;1.662;1.019;2.859;6.875;5.952;49.338;3.389;5.059;195;62;76.623;246;1.447;1.665;3.665;10.661;6.488;66.848;5.613;11.701;222;82;108.638;459;3.109;2.684;6.524;17.536;12.440;116.186;9.002;16.760;417;144;185.261
;03:1,51 a 2,00;160;1.914;1.392;3.413;7.948;5.754;49.740;3.577;6.513;197;87;80.695;91;583;675;1.382;3.928;2.919;41.014;4.590;13.285;283;94;68.844;251;2.497;2.067;4.795;11.876;8.673;90.754;8.167;19.798;480;181;149.539
;04:2,01 a 3,00;129;1.779;1.512;3.622;8.913;5.622;54.867;4.609;15.622;477;153;97.305;21;150;184;394;1.293;1.221;31.261;4.263;34.174;672;175;73.808;150;1.929;1.696;4.016;10.206;6.843;86.128;8.872;49.796;1.149;328;171.113
;05:3,01 a 4,00;33;508;468;1.033;2.610;1.708;21.055;2.644;14.676;444;154;45.333;12;29;27;53;300;249;10.529;2.125;34.838;771;136;49.069;45;537;495;1.086;2.910;1.957;31.584;4.769;49.514;1.215;290;94.402
;06:4,01 a 5,00;8;174;179;401;855;558;11.777;3.503;15.593;435;131;33.614;3;3;16;19;90;101;3.899;1.167;21.361;645;165;27.469;11;177;195;420;945;659;15.676;4.670;36.954;1.080;296;61.083
;07:5,01 a 7,00;7;108;125;258;577;373;9.517;1.891;21.972;622;229;35.679;3;7;11;17;81;75;2.704;746;30.725;969;258;35.596;10;115;136;275;658;448;12.221;2.637;52.697;1.591;487;71.275
;08:7,01 a 10,00;4;11;28;86;234;200;4.679;983;16.173;734;323;23.455;2;2;4;3;24;22;1.085;301;14.308;848;282;16.881;6;13;32;89;258;222;5.764;1.284;30.481;1.582;605;40.336
;09:10,01 a 15,00;2;5;15;11;85;49;1.669;451;12.783;704;618;16.392;0;5;2;5;14;10;405;109;8.308;647;509;10.014;2;10;17;16;99;59;2.074;560;21.091;1.351;1.127;26.406
;10:15,01 a 20,00;2;0;0;4;17;14;408;109;6.684;403;546;8.187;1;0;0;1;3;2;76;36;3.423;195;419;4.156;3;0;0;5;20;16;484;145;10.107;598;965;12.343
;11:Mais de 20,00;0;0;1;1;8;10;145;67;7.296;380;282;8.190;0;1;0;1;1;3;25;13;3.228;151;131;3.554;0;1;1;2;9;13;170;80;10.524;531;413;11.744
;{ñ class};66;933;742;1.123;1.959;1.044;7.892;291;1.333;127;40;15.550;31;302;361;687;1.473;663;4.916;310;1.378;85;28;10.234;97;1.235;1.103;1.810;3.432;1.707;12.808;601;2.711;212;68;25.784
420540:Florianópolis - SC;Total;182;915;1.258;3.451;7.350;5.129;52.648;6.858;60.655;2.883;1.703;143.032;175;838;1.086;3.176;6.029;4.363;50.018;7.831;66.529;3.418;1.682;145.145;357;1.753;2.344;6.627;13.379;9.492;102.666;14.689;127.184;6.301;3.385;288.177
;00:Até 0,50;1;5;4;24;34;87;374;36;123;5;0;693;2;5;6;63;88;137;539;49;161;8;0;1.058;3;10;10;87;122;224;913;85;284;13;0;1.751
;01:0,51 a 1,00;25;30;26;201;286;641;2.501;261;1.180;43;8;5.202;23;68;90;390;642;913;4.702;552;1.029;40;17;8.466;48;98;116;591;928;1.554;7.203;813;2.209;83;25;13.668
;02:1,01 a 1,50;40;170;161;641;1.419;1.200;11.638;1.022;1.727;75;22;18.115;52;418;531;1.648;2.744;1.599;16.251;1.908;2.941;87;13;28.192;92;588;692;2.289;4.163;2.799;27.889;2.930;4.668;162;35;46.307
;03:1,51 a 2,00;60;233;287;837;1.746;1.337;14.207;1.251;1.723;49;13;21.743;47;172;133;472;1.068;980;13.619;1.876;3.595;54;20;22.036;107;405;420;1.309;2.814;2.317;27.826;3.127;5.318;103;33;43.779
;04:2,01 a 3,00;24;235;292;742;1.944;995;12.866;1.687;4.127;133;36;23.081;16;37;61;156;518;380;8.408;1.908;8.719;196;53;20.452;40;272;353;898;2.462;1.375;21.274;3.595;12.846;329;89;43.533
;05:3,01 a 4,00;7;63;115;303;659;313;4.013;892;4.478;175;51;11.069;8;7;17;26;99;58;2.397;657;9.142;349;95;12.855;15;70;132;329;758;371;6.410;1.549;13.620;524;146;23.924
;06:4,01 a 5,00;3;21;58;158;256;114;1.754;562;8.141;303;70;11.440;1;3;5;20;40;27;846;331;10.827;452;100;12.652;4;24;63;178;296;141;2.600;893;18.968;755;170;24.092
;07:5,01 a 7,00;4;9;50;111;192;80;1.609;492;12.975;422;134;16.078;0;1;5;4;24;14;713;237;13.104;697;166;14.965;4;10;55;115;216;94;2.322;729;26.079;1.119;300;31.043
;08:7,01 a 10,00;0;5;13;23;63;44;1.115;313;10.966;494;284;13.320;0;0;0;1;11;4;525;87;8.377;738;341;10.084;0;5;13;24;74;48;1.640;400;19.343;1.232;625;23.404
;09:10,01 a 15,00;1;1;5;8;41;30;538;157;6.944;590;649;8.964;1;0;0;2;9;5;160;56;4.978;519;630;6.360;2;1;5;10;50;35;698;213;11.922;1.109;1.279;15.324
;10:15,01 a 20,00;0;0;0;2;10;3;167;47;3.769;297;289;4.584;0;0;0;0;4;0;32;13;1.827;155;195;2.226;0;0;0;2;14;3;199;60;5.596;452;484;6.810
;11:Mais de 20,00;0;0;0;1;4;4;61;19;3.647;269;143;4.148;0;0;0;0;0;0;2;4;1.378;110;43;1.537;0;0;0;1;4;4;63;23;5.025;379;186;5.685
;{ñ class};17;143;247;400;696;281;1.805;119;855;28;4;4.595;25;127;238;394;782;246;1.824;153;451;13;9;4.262;42;270;485;794;1.478;527;3.629;272;1.306;41;13;8.857
431490:Porto Alegre - RS;Total;504;3.433;3.108;14.936;25.822;19.028;134.525;20.184;94.966;3.960;1.612;322.078;485;1.713;1.660;8.401;16.483;13.297;127.374;19.928;138.046;5.556;1.972;334.915;989;5.146;4.768;23.337;42.305;32.325;261.899;40.112;233.012;9.516;3.584;656.993
;00:Até 0,50;1;35;18;223;187;436;918;72;197;15;6;2.108;7;29;33;225;293;533;1.050;87;217;8;6;2.488;8;64;51;448;480;969;1.968;159;414;23;12;4.596
;01:0,51 a 1,00;14;201;63;1.132;1.006;2.268;5.348;475;776;65;14;11.362;86;243;168;1.191;1.678;2.987;8.916;881;1.300;59;25;17.534;100;444;231;2.323;2.684;5.255;14.264;1.356;2.076;124;39;28.896
;02:1,01 a 1,50;119;720;664;3.307;6.534;5.485;31.293;2.525;3.187;158;24;54.016;226;730;651;3.583;7.714;5.378;43.760;4.173;8.874;224;46;75.359;345;1.450;1.315;6.890;14.248;10.863;75.053;6.698;12.061;382;70;129.375
;03:1,51 a 2,00;186;961;897;4.081;7.434;4.650;33.013;3.167;5.544;389;46;60.368;66;365;408;1.775;3.425;2.358;27.522;4.437;22.247;848;118;63.569;252;1.326;1.305;5.856;10.859;7.008;60.535;7.604;27.791;1.237;164;123.937
;04:2,01 a 3,00;89;677;670;2.813;5.251;3.146;28.290;4.447;10.790;433;90;56.696;39;119;112;525;1.247;827;21.255;4.758;28.036;854;150;57.922;128;796;782;3.338;6.498;3.973;49.545;9.205;38.826;1.287;240;114.618
;05:3,01 a 4,00;25;214;206;962;1.440;929;10.905;2.804;7.843;331;75;25.734;7;11;29;95;268;212;8.107;2.031;17.960;556;120;29.396;32;225;235;1.057;1.708;1.141;19.012;4.835;25.803;887;195;55.130
;06:4,01 a 5,00;12;65;62;357;590;348;5.779;1.695;8.569;219;73;17.769;1;9;9;54;139;86;4.866;1.156;11.698;341;104;18.463;13;74;71;411;729;434;10.645;2.851;20.267;560;177;36.232
;07:5,01 a 7,00;10;36;40;317;466;304;5.461;2.148;16.678;422;163;26.045;0;0;9;20;103;78;3.081;1.029;14.694;559;186;19.759;10;36;49;337;569;382;8.542;3.177;31.372;981;349;45.804
;08:7,01 a 10,00;3;16;6;129;305;202;3.960;1.342;14.290;597;248;21.098;1;0;1;12;60;42;2.078;542;13.304;887;318;17.245;4;16;7;141;365;244;6.038;1.884;27.594;1.484;566;38.343
;09:10,01 a 15,00;1;3;9;52;225;178;2.542;778;12.665;559;352;17.364;0;0;0;8;24;19;714;239;10.253;662;487;12.406;1;3;9;60;249;197;3.256;1.017;22.918;1.221;839;29.770
;10:15,01 a 20,00;1;0;1;8;24;55;742;214;6.359;264;200;7.868;0;0;1;1;5;3;110;74;4.281;251;225;4.951;1;0;2;9;29;58;852;288;10.640;515;425;12.819
;11:Mais de 20,00;1;2;0;4;28;9;195;153;7.198;451;296;8.337;0;0;0;0;1;1;37;36;4.011;241;171;4.498;1;2;0;4;29;10;232;189;11.209;692;467;12.835
;{ñ class};42;503;472;1.551;2.332;1.018;6.079;364;870;57;25;13.313;52;207;239;912;1.526;773;5.878;485;1.171;66;16;11.325;94;710;711;2.463;3.858;1.791;11.957;849;2.041;123;41;24.638
500270:Campo Grande - MS;Total;316;2.544;1.929;6.894;10.348;10.008;73.636;7.922;34.256;1.604;932;150.389;152;1.127;917;2.429;5.921;5.833;62.100;6.728;50.585;1.765;939;138.496;468;3.671;2.846;9.323;16.269;15.841;135.736;14.650;84.841;3.369;1.871;288.885
;00:Até 0,50;3;22;15;83;53;343;575;38;124;3;0;1.259;1;15;11;64;103;391;785;45;207;4;1;1.627;4;37;26;147;156;734;1.360;83;331;7;1;2.886
;01:0,51 a 1,00;15;157;77;353;517;1.328;3.968;275;658;29;5;7.382;21;164;158;327;766;1.328;5.982;413;1.116;25;9;10.309;36;321;235;680;1.283;2.656;9.950;688;1.774;54;14;17.691
;02:1,01 a 1,50;140;819;526;1.971;3.200;3.436;23.046;1.380;1.796;43;14;36.371;74;590;466;1.241;2.946;2.554;27.967;2.220;4.094;61;8;42.221;214;1.409;992;3.212;6.146;5.990;51.013;3.600;5.890;104;22;78.592
;03:1,51 a 2,00;70;592;475;1.775;2.594;2.039;17.661;1.176;2.207;42;14;28.645;20;174;111;330;795;710;12.247;1.442;4.503;56;19;20.407;90;766;586;2.105;3.389;2.749;29.908;2.618;6.710;98;33;49.052
;04:2,01 a 3,00;48;484;428;1.523;2.292;1.466;13.252;1.415;4.270;97;16;25.291;10;55;39;73;627;229;7.152;1.139;8.081;136;43;17.584;58;539;467;1.596;2.919;1.695;20.404;2.554;12.351;233;59;42.875
;05:3,01 a 4,00;8;140;121;337;595;433;4.845;1.003;4.265;123;31;11.901;3;15;8;18;91;99;2.338;602;7.948;165;34;11.321;11;155;129;355;686;532;7.183;1.605;12.213;288;65;23.222
;06:4,01 a 5,00;2;47;33;120;193;165;2.676;918;4.124;193;34;8.505;0;5;4;7;41;52;1.332;366;7.077;244;53;9.181;2;52;37;127;234;217;4.008;1.284;11.201;437;87;17.686
;07:5,01 a 7,00;2;40;17;80;166;164;2.557;820;5.401;225;63;9.535;0;4;1;5;21;32;763;213;7.508;345;71;8.963;2;44;18;85;187;196;3.320;1.033;12.909;570;134;18.498
;08:7,01 a 10,00;0;5;5;16;43;56;1.144;480;3.899;253;161;6.062;0;2;0;0;12;17;267;94;4.144;322;190;5.048;0;7;5;16;55;73;1.411;574;8.043;575;351;11.110
