;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;58;202;157;1.022;26.896;3.217;3.926;287;1.246;50;22;37.083;9;82;100;613;694;2.857;3.402;278;1.265;35;9;9.344;67;284;257;1.635;27.590;6.074;7.328;565;2.511;85;31;46.427
;02:1,01 a 1,50;677;3.464;2.926;8.398;21.311;14.212;70.519;3.394;3.750;114;48;128.813;358;2.023;2.245;7.134;18.264;12.640;84.523;5.604;6.334;87;20;139.232;1.035;5.487;5.171;15.532;39.575;26.852;155.042;8.998;10.084;201;68;268.045
;03:1,51 a 2,00;341;2.909;2.421;6.363;40.202;9.408;51.055;3.235;4.469;130;34;120.567;38;445;522;1.473;3.817;3.201;37.633;4.212;6.646;95;19;58.101;379;3.354;2.943;7.836;44.019;12.609;88.688;7.447;11.115;225;53;178.668
;04:2,01 a 3,00;168;2.558;1.794;4.412;27.555;6.048;47.176;4.593;8.978;260;66;103.608;28;296;181;595;1.915;1.430;26.425;5.146;13.260;302;43;49.621;196;2.854;1.975;5.007;29.470;7.478;73.601;9.739;22.238;562;109;153.229
;05:3,01 a 4,00;46;743;728;2.570;6.389;2.917;47.673;3.215;8.057;275;95;72.708;3;121;26;227;677;389;10.840;2.944;11.525;224;44;27.020;49;864;754;2.797;7.066;3.306;58.513;6.159;19.582;499;139;99.728
;06:4,01 a 5,00;4;436;264;778;1.454;798;18.381;1.888;7.004;253;50;31.310;0;143;35;161;334;164;10.509;2.671;10.904;200;58;25.179;4;579;299;939;1.788;962;28.890;4.559;17.908;453;108;56.489
;07:5,01 a 7,00;7;585;304;1.303;2.465;723;37.231;2.933;15.148;484;133;61.316;1;208;69;377;1.002;300;15.696;4.235;19.719;647;116;42.370;8;793;373;1.680;3.467;1.023;52.927;7.168;34.867;1.131;249;103.686
;08:7,01 a 10,00;9;558;288;1.103;4.943;511;30.333;2.430;26.529;768;194;67.666;5;150;49;166;441;132;8.010;3.945;27.844;1.135;198;42.075;14;708;337;1.269;5.384;643;38.343;6.375;54.373;1.903;392;109.741
;09:10,01 a 15,00;24;288;163;593;3.660;259;10.455;1.474;48.534;1.300;382;67.132;28;94;16;39;286;86;4.589;1.410;43.231;1.540;340;51.659;52;382;179;632;3.946;345;15.044;2.884;91.765;2.840;722;118.791
;10:15,01 a 20,00;22;96;28;82;419;63;3.164;439;24.554;759;284;29.910;23;58;2;8;59;29;992;247;14.270;643;276;16.607;45;154;30;90;478;92;4.156;686;38.824;1.402;560;46.517
;11:Mais de 20,00;38;80;11;79;221;78;1.857;351;34.684;2.262;706;40.367;25;40;1;13;42;16;718;131;19.081;1.214;385;21.666;63;120;12;92;263;94;2.575;482;53.765;3.476;1.091;62.033
;{ñ class};72;601;498;1.032;1.548;757;2.785;238;1.437;101;25;9.094;15;160;187;368;641;406;2.315;270;1.481;64;12;5.919;87;761;685;1.400;2.189;1.163;5.100;508;2.918;165;37;15.013
{ñ class};Total;104.202;734.730;729.720;1.372.583;2.144.421;1.481.281;8.315.078;475.029;1.683.609;54.733;24.358;17.119.744;21.307;229.760;286.115;575.473;1.068.927;797.980;6.144.306;532.637;2.763.335;74.986;23.650;12.518.476;125.509;964.490;1.015.835;1.948.056;3.213.348;2.279.261;14.459.384;1.007.666;4.446.944;129.719;48.008;29.638.220
;00:Até 0,50;362;2.625;1.204;6.002;4.392;23.576;15.983;1.429;7.588;314;124;63.599;192;1.850;1.885;5.398;6.121;21.102;22.716;2.188;10.751;351;73;72.627;554;4.475;3.089;11.400;10.513;44.678;38.699;3.617;18.339;665;197;136.226
;01:0,51 a 1,00;11.378;45.984;28.744;51.134;71.643;105.612;249.507;12.615;38.739;1.901;489;617.746;2.522;20.939;22.264;41.194;73.911;93.734;356.147;25.072;69.230;2.026;502;707.541;13.900;66.923;51.008;92.328;145.554;199.346;605.654;37.687;107.969;3.927;991;1.325.287
;02:1,01 a 1,50;48.579;254.175;208.181;385.618;581.639;469.354;2.105.154;77.831;110.288;3.194;836;4.244.849;12.355;133.275;153.332;321.142;579.111;412.847;2.820.131;153.417;281.561;3.907;1.079;4.872.157;60.934;387.450;361.513;706.760;1.160.750;882.201;4.925.285;231.248;391.849;7.101;1.915;9.117.006
;03:1,51 a 2,00;23.655;185.013;179.876;352.199;555.289;371.906;2.007.639;84.295;136.993;3.110;793;3.900.768;3.911;45.797;61.720;130.061;248.124;172.021;1.540.037;123.595;346.349;4.508;1.047;2.677.170;27.566;230.810;241.596;482.260;803.413;543.927;3.547.676;207.890;483.342;7.618;1.840;6.577.938
;04:2,01 a 3,00;11.845;147.755;174.900;333.691;528.416;306.984;2.027.908;107.778;249.951;6.234;1.497;3.896.959;772;13.811;24.878;41.763;96.080;61.457;886.664;118.832;627.484;12.948;2.027;1.886.716;12.617;161.566;199.778;375.454;624.496;368.441;2.914.572;226.610;877.435;19.182;3.524;5.783.675
;05:3,01 a 4,00;1.814;43.113;61.203;117.342;190.492;100.970;840.415;62.361;208.925;5.428;1.279;1.633.342;57;1.815;3.613;5.981;19.218;12.513;248.045;50.614;479.907;11.548;1.829;835.140;1.871;44.928;64.816;123.323;209.710;113.483;1.088.460;112.975;688.832;16.976;3.108;2.468.482
;06:4,01 a 5,00;508;13.809;21.939;42.104;72.524;37.178;390.676;38.757;156.595;4.414;1.031;779.535;19;558;1.246;1.789;6.278;4.617;94.709;24.358;298.870;8.586;1.484;442.514;527;14.367;23.185;43.893;78.802;41.795;485.385;63.115;455.465;13.000;2.515;1.222.049
;07:5,01 a 7,00;407;7.312;12.414;24.045;48.296;24.973;331.658;41.487;221.031;6.637;1.781;720.041;15;418;803;1.226;4.650;3.458;70.096;19.345;306.253;10.528;2.270;419.062;422;7.730;13.217;25.271;52.946;28.431;401.754;60.832;527.284;17.165;4.051;1.139.103
;08:7,01 a 10,00;163;2.077;3.866;7.279;18.571;9.309;149.596;25.127;198.021;7.971;2.151;424.131;2;116;212;345;1.361;1.084;24.548;7.944;172.667;9.545;2.555;220.379;165;2.193;4.078;7.624;19.932;10.393;174.144;33.071;370.688;17.516;4.706;644.510
;09:10,01 a 15,00;35;539;1.028;2.071;5.899;3.402;60.752;13.517;173.238;7.482;6.357;274.320;1;31;59;122;452;283;8.730;2.744;97.423;6.858;5.405;122.108;36;570;1.087;2.193;6.351;3.685;69.482;16.261;270.661;14.340;11.762;396.428
;10:15,01 a 20,00;9;111;228;418;1.217;623;15.184;3.778;80.056;3.134;3.362;108.120;1;14;17;30;84;65;1.397;561;32.013;2.071;2.798;39.051;10;125;245;448;1.301;688;16.581;4.339;112.069;5.205;6.160;147.171
;11:Mais de 20,00;59;64;167;425;585;398;11.062;2.486;88.124;3.821;4.290;111.481;0;7;12;15;39;46;751;284;20.317;1.136;2.281;24.888;59;71;179;440;624;444;11.813;2.770;108.441;4.957;6.571;136.369
;{ñ class};5.388;32.153;35.970;50.255;65.458;26.996;109.544;3.568;14.060;1.093;368;344.853;1.460;11.129;16.074;26.407;33.498;14.753;70.335;3.683;20.510;974;300;199.123;6.848;43.282;52.044;76.662;98.956;41.749;179.879;7.251;34.570;2.067;668;543.976
Total;Total;129.842;1.004.936;1.000.061;1.929.170;3.292.974;2.192.872;13.327.050;879.334;3.813.108;123.665;48.259;27.741.271;28.304;306.769;383.609;808.659;1.600.202;1.210.937;9.940.673;972.932;5.686.145;157.904;44.356;21.140.490;158.146;1.311.705;1.383.670;2.737.829;4.893.176;3.403.809;23.267.723;1.852.266;9.499.253;281.569;92.615;48.881.761
;00:Até 0,50;425;3.364;1.529;9.810;6.708;40.858;25.800;2.776;14.922;456;181;106.829;273;2.343;2.929;8.219;8.805;38.087;34.793;3.754;19.368;491;121;119.183;698;5.707;4.458;18.029;15.513;78.945;60.593;6.530;34.290;947;302;226.012
;01:0,51 a 1,00;12.349;52.802;32.795;66.364;123.872;155.442;350.941;22.057;67.203;2.890;799;887.514;2.963;26.168;26.957;55.844;107.815;142.986;507.674;38.659;111.861;2.920;776;1.024.623;15.312;78.970;59.752;122.208;231.687;298.428;858.615;60.716;179.064;5.810;1.575;1.912.137
;02:1,01 a 1,50;58.766;328.188;273.816;534.197;884.125;688.821;3.353.848;131.941;187.327;5.220;1.359;6.447.608;16.315;176.536;207.717;449.195;865.998;609.301;4.397.719;247.747;442.124;6.197;1.543;7.420.392;75.081;504.724;481.533;983.392;1.750.123;1.298.122;7.751.567;379.688;629.451;11.417;2.902;13.868.000
;03:1,51 a 2,00;30.116;253.926;243.869;490.690;849.471;537.551;3.078.134;142.662;242.287;5.339;1.268;5.875.313;5.578;60.176;80.190;176.847;352.453;245.537;2.373.101;206.651;555.712;7.235;1.461;4.064.941;35.694;314.102;324.059;667.537;1.201.924;783.088;5.451.235;349.313;797.999;12.574;2.729;9.940.254
;04:2,01 a 3,00;16.410;207.754;240.708;465.754;795.442;441.800;3.101.215;189.335;462.707;11.199;2.424;5.934.748;1.099;20.156;34.101;62.438;148.450;95.138;1.486.976;221.591;1.073.959;20.591;2.953;3.167.452;17.509;227.910;274.809;528.192;943.892;536.938;4.588.191;410.926;1.536.666;31.790;5.377;9.102.200
;05:3,01 a 4,00;3.153;65.862;88.647;167.439;280.048;149.553;1.323.179;114.833;416.134;10.726;2.369;2.621.943;122;3.268;6.340;11.801;34.451;26.055;472.097;101.504;888.903;20.759;3.001;1.568.301;3.275;69.130;94.987;179.240;314.499;175.608;1.795.276;216.337;1.305.037;31.485;5.370;4.190.244
;06:4,01 a 5,00;943;23.267;33.738;61.656;108.813;60.209;684.026;76.932;337.916;8.836;1.928;1.398.264;29;1.400;2.120;3.735;12.278;14.137;213.679;53.941;622.712;16.456;2.528;943.015;972;24.667;35.858;65.391;121.091;74.346;897.705;130.873;960.628;25.292;4.456;2.341.279
;07:5,01 a 7,00;598;15.303;20.174;40.666;83.863;45.099;688.897;89.467;509.006;14.695;3.767;1.511.535;20;1.319;1.436;3.473;13.076;11.690;201.053;50.021;747.116;24.634;4.277;1.058.115;618;16.622;21.610;44.139;96.939;56.789;889.950;139.488;1.256.122;39.329;8.044;2.569.650
;08:7,01 a 10,00;223;6.039;10.176;15.096;42.643;21.841;345.198;55.038;496.705;18.141;4.645;1.015.745;11;510;602;945;4.644;4.045;87.232;26.166;529.603;23.849;5.114;682.721;234;6.549;10.778;16.041;47.287;25.886;432.430;81.204;1.026.308;41.990;9.759;1.698.466
;09:10,01 a 15,00;79;1.920;3.934;4.472;15.108;8.304;142.463;31.205;480.424;18.835;11.790;718.534;29;214;207;408;2.089;1.360;37.881;10.924;373.174;19.054;10.511;455.851;108;2.134;4.141;4.880;17.197;9.664;180.344;42.129;853.598;37.889;22.301;1.174.385
;10:15,01 a 20,00;37;408;659;856;3.474;1.469;38.045;9.108;238.927;9.494;6.689;309.166;24;95;55;87;585;237;7.562;2.609;140.433;7.133;5.760;164.580;61;503;714;943;4.059;1.706;45.607;11.717;379.360;16.627;12.449;473.746
;11:Mais de 20,00;100;267;355;879;2.011;1.031;25.277;7.011;330.520;15.545;10.265;393.261;25;59;41;84;371;177;4.566;1.709;142.922;6.660;5.767;162.381;125;326;396;963;2.382;1.208;29.843;8.720;473.442;22.205;16.032;555.642
;{ñ class};6.643;45.836;49.661;71.291;97.396;40.894;170.027;6.969;29.030;2.289;775;520.811;1.816;14.525;20.914;35.583;49.187;22.187;116.340;7.656;38.258;1.925;544;308.935;8.459;60.361;70.575;106.874;146.583;63.081;286.367;14.625;67.288;4.214;1.319;829.746

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2015
Vínculo Ativo 31/12;igual a;Sim
