;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;10:15,01 a 20,00;0;3;22;1;17;11;267;31;2.159;132;22;2.665;0;0;0;0;0;1;36;13;1.183;105;22;1.360;0;3;22;1;17;12;303;44;3.342;237;44;4.025
;11:Mais de 20,00;0;1;4;0;3;4;128;16;2.673;200;24;3.053;0;0;0;1;1;0;12;5;992;97;15;1.123;0;1;4;1;4;4;140;21;3.665;297;39;4.176
;{ñ class};28;110;108;238;414;114;435;18;66;1;2;1.534;3;37;37;92;252;68;347;24;82;4;1;947;31;147;145;330;666;182;782;42;148;5;3;2.481
330455:Rio de Janeiro - RJ;Total;2.558;35.786;46.734;81.346;185.272;87.208;595.151;51.018;267.752;10.191;3.408;1.366.424;605;11.627;12.732;30.950;74.879;45.910;434.918;49.087;337.687;13.536;2.949;1.014.880;3.163;47.413;59.466;112.296;260.151;133.118;1.030.069;100.105;605.439;23.727;6.357;2.381.304
;00:Até 0,50;2;49;47;83;180;269;1.108;155;1.820;26;3;3.742;1;28;25;62;126;240;837;138;1.756;11;3;3.227;3;77;72;145;306;509;1.945;293;3.576;37;6;6.969
;01:0,51 a 1,00;14;298;325;1.153;2.698;4.863;12.084;889;4.840;128;36;27.328;23;256;281;1.227;1.622;5.711;13.710;1.285;5.404;118;27;29.664;37;554;606;2.380;4.320;10.574;25.794;2.174;10.244;246;63;56.992
;02:1,01 a 1,50;739;8.240;10.179;21.476;53.233;27.875;138.736;6.213;10.354;213;59;277.317;375;8.017;7.842;17.812;44.793;25.389;180.553;10.261;21.400;245;65;316.752;1.114;16.257;18.021;39.288;98.026;53.264;319.289;16.474;31.754;458;124;594.069
;03:1,51 a 2,00;699;8.347;10.635;19.727;45.753;20.530;122.161;6.536;15.757;255;70;250.470;108;1.953;2.358;6.366;14.975;8.591;100.883;8.988;27.421;264;59;171.966;807;10.300;12.993;26.093;60.728;29.121;223.044;15.524;43.178;519;129;422.436
;04:2,01 a 3,00;641;9.322;12.579;21.721;43.320;17.260;127.549;9.697;28.818;847;141;271.895;26;416;936;3.059;5.985;3.486;65.842;11.565;49.255;1.877;130;142.577;667;9.738;13.515;24.780;49.305;20.746;193.391;21.262;78.073;2.724;271;414.472
;05:3,01 a 4,00;201;4.593;5.829;8.801;15.254;5.877;63.705;6.276;24.899;792;185;136.412;4;270;225;556;2.046;739;22.366;5.884;48.315;1.957;198;82.560;205;4.863;6.054;9.357;17.300;6.616;86.071;12.160;73.214;2.749;383;218.972
;06:4,01 a 5,00;78;1.906;1.858;2.285;5.565;2.035;36.345;4.707;18.339;552;103;73.773;6;81;73;133;855;264;14.846;3.406;31.804;1.168;121;52.757;84;1.987;1.931;2.418;6.420;2.299;51.191;8.113;50.143;1.720;224;126.530
;07:5,01 a 7,00;38;803;1.355;1.808;7.586;2.634;42.943;7.097;31.879;1.199;283;97.625;20;74;76;202;1.338;238;16.370;3.593;46.874;2.514;295;71.594;58;877;1.431;2.010;8.924;2.872;59.313;10.690;78.753;3.713;578;169.219
;08:7,01 a 10,00;7;439;1.148;362;3.614;2.551;24.699;4.926;36.865;1.173;330;76.114;2;18;62;49;313;111;7.676;2.053;42.308;1.856;357;54.805;9;457;1.210;411;3.927;2.662;32.375;6.979;79.173;3.029;687;130.919
;09:10,01 a 15,00;3;116;254;126;626;781;9.917;2.605;37.144;1.396;743;53.711;0;12;37;24;116;60;3.235;873;31.419;1.490;793;38.059;3;128;291;150;742;841;13.152;3.478;68.563;2.886;1.536;91.770
;10:15,01 a 20,00;0;18;35;37;436;93;2.713;700;22.140;1.031;485;27.688;0;5;9;9;44;12;699;222;14.465;822;386;16.673;0;23;44;46;480;105;3.412;922;36.605;1.853;871;44.361
;11:Mais de 20,00;0;17;11;55;172;108;2.525;633;32.246;2.344;915;39.026;0;1;15;15;42;32;555;235;14.499;1.005;477;16.876;0;18;26;70;214;140;3.080;868;46.745;3.349;1.392;55.902
;{ñ class};136;1.638;2.479;3.712;6.835;2.332;10.666;584;2.651;235;55;31.323;40;496;793;1.436;2.624;1.037;7.346;584;2.767;209;38;17.370;176;2.134;3.272;5.148;9.459;3.369;18.012;1.168;5.418;444;93;48.693
355030:São Paulo - SP;Total;5.061;52.066;69.436;124.632;251.315;170.772;1.180.895;106.094;630.041;14.905;7.705;2.612.922;1.571;16.983;29.481;59.702;139.213;101.255;992.012;117.413;861.900;13.300;6.599;2.339.429;6.632;69.049;98.917;184.334;390.528;272.027;2.172.907;223.507;1.491.941;28.205;14.304;4.952.351
;00:Até 0,50;6;37;34;293;493;1.083;1.470;284;1.282;34;20;5.036;3;32;818;139;1.156;1.085;2.571;400;2.310;30;24;8.568;9;69;852;432;1.649;2.168;4.041;684;3.592;64;44;13.604
;01:0,51 a 1,00;41;408;364;1.711;3.265;13.330;20.943;2.414;7.533;251;107;50.367;41;574;811;2.729;7.251;13.257;43.137;3.936;14.104;186;102;86.128;82;982;1.175;4.440;10.516;26.587;64.080;6.350;21.637;437;209;136.495
;02:1,01 a 1,50;913;8.737;9.585;18.679;43.552;38.460;201.468;11.710;19.863;389;112;353.468;967;9.732;15.172;31.643;65.814;43.939;325.489;20.619;42.795;409;105;556.684;1.880;18.469;24.757;50.322;109.366;82.399;526.957;32.329;62.658;798;217;910.152
;03:1,51 a 2,00;1.513;15.754;17.488;33.888;74.338;48.945;300.007;16.689;30.550;477;136;539.785;328;3.629;6.441;14.775;35.416;25.375;271.774;23.603;58.633;576;154;440.704;1.841;19.383;23.929;48.663;109.754;74.320;571.781;40.292;89.183;1.053;290;980.489
;04:2,01 a 3,00;1.533;14.112;20.298;37.893;73.015;40.905;301.908;23.734;65.421;938;256;580.013;128;1.395;3.193;5.971;17.113;10.502;184.516;29.149;143.230;1.184;290;396.671;1.661;15.507;23.491;43.864;90.128;51.407;486.424;52.883;208.651;2.122;546;976.684
;05:3,01 a 4,00;508;5.637;9.925;15.656;25.737;12.768;142.860;14.822;68.027;872;289;297.101;13;291;1.054;1.172;4.434;2.738;73.285;15.113;126.044;1.199;269;225.612;521;5.928;10.979;16.828;30.171;15.506;216.145;29.935;194.071;2.071;558;522.713
;06:4,01 a 5,00;191;2.269;4.178;6.037;10.212;5.227;80.781;9.818;60.053;790;238;179.794;3;105;297;402;1.760;1.106;33.648;8.469;104.349;1.007;282;151.428;194;2.374;4.475;6.439;11.972;6.333;114.429;18.287;164.402;1.797;520;331.222
;07:5,01 a 7,00;75;1.399;2.211;3.431;7.712;3.814;69.639;10.387;89.102;1.440;617;189.827;2;65;169;298;1.370;827;25.810;7.240;131.196;1.810;596;169.383;77;1.464;2.380;3.729;9.082;4.641;95.449;17.627;220.298;3.250;1.213;359.210
;08:7,01 a 10,00;19;473;729;1.226;3.772;1.902;30.759;7.868;91.833;2.041;896;141.518;1;20;41;61;435;348;12.827;4.319;106.698;2.282;832;127.864;20;493;770;1.287;4.207;2.250;43.586;12.187;198.531;4.323;1.728;269.382
;09:10,01 a 15,00;6;166;235;373;878;705;11.489;4.472;86.164;2.581;1.747;108.816;0;14;25;33;157;115;4.639;2.234;72.064;2.173;1.590;83.044;6;180;260;406;1.035;820;16.128;6.706;158.228;4.754;3.337;191.860
;10:15,01 a 20,00;0;21;48;54;185;140;2.798;1.466;42.392;1.680;1.126;49.910;0;2;8;7;34;40;1.025;594;27.353;1.022;1.013;31.098;0;23;56;61;219;180;3.823;2.060;69.745;2.702;2.139;81.008
;11:Mais de 20,00;2;12;29;40;107;136;1.957;1.416;63.435;3.128;2.041;72.303;0;2;4;12;31;24;612;425;27.902;1.250;1.271;31.533;2;14;33;52;138;160;2.569;1.841;91.337;4.378;3.312;103.836
;{ñ class};254;3.041;4.312;5.351;8.049;3.357;14.816;1.014;4.386;284;120;44.984;85;1.122;1.448;2.460;4.242;1.899;12.679;1.312;5.222;172;71;30.712;339;4.163;5.760;7.811;12.291;5.256;27.495;2.326;9.608;456;191;75.696
410690:Curitiba - PR;Total;453;6.782;8.088;16.998;37.684;29.040;223.509;17.678;107.328;3.563;1.258;452.381;345;3.900;5.426;11.076;26.859;19.600;177.698;16.520;163.614;4.097;1.095;430.230;798;10.682;13.514;28.074;64.543;48.640;401.207;34.198;270.942;7.660;2.353;882.611
;00:Até 0,50;0;14;8;25;38;47;215;29;669;12;8;1.065;3;19;21;63;120;59;265;22;1.397;13;2;1.984;3;33;29;88;158;106;480;51;2.066;25;10;3.049
;01:0,51 a 1,00;5;60;68;503;496;2.564;2.720;310;831;83;24;7.664;25;218;465;954;1.888;2.771;4.602;425;1.275;57;16;12.696;30;278;533;1.457;2.384;5.335;7.322;735;2.106;140;40;20.360
;02:1,01 a 1,50;137;1.380;1.165;3.212;6.619;6.635;36.014;2.131;2.391;119;35;59.838;221;2.009;2.622;5.733;13.321;8.441;54.015;3.510;5.158;123;29;95.182;358;3.389;3.787;8.945;19.940;15.076;90.029;5.641;7.549;242;64;155.020
;03:1,51 a 2,00;133;2.023;2.103;4.321;10.097;7.362;47.706;2.805;4.590;104;22;81.266;67;1.079;1.306;2.588;6.788;4.892;49.108;3.800;10.034;118;25;79.805;200;3.102;3.409;6.909;16.885;12.254;96.814;6.605;14.624;222;47;161.071
;04:2,01 a 3,00;99;1.834;2.424;5.152;11.788;7.376;61.869;3.991;10.561;209;58;105.361;11;233;452;774;2.470;2.099;37.963;4.086;24.013;276;67;72.444;110;2.067;2.876;5.926;14.258;9.475;99.832;8.077;34.574;485;125;177.805
;05:3,01 a 4,00;32;605;930;1.602;4.008;2.337;24.585;2.350;12.012;281;52;48.794;0;68;120;166;568;430;13.495;1.921;30.303;453;63;47.587;32;673;1.050;1.768;4.576;2.767;38.080;4.271;42.315;734;115;96.381
;06:4,01 a 5,00;14;233;340;584;1.480;812;17.144;1.623;11.322;301;47;33.900;1;32;42;48;206;162;6.427;997;24.030;472;78;32.495;15;265;382;632;1.686;974;23.571;2.620;35.352;773;125;66.395
;07:5,01 a 7,00;2;245;367;538;1.070;742;18.490;2.288;17.117;438;93;41.390;1;30;52;75;203;206;6.470;1.032;27.809;628;97;36.603;3;275;419;613;1.273;948;24.960;3.320;44.926;1.066;190;77.993
;08:7,01 a 10,00;1;43;77;137;389;345;8.032;1.282;17.369;518;156;28.349;0;4;12;31;48;68;2.308;390;20.050;718;146;23.775;1;47;89;168;437;413;10.340;1.672;37.419;1.236;302;52.124
;09:10,01 a 15,00;0;9;25;66;156;132;3.178;558;14.289;672;276;19.361;0;1;2;5;17;21;734;150;10.688;665;231;12.514;0;10;27;71;173;153;3.912;708;24.977;1.337;507;31.875
;10:15,01 a 20,00;0;1;2;7;17;24;493;120;6.451;377;201;7.693;0;0;0;2;6;6;89;32;3.990;299;179;4.603;0;1;2;9;23;30;582;152;10.441;676;380;12.296
;11:Mais de 20,00;0;2;0;5;8;9;325;65;9.096;361;253;10.124;0;2;0;0;2;1;29;8;4.077;198;140;4.457;0;4;0;5;10;10;354;73;13.173;559;393;14.581
;{ñ class};30;333;579;846;1.518;655;2.738;126;630;88;33;7.576;16;205;332;637;1.222;444;2.193;147;790;77;22;6.085;46;538;911;1.483;2.740;1.099;4.931;273;1.420;165;55;13.661
420540:Florianópolis - SC;Total;159;1.189;1.735;4.703;10.340;6.140;51.016;5.974;60.547;1.998;842;144.643;124;921;1.288;3.633;7.244;5.006;46.990;7.198;62.880;2.368;718;138.370;283;2.110;3.023;8.336;17.584;11.146;98.006;13.172;123.427;4.366;1.560;283.013
;00:Até 0,50;3;3;1;12;8;24;45;8;101;2;0;207;0;4;4;29;36;44;90;15;117;8;0;347;3;7;5;41;44;68;135;23;218;10;0;554
;01:0,51 a 1,00;4;15;15;224;181;604;853;137;487;23;1;2.544;13;70;78;408;526;730;1.677;295;751;24;3;4.575;17;85;93;632;707;1.334;2.530;432;1.238;47;4;7.119
;02:1,01 a 1,50;45;182;174;570;1.292;1.194;8.682;781;952;38;9;13.919;48;377;532;1.591;2.993;1.787;13.602;1.658;2.082;34;7;24.711;93;559;706;2.161;4.285;2.981;22.284;2.439;3.034;72;16;38.630
;03:1,51 a 2,00;49;330;393;1.159;2.799;1.773;14.267;1.092;1.371;34;8;23.275;33;252;300;845;1.861;1.492;15.630;1.759;3.135;50;3;25.360;82;582;693;2.004;4.660;3.265;29.897;2.851;4.506;84;11;48.635
;04:2,01 a 3,00;34;321;560;1.276;3.509;1.449;14.424;1.536;3.468;87;10;26.674;13;68;110;269;895;595;9.741;1.876;6.625;103;21;20.316;47;389;670;1.545;4.404;2.044;24.165;3.412;10.093;190;31;46.990
;05:3,01 a 4,00;12;143;199;574;1.079;462;5.042;847;3.782;98;23;12.261;0;16;29;43;135;77;2.460;695;7.579;160;22;11.216;12;159;228;617;1.214;539;7.502;1.542;11.361;258;45;23.477
;06:4,01 a 5,00;2;46;87;239;351;177;2.300;516;7.493;159;17;11.387;0;5;14;30;55;39;1.043;334;9.406;291;31;11.248;2;51;101;269;406;216;3.343;850;16.899;450;48;22.635
;07:5,01 a 7,00;1;24;63;229;301;131;1.955;496;12.731;240;31;16.202;0;5;8;23;55;12;859;288;13.506;392;58;15.206;1;29;71;252;356;143;2.814;784;26.237;632;89;31.408
;08:7,01 a 10,00;1;10;31;77;138;61;1.122;268;13.133;383;47;15.271;0;0;2;5;26;4;458;103;9.199;541;57;10.395;1;10;33;82;164;65;1.580;371;22.332;924;104;25.666
;09:10,01 a 15,00;0;5;14;21;75;35;868;159;7.758;429;487;9.851;0;4;1;4;17;9;310;58;6.041;490;394;7.328;0;9;15;25;92;44;1.178;217;13.799;919;881;17.179
;10:15,01 a 20,00;0;2;3;9;28;14;289;61;3.854;192;92;4.544;0;0;2;0;8;4;44;24;2.256;169;81;2.588;0;2;5;9;36;18;333;85;6.110;361;173;7.132
;11:Mais de 20,00;0;2;0;7;7;10;118;19;5.207;303;114;5.787;0;0;0;2;0;2;18;12;1.952;99;41;2.126;0;2;0;9;7;12;136;31;7.159;402;155;7.913
;{ñ class};8;106;195;306;572;206;1.051;54;210;10;3;2.721;17;120;208;384;637;211;1.058;81;231;7;0;2.954;25;226;403;690;1.209;417;2.109;135;441;17;3;5.675
431490:Porto Alegre - RS;Total;494;5.302;5.036;22.416;37.789;25.703;143.470;21.089;89.652;2.760;1.150;354.861;327;2.159;2.690;12.368;23.000;17.067;138.751;28.733;135.903;3.518;1.227;365.743;821;7.461;7.726;34.784;60.789;42.770;282.221;49.822;225.555;6.278;2.377;720.604
;00:Até 0,50;0;106;16;180;105;263;335;54;201;10;1;1.271;11;33;43;206;193;210;396;33;159;6;0;1.290;11;139;59;386;298;473;731;87;360;16;1;2.561
;01:0,51 a 1,00;7;392;76;1.181;750;2.117;2.467;343;655;35;11;8.034;36;256;223;1.632;1.763;2.496;5.212;572;924;42;6;13.162;43;648;299;2.813;2.513;4.613;7.679;915;1.579;77;17;21.196
;02:1,01 a 1,50;101;851;885;4.076;6.873;5.684;25.850;2.053;3.637;99;17;50.126;162;894;1.053;4.915;9.688;7.172;44.630;3.707;6.555;96;8;78.880;263;1.745;1.938;8.991;16.561;12.856;70.480;5.760;10.192;195;25;129.006
;03:1,51 a 2,00;172;1.355;1.435;6.036;10.760;6.523;35.535;3.007;4.522;125;17;69.487;57;504;636;2.668;5.833;3.906;33.740;5.369;14.622;244;27;67.606;229;1.859;2.071;8.704;16.593;10.429;69.275;8.376;19.144;369;44;137.093
;04:2,01 a 3,00;97;1.047;1.264;5.021;9.515;5.161;36.006;4.809;9.157;214;20;72.311;18;159;368;1.226;2.389;1.476;26.497;8.639;30.744;384;53;71.953;115;1.206;1.632;6.247;11.904;6.637;62.503;13.448;39.901;598;73;144.264
;05:3,01 a 4,00;38;526;559;2.064;3.330;1.734;14.549;2.889;9.105;188;27;35.009;12;46;90;314;535;364;10.016;3.851;18.630;323;53;34.234;50;572;649;2.378;3.865;2.098;24.565;6.740;27.735;511;80;69.243
;06:4,01 a 5,00;18;217;172;942;1.188;657;7.041;1.856;10.538;167;45;22.841;2;26;37;143;275;165;4.915;2.143;12.287;213;45;20.251;20;243;209;1.085;1.463;822;11.956;3.999;22.825;380;90;43.092
;07:5,01 a 7,00;4;129;128;868;1.244;711;7.315;2.415;12.289;308;97;25.508;0;13;10;79;269;190;4.499;2.265;16.040;477;126;23.968;4;142;138;947;1.513;901;11.814;4.680;28.329;785;223;49.476
;08:7,01 a 10,00;2;43;52;386;1.403;1.222;6.257;1.798;12.322;494;156;24.135;0;1;7;26;160;138;3.122;1.066;14.223;636;206;19.585;2;44;59;412;1.563;1.360;9.379;2.864;26.545;1.130;362;43.720
;09:10,01 a 15,00;0;9;14;108;582;675;3.617;1.005;12.244;516;286;19.056;0;1;1;11;55;74;1.248;472;11.481;645;334;14.322;0;10;15;119;637;749;4.865;1.477;23.725;1.161;620;33.378
;10:15,01 a 20,00;0;2;2;19;53;48;605;331;6.041;218;159;7.478;0;0;0;2;5;4;159;116;4.709;212;182;5.389;0;2;2;21;58;52;764;447;10.750;430;341;12.867
;11:Mais de 20,00;1;2;2;13;67;41;372;228;8.372;340;294;9.732;0;1;0;0;1;0;43;59;4.700;189;177;5.170;1;3;2;13;68;41;415;287;13.072;529;471;14.902
;{ñ class};54;623;431;1.522;1.919;867;3.521;301;569;46;20;9.873;29;225;222;1.146;1.834;872;4.274;441;829;51;10;9.933;83;848;653;2.668;3.753;1.739;7.795;742;1.398;97;30;19.806
500270:Campo Grande - MS;Total;311;2.901;2.978;9.320;13.350;11.086;62.624;7.818;30.961;1.318;550;143.217;88;1.429;2.180;3.512;6.945;6.750;50.989;6.716;40.793;1.571;551;121.524;399;4.330;5.158;12.832;20.295;17.836;113.613;14.534;71.754;2.889;1.101;264.741
;00:Até 0,50;0;10;6;47;38;234;126;14;113;5;1;594;0;45;106;56;41;255;155;12;172;7;1;850;0;55;112;103;79;489;281;26;285;12;2;1.444
;01:0,51 a 1,00;11;83;59;263;323;964;1.264;126;358;7;2;3.460;12;113;212;317;368;1.007;2.047;184;483;15;2;4.760;23;196;271;580;691;1.971;3.311;310;841;22;4;8.220
;02:1,01 a 1,50;152;1.059;1.009;3.168;4.343;4.201;19.400;1.411;1.723;27;7;36.500;66;903;1.420;2.207;4.283;3.764;25.343;2.379;3.034;34;5;43.438;218;1.962;2.429;5.375;8.626;7.965;44.743;3.790;4.757;61;12;79.938
;03:1,51 a 2,00;84;705;778;2.396;3.685;2.416;14.726;1.216;1.846;30;5;27.887;7;196;187;451;1.195;927;10.963;1.462;3.038;49;13;18.488;91;901;965;2.847;4.880;3.343;25.689;2.678;4.884;79;18;46.375
;04:2,01 a 3,00;40;601;630;2.064;3.096;1.881;13.071;1.228;3.333;60;4;26.008;1;58;62;145;456;363;6.398;1.207;4.889;80;14;13.673;41;659;692;2.209;3.552;2.244;19.469;2.435;8.222;140;18;39.681
;05:3,01 a 4,00;7;171;194;585;783;547;4.965;1.203;3.297;117;14;11.883;0;15;11;35;136;92;2.111;645;5.549;157;20;8.771;7;186;205;620;919;639;7.076;1.848;8.846;274;34;20.654
;06:4,01 a 5,00;2;63;49;176;244;221;2.597;977;3.450;115;14;7.908;0;3;1;18;30;59;1.257;351;6.000;197;16;7.932;2;66;50;194;274;280;3.854;1.328;9.450;312;30;15.840
;07:5,01 a 7,00;0;37;34;143;274;211;3.277;860;5.186;196;30;10.248;0;2;0;14;43;34;929;229;7.435;307;29;9.022;0;39;34;157;317;245;4.206;1.089;12.621;503;59;19.270
;08:7,01 a 10,00;0;5;5;30;83;75;1.303;489;4.139;279;33;6.441;0;0;1;2;15;18;280;119;4.813;361;48;5.657;0;5;6;32;98;93;1.583;608;8.952;640;81;12.098
;09:10,01 a 15,00;0;0;1;10;36;36;613;193;3.363;300;194;4.746;0;0;1;2;6;12;199;42;3.084;240;191;3.777;0;0;2;12;42;48;812;235;6.447;540;385;8.523
;10:15,01 a 20,00;0;0;0;4;4;14;114;25;1.441;81;165;1.848;0;0;0;1;2;6;30;6;933;69;164;1.211;0;0;0;5;6;20;144;31;2.374;150;329;3.059
;11:Mais de 20,00;0;1;1;0;5;4;67;27;2.400;92;78;2.675;0;0;0;0;2;4;11;1;946;45;47;1.056;0;1;1;0;7;8;78;28;3.346;137;125;3.731
;{ñ class};15;166;212;434;436;282;1.101;49;312;9;3;3.019;2;94;179;264;368;209;1.266;79;417;10;1;2.889;17;260;391;698;804;491;2.367;128;729;19;4;5.908
510340:Cuiabá - MT;Total;286;2.003;1.929;4.382;8.083;9.175;65.412;3.698;32.542;1.243;305;129.058;78;582;739;1.460;3.318;4.845;48.336;4.114;39.996;1.731;315;105.514;364;2.585;2.668;5.842;11.401;14.020;113.748;7.812;72.538;2.974;620;234.572
;00:Até 0,50;0;3;2;41;20;361;115;9;24;1;0;576;0;2;4;33;24;339;121;9;54;4;1;591;0;5;6;74;44;700;236;18;78;5;1;1.167
;01:0,51 a 1,00;20;37;53;126;162;808;1.178;66;386;15;3;2.854;5;40;38;113;137;707;1.307;90;518;16;2;2.973;25;77;91;239;299;1.515;2.485;156;904;31;5;5.827
;02:1,01 a 1,50;131;585;585;1.042;2.140;2.815;16.710;737;1.041;20;3;25.809;53;372;490;890;1.964;2.589;21.632;1.356;2.200;33;3;31.582;184;957;1.075;1.932;4.104;5.404;38.342;2.093;3.241;53;6;57.391
;03:1,51 a 2,00;79;612;555;1.248;2.390;2.355;15.227;736;1.136;32;3;24.373;13;87;120;243;627;745;9.627;969;2.711;45;2;15.189;92;699;675;1.491;3.017;3.100;24.854;1.705;3.847;77;5;39.562
;04:2,01 a 3,00;34;465;447;1.152;2.056;1.838;13.828;973;2.406;61;6;23.266;4;29;39;89;306;282;8.654;938;5.097;81;14;15.533;38;494;486;1.241;2.362;2.120;22.482;1.911;7.503;142;20;38.799
;05:3,01 a 4,00;3;116;120;329;573;531;7.067;432;3.380;60;9;12.620;0;4;9;13;85;47;2.349;354;5.823;92;12;8.788;3;120;129;342;658;578;9.416;786;9.203;152;21;21.408
;06:4,01 a 5,00;1;55;56;133;234;167;2.838;240;3.892;138;9;7.763;0;4;2;8;27;20;1.251;163;6.791;223;7;8.496;1;59;58;141;261;187;4.089;403;10.683;361;16;16.259
;07:5,01 a 7,00;0;27;20;113;169;100;3.021;238;5.647;254;36;9.625;0;3;1;0;26;14;1.248;122;6.571;386;45;8.416;0;30;21;113;195;114;4.269;360;12.218;640;81;18.041
;08:7,01 a 10,00;0;7;2;21;52;24;3.305;113;5.456;229;21;9.230;0;1;0;3;16;6;794;53;4.569;309;37;5.788;0;8;2;24;68;30;4.099;166;10.025;538;58;15.018
;09:10,01 a 15,00;0;4;5;7;22;6;1.062;77;4.517;230;157;6.087;0;4;0;0;3;3;532;25;2.921;315;144;3.947;0;8;5;7;25;9;1.594;102;7.438;545;301;10.034
;10:15,01 a 20,00;0;0;1;2;5;8;215;32;1.853;103;21;2.240;0;0;0;0;3;1;122;7;1.410;158;27;1.728;0;0;1;2;8;9;337;39;3.263;261;48;3.968
;11:Mais de 20,00;0;2;4;0;2;5;183;14;2.691;92;37;3.030;0;0;1;0;0;0;127;1;1.184;52;20;1.385;0;2;5;0;2;5;310;15;3.875;144;57;4.415
;{ñ class};18;90;79;168;258;157;663;31;113;8;0;1.585;3;36;35;68;100;92;572;27;147;17;1;1.098;21;126;114;236;358;249;1.235;58;260;25;1;2.683
520870:Goiânia - GO;Total;768;6.843;6.818;16.171;27.350;26.336;144.343;9.829;64.972;1.584;544;305.558;194;1.893;2.828;6.987;14.820;15.774;118.263;10.328;102.815;1.527;554;275.983;962;8.736;9.646;23.158;42.170;42.110;262.606;20.157;167.787;3.111;1.098;581.541
;00:Até 0,50;1;12;6;599;53;2.712;269;43;271;8;3;3.977;0;2;7;300;30;2.885;320;53;308;1;3;3.909;1;14;13;899;83;5.597;589;96;579;9;6;7.886
;01:0,51 a 1,00;52;152;147;515;511;1.615;3.234;258;2.408;30;5;8.927;8;57;89;382;560;1.444;3.944;313;4.862;19;2;11.680;60;209;236;897;1.071;3.059;7.178;571;7.270;49;7;20.607
;02:1,01 a 1,50;321;2.002;1.720;4.256;8.640;9.221;44.576;2.373;6.436;54;9;79.608;148;1.150;1.551;3.111;9.157;7.565;56.621;3.380;13.413;58;9;96.163;469;3.152;3.271;7.367;17.797;16.786;101.197;5.753;19.849;112;18;175.771
;03:1,51 a 2,00;204;1.472;1.639;3.977;6.784;5.338;30.328;1.786;5.386;55;11;56.980;23;351;700;1.240;3.008;2.289;25.598;2.431;10.939;59;5;46.643;227;1.823;2.339;5.217;9.792;7.627;55.926;4.217;16.325;114;16;103.623
;04:2,01 a 3,00;108;1.568;1.864;3.930;6.882;4.584;29.266;2.237;7.674;144;20;58.277;8;220;304;1.165;1.181;963;15.527;2.093;12.782;117;15;34.375;116;1.788;2.168;5.095;8.063;5.547;44.793;4.330;20.456;261;35;92.652
;05:3,01 a 4,00;29;536;683;1.183;1.933;1.330;10.235;1.024;5.923;128;28;23.032;0;35;70;425;267;231;5.361;853;10.949;134;26;18.351;29;571;753;1.608;2.200;1.561;15.596;1.877;16.872;262;54;41.383
;06:4,01 a 5,00;7;222;215;340;844;462;5.433;625;5.012;110;28;13.298;0;10;13;85;121;69;3.391;459;11.533;139;28;15.848;7;232;228;425;965;531;8.824;1.084;16.545;249;56;29.146
;07:5,01 a 7,00;1;283;163;263;652;386;9.348;689;11.176;198;35;23.194;0;13;16;48;112;60;3.562;362;19.600;241;45;24.059;1;296;179;311;764;446;12.910;1.051;30.776;439;80;47.253
;08:7,01 a 10,00;2;182;79;521;225;171;6.479;390;8.351;240;45;16.685;0;4;2;84;22;26;1.390;197;9.487;271;50;11.533;2;186;81;605;247;197;7.869;587;17.838;511;95;28.218
;09:10,01 a 15,00;0;61;7;36;103;64;2.116;209;5.764;324;211;8.895;0;0;4;7;23;13;727;71;5.200;338;246;6.629;0;61;11;43;126;77;2.843;280;10.964;662;457;15.524
;10:15,01 a 20,00;0;5;2;4;24;22;679;62;2.558;142;71;3.569;0;2;0;0;5;3;170;16;1.729;89;76;2.090;0;7;2;4;29;25;849;78;4.287;231;147;5.659
;11:Mais de 20,00;0;1;2;6;3;10;565;42;3.544;112;70;4.355;0;0;0;1;2;0;78;12;1.551;32;44;1.720;0;1;2;7;5;10;643;54;5.095;144;114;6.075
;{ñ class};43;347;291;541;696;421;1.815;91;469;39;8;4.761;7;49;72;139;332;226;1.574;88;462;29;5;2.983;50;396;363;680;1.028;647;3.389;179;931;68;13;7.744
530010:Brasília - DF;Total;1.187;11.128;8.365;25.236;156.887;35.436;318.129;22.956;187.207;7.199;2.214;775.944;402;3.698;3.025;10.663;25.357;20.459;195.032;29.200;178.576;6.727;1.667;474.806;1.589;14.826;11.390;35.899;182.244;55.895;513.161;52.156;365.783;13.926;3.881;1.250.750
;00:Até 0,50;0;16;6;399;192;1.366;547;55;243;5;11;2.840;1;10;14;245;121;1.384;564;44;231;8;8;2.630;1;26;20;644;313;2.750;1.111;99;474;13;19;5.470
;01:0,51 a 1,00;46;222;144;907;51.469;2.252;4.252;371;1.373;44;18;61.098;8;79;66;536;633;2.197;3.788;363;1.375;32;9;9.086;54;301;210;1.443;52.102;4.449;8.040;734;2.748;76;27;70.184
