;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
230440:Fortaleza - CE;Total;1.762;9.705;6.105;19.294;34.920;20.686;240.968;18.225;73.217;3.125;1.205;429.212;317;1.859;1.637;6.104;11.980;8.708;167.616;17.034;104.903;3.810;1.180;325.148;2.079;11.564;7.742;25.398;46.900;29.394;408.584;35.259;178.120;6.935;2.385;754.360
;00:Até 0,50;21;61;38;127;285;386;2.380;330;1.715;29;2;5.374;19;35;16;57;221;305;2.366;301;1.925;49;6;5.300;40;96;54;184;506;691;4.746;631;3.640;78;8;10.674
;01:0,51 a 1,00;380;1.373;909;2.959;5.645;3.844;32.803;1.788;4.957;166;34;54.858;112;573;527;2.106;4.169;2.776;36.989;2.797;8.121;190;27;58.387;492;1.946;1.436;5.065;9.814;6.620;69.792;4.585;13.078;356;61;113.245
;02:1,01 a 1,50;928;4.185;2.743;8.964;16.627;10.197;95.448;4.192;6.453;194;26;149.957;140;885;884;2.619;5.825;4.187;74.940;5.681;12.502;261;33;107.957;1.068;5.070;3.627;11.583;22.452;14.384;170.388;9.873;18.955;455;59;257.914
;03:1,51 a 2,00;199;1.717;1.088;3.367;5.714;3.027;37.059;2.198;5.265;124;32;59.790;18;158;78;614;678;599;24.875;2.620;10.259;202;33;40.134;217;1.875;1.166;3.981;6.392;3.626;61.934;4.818;15.524;326;65;99.924
;04:2,01 a 3,00;84;1.080;627;1.704;3.052;1.502;26.131;2.672;8.661;294;49;45.856;4;44;13;219;242;268;11.440;2.471;15.087;401;52;30.241;88;1.124;640;1.923;3.294;1.770;37.571;5.143;23.748;695;101;76.097
;05:3,01 a 4,00;4;233;129;410;603;349;15.967;3.032;8.081;250;63;29.121;1;21;10;124;91;80;4.454;1.107;14.028;375;65;20.356;5;254;139;534;694;429;20.421;4.139;22.109;625;128;49.477
;06:4,01 a 5,00;5;123;65;182;344;151;8.010;1.478;5.990;263;52;16.663;0;17;4;47;103;48;2.837;672;8.693;363;56;12.840;5;140;69;229;447;199;10.847;2.150;14.683;626;108;29.503
;07:5,01 a 7,00;2;105;31;196;499;157;9.793;1.117;8.129;418;94;20.541;1;11;4;53;89;42;2.541;530;11.420;539;112;15.342;3;116;35;249;588;199;12.334;1.647;19.549;957;206;35.883
;08:7,01 a 10,00;0;34;8;50;98;75;2.500;468;6.802;443;173;10.651;0;3;0;17;28;10;1.024;219;9.144;639;221;11.305;0;37;8;67;126;85;3.524;687;15.946;1.082;394;21.956
;09:10,01 a 15,00;0;6;3;24;51;29;1.226;260;6.013;377;334;8.323;0;0;0;4;14;7;368;100;5.083;434;331;6.341;0;6;3;28;65;36;1.594;360;11.096;811;665;14.664
;10:15,01 a 20,00;0;0;0;4;7;7;737;97;3.878;223;195;5.148;1;0;0;1;2;0;218;41;2.523;158;149;3.093;1;0;0;5;9;7;955;138;6.401;381;344;8.241
;11:Mais de 20,00;0;1;0;1;6;26;455;75;4.305;259;127;5.255;0;0;0;2;1;2;138;16;2.360;126;77;2.722;0;1;0;3;7;28;593;91;6.665;385;204;7.977
;{ñ class};139;787;464;1.306;1.989;936;8.459;518;2.968;85;24;17.675;21;112;101;241;517;384;5.426;479;3.758;73;18;11.130;160;899;565;1.547;2.506;1.320;13.885;997;6.726;158;42;28.805
240810:Natal - RN;Total;668;3.110;2.930;7.281;9.340;10.386;84.687;4.829;33.351;1.042;456;158.080;210;1.181;1.108;3.947;3.511;4.920;59.887;4.515;42.187;943;382;122.791;878;4.291;4.038;11.228;12.851;15.306;144.574;9.344;75.538;1.985;838;280.871
;00:Até 0,50;11;23;8;65;69;402;1.091;62;271;5;0;2.007;12;19;15;59;89;484;1.254;73;258;9;2;2.274;23;42;23;124;158;886;2.345;135;529;14;2;4.281
;01:0,51 a 1,00;111;474;270;707;1.226;1.384;11.007;421;1.215;50;9;16.874;62;214;157;545;765;1.142;11.809;655;2.174;70;5;17.598;173;688;427;1.252;1.991;2.526;22.816;1.076;3.389;120;14;34.472
;02:1,01 a 1,50;237;1.533;1.020;2.732;3.840;4.205;31.584;1.088;2.982;56;12;49.289;72;738;587;1.675;2.001;2.445;25.941;1.614;4.094;77;28;39.272;309;2.271;1.607;4.407;5.841;6.650;57.525;2.702;7.076;133;40;88.561
;03:1,51 a 2,00;65;450;548;1.292;1.402;1.416;13.738;666;1.640;48;18;21.283;18;31;135;531;247;289;8.546;662;2.898;52;19;13.428;83;481;683;1.823;1.649;1.705;22.284;1.328;4.538;100;37;34.711
;04:2,01 a 3,00;132;212;435;804;1.393;734;9.772;1.043;5.373;71;15;19.984;16;13;70;692;83;138;5.224;706;9.183;112;41;16.278;148;225;505;1.496;1.476;872;14.996;1.749;14.556;183;56;36.262
;05:3,01 a 4,00;41;39;90;268;296;172;4.845;538;5.170;65;18;11.542;12;6;27;219;33;43;1.877;311;7.310;99;39;9.976;53;45;117;487;329;215;6.722;849;12.480;164;57;21.518
;06:4,01 a 5,00;14;14;49;198;110;739;3.130;326;3.166;69;13;7.828;2;3;8;45;21;25;1.252;152;4.344;104;22;5.978;16;17;57;243;131;764;4.382;478;7.510;173;35;13.806
;07:5,01 a 7,00;7;17;30;537;195;581;3.085;239;3.358;75;24;8.148;2;3;2;20;20;29;1.096;120;4.323;93;27;5.735;9;20;32;557;215;610;4.181;359;7.681;168;51;13.883
;08:7,01 a 10,00;0;1;11;283;75;160;1.404;102;2.341;107;35;4.519;0;0;4;12;4;7;375;41;2.520;104;34;3.101;0;1;15;295;79;167;1.779;143;4.861;211;69;7.620
;09:10,01 a 15,00;0;0;6;45;116;81;1.016;120;3.343;247;101;5.075;0;0;2;2;5;1;230;34;2.459;129;69;2.931;0;0;8;47;121;82;1.246;154;5.802;376;170;8.006
;10:15,01 a 20,00;0;0;3;10;10;13;277;58;2.218;118;124;2.831;0;0;0;2;0;3;74;20;1.271;58;60;1.488;0;0;3;12;10;16;351;78;3.489;176;184;4.319
;11:Mais de 20,00;0;1;1;0;7;5;39;14;1.891;107;79;2.144;0;0;0;0;0;0;9;5;864;24;22;924;0;1;1;0;7;5;48;19;2.755;131;101;3.068
;{ñ class};50;346;459;340;601;494;3.699;152;383;24;8;6.556;14;154;101;145;243;314;2.200;122;489;12;14;3.808;64;500;560;485;844;808;5.899;274;872;36;22;10.364
250750:João Pessoa - PB;Total;753;3.917;2.785;7.236;28.323;6.839;63.841;4.682;31.843;1.143;575;151.937;99;560;577;2.250;27.521;2.595;44.669;4.960;31.373;1.327;658;116.589;852;4.477;3.362;9.486;55.844;9.434;108.510;9.642;63.216;2.470;1.233;268.526
;00:Até 0,50;4;36;19;37;51;101;649;67;325;9;0;1.298;1;6;19;22;27;74;572;83;288;11;2;1.105;5;42;38;59;78;175;1.221;150;613;20;2;2.403
;01:0,51 a 1,00;146;425;302;807;3.181;1.071;9.797;777;1.212;47;11;17.776;26;123;152;508;3.350;858;11.453;1.201;2.245;74;12;20.002;172;548;454;1.315;6.531;1.929;21.250;1.978;3.457;121;23;37.778
;02:1,01 a 1,50;433;1.959;1.412;3.880;7.757;3.569;30.542;1.312;3.454;47;4;54.369;50;297;317;1.121;7.716;1.274;21.640;1.725;4.671;72;11;38.894;483;2.256;1.729;5.001;15.473;4.843;52.182;3.037;8.125;119;15;93.263
;03:1,51 a 2,00;68;599;490;1.315;3.174;1.056;10.407;706;1.869;49;11;19.744;7;35;51;366;3.532;169;5.173;723;3.390;65;8;13.519;75;634;541;1.681;6.706;1.225;15.580;1.429;5.259;114;19;33.263
;04:2,01 a 3,00;16;326;245;494;4.446;414;5.352;746;9.703;95;20;21.857;0;28;10;78;5.433;54;2.380;656;6.674;126;39;15.478;16;354;255;572;9.879;468;7.732;1.402;16.377;221;59;37.335
;05:3,01 a 4,00;1;93;67;140;3.448;87;1.463;313;3.314;75;30;9.031;1;6;1;43;3.017;10;598;152;3.712;94;39;7.673;2;99;68;183;6.465;97;2.061;465;7.026;169;69;16.704
;06:4,01 a 5,00;0;17;7;80;1.470;34;884;173;1.736;96;27;4.524;3;1;2;26;1.230;10;446;104;2.572;110;39;4.543;3;18;9;106;2.700;44;1.330;277;4.308;206;66;9.067
;07:5,01 a 7,00;0;40;16;81;1.612;28;1.050;202;2.250;114;53;5.446;0;11;0;5;1.497;6;392;79;2.146;168;71;4.375;0;51;16;86;3.109;34;1.442;281;4.396;282;124;9.821
;08:7,01 a 10,00;0;28;8;10;1.119;19;379;126;2.281;196;98;4.264;0;13;0;2;812;1;148;29;1.698;195;100;2.998;0;41;8;12;1.931;20;527;155;3.979;391;198;7.262
;09:10,01 a 15,00;0;16;1;6;504;13;178;66;2.263;165;174;3.386;0;4;1;6;331;3;34;23;1.677;155;189;2.423;0;20;2;12;835;16;212;89;3.940;320;363;5.809
;10:15,01 a 20,00;0;1;0;1;650;1;95;26;1.526;81;43;2.424;0;0;0;1;265;0;15;3;928;63;48;1.323;0;1;0;2;915;1;110;29;2.454;144;91;3.747
;11:Mais de 20,00;0;0;0;0;320;0;12;9;1.262;40;45;1.688;0;0;0;0;167;0;2;3;620;19;22;833;0;0;0;0;487;0;14;12;1.882;59;67;2.521
;{ñ class};85;377;218;385;591;446;3.033;159;648;129;59;6.130;11;36;24;72;144;136;1.816;179;752;175;78;3.423;96;413;242;457;735;582;4.849;338;1.400;304;137;9.553
261160:Recife - PE;Total;1.127;11.141;7.802;18.240;21.708;15.908;178.410;14.531;80.218;3.845;1.748;354.678;245;1.428;1.200;4.942;5.070;5.230;127.133;12.593;116.669;4.996;2.038;281.544;1.372;12.569;9.002;23.182;26.778;21.138;305.543;27.124;196.887;8.841;3.786;636.222
;00:Até 0,50;12;120;63;143;138;331;2.241;125;418;27;10;3.628;10;33;18;63;96;337;2.533;186;532;43;18;3.869;22;153;81;206;234;668;4.774;311;950;70;28;7.497
;01:0,51 a 1,00;103;676;716;1.316;1.834;1.850;17.805;945;2.069;147;48;27.509;52;268;237;678;1.228;1.185;21.487;1.570;3.894;165;50;30.814;155;944;953;1.994;3.062;3.035;39.292;2.515;5.963;312;98;58.323
;02:1,01 a 1,50;561;4.325;3.042;6.353;9.025;6.807;68.198;2.952;6.419;196;45;107.923;106;735;582;2.466;2.453;2.498;61.892;4.128;14.999;215;72;90.146;667;5.060;3.624;8.819;11.478;9.305;130.090;7.080;21.418;411;117;198.069
;03:1,51 a 2,00;202;2.455;1.743;3.481;4.538;3.114;35.528;2.194;7.512;162;38;60.967;16;141;100;617;516;501;20.050;2.214;15.755;230;79;40.219;218;2.596;1.843;4.098;5.054;3.615;55.578;4.408;23.267;392;117;101.186
;04:2,01 a 3,00;115;1.044;719;1.719;2.933;1.408;19.902;2.305;9.891;404;72;40.512;31;80;100;286;178;223;8.907;1.775;19.019;772;148;31.519;146;1.124;819;2.005;3.111;1.631;28.809;4.080;28.910;1.176;220;72.031
;05:3,01 a 4,00;22;245;210;660;723;378;6.515;1.331;9.765;354;108;20.311;6;22;30;183;56;73;2.776;855;16.120;689;170;20.980;28;267;240;843;779;451;9.291;2.186;25.885;1.043;278;41.291
;06:4,01 a 5,00;7;94;96;1.508;331;215;7.483;1.557;7.393;442;84;19.210;1;10;9;244;35;35;2.060;646;9.820;607;185;13.652;8;104;105;1.752;366;250;9.543;2.203;17.213;1.049;269;32.862
;07:5,01 a 7,00;5;94;124;1.084;263;276;5.300;1.267;9.157;564;167;18.301;1;11;10;88;25;38;1.367;441;12.617;802;213;15.613;6;105;134;1.172;288;314;6.667;1.708;21.774;1.366;380;33.914
;08:7,01 a 10,00;1;10;20;417;152;106;2.538;877;9.935;592;366;15.014;0;2;2;40;23;15;713;263;10.553;720;361;12.692;1;12;22;457;175;121;3.251;1.140;20.488;1.312;727;27.706
;09:10,01 a 15,00;0;6;20;141;86;108;1.484;454;7.804;486;499;11.088;2;0;3;21;31;37;458;159;6.422;418;512;8.063;2;6;23;162;117;145;1.942;613;14.226;904;1.011;19.151
;10:15,01 a 20,00;0;0;0;7;11;12;345;152;3.730;184;179;4.620;0;0;0;1;1;5;66;41;2.666;129;140;3.049;0;0;0;8;12;17;411;193;6.396;313;319;7.669
;11:Mais de 20,00;0;1;0;5;0;5;105;47;4.827;221;114;5.325;0;0;0;0;0;1;9;13;2.764;125;62;2.974;0;1;0;5;0;6;114;60;7.591;346;176;8.299
;{ñ class};99;2.071;1.049;1.406;1.674;1.298;10.966;325;1.298;66;18;20.270;20;126;109;255;428;282;4.815;302;1.508;81;28;7.954;119;2.197;1.158;1.661;2.102;1.580;15.781;627;2.806;147;46;28.224
270430:Maceió - AL;Total;721;5.318;2.667;5.737;9.088;8.007;73.926;6.530;24.231;4.120;1.058;141.403;145;693;524;1.502;3.125;3.132;49.701;5.081;32.900;7.192;1.126;105.121;866;6.011;3.191;7.239;12.213;11.139;123.627;11.611;57.131;11.312;2.184;246.524
;00:Até 0,50;0;20;14;75;68;296;762;65;188;7;4;1.499;3;13;5;43;37;270;761;82;203;6;2;1.425;3;33;19;118;105;566;1.523;147;391;13;6;2.924
;01:0,51 a 1,00;118;757;392;748;1.382;1.268;12.189;607;1.085;46;11;18.603;39;171;131;347;788;906;13.518;934;2.253;69;4;19.160;157;928;523;1.095;2.170;2.174;25.707;1.541;3.338;115;15;37.763
;02:1,01 a 1,50;305;2.425;1.249;2.642;4.155;3.512;31.456;1.332;2.375;122;20;49.593;52;345;286;844;1.626;1.335;22.647;1.617;4.803;204;24;33.783;357;2.770;1.535;3.486;5.781;4.847;54.103;2.949;7.178;326;44;83.376
;03:1,51 a 2,00;69;772;441;976;1.470;1.446;12.095;917;2.865;818;135;22.004;6;42;32;112;253;251;5.801;990;4.752;2.068;159;14.466;75;814;473;1.088;1.723;1.697;17.896;1.907;7.617;2.886;294;36.470
;04:2,01 a 3,00;30;303;148;378;643;518;6.333;738;3.149;474;40;12.754;14;11;5;17;90;106;2.887;542;5.633;1.369;83;10.757;44;314;153;395;733;624;9.220;1.280;8.782;1.843;123;23.511
;05:3,01 a 4,00;4;63;30;69;145;108;1.877;347;2.303;419;116;5.481;5;4;2;4;30;21;863;195;4.543;993;158;6.818;9;67;32;73;175;129;2.740;542;6.846;1.412;274;12.299
;06:4,01 a 5,00;11;24;13;27;71;73;1.596;1.177;2.798;383;71;6.244;2;1;0;3;16;9;414;269;2.839;820;142;4.515;13;25;13;30;87;82;2.010;1.446;5.637;1.203;213;10.759
;07:5,01 a 7,00;2;24;9;88;213;82;2.139;640;2.784;626;110;6.717;3;3;0;2;17;12;317;160;3.049;824;103;4.490;5;27;9;90;230;94;2.456;800;5.833;1.450;213;11.207
;08:7,01 a 10,00;1;9;1;19;63;56;1.208;327;2.207;474;168;4.533;1;0;0;0;5;5;224;68;1.948;454;162;2.867;2;9;1;19;68;61;1.432;395;4.155;928;330;7.400
;09:10,01 a 15,00;0;2;2;5;18;20;416;146;1.768;263;223;2.863;0;0;1;0;2;2;122;40;1.216;200;191;1.774;0;2;3;5;20;22;538;186;2.984;463;414;4.637
;10:15,01 a 20,00;0;0;0;1;4;4;149;34;990;171;83;1.436;0;0;0;0;0;0;33;7;521;57;57;675;0;0;0;1;4;4;182;41;1.511;228;140;2.111
;11:Mais de 20,00;8;1;0;0;2;2;119;31;1.216;288;70;1.737;3;0;0;1;0;1;54;9;574;106;35;783;11;1;0;1;2;3;173;40;1.790;394;105;2.520
;{ñ class};173;918;368;709;854;622;3.587;169;503;29;7;7.939;17;103;62;129;261;214;2.060;168;566;22;6;3.608;190;1.021;430;838;1.115;836;5.647;337;1.069;51;13;11.547
280030:Aracaju - SE;Total;275;2.735;1.897;5.404;8.027;7.232;61.550;5.940;20.893;1.341;236;115.530;51;449;439;1.190;3.134;2.922;46.538;5.486;30.447;1.814;303;92.773;326;3.184;2.336;6.594;11.161;10.154;108.088;11.426;51.340;3.155;539;208.303
;00:Até 0,50;3;31;17;129;122;358;778;89;208;15;6;1.756;4;19;14;65;95;336;864;83;279;11;8;1.778;7;50;31;194;217;694;1.642;172;487;26;14;3.534
;01:0,51 a 1,00;47;473;283;725;1.011;1.092;8.417;456;934;50;8;13.496;9;113;126;252;647;705;10.104;727;1.856;40;10;14.589;56;586;409;977;1.658;1.797;18.521;1.183;2.790;90;18;28.085
;02:1,01 a 1,50;154;1.291;876;2.458;3.238;3.203;24.583;1.316;1.469;41;11;38.640;28;232;225;630;1.375;1.342;21.910;2.031;3.588;58;21;31.440;182;1.523;1.101;3.088;4.613;4.545;46.493;3.347;5.057;99;32;70.080
;03:1,51 a 2,00;30;397;361;1.019;1.573;1.234;11.754;855;1.399;41;12;18.675;2;25;20;66;368;217;6.429;941;2.642;50;9;10.769;32;422;381;1.085;1.941;1.451;18.183;1.796;4.041;91;21;29.444
;04:2,01 a 3,00;5;137;100;396;739;458;5.938;755;2.019;52;16;10.615;1;2;7;37;273;119;3.223;786;4.348;95;37;8.928;6;139;107;433;1.012;577;9.161;1.541;6.367;147;53;19.543
;05:3,01 a 4,00;1;15;16;59;263;74;2.183;398;1.684;131;26;4.850;0;1;3;7;109;28;916;266;3.404;196;37;4.967;1;16;19;66;372;102;3.099;664;5.088;327;63;9.817
;06:4,01 a 5,00;2;12;11;30;111;66;1.347;574;3.023;180;22;5.378;0;0;0;4;22;12;473;197;5.454;317;57;6.536;2;12;11;34;133;78;1.820;771;8.477;497;79;11.914
;07:5,01 a 7,00;0;15;19;71;233;260;2.180;852;3.419;349;24;7.422;0;1;1;11;23;11;385;188;4.018;494;20;5.152;0;16;20;82;256;271;2.565;1.040;7.437;843;44;12.574
;08:7,01 a 10,00;0;6;8;39;95;77;965;285;1.979;166;25;3.645;0;0;1;6;19;8;314;82;1.934;246;29;2.639;0;6;9;45;114;85;1.279;367;3.913;412;54;6.284
;09:10,01 a 15,00;0;4;1;15;10;23;541;182;1.658;114;29;2.577;0;0;0;1;3;1;108;33;1.182;129;37;1.494;0;4;1;16;13;24;649;215;2.840;243;66;4.071
;10:15,01 a 20,00;0;0;0;0;5;5;119;32;1.114;94;10;1.379;0;0;0;0;1;1;18;8;490;104;15;637;0;0;0;0;6;6;137;40;1.604;198;25;2.016
;11:Mais de 20,00;0;0;0;0;0;3;58;14;1.525;85;43;1.728;0;0;0;0;0;0;15;1;737;57;20;830;0;0;0;0;0;3;73;15;2.262;142;63;2.558
;{ñ class};33;354;205;463;627;379;2.687;132;462;23;4;5.369;7;56;42;111;199;142;1.779;143;515;17;3;3.014;40;410;247;574;826;521;4.466;275;977;40;7;8.383
292740:Salvador - BA;Total;738;7.335;6.155;12.729;19.304;19.297;236.577;19.181;72.500;2.812;1.825;398.453;170;1.070;1.911;2.255;4.703;6.695;176.142;14.159;116.974;3.710;2.369;330.158;908;8.405;8.066;14.984;24.007;25.992;412.719;33.340;189.474;6.522;4.194;728.611
;00:Até 0,50;5;27;9;109;85;789;2.367;121;324;4;1;3.841;2;17;10;64;85;729;2.828;170;349;19;2;4.275;7;44;19;173;170;1.518;5.195;291;673;23;3;8.116
;01:0,51 a 1,00;119;569;735;1.060;1.805;2.644;30.001;973;1.925;132;19;39.982;42;236;730;566;1.193;1.912;42.313;1.721;4.753;220;19;53.705;161;805;1.465;1.626;2.998;4.556;72.314;2.694;6.678;352;38;93.687
;02:1,01 a 1,50;335;2.948;2.133;4.843;7.212;7.495;83.749;2.486;4.586;157;28;115.972;65;562;715;1.036;2.132;2.501;69.385;3.854;9.661;169;26;90.106;400;3.510;2.848;5.879;9.344;9.996;153.134;6.340;14.247;326;54;206.078
;03:1,51 a 2,00;95;1.534;1.577;2.676;3.903;3.494;42.480;1.642;5.260;170;31;62.862;13;83;156;184;430;514;24.171;2.064;9.812;236;40;37.703;108;1.617;1.733;2.860;4.333;4.008;66.651;3.706;15.072;406;71;100.565
;04:2,01 a 3,00;89;941;778;1.667;2.657;2.175;27.933;2.141;7.783;271;79;46.514;19;34;119;165;322;405;16.541;1.969;17.279;356;69;37.278;108;975;897;1.832;2.979;2.580;44.474;4.110;25.062;627;148;83.792
;05:3,01 a 4,00;22;309;174;417;834;526;10.926;2.415;8.936;249;84;24.892;8;22;45;46;102;146;5.658;1.050;15.742;305;102;23.226;30;331;219;463;936;672;16.584;3.465;24.678;554;186;48.118
;06:4,01 a 5,00;3;93;77;275;401;248;11.917;4.300;6.697;202;75;24.288;3;5;26;33;79;66;3.750;1.211;12.422;321;74;17.990;6;98;103;308;480;314;15.667;5.511;19.119;523;149;42.278
;07:5,01 a 7,00;2;94;56;556;735;494;12.739;2.669;9.895;370;187;27.797;4;5;20;16;44;72;3.270;841;16.008;592;280;21.152;6;99;76;572;779;566;16.009;3.510;25.903;962;467;48.949
;08:7,01 a 10,00;2;18;29;52;161;296;4.107;940;8.883;379;359;15.226;6;4;12;4;19;34;1.782;507;14.430;570;535;17.903;8;22;41;56;180;330;5.889;1.447;23.313;949;894;33.129
;09:10,01 a 15,00;1;6;16;4;122;91;1.641;903;7.571;368;519;11.242;0;1;3;5;4;10;944;355;8.235;506;660;10.723;1;7;19;9;126;101;2.585;1.258;15.806;874;1.179;21.965
;10:15,01 a 20,00;0;2;3;3;41;20;513;224;4.197;157;267;5.427;0;0;2;0;4;3;199;64;3.205;120;353;3.950;0;2;5;3;45;23;712;288;7.402;277;620;9.377
;11:Mais de 20,00;0;0;1;2;32;16;161;113;5.243;227;151;5.946;0;0;0;4;0;1;91;55;3.583;132;174;4.040;0;0;1;6;32;17;252;168;8.826;359;325;9.986
;{ñ class};65;794;567;1.065;1.316;1.009;8.043;254;1.200;126;25;14.464;8;101;73;132;289;302;5.210;298;1.495;164;35;8.107;73;895;640;1.197;1.605;1.311;13.253;552;2.695;290;60;22.571
310620:Belo Horizonte - MG;Total;1.923;17.738;17.092;30.037;46.903;36.633;309.061;34.310;136.978;5.086;3.294;639.055;645;6.804;7.366;13.230;22.733;19.881;238.455;43.273;203.240;6.129;3.134;564.890;2.568;24.542;24.458;43.267;69.636;56.514;547.516;77.583;340.218;11.215;6.428;1.203.945
;00:Até 0,50;6;103;66;312;289;2.112;2.521;236;664;35;9;6.353;20;142;133;306;429;2.219;2.912;392;1.059;31;8;7.651;26;245;199;618;718;4.331;5.433;628;1.723;66;17;14.004
;01:0,51 a 1,00;143;1.276;908;2.071;3.481;4.283;22.285;1.494;2.674;106;23;38.744;101;974;987;2.075;3.712;4.199;32.197;2.716;5.570;73;28;52.632;244;2.250;1.895;4.146;7.193;8.482;54.482;4.210;8.244;179;51;91.376
;02:1,01 a 1,50;667;6.116;4.528;9.486;14.901;12.985;80.499;4.791;6.298;185;40;140.496;309;4.533;4.562;7.835;12.621;9.405;96.481;8.395;14.168;171;47;158.527;976;10.649;9.090;17.321;27.522;22.390;176.980;13.186;20.466;356;87;299.023
;03:1,51 a 2,00;493;5.077;3.900;7.535;11.689;7.469;54.905;4.489;7.163;165;61;102.946;61;514;715;1.518;2.699;1.916;37.260;6.380;17.069;210;137;68.479;554;5.591;4.615;9.053;14.388;9.385;92.165;10.869;24.232;375;198;171.425
;04:2,01 a 3,00;314;2.640;2.687;5.894;9.140;5.477;59.748;7.728;16.002;418;100;110.148;38;115;194;472;1.327;996;40.374;13.468;47.911;708;179;105.782;352;2.755;2.881;6.366;10.467;6.473;100.122;21.196;63.913;1.126;279;215.930
;05:3,01 a 4,00;78;438;524;1.098;2.090;1.217;20.067;3.799;15.105;407;115;44.938;16;13;33;85;407;197;9.238;4.706;30.169;635;123;45.622;94;451;557;1.183;2.497;1.414;29.305;8.505;45.274;1.042;238;90.560
;06:4,01 a 5,00;30;147;218;359;803;454;17.699;7.840;16.990;419;120;45.079;3;4;15;30;172;93;5.970;4.380;22.705;721;139;34.232;33;151;233;389;975;547;23.669;12.220;39.695;1.140;259;79.311
;07:5,01 a 7,00;20;86;244;224;504;326;22.889;2.160;19.749;640;233;47.075;2;3;16;18;78;49;4.355;1.776;23.517;974;231;31.019;22;89;260;242;582;375;27.244;3.936;43.266;1.614;464;78.094
;08:7,01 a 10,00;7;31;1.019;93;270;305;11.535;741;18.762;799;422;33.984;2;1;20;9;28;26;2.470;326;16.785;1.006;405;21.078;9;32;1.039;102;298;331;14.005;1.067;35.547;1.805;827;55.062
;09:10,01 a 15,00;3;4;482;21;152;126;4.989;346;13.739;1.015;784;21.661;3;0;6;1;21;11;940;111;10.386;985;788;13.252;6;4;488;22;173;137;5.929;457;24.125;2.000;1.572;34.913
;10:15,01 a 20,00;1;1;38;3;43;20;1.112;71;7.455;411;780;9.935;0;0;0;0;7;2;237;32;5.160;322;683;6.443;1;1;38;3;50;22;1.349;103;12.615;733;1.463;16.378
;11:Mais de 20,00;0;0;6;4;26;24;477;87;10.412;335;561;11.932;1;0;0;1;5;2;152;44;6.600;181;322;7.308;1;0;6;5;31;26;629;131;17.012;516;883;19.240
;{ñ class};161;1.819;2.472;2.937;3.515;1.835;10.335;528;1.965;151;46;25.764;89;505;685;880;1.227;766;5.869;547;2.141;112;44;12.865;250;2.324;3.157;3.817;4.742;2.601;16.204;1.075;4.106;263;90;38.629
320530:Vitória - ES;Total;169;1.584;1.417;3.352;6.317;4.604;47.081;6.090;35.123;1.754;473;107.964;69;509;425;1.651;3.951;3.340;38.583;4.912;45.877;1.691;437;101.445;238;2.093;1.842;5.003;10.268;7.944;85.664;11.002;81.000;3.445;910;209.409
;00:Até 0,50;1;9;9;191;119;400;245;28;80;1;0;1.083;2;8;9;166;142;534;343;22;127;3;0;1.356;3;17;18;357;261;934;588;50;207;4;0;2.439
;01:0,51 a 1,00;19;70;59;232;523;537;2.601;222;463;23;0;4.749;15;91;77;230;701;632;4.219;322;946;18;5;7.256;34;161;136;462;1.224;1.169;6.820;544;1.409;41;5;12.005
;02:1,01 a 1,50;67;362;272;1.065;1.938;1.548;10.503;905;1.189;41;1;17.891;35;269;217;823;1.944;1.435;14.952;1.490;3.233;33;5;24.436;102;631;489;1.888;3.882;2.983;25.455;2.395;4.422;74;6;42.327
;03:1,51 a 2,00;36;491;365;938;1.586;915;8.235;783;1.435;43;2;14.829;12;59;57;217;498;382;7.379;1.007;3.160;36;10;12.817;48;550;422;1.155;2.084;1.297;15.614;1.790;4.595;79;12;27.646
;04:2,01 a 3,00;15;371;243;423;973;563;9.088;946;4.212;131;17;16.982;0;37;8;33;232;145;6.800;926;10.304;138;20;18.643;15;408;251;456;1.205;708;15.888;1.872;14.516;269;37;35.625
;05:3,01 a 4,00;3;43;57;68;206;144;5.268;1.205;4.874;293;34;12.195;0;5;4;6;45;35;2.077;482;8.266;339;41;11.300;3;48;61;74;251;179;7.345;1.687;13.140;632;75;23.495
;06:4,01 a 5,00;0;15;33;37;110;63;2.984;813;3.942;206;42;8.245;0;1;1;5;18;12;724;190;5.310;249;34;6.544;0;16;34;42;128;75;3.708;1.003;9.252;455;76;14.789
;07:5,01 a 7,00;2;11;67;33;117;73;3.209;600;5.058;268;57;9.495;0;1;3;4;10;13;492;193;5.738;366;52;6.872;2;12;70;37;127;86;3.701;793;10.796;634;109;16.367
;08:7,01 a 10,00;0;7;71;19;79;78;1.956;285;4.787;263;85;7.630;0;2;0;5;8;8;296;89;3.343;257;77;4.085;0;9;71;24;87;86;2.252;374;8.130;520;162;11.715
;09:10,01 a 15,00;0;2;60;1;58;36;919;160;3.858;164;154;5.412;1;0;2;0;0;2;140;62;2.596;133;140;3.076;1;2;62;1;58;38;1.059;222;6.454;297;294;8.488
