;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
230440:Fortaleza - CE;Total;1.766;9.426;6.129;19.974;36.837;22.047;243.992;18.741;69.362;3.105;1.125;432.504;355;1.891;1.877;6.408;13.125;9.891;171.507;17.916;99.061;3.670;1.089;326.790;2.121;11.317;8.006;26.382;49.962;31.938;415.499;36.657;168.423;6.775;2.214;759.294
;00:Até 0,50;11;22;10;57;134;400;1.447;216;941;24;2;3.264;10;40;18;70;107;401;1.672;199;888;24;4;3.433;21;62;28;127;241;801;3.119;415;1.829;48;6;6.697
;01:0,51 a 1,00;127;403;211;773;1.492;1.577;9.364;767;2.752;136;14;17.616;30;150;96;668;1.040;1.141;10.848;1.034;3.635;117;18;18.777;157;553;307;1.441;2.532;2.718;20.212;1.801;6.387;253;32;36.393
;02:1,01 a 1,50;1.123;4.398;3.140;10.684;20.071;12.560;111.110;4.582;6.246;148;31;174.093;257;1.298;1.465;4.558;9.880;6.686;101.054;7.036;13.782;248;25;146.289;1.380;5.696;4.605;15.242;29.951;19.246;212.164;11.618;20.028;396;56;320.382
;03:1,51 a 2,00;263;2.177;1.313;4.045;7.428;3.660;41.110;2.586;5.067;153;19;67.821;19;201;140;409;873;761;27.071;3.190;9.083;195;29;41.971;282;2.378;1.453;4.454;8.301;4.421;68.181;5.776;14.150;348;48;109.792
;04:2,01 a 3,00;92;1.196;755;2.221;3.823;2.000;31.344;3.156;9.282;298;51;54.218;7;48;16;261;298;336;13.046;2.984;16.211;372;53;33.632;99;1.244;771;2.482;4.121;2.336;44.390;6.140;25.493;670;104;87.850
;05:3,01 a 4,00;10;252;143;426;828;431;16.120;2.919;7.625;241;62;29.057;3;22;12;87;117;91;4.490;1.300;13.771;356;59;20.308;13;274;155;513;945;522;20.610;4.219;21.396;597;121;49.365
;06:4,01 a 5,00;1;101;47;193;348;152;9.108;1.793;5.873;262;49;17.927;2;11;4;31;87;35;2.656;681;8.626;345;59;12.537;3;112;51;224;435;187;11.764;2.474;14.499;607;108;30.464
;07:5,01 a 7,00;1;123;32;227;569;191;10.576;1.299;8.792;415;95;22.320;0;11;3;36;118;51;2.901;660;12.319;584;103;16.786;1;134;35;263;687;242;13.477;1.959;21.111;999;198;39.106
;08:7,01 a 10,00;0;32;8;73;145;83;2.756;508;6.807;476;134;11.022;1;2;0;15;39;12;1.077;216;8.979;611;156;11.108;1;34;8;88;184;95;3.833;724;15.786;1.087;290;22.130
;09:10,01 a 15,00;1;8;4;26;39;14;1.246;286;6.033;373;347;8.377;0;0;0;5;10;7;406;114;4.979;449;341;6.311;1;8;4;31;49;21;1.652;400;11.012;822;688;14.688
;10:15,01 a 20,00;0;0;0;6;7;4;766;118;3.773;225;173;5.072;1;0;0;2;3;0;233;47;2.443;180;154;3.063;1;0;0;8;10;4;999;165;6.216;405;327;8.135
;11:Mais de 20,00;0;2;0;1;5;34;542;95;4.552;260;129;5.620;0;0;0;1;1;2;162;17;2.562;110;82;2.937;0;2;0;2;6;36;704;112;7.114;370;211;8.557
;{ñ class};137;712;466;1.242;1.948;941;8.503;416;1.619;94;19;16.097;25;108;123;265;552;368;5.891;438;1.783;79;6;9.638;162;820;589;1.507;2.500;1.309;14.394;854;3.402;173;25;25.735
240810:Natal - RN;Total;656;4.043;3.523;8.362;9.915;11.243;86.409;5.139;32.949;1.018;453;163.710;189;1.395;1.344;4.769;3.917;5.565;63.787;4.785;42.860;919;377;129.907;845;5.438;4.867;13.131;13.832;16.808;150.196;9.924;75.809;1.937;830;293.617
;00:Até 0,50;3;11;14;72;26;404;751;44;236;3;1;1.565;2;16;7;44;55;567;1.069;51;192;3;2;2.008;5;27;21;116;81;971;1.820;95;428;6;3;3.573
;01:0,51 a 1,00;42;210;102;247;354;585;3.407;240;740;24;4;5.955;33;95;79;207;294;565;3.936;230;969;39;6;6.453;75;305;181;454;648;1.150;7.343;470;1.709;63;10;12.408
;02:1,01 a 1,50;351;2.056;1.408;3.374;4.835;5.129;37.414;1.338;2.298;45;11;58.259;101;1.035;826;2.357;2.795;3.422;35.880;2.092;4.950;89;16;53.563;452;3.091;2.234;5.731;7.630;8.551;73.294;3.430;7.248;134;27;111.822
;03:1,51 a 2,00;84;730;731;1.543;2.032;1.591;15.543;784;1.570;51;11;24.670;11;42;167;658;297;399;9.013;744;2.796;51;15;14.193;95;772;898;2.201;2.329;1.990;24.556;1.528;4.366;102;26;38.863
;04:2,01 a 3,00;61;378;588;984;998;1.112;11.272;1.119;5.387;77;21;21.997;9;18;87;852;103;144;5.767;791;9.216;105;32;17.124;70;396;675;1.836;1.101;1.256;17.039;1.910;14.603;182;53;39.121
;05:3,01 a 4,00;24;120;184;281;401;264;5.212;590;5.319;64;20;12.479;13;10;37;256;30;50;2.217;368;7.526;125;35;10.667;37;130;221;537;431;314;7.429;958;12.845;189;55;23.146
;06:4,01 a 5,00;23;50;86;293;127;1.053;3.617;327;3.264;70;11;8.921;1;4;9;57;20;26;1.590;137;4.441;86;22;6.393;24;54;95;350;147;1.079;5.207;464;7.705;156;33;15.314
;07:5,01 a 7,00;9;26;66;673;265;385;3.074;259;3.302;77;25;8.161;1;3;7;23;27;30;1.219;115;4.501;84;36;6.046;10;29;73;696;292;415;4.293;374;7.803;161;61;14.207
;08:7,01 a 10,00;0;4;33;272;191;119;1.637;100;2.396;99;25;4.876;1;0;3;14;6;7;392;44;2.667;107;33;3.274;1;4;36;286;197;126;2.029;144;5.063;206;58;8.150
;09:10,01 a 15,00;0;2;21;32;46;49;847;123;3.531;262;122;5.035;0;0;2;4;3;1;241;36;2.642;139;89;3.157;0;2;23;36;49;50;1.088;159;6.173;401;211;8.192
;10:15,01 a 20,00;0;0;3;14;11;12;328;66;2.257;91;110;2.892;0;0;2;1;0;2;75;22;1.334;44;49;1.529;0;0;5;15;11;14;403;88;3.591;135;159;4.421
;11:Mais de 20,00;0;1;3;0;5;4;65;9;2.167;130;81;2.465;0;0;0;0;0;1;12;3;996;27;29;1.068;0;1;3;0;5;5;77;12;3.163;157;110;3.533
;{ñ class};59;455;284;577;624;536;3.242;140;482;25;11;6.435;17;172;118;296;287;351;2.376;152;630;20;13;4.432;76;627;402;873;911;887;5.618;292;1.112;45;24;10.867
250750:João Pessoa - PB;Total;734;4.179;2.904;7.750;26.849;7.200;64.102;4.710;31.727;1.075;546;151.776;100;738;664;2.498;24.281;2.852;48.077;4.963;31.531;1.293;619;117.616;834;4.917;3.568;10.248;51.130;10.052;112.179;9.673;63.258;2.368;1.165;269.392
;00:Até 0,50;1;14;12;18;23;87;437;67;289;14;2;964;0;6;15;17;37;67;377;49;212;13;2;795;1;20;27;35;60;154;814;116;501;27;4;1.759
;01:0,51 a 1,00;52;157;117;542;2.602;673;5.829;494;855;37;5;11.363;13;132;103;536;3.097;705;9.367;741;1.084;43;11;15.832;65;289;220;1.078;5.699;1.378;15.196;1.235;1.939;80;16;27.195
;02:1,01 a 1,50;498;2.327;1.604;4.193;8.377;4.026;32.450;1.439;3.444;33;6;58.397;70;463;455;1.336;8.315;1.644;25.928;2.017;5.494;94;9;45.825;568;2.790;2.059;5.529;16.692;5.670;58.378;3.456;8.938;127;15;104.222
;03:1,51 a 2,00;76;670;516;1.443;2.909;1.226;11.509;823;2.061;48;13;21.294;4;38;50;370;2.371;203;6.127;918;3.607;71;10;13.769;80;708;566;1.813;5.280;1.429;17.636;1.741;5.668;119;23;35.063
;04:2,01 a 3,00;28;371;272;578;5.178;586;6.413;777;9.862;106;24;24.195;2;27;11;78;4.838;68;2.674;637;6.813;139;38;15.325;30;398;283;656;10.016;654;9.087;1.414;16.675;245;62;39.520
;05:3,01 a 4,00;0;83;61;150;2.127;96;1.706;332;3.031;80;42;7.708;3;7;3;30;1.791;14;628;198;3.650;91;43;6.458;3;90;64;180;3.918;110;2.334;530;6.681;171;85;14.166
;06:4,01 a 5,00;0;21;8;97;1.079;40;824;191;1.720;121;27;4.128;0;2;1;30;939;14;407;114;2.547;186;46;4.286;0;23;9;127;2.018;54;1.231;305;4.267;307;73;8.414
;07:5,01 a 7,00;1;41;15;131;1.571;33;1.404;217;2.415;152;91;6.071;1;11;1;14;1.267;4;620;82;2.275;216;112;4.603;2;52;16;145;2.838;37;2.024;299;4.690;368;203;10.674
;08:7,01 a 10,00;0;37;11;20;1.051;21;443;115;2.316;171;64;4.249;0;15;0;3;827;1;217;35;1.867;174;75;3.214;0;52;11;23;1.878;22;660;150;4.183;345;139;7.463
;09:10,01 a 15,00;0;11;2;7;411;10;172;75;2.166;173;188;3.215;0;1;1;5;263;3;43;27;1.678;166;211;2.398;0;12;3;12;674;13;215;102;3.844;339;399;5.613
;10:15,01 a 20,00;0;2;0;3;496;1;146;30;1.583;69;37;2.367;0;1;0;3;215;1;34;5;1.028;66;31;1.384;0;3;0;6;711;2;180;35;2.611;135;68;3.751
;11:Mais de 20,00;1;0;0;0;312;1;22;11;1.439;42;44;1.872;0;0;0;0;171;0;4;3;721;14;29;942;1;0;0;0;483;1;26;14;2.160;56;73;2.814
;{ñ class};77;445;286;568;713;400;2.747;139;546;29;3;5.953;7;35;24;76;150;128;1.651;137;555;20;2;2.785;84;480;310;644;863;528;4.398;276;1.101;49;5;8.738
261160:Recife - PE;Total;1.159;11.103;7.784;19.389;23.270;16.782;179.078;14.736;77.494;3.468;1.494;355.757;266;1.721;1.447;5.563;5.986;6.391;129.629;13.014;113.900;4.578;1.715;284.210;1.425;12.824;9.231;24.952;29.256;23.173;308.707;27.750;191.394;8.046;3.209;639.967
;00:Até 0,50;6;150;29;121;73;387;1.672;124;376;41;9;2.988;7;24;18;77;56;405;2.090;171;472;44;15;3.379;13;174;47;198;129;792;3.762;295;848;85;24;6.367
;01:0,51 a 1,00;32;235;160;472;739;617;5.008;373;1.082;84;30;8.832;12;97;75;335;433;523;6.909;612;1.649;123;43;10.811;44;332;235;807;1.172;1.140;11.917;985;2.731;207;73;19.643
;02:1,01 a 1,50;590;4.120;3.157;6.830;9.702;7.669;71.347;2.744;5.627;166;45;111.997;137;1.007;785;3.061;3.674;3.834;71.971;4.194;13.099;190;48;102.000;727;5.127;3.942;9.891;13.376;11.503;143.318;6.938;18.726;356;93;213.997
;03:1,51 a 2,00;194;2.461;1.907;3.903;5.580;3.475;37.682;2.451;7.532;151;38;65.374;22;150;173;714;652;621;23.234;2.691;15.586;203;53;44.099;216;2.611;2.080;4.617;6.232;4.096;60.916;5.142;23.118;354;91;109.473
;04:2,01 a 3,00;123;1.246;885;2.284;2.940;1.903;24.112;2.601;9.682;328;77;46.181;28;93;106;361;239;286;10.795;2.153;19.184;680;137;34.062;151;1.339;991;2.645;3.179;2.189;34.907;4.754;28.866;1.008;214;80.243
;05:3,01 a 4,00;23;265;272;756;890;498;7.398;1.380;9.091;327;89;20.989;9;26;49;189;67;102;3.107;971;16.110;633;147;21.410;32;291;321;945;957;600;10.505;2.351;25.201;960;236;42.399
;06:4,01 a 5,00;10;135;129;1.444;371;234;7.361;1.520;7.257;365;57;18.883;6;5;12;279;49;44;2.297;691;10.144;538;164;14.229;16;140;141;1.723;420;278;9.658;2.211;17.401;903;221;33.112
;07:5,01 a 7,00;5;132;219;1.497;500;446;7.084;1.400;9.453;508;135;21.379;3;8;12;125;80;53;1.882;525;13.359;733;201;16.981;8;140;231;1.622;580;499;8.966;1.925;22.812;1.241;336;38.360
;08:7,01 a 10,00;3;27;38;479;164;112;2.939;999;9.433;524;281;14.999;0;5;6;52;37;21;808;286;10.358;655;275;12.503;3;32;44;531;201;133;3.747;1.285;19.791;1.179;556;27.502
;09:10,01 a 15,00;0;6;20;145;118;95;1.185;508;8.042;498;458;11.075;0;0;3;16;78;42;414;178;6.808;434;424;8.397;0;6;23;161;196;137;1.599;686;14.850;932;882;19.472
;10:15,01 a 20,00;0;1;1;4;11;12;295;143;3.434;172;149;4.222;0;0;0;0;1;6;63;47;2.283;125;108;2.633;0;1;1;4;12;18;358;190;5.717;297;257;6.855
;11:Mais de 20,00;0;0;1;6;2;11;125;72;4.704;222;114;5.257;0;0;1;0;0;3;25;18;2.809;126;70;3.052;0;0;2;6;2;14;150;90;7.513;348;184;8.309
;{ñ class};173;2.325;966;1.448;2.180;1.323;12.870;421;1.781;82;12;23.581;42;306;207;354;620;451;6.034;477;2.039;94;30;10.654;215;2.631;1.173;1.802;2.800;1.774;18.904;898;3.820;176;42;34.235
270430:Maceió - AL;Total;860;6.100;3.077;6.296;9.007;8.609;72.469;6.869;23.320;4.192;1.769;142.568;192;963;850;1.693;3.671;3.469;49.060;5.592;32.071;7.325;3.622;108.508;1.052;7.063;3.927;7.989;12.678;12.078;121.529;12.461;55.391;11.517;5.391;251.076
;00:Até 0,50;1;14;9;87;26;329;511;75;133;2;1;1.188;4;9;5;44;29;312;507;68;183;10;4;1.175;5;23;14;131;55;641;1.018;143;316;12;5;2.363
;01:0,51 a 1,00;89;528;158;359;539;608;5.170;358;801;37;8;8.655;34;172;92;320;447;525;6.683;576;1.702;49;6;10.606;123;700;250;679;986;1.133;11.853;934;2.503;86;14;19.261
;02:1,01 a 1,50;436;2.880;1.374;3.007;4.529;4.118;34.563;1.539;2.489;92;34;55.061;95;488;424;998;2.390;1.903;27.848;2.055;5.861;154;128;42.344;531;3.368;1.798;4.005;6.919;6.021;62.411;3.594;8.350;246;162;97.405
;03:1,51 a 2,00;89;995;497;1.111;1.522;1.586;12.779;983;2.452;816;185;23.015;19;109;102;133;339;333;6.564;1.114;4.523;2.046;298;15.580;108;1.104;599;1.244;1.861;1.919;19.343;2.097;6.975;2.862;483;38.595
;04:2,01 a 3,00;41;409;271;637;850;879;7.254;873;3.405;478;187;15.284;12;50;68;36;125;145;3.240;779;5.952;1.399;631;12.437;53;459;339;673;975;1.024;10.494;1.652;9.357;1.877;818;27.721
;05:3,01 a 4,00;15;167;71;142;170;155;2.382;782;2.630;470;239;7.223;7;30;49;22;44;32;873;314;4.026;1.075;907;7.379;22;197;120;164;214;187;3.255;1.096;6.656;1.545;1.146;14.602
;06:4,01 a 5,00;1;99;34;51;103;87;1.456;936;2.118;389;178;5.452;1;7;15;9;24;12;486;236;2.253;755;444;4.242;2;106;49;60;127;99;1.942;1.172;4.371;1.144;622;9.694
;07:5,01 a 7,00;2;53;24;79;203;103;2.282;598;2.555;647;245;6.791;1;5;8;8;36;21;573;173;2.735;949;476;4.985;3;58;32;87;239;124;2.855;771;5.290;1.596;721;11.776
;08:7,01 a 10,00;4;26;18;94;193;47;1.290;379;2.248;494;224;5.017;1;0;6;3;12;8;269;95;1.888;468;323;3.073;5;26;24;97;205;55;1.559;474;4.136;962;547;8.090
;09:10,01 a 15,00;1;3;5;8;20;23;431;126;1.695;310;274;2.896;0;0;3;0;3;2;127;38;1.269;236;265;1.943;1;3;8;8;23;25;558;164;2.964;546;539;4.839
;10:15,01 a 20,00;2;2;4;3;3;3;99;43;982;154;98;1.393;0;1;1;1;0;0;19;8;535;58;86;709;2;3;5;4;3;3;118;51;1.517;212;184;2.102
;11:Mais de 20,00;0;1;0;0;3;0;30;36;1.296;283;81;1.730;0;0;0;0;0;1;2;9;592;106;43;753;0;1;0;0;3;1;32;45;1.888;389;124;2.483
;{ñ class};179;923;612;718;846;671;4.222;141;516;20;15;8.863;18;92;77;119;222;175;1.869;127;552;20;11;3.282;197;1.015;689;837;1.068;846;6.091;268;1.068;40;26;12.145
280030:Aracaju - SE;Total;316;3.010;2.191;5.012;7.903;7.095;55.763;4.084;14.395;1.271;226;101.266;62;533;463;1.224;3.280;3.247;45.353;4.779;22.961;1.720;234;83.856;378;3.543;2.654;6.236;11.183;10.342;101.116;8.863;37.356;2.991;460;185.122
;00:Até 0,50;3;26;14;113;130;414;555;82;178;16;4;1.535;3;15;14;81;79;385;705;85;214;8;8;1.597;6;41;28;194;209;799;1.260;167;392;24;12;3.132
;01:0,51 a 1,00;39;291;185;387;393;563;3.144;201;542;36;5;5.786;13;51;49;137;249;377;4.311;308;845;32;8;6.380;52;342;234;524;642;940;7.455;509;1.387;68;13;12.166
;02:1,01 a 1,50;188;1.532;1.103;2.479;3.625;3.668;26.170;1.284;1.427;32;10;41.518;38;371;323;773;1.862;1.912;26.021;1.961;3.529;45;8;36.843;226;1.903;1.426;3.252;5.487;5.580;52.191;3.245;4.956;77;18;78.361
;03:1,51 a 2,00;43;563;423;1.029;1.712;1.358;11.670;749;1.171;29;8;18.755;1;28;26;93;448;261;6.961;931;2.497;36;6;11.288;44;591;449;1.122;2.160;1.619;18.631;1.680;3.668;65;14;30.043
;04:2,01 a 3,00;4;191;201;404;953;519;6.883;723;1.798;44;16;11.736;1;5;9;33;312;116;3.454;842;4.192;76;18;9.058;5;196;210;437;1.265;635;10.337;1.565;5.990;120;34;20.794
;05:3,01 a 4,00;0;27;27;55;296;89;2.267;401;1.468;124;19;4.773;0;1;1;7;108;29;971;250;3.221;191;23;4.802;0;28;28;62;404;118;3.238;651;4.689;315;42;9.575
;06:4,01 a 5,00;1;12;13;34;48;35;830;186;1.007;140;7;2.313;0;0;4;4;24;7;387;104;2.065;273;34;2.902;1;12;17;38;72;42;1.217;290;3.072;413;41;5.215
;07:5,01 a 7,00;1;21;19;63;151;38;985;150;1.573;336;29;3.366;0;4;1;5;25;8;475;84;2.261;474;21;3.358;1;25;20;68;176;46;1.460;234;3.834;810;50;6.724
;08:7,01 a 10,00;0;7;14;27;43;25;519;96;1.389;162;21;2.303;0;0;0;0;9;7;324;35;1.479;246;23;2.123;0;7;14;27;52;32;843;131;2.868;408;44;4.426
;09:10,01 a 15,00;0;4;3;12;8;16;275;59;1.347;118;38;1.880;0;0;0;1;1;3;104;19;1.099;156;42;1.425;0;4;3;13;9;19;379;78;2.446;274;80;3.305
;10:15,01 a 20,00;0;0;0;0;3;11;151;24;1.002;87;9;1.287;0;0;0;0;1;5;24;4;500;87;15;636;0;0;0;0;4;16;175;28;1.502;174;24;1.923
;11:Mais de 20,00;0;0;0;0;0;22;78;13;1.081;96;47;1.337;0;0;0;0;0;0;13;2;570;55;17;657;0;0;0;0;0;22;91;15;1.651;151;64;1.994
;{ñ class};37;336;189;409;541;337;2.236;116;412;51;13;4.677;6;58;36;90;162;137;1.603;154;489;41;11;2.787;43;394;225;499;703;474;3.839;270;901;92;24;7.464
292740:Salvador - BA;Total;721;7.376;5.728;13.267;19.843;20.565;233.795;18.557;66.242;2.613;1.800;390.507;153;1.143;1.008;2.613;5.429;7.464;166.898;13.773;99.557;3.132;2.343;303.513;874;8.519;6.736;15.880;25.272;28.029;400.693;32.330;165.799;5.745;4.143;694.020
;00:Até 0,50;3;10;7;114;47;965;1.738;113;230;13;1;3.241;1;30;7;78;98;805;2.308;145;258;20;3;3.753;4;40;14;192;145;1.770;4.046;258;488;33;4;6.994
;01:0,51 a 1,00;60;222;166;392;896;1.391;10.548;428;1.286;61;14;15.464;16;108;92;249;586;1.119;15.060;826;2.328;75;11;20.470;76;330;258;641;1.482;2.510;25.608;1.254;3.614;136;25;35.934
;02:1,01 a 1,50;372;3.134;2.165;5.102;7.419;8.228;87.366;2.565;3.763;141;34;120.289;100;764;621;1.510;3.260;3.750;84.900;4.326;8.878;148;31;108.288;472;3.898;2.786;6.612;10.679;11.978;172.266;6.891;12.641;289;65;228.577
;03:1,51 a 2,00;126;1.711;1.668;2.938;4.260;4.008;46.487;1.709;4.018;155;29;67.109;14;94;141;285;550;694;25.154;1.976;7.196;152;36;36.292;140;1.805;1.809;3.223;4.810;4.702;71.641;3.685;11.214;307;65;103.401
;04:2,01 a 3,00;82;1.066;798;1.945;2.906;2.588;32.649;2.346;7.040;278;74;51.772;11;40;50;220;379;521;17.341;2.135;14.078;298;92;35.165;93;1.106;848;2.165;3.285;3.109;49.990;4.481;21.118;576;166;86.937
;05:3,01 a 4,00;18;252;194;663;1.168;861;12.496;2.103;7.782;247;88;25.872;1;9;10;34;85;102;5.260;983;13.534;317;82;20.417;19;261;204;697;1.253;963;17.756;3.086;21.316;564;170;46.289
;06:4,01 a 5,00;2;93;64;265;369;244;10.235;3.692;5.419;184;69;20.636;1;2;1;29;63;57;3.518;1.120;10.199;271;89;15.350;3;95;65;294;432;301;13.753;4.812;15.618;455;158;35.986
;07:5,01 a 7,00;3;113;28;770;1.024;780;15.048;2.988;9.317;345;197;30.613;1;5;3;32;91;67;4.062;917;13.549;497;240;19.464;4;118;31;802;1.115;847;19.110;3.905;22.866;842;437;50.077
;08:7,01 a 10,00;5;30;24;68;277;324;5.236;1.020;8.432;342;264;16.022;0;4;3;16;23;36;2.221;561;12.463;454;456;16.237;5;34;27;84;300;360;7.457;1.581;20.895;796;720;32.259
;09:10,01 a 15,00;1;8;5;13;81;73;1.842;961;7.793;387;546;11.710;0;1;1;6;6;7;1.219;409;8.652;545;721;11.567;1;9;6;19;87;80;3.061;1.370;16.445;932;1.267;23.277
;10:15,01 a 20,00;0;1;0;10;52;23;740;245;4.276;132;278;5.757;0;0;2;1;6;8;284;59;3.103;129;358;3.950;0;1;2;11;58;31;1.024;304;7.379;261;636;9.707
;11:Mais de 20,00;0;1;1;8;19;16;285;119;5.580;241;179;6.449;0;0;0;4;2;1;140;32;3.746;124;201;4.250;0;1;1;12;21;17;425;151;9.326;365;380;10.699
;{ñ class};49;735;608;979;1.325;1.064;9.125;268;1.306;87;27;15.573;8;86;77;149;280;297;5.431;284;1.573;102;23;8.310;57;821;685;1.128;1.605;1.361;14.556;552;2.879;189;50;23.883
310620:Belo Horizonte - MG;Total;1.561;18.129;18.020;31.731;48.109;40.255;311.953;33.281;130.588;4.926;2.080;640.633;612;8.580;7.666;15.017;24.787;23.629;245.672;41.304;184.504;6.300;2.167;560.238;2.173;26.709;25.686;46.748;72.896;63.884;557.625;74.585;315.092;11.226;4.247;1.200.871
;00:Até 0,50;5;47;42;324;163;3.127;1.680;148;363;15;10;5.924;18;133;136;316;356;3.488;2.091;170;445;25;1;7.179;23;180;178;640;519;6.615;3.771;318;808;40;11;13.103
;01:0,51 a 1,00;46;342;243;763;988;2.866;8.174;545;1.251;93;22;15.333;57;555;540;1.207;1.742;3.064;13.196;947;1.937;68;23;23.336;103;897;783;1.970;2.730;5.930;21.370;1.492;3.188;161;45;38.669
;02:1,01 a 1,50;557;6.413;4.621;10.116;15.478;14.454;83.619;4.279;4.881;129;23;144.570;303;6.502;5.044;9.929;15.626;11.981;107.495;7.144;10.426;119;37;174.606;860;12.915;9.665;20.045;31.104;26.435;191.114;11.423;15.307;248;60;319.176
;03:1,51 a 2,00;432;5.512;3.941;8.421;12.622;8.476;59.572;4.466;6.211;157;56;109.866;86;729;891;1.972;3.522;2.721;46.233;7.507;14.911;142;114;78.828;518;6.241;4.832;10.393;16.144;11.197;105.805;11.973;21.122;299;170;188.694
;04:2,01 a 3,00;284;2.996;3.186;6.438;10.245;6.372;64.104;7.851;14.168;316;92;116.052;44;172;264;522;1.515;1.169;44.308;13.398;39.222;598;184;101.396;328;3.168;3.450;6.960;11.760;7.541;108.412;21.249;53.390;914;276;217.448
;05:3,01 a 4,00;49;627;1.069;1.824;3.063;1.813;22.540;3.854;12.900;360;106;48.205;7;15;41;134;483;290;11.048;5.016;27.876;585;120;45.615;56;642;1.110;1.958;3.546;2.103;33.588;8.870;40.776;945;226;93.820
;06:4,01 a 5,00;11;174;236;419;964;563;18.844;8.161;16.506;408;93;46.379;2;4;17;32;212;112;6.483;4.242;22.174;750;113;34.141;13;178;253;451;1.176;675;25.327;12.403;38.680;1.158;206;80.520
;07:5,01 a 7,00;14;106;317;280;623;385;24.525;2.104;19.360;656;205;48.575;4;7;18;27;89;59;5.022;1.839;23.786;1.134;198;32.183;18;113;335;307;712;444;29.547;3.943;43.146;1.790;403;80.758
;08:7,01 a 10,00;9;44;1.485;117;283;354;11.628;764;18.447;818;223;34.172;1;3;42;12;47;34;2.696;385;17.571;1.109;240;22.140;10;47;1.527;129;330;388;14.324;1.149;36.018;1.927;463;56.312
;09:10,01 a 15,00;4;12;420;47;190;138;5.266;360;14.207;1.043;673;22.360;3;2;9;3;20;16;1.007;119;11.088;1.100;711;14.078;7;14;429;50;210;154;6.273;479;25.295;2.143;1.384;36.438
;10:15,01 a 20,00;1;0;36;5;37;24;1.116;97;8.418;440;198;10.372;1;0;1;1;5;1;270;40;5.873;361;186;6.739;2;0;37;6;42;25;1.386;137;14.291;801;384;17.111
;11:Mais de 20,00;0;1;8;4;29;19;393;95;11.527;373;348;12.797;1;0;0;1;4;1;108;41;7.139;213;206;7.714;1;1;8;5;33;20;501;136;18.666;586;554;20.511
;{ñ class};149;1.855;2.416;2.973;3.424;1.664;10.492;557;2.349;118;31;26.028;85;458;663;861;1.166;693;5.715;456;2.056;96;34;12.283;234;2.313;3.079;3.834;4.590;2.357;16.207;1.013;4.405;214;65;38.311
320530:Vitória - ES;Total;185;1.628;1.449;3.541;6.697;5.118;48.671;6.147;34.491;1.830;483;110.240;79;576;456;1.881;4.519;3.914;39.839;4.940;45.579;1.873;439;104.095;264;2.204;1.905;5.422;11.216;9.032;88.510;11.087;80.070;3.703;922;214.335
;00:Até 0,50;2;10;9;239;114;592;102;7;64;4;1;1.144;1;4;13;212;169;721;150;3;89;2;0;1.364;3;14;22;451;283;1.313;252;10;153;6;1;2.508
;01:0,51 a 1,00;14;33;18;102;307;351;789;71;342;17;1;2.045;5;27;28;94;414;400;1.879;124;863;17;2;3.853;19;60;46;196;721;751;2.668;195;1.205;34;3;5.898
;02:1,01 a 1,50;73;418;307;1.196;2.102;1.777;11.024;820;1.007;15;0;18.739;50;342;286;1.071;2.453;1.850;16.737;1.331;2.649;31;5;26.805;123;760;593;2.267;4.555;3.627;27.761;2.151;3.656;46;5;45.544
;03:1,51 a 2,00;39;426;316;987;1.749;1.013;8.999;811;1.470;39;5;15.854;10;107;65;289;778;550;9.061;1.163;3.373;31;4;15.431;49;533;381;1.276;2.527;1.563;18.060;1.974;4.843;70;9;31.285
;04:2,01 a 3,00;27;419;267;473;1.175;721;10.743;1.091;4.513;164;15;19.608;6;51;15;51;303;207;7.371;1.098;11.034;202;17;20.355;33;470;282;524;1.478;928;18.114;2.189;15.547;366;32;39.963
;05:3,01 a 4,00;1;50;69;103;233;184;5.710;1.581;4.641;215;26;12.813;1;4;5;8;45;25;1.803;548;7.802;241;36;10.518;2;54;74;111;278;209;7.513;2.129;12.443;456;62;23.331
;06:4,01 a 5,00;0;19;58;35;134;81;3.226;683;3.988;178;37;8.439;1;1;1;8;20;17;800;206;5.501;227;41;6.823;1;20;59;43;154;98;4.026;889;9.489;405;78;15.262
;07:5,01 a 7,00;2;12;66;58;159;102;3.416;500;4.880;261;51;9.507;0;2;3;7;16;13;590;183;5.759;338;39;6.950;2;14;69;65;175;115;4.006;683;10.639;599;90;16.457
;08:7,01 a 10,00;0;11;91;24;103;62;2.016;290;4.610;247;72;7.526;0;1;0;4;13;9;314;96;3.493;261;67;4.258;0;12;91;28;116;71;2.330;386;8.103;508;139;11.784
;09:10,01 a 15,00;0;2;61;6;80;32;853;153;3.926;246;168;5.527;0;0;1;0;0;2;150;61;2.684;234;160;3.292;0;2;62;6;80;34;1.003;214;6.610;480;328;8.819
;10:15,01 a 20,00;0;1;16;0;18;10;381;27;2.200;174;48;2.875;1;0;0;0;0;1;31;12;1.035;139;39;1.258;1;1;16;0;18;11;412;39;3.235;313;87;4.133
