;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
330455:Rio de Janeiro - RJ;Total;5.569;46.757;89.264;112.545;239.368;94.864;328.304;61.544;185.308;1.911;913;1.166.347;2.045;14.337;27.298;43.316;87.594;61.773;291.366;82.757;183.100;1.465;616;795.667;7.614;61.094;116.562;155.861;326.962;156.637;619.670;144.301;368.408;3.376;1.529;1.962.014
;00:Até 0,50;11;22;92;134;204;488;354;70;669;3;0;2.047;0;11;45;86;123;266;385;95;783;2;2;1.798;11;33;137;220;327;754;739;165;1.452;5;2;3.845
;01:0,51 a 1,00;64;386;660;1.897;2.735;4.875;6.539;757;2.260;10;4;20.187;22;241;590;1.305;1.998;3.472;5.410;513;2.487;13;1;16.052;86;627;1.250;3.202;4.733;8.347;11.949;1.270;4.747;23;5;36.239
;02:1,01 a 1,50;1.426;10.830;24.809;33.494;69.839;26.945;66.825;3.885;5.346;55;16;243.470;497;5.954;15.319;22.062;49.702;21.029;94.211;6.596;6.936;55;5;222.366;1.923;16.784;40.128;55.556;119.541;47.974;161.036;10.481;12.282;110;21;465.836
;03:1,51 a 2,00;1.571;11.570;20.690;27.976;51.012;18.640;56.905;4.417;5.003;66;16;197.866;1.341;6.661;6.489;12.731;16.260;11.801;58.362;7.213;9.331;66;11;130.266;2.912;18.231;27.179;40.707;67.272;30.441;115.267;11.630;14.334;132;27;328.132
;04:2,01 a 3,00;1.393;13.339;22.995;25.491;52.980;16.704;69.955;9.773;8.565;133;34;221.362;77;685;2.563;3.945;8.578;6.495;50.532;14.951;14.784;121;42;102.773;1.470;14.024;25.558;29.436;61.558;23.199;120.487;24.724;23.349;254;76;324.135
;05:3,01 a 4,00;486;5.056;10.547;10.617;26.251;7.659;37.260;8.066;10.584;125;32;116.683;18;193;696;1.047;4.138;5.156;26.864;12.692;17.267;114;47;68.232;504;5.249;11.243;11.664;30.389;12.815;64.124;20.758;27.851;239;79;184.915
;06:4,01 a 5,00;204;1.726;3.386;4.478;13.079;4.607;24.082;9.414;13.513;98;24;74.611;11;142;274;683;3.095;7.008;21.720;17.861;19.588;98;25;70.505;215;1.868;3.660;5.161;16.174;11.615;45.802;27.275;33.101;196;49;145.116
;07:5,01 a 7,00;156;1.157;2.380;3.398;9.994;7.075;26.065;8.999;30.914;159;54;90.351;14;100;185;444;1.381;3.929;16.727;12.478;30.786;170;57;66.271;170;1.257;2.565;3.842;11.375;11.004;42.792;21.477;61.700;329;111;156.622
;08:7,01 a 10,00;90;873;1.143;2.165;7.081;4.336;19.271;7.162;26.705;228;73;69.127;3;44;87;203;745;1.085;8.837;5.805;28.654;204;89;45.756;93;917;1.230;2.368;7.826;5.421;28.108;12.967;55.359;432;162;114.883
;09:10,01 a 15,00;51;690;472;839;2.362;1.617;11.233;4.385;26.483;274;82;48.488;1;35;23;57;228;492;3.823;2.176;23.242;255;83;30.415;52;725;495;896;2.590;2.109;15.056;6.561;49.725;529;165;78.903
;10:15,01 a 20,00;9;194;153;242;633;386;3.770;1.479;17.611;209;114;24.800;0;24;25;28;76;178;1.171;699;11.985;131;80;14.397;9;218;178;270;709;564;4.941;2.178;29.596;340;194;39.197
;11:Mais de 20,00;2;134;105;195;397;687;3.561;2.897;36.574;496;454;45.502;0;14;21;22;72;418;1.017;1.362;16.101;203;166;19.396;2;148;126;217;469;1.105;4.578;4.259;52.675;699;620;64.898
;{ñ class};106;780;1.832;1.619;2.801;845;2.484;240;1.081;55;10;11.853;61;233;981;703;1.198;444;2.307;316;1.156;33;8;7.440;167;1.013;2.813;2.322;3.999;1.289;4.791;556;2.237;88;18;19.293
355030:São Paulo - SP;Total;7.545;76.137;136.995;193.490;346.925;178.570;735.690;108.168;365.243;3.998;3.925;2.156.686;2.536;18.819;49.218;68.567;183.237;100.222;682.323;109.482;528.164;3.216;2.631;1.748.415;10.081;94.956;186.213;262.057;530.162;278.792;1.418.013;217.650;893.407;7.214;6.556;3.905.101
;00:Até 0,50;3;42;78;210;2.367;636;1.086;262;1.659;1;1;6.345;1;26;57;83;4.668;880;2.629;550;2.921;0;0;11.815;4;68;135;293;7.035;1.516;3.715;812;4.580;1;1;18.160
;01:0,51 a 1,00;63;439;848;1.833;4.183;7.485;9.897;1.393;4.970;21;3;31.135;109;587;1.234;1.998;10.852;8.449;27.471;3.203;13.892;22;6;67.823;172;1.026;2.082;3.831;15.035;15.934;37.368;4.596;18.862;43;9;98.958
;02:1,01 a 1,50;757;5.643;9.892;16.387;29.175;20.545;57.689;4.663;6.587;47;21;151.406;879;6.539;10.883;18.525;31.681;18.386;94.434;8.810;15.272;51;17;205.477;1.636;12.182;20.775;34.912;60.856;38.931;152.123;13.473;21.859;98;38;356.883
;03:1,51 a 2,00;2.039;16.428;32.553;46.644;87.462;45.919;141.052;9.205;9.523;88;26;390.939;822;5.332;17.781;25.162;56.887;34.582;175.676;15.363;19.970;108;17;351.700;2.861;21.760;50.334;71.806;144.349;80.501;316.728;24.568;29.493;196;43;742.639
;04:2,01 a 3,00;2.595;26.827;45.873;64.259;116.253;46.053;179.620;16.732;22.733;207;55;521.207;476;3.812;12.079;15.024;51.531;21.481;160.017;23.519;44.487;155;60;332.641;3.071;30.639;57.952;79.283;167.784;67.534;339.637;40.251;67.220;362;115;853.848
;05:3,01 a 4,00;994;11.425;20.755;27.229;47.747;22.846;108.113;16.017;25.451;164;106;280.847;78;936;3.968;3.244;13.804;7.176;72.754;16.286;59.893;150;54;178.343;1.072;12.361;24.723;30.473;61.551;30.022;180.867;32.303;85.344;314;160;459.190
;06:4,01 a 5,00;426;5.752;10.774;14.940;24.947;14.365;65.812;12.297;27.980;145;114;177.552;19;319;944;1.304;5.681;3.220;45.707;11.755;71.727;160;39;140.875;445;6.071;11.718;16.244;30.628;17.585;111.519;24.052;99.707;305;153;318.427
;07:5,01 a 7,00;318;4.276;7.801;10.694;17.062;9.480;78.218;15.504;51.798;280;102;195.533;8;232;562;1.086;3.723;2.763;44.814;12.864;111.742;289;73;178.156;326;4.508;8.363;11.780;20.785;12.243;123.032;28.368;163.540;569;175;373.689
;08:7,01 a 10,00;118;2.000;3.544;5.118;8.596;5.364;49.077;13.121;50.020;515;333;137.806;4;112;199;361;1.441;1.310;30.327;8.493;74.486;435;218;117.386;122;2.112;3.743;5.479;10.037;6.674;79.404;21.614;124.506;950;551;255.192
;09:10,01 a 15,00;33;668;1.324;1.926;3.421;2.785;25.479;9.507;51.309;678;518;97.648;0;96;61;128;389;560;15.518;4.708;54.515;681;291;76.947;33;764;1.385;2.054;3.810;3.345;40.997;14.215;105.824;1.359;809;174.595
;10:15,01 a 20,00;7;164;258;364;757;747;8.556;4.249;34.556;471;795;50.924;0;81;27;22;112;160;5.061;1.543;24.636;456;658;32.756;7;245;285;386;869;907;13.617;5.792;59.192;927;1.453;83.680
;11:Mais de 20,00;3;114;150;212;623;640;7.228;4.565;75.847;1.312;1.818;92.512;0;44;28;16;108;192;2.950;1.325;31.006;657;1.191;37.517;3;158;178;228;731;832;10.178;5.890;106.853;1.969;3.009;130.029
;{ñ class};189;2.359;3.145;3.674;4.332;1.705;3.863;653;2.810;69;33;22.832;140;703;1.395;1.614;2.360;1.063;4.965;1.063;3.617;52;7;16.979;329;3.062;4.540;5.288;6.692;2.768;8.828;1.716;6.427;121;40;39.811
410690:Curitiba - PR;Total;687;7.568;14.508;25.449;53.064;33.746;155.487;16.788;68.587;636;344;376.864;452;3.692;9.166;15.181;33.851;21.221;125.619;13.083;116.589;652;149;339.655;1.139;11.260;23.674;40.630;86.915;54.967;281.106;29.871;185.176;1.288;493;716.519
;00:Até 0,50;0;77;15;105;66;129;94;14;190;0;0;690;0;28;142;89;127;57;172;21;164;1;0;801;0;105;157;194;193;186;266;35;354;1;0;1.491
;01:0,51 a 1,00;11;306;140;602;733;1.636;1.341;136;771;5;0;5.681;25;221;911;1.246;1.874;1.781;2.453;176;796;6;1;9.490;36;527;1.051;1.848;2.607;3.417;3.794;312;1.567;11;1;15.171
;02:1,01 a 1,50;179;1.436;2.410;5.089;11.574;8.827;21.137;1.157;1.621;12;4;53.446;242;1.430;3.710;7.036;17.100;10.204;38.544;1.965;4.299;55;5;84.590;421;2.866;6.120;12.125;28.674;19.031;59.681;3.122;5.920;67;9;138.036
;03:1,51 a 2,00;236;1.685;3.224;5.816;11.942;7.493;23.646;1.340;2.986;10;5;58.383;98;1.250;2.874;4.354;8.412;4.814;25.455;2.041;11.089;19;0;60.406;334;2.935;6.098;10.170;20.354;12.307;49.101;3.381;14.075;29;5;118.789
;04:2,01 a 3,00;156;2.073;4.598;7.372;14.743;8.230;34.596;2.805;6.479;36;13;81.101;48;436;878;1.437;3.590;2.512;28.720;3.231;22.476;34;2;63.364;204;2.509;5.476;8.809;18.333;10.742;63.316;6.036;28.955;70;15;144.465
;05:3,01 a 4,00;56;849;1.950;2.982;6.469;3.048;20.309;2.032;7.425;35;13;45.168;4;96;185;282;977;744;11.763;1.913;23.191;43;3;39.201;60;945;2.135;3.264;7.446;3.792;32.072;3.945;30.616;78;16;84.369
;06:4,01 a 5,00;15;427;933;1.398;3.202;1.496;19.056;1.892;5.736;33;12;34.200;3;43;69;129;476;370;6.952;1.123;14.322;34;3;23.524;18;470;1.002;1.527;3.678;1.866;26.008;3.015;20.058;67;15;57.724
;07:5,01 a 7,00;7;214;496;948;2.156;1.283;18.525;3.693;7.476;69;23;34.890;3;33;59;142;352;252;6.405;1.240;14.239;82;7;22.814;10;247;555;1.090;2.508;1.535;24.930;4.933;21.715;151;30;57.704
;08:7,01 a 10,00;1;59;212;361;770;672;8.845;1.641;8.718;75;17;21.371;1;9;22;37;144;132;2.614;721;11.396;85;8;15.169;2;68;234;398;914;804;11.459;2.362;20.114;160;25;36.540
;09:10,01 a 15,00;1;23;75;209;451;433;4.853;1.228;9.534;130;24;16.961;0;7;7;20;62;58;956;399;7.070;103;16;8.698;1;30;82;229;513;491;5.809;1.627;16.604;233;40;25.659
;10:15,01 a 20,00;0;4;12;56;99;111;1.510;444;6.739;81;32;9.088;0;0;1;2;21;10;356;118;3.456;75;12;4.051;0;4;13;58;120;121;1.866;562;10.195;156;44;13.139
;11:Mais de 20,00;0;1;9;17;56;65;766;350;10.553;138;197;12.152;0;1;3;0;3;6;177;52;3.790;103;91;4.226;0;2;12;17;59;71;943;402;14.343;241;288;16.378
;{ñ class};25;414;434;494;803;323;809;56;359;12;4;3.733;28;138;305;407;713;281;1.052;83;301;12;1;3.321;53;552;739;901;1.516;604;1.861;139;660;24;5;7.054
420540:Florianópolis - SC;Total;153;1.293;3.127;8.210;15.327;7.681;43.267;5.845;31.255;403;237;116.798;129;621;2.535;4.479;9.067;4.787;35.203;5.355;47.110;381;132;109.799;282;1.914;5.662;12.689;24.394;12.468;78.470;11.200;78.365;784;369;226.597
;00:Até 0,50;0;3;2;71;20;113;42;7;39;0;0;297;1;3;15;65;44;136;71;12;49;0;0;396;1;6;17;136;64;249;113;19;88;0;0;693
;01:0,51 a 1,00;3;25;48;100;252;287;577;111;452;3;0;1.858;12;67;143;314;597;363;1.046;146;962;2;0;3.652;15;92;191;414;849;650;1.623;257;1.414;5;0;5.510
;02:1,01 a 1,50;36;149;353;1.072;2.546;1.380;4.575;460;763;3;0;11.337;58;235;571;1.630;3.288;1.433;6.399;724;1.780;7;2;16.127;94;384;924;2.702;5.834;2.813;10.974;1.184;2.543;10;2;27.464
;03:1,51 a 2,00;39;181;474;1.292;3.177;2.043;7.752;734;1.077;4;1;16.774;21;107;409;853;2.054;1.411;9.233;1.170;3.661;3;5;18.927;60;288;883;2.145;5.231;3.454;16.985;1.904;4.738;7;6;35.701
;04:2,01 a 3,00;30;297;863;2.018;3.704;1.602;7.526;1.099;2.438;6;2;19.585;13;36;784;787;1.171;728;6.929;1.297;6.371;2;2;18.120;43;333;1.647;2.805;4.875;2.330;14.455;2.396;8.809;8;4;37.705
;05:3,01 a 4,00;20;140;372;1.073;1.388;482;3.282;707;2.573;11;2;10.050;4;40;147;225;480;163;2.993;620;6.565;13;2;11.252;24;180;519;1.298;1.868;645;6.275;1.327;9.138;24;4;21.302
;06:4,01 a 5,00;13;129;239;724;839;299;7.230;726;2.809;21;3;13.032;9;32;144;153;470;158;2.664;371;6.165;36;8;10.210;22;161;383;877;1.309;457;9.894;1.097;8.974;57;11;23.242
;07:5,01 a 7,00;6;173;448;1.208;2.114;858;5.986;860;4.339;20;8;16.020;2;25;205;180;435;185;2.933;503;9.479;68;13;14.028;8;198;653;1.388;2.549;1.043;8.919;1.363;13.818;88;21;30.048
;08:7,01 a 10,00;1;77;156;286;543;304;2.874;509;4.153;64;11;8.978;0;24;24;88;162;84;1.582;245;4.308;92;8;6.617;1;101;180;374;705;388;4.456;754;8.461;156;19;15.595
;09:10,01 a 15,00;0;36;73;117;285;136;1.529;334;3.796;143;77;6.526;0;5;15;19;45;30;567;142;3.150;107;38;4.118;0;41;88;136;330;166;2.096;476;6.946;250;115;10.644
;10:15,01 a 20,00;0;6;12;35;75;50;876;132;3.454;48;87;4.775;0;1;7;7;21;17;172;52;1.748;31;41;2.097;0;7;19;42;96;67;1.048;184;5.202;79;128;6.872
;11:Mais de 20,00;0;3;0;18;36;33;635;126;4.889;75;46;5.861;0;1;4;4;5;3;195;21;1.746;16;13;2.008;0;4;4;22;41;36;830;147;6.635;91;59;7.869
;{ñ class};5;74;87;196;348;94;383;40;473;5;0;1.705;9;45;67;154;295;76;419;52;1.126;4;0;2.247;14;119;154;350;643;170;802;92;1.599;9;0;3.952
431490:Porto Alegre - RS;Total;792;6.821;8.571;32.514;54.607;32.045;103.157;23.475;57.247;359;97;319.685;482;2.723;5.649;15.730;29.214;17.287;108.105;27.860;108.789;338;84;316.261;1.274;9.544;14.220;48.244;83.821;49.332;211.262;51.335;166.036;697;181;635.946
;00:Até 0,50;3;29;22;152;315;416;189;30;65;1;0;1.222;12;39;62;178;385;312;287;63;48;1;0;1.387;15;68;84;330;700;728;476;93;113;2;0;2.609
;01:0,51 a 1,00;23;107;145;971;1.011;1.554;996;176;281;2;2;5.268;81;297;372;1.127;2.162;1.540;2.088;290;390;5;3;8.355;104;404;517;2.098;3.173;3.094;3.084;466;671;7;5;13.623
;02:1,01 a 1,50;194;1.401;1.497;5.542;9.340;6.111;14.019;1.180;801;9;1;40.095;183;1.060;1.744;5.265;11.120;6.032;23.632;2.306;2.672;14;2;54.030;377;2.461;3.241;10.807;20.460;12.143;37.651;3.486;3.473;23;3;94.125
;03:1,51 a 2,00;194;1.846;1.839;7.006;11.437;6.356;17.622;1.890;2.854;17;5;51.066;89;510;1.543;4.369;7.539;3.970;25.683;3.695;13.108;19;3;60.528;283;2.356;3.382;11.375;18.976;10.326;43.305;5.585;15.962;36;8;111.594
;04:2,01 a 3,00;190;1.631;2.274;7.998;13.089;6.623;25.832;3.887;5.323;28;0;66.875;73;369;1.248;3.052;4.365;2.620;24.593;6.922;26.486;26;7;69.761;263;2.000;3.522;11.050;17.454;9.243;50.425;10.809;31.809;54;7;136.636
;05:3,01 a 4,00;99;720;1.088;3.791;7.899;4.236;12.686;3.204;3.786;23;4;37.536;19;156;265;711;1.252;921;10.700;4.432;12.668;21;11;31.156;118;876;1.353;4.502;9.151;5.157;23.386;7.636;16.454;44;15;68.692
;06:4,01 a 5,00;26;393;550;2.499;4.403;2.073;7.988;2.336;3.213;23;2;23.506;3;71;109;300;716;557;6.572;2.756;8.147;17;6;19.254;29;464;659;2.799;5.119;2.630;14.560;5.092;11.360;40;8;42.760
;07:5,01 a 7,00;22;293;562;2.302;3.652;1.984;9.011;3.291;5.334;38;5;26.494;7;76;108;271;618;543;6.528;2.880;11.966;49;10;23.056;29;369;670;2.573;4.270;2.527;15.539;6.171;17.300;87;15;49.550
;08:7,01 a 10,00;12;164;251;937;1.471;1.309;6.752;2.957;7.948;39;9;21.849;1;36;42;113;386;325;4.234;2.169;11.097;54;8;18.465;13;200;293;1.050;1.857;1.634;10.986;5.126;19.045;93;17;40.314
;09:10,01 a 15,00;2;52;104;348;833;750;4.315;2.485;8.806;60;21;17.776;1;12;35;30;158;188;2.078;1.432;9.561;63;13;13.571;3;64;139;378;991;938;6.393;3.917;18.367;123;34;31.347
;10:15,01 a 20,00;1;7;18;61;189;174;1.766;1.029;6.573;45;14;9.877;0;1;3;2;25;34;578;432;5.340;44;10;6.469;1;8;21;63;214;208;2.344;1.461;11.913;89;24;16.346
;11:Mais de 20,00;0;4;16;101;194;129;1.239;908;12.092;71;34;14.788;0;3;2;7;19;25;377;316;7.112;23;10;7.894;0;7;18;108;213;154;1.616;1.224;19.204;94;44;22.682
;{ñ class};26;174;205;806;774;330;742;102;171;3;0;3.333;13;93;116;305;469;220;755;167;194;2;1;2.335;39;267;321;1.111;1.243;550;1.497;269;365;5;1;5.668
500270:Campo Grande - MS;Total;334;3.927;5.981;12.661;18.087;12.337;35.764;5.305;19.044;339;112;113.891;95;1.421;2.108;5.094;9.190;6.623;30.426;5.159;30.571;388;94;91.169;429;5.348;8.089;17.755;27.277;18.960;66.190;10.464;49.615;727;206;205.060
;00:Até 0,50;0;18;10;14;10;43;38;8;55;2;0;198;2;5;2;15;31;47;86;10;79;0;0;277;2;23;12;29;41;90;124;18;134;2;0;475
;01:0,51 a 1,00;8;203;75;274;494;938;526;77;214;4;0;2.813;6;46;75;315;422;877;730;101;338;0;0;2.910;14;249;150;589;916;1.815;1.256;178;552;4;0;5.723
;02:1,01 a 1,50;201;1.568;1.992;4.382;5.821;4.399;9.131;725;492;7;0;28.718;70;756;1.030;2.988;4.852;3.264;11.049;1.184;1.383;7;0;26.583;271;2.324;3.022;7.370;10.673;7.663;20.180;1.909;1.875;14;0;55.301
;03:1,51 a 2,00;62;970;1.627;3.122;4.617;2.794;7.041;662;591;3;0;21.489;11;467;649;1.189;2.061;1.219;6.948;1.032;1.515;4;0;15.095;73;1.437;2.276;4.311;6.678;4.013;13.989;1.694;2.106;7;0;36.584
;04:2,01 a 3,00;46;668;1.501;2.548;3.551;2.026;6.216;900;2.372;23;0;19.851;1;94;251;361;895;671;5.657;1.151;6.194;24;2;15.301;47;762;1.752;2.909;4.446;2.697;11.873;2.051;8.566;47;2;35.152
;05:3,01 a 4,00;6;197;371;985;1.295;738;3.129;711;1.713;13;3;9.161;0;22;52;79;315;229;2.166;619;4.351;18;2;7.853;6;219;423;1.064;1.610;967;5.295;1.330;6.064;31;5;17.014
;06:4,01 a 5,00;1;88;153;518;669;416;3.048;742;1.773;8;2;7.418;0;4;13;39;203;117;1.431;437;3.880;17;1;6.142;1;92;166;557;872;533;4.479;1.179;5.653;25;3;13.560
;07:5,01 a 7,00;2;76;94;443;831;516;2.824;627;2.696;32;5;8.146;0;7;6;39;155;84;1.102;298;4.466;46;5;6.208;2;83;100;482;986;600;3.926;925;7.162;78;10;14.354
;08:7,01 a 10,00;0;23;32;148;380;279;2.001;416;2.814;50;6;6.149;0;1;5;17;113;50;738;200;4.322;68;8;5.522;0;24;37;165;493;329;2.739;616;7.136;118;14;11.671
;09:10,01 a 15,00;0;12;12;64;177;102;1.028;241;2.075;98;13;3.822;0;0;0;6;22;17;219;67;2.035;106;9;2.481;0;12;12;70;199;119;1.247;308;4.110;204;22;6.303
;10:15,01 a 20,00;0;5;0;4;20;22;455;66;1.396;62;21;2.051;0;0;0;1;3;4;82;14;841;67;24;1.036;0;5;0;5;23;26;537;80;2.237;129;45;3.087
;11:Mais de 20,00;0;8;7;11;62;15;208;115;2.790;35;61;3.312;0;3;1;0;3;1;41;18;1.029;29;43;1.168;0;11;8;11;65;16;249;133;3.819;64;104;4.480
;{ñ class};8;91;107;148;160;49;119;15;63;2;1;763;5;16;24;45;115;43;177;28;138;2;0;593;13;107;131;193;275;92;296;43;201;4;1;1.356
510340:Cuiabá - MT;Total;391;3.258;3.669;8.161;24.389;15.133;28.979;3.474;12.814;142;32;100.442;69;2.558;1.477;3.381;24.036;11.199;23.964;3.859;15.373;140;21;86.077;460;5.816;5.146;11.542;48.425;26.332;52.943;7.333;28.187;282;53;186.519
;00:Até 0,50;3;116;0;14;275;55;19;3;5;1;0;491;2;42;5;11;708;61;25;4;12;0;0;870;5;158;5;25;983;116;44;7;17;1;0;1.361
;01:0,51 a 1,00;23;63;114;219;929;556;451;21;75;1;0;2.452;8;36;60;103;1.732;385;474;19;105;2;1;2.925;31;99;174;322;2.661;941;925;40;180;3;1;5.377
;02:1,01 a 1,50;186;1.181;1.203;3.169;4.996;4.701;9.273;462;327;4;0;25.502;53;1.049;1.000;2.267;4.533;4.114;10.958;776;515;4;0;25.269;239;2.230;2.203;5.436;9.529;8.815;20.231;1.238;842;8;0;50.771
;03:1,51 a 2,00;81;640;1.104;2.085;3.749;2.565;6.284;405;343;7;1;17.264;2;207;284;595;1.882;1.098;5.119;627;725;5;0;10.544;83;847;1.388;2.680;5.631;3.663;11.403;1.032;1.068;12;1;27.808
;04:2,01 a 3,00;54;500;789;1.481;3.171;2.944;5.443;835;1.122;14;1;16.354;2;442;75;224;3.316;1.839;3.897;950;1.873;11;0;12.629;56;942;864;1.705;6.487;4.783;9.340;1.785;2.995;25;1;28.983
;05:3,01 a 4,00;12;253;225;600;2.514;1.363;2.424;480;1.131;18;3;9.023;1;545;15;39;2.016;1.410;1.161;480;1.925;10;0;7.602;13;798;240;639;4.530;2.773;3.585;960;3.056;28;3;16.625
;06:4,01 a 5,00;2;93;62;189;3.058;912;1.349;326;1.044;6;2;7.043;0;95;7;40;3.287;991;560;291;1.524;8;2;6.805;2;188;69;229;6.345;1.903;1.909;617;2.568;14;4;13.848
;07:5,01 a 7,00;3;97;46;142;3.338;994;1.426;337;1.641;14;2;8.040;0;50;2;35;5.128;880;813;321;2.416;26;2;9.673;3;147;48;177;8.466;1.874;2.239;658;4.057;40;4;17.713
;08:7,01 a 10,00;5;179;21;103;1.237;519;924;264;2.060;18;6;5.336;0;47;4;20;773;277;393;170;2.496;20;3;4.203;5;226;25;123;2.010;796;1.317;434;4.556;38;9;9.539
;09:10,01 a 15,00;0;18;13;43;292;272;728;197;2.269;25;3;3.860;0;7;2;3;139;75;279;122;2.018;22;3;2.670;0;25;15;46;431;347;1.007;319;4.287;47;6;6.530
;10:15,01 a 20,00;0;12;9;4;107;56;334;72;1.286;16;3;1.899;0;2;0;2;48;9;91;47;884;22;4;1.109;0;14;9;6;155;65;425;119;2.170;38;7;3.008
;11:Mais de 20,00;3;4;5;5;453;138;151;63;1.484;17;11;2.334;0;0;0;1;95;36;85;31;843;9;6;1.106;3;4;5;6;548;174;236;94;2.327;26;17;3.440
;{ñ class};19;102;78;107;270;58;173;9;27;1;0;844;1;36;23;41;379;24;109;21;37;1;0;672;20;138;101;148;649;82;282;30;64;2;0;1.516
520870:Goiânia - GO;Total;902;12.469;22.056;28.911;36.045;40.138;62.829;9.556;27.596;435;163;241.100;232;4.919;10.777;14.916;19.213;36.554;54.641;11.140;48.261;470;109;201.232;1.134;17.388;32.833;43.827;55.258;76.692;117.470;20.696;75.857;905;272;442.332
;00:Até 0,50;1;34;50;551;48;1.009;37;19;76;3;1;1.829;0;5;9;254;17;1.046;48;18;80;0;0;1.477;1;39;59;805;65;2.055;85;37;156;3;1;3.306
;01:0,51 a 1,00;56;370;558;1.646;1.566;2.554;2.954;289;407;3;0;10.403;18;261;432;1.518;1.075;2.070;2.926;358;432;3;0;9.093;74;631;990;3.164;2.641;4.624;5.880;647;839;6;0;19.496
;02:1,01 a 1,50;450;3.087;5.343;8.137;13.430;13.078;19.168;1.586;1.201;9;4;65.493;182;1.699;4.779;5.966;11.922;10.830;24.911;2.673;2.157;10;2;65.131;632;4.786;10.122;14.103;25.352;23.908;44.079;4.259;3.358;19;6;130.624
;03:1,51 a 2,00;233;2.722;4.431;5.380;8.022;6.993;12.917;1.248;1.187;10;5;43.148;20;1.150;3.158;2.059;3.063;4.596;10.942;1.761;2.235;8;1;28.993;253;3.872;7.589;7.439;11.085;11.589;23.859;3.009;3.422;18;6;72.141
;04:2,01 a 3,00;105;2.121;3.666;4.464;6.396;5.966;11.273;1.699;2.257;31;5;37.983;9;682;1.423;2.122;1.798;6.515;7.160;2.202;5.361;24;5;27.301;114;2.803;5.089;6.586;8.194;12.481;18.433;3.901;7.618;55;10;65.284
;05:3,01 a 4,00;23;1.090;1.261;2.224;2.381;2.786;5.207;1.265;2.550;21;3;18.811;0;360;248;1.044;463;4.413;2.634;1.453;6.973;34;8;17.630;23;1.450;1.509;3.268;2.844;7.199;7.841;2.718;9.523;55;11;36.441
;06:4,01 a 5,00;6;1.052;3.158;2.602;1.669;2.182;3.426;739;2.401;27;2;17.264;0;240;278;645;330;3.078;2.038;914;7.918;37;2;15.480;6;1.292;3.436;3.247;1.999;5.260;5.464;1.653;10.319;64;4;32.744
;07:5,01 a 7,00;5;1.231;2.790;2.803;1.511;3.370;3.237;984;4.023;47;6;20.007;0;333;250;825;259;2.885;1.966;936;10.859;70;6;18.389;5;1.564;3.040;3.628;1.770;6.255;5.203;1.920;14.882;117;12;38.396
;08:7,01 a 10,00;1;317;340;554;529;1.197;2.129;697;4.297;41;10;10.112;0;89;120;297;122;789;1.067;402;6.052;51;8;8.997;1;406;460;851;651;1.986;3.196;1.099;10.349;92;18;19.109
;09:10,01 a 15,00;0;123;90;180;189;475;1.238;499;3.362;83;23;6.262;0;36;19;63;39;176;517;233;3.090;66;15;4.254;0;159;109;243;228;651;1.755;732;6.452;149;38;10.516
;10:15,01 a 20,00;0;26;18;98;77;181;663;239;2.078;91;29;3.500;0;9;5;38;33;29;117;70;1.382;108;21;1.812;0;35;23;136;110;210;780;309;3.460;199;50;5.312
;11:Mais de 20,00;1;80;19;47;37;209;340;249;3.691;65;75;4.813;0;35;5;18;2;45;72;61;1.626;53;40;1.957;1;115;24;65;39;254;412;310;5.317;118;115;6.770
;{ñ class};21;216;332;225;190;138;240;43;66;4;0;1.475;3;20;51;67;90;82;243;59;96;6;1;718;24;236;383;292;280;220;483;102;162;10;1;2.193
530010:Brasília - DF;Total;1.988;17.355;18.785;40.914;118.050;36.266;219.123;19.129;114.763;2.174;703;589.250;553;4.842;5.778;12.952;30.775;18.256;128.597;21.918;102.094;1.547;367;327.679;2.541;22.197;24.563;53.866;148.825;54.522;347.720;41.047;216.857;3.721;1.070;916.929
;00:Até 0,50;0;10;12;46;102;104;219;25;143;3;0;664;1;9;6;29;72;94;280;43;198;2;0;734;1;19;18;75;174;198;499;68;341;5;0;1.398
;01:0,51 a 1,00;47;217;241;1.219;4.466;1.615;2.032;146;605;9;2;10.599;21;72;109;468;613;1.483;2.061;134;721;8;2;5.692;68;289;350;1.687;5.079;3.098;4.093;280;1.326;17;4;16.291
;02:1,01 a 1,50;936;5.230;6.403;13.751;25.038;14.506;35.673;1.372;1.459;27;10;104.405;318;2.079;3.143;6.792;14.592;9.068;35.542;1.972;2.049;19;2;75.576;1.254;7.309;9.546;20.543;39.630;23.574;71.215;3.344;3.508;46;12;179.981
;03:1,51 a 2,00;545;3.598;4.259;8.057;15.353;7.484;23.068;1.596;1.453;58;11;65.482;150;574;1.012;1.848;5.351;3.240;23.536;2.439;2.084;24;5;40.263;695;4.172;5.271;9.905;20.704;10.724;46.604;4.035;3.537;82;16;105.745
