;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;09:10,01 a 15,00;0;68;129;36;154;109;1.390;269;4.355;43;23;6.576;0;19;10;6;18;10;437;136;3.592;57;10;4.295;0;87;139;42;172;119;1.827;405;7.947;100;33;10.871
;10:15,01 a 20,00;0;3;63;6;52;32;502;80;2.289;22;15;3.064;0;1;0;1;1;0;90;38;1.304;31;8;1.474;0;4;63;7;53;32;592;118;3.593;53;23;4.538
;11:Mais de 20,00;1;1;31;2;28;26;419;67;3.258;34;11;3.878;0;0;0;1;3;1;76;14;1.576;17;10;1.698;1;1;31;3;31;27;495;81;4.834;51;21;5.576
;{ñ class};30;91;145;264;972;117;294;16;76;4;0;2.009;5;27;36;114;449;66;285;22;78;0;0;1.082;35;118;181;378;1.421;183;579;38;154;4;0;3.091
330455:Rio de Janeiro - RJ;Total;3.984;45.941;78.030;118.946;251.506;103.008;433.159;62.659;223.188;3.262;1.142;1.324.825;735;10.125;22.354;45.068;89.829;60.194;367.728;78.887;227.882;2.835;871;906.508;4.719;56.066;100.384;164.014;341.335;163.202;800.887;141.546;451.070;6.097;2.013;2.231.333
;00:Até 0,50;2;48;43;163;238;354;641;91;1.208;6;1;2.795;3;19;35;104;124;294;566;94;1.225;12;2;2.478;5;67;78;267;362;648;1.207;185;2.433;18;3;5.273
;01:0,51 a 1,00;29;398;597;1.674;2.853;4.054;6.534;468;2.940;41;6;19.594;35;280;603;1.550;3.398;4.687;11.335;742;3.397;28;9;26.064;64;678;1.200;3.224;6.251;8.741;17.869;1.210;6.337;69;15;45.658
;02:1,01 a 1,50;1.480;13.259;23.803;39.434;83.480;35.814;114.624;6.307;7.885;145;23;326.254;513;7.585;14.982;30.033;57.599;29.293;155.284;10.380;12.299;158;24;318.150;1.993;20.844;38.785;69.467;141.079;65.107;269.908;16.687;20.184;303;47;644.404
;03:1,51 a 2,00;1.020;10.879;18.013;29.322;55.975;21.762;85.074;6.023;8.343;147;34;236.592;103;1.183;3.175;7.705;12.197;7.953;67.984;8.407;12.603;160;25;121.495;1.123;12.062;21.188;37.027;68.172;29.715;153.058;14.430;20.946;307;59;358.087
;04:2,01 a 3,00;966;12.096;19.877;26.057;53.266;16.636;83.938;13.614;15.881;228;61;242.620;22;401;1.602;2.509;5.984;4.906;48.952;19.430;21.718;247;61;105.832;988;12.497;21.479;28.566;59.250;21.542;132.890;33.044;37.599;475;122;348.452
;05:3,01 a 4,00;263;4.220;7.603;9.284;23.267;7.364;43.236;9.354;17.006;194;59;121.850;4;96;349;806;3.529;8.255;27.447;16.454;27.757;232;48;84.977;267;4.316;7.952;10.090;26.796;15.619;70.683;25.808;44.763;426;107;206.827
;06:4,01 a 5,00;63;1.294;2.288;3.479;7.686;3.970;23.675;6.422;20.288;149;48;69.362;1;62;158;481;1.692;2.215;17.194;9.549;22.279;196;63;53.890;64;1.356;2.446;3.960;9.378;6.185;40.869;15.971;42.567;345;111;123.252
;07:5,01 a 7,00;30;1.057;1.781;4.074;9.634;6.282;32.607;8.236;28.537;263;109;92.610;1;84;140;577;2.472;1.165;20.342;6.945;35.374;341;93;67.534;31;1.141;1.921;4.651;12.106;7.447;52.949;15.181;63.911;604;202;160.144
;08:7,01 a 10,00;5;865;886;1.633;6.536;3.412;19.280;5.772;27.222;333;102;66.046;1;34;78;157;582;555;8.550;3.571;29.945;351;137;43.961;6;899;964;1.790;7.118;3.967;27.830;9.343;57.167;684;239;110.007
;09:10,01 a 15,00;4;405;351;603;2.202;1.216;11.499;3.379;32.405;482;152;52.698;0;18;17;70;304;118;4.196;1.757;28.249;426;132;35.287;4;423;368;673;2.506;1.334;15.695;5.136;60.654;908;284;87.985
;10:15,01 a 20,00;0;80;106;171;677;308;3.418;1.191;20.458;411;151;26.971;0;7;5;35;77;49;1.061;521;13.109;267;92;15.223;0;87;111;206;754;357;4.479;1.712;33.567;678;243;42.194
;11:Mais de 20,00;0;71;74;148;390;296;3.501;1.378;38.832;745;357;45.792;0;5;15;19;61;71;811;474;17.849;321;161;19.787;0;76;89;167;451;367;4.312;1.852;56.681;1.066;518;65.579
;{ñ class};122;1.269;2.608;2.904;5.302;1.540;5.132;424;2.183;118;39;21.641;52;351;1.195;1.022;1.810;633;4.006;563;2.078;96;24;11.830;174;1.620;3.803;3.926;7.112;2.173;9.138;987;4.261;214;63;33.471
355030:São Paulo - SP;Total;6.934;77.285;127.194;193.994;352.402;196.644;980.174;132.660;452.616;7.498;5.922;2.533.323;2.098;17.658;43.666;71.905;174.477;105.318;871.790;137.906;652.508;6.200;4.236;2.087.762;9.032;94.943;170.860;265.899;526.879;301.962;1.851.964;270.566;1.105.124;13.698;10.158;4.621.085
;00:Até 0,50;13;39;56;161;2.352;597;1.417;316;2.009;6;6;6.972;14;41;62;95;5.684;1.159;3.179;569;3.130;5;3;13.941;27;80;118;256;8.036;1.756;4.596;885;5.139;11;9;20.913
;01:0,51 a 1,00;78;645;1.000;2.845;3.975;9.026;15.649;1.578;5.322;114;71;40.303;132;1.310;2.489;3.632;9.691;9.208;36.617;3.047;11.368;60;96;77.650;210;1.955;3.489;6.477;13.666;18.234;52.266;4.625;16.690;174;167;117.953
;02:1,01 a 1,50;950;7.582;14.390;25.125;45.137;33.032;122.198;7.856;10.265;225;78;266.838;937;7.419;15.779;28.546;52.181;33.132;207.856;15.142;23.794;213;60;385.059;1.887;15.001;30.169;53.671;97.318;66.164;330.054;22.998;34.059;438;138;651.897
;03:1,51 a 2,00;2.249;24.156;36.746;56.154;105.150;56.635;228.359;14.247;14.465;257;94;538.512;570;4.527;13.275;21.456;55.569;33.573;246.991;23.642;33.109;284;59;433.055;2.819;28.683;50.021;77.610;160.719;90.208;475.350;37.889;47.574;541;153;971.567
;04:2,01 a 3,00;2.110;22.873;37.347;57.854;102.685;46.720;237.513;25.248;32.939;537;201;566.027;202;2.408;7.111;11.696;29.957;15.522;166.885;33.734;68.357;482;116;336.470;2.312;25.281;44.458;69.550;132.642;62.242;404.398;58.982;101.296;1.019;317;902.497
;05:3,01 a 4,00;766;9.864;17.392;23.778;37.905;16.992;112.467;19.484;38.953;392;185;278.178;31;582;2.054;2.285;8.211;4.682;74.822;21.191;93.001;527;145;207.531;797;10.446;19.446;26.063;46.116;21.674;187.289;40.675;131.954;919;330;485.709
;06:4,01 a 5,00;258;4.392;7.378;10.286;18.069;10.326;77.390;14.619;38.416;358;175;181.667;7;164;601;838;3.711;2.437;42.654;12.757;92.598;415;131;156.313;265;4.556;7.979;11.124;21.780;12.763;120.044;27.376;131.014;773;306;337.980
;07:5,01 a 7,00;158;2.867;5.115;7.864;19.877;13.777;97.544;19.855;63.258;628;354;231.297;7;132;377;737;3.266;2.637;41.336;13.377;118.360;701;278;181.208;165;2.999;5.492;8.601;23.143;16.414;138.880;33.232;181.618;1.329;632;412.505
;08:7,01 a 10,00;43;1.118;1.954;3.225;7.007;4.456;45.802;13.165;63.326;876;588;141.560;1;57;103;190;942;717;24.951;7.253;86.183;906;439;121.742;44;1.175;2.057;3.415;7.949;5.173;70.753;20.418;149.509;1.782;1.027;263.302
;09:10,01 a 15,00;8;360;633;1.073;2.242;1.783;21.055;8.687;65.150;1.112;1.017;103.120;0;29;53;68;279;269;11.432;3.702;61.002;1.038;771;78.643;8;389;686;1.141;2.521;2.052;32.487;12.389;126.152;2.150;1.788;181.763
;10:15,01 a 20,00;1;65;131;206;489;424;5.998;3.395;40.094;788;924;52.515;1;14;13;30;83;81;2.677;1.052;26.092;669;730;31.442;2;79;144;236;572;505;8.675;4.447;66.186;1.457;1.654;83.957
;11:Mais de 20,00;1;38;87;124;409;337;6.329;3.225;73.695;2.013;2.127;88.385;0;2;7;25;76;75;2.526;893;29.843;795;1.378;35.620;1;40;94;149;485;412;8.855;4.118;103.538;2.808;3.505;124.005
;{ñ class};299;3.286;4.965;5.299;7.105;2.539;8.453;985;4.724;192;102;37.949;196;973;1.742;2.307;4.827;1.826;9.864;1.547;5.671;105;30;29.088;495;4.259;6.707;7.606;11.932;4.365;18.317;2.532;10.395;297;132;67.037
410690:Curitiba - PR;Total;738;7.808;14.057;24.813;51.682;34.524;183.389;21.307;88.480;1.348;431;428.577;510;4.101;8.203;15.218;33.172;23.676;151.903;18.183;148.300;1.367;375;405.008;1.248;11.909;22.260;40.031;84.854;58.200;335.292;39.490;236.780;2.715;806;833.585
;00:Até 0,50;1;35;24;60;70;66;209;23;223;4;1;716;4;17;46;95;230;91;319;31;274;7;2;1.116;5;52;70;155;300;157;528;54;497;11;3;1.832
;01:0,51 a 1,00;17;136;166;929;862;1.926;1.982;152;882;27;12;7.091;28;240;682;1.221;2.137;2.145;3.600;242;1.249;16;8;11.568;45;376;848;2.150;2.999;4.071;5.582;394;2.131;43;20;18.659
;02:1,01 a 1,50;249;1.786;2.711;6.114;12.372;10.033;31.587;1.784;1.955;38;15;68.644;322;2.356;4.732;9.291;19.617;13.239;57.522;3.045;4.304;41;16;114.485;571;4.142;7.443;15.405;31.989;23.272;89.109;4.829;6.259;79;31;183.129
;03:1,51 a 2,00;192;1.804;3.133;5.729;12.711;8.042;34.682;2.352;4.206;57;14;72.922;71;540;1.107;2.309;5.377;4.152;34.188;3.446;11.174;51;18;62.433;263;2.344;4.240;8.038;18.088;12.194;68.870;5.798;15.380;108;32;135.355
;04:2,01 a 3,00;157;1.864;4.042;6.244;14.195;7.918;45.515;4.298;10.936;89;40;95.298;35;336;590;915;2.674;2.089;29.650;5.370;32.082;140;53;73.934;192;2.200;4.632;7.159;16.869;10.007;75.165;9.668;43.018;229;93;169.232
;05:3,01 a 4,00;64;1.190;1.946;2.603;5.554;2.847;20.618;2.726;11.733;71;21;49.373;15;246;390;393;986;713;11.034;2.408;34.124;126;35;50.470;79;1.436;2.336;2.996;6.540;3.560;31.652;5.134;45.857;197;56;99.843
;06:4,01 a 5,00;11;397;799;1.056;2.085;1.217;20.274;3.779;7.793;78;15;37.504;3;81;133;165;401;354;6.040;1.212;18.450;105;24;26.968;14;478;932;1.221;2.486;1.571;26.314;4.991;26.243;183;39;64.472
;07:5,01 a 7,00;6;174;417;764;1.515;995;14.769;2.908;10.912;149;48;32.657;3;50;89;141;332;235;4.816;1.255;17.939;205;33;25.098;9;224;506;905;1.847;1.230;19.585;4.163;28.851;354;81;57.755
;08:7,01 a 10,00;1;64;170;337;656;523;7.107;1.643;11.462;230;66;22.259;0;10;23;59;108;117;1.904;656;12.578;216;45;15.716;1;74;193;396;764;640;9.011;2.299;24.040;446;111;37.975
;09:10,01 a 15,00;0;15;61;124;292;277;3.529;1.029;10.921;232;69;16.549;1;7;5;13;66;25;771;284;7.481;223;59;8.935;1;22;66;137;358;302;4.300;1.313;18.402;455;128;25.484
;10:15,01 a 20,00;0;1;7;18;53;41;846;308;6.542;174;70;8.060;0;0;0;1;7;7;182;91;3.484;118;48;3.938;0;1;7;19;60;48;1.028;399;10.026;292;118;11.998
;11:Mais de 20,00;0;0;4;13;44;41;536;220;10.426;181;53;11.518;0;1;0;0;3;2;116;24;4.459;97;25;4.727;0;1;4;13;47;43;652;244;14.885;278;78;16.245
;{ñ class};40;342;577;822;1.273;598;1.735;85;489;18;7;5.986;28;217;406;615;1.234;507;1.761;119;702;22;9;5.620;68;559;983;1.437;2.507;1.105;3.496;204;1.191;40;16;11.606
420540:Florianópolis - SC;Total;191;1.135;2.448;6.240;14.034;7.078;48.009;6.875;39.803;349;50;126.212;141;795;1.448;4.166;8.230;5.110;38.185;6.379;52.336;273;41;117.104;332;1.930;3.896;10.406;22.264;12.188;86.194;13.254;92.139;622;91;243.316
;00:Até 0,50;1;1;1;67;22;171;49;8;52;1;0;373;1;4;3;54;81;166;67;10;60;3;0;449;2;5;4;121;103;337;116;18;112;4;0;822
;01:0,51 a 1,00;5;14;38;121;241;296;796;111;356;4;0;1.982;21;103;151;513;868;417;1.407;184;553;1;2;4.220;26;117;189;634;1.109;713;2.203;295;909;5;2;6.202
;02:1,01 a 1,50;63;211;370;965;2.511;1.487;6.585;670;689;3;0;13.554;56;384;570;1.851;3.421;1.719;9.611;1.179;1.598;11;2;20.402;119;595;940;2.816;5.932;3.206;16.196;1.849;2.287;14;2;33.956
;03:1,51 a 2,00;44;250;509;1.319;3.603;2.027;11.618;947;1.032;13;1;21.363;19;122;291;727;2.088;1.606;13.186;1.632;2.286;8;4;21.969;63;372;800;2.046;5.691;3.633;24.804;2.579;3.318;21;5;43.332
;04:2,01 a 3,00;34;251;688;1.519;3.327;1.417;8.684;1.191;2.523;24;0;19.658;19;52;153;457;810;800;6.883;1.559;6.781;16;2;17.532;53;303;841;1.976;4.137;2.217;15.567;2.750;9.304;40;2;37.190
;05:3,01 a 4,00;15;129;284;769;1.281;573;8.030;1.897;5.470;15;3;18.466;1;24;81;104;194;124;2.365;733;7.794;11;1;11.432;16;153;365;873;1.475;697;10.395;2.630;13.264;26;4;29.898
;06:4,01 a 5,00;10;82;180;616;1.129;528;3.960;622;4.378;12;4;11.521;7;9;27;63;103;45;1.134;413;9.021;14;6;10.842;17;91;207;679;1.232;573;5.094;1.035;13.399;26;10;22.363
;07:5,01 a 7,00;12;54;119;347;631;202;3.029;658;6.101;36;6;11.195;1;20;7;73;131;41;1.183;297;10.949;36;7;12.745;13;74;126;420;762;243;4.212;955;17.050;72;13;23.940
;08:7,01 a 10,00;2;26;53;179;373;123;1.891;366;5.190;54;7;8.264;0;7;5;12;60;18;846;182;5.045;60;6;6.241;2;33;58;191;433;141;2.737;548;10.235;114;13;14.505
;09:10,01 a 15,00;0;21;39;38;276;71;1.492;210;5.309;70;2;7.528;0;1;10;11;21;21;552;87;3.965;52;5;4.725;0;22;49;49;297;92;2.044;297;9.274;122;7;12.253
;10:15,01 a 20,00;0;4;7;18;144;22;751;82;3.396;37;13;4.474;0;1;5;5;9;6;126;34;1.796;23;3;2.008;0;5;12;23;153;28;877;116;5.192;60;16;6.482
;11:Mais de 20,00;0;3;0;8;35;17;494;72;4.945;71;14;5.659;0;0;1;1;4;3;159;20;2.051;31;2;2.272;0;3;1;9;39;20;653;92;6.996;102;16;7.931
;{ñ class};5;89;160;274;461;144;630;41;362;9;0;2.175;16;68;144;295;440;144;666;49;437;7;1;2.267;21;157;304;569;901;288;1.296;90;799;16;1;4.442
431490:Porto Alegre - RS;Total;784;6.995;8.848;30.909;53.804;32.150;132.516;24.618;59.558;969;579;351.730;338;2.443;4.939;14.593;28.523;18.386;129.887;28.422;109.754;1.007;496;338.788;1.122;9.438;13.787;45.502;82.327;50.536;262.403;53.040;169.312;1.976;1.075;690.518
;00:Até 0,50;3;18;15;215;161;457;269;33;134;0;1;1.306;11;50;61;276;304;477;322;38;95;3;0;1.637;14;68;76;491;465;934;591;71;229;3;1;2.943
;01:0,51 a 1,00;24;112;123;1.045;984;1.802;2.026;251;443;13;1;6.824;62;310;414;1.344;2.183;2.087;4.275;458;656;9;2;11.800;86;422;537;2.389;3.167;3.889;6.301;709;1.099;22;3;18.624
;02:1,01 a 1,50;233;1.842;2.124;7.273;12.775;8.045;25.968;1.843;1.475;17;8;61.603;138;1.114;1.732;5.520;13.290;8.127;42.974;3.466;4.751;31;11;81.154;371;2.956;3.856;12.793;26.065;16.172;68.942;5.309;6.226;48;19;142.757
;03:1,51 a 2,00;171;1.911;2.431;7.305;12.711;6.539;26.142;2.558;3.390;35;10;63.203;48;353;1.042;3.024;5.774;3.390;26.845;4.517;14.723;40;8;59.764;219;2.264;3.473;10.329;18.485;9.929;52.987;7.075;18.113;75;18;122.967
;04:2,01 a 3,00;190;1.584;2.076;7.029;11.776;5.801;33.901;5.692;6.479;54;17;74.599;41;259;1.172;2.895;3.842;2.060;26.741;8.206;28.012;77;20;73.325;231;1.843;3.248;9.924;15.618;7.861;60.642;13.898;34.491;131;37;147.924
;05:3,01 a 4,00;81;620;837;3.246;6.327;3.753;15.127;3.514;4.123;47;26;37.701;8;92;183;464;988;719;10.894;4.044;11.850;112;18;29.372;89;712;1.020;3.710;7.315;4.472;26.021;7.558;15.973;159;44;67.073
;06:4,01 a 5,00;25;243;367;1.403;2.626;1.713;7.523;2.329;3.605;57;15;19.906;3;38;72;208;427;367;5.693;2.061;7.760;63;8;16.700;28;281;439;1.611;3.053;2.080;13.216;4.390;11.365;120;23;36.606
;07:5,01 a 7,00;17;249;342;1.508;3.455;1.970;8.997;3.065;6.350;119;30;26.102;3;57;48;161;548;422;5.457;2.391;11.429;147;29;20.692;20;306;390;1.669;4.003;2.392;14.454;5.456;17.779;266;59;46.794
;08:7,01 a 10,00;7;109;131;572;1.086;1.015;5.694;2.322;8.258;182;53;19.429;0;10;17;36;261;226;3.244;1.625;10.471;187;51;16.128;7;119;148;608;1.347;1.241;8.938;3.947;18.729;369;104;35.557
;09:10,01 a 15,00;0;29;52;159;509;412;3.333;1.733;8.934;166;62;15.389;0;4;14;18;95;87;1.580;990;8.821;166;76;11.851;0;33;66;177;604;499;4.913;2.723;17.755;332;138;27.240
;10:15,01 a 20,00;1;0;15;30;132;93;1.295;681;5.741;106;73;8.167;0;1;2;4;10;14;388;292;4.624;113;69;5.517;1;1;17;34;142;107;1.683;973;10.365;219;142;13.684
;11:Mais de 20,00;0;1;6;58;140;82;806;462;10.323;132;273;12.283;0;2;0;2;14;14;222;123;6.252;42;198;6.869;0;3;6;60;154;96;1.028;585;16.575;174;471;19.152
;{ñ class};32;277;329;1.066;1.122;468;1.435;135;303;41;10;5.218;24;153;182;641;787;396;1.252;211;310;17;6;3.979;56;430;511;1.707;1.909;864;2.687;346;613;58;16;9.197
500270:Campo Grande - MS;Total;340;3.851;5.546;12.718;17.701;12.200;49.559;6.540;22.070;460;153;131.138;81;1.566;1.912;4.424;8.899;6.511;41.260;5.631;34.975;565;151;105.975;421;5.417;7.458;17.142;26.600;18.711;90.819;12.171;57.045;1.025;304;237.113
;00:Até 0,50;0;2;9;11;17;48;48;5;63;0;0;203;1;5;3;14;36;43;74;15;108;1;1;301;1;7;12;25;53;91;122;20;171;1;1;504
;01:0,51 a 1,00;19;139;130;389;429;705;897;54;307;6;1;3.076;6;47;101;344;554;714;1.145;95;484;8;3;3.501;25;186;231;733;983;1.419;2.042;149;791;14;4;6.577
;02:1,01 a 1,50;207;1.590;2.086;4.945;6.610;5.056;15.780;917;815;12;1;38.019;61;904;1.063;2.885;5.182;4.006;19.454;1.529;2.095;22;2;37.203;268;2.494;3.149;7.830;11.792;9.062;35.234;2.446;2.910;34;3;75.222
;03:1,51 a 2,00;73;1.012;1.439;2.993;4.285;2.785;10.096;777;986;20;2;24.468;8;422;451;652;1.587;859;8.130;1.016;2.103;14;4;15.246;81;1.434;1.890;3.645;5.872;3.644;18.226;1.793;3.089;34;6;39.714
;04:2,01 a 3,00;27;658;1.139;2.536;3.279;1.805;7.929;1.184;2.052;33;5;20.647;1;106;182;229;751;432;5.881;1.189;5.193;39;10;14.013;28;764;1.321;2.765;4.030;2.237;13.810;2.373;7.245;72;15;34.660
;05:3,01 a 4,00;3;195;322;719;1.193;668;4.977;1.308;2.433;31;5;11.854;0;20;42;65;267;160;2.311;677;5.711;45;3;9.301;3;215;364;784;1.460;828;7.288;1.985;8.144;76;8;21.155
;06:4,01 a 5,00;1;70;141;354;579;365;2.708;681;2.182;31;3;7.115;0;5;8;32;131;81;1.336;392;4.639;46;4;6.674;1;75;149;386;710;446;4.044;1.073;6.821;77;7;13.789
;07:5,01 a 7,00;0;50;71;387;680;425;3.665;743;3.415;56;11;9.503;0;3;5;31;113;87;1.342;371;5.207;74;6;7.239;0;53;76;418;793;512;5.007;1.114;8.622;130;17;16.742
;08:7,01 a 10,00;0;26;17;92;233;126;1.763;451;2.984;55;12;5.759;0;1;3;16;60;21;730;184;4.606;98;9;5.728;0;27;20;108;293;147;2.493;635;7.590;153;21;11.487
;09:10,01 a 15,00;0;3;6;16;67;55;916;221;2.343;131;16;3.774;0;0;1;4;18;12;343;71;2.442;136;19;3.046;0;3;7;20;85;67;1.259;292;4.785;267;35;6.820
;10:15,01 a 20,00;0;0;1;3;5;13;280;74;1.427;41;67;1.911;0;0;0;0;2;1;52;21;812;51;63;1.002;0;0;1;3;7;14;332;95;2.239;92;130;2.913
;11:Mais de 20,00;0;2;5;12;31;7;180;89;2.885;30;29;3.270;0;0;1;2;1;1;30;14;1.188;22;25;1.284;0;2;6;14;32;8;210;103;4.073;52;54;4.554
;{ñ class};10;104;180;261;293;142;320;36;178;14;1;1.539;4;53;52;150;197;94;432;57;387;9;2;1.437;14;157;232;411;490;236;752;93;565;23;3;2.976
510340:Cuiabá - MT;Total;447;2.092;3.603;8.367;14.478;11.525;47.877;6.049;20.425;472;65;115.400;90;573;1.249;3.456;5.107;5.573;37.091;6.248;29.413;667;48;89.515;537;2.665;4.852;11.823;19.585;17.098;84.968;12.297;49.838;1.139;113;204.915
;00:Até 0,50;1;0;6;29;17;148;34;5;24;1;0;265;0;5;6;20;9;135;61;7;37;1;0;281;1;5;12;49;26;283;95;12;61;2;0;546
;01:0,51 a 1,00;27;95;99;237;344;643;707;42;128;7;0;2.329;6;32;52;142;225;590;954;59;162;7;0;2.229;33;127;151;379;569;1.233;1.661;101;290;14;0;4.558
;02:1,01 a 1,50;250;938;1.308;3.285;4.948;4.716;14.212;633;471;12;2;30.775;73;406;870;2.522;3.166;3.376;16.344;1.051;1.047;23;1;28.879;323;1.344;2.178;5.807;8.114;8.092;30.556;1.684;1.518;35;3;59.654
;03:1,51 a 2,00;99;453;1.008;2.182;3.716;2.596;9.254;668;729;15;4;20.724;6;68;185;483;830;703;7.193;930;1.593;11;5;12.007;105;521;1.193;2.665;4.546;3.299;16.447;1.598;2.322;26;9;32.731
;04:2,01 a 3,00;41;361;625;1.574;2.857;1.856;9.362;1.344;1.588;34;1;19.643;4;24;72;133;509;415;6.150;1.814;2.609;24;1;11.755;45;385;697;1.707;3.366;2.271;15.512;3.158;4.197;58;2;31.398
;05:3,01 a 4,00;12;90;201;458;949;645;4.521;973;2.515;48;1;10.413;0;3;10;20;117;129;3.182;907;4.617;57;1;9.043;12;93;211;478;1.066;774;7.703;1.880;7.132;105;2;19.456
;06:4,01 a 5,00;2;40;73;178;498;353;3.803;855;2.860;46;2;8.710;0;6;5;29;48;58;1.202;506;5.499;74;0;7.427;2;46;78;207;546;411;5.005;1.361;8.359;120;2;16.137
;07:5,01 a 7,00;0;43;100;134;539;268;3.069;754;3.248;89;10;8.254;0;6;7;28;59;52;893;393;6.176;148;7;7.769;0;49;107;162;598;320;3.962;1.147;9.424;237;17;16.023
;08:7,01 a 10,00;0;13;55;60;219;104;1.465;336;2.872;73;9;5.206;0;6;4;12;35;35;569;181;3.488;136;8;4.474;0;19;59;72;254;139;2.034;517;6.360;209;17;9.680
;09:10,01 a 15,00;0;2;4;29;36;42;660;222;2.701;64;19;3.779;0;2;0;7;14;20;250;214;2.374;125;12;3.018;0;4;4;36;50;62;910;436;5.075;189;31;6.797
;10:15,01 a 20,00;0;0;3;2;11;10;226;122;1.419;30;4;1.827;0;0;0;1;1;2;36;146;860;40;6;1.092;0;0;3;3;12;12;262;268;2.279;70;10;2.919
;11:Mais de 20,00;0;0;0;4;30;13;234;82;1.817;49;13;2.242;0;0;0;1;4;2;32;18;878;18;7;960;0;0;0;5;34;15;266;100;2.695;67;20;3.202
;{ñ class};15;57;121;195;314;131;330;13;53;4;0;1.233;1;15;38;58;90;56;225;22;73;3;0;581;16;72;159;253;404;187;555;35;126;7;0;1.814
520870:Goiânia - GO;Total;1.063;13.023;20.080;29.759;34.951;42.907;85.259;11.138;36.837;616;205;275.838;392;4.453;9.664;16.827;16.526;36.432;72.955;12.155;63.716;630;187;233.937;1.455;17.476;29.744;46.586;51.477;79.339;158.214;23.293;100.553;1.246;392;509.775
;00:Até 0,50;1;59;82;707;77;1.268;88;25;188;1;0;2.496;1;57;214;1.545;61;1.654;78;41;249;1;3;3.904;2;116;296;2.252;138;2.922;166;66;437;2;3;6.400
;01:0,51 a 1,00;102;616;680;2.046;1.647;3.667;3.570;224;687;8;9;13.256;40;327;541;2.478;1.094;3.343;4.334;335;957;13;4;13.466;142;943;1.221;4.524;2.741;7.010;7.904;559;1.644;21;13;26.722
;02:1,01 a 1,50;541;4.048;5.543;8.605;13.839;15.268;31.618;2.249;2.304;26;1;84.042;320;1.855;4.989;5.764;10.706;12.283;39.559;3.549;4.853;26;1;83.905;861;5.903;10.532;14.369;24.545;27.551;71.177;5.798;7.157;52;2;167.947
;03:1,51 a 2,00;250;2.460;3.611;5.387;7.651;7.385;18.341;1.754;2.042;26;8;48.915;14;661;2.042;1.702;2.447;4.646;13.986;2.147;4.043;19;6;31.713;264;3.121;5.653;7.089;10.098;12.031;32.327;3.901;6.085;45;14;80.628
;04:2,01 a 3,00;110;2.247;2.885;4.598;5.929;5.486;14.595;2.133;3.988;47;13;42.031;10;601;907;1.615;1.140;4.906;7.799;2.169;8.113;43;7;27.310;120;2.848;3.792;6.213;7.069;10.392;22.394;4.302;12.101;90;20;69.341
;05:3,01 a 4,00;29;871;998;1.969;2.185;2.328;5.879;1.421;4.045;40;10;19.775;0;195;146;1.094;337;3.191;2.608;1.358;10.501;59;10;19.499;29;1.066;1.144;3.063;2.522;5.519;8.487;2.779;14.546;99;20;39.274
;06:4,01 a 5,00;2;499;613;963;910;1.688;2.979;885;3.730;37;8;12.314;0;157;203;835;250;3.309;1.364;1.083;11.258;53;7;18.519;2;656;816;1.798;1.160;4.997;4.343;1.968;14.988;90;15;30.833
;07:5,01 a 7,00;3;1.350;4.403;3.733;1.630;3.032;3.905;956;5.691;77;13;24.793;0;371;369;1.124;239;2.240;1.584;885;12.151;94;21;19.078;3;1.721;4.772;4.857;1.869;5.272;5.489;1.841;17.842;171;34;43.871
;08:7,01 a 10,00;0;440;773;921;581;1.518;2.140;659;4.837;89;14;11.972;1;92;69;118;55;406;627;296;5.335;97;20;7.116;1;532;842;1.039;636;1.924;2.767;955;10.172;186;34;19.088
;09:10,01 a 15,00;0;131;165;228;135;463;1.041;353;3.674;102;33;6.325;0;39;25;59;39;160;412;134;3.274;92;18;4.252;0;170;190;287;174;623;1.453;487;6.948;194;51;10.577
;10:15,01 a 20,00;1;28;29;54;46;197;441;149;1.889;87;39;2.960;0;11;4;26;8;35;76;34;1.231;90;40;1.555;1;39;33;80;54;232;517;183;3.120;177;79;4.515
;11:Mais de 20,00;0;79;21;129;12;330;263;272;3.638;66;57;4.867;0;38;3;29;0;50;49;59;1.604;34;45;1.911;0;117;24;158;12;380;312;331;5.242;100;102;6.778
;{ñ class};24;195;277;419;309;277;399;58;124;10;0;2.092;6;49;152;438;150;209;479;65;147;9;5;1.709;30;244;429;857;459;486;878;123;271;19;5;3.801
530010:Brasília - DF;Total;1.926;16.812;16.473;40.799;127.654;43.804;268.326;22.239;136.808;3.356;922;679.119;479;3.331;4.199;11.428;29.453;20.708;156.323;24.132;129.733;2.781;555;383.122;2.405;20.143;20.672;52.227;157.107;64.512;424.649;46.371;266.541;6.137;1.477;1.062.241
;00:Até 0,50;2;49;13;118;117;568;230;66;118;5;0;1.286;2;23;2;78;47;563;279;44;124;1;0;1.163;4;72;15;196;164;1.131;509;110;242;6;0;2.449
