;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
172100:Palmas - TO;Total;31.400;257;53;127;22.237;173;2.625;4;4;570;325;2;1;2;11;18;90;7.450;584;65.933;21.121;394;7;12;27.680;272;2.789;0;8;512;154;0;0;0;2;12;83;13.543;261;66.850;52.521;651;60;139;49.917;445;5.414;4;12;1.082;479;2;1;2;13;30;173;20.993;845;132.783
;00:Até 0,50;230;0;0;0;4;0;10;0;0;279;0;0;0;0;0;0;0;2;8;533;223;2;0;0;10;1;6;0;0;288;0;0;0;0;0;0;0;3;6;539;453;2;0;0;14;1;16;0;0;567;0;0;0;0;0;0;0;5;14;1.072
;01:0,51 a 1,00;847;44;2;41;25;1;415;0;0;271;4;1;0;0;0;1;0;1.643;47;3.342;948;29;1;4;53;20;447;0;0;215;10;0;0;0;0;2;0;3.000;16;4.745;1.795;73;3;45;78;21;862;0;0;486;14;1;0;0;0;3;0;4.643;63;8.087
;02:1,01 a 1,50;11.288;97;16;39;1.361;2;243;0;2;18;100;0;0;1;0;6;0;2.326;469;15.968;11.400;217;2;5;2.230;17;290;0;3;9;113;0;0;0;0;4;0;3.657;182;18.129;22.688;314;18;44;3.591;19;533;0;5;27;213;0;0;1;0;10;0;5.983;651;34.097
;03:1,51 a 2,00;6.779;53;15;23;1.128;6;306;3;0;1;61;1;0;1;0;3;0;756;14;9.150;3.498;62;1;1;1.483;8;364;0;1;0;11;0;0;0;0;0;0;1.291;3;6.723;10.277;115;16;24;2.611;14;670;3;1;1;72;1;0;1;0;3;0;2.047;17;15.873
;04:2,01 a 3,00;7.256;32;14;9;2.751;36;482;1;1;0;149;0;0;0;2;4;8;578;1;11.324;2.372;47;2;2;4.517;57;536;0;4;0;13;0;0;0;1;5;11;1.109;23;8.699;9.628;79;16;11;7.268;93;1.018;1;5;0;162;0;0;0;3;9;19;1.687;24;20.023
;05:3,01 a 4,00;1.901;10;6;11;1.975;60;264;0;0;0;9;0;1;0;0;3;39;1.589;5;5.873;1.020;22;0;0;2.976;84;340;0;0;0;2;0;0;0;1;0;35;3.871;7;8.358;2.921;32;6;11;4.951;144;604;0;0;0;11;0;1;0;1;3;74;5.460;12;14.231
;06:4,01 a 5,00;889;7;0;3;2.514;7;366;0;1;0;0;0;0;0;1;1;36;233;0;4.058;561;4;0;0;5.224;12;360;0;0;0;4;0;0;0;0;1;29;397;5;6.597;1.450;11;0;3;7.738;19;726;0;1;0;4;0;0;0;1;2;65;630;5;10.655
;07:5,01 a 7,00;752;6;0;1;3.424;35;201;0;0;0;1;0;0;0;0;0;4;43;1;4.468;415;4;1;0;6.009;46;170;0;0;0;0;0;0;0;0;0;8;34;1;6.688;1.167;10;1;1;9.433;81;371;0;0;0;1;0;0;0;0;0;12;77;2;11.156
;08:7,01 a 10,00;472;4;0;0;3.436;24;137;0;0;0;0;0;0;0;0;0;3;147;0;4.223;260;2;0;0;2.177;24;193;0;0;0;0;0;0;0;0;0;0;103;0;2.759;732;6;0;0;5.613;48;330;0;0;0;0;0;0;0;0;0;3;250;0;6.982
;09:10,01 a 15,00;325;0;0;0;2.988;1;117;0;0;0;0;0;0;0;2;0;0;70;3;3.506;167;1;0;0;1.708;2;31;0;0;0;0;0;0;0;0;0;0;30;4;1.943;492;1;0;0;4.696;3;148;0;0;0;0;0;0;0;2;0;0;100;7;5.449
;10:15,01 a 20,00;108;0;0;0;1.075;1;68;0;0;0;0;0;0;0;1;0;0;14;0;1.267;58;0;0;0;567;0;39;0;0;0;0;0;0;0;0;0;0;21;0;685;166;0;0;0;1.642;1;107;0;0;0;0;0;0;0;1;0;0;35;0;1.952
;11:Mais de 20,00;108;2;0;0;1.498;0;3;0;0;0;0;0;0;0;5;0;0;49;0;1.665;32;2;0;0;668;0;0;0;0;0;0;0;0;0;0;0;0;25;0;727;140;4;0;0;2.166;0;3;0;0;0;0;0;0;0;5;0;0;74;0;2.392
;{ñ class};445;2;0;0;58;0;13;0;0;1;1;0;0;0;0;0;0;0;36;556;167;2;0;0;58;1;13;0;0;0;1;0;0;0;0;0;0;2;14;258;612;4;0;0;116;1;26;0;0;1;2;0;0;0;0;0;0;2;50;814
211130:São Luiz - MA;Total;127.388;119;37;46;36.166;651;11.365;734;1.087;1.052;1.543;1;2;2;21;921;66;109;42;181.352;89.709;264;45;15;40.244;700;13.716;11;916;1.103;1.333;5;2;0;20;159;64;39;56;148.401;217.097;383;82;61;76.410;1.351;25.081;745;2.003;2.155;2.876;6;4;2;41;1.080;130;148;98;329.753
;00:Até 0,50;311;0;0;0;8;0;4;33;0;163;1;0;0;0;0;1;0;0;3;524;373;0;0;0;9;0;4;0;0;165;0;0;0;0;0;0;0;0;8;559;684;0;0;0;17;0;8;33;0;328;1;0;0;0;0;1;0;0;11;1.083
;01:0,51 a 1,00;3.555;15;5;6;168;37;1.723;20;17;796;17;0;1;2;2;18;0;0;4;6.386;5.231;29;0;1;200;51;2.750;1;12;853;16;0;0;0;0;7;0;0;8;9.159;8.786;44;5;7;368;88;4.473;21;29;1.649;33;0;1;2;2;25;0;0;12;15.545
;02:1,01 a 1,50;51.130;43;16;19;871;36;2.895;27;258;87;485;1;0;0;1;177;2;2;19;56.069;49.523;168;23;9;1.183;49;4.156;2;347;84;541;4;2;0;6;113;2;1;15;56.228;100.653;211;39;28;2.054;85;7.051;29;605;171;1.026;5;2;0;7;290;4;3;34;112.297
;03:1,51 a 2,00;26.536;17;4;8;2.005;127;1.529;56;489;0;279;0;0;0;0;159;0;2;7;31.218;12.755;17;6;1;3.012;142;1.614;1;204;0;138;1;0;0;3;22;0;1;7;17.924;39.291;34;10;9;5.017;269;3.143;57;693;0;417;1;0;0;3;181;0;3;14;49.142
;04:2,01 a 3,00;22.034;9;5;6;3.470;166;1.269;84;129;0;483;0;0;0;8;475;9;0;2;28.149;9.346;21;10;0;6.310;247;2.099;3;134;0;464;0;0;0;3;11;14;0;4;18.666;31.380;30;15;6;9.780;413;3.368;87;263;0;947;0;0;0;11;486;23;0;6;46.815
;05:3,01 a 4,00;7.337;14;5;5;6.533;79;1.530;196;96;0;108;0;0;0;0;51;29;2;3;15.988;4.581;17;4;2;7.116;81;1.306;1;142;0;44;0;0;0;3;1;25;16;1;13.340;11.918;31;9;7;13.649;160;2.836;197;238;0;152;0;0;0;3;52;54;18;4;29.328
;06:4,01 a 5,00;3.607;8;1;0;5.836;29;831;15;31;0;68;0;1;0;0;8;20;49;0;10.504;2.046;4;1;2;8.537;18;510;1;26;0;42;0;0;0;1;3;19;8;0;11.218;5.653;12;2;2;14.373;47;1.341;16;57;0;110;0;1;0;1;11;39;57;0;21.722
;07:5,01 a 7,00;3.951;1;1;0;8.308;130;849;63;34;0;36;0;0;0;5;6;5;53;0;13.442;2.200;4;0;0;6.245;93;666;1;22;0;12;0;0;0;3;1;3;12;0;9.262;6.151;5;1;0;14.553;223;1.515;64;56;0;48;0;0;0;8;7;8;65;0;22.704
;08:7,01 a 10,00;2.750;1;0;1;3.359;24;335;170;19;0;22;0;0;0;2;5;1;1;0;6.690;1.240;1;0;0;3.776;10;271;1;18;0;21;0;0;0;0;0;0;1;0;5.339;3.990;2;0;1;7.135;34;606;171;37;0;43;0;0;0;2;5;1;2;0;12.029
;09:10,01 a 15,00;1.737;7;0;1;3.026;16;183;34;9;0;21;0;0;0;0;0;0;0;0;5.034;680;2;0;0;2.440;5;128;0;9;0;47;0;0;0;0;0;1;0;0;3.312;2.417;9;0;1;5.466;21;311;34;18;0;68;0;0;0;0;0;1;0;0;8.346
;10:15,01 a 20,00;625;0;0;0;1.092;0;193;2;0;0;4;0;0;0;2;0;0;0;0;1.918;311;1;0;0;599;2;193;0;0;0;0;0;0;0;1;0;0;0;0;1.107;936;1;0;0;1.691;2;386;2;0;0;4;0;0;0;3;0;0;0;0;3.025
;11:Mais de 20,00;644;2;0;0;1.477;7;21;0;5;0;5;0;0;0;1;0;0;0;0;2.162;155;0;0;0;789;2;10;0;2;0;1;0;0;0;0;0;0;0;0;959;799;2;0;0;2.266;9;31;0;7;0;6;0;0;0;1;0;0;0;0;3.121
;{ñ class};3.171;2;0;0;13;0;3;34;0;6;14;0;0;0;0;21;0;0;4;3.268;1.268;0;1;0;28;0;9;0;0;1;7;0;0;0;0;1;0;0;13;1.328;4.439;2;1;0;41;0;12;34;0;7;21;0;0;0;0;22;0;0;17;4.596
221100:Terezina - PI;Total;106.653;274;150;251;36.353;21;5.768;249;10;901;1.349;0;4;1;57;373;232;74;0;152.720;72.605;325;17;8;41.900;20;8.732;1;8;863;614;0;0;0;37;73;540;80;0;125.823;179.258;599;167;259;78.253;41;14.500;250;18;1.764;1.963;0;4;1;94;446;772;154;0;278.543
;00:Até 0,50;343;0;0;0;17;0;38;25;0;335;1;0;0;0;0;0;0;0;0;759;295;1;1;0;16;0;44;0;0;321;2;0;0;0;0;1;0;0;0;681;638;1;1;0;33;0;82;25;0;656;3;0;0;0;0;1;0;0;0;1.440
;01:0,51 a 1,00;4.119;23;6;35;534;0;474;26;0;512;59;0;0;1;5;9;0;0;0;5.803;3.949;27;2;0;536;1;677;0;3;474;24;0;0;0;4;2;3;0;0;5.702;8.068;50;8;35;1.070;1;1.151;26;3;986;83;0;0;1;9;11;3;0;0;11.505
;02:1,01 a 1,50;58.368;193;120;185;4.269;7;2.667;15;7;48;970;0;4;0;8;259;1;3;0;67.124;48.211;223;11;6;5.387;9;4.764;0;2;63;454;0;0;0;4;56;8;5;0;59.203;106.579;416;131;191;9.656;16;7.431;15;9;111;1.424;0;4;0;12;315;9;8;0;126.327
;03:1,51 a 2,00;17.648;13;12;17;4.214;0;718;73;0;0;156;0;0;0;3;82;1;0;0;22.937;7.811;23;2;0;6.767;3;909;1;2;0;69;0;0;0;6;6;24;1;0;15.624;25.459;36;14;17;10.981;3;1.627;74;2;0;225;0;0;0;9;88;25;1;0;38.561
;04:2,01 a 3,00;12.672;14;7;7;3.802;8;746;103;3;0;83;0;0;0;4;14;54;12;0;17.529;5.306;6;0;1;5.854;6;1.038;0;0;0;39;0;0;0;4;3;272;9;0;12.538;17.978;20;7;8;9.656;14;1.784;103;3;0;122;0;0;0;8;17;326;21;0;30.067
;05:3,01 a 4,00;3.935;25;1;2;6.961;0;397;2;0;0;14;0;0;0;8;2;95;59;0;11.501;2.302;41;0;0;7.537;0;505;0;0;0;10;0;0;0;1;2;111;64;0;10.573;6.237;66;1;2;14.498;0;902;2;0;0;24;0;0;0;9;4;206;123;0;22.074
;06:4,01 a 5,00;2.148;0;1;1;3.132;0;313;2;0;0;13;0;0;0;0;2;54;0;0;5.666;1.251;0;0;0;5.630;0;391;0;1;0;5;0;0;0;1;2;80;1;0;7.362;3.399;0;1;1;8.762;0;704;2;1;0;18;0;0;0;1;4;134;1;0;13.028
;07:5,01 a 7,00;2.065;5;1;0;2.479;0;210;1;0;0;14;0;0;0;1;3;19;0;0;4.798;1.275;2;1;1;3.317;0;237;0;0;0;7;0;0;0;5;0;31;0;0;4.876;3.340;7;2;1;5.796;0;447;1;0;0;21;0;0;0;6;3;50;0;0;9.674
;08:7,01 a 10,00;1.651;0;0;0;4.401;1;121;0;0;0;7;0;0;0;10;0;5;0;0;6.196;790;0;0;0;2.898;0;117;0;0;0;1;0;0;0;4;1;9;0;0;3.820;2.441;0;0;0;7.299;1;238;0;0;0;8;0;0;0;14;1;14;0;0;10.016
;09:10,01 a 15,00;1.190;0;0;0;3.465;5;61;0;0;0;4;0;0;0;4;0;2;0;0;4.731;540;0;0;0;2.375;0;26;0;0;0;1;0;0;0;3;0;1;0;0;2.946;1.730;0;0;0;5.840;5;87;0;0;0;5;0;0;0;7;0;3;0;0;7.677
;10:15,01 a 20,00;458;0;0;0;1.581;0;3;0;0;0;0;0;0;0;1;0;0;0;0;2.043;164;0;0;0;874;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1.042;622;0;0;0;2.455;0;5;0;0;0;0;0;0;0;2;0;1;0;0;3.085
;11:Mais de 20,00;314;0;0;0;1.354;0;17;0;0;0;1;0;0;0;13;0;1;0;0;1.700;78;0;0;0;694;0;17;0;0;0;0;0;0;0;4;0;0;0;0;793;392;0;0;0;2.048;0;34;0;0;0;1;0;0;0;17;0;1;0;0;2.493
;{ñ class};1.742;1;2;4;144;0;3;2;0;6;27;0;0;0;0;2;0;0;0;1.933;633;2;0;0;15;1;5;0;0;5;2;0;0;0;0;0;0;0;0;663;2.375;3;2;4;159;1;8;2;0;11;29;0;0;0;0;2;0;0;0;2.596
230440:Fortaleza - CE;Total;343.069;510;118;23;64.068;62;3.746;660;261;4.453;1.858;2;2;2;146;261;512;13.434;794;433.981;240.884;1.902;29;12;65.047;79;4.305;16;83;4.224;863;15;0;0;49;195;307;16.427;4.707;339.144;583.953;2.412;147;35;129.115;141;8.051;676;344;8.677;2.721;17;2;2;195;456;819;29.861;5.501;773.125
;00:Até 0,50;1.041;1;0;0;42;0;4;14;0;1.175;8;0;0;0;1;5;0;1.701;4;3.996;895;4;0;0;85;0;26;0;0;1.324;5;0;0;0;1;5;0;1.871;8;4.224;1.936;5;0;0;127;0;30;14;0;2.499;13;0;0;0;2;10;0;3.572;12;8.220
;01:0,51 a 1,00;12.281;15;12;3;193;3;150;78;1;3.120;243;1;0;1;3;24;1;3.471;21;19.621;12.226;63;0;3;183;6;56;5;2;2.761;47;1;0;0;3;27;0;4.053;104;19.540;24.507;78;12;6;376;9;206;83;3;5.881;290;2;0;1;6;51;1;7.524;125;39.161
;02:1,01 a 1,50;175.168;314;75;15;3.060;2;431;122;148;103;989;1;2;1;1;137;322;2.589;140;183.620;148.041;1.481;17;5;12.074;10;508;4;58;78;551;12;0;0;5;113;167;3.267;1.018;167.409;323.209;1.795;92;20;15.134;12;939;126;206;181;1.540;13;2;1;6;250;489;5.856;1.158;351.029
;03:1,51 a 2,00;64.063;84;7;3;3.646;6;545;85;90;2;303;0;0;0;15;52;21;1.438;218;70.578;28.400;166;3;1;5.611;18;552;3;8;3;86;2;0;0;3;23;16;1.704;919;37.518;92.463;250;10;4;9.257;24;1.097;88;98;5;389;2;0;0;18;75;37;3.142;1.137;108.096
;04:2,01 a 3,00;45.728;49;8;0;3.908;33;875;147;14;0;166;0;0;0;14;18;51;2.160;167;53.338;21.095;103;1;0;8.208;31;1.052;2;4;0;88;0;0;0;3;14;23;2.841;1.006;34.471;66.823;152;9;0;12.116;64;1.927;149;18;0;254;0;0;0;17;32;74;5.001;1.173;87.809
;05:3,01 a 4,00;14.096;13;4;0;15.462;5;706;112;4;0;39;0;0;0;28;4;33;358;166;31.030;9.296;23;2;1;7.348;7;958;1;7;1;22;0;0;0;5;5;42;451;1.424;19.593;23.392;36;6;1;22.810;12;1.664;113;11;1;61;0;0;0;33;9;75;809;1.590;50.623
;06:4,01 a 5,00;6.822;6;1;2;10.233;1;319;59;0;0;32;0;0;0;18;3;46;43;24;17.609;5.761;22;1;1;5.762;0;457;0;1;0;29;0;0;0;7;0;33;77;133;12.284;12.583;28;2;3;15.995;1;776;59;1;0;61;0;0;0;25;3;79;120;157;29.893
;07:5,01 a 7,00;7.072;7;2;0;10.856;5;341;19;0;0;21;0;0;0;17;8;21;26;16;18.411;5.567;19;2;1;11.223;2;407;0;3;0;18;0;0;0;15;4;20;36;64;17.381;12.639;26;4;1;22.079;7;748;19;3;0;39;0;0;0;32;12;41;62;80;35.792
;08:7,01 a 10,00;5.174;3;5;0;5.069;1;109;6;3;0;10;0;0;0;12;6;4;3;15;10.420;3.354;5;1;0;5.899;2;101;1;0;0;5;0;0;0;2;0;3;2;14;9.389;8.528;8;6;0;10.968;3;210;7;3;0;15;0;0;0;14;6;7;5;29;19.809
;09:10,01 a 15,00;3.789;3;2;0;4.767;4;166;0;0;0;8;0;0;0;23;1;1;0;14;8.778;2.323;4;1;0;4.307;1;139;0;0;0;8;0;0;0;5;0;2;0;9;6.799;6.112;7;3;0;9.074;5;305;0;0;0;16;0;0;0;28;1;3;0;23;15.577
;10:15,01 a 20,00;1.787;4;0;0;3.008;0;40;1;0;0;4;0;0;0;4;0;6;0;2;4.856;974;1;0;0;1.954;1;17;0;0;0;0;0;0;0;0;0;0;0;1;2.948;2.761;5;0;0;4.962;1;57;1;0;0;4;0;0;0;4;0;6;0;3;7.804
;11:Mais de 20,00;1.552;4;1;0;3.637;0;43;0;0;0;1;0;0;0;7;0;6;0;1;5.252;481;5;0;0;2.223;0;13;0;0;0;0;0;0;0;0;0;1;0;2;2.725;2.033;9;1;0;5.860;0;56;0;0;0;1;0;0;0;7;0;7;0;3;7.977
;{ñ class};4.496;7;1;0;187;2;17;17;1;53;34;0;0;0;3;3;0;1.645;6;6.472;2.471;6;1;0;170;1;19;0;0;57;4;0;0;0;0;4;0;2.125;5;4.863;6.967;13;2;0;357;3;36;17;1;110;38;0;0;0;3;7;0;3.770;11;11.335
240810:Natal - RN;Total;116.617;312;61;89;40.355;826;1.113;264;637;1.264;1.021;15;6;1;39;48;238;4;12;162.922;86.162;614;11;5;39.468;738;1.202;65;1.816;1.592;945;0;1;0;11;47;234;1;18;132.930;202.779;926;72;94;79.823;1.564;2.315;329;2.453;2.856;1.966;15;7;1;50;95;472;5;30;295.852
;00:Até 0,50;421;0;0;0;165;2;2;27;1;783;5;0;0;0;0;1;0;0;0;1.407;410;2;1;0;166;1;0;12;0;1.139;6;0;0;0;0;1;0;0;0;1.738;831;2;1;0;331;3;2;39;1;1.922;11;0;0;0;0;2;0;0;0;3.145
;01:0,51 a 1,00;3.763;17;22;25;512;9;26;29;53;461;65;1;5;1;6;4;0;0;1;5.000;4.612;31;5;2;347;4;14;26;70;432;130;0;1;0;2;5;0;0;1;5.682;8.375;48;27;27;859;13;40;55;123;893;195;1;6;1;8;9;0;0;2;10.682
;02:1,01 a 1,50;59.052;182;26;59;1.995;11;276;43;398;12;580;13;1;0;4;23;2;3;9;62.689;53.802;429;3;3;2.947;9;257;18;846;17;587;0;0;0;0;19;7;1;11;58.956;112.854;611;29;62;4.942;20;533;61;1.244;29;1.167;13;1;0;4;42;9;4;20;121.645
;03:1,51 a 2,00;21.474;51;4;1;2.871;12;70;36;59;0;185;0;0;0;6;3;0;0;0;24.772;10.351;42;0;0;4.120;13;70;1;79;0;118;0;0;0;0;2;0;0;1;14.797;31.825;93;4;1;6.991;25;140;37;138;0;303;0;0;0;6;5;0;0;1;39.569
;04:2,01 a 3,00;16.997;34;4;2;6.690;69;111;26;47;0;113;1;0;0;7;7;29;1;2;24.140;7.251;33;0;0;10.337;54;100;0;431;0;29;0;0;0;6;5;30;0;0;18.276;24.248;67;4;2;17.027;123;211;26;478;0;142;1;0;0;13;12;59;1;2;42.416
;05:3,01 a 4,00;4.720;5;2;1;7.508;183;176;19;78;0;25;0;0;0;0;2;67;0;0;12.786;2.964;20;0;0;7.048;123;204;1;386;0;14;0;0;0;0;3;62;0;5;10.830;7.684;25;2;1;14.556;306;380;20;464;0;39;0;0;0;0;5;129;0;5;23.616
;06:4,01 a 5,00;2.197;6;0;0;6.137;142;58;21;0;0;3;0;0;0;2;1;71;0;0;8.638;1.530;15;0;0;4.533;161;70;0;0;0;18;0;0;0;1;4;73;0;0;6.405;3.727;21;0;0;10.670;303;128;21;0;0;21;0;0;0;3;5;144;0;0;15.043
;07:5,01 a 7,00;2.246;7;2;0;4.095;149;264;23;0;0;22;0;0;0;3;1;38;0;0;6.850;1.648;15;1;0;3.222;156;391;0;3;0;25;0;0;0;1;3;48;0;0;5.513;3.894;22;3;0;7.317;305;655;23;3;0;47;0;0;0;4;4;86;0;0;12.363
;08:7,01 a 10,00;1.463;1;0;0;2.799;89;77;3;0;0;5;0;0;0;0;3;11;0;0;4.451;998;15;1;0;2.043;79;63;0;0;0;16;0;0;0;0;3;6;0;0;3.224;2.461;16;1;0;4.842;168;140;3;0;0;21;0;0;0;0;6;17;0;0;7.675
;09:10,01 a 15,00;1.086;0;0;0;3.738;97;45;10;0;0;7;0;0;0;0;0;7;0;0;4.990;559;3;0;0;2.518;90;32;0;0;0;1;0;0;0;0;2;5;0;0;3.210;1.645;3;0;0;6.256;187;77;10;0;0;8;0;0;0;0;2;12;0;0;8.200
;10:15,01 a 20,00;491;2;0;0;2.097;40;3;0;0;0;1;0;0;0;0;1;7;0;0;2.642;193;3;0;0;1.268;36;1;0;0;0;1;0;0;0;0;0;3;0;0;1.505;684;5;0;0;3.365;76;4;0;0;0;2;0;0;0;0;1;10;0;0;4.147
;11:Mais de 20,00;570;2;0;0;1.707;23;4;0;0;0;0;0;0;0;11;0;6;0;0;2.323;107;4;0;0;870;9;0;0;0;0;0;0;0;0;1;0;0;0;0;991;677;6;0;0;2.577;32;4;0;0;0;0;0;0;0;12;0;6;0;0;3.314
;{ñ class};2.137;5;1;1;41;0;1;27;1;8;10;0;0;0;0;2;0;0;0;2.234;1.737;2;0;0;49;3;0;7;1;4;0;0;0;0;0;0;0;0;0;1.803;3.874;7;1;1;90;3;1;34;2;12;10;0;0;0;0;2;0;0;0;4.037
250750:João Pessoa - PB;Total;95.125;513;78;141;37.093;20;15.829;27;20;925;548;6;4;0;48;79;157;0;0;150.613;59.612;727;15;12;30.723;17;25.150;1;14;753;367;4;0;0;18;77;187;1;0;117.678;154.737;1.240;93;153;67.816;37;40.979;28;34;1.678;915;10;4;0;66;156;344;1;0;268.291
;00:Até 0,50;418;1;0;0;42;0;49;2;0;177;0;0;0;0;0;0;0;0;0;689;306;2;0;0;101;0;19;1;0;197;0;0;0;0;0;0;1;0;0;627;724;3;0;0;143;0;68;3;0;374;0;0;0;0;0;0;1;0;0;1.316
;01:0,51 a 1,00;3.802;22;14;27;1.124;0;5.301;2;1;697;44;0;0;0;1;11;1;0;0;11.047;4.345;43;1;3;993;2;8.702;0;2;514;32;0;0;0;1;17;1;0;0;14.656;8.147;65;15;30;2.117;2;14.003;2;3;1.211;76;0;0;0;2;28;2;0;0;25.703
;02:1,01 a 1,50;50.081;399;49;102;4.367;6;5.364;1;9;34;326;5;3;0;8;31;14;0;0;60.799;34.689;618;13;6;5.057;3;9.576;0;9;33;237;4;0;0;6;35;6;0;0;50.292;84.770;1.017;62;108;9.424;9;14.940;1;18;67;563;9;3;0;14;66;20;0;0;111.091
;03:1,51 a 2,00;18.513;58;10;5;1.834;1;1.701;0;7;1;106;1;0;0;0;17;1;0;0;22.255;7.549;45;0;1;2.739;0;2.384;0;1;0;43;0;0;0;1;11;0;0;0;12.774;26.062;103;10;6;4.573;1;4.085;0;8;1;149;1;0;0;1;28;1;0;0;35.029
;04:2,01 a 3,00;11.142;14;1;2;12.891;10;1.459;0;2;1;30;0;0;0;9;11;23;0;0;25.595;5.901;13;1;2;7.535;10;2.571;0;2;2;17;0;0;0;3;2;42;0;0;16.101;17.043;27;2;4;20.426;20;4.030;0;4;3;47;0;0;0;12;13;65;0;0;41.696
;05:3,01 a 4,00;3.253;6;0;1;3.001;0;568;0;0;0;13;0;0;0;2;4;47;0;0;6.895;2.277;4;0;0;3.244;2;551;0;0;1;9;0;0;0;0;4;55;0;0;6.147;5.530;10;0;1;6.245;2;1.119;0;0;1;22;0;0;0;2;8;102;0;0;13.042
;06:4,01 a 5,00;1.737;2;2;0;1.681;0;346;0;0;0;11;0;0;0;0;2;42;0;0;3.823;1.234;0;0;0;1.684;0;470;0;0;0;11;0;0;0;1;2;52;1;0;3.455;2.971;2;2;0;3.365;0;816;0;0;0;22;0;0;0;1;4;94;1;0;7.278
;07:5,01 a 7,00;1.924;0;0;0;3.898;0;335;0;1;0;3;0;0;0;2;0;22;0;0;6.185;1.264;0;0;0;2.924;0;279;0;0;0;6;0;0;0;0;1;21;0;0;4.495;3.188;0;0;0;6.822;0;614;0;1;0;9;0;0;0;2;1;43;0;0;10.680
;08:7,01 a 10,00;1.330;0;1;0;2.479;2;325;0;0;0;3;0;0;0;4;0;4;0;0;4.148;699;0;0;0;2.003;0;347;0;0;0;5;0;0;0;2;3;5;0;0;3.064;2.029;0;1;0;4.482;2;672;0;0;0;8;0;0;0;6;3;9;0;0;7.212
;09:10,01 a 15,00;803;0;0;0;2.523;0;269;0;0;0;4;0;0;0;3;3;3;0;0;3.608;400;0;0;0;2.321;0;203;0;0;0;3;0;0;0;2;1;4;0;0;2.934;1.203;0;0;0;4.844;0;472;0;0;0;7;0;0;0;5;4;7;0;0;6.542
;10:15,01 a 20,00;303;0;0;0;1.632;0;73;0;0;0;2;0;0;0;6;0;0;0;0;2.016;119;0;0;0;1.166;0;21;0;0;0;0;0;0;0;1;0;0;0;0;1.307;422;0;0;0;2.798;0;94;0;0;0;2;0;0;0;7;0;0;0;0;3.323
;11:Mais de 20,00;217;0;0;0;1.547;1;30;0;0;0;0;0;0;0;13;0;0;0;0;1.808;66;0;0;0;814;0;12;0;0;0;0;0;0;0;1;0;0;0;0;893;283;0;0;0;2.361;1;42;0;0;0;0;0;0;0;14;0;0;0;0;2.701
;{ñ class};1.602;11;1;4;74;0;9;22;0;15;6;0;1;0;0;0;0;0;0;1.745;763;2;0;0;142;0;15;0;0;6;4;0;0;0;0;1;0;0;0;933;2.365;13;1;4;216;0;24;22;0;21;10;0;1;0;0;1;0;0;0;2.678
261160:Recife - PE;Total;278.333;567;456;145;63.792;5.162;8.217;2.015;3.193;2.454;2.083;1;10;0;89;1.229;738;1.638;1;370.123;189.121;1.276;283;8;62.322;13.467;12.388;17;4.313;2.847;1.612;15;7;1;45;251;562;3.678;1;292.214;467.454;1.843;739;153;126.114;18.629;20.605;2.032;7.506;5.301;3.695;16;17;1;134;1.480;1.300;5.316;2;662.337
;00:Até 0,50;762;1;0;0;53;82;115;78;5;1.652;16;0;0;0;1;3;0;1;0;2.769;655;2;0;0;31;183;56;0;2;2.033;13;1;0;0;1;3;0;0;0;2.980;1.417;3;0;0;84;265;171;78;7;3.685;29;1;0;0;2;6;0;1;0;5.749
;01:0,51 a 1,00;6.366;31;15;54;376;125;862;185;93;724;63;1;1;0;7;41;4;47;0;8.995;8.332;43;20;0;519;320;647;2;82;752;71;3;0;0;6;10;4;55;0;10.866;14.698;74;35;54;895;445;1.509;187;175;1.476;134;4;1;0;13;51;8;102;0;19.861
;02:1,01 a 1,50;115.480;298;295;63;3.023;346;1.817;199;1.901;70;1.036;0;5;0;8;600;498;589;0;126.228;96.389;963;215;6;7.677;547;4.130;3;1.953;47;1.034;9;5;1;7;153;353;1.590;0;115.082;211.869;1.261;510;69;10.700;893;5.947;202;3.854;117;2.070;9;10;1;15;753;851;2.179;0;241.310
;03:1,51 a 2,00;62.951;74;104;13;3.248;1.169;2.371;123;299;2;369;0;3;0;4;352;50;634;0;71.766;29.030;116;19;1;6.372;3.474;4.370;1;504;13;159;0;2;0;5;23;31;1.212;0;45.332;91.981;190;123;14;9.620;4.643;6.741;124;803;15;528;0;5;0;9;375;81;1.846;0;117.098
