;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
172100:Palmas - TO;Total;27.796;385;55;92;19.457;420;2.175;0;9;457;679;5;10;2;7;1;68;4.767;1.079;57.464;15.903;454;8;12;27.521;177;2.346;0;37;371;349;11;0;0;3;2;56;3.574;905;51.729;43.699;839;63;104;46.978;597;4.521;0;46;828;1.028;16;10;2;10;3;124;8.341;1.984;109.193
;00:Até 0,50;47;1;0;0;3;0;1;0;0;66;1;0;0;0;0;0;1;0;0;120;58;0;0;0;10;3;0;0;0;48;2;0;0;0;0;0;0;0;0;121;105;1;0;0;13;3;1;0;0;114;3;0;0;0;0;0;1;0;0;241
;01:0,51 a 1,00;921;57;9;30;83;2;38;0;5;352;30;3;0;1;0;0;0;1;446;1.978;640;59;0;7;183;6;66;0;0;282;22;1;0;0;0;0;0;3;164;1.433;1.561;116;9;37;266;8;104;0;5;634;52;4;0;1;0;0;0;4;610;3.411
;02:1,01 a 1,50;9.998;145;18;39;907;1;506;0;0;39;311;1;3;1;0;0;16;1.711;417;14.113;8.255;247;4;5;1.273;6;564;0;0;41;74;7;0;0;0;1;6;706;310;11.499;18.253;392;22;44;2.180;7;1.070;0;0;80;385;8;3;1;0;1;22;2.417;727;25.612
;03:1,51 a 2,00;7.105;93;8;16;1.015;0;189;0;2;0;193;1;4;0;0;0;1;1.405;67;10.099;2.554;84;3;0;2.392;0;232;0;6;0;49;2;0;0;0;1;0;1.203;52;6.578;9.659;177;11;16;3.407;0;421;0;8;0;242;3;4;0;0;1;1;2.608;119;16.677
;04:2,01 a 3,00;4.956;54;17;4;1.574;1;228;0;1;0;93;0;1;0;0;0;5;924;20;7.878;1.891;47;0;0;3.551;2;295;0;2;0;135;1;0;0;1;0;3;483;90;6.501;6.847;101;17;4;5.125;3;523;0;3;0;228;1;1;0;1;0;8;1.407;110;14.379
;05:3,01 a 4,00;1.776;25;2;0;1.443;2;295;0;1;0;16;0;2;0;1;0;16;108;29;3.716;790;8;0;0;2.580;2;351;0;4;0;39;0;0;0;0;0;20;104;125;4.023;2.566;33;2;0;4.023;4;646;0;5;0;55;0;2;0;1;0;36;212;154;7.739
;06:4,01 a 5,00;885;3;1;1;1.485;3;166;0;0;0;15;0;0;0;0;0;19;430;18;3.026;586;4;0;0;3.280;4;170;0;6;0;9;0;0;0;0;0;12;800;62;4.933;1.471;7;1;1;4.765;7;336;0;6;0;24;0;0;0;0;0;31;1.230;80;7.959
;07:5,01 a 7,00;769;3;0;0;5.520;84;340;0;0;0;12;0;0;0;1;1;6;122;18;6.876;492;1;0;0;9.390;85;348;0;18;0;13;0;0;0;0;0;10;217;28;10.602;1.261;4;0;0;14.910;169;688;0;18;0;25;0;0;0;1;1;16;339;46;17.478
;08:7,01 a 10,00;520;2;0;0;2.908;308;255;0;0;0;7;0;0;0;0;0;2;40;21;4.063;286;0;1;0;2.042;56;242;0;1;0;6;0;0;0;0;0;2;44;31;2.711;806;2;1;0;4.950;364;497;0;1;0;13;0;0;0;0;0;4;84;52;6.774
;09:10,01 a 15,00;376;0;0;0;1.908;8;83;0;0;0;0;0;0;0;0;0;2;23;15;2.415;206;0;0;0;1.424;9;48;0;0;0;0;0;0;0;0;0;0;12;8;1.707;582;0;0;0;3.332;17;131;0;0;0;0;0;0;0;0;0;2;35;23;4.122
;10:15,01 a 20,00;163;1;0;0;943;10;35;0;0;0;0;0;0;0;0;0;0;3;11;1.166;53;0;0;0;670;3;15;0;0;0;0;0;0;0;0;0;3;2;19;765;216;1;0;0;1.613;13;50;0;0;0;0;0;0;0;0;0;3;5;30;1.931
;11:Mais de 20,00;91;0;0;0;1.655;0;37;0;0;0;0;0;0;0;4;0;0;0;12;1.799;34;2;0;0;710;1;14;0;0;0;0;0;0;0;2;0;0;0;8;771;125;2;0;0;2.365;1;51;0;0;0;0;0;0;0;6;0;0;0;20;2.570
;{ñ class};189;1;0;2;13;1;2;0;0;0;1;0;0;0;1;0;0;0;5;215;58;2;0;0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;8;85;247;3;0;2;29;1;3;0;0;0;1;0;0;0;1;0;0;0;13;300
211130:São Luiz - MA;Total;146.283;222;111;30;33.380;2.168;12.105;583;357;687;1.085;6;4;1;57;708;16;9;8;197.820;76.331;275;44;11;44.736;1.070;15.187;6;298;620;476;3;1;0;50;168;16;7;21;139.320;222.614;497;155;41;78.116;3.238;27.292;589;655;1.307;1.561;9;5;1;107;876;32;16;29;337.140
;00:Até 0,50;158;0;0;0;6;0;2;116;7;162;3;0;0;0;0;1;0;0;2;457;138;0;0;0;5;0;1;0;6;108;2;0;0;0;0;1;0;0;3;264;296;0;0;0;11;0;3;116;13;270;5;0;0;0;0;2;0;0;5;721
;01:0,51 a 1,00;5.952;20;7;7;73;0;1.621;95;14;427;68;0;1;0;8;7;0;1;2;8.303;4.682;68;1;2;49;0;2.400;1;10;426;11;2;0;0;10;7;0;0;7;7.676;10.634;88;8;9;122;0;4.021;96;24;853;79;2;1;0;18;14;0;1;9;15.979
;02:1,01 a 1,50;58.186;85;75;7;2.998;7;3.259;22;102;90;444;4;1;1;9;224;0;1;1;65.516;43.207;163;23;5;5.371;3;4.337;0;85;84;209;0;1;0;19;126;3;0;1;53.637;101.393;248;98;12;8.369;10;7.596;22;187;174;653;4;2;1;28;350;3;1;2;119.153
;03:1,51 a 2,00;30.019;37;14;6;2.104;2;1.740;25;35;1;222;1;0;0;7;216;0;2;2;34.433;9.337;14;7;1;4.496;0;2.553;0;22;0;71;0;0;0;11;11;0;0;4;16.527;39.356;51;21;7;6.600;2;4.293;25;57;1;293;1;0;0;18;227;0;2;6;50.960
;04:2,01 a 3,00;22.223;70;1;3;5.081;2;2.472;22;42;1;145;1;2;0;9;208;1;1;1;30.285;6.465;24;7;1;6.714;0;3.050;1;33;0;64;0;0;0;2;3;0;0;3;16.367;28.688;94;8;4;11.795;2;5.522;23;75;1;209;1;2;0;11;211;1;1;4;46.652
;05:3,01 a 4,00;9.839;1;4;2;5.598;8;1.492;31;59;0;77;0;0;0;5;17;2;0;0;17.135;4.747;6;2;0;12.925;8;1.436;2;60;1;34;0;0;0;2;6;1;3;0;19.233;14.586;7;6;2;18.523;16;2.928;33;119;1;111;0;0;0;7;23;3;3;0;36.368
;06:4,01 a 5,00;4.570;4;3;2;5.750;27;213;43;14;0;52;0;0;0;0;20;5;1;0;10.704;1.974;0;2;1;4.512;22;239;0;21;0;27;0;0;0;1;3;3;1;0;6.806;6.544;4;5;3;10.262;49;452;43;35;0;79;0;0;0;1;23;8;2;0;17.510
;07:5,01 a 7,00;4.953;3;4;0;4.616;561;534;78;19;0;30;0;0;0;2;9;1;0;0;10.810;2.120;0;2;1;4.135;722;602;1;18;0;29;0;0;0;2;5;2;1;0;7.640;7.073;3;6;1;8.751;1.283;1.136;79;37;0;59;0;0;0;4;14;3;1;0;18.450
;08:7,01 a 10,00;3.919;0;1;1;2.128;1.369;205;45;22;0;24;0;0;0;5;2;1;0;0;7.722;1.409;0;0;0;3.224;112;181;1;16;0;17;0;0;0;2;0;2;0;0;4.964;5.328;0;1;1;5.352;1.481;386;46;38;0;41;0;0;0;7;2;3;0;0;12.686
;09:10,01 a 15,00;2.593;0;0;2;2.140;156;252;42;17;0;6;0;0;0;7;0;5;2;0;5.222;862;0;0;0;1.767;179;199;0;9;0;4;0;0;0;0;1;5;0;0;3.026;3.455;0;0;2;3.907;335;451;42;26;0;10;0;0;0;7;1;10;2;0;8.248
;10:15,01 a 20,00;973;1;0;0;1.096;34;178;9;9;0;2;0;0;0;2;0;0;0;0;2.304;352;0;0;0;527;23;103;0;4;0;0;0;0;0;0;0;0;1;0;1.010;1.325;1;0;0;1.623;57;281;9;13;0;2;0;0;0;2;0;0;1;0;3.314
;11:Mais de 20,00;886;0;0;0;1.771;2;136;1;6;0;2;0;0;0;3;0;1;0;0;2.808;167;0;0;0;1.008;1;82;0;4;0;1;1;0;0;1;0;0;1;0;1.266;1.053;0;0;0;2.779;3;218;1;10;0;3;1;0;0;4;0;1;1;0;4.074
;{ñ class};2.012;1;2;0;19;0;1;54;11;6;10;0;0;0;0;4;0;1;0;2.121;871;0;0;0;3;0;4;0;10;1;7;0;0;0;0;5;0;0;3;904;2.883;1;2;0;22;0;5;54;21;7;17;0;0;0;0;9;0;1;3;3.025
221100:Terezina - PI;Total;103.490;460;167;592;33.120;810;5.581;385;10;627;2.750;35;0;6;63;1.446;150;0;0;149.692;54.914;399;13;36;39.890;349;7.122;2;3;612;1.041;5;3;1;38;113;111;0;0;104.652;158.404;859;180;628;73.010;1.159;12.703;387;13;1.239;3.791;40;3;7;101;1.559;261;0;0;254.344
;00:Até 0,50;275;0;0;0;21;22;23;18;0;160;3;0;0;0;0;1;0;0;0;523;216;2;0;0;7;5;24;0;0;156;6;1;0;0;0;0;0;0;0;417;491;2;0;0;28;27;47;18;0;316;9;1;0;0;0;1;0;0;0;940
;01:0,51 a 1,00;4.607;75;6;70;61;15;405;188;0;401;246;5;0;4;4;131;0;0;0;6.218;2.331;78;1;4;48;8;611;1;0;378;30;1;0;1;3;4;0;0;0;3.499;6.938;153;7;74;109;23;1.016;189;0;779;276;6;0;5;7;135;0;0;0;9.717
;02:1,01 a 1,50;57.519;324;95;358;3.634;5;1.839;103;10;64;1.654;30;0;2;11;975;0;0;0;66.623;36.427;299;7;25;4.720;1;3.150;1;3;71;527;3;3;0;17;76;0;0;0;45.330;93.946;623;102;383;8.354;6;4.989;104;13;135;2.181;33;3;2;28;1.051;0;0;0;111.953
;03:1,51 a 2,00;17.733;37;25;137;3.453;0;823;61;0;2;455;0;0;0;2;244;0;0;0;22.972;6.195;15;0;4;5.685;1;877;0;0;5;193;0;0;0;3;18;0;0;0;12.996;23.928;52;25;141;9.138;1;1.700;61;0;7;648;0;0;0;5;262;0;0;0;35.968
;04:2,01 a 3,00;11.164;20;29;20;5.860;2;1.056;1;0;0;188;0;0;0;8;65;4;0;0;18.417;3.970;3;4;1;7.878;5;1.138;0;0;0;109;0;0;0;5;10;7;0;0;13.130;15.134;23;33;21;13.738;7;2.194;1;0;0;297;0;0;0;13;75;11;0;0;31.547
;05:3,01 a 4,00;3.448;2;1;3;7.153;5;459;2;0;0;34;0;0;0;1;7;36;0;0;11.151;1.687;1;1;0;11.454;5;493;0;0;0;26;0;0;0;3;5;49;0;0;13.724;5.135;3;2;3;18.607;10;952;2;0;0;60;0;0;0;4;12;85;0;0;24.875
;06:4,01 a 5,00;1.726;0;4;2;1.667;8;173;1;0;0;42;0;0;0;1;0;45;0;0;3.669;954;0;0;0;2.719;4;186;0;0;0;64;0;0;0;1;0;32;0;0;3.960;2.680;0;4;2;4.386;12;359;1;0;0;106;0;0;0;2;0;77;0;0;7.629
;07:5,01 a 7,00;2.141;1;3;0;3.041;203;372;0;0;0;32;0;0;0;6;5;56;0;0;5.860;1.143;0;0;2;2.414;190;324;0;0;2;38;0;0;0;1;0;21;0;0;4.135;3.284;1;3;2;5.455;393;696;0;0;2;70;0;0;0;7;5;77;0;0;9.995
;08:7,01 a 10,00;1.686;0;1;1;3.174;432;203;1;0;0;44;0;0;0;9;2;4;0;0;5.557;854;0;0;0;2.011;61;160;0;0;0;20;0;0;0;2;0;2;0;0;3.110;2.540;0;1;1;5.185;493;363;1;0;0;64;0;0;0;11;2;6;0;0;8.667
;09:10,01 a 15,00;1.353;0;1;0;2.617;78;157;1;0;0;24;0;0;0;3;1;5;0;0;4.240;597;0;0;0;1.639;59;105;0;0;0;15;0;0;0;0;0;0;0;0;2.415;1.950;0;1;0;4.256;137;262;1;0;0;39;0;0;0;3;1;5;0;0;6.655
;10:15,01 a 20,00;577;0;0;0;947;36;33;0;0;0;9;0;0;0;9;0;0;0;0;1.611;210;0;0;0;568;8;18;0;0;0;0;0;0;0;3;0;0;0;0;807;787;0;0;0;1.515;44;51;0;0;0;9;0;0;0;12;0;0;0;0;2.418
;11:Mais de 20,00;403;0;0;0;1.475;3;21;0;0;0;2;0;0;0;9;0;0;0;0;1.913;78;0;0;0;746;0;24;0;0;0;0;0;0;0;0;0;0;0;0;848;481;0;0;0;2.221;3;45;0;0;0;2;0;0;0;9;0;0;0;0;2.761
;{ñ class};858;1;2;1;17;1;17;9;0;0;17;0;0;0;0;15;0;0;0;938;252;1;0;0;1;2;12;0;0;0;13;0;0;0;0;0;0;0;0;281;1.110;2;2;1;18;3;29;9;0;0;30;0;0;0;0;15;0;0;0;1.219
230440:Fortaleza - CE;Total;381.826;774;158;22;42.947;2.240;3.856;1.061;756;3.529;3.435;4;3;5;148;334;389;0;0;441.487;254.287;2.173;66;8;57.092;1.098;4.277;8;329;3.544;1.899;5;1;1;56;430;256;0;0;325.530;636.113;2.947;224;30;100.039;3.338;8.133;1.069;1.085;7.073;5.334;9;4;6;204;764;645;0;0;767.017
;00:Até 0,50;1.012;2;0;0;7;0;8;43;0;644;15;0;0;0;0;4;0;0;0;1.735;1.016;2;0;0;12;3;19;0;5;667;11;0;0;0;1;1;0;0;0;1.737;2.028;4;0;0;19;3;27;43;5;1.311;26;0;0;0;1;5;0;0;0;3.472
;01:0,51 a 1,00;20.687;100;13;7;146;0;864;133;12;2.591;167;0;1;4;17;17;0;0;0;24.759;17.816;168;4;0;290;3;978;1;5;2.623;171;2;0;0;10;44;1;0;0;22.116;38.503;268;17;7;436;3;1.842;134;17;5.214;338;2;1;4;27;61;1;0;0;46.875
;02:1,01 a 1,50;194.691;454;80;9;2.389;4;435;206;326;223;1.439;4;1;1;7;123;202;0;0;200.594;151.893;1.741;39;6;10.452;8;411;2;170;179;443;3;1;1;4;93;99;0;0;165.545;346.584;2.195;119;15;12.841;12;846;208;496;402;1.882;7;2;2;11;216;301;0;0;366.139
;03:1,51 a 2,00;67.708;127;24;3;2.412;4;517;181;186;18;821;0;0;0;15;66;40;0;0;72.122;25.269;131;3;0;4.417;6;571;1;78;22;530;0;0;0;3;44;28;0;0;31.103;92.977;258;27;3;6.829;10;1.088;182;264;40;1.351;0;0;0;18;110;68;0;0;103.225
;04:2,01 a 3,00;40.657;59;10;1;4.136;16;750;141;212;2;671;0;1;0;12;87;13;0;0;46.768;23.173;90;1;2;8.814;17;824;1;51;2;458;0;0;0;4;210;3;0;0;33.650;63.830;149;11;3;12.950;33;1.574;142;263;4;1.129;0;1;0;16;297;16;0;0;80.418
;05:3,01 a 4,00;17.709;14;4;0;5.800;16;447;78;7;0;122;0;0;0;15;17;32;0;0;24.261;10.115;25;3;0;6.125;12;569;2;5;1;216;0;0;0;2;31;35;0;0;17.141;27.824;39;7;0;11.925;28;1.016;80;12;1;338;0;0;0;17;48;67;0;0;41.402
;06:4,01 a 5,00;10.808;5;1;1;6.839;20;257;72;1;0;48;0;0;0;3;5;43;0;0;18.103;5.971;4;4;0;4.138;8;291;0;5;0;28;0;0;0;4;2;44;0;0;10.499;16.779;9;5;1;10.977;28;548;72;6;0;76;0;0;0;7;7;87;0;0;28.602
;07:5,01 a 7,00;9.657;7;3;0;5.900;536;202;109;4;0;53;0;0;0;11;6;33;0;0;16.521;7.973;8;5;0;9.552;698;242;1;3;0;30;0;0;0;6;2;29;0;0;18.549;17.630;15;8;0;15.452;1.234;444;110;7;0;83;0;0;0;17;8;62;0;0;35.070
;08:7,01 a 10,00;6.624;3;10;0;4.598;1.358;120;27;2;0;36;0;0;0;10;4;12;0;0;12.804;4.458;1;1;0;4.972;106;170;0;1;0;8;0;0;0;5;1;14;0;0;9.737;11.082;4;11;0;9.570;1.464;290;27;3;0;44;0;0;0;15;5;26;0;0;22.541
;09:10,01 a 15,00;4.786;0;6;0;4.387;224;137;8;2;0;18;0;0;0;9;2;6;0;0;9.585;2.774;0;3;0;3.772;212;132;0;1;0;3;0;0;0;6;0;3;0;0;6.906;7.560;0;9;0;8.159;436;269;8;3;0;21;0;0;0;15;2;9;0;0;16.491
;10:15,01 a 20,00;2.130;0;3;0;2.150;54;61;3;0;0;4;0;0;0;14;0;5;0;0;4.424;1.206;0;1;0;1.807;23;43;0;0;0;0;0;0;0;4;0;0;0;0;3.084;3.336;0;4;0;3.957;77;104;3;0;0;4;0;0;0;18;0;5;0;0;7.508
;11:Mais de 20,00;2.538;1;3;0;4.175;8;53;3;0;0;4;0;0;0;26;0;3;0;0;6.814;860;0;1;0;2.733;2;22;0;0;0;0;0;0;0;4;0;0;0;0;3.622;3.398;1;4;0;6.908;10;75;3;0;0;4;0;0;0;30;0;3;0;0;10.436
;{ñ class};2.819;2;1;1;8;0;5;57;4;51;37;0;0;0;9;3;0;0;0;2.997;1.763;3;1;0;8;0;5;0;5;50;1;0;0;0;3;2;0;0;0;1.841;4.582;5;2;1;16;0;10;57;9;101;38;0;0;0;12;5;0;0;0;4.838
240810:Natal - RN;Total;122.817;553;153;101;38.355;986;8.369;181;92;1.104;1.186;44;0;0;97;47;197;0;0;174.282;78.816;781;22;8;41.266;421;11.261;20;59;1.242;279;14;0;1;57;45;228;0;1;134.521;201.633;1.334;175;109;79.621;1.407;19.630;201;151;2.346;1.465;58;0;1;154;92;425;0;1;308.803
;00:Até 0,50;265;0;0;0;28;1;14;5;0;346;0;0;0;0;0;0;0;0;0;659;265;5;0;0;15;4;24;0;0;421;0;0;0;0;0;0;0;0;0;734;530;5;0;0;43;5;38;5;0;767;0;0;0;0;0;0;0;0;0;1.393
;01:0,51 a 1,00;3.388;66;4;31;592;3;331;46;1;613;24;1;0;0;19;2;0;0;0;5.121;4.021;69;1;3;155;11;407;13;2;709;2;0;0;0;19;3;0;0;0;5.415;7.409;135;5;34;747;14;738;59;3;1.322;26;1;0;0;38;5;0;0;0;10.536
;02:1,01 a 1,50;65.518;355;94;66;2.480;2;407;44;79;140;695;39;0;0;19;25;0;0;0;69.963;50.002;599;5;5;2.913;3;412;7;46;109;129;10;0;1;8;28;1;0;1;54.279;115.520;954;99;71;5.393;5;819;51;125;249;824;49;0;1;27;53;1;0;1;124.242
;03:1,51 a 2,00;22.905;85;32;3;3.311;2;984;17;10;2;239;0;0;0;9;9;0;0;0;27.608;9.507;46;4;0;6.517;1;1.139;0;9;1;54;1;0;0;12;2;0;0;0;17.293;32.412;131;36;3;9.828;3;2.123;17;19;3;293;1;0;0;21;11;0;0;0;44.901
;04:2,01 a 3,00;15.805;24;10;1;5.813;9;2.255;9;1;0;88;4;0;0;18;4;6;0;0;24.047;6.123;38;3;0;13.739;8;4.173;0;0;0;31;3;0;0;5;3;10;0;0;24.136;21.928;62;13;1;19.552;17;6.428;9;1;0;119;7;0;0;23;7;16;0;0;48.183
;05:3,01 a 4,00;4.839;9;5;0;10.742;10;1.652;18;0;2;36;0;0;0;4;0;40;0;0;17.357;2.707;4;2;0;6.296;15;1.722;0;1;0;19;0;0;0;2;3;55;0;0;10.826;7.546;13;7;0;17.038;25;3.374;18;1;2;55;0;0;0;6;3;95;0;0;28.183
;06:4,01 a 5,00;2.203;4;1;0;3.021;11;844;9;0;0;19;0;0;0;2;1;65;0;0;6.180;1.468;6;2;0;2.263;11;977;0;0;0;4;0;0;0;2;1;51;0;0;4.785;3.671;10;3;0;5.284;22;1.821;9;0;0;23;0;0;0;4;2;116;0;0;10.965
;07:5,01 a 7,00;2.401;2;0;0;2.381;225;697;17;1;0;24;0;0;0;2;5;58;0;0;5.813;1.590;1;0;0;2.110;173;1.062;0;0;0;24;0;0;0;3;4;71;0;0;5.038;3.991;3;0;0;4.491;398;1.759;17;1;0;48;0;0;0;5;9;129;0;0;10.851
;08:7,01 a 10,00;1.677;2;4;0;2.600;610;443;8;0;0;29;0;0;0;6;0;11;0;0;5.390;1.127;2;3;0;2.037;89;624;0;0;0;9;0;0;0;5;1;21;0;0;3.918;2.804;4;7;0;4.637;699;1.067;8;0;0;38;0;0;0;11;1;32;0;0;9.308
;09:10,01 a 15,00;1.269;0;2;0;3.028;63;461;3;0;0;8;0;0;0;5;1;16;0;0;4.856;741;4;2;0;2.190;80;542;0;0;0;5;0;0;0;0;0;17;0;0;3.581;2.010;4;4;0;5.218;143;1.003;3;0;0;13;0;0;0;5;1;33;0;0;8.437
;10:15,01 a 20,00;617;0;0;0;1.608;36;146;0;0;0;0;0;0;0;2;0;1;0;0;2.410;320;0;0;0;1.274;21;118;0;0;0;0;0;0;0;0;0;2;0;0;1.735;937;0;0;0;2.882;57;264;0;0;0;0;0;0;0;2;0;3;0;0;4.145
;11:Mais de 20,00;844;6;0;0;2.715;5;131;1;0;0;1;0;0;0;9;0;0;0;0;3.712;131;3;0;0;1.701;2;59;0;0;0;0;0;0;0;0;0;0;0;0;1.896;975;9;0;0;4.416;7;190;1;0;0;1;0;0;0;9;0;0;0;0;5.608
;{ñ class};1.086;0;1;0;36;9;4;4;0;1;23;0;0;0;2;0;0;0;0;1.166;814;4;0;0;56;3;2;0;1;2;2;0;0;0;1;0;0;0;0;885;1.900;4;1;0;92;12;6;4;1;3;25;0;0;0;3;0;0;0;0;2.051
250750:João Pessoa - PB;Total;100.354;1.370;41;135;36.173;1.064;21.323;112;32;381;360;16;6;3;60;58;94;2;0;161.584;46.032;1.494;7;14;36.949;698;33.945;2;18;341;345;8;3;0;24;22;97;1;0;120.000;146.386;2.864;48;149;73.122;1.762;55.268;114;50;722;705;24;9;3;84;80;191;3;0;281.584
;00:Até 0,50;350;4;0;0;24;0;29;0;0;25;1;0;0;0;0;0;0;0;0;433;254;4;0;0;41;0;21;0;0;14;0;0;0;0;0;0;0;0;0;334;604;8;0;0;65;0;50;0;0;39;1;0;0;0;0;0;0;0;0;767
;01:0,51 a 1,00;4.056;47;3;15;1.530;3;6.512;108;4;240;29;1;1;0;11;3;0;0;0;12.563;2.760;70;1;2;1.770;0;10.518;1;1;221;47;3;0;0;5;3;0;1;0;15.403;6.816;117;4;17;3.300;3;17.030;109;5;461;76;4;1;0;16;6;0;1;0;27.966
;02:1,01 a 1,50;56.019;953;26;111;2.991;2;8.296;1;22;89;193;14;3;3;11;38;0;1;0;68.773;27.775;734;5;7;3.761;0;14.670;1;15;102;161;4;2;0;9;11;1;0;0;47.258;83.794;1.687;31;118;6.752;2;22.966;2;37;191;354;18;5;3;20;49;1;1;0;116.031
;03:1,51 a 2,00;17.439;180;7;5;2.829;1;2.622;2;1;16;52;0;0;0;7;9;0;1;0;23.171;5.491;319;1;2;4.090;0;4.235;0;0;0;32;0;1;0;0;3;0;0;0;14.174;22.930;499;8;7;6.919;1;6.857;2;1;16;84;0;1;0;7;12;0;1;0;37.345
;04:2,01 a 3,00;11.311;97;3;2;6.389;5;1.854;0;3;2;53;1;1;0;5;2;0;0;0;19.728;4.368;264;0;2;10.340;4;2.403;0;1;1;80;0;0;0;4;0;1;0;0;17.468;15.679;361;3;4;16.729;9;4.257;0;4;3;133;1;1;0;9;2;1;0;0;37.196
;05:3,01 a 4,00;3.582;26;1;1;7.888;5;582;1;0;1;8;0;0;0;2;2;37;0;0;12.136;1.654;54;0;0;5.714;11;628;0;1;0;14;0;0;0;0;1;20;0;0;8.097;5.236;80;1;1;13.602;16;1.210;1;1;1;22;0;0;0;2;3;57;0;0;20.233
;06:4,01 a 5,00;1.624;14;0;0;2.208;8;388;0;1;0;6;0;0;0;1;1;41;0;0;4.292;928;11;0;0;1.791;8;441;0;0;0;4;0;0;0;0;1;48;0;0;3.232;2.552;25;0;0;3.999;16;829;0;1;0;10;0;0;0;1;2;89;0;0;7.524
;07:5,01 a 7,00;1.896;13;1;0;3.147;227;434;0;0;0;2;0;0;0;2;2;13;0;0;5.737;1.042;17;0;0;2.521;434;555;0;0;0;4;0;0;0;0;0;22;0;0;4.595;2.938;30;1;0;5.668;661;989;0;0;0;6;0;0;0;2;2;35;0;0;10.332
;08:7,01 a 10,00;1.446;10;0;0;2.958;675;246;0;0;1;4;0;0;0;2;0;1;0;0;5.343;670;8;0;0;2.428;66;196;0;0;0;3;0;0;0;0;3;4;0;0;3.378;2.116;18;0;0;5.386;741;442;0;0;1;7;0;0;0;2;3;5;0;0;8.721
;09:10,01 a 15,00;843;14;0;0;2.370;113;274;0;1;0;5;0;0;0;1;1;2;0;0;3.624;442;8;0;0;1.921;144;229;0;0;0;0;0;0;0;2;0;1;0;0;2.747;1.285;22;0;0;4.291;257;503;0;1;0;5;0;0;0;3;1;3;0;0;6.371
;10:15,01 a 20,00;361;2;0;0;1.180;19;56;0;0;0;1;0;1;0;1;0;0;0;0;1.621;135;3;0;0;1.016;29;29;0;0;0;0;0;0;0;0;0;0;0;0;1.212;496;5;0;0;2.196;48;85;0;0;0;1;0;1;0;1;0;0;0;0;2.833
;11:Mais de 20,00;300;4;0;0;2.631;6;19;0;0;0;0;0;0;0;16;0;0;0;0;2.976;69;0;0;0;1.466;2;9;0;0;0;0;0;0;0;1;0;0;0;0;1.547;369;4;0;0;4.097;8;28;0;0;0;0;0;0;0;17;0;0;0;0;4.523
;{ñ class};1.127;6;0;1;28;0;11;0;0;7;6;0;0;0;1;0;0;0;0;1.187;444;2;0;1;90;0;11;0;0;3;0;1;0;0;3;0;0;0;0;555;1.571;8;0;2;118;0;22;0;0;10;6;1;0;0;4;0;0;0;0;1.742
261160:Recife - PE;Total;305.224;687;497;60;70.455;1.892;10.358;3.081;3.974;1.124;2.105;29;5;1;143;436;403;1;0;400.475;185.943;1.399;162;8;79.682;1.593;18.279;33;8.359;1.579;1.276;17;5;0;69;160;331;0;0;298.895;491.167;2.086;659;68;150.137;3.485;28.637;3.114;12.333;2.703;3.381;46;10;1;212;596;734;1;0;699.370
;00:Até 0,50;445;1;1;0;112;0;99;167;15;335;3;0;0;0;1;0;0;0;0;1.179;376;4;1;0;419;0;113;0;17;449;3;0;0;0;0;1;0;0;0;1.383;821;5;2;0;531;0;212;167;32;784;6;0;0;0;1;1;0;0;0;2.562
;01:0,51 a 1,00;8.256;77;43;27;324;1;1.504;293;103;752;35;0;0;0;13;5;0;1;0;11.434;12.802;101;18;0;539;1;2.528;3;100;1.070;31;1;0;0;14;6;2;0;0;17.216;21.058;178;61;27;863;2;4.032;296;203;1.822;66;1;0;0;27;11;2;1;0;28.650
;02:1,01 a 1,50;132.424;385;309;26;2.840;5;1.532;350;916;32;857;17;3;1;6;141;238;0;0;140.082;94.649;1.090;92;7;4.291;7;3.697;8;1.535;53;515;14;4;0;15;82;190;0;0;106.249;227.073;1.475;401;33;7.131;12;5.229;358;2.451;85;1.372;31;7;1;21;223;428;0;0;246.331
;03:1,51 a 2,00;62.544;100;78;2;5.546;1;2.938;257;938;0;418;12;0;0;16;154;39;0;0;73.043;25.183;95;16;0;13.908;3;6.867;8;3.617;1;231;1;1;0;6;27;14;0;0;49.978;87.727;195;94;2;19.454;4;9.805;265;4.555;1;649;13;1;0;22;181;53;0;0;123.021
;04:2,01 a 3,00;46.105;74;34;4;6.967;16;1.786;290;767;1;326;0;1;0;10;101;9;0;0;56.491;20.698;43;9;1;15.199;11;1.544;7;2.177;0;180;1;0;0;11;28;8;0;0;39.917;66.803;117;43;5;22.166;27;3.330;297;2.944;1;506;1;1;0;21;129;17;0;0;96.408
