;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
172100:Palmas - TO;Total;34.275;336;79;117;21.335;69;2.745;0;3;554;608;3;3;2;14;161;73;6.062;161;66.600;20.468;426;9;14;28.801;95;3.004;0;9;503;294;11;0;1;2;58;87;9.733;327;63.842;54.743;762;88;131;50.136;164;5.749;0;12;1.057;902;14;3;3;16;219;160;15.795;488;130.442
;00:Até 0,50;178;1;0;0;1;0;0;0;0;273;2;0;0;0;0;0;0;0;0;455;166;1;0;0;3;1;0;0;0;242;0;0;0;0;0;2;0;0;1;416;344;2;0;0;4;1;0;0;0;515;2;0;0;0;0;2;0;0;1;871
;01:0,51 a 1,00;1.153;54;1;25;34;1;385;0;0;250;16;0;1;1;3;0;0;1.193;6;3.123;1.524;33;0;6;62;5;383;0;0;229;32;0;0;1;0;0;0;759;9;3.043;2.677;87;1;31;96;6;768;0;0;479;48;0;1;2;3;0;0;1.952;15;6.166
;02:1,01 a 1,50;11.295;121;34;46;1.375;3;360;0;1;31;178;1;0;1;0;9;0;2.077;67;15.599;10.487;253;3;8;2.119;5;398;0;1;31;129;6;0;0;0;4;0;4.009;135;17.588;21.782;374;37;54;3.494;8;758;0;2;62;307;7;0;1;0;13;0;6.086;202;33.187
;03:1,51 a 2,00;7.356;90;10;20;897;5;245;0;0;0;159;2;1;0;0;9;0;905;18;9.717;3.145;63;2;0;1.386;8;223;0;0;0;36;4;0;0;0;2;0;881;21;5.771;10.501;153;12;20;2.283;13;468;0;0;0;195;6;1;0;0;11;0;1.786;39;15.488
;04:2,01 a 3,00;8.542;43;18;20;2.140;43;477;0;1;0;136;0;1;0;0;119;15;365;8;11.928;2.343;56;1;0;4.852;54;553;0;0;0;55;1;0;0;0;27;7;677;30;8.656;10.885;99;19;20;6.992;97;1.030;0;1;0;191;1;1;0;0;146;22;1.042;38;20.584
;05:3,01 a 4,00;2.272;12;5;3;1.059;6;382;0;1;0;60;0;0;0;4;5;26;572;5;4.412;1.039;10;1;0;1.963;9;475;0;3;0;24;0;0;0;2;8;27;1.694;27;5.282;3.311;22;6;3;3.022;15;857;0;4;0;84;0;0;0;6;13;53;2.266;32;9.694
;06:4,01 a 5,00;1.049;7;3;1;2.393;0;334;0;0;0;26;0;0;0;1;5;20;584;10;4.433;588;4;0;0;5.363;3;400;0;4;0;11;0;0;0;0;4;39;1.421;36;7.873;1.637;11;3;1;7.756;3;734;0;4;0;37;0;0;0;1;9;59;2.005;46;12.306
;07:5,01 a 7,00;937;1;0;1;5.354;6;289;0;0;0;13;0;0;0;1;2;11;71;6;6.692;490;3;0;0;7.431;5;308;0;0;0;2;0;0;0;0;4;10;135;16;8.404;1.427;4;0;1;12.785;11;597;0;0;0;15;0;0;0;1;6;21;206;22;15.096
;08:7,01 a 10,00;595;2;1;0;3.000;5;174;0;0;0;12;0;0;0;1;12;1;104;16;3.923;304;0;1;0;2.134;5;199;0;1;0;4;0;0;0;0;7;4;58;18;2.735;899;2;2;0;5.134;10;373;0;1;0;16;0;0;0;1;19;5;162;34;6.658
;09:10,01 a 15,00;391;0;0;0;2.293;0;46;0;0;0;2;0;0;0;1;0;0;104;8;2.845;196;0;0;0;1.762;0;27;0;0;0;0;0;0;0;0;0;0;43;15;2.043;587;0;0;0;4.055;0;73;0;0;0;2;0;0;0;1;0;0;147;23;4.888
;10:15,01 a 20,00;154;1;0;0;928;0;41;0;0;0;0;0;0;0;1;0;0;7;2;1.134;66;0;0;0;766;0;34;0;0;0;1;0;0;0;0;0;0;10;4;881;220;1;0;0;1.694;0;75;0;0;0;1;0;0;0;1;0;0;17;6;2.015
;11:Mais de 20,00;114;2;1;0;1.850;0;12;0;0;0;0;0;0;0;2;0;0;79;10;2.070;30;2;0;0;949;0;4;0;0;0;0;0;0;0;0;0;0;37;9;1.031;144;4;1;0;2.799;0;16;0;0;0;0;0;0;0;2;0;0;116;19;3.101
;{ñ class};239;2;6;1;11;0;0;0;0;0;4;0;0;0;0;0;0;1;5;269;90;1;1;0;11;0;0;0;0;1;0;0;0;0;0;0;0;9;6;119;329;3;7;1;22;0;0;0;0;1;4;0;0;0;0;0;0;10;11;388
211130:São Luiz - MA;Total;154.246;159;47;53;35.240;7;8.077;737;637;1.061;1.400;1;2;1;27;678;79;4;10;202.466;92.539;324;35;14;44.254;16;11.605;5;814;1.046;708;6;1;0;21;178;71;4;17;151.658;246.785;483;82;67;79.494;23;19.682;742;1.451;2.107;2.108;7;3;1;48;856;150;8;27;354.124
;00:Até 0,50;250;0;0;0;4;0;1;46;4;187;1;0;0;0;0;0;0;0;1;494;201;0;0;0;3;0;1;0;1;163;0;0;0;0;0;0;0;0;0;369;451;0;0;0;7;0;2;46;5;350;1;0;0;0;0;0;0;0;1;863
;01:0,51 a 1,00;4.298;25;2;10;73;0;1.576;12;48;782;25;0;1;0;1;2;0;0;2;6.857;4.044;49;0;2;72;0;2.186;0;40;746;17;0;0;0;1;2;0;0;7;7.166;8.342;74;2;12;145;0;3.762;12;88;1.528;42;0;1;0;2;4;0;0;9;14.023
;02:1,01 a 1,50;58.541;72;26;17;839;0;2.211;15;204;86;630;1;0;1;5;169;3;0;1;62.821;53.996;204;12;5;916;2;3.509;3;415;134;223;6;1;0;7;134;6;1;3;59.577;112.537;276;38;22;1.755;2;5.720;18;619;220;853;7;1;1;12;303;9;1;4;122.398
;03:1,51 a 2,00;34.999;24;7;9;2.403;1;1.035;57;81;1;320;0;0;0;3;102;0;1;3;39.046;12.143;28;9;0;4.115;1;1.256;1;61;0;140;0;0;0;3;23;0;1;2;17.783;47.142;52;16;9;6.518;2;2.291;58;142;1;460;0;0;0;6;125;0;2;5;56.829
;04:2,01 a 3,00;26.091;16;5;6;3.849;3;1.087;73;156;0;188;0;0;0;6;357;11;1;2;31.851;9.232;24;10;3;7.459;3;1.907;0;185;0;134;0;0;0;2;9;10;1;4;18.983;35.323;40;15;9;11.308;6;2.994;73;341;0;322;0;0;0;8;366;21;2;6;50.834
;05:3,01 a 4,00;9.723;10;5;1;7.893;0;686;144;52;0;93;0;0;0;1;34;19;0;1;18.662;4.710;9;2;1;10.214;1;1.184;0;36;0;67;0;0;0;2;4;16;1;1;16.248;14.433;19;7;2;18.107;1;1.870;144;88;0;160;0;0;0;3;38;35;1;2;34.910
;06:4,01 a 5,00;4.789;3;0;2;6.060;0;474;39;17;0;52;0;0;0;1;5;29;0;0;11.471;2.183;1;0;1;6.680;0;672;0;21;0;61;0;0;0;1;0;27;0;0;9.647;6.972;4;0;3;12.740;0;1.146;39;38;0;113;0;0;0;2;5;56;0;0;21.118
;07:5,01 a 7,00;5.131;4;2;3;4.925;1;302;37;26;0;53;0;1;0;4;2;8;0;0;10.499;2.336;0;1;1;6.893;5;302;1;34;0;49;0;0;0;3;2;8;0;0;9.635;7.467;4;3;4;11.818;6;604;38;60;0;102;0;1;0;7;4;16;0;0;20.134
;08:7,01 a 10,00;3.484;2;0;3;3.942;0;269;139;22;0;15;0;0;0;1;1;5;0;0;7.883;1.387;1;1;1;3.812;2;226;0;10;0;10;0;0;0;0;0;2;0;0;5.452;4.871;3;1;4;7.754;2;495;139;32;0;25;0;0;0;1;1;7;0;0;13.335
;09:10,01 a 15,00;2.442;1;0;1;2.422;1;254;111;13;0;6;0;0;0;2;0;4;2;0;5.259;853;3;0;0;2.457;0;181;0;9;0;3;0;0;0;0;0;2;0;0;3.508;3.295;4;0;1;4.879;1;435;111;22;0;9;0;0;0;2;0;6;2;0;8.767
;10:15,01 a 20,00;988;1;0;0;1.160;0;34;24;3;0;4;0;0;0;0;0;0;0;0;2.214;387;1;0;0;685;1;41;0;0;0;0;0;0;0;0;0;0;0;0;1.115;1.375;2;0;0;1.845;1;75;24;3;0;4;0;0;0;0;0;0;0;0;3.329
;11:Mais de 20,00;958;0;0;0;1.665;1;143;2;5;0;1;0;0;0;3;0;0;0;0;2.778;174;4;0;0;945;1;119;0;2;0;1;0;0;0;2;1;0;0;0;1.249;1.132;4;0;0;2.610;2;262;2;7;0;2;0;0;0;5;1;0;0;0;4.027
;{ñ class};2.552;1;0;1;5;0;5;38;6;5;12;0;0;0;0;6;0;0;0;2.631;893;0;0;0;3;0;21;0;0;3;3;0;0;0;0;3;0;0;0;926;3.445;1;0;1;8;0;26;38;6;8;15;0;0;0;0;9;0;0;0;3.557
221100:Terezina - PI;Total;119.189;322;74;250;35.973;34;5.646;279;47;842;2.535;17;0;3;56;842;152;3;0;166.264;69.501;362;9;9;42.844;30;8.023;2;30;785;648;3;0;0;23;163;211;5;0;122.648;188.690;684;83;259;78.817;64;13.669;281;77;1.627;3.183;20;0;3;79;1.005;363;8;0;288.912
;00:Até 0,50;308;0;0;1;131;0;13;12;0;229;5;0;0;0;0;0;0;0;0;699;251;2;0;0;11;0;15;1;1;255;1;0;0;0;0;0;0;0;0;537;559;2;0;1;142;0;28;13;1;484;6;0;0;0;0;0;0;0;0;1.236
;01:0,51 a 1,00;4.135;28;6;67;145;0;216;228;1;543;177;0;0;0;3;87;0;0;0;5.636;3.019;54;1;4;250;3;233;0;0;449;17;0;0;0;3;6;0;0;0;4.039;7.154;82;7;71;395;3;449;228;1;992;194;0;0;0;6;93;0;0;0;9.675
;02:1,01 a 1,50;63.768;215;59;155;4.166;11;2.708;8;42;66;1.678;13;0;3;11;497;0;3;0;73.403;46.767;289;8;3;5.051;11;4.501;1;24;74;432;3;0;0;7;72;0;5;0;57.248;110.535;504;67;158;9.217;22;7.209;9;66;140;2.110;16;0;3;18;569;0;8;0;130.651
;03:1,51 a 2,00;20.861;52;2;18;3.514;2;818;10;2;4;298;3;0;0;6;138;1;0;0;25.729;7.668;12;0;0;5.565;8;1.093;0;1;6;75;0;0;0;1;14;0;0;0;14.443;28.529;64;2;18;9.079;10;1.911;10;3;10;373;3;0;0;7;152;1;0;0;40.172
;04:2,01 a 3,00;15.814;16;4;8;3.830;8;883;2;2;0;231;1;0;0;6;48;6;0;0;20.859;5.141;5;0;1;6.562;5;1.050;0;0;0;51;0;0;0;0;12;5;0;0;12.832;20.955;21;4;9;10.392;13;1.933;2;2;0;282;1;0;0;6;60;11;0;0;33.691
;05:3,01 a 4,00;4.382;6;1;0;7.769;2;287;4;0;0;52;0;0;0;3;50;30;0;0;12.586;2.124;0;0;0;10.576;0;331;0;2;0;28;0;0;0;2;50;32;0;0;13.145;6.506;6;1;0;18.345;2;618;4;2;0;80;0;0;0;5;100;62;0;0;25.731
;06:4,01 a 5,00;2.186;1;0;0;2.834;1;229;1;0;0;19;0;0;0;3;8;89;0;0;5.371;1.160;0;0;1;4.889;0;330;0;2;0;24;0;0;0;2;5;133;0;0;6.546;3.346;1;0;1;7.723;1;559;1;2;0;43;0;0;0;5;13;222;0;0;11.917
;07:5,01 a 7,00;2.348;0;1;0;3.623;2;206;0;0;0;26;0;0;0;2;4;20;0;0;6.232;1.248;0;0;0;3.683;1;259;0;0;0;6;0;0;0;1;3;37;0;0;5.238;3.596;0;1;0;7.306;3;465;0;0;0;32;0;0;0;3;7;57;0;0;11.470
;08:7,01 a 10,00;1.832;0;0;0;4.485;1;128;0;0;0;12;0;0;0;9;2;2;0;0;6.471;845;0;0;0;2.789;0;110;0;0;0;11;0;0;0;2;0;3;0;0;3.760;2.677;0;0;0;7.274;1;238;0;0;0;23;0;0;0;11;2;5;0;0;10.231
;09:10,01 a 15,00;1.297;0;0;0;2.992;6;107;1;0;0;10;0;0;0;5;0;4;0;0;4.422;581;0;0;0;2.131;2;46;0;0;0;2;0;0;0;2;0;1;0;0;2.765;1.878;0;0;0;5.123;8;153;1;0;0;12;0;0;0;7;0;5;0;0;7.187
;10:15,01 a 20,00;553;0;0;0;1.194;1;31;0;0;0;1;0;0;0;1;1;0;0;0;1.782;184;0;0;0;641;0;8;0;0;0;0;0;0;0;0;0;0;0;0;833;737;0;0;0;1.835;1;39;0;0;0;1;0;0;0;1;1;0;0;0;2.615
;11:Mais de 20,00;368;0;0;0;1.251;0;17;0;0;0;1;0;0;0;5;0;0;0;0;1.642;79;0;0;0;689;0;30;0;0;0;0;0;0;0;0;0;0;0;0;798;447;0;0;0;1.940;0;47;0;0;0;1;0;0;0;5;0;0;0;0;2.440
;{ñ class};1.337;4;1;1;39;0;3;13;0;0;25;0;0;0;2;7;0;0;0;1.432;434;0;0;0;7;0;17;0;0;1;1;0;0;0;3;1;0;0;0;464;1.771;4;1;1;46;0;20;13;0;1;26;0;0;0;5;8;0;0;0;1.896
230440:Fortaleza - CE;Total;400.546;833;79;32;62.418;123;3.340;892;752;4.348;4.123;5;0;5;133;442;430;2;503;479.006;279.381;2.366;47;9;62.933;128;3.575;164;224;4.642;1.430;14;1;0;43;700;277;1;3.339;359.274;679.927;3.199;126;41;125.351;251;6.915;1.056;976;8.990;5.553;19;1;5;176;1.142;707;3;3.842;838.280
;00:Até 0,50;1.520;1;0;0;31;0;13;44;0;888;5;0;0;0;0;1;0;0;1;2.504;1.595;3;0;0;56;0;11;3;0;1.039;2;0;0;0;0;2;1;0;12;2.724;3.115;4;0;0;87;0;24;47;0;1.927;7;0;0;0;0;3;1;0;13;5.228
;01:0,51 a 1,00;18.723;108;7;8;204;5;169;198;9;3.177;390;1;0;3;7;46;0;1;23;23.079;18.662;97;4;4;283;11;203;114;8;3.350;121;2;0;0;4;147;0;0;56;23.066;37.385;205;11;12;487;16;372;312;17;6.527;511;3;0;3;11;193;0;1;79;46.145
;02:1,01 a 1,50;200.711;487;26;18;3.696;2;226;190;444;197;1.962;3;0;2;51;196;275;0;59;208.545;172.624;1.875;21;2;7.672;3;341;41;115;179;737;10;1;0;18;259;168;0;406;184.472;373.335;2.362;47;20;11.368;5;567;231;559;376;2.699;13;1;2;69;455;443;0;465;393.017
;03:1,51 a 2,00;73.583;115;14;3;3.379;12;512;111;160;22;997;1;0;0;7;57;19;0;127;79.119;29.641;178;8;0;5.188;20;405;0;48;16;187;2;0;0;2;51;7;0;672;36.425;103.224;293;22;3;8.567;32;917;111;208;38;1.184;3;0;0;9;108;26;0;799;115.544
;04:2,01 a 3,00;52.335;65;9;1;3.538;54;875;144;120;4;405;0;0;0;18;114;6;0;155;57.843;24.347;127;1;1;8.384;53;802;2;25;1;235;0;0;0;0;212;9;0;958;35.157;76.682;192;10;2;11.922;107;1.677;146;145;5;640;0;0;0;18;326;15;0;1.113;93.000
;05:3,01 a 4,00;17.636;18;1;2;4.038;22;466;100;13;2;115;0;0;0;1;9;37;0;95;22.555;10.539;34;3;1;6.904;24;562;1;14;2;51;0;0;0;0;11;29;0;831;19.006;28.175;52;4;3;10.942;46;1.028;101;27;4;166;0;0;0;1;20;66;0;926;41.561
;06:4,01 a 5,00;8.242;11;2;0;18.525;4;281;34;1;2;82;0;0;0;4;9;36;0;26;27.259;5.919;17;1;1;5.601;3;401;0;5;0;39;0;0;0;2;5;27;0;243;12.264;14.161;28;3;1;24.126;7;682;34;6;2;121;0;0;0;6;14;63;0;269;39.523
;07:5,01 a 7,00;8.551;11;3;0;10.301;5;269;22;1;3;77;0;0;0;3;7;25;0;13;19.291;5.830;19;5;0;12.826;4;332;0;5;1;27;0;0;0;3;4;27;0;131;19.214;14.381;30;8;0;23.127;9;601;22;6;4;104;0;0;0;6;11;52;0;144;38.505
;08:7,01 a 10,00;6.531;6;9;0;6.407;9;212;5;0;1;53;0;0;0;4;0;9;1;1;13.248;3.593;3;0;0;6.221;4;289;1;2;0;21;0;0;0;3;1;4;0;7;10.149;10.124;9;9;0;12.628;13;501;6;2;1;74;0;0;0;7;1;13;1;8;23.397
;09:10,01 a 15,00;4.685;1;5;0;5.061;9;173;2;0;1;14;0;0;0;15;1;10;0;0;9.977;2.624;5;3;0;4.622;4;140;0;0;1;4;0;0;0;8;1;4;1;2;7.419;7.309;6;8;0;9.683;13;313;2;0;2;18;0;0;0;23;2;14;1;2;17.396
;10:15,01 a 20,00;2.140;4;1;0;2.654;1;71;0;0;0;5;0;0;0;9;0;2;0;0;4.887;1.105;1;0;0;2.036;1;43;0;1;0;0;0;0;0;1;0;0;0;0;3.188;3.245;5;1;0;4.690;2;114;0;1;0;5;0;0;0;10;0;2;0;0;8.075
;11:Mais de 20,00;1.937;1;1;0;4.443;0;56;3;0;0;2;0;0;0;13;0;11;0;0;6.467;530;3;0;0;2.943;1;29;1;0;0;1;0;0;0;1;0;1;0;0;3.510;2.467;4;1;0;7.386;1;85;4;0;0;3;0;0;0;14;0;12;0;0;9.977
;{ñ class};3.952;5;1;0;141;0;17;39;4;51;16;0;0;0;1;2;0;0;3;4.232;2.372;4;1;0;197;0;17;1;1;53;5;0;0;0;1;7;0;0;21;2.680;6.324;9;2;0;338;0;34;40;5;104;21;0;0;0;2;9;0;0;24;6.912
240810:Natal - RN;Total;130.431;384;80;96;43.579;262;2.450;229;452;1.235;1.639;8;5;1;44;173;326;1;0;181.395;85.083;633;12;10;45.085;296;1.690;63;1.531;1.748;679;4;2;1;39;118;321;0;0;137.315;215.514;1.017;92;106;88.664;558;4.140;292;1.983;2.983;2.318;12;7;2;83;291;647;1;0;318.710
;00:Até 0,50;328;0;0;0;96;11;2;5;1;557;11;0;0;0;0;0;0;0;0;1.011;357;2;0;0;141;5;0;17;0;839;29;0;0;0;1;0;0;0;0;1.391;685;2;0;0;237;16;2;22;1;1.396;40;0;0;0;1;0;0;0;0;2.402
;01:0,51 a 1,00;3.663;31;1;41;747;26;136;68;65;640;50;0;2;1;11;5;0;0;0;5.487;4.333;54;0;5;487;26;6;11;112;837;39;1;2;1;14;3;0;0;0;5.931;7.996;85;1;46;1.234;52;142;79;177;1.477;89;1;4;2;25;8;0;0;0;11.418
;02:1,01 a 1,50;66.820;270;57;48;1.912;32;299;35;178;35;999;7;3;0;6;127;0;0;0;70.828;52.676;487;5;5;2.579;36;210;0;295;69;404;3;0;0;7;82;0;0;0;56.858;119.496;757;62;53;4.491;68;509;35;473;104;1.403;10;3;0;13;209;0;0;0;127.686
;03:1,51 a 2,00;23.549;45;8;5;3.109;17;582;27;73;2;273;0;0;0;4;17;1;1;0;27.713;10.241;35;1;0;5.816;15;186;1;183;1;73;0;0;0;3;10;0;0;0;16.565;33.790;80;9;5;8.925;32;768;28;256;3;346;0;0;0;7;27;1;1;0;44.278
;04:2,01 a 3,00;19.356;20;7;0;6.134;36;438;17;90;0;175;1;0;0;7;10;14;0;0;26.305;7.356;24;1;0;9.869;45;180;2;806;0;50;0;0;0;5;5;23;0;0;18.366;26.712;44;8;0;16.003;81;618;19;896;0;225;1;0;0;12;15;37;0;0;44.671
;05:3,01 a 4,00;5.442;5;3;0;11.539;21;178;15;8;0;38;0;0;0;1;3;108;0;0;17.361;3.189;12;0;0;10.171;24;145;0;29;0;17;0;0;0;2;9;91;0;0;13.689;8.631;17;3;0;21.710;45;323;15;37;0;55;0;0;0;3;12;199;0;0;31.050
;06:4,01 a 5,00;2.566;4;2;0;4.012;10;190;19;29;0;24;0;0;0;1;2;98;0;0;6.957;1.694;3;1;0;4.586;12;167;0;90;0;10;0;0;0;1;2;108;0;0;6.674;4.260;7;3;0;8.598;22;357;19;119;0;34;0;0;0;2;4;206;0;0;13.631
;07:5,01 a 7,00;2.576;3;0;0;4.527;22;236;17;8;0;29;0;0;0;2;5;81;0;0;7.506;1.764;4;0;0;3.552;45;315;0;16;0;25;0;0;0;3;1;83;0;0;5.808;4.340;7;0;0;8.079;67;551;17;24;0;54;0;0;0;5;6;164;0;0;13.314
;08:7,01 a 10,00;1.903;2;1;0;3.650;20;228;7;0;0;11;0;0;0;1;2;14;0;0;5.839;1.246;2;4;0;2.717;16;314;0;0;0;25;0;0;0;2;4;11;0;0;4.341;3.149;4;5;0;6.367;36;542;7;0;0;36;0;0;0;3;6;25;0;0;10.180
;09:10,01 a 15,00;1.296;0;1;0;3.543;37;96;5;0;0;8;0;0;0;0;2;8;0;0;4.996;713;3;0;0;2.380;37;130;0;0;0;2;0;0;0;0;1;4;0;0;3.270;2.009;3;1;0;5.923;74;226;5;0;0;10;0;0;0;0;3;12;0;0;8.266
;10:15,01 a 20,00;633;0;0;0;1.706;7;48;0;0;0;1;0;0;0;2;0;2;0;0;2.399;260;1;0;0;1.196;28;28;0;0;0;1;0;0;0;0;0;1;0;0;1.515;893;1;0;0;2.902;35;76;0;0;0;2;0;0;0;2;0;3;0;0;3.914
;11:Mais de 20,00;803;1;0;0;2.413;21;12;0;0;0;1;0;0;0;9;0;0;0;0;3.260;122;2;0;0;1.415;7;9;0;0;0;0;0;0;0;0;0;0;0;0;1.555;925;3;0;0;3.828;28;21;0;0;0;1;0;0;0;9;0;0;0;0;4.815
;{ñ class};1.496;3;0;2;191;2;5;14;0;1;19;0;0;0;0;0;0;0;0;1.733;1.132;4;0;0;176;0;0;32;0;2;4;0;0;0;1;1;0;0;0;1.352;2.628;7;0;2;367;2;5;46;0;3;23;0;0;0;1;1;0;0;0;3.085
250750:João Pessoa - PB;Total;113.393;938;22;143;38.286;40;19.339;39;105;699;465;16;5;3;36;87;98;0;0;173.714;60.265;819;9;14;34.315;38;32.029;0;34;718;431;8;2;0;14;67;126;0;0;128.889;173.658;1.757;31;157;72.601;78;51.368;39;139;1.417;896;24;7;3;50;154;224;0;0;302.603
;00:Até 0,50;410;3;0;1;41;0;41;1;0;106;0;0;0;0;0;0;0;0;0;603;247;0;0;0;80;0;39;0;0;112;0;0;0;0;0;1;0;0;0;479;657;3;0;1;121;0;80;1;0;218;0;0;0;0;0;1;0;0;0;1.082
;01:0,51 a 1,00;3.157;39;2;29;181;0;7.347;1;5;492;9;0;2;2;0;8;3;0;0;11.277;3.093;82;2;7;187;0;12.354;0;5;513;23;1;0;0;0;4;2;0;0;16.273;6.250;121;4;36;368;0;19.701;1;10;1.005;32;1;2;2;0;12;5;0;0;27.550
;02:1,01 a 1,50;56.587;573;9;93;4.508;3;5.668;1;69;87;258;11;3;1;10;56;15;0;0;67.952;36.520;664;6;4;5.706;1;9.994;0;25;89;247;6;0;0;3;52;7;0;0;53.324;93.107;1.237;15;97;10.214;4;15.662;1;94;176;505;17;3;1;13;108;22;0;0;121.276
;03:1,51 a 2,00;25.003;270;6;10;2.057;7;2.509;0;10;2;91;5;0;0;2;8;0;0;0;29.980;7.699;46;0;0;3.223;8;4.471;0;2;4;52;1;2;0;3;2;1;0;0;15.514;32.702;316;6;10;5.280;15;6.980;0;12;6;143;6;2;0;5;10;1;0;0;45.494
;04:2,01 a 3,00;14.547;34;1;4;9.533;17;1.770;0;10;1;52;0;0;0;2;9;4;0;0;25.984;5.961;25;1;2;8.002;16;3.027;0;1;0;60;0;0;0;1;2;8;0;0;17.106;20.508;59;2;6;17.535;33;4.797;0;11;1;112;0;0;0;3;11;12;0;0;43.090
;05:3,01 a 4,00;4.731;7;1;0;7.221;5;565;0;11;2;22;0;0;0;0;4;27;0;0;12.596;2.261;0;0;1;4.937;8;727;0;1;0;19;0;0;0;1;1;36;0;0;7.992;6.992;7;1;1;12.158;13;1.292;0;12;2;41;0;0;0;1;5;63;0;0;20.588
;06:4,01 a 5,00;2.105;1;0;0;2.110;2;398;0;0;1;15;0;0;0;0;0;24;0;0;4.656;1.135;1;0;0;2.282;3;340;0;0;0;11;0;0;0;1;0;23;0;0;3.796;3.240;2;0;0;4.392;5;738;0;0;1;26;0;0;0;1;0;47;0;0;8.452
;07:5,01 a 7,00;2.176;0;1;0;3.333;1;330;0;0;1;9;0;0;0;1;2;19;0;0;5.873;1.231;0;0;0;3.161;2;470;0;0;0;10;0;0;0;0;1;38;0;0;4.913;3.407;0;1;0;6.494;3;800;0;0;1;19;0;0;0;1;3;57;0;0;10.786
;08:7,01 a 10,00;1.550;1;0;0;3.633;4;321;0;0;0;4;0;0;0;4;0;4;0;0;5.521;780;0;0;0;2.461;0;286;0;0;0;4;0;0;0;0;2;5;0;0;3.538;2.330;1;0;0;6.094;4;607;0;0;0;8;0;0;0;4;2;9;0;0;9.059
;09:10,01 a 15,00;961;0;0;0;2.444;1;231;0;0;0;2;0;0;0;2;0;2;0;0;3.643;463;0;0;0;2.258;0;216;0;0;0;3;0;0;0;2;1;6;0;0;2.949;1.424;0;0;0;4.702;1;447;0;0;0;5;0;0;0;4;1;8;0;0;6.592
;10:15,01 a 20,00;389;0;0;0;1.379;0;98;0;0;0;1;0;0;0;4;0;0;0;0;1.871;142;0;0;0;1.006;0;39;0;0;0;0;0;0;0;1;0;0;0;0;1.188;531;0;0;0;2.385;0;137;0;0;0;1;0;0;0;5;0;0;0;0;3.059
;11:Mais de 20,00;296;0;0;0;1.818;0;39;0;0;0;0;0;0;0;11;0;0;0;0;2.164;69;0;0;0;917;0;21;0;0;0;0;0;0;0;2;0;0;0;0;1.009;365;0;0;0;2.735;0;60;0;0;0;0;0;0;0;13;0;0;0;0;3.173
;{ñ class};1.481;10;2;6;28;0;22;36;0;7;2;0;0;0;0;0;0;0;0;1.594;664;1;0;0;95;0;45;0;0;0;2;0;0;0;0;1;0;0;0;808;2.145;11;2;6;123;0;67;36;0;7;4;0;0;0;0;1;0;0;0;2.402
261160:Recife - PE;Total;328.830;655;403;74;70.919;497;10.701;2.689;3.769;2.444;2.152;14;20;5;109;871;588;613;2;425.355;219.846;1.524;200;3;78.543;487;17.989;24;5.202;2.899;1.571;21;3;0;52;397;470;2.350;0;331.581;548.676;2.179;603;77;149.462;984;28.690;2.713;8.971;5.343;3.723;35;23;5;161;1.268;1.058;2.963;2;756.936
;00:Até 0,50;601;2;0;0;80;2;80;165;21;1.580;15;0;0;0;1;1;0;0;0;2.548;665;3;0;0;274;1;125;0;11;1.970;20;0;0;0;0;4;0;0;0;3.073;1.266;5;0;0;354;3;205;165;32;3.550;35;0;0;0;1;5;0;0;0;5.621
;01:0,51 a 1,00;7.651;44;27;43;208;20;580;203;34;742;90;3;2;3;7;34;0;54;0;9.745;12.894;64;10;1;431;27;547;4;59;849;85;1;0;0;6;90;0;175;0;15.243;20.545;108;37;44;639;47;1.127;207;93;1.591;175;4;2;3;13;124;0;229;0;24.988
;02:1,01 a 1,50;127.226;368;235;21;1.797;26;978;232;990;113;839;10;14;2;8;301;375;113;1;133.649;111.184;1.190;149;2;2.883;16;1.382;10;833;73;655;17;3;0;8;154;248;634;0;119.441;238.410;1.558;384;23;4.680;42;2.360;242;1.823;186;1.494;27;17;2;16;455;623;747;1;253.090
;03:1,51 a 2,00;70.577;101;74;5;4.236;42;3.973;160;1.320;5;377;1;3;0;4;427;29;214;0;81.548;32.435;125;13;0;12.154;24;7.974;2;2.111;7;289;1;0;0;5;99;23;556;0;55.818;103.012;226;87;5;16.390;66;11.947;162;3.431;12;666;2;3;0;9;526;52;770;0;137.366
;04:2,01 a 3,00;55.707;87;35;1;5.849;91;2.391;157;371;0;310;0;1;0;10;77;24;150;0;65.261;25.333;56;7;0;10.905;96;4.463;3;899;0;191;2;0;0;10;30;22;832;0;42.849;81.040;143;42;1;16.754;187;6.854;160;1.270;0;501;2;1;0;20;107;46;982;0;108.110
