;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
172100:Palmas - TO;Total;31.196;205;38;115;21.844;90;2.126;1;5;649;199;1;0;3;14;28;88;8.138;334;65.074;21.981;340;6;5;26.707;164;2.334;0;5;640;182;0;0;1;4;37;83;14.512;247;67.248;53.177;545;44;120;48.551;254;4.460;1;10;1.289;381;1;0;4;18;65;171;22.650;581;132.322
;00:Até 0,50;161;0;0;0;5;1;0;0;0;285;0;0;0;0;0;0;0;0;5;457;191;1;0;0;2;0;0;0;0;311;2;0;0;0;0;1;0;2;1;511;352;1;0;0;7;1;0;0;0;596;2;0;0;0;0;1;0;2;6;968
;01:0,51 a 1,00;919;27;2;32;29;0;505;0;0;353;9;0;0;0;1;0;0;1.177;30;3.084;1.200;27;0;2;54;6;535;0;0;321;11;0;0;0;0;1;0;1.204;18;3.379;2.119;54;2;34;83;6;1.040;0;0;674;20;0;0;0;1;1;0;2.381;48;6.463
;02:1,01 a 1,50;11.154;72;13;49;1.167;3;167;0;2;9;109;1;0;2;0;10;0;3.482;216;16.456;11.712;158;3;2;1.885;8;215;0;2;8;126;0;0;1;0;16;0;6.487;154;20.777;22.866;230;16;51;3.052;11;382;0;4;17;235;1;0;3;0;26;0;9.969;370;37.233
;03:1,51 a 2,00;6.970;43;14;14;920;6;214;0;1;0;46;0;0;1;0;9;0;625;6;8.869;3.690;61;1;1;1.394;7;231;0;0;0;18;0;0;0;0;5;0;941;13;6.362;10.660;104;15;15;2.314;13;445;0;1;0;64;0;0;1;0;14;0;1.566;19;15.231
;04:2,01 a 3,00;6.958;32;4;12;2.286;30;328;1;1;1;25;0;0;0;2;2;4;547;4;10.237;2.394;60;2;0;4.332;59;389;0;3;0;12;0;0;0;1;5;11;901;17;8.186;9.352;92;6;12;6.618;89;717;1;4;1;37;0;0;0;3;7;15;1.448;21;18.423
;05:3,01 a 4,00;1.981;10;1;5;2.173;29;196;0;0;0;6;0;0;0;2;3;39;1.772;3;6.220;1.068;19;0;0;2.539;56;247;0;0;0;4;0;0;0;2;4;29;4.566;6;8.540;3.049;29;1;5;4.712;85;443;0;0;0;10;0;0;0;4;7;68;6.338;9;14.760
;06:4,01 a 5,00;897;6;1;2;2.197;2;283;0;1;0;1;0;0;0;0;0;40;218;1;3.649;563;6;0;0;4.901;2;301;0;0;0;4;0;0;0;0;2;28;175;14;5.996;1.460;12;1;2;7.098;4;584;0;1;0;5;0;0;0;0;2;68;393;15;9.645
;07:5,01 a 7,00;764;2;0;1;3.639;7;200;0;0;0;1;0;0;0;0;3;3;16;6;4.642;443;0;0;0;6.108;12;167;0;0;0;0;0;0;0;0;2;12;25;8;6.777;1.207;2;0;1;9.747;19;367;0;0;0;1;0;0;0;0;5;15;41;14;11.419
;08:7,01 a 10,00;468;3;0;0;3.460;4;112;0;0;0;1;0;0;0;0;1;2;223;9;4.283;283;3;0;0;2.259;6;173;0;0;0;0;0;0;0;1;0;3;143;2;2.873;751;6;0;0;5.719;10;285;0;0;0;1;0;0;0;1;1;5;366;11;7.156
;09:10,01 a 15,00;344;3;0;0;2.937;0;62;0;0;0;0;0;0;0;1;0;0;16;6;3.369;180;2;0;0;1.775;1;31;0;0;0;0;0;0;0;0;0;0;6;4;1.999;524;5;0;0;4.712;1;93;0;0;0;0;0;0;0;1;0;0;22;10;5.368
;10:15,01 a 20,00;112;0;2;0;1.318;1;57;0;0;0;0;0;0;0;0;0;0;19;2;1.511;58;1;0;0;668;0;44;0;0;0;0;0;0;0;0;0;0;45;2;818;170;1;2;0;1.986;1;101;0;0;0;0;0;0;0;0;0;0;64;4;2.329
;11:Mais de 20,00;123;3;1;0;1.653;0;0;0;0;0;0;0;0;0;8;0;0;42;3;1.833;43;2;0;0;731;0;1;0;0;0;0;0;0;0;0;0;0;15;0;792;166;5;1;0;2.384;0;1;0;0;0;0;0;0;0;8;0;0;57;3;2.625
;{ñ class};345;4;0;0;60;7;2;0;0;1;1;0;0;0;0;0;0;1;43;464;156;0;0;0;59;7;0;0;0;0;5;0;0;0;0;1;0;2;8;238;501;4;0;0;119;14;2;0;0;1;6;0;0;0;0;1;0;3;51;702
211130:São Luiz - MA;Total;129.059;164;101;58;39.026;1.438;8.920;630;4.138;1.085;1.612;0;0;2;23;857;79;13;52;187.257;90.361;289;67;15;42.402;1.582;11.166;2;4.042;1.218;1.591;1;1;0;22;151;78;7;83;153.078;219.420;453;168;73;81.428;3.020;20.086;632;8.180;2.303;3.203;1;1;2;45;1.008;157;20;135;340.335
;00:Até 0,50;240;0;2;0;12;1;63;29;1.046;177;0;0;0;0;0;0;0;0;0;1.570;449;0;4;0;5;0;88;1;1.692;187;1;0;0;0;0;1;0;0;3;2.431;689;0;6;0;17;1;151;30;2.738;364;1;0;0;0;0;1;0;0;3;4.001
;01:0,51 a 1,00;3.117;15;7;9;55;216;1.911;46;223;804;13;0;0;2;0;9;0;0;13;6.440;4.015;20;6;1;34;181;2.985;0;289;930;17;0;0;0;0;9;0;1;42;8.530;7.132;35;13;10;89;397;4.896;46;512;1.734;30;0;0;2;0;18;0;1;55;14.970
;02:1,01 a 1,50;51.940;56;30;24;814;171;1.779;110;68;96;442;0;0;0;1;158;1;4;10;55.704;50.579;164;31;8;882;216;2.398;0;93;99;644;1;1;0;4;107;2;2;14;55.245;102.519;220;61;32;1.696;387;4.177;110;161;195;1.086;1;1;0;5;265;3;6;24;110.949
;03:1,51 a 2,00;28.595;20;12;12;1.683;190;943;92;1.691;0;365;0;0;0;4;118;2;6;15;33.748;13.322;29;12;2;2.689;179;1.294;0;1.229;0;214;0;0;0;5;18;0;1;12;19.006;41.917;49;24;14;4.372;369;2.237;92;2.920;0;579;0;0;0;9;136;2;7;27;52.754
;04:2,01 a 3,00;21.054;19;29;6;3.251;284;754;31;244;0;465;0;0;0;6;490;0;1;8;26.642;10.058;35;4;1;5.827;270;1.222;0;354;0;359;0;0;0;5;10;2;1;9;18.157;31.112;54;33;7;9.078;554;1.976;31;598;0;824;0;0;0;11;500;2;2;17;44.799
;05:3,01 a 4,00;7.337;23;14;4;6.939;69;1.028;11;810;0;167;0;0;0;1;49;41;0;4;16.497;3.927;21;8;2;7.751;73;1.233;1;295;0;183;0;0;0;2;3;25;1;1;13.526;11.264;44;22;6;14.690;142;2.261;12;1.105;0;350;0;0;0;3;52;66;1;5;30.023
;06:4,01 a 5,00;3.589;9;1;0;6.037;48;634;27;17;0;67;0;0;0;0;8;24;0;1;10.462;2.006;6;0;1;11.114;60;450;0;24;0;111;0;0;0;1;1;28;1;0;13.803;5.595;15;1;1;17.151;108;1.084;27;41;0;178;0;0;0;1;9;52;1;1;24.265
;07:5,01 a 7,00;3.934;4;1;1;8.838;183;971;122;9;0;42;0;0;0;6;4;10;0;1;14.126;2.188;4;0;0;6.692;197;809;0;20;0;15;0;0;0;2;1;16;0;0;9.944;6.122;8;1;1;15.530;380;1.780;122;29;0;57;0;0;0;8;5;26;0;1;24.070
;08:7,01 a 10,00;3.018;5;0;1;5.294;147;420;113;4;0;21;0;0;0;3;1;1;0;0;9.028;1.364;4;0;0;3.832;272;340;0;6;0;9;0;0;0;1;0;5;0;0;5.833;4.382;9;0;1;9.126;419;760;113;10;0;30;0;0;0;4;1;6;0;0;14.861
;09:10,01 a 15,00;1.652;5;0;1;2.661;66;207;7;6;0;10;0;0;0;0;0;0;2;0;4.617;710;1;1;0;1.758;59;148;0;9;0;27;0;0;0;0;0;0;0;0;2.713;2.362;6;1;1;4.419;125;355;7;15;0;37;0;0;0;0;0;0;2;0;7.330
;10:15,01 a 20,00;637;5;1;0;1.652;63;196;0;1;0;4;0;0;0;2;0;0;0;0;2.561;309;3;0;0;979;75;189;0;2;0;1;0;0;0;0;0;0;0;0;1.558;946;8;1;0;2.631;138;385;0;3;0;5;0;0;0;2;0;0;0;0;4.119
;11:Mais de 20,00;623;3;0;0;1.781;0;12;1;0;0;2;0;0;0;0;0;0;0;0;2.422;155;1;0;0;833;0;6;0;0;0;1;0;0;0;1;0;0;0;0;997;778;4;0;0;2.614;0;18;1;0;0;3;0;0;0;1;0;0;0;0;3.419
;{ñ class};3.323;0;4;0;9;0;2;41;19;8;14;0;0;0;0;20;0;0;0;3.440;1.279;1;1;0;6;0;4;0;29;2;9;0;0;0;1;1;0;0;2;1.335;4.602;1;5;0;15;0;6;41;48;10;23;0;0;0;1;21;0;0;2;4.775
221100:Terezina - PI;Total;106.413;278;154;249;34.822;27;6.733;239;19;1.204;1.091;5;6;2;60;173;268;53;0;151.796;72.358;349;19;8;38.739;19;10.157;0;9;1.193;686;4;0;0;27;119;566;89;0;124.342;178.771;627;173;257;73.561;46;16.890;239;28;2.397;1.777;9;6;2;87;292;834;142;0;276.138
;00:Até 0,50;416;0;0;0;29;0;6;19;0;495;3;0;0;0;0;0;0;0;0;968;338;0;0;0;53;0;1;0;0;474;5;0;0;0;0;0;0;0;0;871;754;0;0;0;82;0;7;19;0;969;8;0;0;0;0;0;0;0;0;1.839
;01:0,51 a 1,00;3.428;12;13;57;705;4;926;25;0;635;58;0;2;1;3;2;0;0;0;5.871;3.213;22;1;0;1.116;0;1.460;0;0;640;41;2;0;0;3;4;0;0;0;6.502;6.641;34;14;57;1.821;4;2.386;25;0;1.275;99;2;2;1;6;6;0;0;0;12.373
;02:1,01 a 1,50;57.219;182;103;160;3.128;6;2.779;24;15;41;758;5;4;1;7;113;2;3;0;64.550;47.680;245;14;6;3.280;8;4.804;0;7;50;495;2;0;0;3;99;1;5;0;56.699;104.899;427;117;166;6.408;14;7.583;24;22;91;1.253;7;4;1;10;212;3;8;0;121.249
;03:1,51 a 2,00;18.998;35;17;18;4.279;3;963;81;2;5;126;0;0;0;3;38;0;1;0;24.569;8.261;24;2;0;6.170;4;1.398;0;0;5;58;0;0;0;0;7;4;1;0;15.934;27.259;59;19;18;10.449;7;2.361;81;2;10;184;0;0;0;3;45;4;2;0;40.503
;04:2,01 a 3,00;12.559;16;15;7;3.624;8;723;79;1;0;75;0;0;0;3;15;86;10;0;17.221;5.453;12;1;1;5.641;7;970;0;1;0;41;0;0;0;3;2;352;10;0;12.494;18.012;28;16;8;9.265;15;1.693;79;2;0;116;0;0;0;6;17;438;20;0;29.715
;05:3,01 a 4,00;3.941;25;2;2;5.572;0;497;1;1;0;15;0;0;0;9;1;72;36;0;10.174;2.453;42;0;0;4.646;0;624;0;0;0;24;0;0;0;1;6;80;63;0;7.939;6.394;67;2;2;10.218;0;1.121;1;1;0;39;0;0;0;10;7;152;99;0;18.113
;06:4,01 a 5,00;2.150;1;1;1;4.288;0;287;1;0;0;11;0;0;0;0;2;75;3;0;6.820;1.345;0;0;0;7.641;0;367;0;1;0;10;0;0;0;2;1;98;9;0;9.474;3.495;1;1;1;11.929;0;654;1;1;0;21;0;0;0;2;3;173;12;0;16.294
;07:5,01 a 7,00;2.186;5;0;0;2.465;0;274;1;0;0;16;0;0;0;12;1;28;0;0;4.988;1.266;2;1;1;3.428;0;314;0;0;0;1;0;0;0;8;0;26;1;0;5.048;3.452;7;1;1;5.893;0;588;1;0;0;17;0;0;0;20;1;54;1;0;10.036
;08:7,01 a 10,00;1.637;0;0;0;3.546;1;151;0;0;0;7;0;0;0;2;0;3;0;0;5.347;816;0;0;0;2.572;0;156;0;0;0;1;0;0;0;0;0;3;0;0;3.548;2.453;0;0;0;6.118;1;307;0;0;0;8;0;0;0;2;0;6;0;0;8.895
;09:10,01 a 15,00;1.232;0;0;0;4.140;5;75;0;0;0;2;0;0;0;5;0;2;0;0;5.461;566;0;0;0;2.558;0;32;0;0;0;3;0;0;0;2;0;1;0;0;3.162;1.798;0;0;0;6.698;5;107;0;0;0;5;0;0;0;7;0;3;0;0;8.623
;10:15,01 a 20,00;462;0;0;0;1.563;0;32;0;0;0;0;0;0;0;4;0;0;0;0;2.061;173;0;0;0;820;0;8;0;0;0;0;0;0;0;1;0;1;0;0;1.003;635;0;0;0;2.383;0;40;0;0;0;0;0;0;0;5;0;1;0;0;3.064
;11:Mais de 20,00;307;0;0;0;1.413;0;15;0;0;0;1;0;0;0;10;0;0;0;0;1.746;90;0;0;0;769;0;19;0;0;0;1;0;0;0;4;0;0;0;0;883;397;0;0;0;2.182;0;34;0;0;0;2;0;0;0;14;0;0;0;0;2.629
;{ñ class};1.878;2;3;4;70;0;5;8;0;28;19;0;0;0;2;1;0;0;0;2.020;704;2;0;0;45;0;4;0;0;24;6;0;0;0;0;0;0;0;0;785;2.582;4;3;4;115;0;9;8;0;52;25;0;0;0;2;1;0;0;0;2.805
230440:Fortaleza - CE;Total;346.652;608;121;18;66.111;106;3.957;561;302;4.715;1.720;4;2;1;115;395;473;7.590;879;434.330;242.892;1.896;30;7;63.603;102;4.610;11;191;4.479;1.013;14;1;0;45;303;311;9.655;4.919;334.082;589.544;2.504;151;25;129.714;208;8.567;572;493;9.194;2.733;18;3;1;160;698;784;17.245;5.798;768.412
;00:Até 0,50;1.177;0;0;0;57;1;13;12;0;1.292;7;0;0;0;1;1;0;627;6;3.194;883;7;0;0;112;1;15;0;0;1.456;4;0;0;0;0;8;0;642;16;3.144;2.060;7;0;0;169;2;28;12;0;2.748;11;0;0;0;1;9;0;1.269;22;6.338
;01:0,51 a 1,00;12.689;19;7;5;265;1;145;66;2;3.191;143;0;1;0;3;24;0;1.672;36;18.269;12.918;60;2;0;302;5;125;1;5;2.851;105;0;1;0;0;38;0;1.968;123;18.504;25.607;79;9;5;567;6;270;67;7;6.042;248;0;2;0;3;62;0;3.640;159;36.773
;02:1,01 a 1,50;173.021;344;83;10;2.505;13;399;110;161;99;946;4;1;1;2;170;309;1.248;171;179.597;145.024;1.407;20;7;10.390;20;467;4;121;60;672;13;0;0;9;153;174;1.680;1.343;161.564;318.045;1.751;103;17;12.895;33;866;114;282;159;1.618;17;1;1;11;323;483;2.928;1.514;341.161
;03:1,51 a 2,00;66.133;110;17;3;3.416;8;612;84;109;9;340;0;0;0;21;86;5;1.049;197;72.199;30.334;185;3;0;6.077;9;519;2;29;8;105;1;0;0;4;64;8;1.360;743;39.451;96.467;295;20;3;9.493;17;1.131;86;138;17;445;1;0;0;25;150;13;2.409;940;111.650
;04:2,01 a 3,00;47.984;69;4;0;3.992;49;843;115;22;2;148;0;0;0;12;57;12;1.882;184;55.375;22.312;117;3;0;7.279;42;1.041;2;12;0;70;0;0;0;5;16;9;2.551;872;34.331;70.296;186;7;0;11.271;91;1.884;117;34;2;218;0;0;0;17;73;21;4.433;1.056;89.706
;05:3,01 a 4,00;14.292;23;3;0;13.995;9;792;105;3;0;48;0;0;0;14;35;57;606;210;30.192;9.594;52;1;0;6.551;11;1.109;0;11;0;23;0;0;0;5;9;48;827;1.596;19.837;23.886;75;4;0;20.546;20;1.901;105;14;0;71;0;0;0;19;44;105;1.433;1.806;50.029
;06:4,01 a 5,00;7.103;10;1;0;10.875;3;371;36;3;0;23;0;0;0;2;8;48;81;17;18.581;6.259;17;0;0;5.507;2;506;1;9;0;12;0;0;0;2;7;35;67;158;12.582;13.362;27;1;0;16.382;5;877;37;12;0;35;0;0;0;4;15;83;148;175;31.163
;07:5,01 a 7,00;7.243;10;2;0;13.655;4;347;11;1;0;25;0;0;0;16;4;32;21;39;21.410;5.844;24;0;0;11.180;3;429;0;3;0;14;0;0;0;12;2;27;33;38;17.609;13.087;34;2;0;24.835;7;776;11;4;0;39;0;0;0;28;6;59;54;77;39.019
;08:7,01 a 10,00;5.321;6;0;0;5.329;8;135;7;0;0;5;0;0;0;1;5;2;0;8;10.827;3.425;6;0;0;7.118;4;145;1;0;0;5;0;0;0;2;1;4;1;13;10.725;8.746;12;0;0;12.447;12;280;8;0;0;10;0;0;0;3;6;6;1;21;21.552
;09:10,01 a 15,00;3.858;5;0;0;4.692;6;200;1;0;0;6;0;0;0;23;0;2;0;9;8.802;2.395;5;0;0;4.160;3;202;0;0;0;1;0;0;0;6;0;4;1;6;6.783;6.253;10;0;0;8.852;9;402;1;0;0;7;0;0;0;29;0;6;1;15;15.585
;10:15,01 a 20,00;1.848;4;0;0;3.180;1;41;0;0;0;2;0;0;0;3;0;3;0;0;5.082;1.042;1;0;0;2.021;1;26;0;0;0;0;0;0;0;0;0;2;0;0;3.093;2.890;5;0;0;5.201;2;67;0;0;0;2;0;0;0;3;0;5;0;0;8.175
;11:Mais de 20,00;1.559;4;1;0;4.024;0;47;1;0;0;1;0;0;0;15;0;3;0;0;5.655;490;6;0;0;2.527;0;14;0;0;0;0;0;0;0;0;0;0;0;0;3.037;2.049;10;1;0;6.551;0;61;1;0;0;1;0;0;0;15;0;3;0;0;8.692
;{ñ class};4.424;4;3;0;126;3;12;13;1;122;26;0;0;0;2;5;0;404;2;5.147;2.372;9;1;0;379;1;12;0;1;104;2;0;0;0;0;5;0;525;11;3.422;6.796;13;4;0;505;4;24;13;2;226;28;0;0;0;2;10;0;929;13;8.569
240810:Natal - RN;Total;115.064;298;49;85;43.388;853;2.047;214;608;1.637;1.125;3;5;0;48;147;275;3;13;165.862;83.371;578;17;6;39.103;785;1.323;51;1.852;1.895;1.001;0;1;0;24;74;256;0;17;130.354;198.435;876;66;91;82.491;1.638;3.370;265;2.460;3.532;2.126;3;6;0;72;221;531;3;30;296.216
;00:Até 0,50;490;1;0;0;146;2;4;3;0;992;5;0;0;0;0;0;1;0;0;1.644;536;2;0;0;142;2;0;4;0;1.269;6;0;0;0;0;1;0;0;0;1.962;1.026;3;0;0;288;4;4;7;0;2.261;11;0;0;0;0;1;1;0;0;3.606
;01:0,51 a 1,00;3.842;11;12;24;796;15;285;25;37;543;37;0;3;0;3;1;0;0;1;5.635;4.136;22;3;2;342;9;10;27;52;537;30;0;1;0;0;3;0;0;1;5.175;7.978;33;15;26;1.138;24;295;52;89;1.080;67;0;4;0;3;4;0;0;2;10.810
;02:1,01 a 1,50;56.533;187;26;56;2.298;22;212;38;382;60;766;1;2;0;5;90;1;2;8;60.689;51.031;395;9;4;3.171;22;166;10;868;55;707;0;0;0;3;44;2;0;10;56.497;107.564;582;35;60;5.469;44;378;48;1.250;115;1.473;1;2;0;8;134;3;2;18;117.186
;03:1,51 a 2,00;22.554;34;5;3;2.454;13;469;18;66;0;149;1;0;0;8;26;0;1;2;25.803;10.754;40;2;0;3.493;15;106;3;84;0;132;0;0;0;2;4;0;0;1;14.636;33.308;74;7;3;5.947;28;575;21;150;0;281;1;0;0;10;30;0;1;3;40.439
;04:2,01 a 3,00;16.923;38;3;1;6.826;27;272;42;47;0;86;1;0;0;6;13;52;0;2;24.339;7.362;37;0;0;9.485;30;147;0;444;1;32;0;0;0;9;4;52;0;0;17.603;24.285;75;3;1;16.311;57;419;42;491;1;118;1;0;0;15;17;104;0;2;41.942
;05:3,01 a 4,00;4.842;6;0;0;7.195;182;320;27;74;0;19;0;0;0;1;5;81;0;0;12.752;3.010;13;0;0;7.088;113;227;1;399;0;27;0;0;0;4;6;72;0;5;10.965;7.852;19;0;0;14.283;295;547;28;473;0;46;0;0;0;5;11;153;0;5;23.717
;06:4,01 a 5,00;2.237;6;1;0;6.859;83;52;20;0;0;3;0;0;0;2;0;77;0;0;9.340;1.573;18;1;0;4.855;103;69;0;2;0;11;0;0;0;3;1;70;0;0;6.706;3.810;24;2;0;11.714;186;121;20;2;0;14;0;0;0;5;1;147;0;0;16.046
;07:5,01 a 7,00;2.235;5;1;0;5.295;140;254;20;1;0;8;0;0;0;4;8;29;0;0;8.000;1.671;20;1;0;3.705;128;391;0;0;0;8;0;0;0;2;6;33;0;0;5.965;3.906;25;2;0;9.000;268;645;20;1;0;16;0;0;0;6;14;62;0;0;13.965
;08:7,01 a 10,00;1.442;2;1;0;3.259;128;101;7;0;0;26;0;0;0;1;1;7;0;0;4.975;979;18;1;0;2.075;138;95;0;1;0;38;0;0;0;0;2;8;0;0;3.355;2.421;20;2;0;5.334;266;196;7;1;0;64;0;0;0;1;3;15;0;0;8.330
;09:10,01 a 15,00;1.056;1;0;0;3.928;114;73;5;0;0;17;0;0;0;2;2;10;0;0;5.208;545;4;0;0;2.436;113;109;0;0;0;6;0;0;0;0;3;16;0;0;3.232;1.601;5;0;0;6.364;227;182;5;0;0;23;0;0;0;2;5;26;0;0;8.440
;10:15,01 a 20,00;476;2;0;0;2.265;81;2;0;0;0;2;0;0;0;1;1;10;0;0;2.840;219;3;0;0;1.313;65;3;0;0;0;0;0;0;0;0;0;2;0;0;1.605;695;5;0;0;3.578;146;5;0;0;0;2;0;0;0;1;1;12;0;0;4.445
;11:Mais de 20,00;580;2;0;0;1.900;45;2;0;0;0;0;0;0;0;15;0;7;0;0;2.551;107;4;0;0;941;45;0;0;0;0;0;0;0;0;1;0;1;0;0;1.099;687;6;0;0;2.841;90;2;0;0;0;0;0;0;0;16;0;8;0;0;3.650
;{ñ class};1.854;3;0;1;167;1;1;9;1;42;7;0;0;0;0;0;0;0;0;2.086;1.448;2;0;0;57;2;0;6;2;33;4;0;0;0;0;0;0;0;0;1.554;3.302;5;0;1;224;3;1;15;3;75;11;0;0;0;0;0;0;0;0;3.640
250750:João Pessoa - PB;Total;96.062;458;100;191;36.077;28;14.391;22;36;987;565;12;2;1;45;95;192;108;0;149.372;61.527;692;14;9;28.964;25;22.914;0;8;793;387;5;1;0;17;100;236;15;0;115.707;157.589;1.150;114;200;65.041;53;37.305;22;44;1.780;952;17;3;1;62;195;428;123;0;265.079
;00:Até 0,50;496;1;0;0;35;0;24;0;0;183;1;0;0;0;0;0;0;0;0;740;360;2;0;0;45;0;4;0;0;179;1;0;0;0;0;0;0;0;0;591;856;3;0;0;80;0;28;0;0;362;2;0;0;0;0;0;0;0;0;1.331
;01:0,51 a 1,00;4.348;22;27;21;1.115;1;4.235;0;1;765;9;0;0;0;7;2;7;5;0;10.565;5.481;28;3;2;1.019;2;6.736;0;0;566;22;0;0;0;3;4;1;0;0;13.867;9.829;50;30;23;2.134;3;10.971;0;1;1.331;31;0;0;0;10;6;8;5;0;24.432
;02:1,01 a 1,50;50.112;358;54;144;3.697;7;4.675;3;23;28;379;11;2;1;2;39;1;33;0;59.569;34.126;549;9;4;4.067;5;8.819;0;4;33;259;4;1;0;2;34;2;1;0;47.919;84.238;907;63;148;7.764;12;13.494;3;27;61;638;15;3;1;4;73;3;34;0;107.488
;03:1,51 a 2,00;18.466;49;7;12;2.009;2;1.563;1;7;4;105;0;0;0;6;19;1;1;0;22.252;8.191;90;1;0;2.642;3;2.106;0;2;6;41;1;0;0;1;30;0;0;0;13.114;26.657;139;8;12;4.651;5;3.669;1;9;10;146;1;0;0;7;49;1;1;0;35.366
;04:2,01 a 3,00;11.229;14;3;3;12.350;14;1.960;0;3;0;30;1;0;0;1;21;36;29;0;25.694;6.206;15;1;3;6.381;12;3.245;0;2;0;25;0;0;0;1;12;74;2;0;15.979;17.435;29;4;6;18.731;26;5.205;0;5;0;55;1;0;0;2;33;110;31;0;41.673
;05:3,01 a 4,00;3.409;5;1;1;3.577;0;553;0;0;0;17;0;0;0;2;9;52;32;0;7.658;2.428;4;0;0;3.699;3;741;0;0;0;11;0;0;0;0;11;59;1;0;6.957;5.837;9;1;1;7.276;3;1.294;0;0;0;28;0;0;0;2;20;111;33;0;14.615
;06:4,01 a 5,00;1.766;1;3;0;1.891;0;307;0;0;0;10;0;0;0;0;2;49;3;0;4.032;1.305;0;0;0;2.279;0;308;0;0;0;13;0;0;0;0;2;54;9;0;3.970;3.071;1;3;0;4.170;0;615;0;0;0;23;0;0;0;0;4;103;12;0;8.002
;07:5,01 a 7,00;1.961;0;0;2;3.073;0;343;0;1;0;3;0;0;0;3;0;15;2;0;5.403;1.348;0;0;0;2.549;0;310;0;0;0;4;0;0;0;3;2;21;0;0;4.237;3.309;0;0;2;5.622;0;653;0;1;0;7;0;0;0;6;2;36;2;0;9.640
;08:7,01 a 10,00;1.333;0;1;0;2.534;2;357;0;1;0;3;0;0;0;3;0;5;1;0;4.240;757;0;0;0;2.102;0;361;0;0;0;5;0;0;0;1;3;7;2;0;3.238;2.090;0;1;0;4.636;2;718;0;1;0;8;0;0;0;4;3;12;3;0;7.478
;09:10,01 a 15,00;775;0;0;0;2.389;1;295;0;0;0;2;0;0;0;5;3;17;2;0;3.489;360;0;0;0;2.018;0;245;0;0;0;2;0;0;0;4;2;6;0;0;2.637;1.135;0;0;0;4.407;1;540;0;0;0;4;0;0;0;9;5;23;2;0;6.126
;10:15,01 a 20,00;276;0;0;0;1.755;0;52;0;0;0;1;0;0;0;5;0;1;0;0;2.090;107;0;0;0;1.195;0;16;0;0;0;1;0;0;0;1;0;6;0;0;1.326;383;0;0;0;2.950;0;68;0;0;0;2;0;0;0;6;0;7;0;0;3.416
;11:Mais de 20,00;226;1;0;0;1.618;1;22;0;0;0;2;0;0;0;11;0;8;0;0;1.889;67;0;0;0;902;0;8;0;0;0;0;0;0;0;0;0;6;0;0;983;293;1;0;0;2.520;1;30;0;0;0;2;0;0;0;11;0;14;0;0;2.872
;{ñ class};1.665;7;4;8;34;0;5;18;0;7;3;0;0;0;0;0;0;0;0;1.751;791;4;0;0;66;0;15;0;0;9;3;0;0;0;1;0;0;0;0;889;2.456;11;4;8;100;0;20;18;0;16;6;0;0;0;1;0;0;0;0;2.640
261160:Recife - PE;Total;271.400;547;424;105;68.705;346;9.747;2.089;2.864;2.500;2.466;4;13;2;109;907;683;2.249;1;365.161;186.360;1.245;371;11;73.523;352;15.228;30;2.611;3.072;1.885;21;8;4;62;620;610;4.797;1;290.811;457.760;1.792;795;116;142.228;698;24.975;2.119;5.475;5.572;4.351;25;21;6;171;1.527;1.293;7.046;2;655.972
;00:Até 0,50;760;1;0;0;59;12;226;102;2;1.786;35;0;0;0;1;3;0;0;0;2.987;683;3;1;0;63;5;274;1;3;2.221;12;0;0;0;2;7;2;0;0;3.277;1.443;4;1;0;122;17;500;103;5;4.007;47;0;0;0;3;10;2;0;0;6.264
;01:0,51 a 1,00;6.858;24;26;17;475;19;934;167;24;648;69;1;1;1;9;11;3;58;0;9.345;8.740;51;24;1;554;25;853;3;34;786;98;2;0;0;12;21;3;76;0;11.283;15.598;75;50;18;1.029;44;1.787;170;58;1.434;167;3;1;1;21;32;6;134;0;20.628
;02:1,01 a 1,50;108.364;295;292;60;3.317;58;1.824;238;947;60;1.238;3;8;0;14;291;500;708;0;118.217;91.625;874;302;7;8.220;51;3.643;10;1.215;62;1.171;16;4;3;11;279;354;1.711;0;109.558;199.989;1.169;594;67;11.537;109;5.467;248;2.162;122;2.409;19;12;3;25;570;854;2.419;0;227.775
;03:1,51 a 2,00;63.567;82;71;16;3.916;14;2.574;125;1.192;0;441;0;3;0;7;498;4;1.049;0;73.559;30.223;166;16;1;9.014;22;4.807;4;944;1;219;2;3;1;6;151;11;2.117;0;47.708;93.790;248;87;17;12.930;36;7.381;129;2.136;1;660;2;6;1;13;649;15;3.166;0;121.267
