;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;10:CLT U/ PJ Ind;15:CLT U/ PF Ind;20:CLT R/ PJ Ind;25:CLT R/ PF Ind;30:Estatutário;31:Estatutário RGPS;35:Estatutário não Efetivo;40:Avulso;50:Temporário;55:Aprendiz;60:CLT U/ PJ Determinado;65:CLT U/ PF Determinado;70:CLT R/ PJ Determinado;75:CLT R/ PF Determinado;80:Diretor;90:Contrat Prazo Determinado;95:Contrat TMP Determinado;96:Contrat Lei Estadual;97:Contrat Lei Municipal;Total;10:CLT U/ PJ Ind;15:CLT U/ PF Ind;20:CLT R/ PJ Ind;25:CLT R/ PF Ind;30:Estatutário;31:Estatutário RGPS;35:Estatutário não Efetivo;40:Avulso;50:Temporário;55:Aprendiz;60:CLT U/ PJ Determinado;65:CLT U/ PF Determinado;70:CLT R/ PJ Determinado;75:CLT R/ PF Determinado;80:Diretor;90:Contrat Prazo Determinado;95:Contrat TMP Determinado;96:Contrat Lei Estadual;97:Contrat Lei Municipal;Total;10:CLT U/ PJ Ind;15:CLT U/ PF Ind;20:CLT R/ PJ Ind;25:CLT R/ PF Ind;30:Estatutário;31:Estatutário RGPS;35:Estatutário não Efetivo;40:Avulso;50:Temporário;55:Aprendiz;60:CLT U/ PJ Determinado;65:CLT U/ PF Determinado;70:CLT R/ PJ Determinado;75:CLT R/ PF Determinado;80:Diretor;90:Contrat Prazo Determinado;95:Contrat TMP Determinado;96:Contrat Lei Estadual;97:Contrat Lei Municipal;Total
;04:2,01 a 3,00;18.769;35;4;1;4.977;33;150;26;2;0;96;2;0;0;5;5;28;0;0;24.133;7.437;30;0;0;7.770;43;115;0;0;0;41;0;0;0;3;5;20;0;0;15.464;26.206;65;4;1;12.747;76;265;26;2;0;137;2;0;0;8;10;48;0;0;39.597
;05:3,01 a 4,00;5.220;7;2;1;8.634;17;124;20;0;0;38;0;0;0;1;2;92;0;0;14.158;3.147;17;0;0;7.283;20;115;0;0;0;18;1;0;0;2;12;87;0;0;10.702;8.367;24;2;1;15.917;37;239;20;0;0;56;1;0;0;3;14;179;0;0;24.860
;06:4,01 a 5,00;2.434;9;2;0;4.710;3;160;14;0;0;11;0;0;0;0;2;117;0;0;7.462;1.687;3;1;0;3.949;8;173;0;0;0;4;0;0;0;1;1;125;0;0;5.952;4.121;12;3;0;8.659;11;333;14;0;0;15;0;0;0;1;3;242;0;0;13.414
;07:5,01 a 7,00;2.497;4;1;0;4.175;25;236;20;0;0;21;0;0;0;1;5;74;0;0;7.059;1.692;10;0;0;2.986;47;348;0;1;0;20;1;0;0;0;1;79;0;0;5.185;4.189;14;1;0;7.161;72;584;20;1;0;41;1;0;0;1;6;153;0;0;12.244
;08:7,01 a 10,00;1.824;1;1;0;2.861;13;167;2;1;0;5;0;0;0;2;2;12;0;0;4.891;1.187;2;3;0;2.148;13;164;0;0;0;24;0;0;0;3;4;11;0;0;3.559;3.011;3;4;0;5.009;26;331;2;1;0;29;0;0;0;5;6;23;0;0;8.450
;09:10,01 a 15,00;1.245;0;0;0;3.559;39;48;11;0;0;7;0;0;0;0;0;4;0;0;4.913;678;3;0;0;2.291;45;55;0;0;0;3;0;0;0;0;2;3;0;0;3.080;1.923;3;0;0;5.850;84;103;11;0;0;10;0;0;0;0;2;7;0;0;7.993
;10:15,01 a 20,00;612;3;0;0;1.870;11;33;0;0;0;0;0;0;0;0;0;2;0;0;2.531;267;3;0;0;1.338;22;24;0;0;0;1;0;0;0;0;0;1;0;0;1.656;879;6;0;0;3.208;33;57;0;0;0;1;0;0;0;0;0;3;0;0;4.187
;11:Mais de 20,00;835;2;0;0;1.981;37;7;0;0;0;0;0;0;0;11;0;3;0;0;2.876;147;2;0;0;1.060;30;1;0;0;0;0;0;0;0;1;0;0;0;0;1.241;982;4;0;0;3.041;67;8;0;0;0;0;0;0;0;12;0;3;0;0;4.117
;{ñ class};1.879;5;0;0;210;7;0;10;0;2;7;0;0;0;0;1;0;0;0;2.121;1.372;3;0;0;205;15;0;6;1;2;4;0;0;0;0;1;0;0;0;1.609;3.251;8;0;0;415;22;0;16;1;4;11;0;0;0;0;2;0;0;0;3.730
250750:João Pessoa - PB;Total;106.565;778;38;141;38.229;49;18.238;31;72;724;435;5;8;3;43;80;122;0;0;165.561;60.324;798;10;15;33.048;43;30.128;0;19;760;379;11;1;0;16;65;114;0;0;125.731;166.889;1.576;48;156;71.277;92;48.366;31;91;1.484;814;16;9;3;59;145;236;0;0;291.292
;00:Até 0,50;402;4;0;0;33;0;40;1;0;119;0;0;0;0;0;1;0;0;0;600;275;1;0;0;61;0;33;0;0;176;0;0;0;0;0;0;0;0;0;546;677;5;0;0;94;0;73;1;0;295;0;0;0;0;0;1;0;0;0;1.146
;01:0,51 a 1,00;2.973;30;6;26;1.646;2;6.531;0;1;539;21;0;3;0;7;14;0;0;0;11.799;2.810;44;0;4;993;0;10.699;0;1;511;17;0;0;0;1;1;0;0;0;15.081;5.783;74;6;30;2.639;2;17.230;0;2;1.050;38;0;3;0;8;15;0;0;0;26.880
;02:1,01 a 1,50;53.425;590;19;101;3.429;3;5.864;3;57;49;251;4;4;3;1;43;12;0;0;63.858;36.291;653;8;8;4.427;4;10.683;0;16;54;229;9;0;0;2;50;6;0;0;52.440;89.716;1.243;27;109;7.856;7;16.547;3;73;103;480;13;4;3;3;93;18;0;0;116.298
;03:1,51 a 2,00;22.785;103;4;6;2.087;8;2.298;0;9;11;82;0;0;0;5;8;0;0;0;27.406;7.886;72;0;0;3.254;9;4.153;0;0;17;50;2;1;0;6;2;0;0;0;15.452;30.671;175;4;6;5.341;17;6.451;0;9;28;132;2;1;0;11;10;0;0;0;42.858
;04:2,01 a 3,00;13.854;22;0;1;10.592;21;1.528;0;2;0;36;0;0;0;2;6;3;0;0;26.067;6.013;19;2;3;7.591;23;2.467;0;1;0;36;0;0;0;2;4;1;0;0;16.162;19.867;41;2;4;18.183;44;3.995;0;3;0;72;0;0;0;4;10;4;0;0;42.229
;05:3,01 a 4,00;4.188;14;2;0;6.138;3;615;0;2;0;11;1;0;0;0;2;33;0;0;11.009;2.341;5;0;0;4.886;3;752;0;0;0;12;0;0;0;0;0;25;0;0;8.024;6.529;19;2;0;11.024;6;1.367;0;2;0;23;1;0;0;0;2;58;0;0;19.033
;06:4,01 a 5,00;2.081;4;0;0;1.853;1;314;0;0;0;11;0;0;0;0;1;34;0;0;4.299;1.262;1;0;0;2.113;3;337;0;0;0;12;0;0;0;0;3;42;0;0;3.773;3.343;5;0;0;3.966;4;651;0;0;0;23;0;0;0;0;4;76;0;0;8.072
;07:5,01 a 7,00;2.165;0;0;0;3.669;1;333;0;1;0;10;0;0;0;2;1;32;0;0;6.214;1.278;0;0;0;3.072;1;408;0;0;0;12;0;0;0;1;0;29;0;0;4.801;3.443;0;0;0;6.741;2;741;0;1;0;22;0;0;0;3;1;61;0;0;11.015
;08:7,01 a 10,00;1.460;2;1;0;3.015;8;282;0;0;0;6;0;0;0;3;0;6;0;0;4.783;767;0;0;0;2.251;0;243;0;0;0;4;0;0;0;1;1;7;0;0;3.274;2.227;2;1;0;5.266;8;525;0;0;0;10;0;0;0;4;1;13;0;0;8.057
;09:10,01 a 15,00;958;0;1;0;2.502;0;303;0;0;0;2;0;0;0;4;3;2;0;0;3.775;441;0;0;0;2.300;0;280;0;0;0;3;0;0;0;1;3;4;0;0;3.032;1.399;0;1;0;4.802;0;583;0;0;0;5;0;0;0;5;6;6;0;0;6.807
;10:15,01 a 20,00;368;0;0;0;1.615;0;96;0;0;0;3;0;0;0;8;1;0;0;0;2.091;151;0;0;0;1.189;0;29;0;0;0;2;0;0;0;0;0;0;0;0;1.371;519;0;0;0;2.804;0;125;0;0;0;5;0;0;0;8;1;0;0;0;3.462
;11:Mais de 20,00;330;0;0;0;1.623;0;25;0;0;0;0;0;0;0;10;0;0;0;0;1.988;76;0;0;0;815;0;13;0;0;0;0;0;0;0;2;0;0;0;0;906;406;0;0;0;2.438;0;38;0;0;0;0;0;0;0;12;0;0;0;0;2.894
;{ñ class};1.576;9;5;7;27;2;9;27;0;6;2;0;1;0;1;0;0;0;0;1.672;733;3;0;0;96;0;31;0;1;2;2;0;0;0;0;1;0;0;0;869;2.309;12;5;7;123;2;40;27;1;8;4;0;1;0;1;1;0;0;0;2.541
261160:Recife - PE;Total;298.932;620;462;61;69.218;598;10.256;2.462;3.010;2.658;2.096;2;12;1;116;851;588;937;3;392.883;205.224;1.509;212;5;76.051;804;17.000;22;4.462;3.084;1.428;17;8;3;50;329;466;2.807;0;313.481;504.156;2.129;674;66;145.269;1.402;27.256;2.484;7.472;5.742;3.524;19;20;4;166;1.180;1.054;3.744;3;706.364
;00:Até 0,50;683;3;0;0;81;1;113;68;6;1.748;20;0;1;0;0;0;0;0;0;2.724;621;4;0;0;207;6;113;0;1;2.151;19;0;0;0;1;4;0;1;0;3.128;1.304;7;0;0;288;7;226;68;7;3.899;39;0;1;0;1;4;0;1;0;5.852
;01:0,51 a 1,00;6.502;52;36;19;205;7;673;133;179;717;63;0;1;0;13;22;0;36;0;8.658;9.933;74;36;1;368;12;637;3;131;799;56;1;0;0;7;81;0;139;0;12.278;16.435;126;72;20;573;19;1.310;136;310;1.516;119;1;1;0;20;103;0;175;0;20.936
;02:1,01 a 1,50;117.428;331;274;32;1.851;21;694;212;1.272;188;866;2;7;1;10;222;315;121;1;123.848;103.438;1.146;125;4;3.139;34;1.245;9;957;118;818;14;7;2;6;122;210;517;0;111.911;220.866;1.477;399;36;4.990;55;1.939;221;2.229;306;1.684;16;14;3;16;344;525;638;1;235.759
;03:1,51 a 2,00;66.207;101;88;3;3.849;65;3.827;145;375;0;407;0;2;0;9;487;92;434;0;76.091;31.170;140;15;0;11.267;89;7.895;2;1.391;2;158;0;0;0;6;87;48;1.089;0;53.359;97.377;241;103;3;15.116;154;11.722;147;1.766;2;565;0;2;0;15;574;140;1.523;0;129.450
;04:2,01 a 3,00;49.888;79;37;4;5.543;317;2.336;120;258;0;301;0;1;0;12;76;12;230;1;59.215;23.333;53;11;0;10.380;194;3.833;4;956;0;141;2;1;1;9;15;16;864;0;39.813;73.221;132;48;4;15.923;511;6.169;124;1.214;0;442;2;2;1;21;91;28;1.094;1;99.028
;05:3,01 a 4,00;17.875;21;6;2;12.095;75;686;105;207;0;77;0;0;0;13;23;36;51;0;31.272;11.395;28;7;0;13.040;224;850;0;650;0;66;0;0;0;4;7;57;58;0;26.386;29.270;49;13;2;25.135;299;1.536;105;857;0;143;0;0;0;17;30;93;109;0;57.658
;06:4,01 a 5,00;9.131;7;4;0;10.807;23;406;52;353;0;45;0;0;0;2;8;61;18;1;20.918;6.492;15;7;0;7.902;80;732;1;135;0;41;0;0;0;1;0;53;105;0;15.564;15.623;22;11;0;18.709;103;1.138;53;488;0;86;0;0;0;3;8;114;123;1;36.482
;07:5,01 a 7,00;9.769;12;8;0;12.835;36;586;27;238;0;82;0;0;0;14;4;42;10;0;23.663;6.971;18;6;0;10.700;58;747;0;139;0;48;0;0;0;3;1;46;18;0;18.755;16.740;30;14;0;23.535;94;1.333;27;377;0;130;0;0;0;17;5;88;28;0;42.418
;08:7,01 a 10,00;6.868;8;1;0;8.765;18;527;2;34;0;67;0;0;0;12;2;24;33;0;16.361;4.593;14;2;0;8.246;45;556;1;54;0;38;0;0;0;7;7;22;15;0;13.600;11.461;22;3;0;17.011;63;1.083;3;88;0;105;0;0;0;19;9;46;48;0;29.961
;09:10,01 a 15,00;5.338;3;0;0;6.405;22;303;0;58;0;53;0;0;0;2;0;3;4;0;12.191;3.036;4;1;0;5.741;43;286;0;24;0;23;0;0;0;0;3;9;1;0;9.171;8.374;7;1;0;12.146;65;589;0;82;0;76;0;0;0;2;3;12;5;0;21.362
;10:15,01 a 20,00;1.925;0;1;0;2.823;5;42;0;12;0;26;0;0;0;7;0;2;0;0;4.843;911;1;0;0;2.328;7;23;0;13;0;10;0;0;0;2;0;2;0;0;3.297;2.836;1;1;0;5.151;12;65;0;25;0;36;0;0;0;9;0;4;0;0;8.140
;11:Mais de 20,00;2.080;0;2;0;3.797;5;16;1;1;0;33;0;0;0;21;0;1;0;0;5.957;630;1;0;0;2.464;7;6;0;2;0;3;0;0;0;4;0;3;0;0;3.120;2.710;1;2;0;6.261;12;22;1;3;0;36;0;0;0;25;0;4;0;0;9.077
;{ñ class};5.238;3;5;1;162;3;47;1.597;17;5;56;0;0;0;1;7;0;0;0;7.142;2.701;11;2;0;269;5;77;2;9;14;7;0;0;0;0;2;0;0;0;3.099;7.939;14;7;1;431;8;124;1.599;26;19;63;0;0;0;1;9;0;0;0;10.241
270430:Maceió - AL;Total;118.291;433;2.157;202;29.107;52;1.687;666;72;1.574;2.108;7;10;4;37;420;70;0;0;156.897;73.265;762;9;7;30.331;27;1.690;1;56;1.283;428;3;0;1;26;85;71;0;0;108.045;191.556;1.195;2.166;209;59.438;79;3.377;667;128;2.857;2.536;10;10;5;63;505;141;0;0;264.942
;00:Até 0,50;391;1;3;1;8;0;0;64;0;655;7;0;0;0;0;1;0;0;0;1.131;385;1;0;0;10;0;1;0;2;502;3;0;0;0;1;0;0;0;0;905;776;2;3;1;18;0;1;64;2;1.157;10;0;0;0;1;1;0;0;0;2.036
;01:0,51 a 1,00;4.448;33;79;40;150;0;2;161;2;876;79;3;7;2;2;19;0;0;0;5.903;4.263;90;0;1;279;0;3;0;3;739;59;0;0;0;4;7;0;0;0;5.448;8.711;123;79;41;429;0;5;161;5;1.615;138;3;7;2;6;26;0;0;0;11.351
;02:1,01 a 1,50;57.728;292;977;130;3.032;1;230;139;64;41;1.075;2;3;2;10;271;2;0;0;63.999;43.463;538;2;4;4.142;1;187;0;46;40;218;2;0;0;12;55;0;0;0;48.710;101.191;830;979;134;7.174;2;417;139;110;81;1.293;4;3;2;22;326;2;0;0;112.709
;03:1,51 a 2,00;23.015;52;729;15;3.208;11;262;85;5;1;494;2;0;0;3;69;3;0;0;27.954;9.417;58;1;2;5.199;11;272;0;2;0;40;0;0;1;4;11;0;0;0;15.018;32.432;110;730;17;8.407;22;534;85;7;1;534;2;0;1;7;80;3;0;0;42.972
;04:2,01 a 3,00;15.826;23;127;2;2.379;29;433;53;1;0;198;0;0;0;4;13;4;0;0;19.092;6.079;33;5;0;5.250;13;551;0;1;0;27;1;0;0;2;5;6;0;0;11.973;21.905;56;132;2;7.629;42;984;53;2;0;225;1;0;0;6;18;10;0;0;31.065
;05:3,01 a 4,00;4.611;10;2;1;2.457;3;159;21;0;0;68;0;0;0;0;10;20;0;0;7.362;2.856;16;0;0;3.439;2;162;0;0;0;18;0;0;0;0;2;17;0;0;6.512;7.467;26;2;1;5.896;5;321;21;0;0;86;0;0;0;0;12;37;0;0;13.874
;06:4,01 a 5,00;2.321;4;1;0;4.449;2;205;15;0;0;27;0;0;0;3;2;25;0;0;7.054;1.610;6;0;0;2.301;0;202;0;0;0;13;0;0;0;0;1;27;0;0;4.160;3.931;10;1;0;6.750;2;407;15;0;0;40;0;0;0;3;3;52;0;0;11.214
;07:5,01 a 7,00;2.472;2;3;0;5.261;0;85;14;0;0;29;0;0;0;6;2;9;0;0;7.883;1.557;2;0;0;3.897;0;85;0;0;0;23;0;0;0;0;2;11;0;0;5.577;4.029;4;3;0;9.158;0;170;14;0;0;52;0;0;0;6;4;20;0;0;13.460
;08:7,01 a 10,00;1.681;3;0;0;3.542;4;142;7;0;0;14;0;0;0;2;2;4;0;0;5.401;825;2;1;0;2.735;0;106;0;0;0;10;0;0;0;0;1;4;0;0;3.684;2.506;5;1;0;6.277;4;248;7;0;0;24;0;0;0;2;3;8;0;0;9.085
;09:10,01 a 15,00;1.061;1;0;0;1.980;2;98;2;0;0;6;0;0;0;3;2;3;0;0;3.158;467;4;0;0;1.637;0;73;0;1;0;6;0;0;0;0;0;6;0;0;2.194;1.528;5;0;0;3.617;2;171;2;1;0;12;0;0;0;3;2;9;0;0;5.352
;10:15,01 a 20,00;456;1;0;0;1.099;0;31;0;0;0;0;0;0;0;0;0;0;0;0;1.587;151;0;0;0;646;0;25;0;0;0;0;0;0;0;0;0;0;0;0;822;607;1;0;0;1.745;0;56;0;0;0;0;0;0;0;0;0;0;0;0;2.409
;11:Mais de 20,00;396;2;0;0;1.464;0;34;0;0;0;1;0;0;0;3;0;0;0;0;1.900;68;4;0;0;739;0;15;0;0;0;0;0;0;0;1;0;0;0;0;827;464;6;0;0;2.203;0;49;0;0;0;1;0;0;0;4;0;0;0;0;2.727
;{ñ class};3.885;9;236;13;78;0;6;105;0;1;110;0;0;0;1;29;0;0;0;4.473;2.124;8;0;0;57;0;8;1;1;2;11;0;0;0;2;1;0;0;0;2.215;6.009;17;236;13;135;0;14;106;1;3;121;0;0;0;3;30;0;0;0;6.688
280030:Aracaju - SE;Total;96.815;393;28;244;21.741;196;2.602;196;10;1.188;504;0;1;3;49;36;13;410;0;124.429;67.497;797;6;13;20.517;171;3.245;7;19;1.206;407;7;1;4;16;33;20;669;0;94.635;164.312;1.190;34;257;42.258;367;5.847;203;29;2.394;911;7;2;7;65;69;33;1.079;0;219.064
;00:Até 0,50;391;4;0;0;40;2;27;42;1;657;20;0;0;0;0;0;0;0;0;1.184;415;19;0;1;13;2;5;3;0;674;32;0;0;0;1;1;0;0;0;1.166;806;23;0;1;53;4;32;45;1;1.331;52;0;0;0;1;1;0;0;0;2.350
;01:0,51 a 1,00;3.970;60;6;54;476;6;223;73;5;498;30;0;0;0;6;5;0;4;0;5.416;4.191;136;0;1;577;5;235;1;11;495;34;2;0;0;5;1;0;33;0;5.727;8.161;196;6;55;1.053;11;458;74;16;993;64;2;0;0;11;6;0;37;0;11.143
;02:1,01 a 1,50;42.170;208;11;143;1.564;6;351;32;3;23;259;0;1;3;2;19;0;24;0;44.819;36.362;486;3;7;1.793;9;397;1;2;27;178;5;1;2;0;16;0;125;0;39.414;78.532;694;14;150;3.357;15;748;33;5;50;437;5;2;5;2;35;0;149;0;84.233
;03:1,51 a 2,00;21.793;76;6;34;1.981;15;325;6;1;0;80;0;0;0;5;4;0;33;0;24.359;9.365;74;2;1;2.415;10;439;1;1;0;41;0;0;1;1;3;0;73;0;12.427;31.158;150;8;35;4.396;25;764;7;2;0;121;0;0;1;6;7;0;106;0;36.786
;04:2,01 a 3,00;13.117;19;1;6;1.975;22;416;4;0;0;39;0;0;0;2;2;0;109;0;15.712;6.752;43;0;1;2.528;21;657;1;4;2;48;0;0;1;3;4;0;166;0;10.231;19.869;62;1;7;4.503;43;1.073;5;4;2;87;0;0;1;5;6;0;275;0;25.943
;05:3,01 a 4,00;4.133;6;3;0;2.031;1;452;3;0;0;30;0;0;0;0;5;6;93;0;6.763;3.253;10;0;1;2.389;7;635;0;1;0;31;0;0;0;1;6;4;174;0;6.512;7.386;16;3;1;4.420;8;1.087;3;1;0;61;0;0;0;1;11;10;267;0;13.275
;06:4,01 a 5,00;1.965;5;1;0;2.618;5;196;0;0;0;10;0;0;0;1;1;3;46;0;4.851;1.823;6;1;0;3.659;2;292;0;0;0;11;0;0;0;1;0;5;29;0;5.829;3.788;11;2;0;6.277;7;488;0;0;0;21;0;0;0;2;1;8;75;0;10.680
;07:5,01 a 7,00;2.260;3;0;1;4.800;4;257;0;0;0;17;0;0;0;3;0;3;18;0;7.366;1.786;7;0;0;3.549;5;296;0;0;0;18;0;0;0;1;1;8;15;0;5.686;4.046;10;0;1;8.349;9;553;0;0;0;35;0;0;0;4;1;11;33;0;13.052
;08:7,01 a 10,00;1.848;1;0;0;2.406;14;151;0;0;0;10;0;0;0;1;0;1;29;0;4.461;1.146;1;0;0;1.486;8;131;0;0;0;9;0;0;0;1;0;3;23;0;2.808;2.994;2;0;0;3.892;22;282;0;0;0;19;0;0;0;2;0;4;52;0;7.269
;09:10,01 a 15,00;1.413;1;0;0;1.804;48;92;0;0;0;3;0;0;0;9;0;0;28;0;3.398;696;1;0;0;1.058;25;72;0;0;0;2;0;0;0;1;0;0;13;0;1.868;2.109;2;0;0;2.862;73;164;0;0;0;5;0;0;0;10;0;0;41;0;5.266
;10:15,01 a 20,00;746;1;0;0;769;48;58;0;0;0;0;0;0;0;8;0;0;14;0;1.644;301;0;0;0;397;38;40;0;0;0;0;0;0;0;0;0;0;8;0;784;1.047;1;0;0;1.166;86;98;0;0;0;0;0;0;0;8;0;0;22;0;2.428
;11:Mais de 20,00;958;5;0;0;1.255;23;44;0;0;0;0;0;0;0;11;0;0;12;0;2.308;211;4;0;0;643;34;42;0;0;0;0;0;0;0;0;0;0;8;0;942;1.169;9;0;0;1.898;57;86;0;0;0;0;0;0;0;11;0;0;20;0;3.250
;{ñ class};2.051;4;0;6;22;2;10;36;0;10;6;0;0;0;1;0;0;0;0;2.148;1.196;10;0;1;10;5;4;0;0;8;3;0;0;0;1;1;0;2;0;1.241;3.247;14;0;7;32;7;14;36;0;18;9;0;0;0;2;1;0;2;0;3.389
292740:Salvador - BA;Total;338.627;763;149;279;83.051;44;11.595;599;477;3.346;3.765;7;10;5;145;1.575;523;25;29;445.014;245.776;1.052;83;18;86.397;45;15.389;29;402;4.176;2.808;11;2;2;47;491;465;3;74;357.270;584.403;1.815;232;297;169.448;89;26.984;628;879;7.522;6.573;18;12;7;192;2.066;988;28;103;802.284
;00:Até 0,50;555;1;0;0;87;2;19;16;13;1.734;51;0;0;0;2;9;0;0;0;2.489;551;0;0;0;81;2;22;2;18;2.083;49;0;0;0;0;11;1;0;0;2.820;1.106;1;0;0;168;4;41;18;31;3.817;100;0;0;0;2;20;1;0;0;5.309
;01:0,51 a 1,00;9.311;104;18;101;1.846;7;181;44;5;1.559;132;1;3;0;14;52;1;0;0;13.379;14.022;42;2;6;502;4;102;7;9;1.974;141;2;0;0;13;37;0;0;0;16.863;23.333;146;20;107;2.348;11;283;51;14;3.533;273;3;3;0;27;89;1;0;0;30.242
;02:1,01 a 1,50;125.886;350;76;142;907;13;1.813;57;338;48;1.099;1;5;3;13;829;188;1;0;131.769;121.273;656;63;12;1.146;10;3.382;8;269;106;816;2;0;2;10;184;134;1;0;128.074;247.159;1.006;139;154;2.053;23;5.195;65;607;154;1.915;3;5;5;23;1.013;322;2;0;259.843
;03:1,51 a 2,00;73.098;171;20;17;2.344;10;3.279;34;45;4;767;3;1;2;10;431;77;15;0;80.328;35.887;160;6;0;3.009;11;4.384;5;39;10;435;1;0;0;2;65;57;2;0;44.073;108.985;331;26;17;5.353;21;7.663;39;84;14;1.202;4;1;2;12;496;134;17;0;124.401
;04:2,01 a 3,00;57.653;56;9;7;6.659;3;1.702;97;44;0;807;2;1;0;19;152;26;9;0;67.246;28.533;97;5;0;9.892;6;2.008;0;28;1;466;6;0;0;11;74;35;0;0;41.162;86.186;153;14;7;16.551;9;3.710;97;72;1;1.273;8;1;0;30;226;61;9;0;108.408
;05:3,01 a 4,00;24.603;25;4;4;5.725;1;1.221;128;11;0;246;0;0;0;6;26;110;0;29;32.139;12.986;34;2;0;11.172;3;1.921;1;13;0;309;0;1;0;4;41;99;0;74;26.660;37.589;59;6;4;16.897;4;3.142;129;24;0;555;0;1;0;10;67;209;0;103;58.799
;06:4,01 a 5,00;11.935;12;1;1;12.155;0;997;114;5;0;110;0;0;0;5;16;75;0;0;25.426;8.151;16;1;0;9.807;0;1.067;4;9;0;136;0;0;0;0;40;95;0;0;19.326;20.086;28;2;1;21.962;0;2.064;118;14;0;246;0;0;0;5;56;170;0;0;44.752
;07:5,01 a 7,00;11.276;21;3;2;26.048;0;869;58;4;0;217;0;0;0;24;20;26;0;0;38.568;9.178;26;3;0;16.636;0;1.144;1;5;0;200;0;1;0;3;19;26;0;0;27.242;20.454;47;6;2;42.684;0;2.013;59;9;0;417;0;1;0;27;39;52;0;0;65.810
;08:7,01 a 10,00;7.556;7;7;0;11.031;0;688;8;3;0;162;0;0;0;3;19;9;0;0;19.493;6.240;10;0;0;18.873;0;739;1;4;0;157;0;0;0;0;10;10;0;0;26.044;13.796;17;7;0;29.904;0;1.427;9;7;0;319;0;0;0;3;29;19;0;0;45.537
;09:10,01 a 15,00;5.224;5;0;0;7.742;0;491;0;3;0;52;0;0;0;3;0;10;0;0;13.530;3.369;2;1;0;8.755;0;407;0;4;0;30;0;0;0;0;4;8;0;0;12.580;8.593;7;1;0;16.497;0;898;0;7;0;82;0;0;0;3;4;18;0;0;26.110
;10:15,01 a 20,00;2.311;1;4;0;3.393;0;209;0;1;0;15;0;0;0;12;1;0;0;0;5.947;1.216;3;0;0;2.731;0;142;0;0;0;12;0;0;0;0;3;0;0;0;4.107;3.527;4;4;0;6.124;0;351;0;1;0;27;0;0;0;12;4;0;0;0;10.054
;11:Mais de 20,00;2.681;0;3;0;5.060;0;122;0;0;0;17;0;0;0;27;2;1;0;0;7.913;912;0;0;0;3.763;0;67;0;0;0;4;0;0;0;2;1;0;0;0;4.749;3.593;0;3;0;8.823;0;189;0;0;0;21;0;0;0;29;3;1;0;0;12.662
;{ñ class};6.538;10;4;5;54;8;4;43;5;1;90;0;0;0;7;18;0;0;0;6.787;3.458;6;0;0;30;9;4;0;4;2;53;0;0;0;2;2;0;0;0;3.570;9.996;16;4;5;84;17;8;43;9;3;143;0;0;0;9;20;0;0;0;10.357
310620:Belo Horizonte - MG;Total;508.270;1.772;172;400;117.083;112;16.443;102;547;5.404;3.879;19;10;5;696;314;632;0;826;656.686;397.137;4.447;80;75;131.216;204;12.453;319;437;5.968;4.175;20;7;0;228;264;634;0;2.161;559.825;905.407;6.219;252;475;248.299;316;28.896;421;984;11.372;8.054;39;17;5;924;578;1.266;0;2.987;1.216.511
;00:Até 0,50;1.091;3;0;0;16;0;9;0;4;3.430;16;0;0;0;2;5;0;0;0;4.576;2.489;18;0;0;28;0;62;1;3;3.462;44;0;0;0;1;7;0;0;0;6.115;3.580;21;0;0;44;0;71;1;7;6.892;60;0;0;0;3;12;0;0;0;10.691
;01:0,51 a 1,00;10.988;75;5;42;135;0;180;0;11;1.825;133;1;1;0;169;3;10;0;0;13.578;17.321;202;5;16;203;0;364;2;6;2.298;235;1;1;0;61;7;2;0;1;20.725;28.309;277;10;58;338;0;544;2;17;4.123;368;2;2;0;230;10;12;0;1;34.303
;02:1,01 a 1,50;130.544;713;64;197;1.335;0;521;14;242;135;1.525;11;4;5;81;139;226;0;103;135.859;178.866;2.572;40;34;4.085;0;839;40;219;172;2.244;14;4;0;36;103;232;0;678;190.178;309.410;3.285;104;231;5.420;0;1.360;54;461;307;3.769;25;8;5;117;242;458;0;781;326.037
;03:1,51 a 2,00;113.259;546;44;95;3.165;37;756;26;140;4;806;6;2;0;50;59;77;0;260;119.332;69.020;1.004;9;18;9.876;97;1.330;132;83;11;606;4;0;0;21;32;91;0;551;82.885;182.279;1.550;53;113;13.041;134;2.086;158;223;15;1.412;10;2;0;71;91;168;0;811;202.217
