;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;{ñ class};1.675;1;1;2;307;0;10;5;2;26;98;0;0;0;1;2;0;0;0;2.130;1.030;0;0;0;64;0;5;0;0;32;37;0;0;0;2;0;0;0;0;1.170;2.705;1;1;2;371;0;15;5;2;58;135;0;0;0;3;2;0;0;0;3.300
172100:Palmas - TO;Total;29.270;186;35;95;20.557;86;2.061;0;0;466;951;3;5;1;17;20;73;6.867;411;61.104;21.327;230;13;6;24.215;166;2.400;0;1;401;766;1;1;0;8;21;78;12.482;529;62.645;50.597;416;48;101;44.772;252;4.461;0;1;867;1.717;4;6;1;25;41;151;19.349;940;123.749
;00:Até 0,50;159;2;0;0;4;0;1;0;0;240;19;0;0;0;0;2;0;26;0;453;258;2;0;0;9;1;1;0;0;219;20;0;1;0;0;0;1;46;0;558;417;4;0;0;13;1;2;0;0;459;39;0;1;0;0;2;1;72;0;1.011
;01:0,51 a 1,00;2.518;35;2;18;36;4;381;0;0;209;208;2;3;0;0;3;0;691;32;4.142;2.789;26;1;3;66;10;428;0;1;160;189;0;0;0;0;4;0;742;42;4.461;5.307;61;3;21;102;14;809;0;1;369;397;2;3;0;0;7;0;1.433;74;8.603
;02:1,01 a 1,50;9.736;60;12;44;970;3;217;0;0;3;341;0;0;0;0;6;0;3.218;276;14.886;9.627;106;8;3;1.648;9;250;0;0;7;242;0;0;0;1;6;1;5.854;172;17.934;19.363;166;20;47;2.618;12;467;0;0;10;583;0;0;0;1;12;1;9.072;448;32.820
;03:1,51 a 2,00;5.744;34;13;9;974;8;307;0;0;0;148;1;0;0;3;2;0;285;19;7.547;3.042;33;2;0;1.267;15;379;0;0;0;119;0;0;0;1;3;0;592;65;5.518;8.786;67;15;9;2.241;23;686;0;0;0;267;1;0;0;4;5;0;877;84;13.065
;04:2,01 a 3,00;5.511;31;7;17;2.689;37;333;0;0;0;82;0;0;1;0;4;7;655;6;9.380;2.103;37;2;0;3.957;88;428;0;0;0;41;0;0;0;0;4;9;1.787;48;8.504;7.614;68;9;17;6.646;125;761;0;0;0;123;0;0;1;0;8;16;2.442;54;17.884
;05:3,01 a 4,00;1.738;14;1;4;1.910;22;287;0;0;0;38;0;0;0;3;2;32;1.513;7;5.571;1.010;16;0;0;2.531;25;367;0;0;0;66;0;0;0;2;4;37;3.025;39;7.122;2.748;30;1;4;4.441;47;654;0;0;0;104;0;0;0;5;6;69;4.538;46;12.693
;06:4,01 a 5,00;791;0;0;1;2.419;1;147;0;0;0;8;0;0;0;1;0;24;110;5;3.507;536;5;0;0;4.356;1;151;0;0;0;17;0;0;0;0;0;22;113;38;5.239;1.327;5;0;1;6.775;2;298;0;0;0;25;0;0;0;1;0;46;223;43;8.746
;07:5,01 a 7,00;689;2;0;1;2.889;8;182;0;0;0;8;0;0;0;0;0;7;30;34;3.850;376;1;0;0;4.839;11;214;0;0;0;1;0;0;0;1;0;5;31;71;5.550;1.065;3;0;1;7.728;19;396;0;0;0;9;0;0;0;1;0;12;61;105;9.400
;08:7,01 a 10,00;454;2;0;0;3.012;3;118;0;0;0;1;0;0;0;1;0;3;154;17;3.765;251;0;0;0;2.217;5;121;0;0;0;0;0;0;0;0;0;2;136;24;2.756;705;2;0;0;5.229;8;239;0;0;0;1;0;0;0;1;0;5;290;41;6.521
;09:10,01 a 15,00;273;0;0;0;2.654;0;39;0;0;0;0;0;0;0;0;0;0;123;12;3.101;156;1;0;0;1.793;1;27;0;0;0;0;0;0;0;1;0;1;97;26;2.103;429;1;0;0;4.447;1;66;0;0;0;0;0;0;0;1;0;1;220;38;5.204
;10:15,01 a 20,00;85;0;0;0;1.331;0;48;0;0;0;0;0;0;0;0;0;0;8;2;1.474;42;0;0;0;743;0;34;0;0;0;1;0;0;0;0;0;0;4;4;828;127;0;0;0;2.074;0;82;0;0;0;1;0;0;0;0;0;0;12;6;2.302
;11:Mais de 20,00;112;2;0;0;1.655;0;1;0;0;0;0;0;0;0;8;0;0;38;0;1.816;39;2;0;0;778;0;0;0;0;0;0;0;0;0;2;0;0;17;0;838;151;4;0;0;2.433;0;1;0;0;0;0;0;0;0;10;0;0;55;0;2.654
;{ñ class};1.460;4;0;1;14;0;0;0;0;14;98;0;2;0;1;1;0;16;1;1.612;1.098;1;0;0;11;0;0;0;0;15;70;1;0;0;0;0;0;38;0;1.234;2.558;5;0;1;25;0;0;0;0;29;168;1;2;0;1;1;0;54;1;2.846
211130:São Luiz - MA;Total;133.098;155;135;12;36.977;1.928;6.716;789;4.910;976;2.777;0;4;0;118;997;69;2;54;189.717;95.192;258;82;1;39.096;1.868;9.529;3;4.756;1.050;1.226;1;0;0;57;2.089;55;5;88;155.356;228.290;413;217;13;76.073;3.796;16.245;792;9.666;2.026;4.003;1;4;0;175;3.086;124;7;142;345.073
;00:Até 0,50;753;3;0;0;2;0;3;31;0;195;116;0;0;0;0;2;3;0;1;1.109;882;2;0;0;3;0;7;0;0;219;52;0;0;0;0;2;0;1;8;1.176;1.635;5;0;0;5;0;10;31;0;414;168;0;0;0;0;4;3;1;9;2.285
;01:0,51 a 1,00;10.643;36;21;3;12;265;1.769;107;5;680;567;0;0;0;3;28;2;1;9;14.151;11.913;64;5;0;16;226;2.926;0;1;709;287;1;0;0;2;35;0;0;31;16.216;22.556;100;26;3;28;491;4.695;107;6;1.389;854;1;0;0;5;63;2;1;40;30.367
;02:1,01 a 1,50;51.745;55;39;8;643;283;1.900;158;2.626;56;927;0;2;0;2;448;0;0;19;58.911;45.186;128;36;1;802;300;2.970;0;2.856;66;414;0;0;0;4;1.157;1;1;22;53.944;96.931;183;75;9;1.445;583;4.870;158;5.482;122;1.341;0;2;0;6;1.605;1;1;41;112.855
;03:1,51 a 2,00;24.921;24;13;0;2.039;118;575;68;165;0;423;0;1;0;5;150;0;1;8;28.511;12.883;35;9;0;3.182;121;585;2;233;3;128;0;0;0;5;198;0;0;14;17.398;37.804;59;22;0;5.221;239;1.160;70;398;3;551;0;1;0;10;348;0;1;22;45.909
;04:2,01 a 3,00;18.420;20;30;1;2.510;222;968;23;397;2;290;0;1;0;2;235;4;0;7;23.132;10.034;15;14;0;4.435;194;1.525;0;631;5;110;0;0;0;4;453;0;1;6;17.427;28.454;35;44;1;6.945;416;2.493;23;1.028;7;400;0;1;0;6;688;4;1;13;40.559
;05:3,01 a 4,00;6.863;3;18;0;6.285;140;476;7;1.563;0;77;0;0;0;4;77;28;0;7;15.548;4.544;4;9;0;7.884;98;577;0;922;0;58;0;0;0;1;229;16;1;1;14.344;11.407;7;27;0;14.169;238;1.053;7;2.485;0;135;0;0;0;5;306;44;1;8;29.892
;06:4,01 a 5,00;3.287;2;2;0;6.368;120;294;12;101;0;30;0;0;0;2;3;17;0;1;10.239;1.874;2;2;0;9.939;137;294;0;85;0;11;0;0;0;3;8;21;1;1;12.378;5.161;4;4;0;16.307;257;588;12;186;0;41;0;0;0;5;11;38;1;2;22.617
;07:5,01 a 7,00;3.714;4;2;0;7.875;247;402;48;29;0;30;0;0;0;3;4;8;0;0;12.366;1.969;5;4;0;5.355;263;402;0;21;1;23;0;0;0;2;3;12;0;0;8.060;5.683;9;6;0;13.230;510;804;48;50;1;53;0;0;0;5;7;20;0;0;20.426
;08:7,01 a 10,00;2.478;1;0;0;5.267;270;231;100;18;0;18;0;0;0;2;1;3;0;0;8.389;1.197;1;1;0;4.157;257;199;1;7;0;12;0;0;0;1;1;4;0;0;5.838;3.675;2;1;0;9.424;527;430;101;25;0;30;0;0;0;3;2;7;0;0;14.227
;09:10,01 a 15,00;1.352;4;1;0;2.813;48;84;66;2;0;8;0;0;0;0;0;0;0;0;4.378;531;2;1;0;1.667;45;34;0;0;0;4;0;0;0;0;0;0;0;0;2.284;1.883;6;2;0;4.480;93;118;66;2;0;12;0;0;0;0;0;0;0;0;6.662
;10:15,01 a 20,00;544;0;1;0;1.545;205;10;20;0;0;0;0;0;0;0;0;0;0;0;2.325;256;0;0;0;880;217;6;0;0;0;0;0;0;0;0;0;0;0;0;1.359;800;0;1;0;2.425;422;16;20;0;0;0;0;0;0;0;0;0;0;0;3.684
;11:Mais de 20,00;434;0;0;0;1.612;10;3;0;0;0;1;0;0;0;0;0;0;0;0;2.060;136;0;0;0;774;10;2;0;0;0;0;0;0;0;0;0;0;0;0;922;570;0;0;0;2.386;20;5;0;0;0;1;0;0;0;0;0;0;0;0;2.982
;{ñ class};7.944;3;8;0;6;0;1;149;4;43;290;0;0;0;95;49;4;0;2;8.598;3.787;0;1;0;2;0;2;0;0;47;127;0;0;0;35;3;1;0;5;4.010;11.731;3;9;0;8;0;3;149;4;90;417;0;0;0;130;52;5;0;7;12.608
221100:Terezina - PI;Total;102.616;213;202;137;31.589;46;7.757;222;9;848;1.930;4;4;3;45;185;232;55;0;146.097;68.443;302;37;5;34.169;136;12.326;0;1;835;1.033;2;0;0;29;56;569;88;0;118.031;171.059;515;239;142;65.758;182;20.083;222;10;1.683;2.963;6;4;3;74;241;801;143;0;264.128
;00:Até 0,50;722;5;0;2;16;0;5;10;0;508;89;0;1;0;0;2;0;0;0;1.360;637;1;0;0;10;0;5;0;0;470;54;0;0;0;0;0;0;0;0;1.177;1.359;6;0;2;26;0;10;10;0;978;143;0;1;0;0;2;0;0;0;2.537
;01:0,51 a 1,00;17.867;49;17;10;94;23;466;19;1;291;631;0;2;0;5;62;1;2;0;19.540;18.136;77;6;1;47;45;666;0;1;335;417;1;0;0;6;22;0;1;0;19.761;36.003;126;23;11;141;68;1.132;19;2;626;1.048;1;2;0;11;84;1;3;0;39.301
;02:1,01 a 1,50;43.747;95;120;105;3.098;10;4.000;126;2;10;821;1;1;3;3;77;2;1;0;52.222;28.902;132;14;3;2.801;83;6.794;0;0;9;382;1;0;0;2;20;5;4;0;39.152;72.649;227;134;108;5.899;93;10.794;126;2;19;1.203;2;1;3;5;97;7;5;0;91.374
;03:1,51 a 2,00;14.678;27;26;16;3.514;5;1.329;23;1;0;167;3;0;0;4;21;50;0;0;19.864;6.499;30;8;0;5.609;3;2.142;0;0;2;60;0;0;0;5;4;41;1;0;14.404;21.177;57;34;16;9.123;8;3.471;23;1;2;227;3;0;0;9;25;91;1;0;34.268
;04:2,01 a 3,00;8.908;20;19;0;3.474;4;713;4;1;0;60;0;0;0;2;5;89;9;0;13.308;4.329;39;4;1;5.358;0;1.199;0;0;0;36;0;0;0;3;5;395;17;0;11.386;13.237;59;23;1;8.832;4;1.912;4;1;0;96;0;0;0;5;10;484;26;0;24.694
;05:3,01 a 4,00;3.162;10;4;1;7.538;0;326;6;1;0;19;0;0;0;0;1;22;43;0;11.133;2.276;12;1;0;7.153;0;433;0;0;0;23;0;0;0;2;2;30;64;0;9.996;5.438;22;5;1;14.691;0;759;6;1;0;42;0;0;0;2;3;52;107;0;21.129
;06:4,01 a 5,00;1.707;1;1;0;2.230;0;323;2;0;0;12;0;0;0;6;0;39;0;0;4.321;1.187;7;2;0;3.435;1;427;0;0;0;7;0;0;0;0;0;69;1;0;5.136;2.894;8;3;0;5.665;1;750;2;0;0;19;0;0;0;6;0;108;1;0;9.457
;07:5,01 a 7,00;1.671;2;1;0;1.931;0;361;1;0;0;10;0;0;0;11;0;23;0;0;4.011;1.061;3;0;0;3.247;0;442;0;0;0;5;0;0;0;4;2;26;0;0;4.790;2.732;5;1;0;5.178;0;803;1;0;0;15;0;0;0;15;2;49;0;0;8.801
;08:7,01 a 10,00;1.139;0;2;0;3.871;0;137;0;0;0;6;0;0;0;3;2;3;0;0;5.163;621;0;0;0;2.800;2;150;0;0;0;0;0;0;0;0;0;1;0;0;3.574;1.760;0;2;0;6.671;2;287;0;0;0;6;0;0;0;3;2;4;0;0;8.737
;09:10,01 a 15,00;875;0;1;0;3.061;4;89;0;0;0;2;0;0;0;0;0;2;0;0;4.034;428;0;1;0;2.108;1;63;0;0;0;0;0;0;0;0;0;0;0;0;2.601;1.303;0;2;0;5.169;5;152;0;0;0;2;0;0;0;0;0;2;0;0;6.635
;10:15,01 a 20,00;360;0;0;0;1.490;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1.853;155;0;0;0;846;0;4;0;0;0;0;0;0;0;0;0;2;0;0;1.007;515;0;0;0;2.336;0;7;0;0;0;0;0;0;0;0;0;2;0;0;2.860
;11:Mais de 20,00;271;0;0;0;1.270;0;2;0;0;0;0;0;0;0;5;0;1;0;0;1.549;94;0;0;0;749;0;0;0;0;0;0;0;0;0;2;0;0;0;0;845;365;0;0;0;2.019;0;2;0;0;0;0;0;0;0;7;0;1;0;0;2.394
;{ñ class};7.509;4;11;3;2;0;3;31;3;39;113;0;0;0;6;15;0;0;0;7.739;4.118;1;1;0;6;1;1;0;0;19;49;0;0;0;5;1;0;0;0;4.202;11.627;5;12;3;8;1;4;31;3;58;162;0;0;0;11;16;0;0;0;11.941
230440:Fortaleza - CE;Total;332.921;484;335;15;65.813;85;3.635;446;344;3.310;7.877;1;4;0;117;545;556;11.741;983;429.212;229.731;1.576;132;4;61.362;93;4.459;14;295;3.505;3.777;7;5;0;46;458;359;14.433;4.892;325.148;562.652;2.060;467;19;127.175;178;8.094;460;639;6.815;11.654;8;9;0;163;1.003;915;26.174;5.875;754.360
;00:Até 0,50;2.417;0;3;0;101;0;1;10;10;1.039;373;0;0;0;2;10;0;1.408;0;5.374;2.194;4;1;0;138;0;1;4;2;1.137;243;0;2;0;0;7;0;1.562;5;5.300;4.611;4;4;0;239;0;2;14;12;2.176;616;0;2;0;2;17;0;2.970;5;10.674
;01:0,51 a 1,00;46.680;76;25;5;581;0;81;58;58;2.116;2.403;1;0;0;16;127;1;2.616;14;54.858;49.301;315;18;1;1.538;0;118;6;65;2.171;1.557;1;1;0;8;92;0;3.146;49;58.387;95.981;391;43;6;2.119;0;199;64;123;4.287;3.960;2;1;0;24;219;1;5.762;63;113.245
;02:1,01 a 1,50;142.299;232;176;8;1.808;4;315;68;157;33;2.666;0;3;0;3;201;341;1.546;97;149.957;99.537;959;65;3;2.443;7;366;4;115;54;1.241;6;2;0;6;214;222;1.755;958;107.957;241.836;1.191;241;11;4.251;11;681;72;272;87;3.907;6;5;0;9;415;563;3.301;1.055;257.914
;03:1,51 a 2,00;52.995;85;57;2;3.694;18;456;33;63;0;1.040;0;1;0;7;56;0;1.103;180;59.790;25.393;114;21;0;11.437;11;511;0;61;1;224;0;0;0;6;33;2;1.502;818;40.134;78.388;199;78;2;15.131;29;967;33;124;1;1.264;0;1;0;13;89;2;2.605;998;99.924
;04:2,01 a 3,00;38.366;42;26;0;4.317;27;904;96;32;0;502;0;0;0;4;21;89;1.175;255;45.856;18.778;94;9;0;7.636;26;1.089;0;16;0;152;0;0;0;8;45;38;1.564;786;30.241;57.144;136;35;0;11.953;53;1.993;96;48;0;654;0;0;0;12;66;127;2.739;1.041;76.097
;05:3,01 a 4,00;11.460;13;9;0;14.532;11;680;74;10;0;195;0;0;0;3;9;34;1.758;333;29.121;8.914;33;4;0;6.001;15;901;0;27;0;68;0;0;0;0;27;28;2.414;1.924;20.356;20.374;46;13;0;20.533;26;1.581;74;37;0;263;0;0;0;3;36;62;4.172;2.257;49.477
;06:4,01 a 5,00;6.393;8;6;0;9.567;5;354;47;1;0;60;0;0;0;1;2;46;127;46;16.663;5.682;8;2;0;6.092;8;545;0;4;1;32;0;0;0;1;12;32;165;256;12.840;12.075;16;8;0;15.659;13;899;47;5;1;92;0;0;0;2;14;78;292;302;29.503
;07:5,01 a 7,00;6.411;7;7;0;13.604;8;361;35;2;0;45;0;0;0;9;6;17;11;18;20.541;5.276;22;6;0;9.427;15;475;0;2;0;23;0;0;0;5;3;23;12;53;15.342;11.687;29;13;0;23.031;23;836;35;4;0;68;0;0;0;14;9;40;23;71;35.883
;08:7,01 a 10,00;4.622;7;3;0;5.748;6;203;10;3;0;25;0;0;0;2;2;2;0;18;10.651;3.127;8;0;0;7.888;9;231;0;2;0;9;0;0;0;1;5;3;0;22;11.305;7.749;15;3;0;13.636;15;434;10;5;0;34;0;0;0;3;7;5;0;40;21.956
;09:10,01 a 15,00;3.579;3;1;0;4.503;5;187;1;2;0;7;0;0;0;10;1;6;0;18;8.323;2.208;4;0;0;3.927;1;178;0;0;0;2;0;0;0;1;1;2;0;17;6.341;5.787;7;1;0;8.430;6;365;1;2;0;9;0;0;0;11;2;8;0;35;14.664
;10:15,01 a 20,00;1.625;3;0;0;3.448;1;43;0;0;0;5;0;0;0;2;0;18;0;3;5.148;928;4;0;0;2.117;0;34;0;0;0;0;0;0;0;0;0;9;0;1;3.093;2.553;7;0;0;5.565;1;77;0;0;0;5;0;0;0;2;0;27;0;4;8.241
;11:Mais de 20,00;1.339;4;0;0;3.833;0;50;0;0;0;4;0;0;0;22;1;2;0;0;5.255;429;3;0;0;2.278;0;9;0;0;0;0;0;0;0;3;0;0;0;0;2.722;1.768;7;0;0;6.111;0;59;0;0;0;4;0;0;0;25;1;2;0;0;7.977
;{ñ class};14.735;4;22;0;77;0;0;14;6;122;552;0;0;0;36;109;0;1.997;1;17.675;7.964;8;6;0;440;1;1;0;1;141;226;0;0;0;7;19;0;2.313;3;11.130;22.699;12;28;0;517;1;1;14;7;263;778;0;0;0;43;128;0;4.310;4;28.805
240810:Natal - RN;Total;106.797;217;69;49;42.967;1.213;1.866;263;525;1.273;2.526;3;1;0;50;118;140;1;2;158.080;76.241;510;44;2;38.737;1.146;1.187;91;1.644;1.659;1.297;2;2;0;22;72;127;0;8;122.791;183.038;727;113;51;81.704;2.359;3.053;354;2.169;2.932;3.823;5;3;0;72;190;267;1;10;280.871
;00:Até 0,50;859;3;0;0;112;4;12;16;8;837;153;0;0;0;0;3;0;0;0;2.007;927;4;0;0;113;4;8;13;8;1.117;78;0;0;0;0;2;0;0;0;2.274;1.786;7;0;0;225;8;20;29;16;1.954;231;0;0;0;0;5;0;0;0;4.281
;01:0,51 a 1,00;15.078;43;7;10;428;16;18;42;52;358;785;1;0;0;9;25;0;1;1;16.874;16.014;161;2;0;388;12;5;42;67;419;465;2;1;0;4;16;0;0;0;17.598;31.092;204;9;10;816;28;23;84;119;777;1.250;3;1;0;13;41;0;1;1;34.472
;02:1,01 a 1,50;44.688;96;31;35;3.008;26;283;37;177;18;837;1;0;0;2;50;0;0;0;49.289;35.453;198;29;1;2.616;33;138;16;379;14;369;0;0;0;0;23;0;0;3;39.272;80.141;294;60;36;5.624;59;421;53;556;32;1.206;1;0;0;2;73;0;0;3;88.561
;03:1,51 a 2,00;17.597;21;15;3;3.105;18;96;28;147;1;236;1;0;0;2;13;0;0;0;21.283;8.342;25;3;0;4.460;14;63;1;432;1;71;0;1;0;3;8;0;0;4;13.428;25.939;46;18;3;7.565;32;159;29;579;2;307;1;1;0;5;21;0;0;4;34.711
;04:2,01 a 3,00;12.096;26;6;0;6.796;50;766;30;36;0;118;0;1;0;6;13;39;0;1;19.984;5.606;39;3;0;9.957;53;97;0;395;0;81;0;0;0;2;6;39;0;0;16.278;17.702;65;9;0;16.753;103;863;30;431;0;199;0;1;0;8;19;78;0;1;36.262
;05:3,01 a 4,00;4.003;5;5;0;6.837;234;244;32;94;0;39;0;0;0;2;4;43;0;0;11.542;2.434;16;3;1;6.665;204;245;0;346;0;31;0;0;0;2;5;23;0;1;9.976;6.437;21;8;1;13.502;438;489;32;440;0;70;0;0;0;4;9;66;0;1;21.518
;06:4,01 a 5,00;1.965;7;0;0;5.568;163;36;27;2;0;22;0;0;0;1;0;37;0;0;7.828;1.394;20;0;0;4.294;147;52;0;12;0;10;0;0;0;3;1;45;0;0;5.978;3.359;27;0;0;9.862;310;88;27;14;0;32;0;0;0;4;1;82;0;0;13.806
;07:5,01 a 7,00;1.684;4;4;0;5.948;189;246;20;0;0;37;0;0;0;5;0;11;0;0;8.148;1.259;20;0;0;3.845;186;394;0;1;0;15;0;0;0;0;1;14;0;0;5.735;2.943;24;4;0;9.793;375;640;20;1;0;52;0;0;0;5;1;25;0;0;13.883
;08:7,01 a 10,00;1.119;2;0;0;3.110;174;89;6;1;0;16;0;0;0;0;1;1;0;0;4.519;733;16;2;0;2.034;206;89;0;0;0;20;0;0;0;0;1;0;0;0;3.101;1.852;18;2;0;5.144;380;178;6;1;0;36;0;0;0;0;2;1;0;0;7.620
;09:10,01 a 15,00;754;3;1;0;4.040;182;69;3;0;0;15;0;0;0;1;2;5;0;0;5.075;402;5;0;0;2.245;171;93;0;0;0;7;0;0;0;0;3;5;0;0;2.931;1.156;8;1;0;6.285;353;162;3;0;0;22;0;0;0;1;5;10;0;0;8.006
;10:15,01 a 20,00;372;2;0;0;2.337;108;3;0;0;0;3;0;0;0;3;0;3;0;0;2.831;156;2;0;0;1.256;71;1;0;0;0;1;0;0;0;0;0;1;0;0;1.488;528;4;0;0;3.593;179;4;0;0;0;4;0;0;0;3;0;4;0;0;4.319
;11:Mais de 20,00;443;3;0;0;1.635;49;0;0;0;0;2;0;0;0;11;0;1;0;0;2.144;91;4;0;0;780;44;1;0;0;0;0;0;0;0;4;0;0;0;0;924;534;7;0;0;2.415;93;1;0;0;0;2;0;0;0;15;0;1;0;0;3.068
;{ñ class};6.139;2;0;1;43;0;4;22;8;59;263;0;0;0;8;7;0;0;0;6.556;3.430;0;2;0;84;1;1;19;4;108;149;0;0;0;4;6;0;0;0;3.808;9.569;2;2;1;127;1;5;41;12;167;412;0;0;0;12;13;0;0;0;10.364
250750:João Pessoa - PB;Total;94.877;410;103;159;35.842;24;16.739;12;52;853;2.555;2;2;0;57;129;121;0;0;151.937;59.326;559;39;1;27.161;22;26.897;0;13;925;1.412;5;1;0;18;58;152;0;0;116.589;154.203;969;142;160;63.003;46;43.636;12;65;1.778;3.967;7;3;0;75;187;273;0;0;268.526
;00:Até 0,50;781;3;3;1;59;0;31;0;0;252;163;0;0;0;0;5;0;0;0;1.298;712;2;7;0;63;0;14;0;0;233;72;0;0;0;0;2;0;0;0;1.105;1.493;5;10;1;122;0;45;0;0;485;235;0;0;0;0;7;0;0;0;2.403
;01:0,51 a 1,00;13.268;54;6;23;914;4;2.058;0;17;553;845;0;0;0;1;33;0;0;0;17.776;14.660;138;9;0;822;4;3.174;0;4;633;536;1;0;0;0;21;0;0;0;20.002;27.928;192;15;23;1.736;8;5.232;0;21;1.186;1.381;1;0;0;1;54;0;0;0;37.778
;02:1,01 a 1,50;43.281;225;48;107;3.314;3;6.435;0;19;16;866;2;2;0;1;50;0;0;0;54.369;24.787;365;12;1;2.152;3;11.121;0;6;23;403;4;1;0;1;15;0;0;0;38.894;68.068;590;60;108;5.466;6;17.556;0;25;39;1.269;6;3;0;2;65;0;0;0;93.263
;03:1,51 a 2,00;15.394;34;21;16;1.946;7;2.127;0;1;2;188;0;0;0;1;7;0;0;0;19.744;6.218;28;6;0;3.473;2;3.698;0;0;1;87;0;0;0;0;5;1;0;0;13.519;21.612;62;27;16;5.419;9;5.825;0;1;3;275;0;0;0;1;12;1;0;0;33.263
;04:2,01 a 3,00;8.450;29;7;3;10.111;7;3.126;0;7;0;88;0;0;0;0;12;17;0;0;21.857;4.839;9;3;0;4.621;11;5.907;0;0;1;49;0;0;0;1;4;33;0;0;15.478;13.289;38;10;3;14.732;18;9.033;0;7;1;137;0;0;0;1;16;50;0;0;37.335
;05:3,01 a 4,00;2.748;13;4;1;5.359;1;828;0;6;0;35;0;0;0;5;4;27;0;0;9.031;1.962;4;0;0;4.378;2;1.250;0;0;0;38;0;0;0;1;2;36;0;0;7.673;4.710;17;4;1;9.737;3;2.078;0;6;0;73;0;0;0;6;6;63;0;0;16.704
;06:4,01 a 5,00;1.476;11;3;0;2.511;0;467;0;0;0;20;0;0;0;0;3;33;0;0;4.524;1.085;0;0;0;2.959;0;442;0;1;0;14;0;0;0;0;2;40;0;0;4.543;2.561;11;3;0;5.470;0;909;0;1;0;34;0;0;0;0;5;73;0;0;9.067
;07:5,01 a 7,00;1.569;18;1;2;3.330;0;483;0;1;0;28;0;0;0;2;0;12;0;0;5.446;997;1;0;0;2.909;0;435;0;0;0;11;0;0;0;1;0;21;0;0;4.375;2.566;19;1;2;6.239;0;918;0;1;0;39;0;0;0;3;0;33;0;0;9.821
;08:7,01 a 10,00;1.175;9;2;0;2.521;1;543;0;0;0;11;0;0;0;0;0;2;0;0;4.264;569;2;0;0;1.957;0;454;0;0;0;13;0;0;0;0;3;0;0;0;2.998;1.744;11;2;0;4.478;1;997;0;0;0;24;0;0;0;0;3;2;0;0;7.262
;09:10,01 a 15,00;663;3;0;0;2.288;0;412;0;0;0;6;0;0;0;3;3;8;0;0;3.386;324;2;0;0;1.796;0;296;0;0;0;2;0;0;0;1;0;2;0;0;2.423;987;5;0;0;4.084;0;708;0;0;0;8;0;0;0;4;3;10;0;0;5.809
;10:15,01 a 20,00;253;4;0;0;1.971;0;168;0;0;0;9;0;0;0;4;0;15;0;0;2.424;91;2;0;0;1.142;0;74;0;0;0;1;0;0;0;0;0;13;0;0;1.323;344;6;0;0;3.113;0;242;0;0;0;10;0;0;0;4;0;28;0;0;3.747
;11:Mais de 20,00;197;0;0;0;1.410;0;54;0;0;0;4;0;0;0;16;0;7;0;0;1.688;50;1;0;0;758;0;17;0;0;0;0;0;0;0;2;0;5;0;0;833;247;1;0;0;2.168;0;71;0;0;0;4;0;0;0;18;0;12;0;0;2.521
;{ñ class};5.622;7;8;6;108;1;7;12;1;30;292;0;0;0;24;12;0;0;0;6.130;3.032;5;2;0;131;0;15;0;2;34;186;0;0;0;11;4;1;0;0;3.423;8.654;12;10;6;239;1;22;12;3;64;478;0;0;0;35;16;1;0;0;9.553
261160:Recife - PE;Total;258.173;499;594;116;69.589;1.174;6.012;1.831;2.610;1.900;4.897;8;55;1;136;735;642;5.706;0;354.678;175.093;1.080;335;5;73.300;1.125;7.791;20;1.396;2.644;2.965;9;17;1;75;493;451;14.744;0;281.544;433.266;1.579;929;121;142.889;2.299;13.803;1.851;4.006;4.544;7.862;17;72;2;211;1.228;1.093;20.450;0;636.222
;00:Até 0,50;1.459;0;35;0;312;15;187;60;18;1.337;195;0;2;0;1;7;0;0;0;3.628;1.384;7;3;0;134;10;280;1;17;1.910;120;0;0;0;0;3;0;0;0;3.869;2.843;7;38;0;446;25;467;61;35;3.247;315;0;2;0;1;10;0;0;0;7.497
;01:0,51 a 1,00;22.970;96;145;20;1.591;33;464;84;388;453;1.049;4;18;1;21;88;2;82;0;27.509;27.018;258;63;0;757;31;700;1;148;599;901;3;9;0;19;38;0;269;0;30.814;49.988;354;208;20;2.348;64;1.164;85;536;1.052;1.950;7;27;1;40;126;2;351;0;58.323
;02:1,01 a 1,50;97.348;219;193;64;3.570;55;826;120;640;41;1.893;4;33;0;6;337;402;2.172;0;107.923;69.674;579;202;2;10.573;69;814;2;277;32;1.008;6;7;0;13;182;279;6.427;0;90.146;167.022;798;395;66;14.143;124;1.640;122;917;73;2.901;10;40;0;19;519;681;8.599;0;198.069
