;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;14.933;20;3;2;14.247;146;606;71;239;2;62;0;0;0;7;11;41;68;0;30.458;10.830;29;12;0;12.625;341;1.001;4;380;0;62;0;0;0;5;5;49;82;0;25.425;25.763;49;15;2;26.872;487;1.607;75;619;2;124;0;0;0;12;16;90;150;0;55.883
;06:4,01 a 5,00;7.729;8;8;0;8.521;20;238;40;204;0;40;0;0;0;3;5;61;23;1;16.901;6.029;15;6;0;6.632;96;374;0;65;0;45;0;0;0;1;1;73;131;0;13.468;13.758;23;14;0;15.153;116;612;40;269;0;85;0;0;0;4;6;134;154;1;30.369
;07:5,01 a 7,00;8.800;15;7;0;12.759;57;707;16;223;0;82;0;0;0;12;2;30;17;0;22.727;6.608;14;5;0;10.831;140;806;1;137;0;46;0;0;0;2;2;35;12;0;18.639;15.408;29;12;0;23.590;197;1.513;17;360;0;128;0;0;0;14;4;65;29;0;41.366
;08:7,01 a 10,00;6.054;3;1;0;7.991;37;420;0;20;0;51;0;0;0;8;2;14;56;0;14.657;4.038;14;0;0;7.660;64;434;1;29;0;37;0;0;0;3;10;14;33;0;12.337;10.092;17;1;0;15.651;101;854;1;49;0;88;0;0;0;11;12;28;89;0;26.994
;09:10,01 a 15,00;4.822;2;2;0;5.725;28;209;0;54;0;48;0;0;0;3;0;4;0;0;10.897;2.578;3;1;0;4.849;66;196;0;13;0;21;0;0;0;0;2;2;1;0;7.732;7.400;5;3;0;10.574;94;405;0;67;0;69;0;0;0;3;2;6;1;0;18.629
;10:15,01 a 20,00;1.720;0;0;0;2.369;22;26;0;4;0;23;0;0;0;2;0;1;0;0;4.167;741;1;0;0;2.074;44;15;0;3;0;9;0;0;0;2;0;0;0;0;2.889;2.461;1;0;0;4.443;66;41;0;7;0;32;0;0;0;4;0;1;0;0;7.056
;11:Mais de 20,00;1.713;0;1;0;3.413;6;63;0;3;0;24;0;0;0;18;0;1;0;0;5.242;527;0;0;0;2.193;4;15;0;2;0;0;0;0;0;3;0;0;0;0;2.744;2.240;0;1;0;5.606;10;78;0;5;0;24;0;0;0;21;0;1;0;0;7.986
;{ñ class};5.664;5;6;2;94;8;29;1.315;5;13;62;0;0;0;2;12;0;0;0;7.217;2.959;7;4;0;255;10;66;2;8;22;8;0;0;0;0;5;0;0;0;3.346;8.623;12;10;2;349;18;95;1.317;13;35;70;0;0;0;2;17;0;0;0;10.563
270430:Maceió - AL;Total;111.886;360;2.439;178;28.812;62;1.262;761;51;1.416;1.569;3;36;1;42;293;63;0;0;149.234;73.266;675;14;6;29.679;36;1.384;0;25;1.267;479;4;0;0;13;91;63;0;0;107.002;185.152;1.035;2.453;184;58.491;98;2.646;761;76;2.683;2.048;7;36;1;55;384;126;0;0;256.236
;00:Até 0,50;461;2;2;0;10;0;0;57;0;624;5;0;0;0;0;2;0;0;0;1.163;452;4;0;0;15;0;0;0;0;553;6;0;0;0;0;0;0;0;0;1.030;913;6;2;0;25;0;0;57;0;1.177;11;0;0;0;0;2;0;0;0;2.193
;01:0,51 a 1,00;4.607;33;25;20;341;0;8;248;2;774;83;3;1;0;4;17;1;0;0;6.167;5.174;75;0;1;496;0;4;0;2;696;59;0;0;0;2;6;0;0;0;6.515;9.781;108;25;21;837;0;12;248;4;1.470;142;3;1;0;6;23;1;0;0;12.682
;02:1,01 a 1,50;57.068;248;1.175;136;3.269;3;196;147;44;11;798;0;26;1;9;184;2;0;0;63.317;43.610;489;5;5;4.311;2;185;0;19;17;289;2;0;0;4;62;0;0;0;49.000;100.678;737;1.180;141;7.580;5;381;147;63;28;1.087;2;26;1;13;246;2;0;0;112.317
;03:1,51 a 2,00;21.010;29;818;17;3.674;12;138;84;2;1;336;0;9;0;5;43;1;0;0;26.179;8.772;41;4;0;5.593;10;173;0;0;0;35;1;0;0;2;11;1;0;0;14.643;29.782;70;822;17;9.267;22;311;84;2;1;371;1;9;0;7;54;2;0;0;40.822
;04:2,01 a 3,00;13.745;20;182;2;2.159;33;252;56;3;0;154;0;0;0;5;20;3;0;0;16.634;6.028;27;5;0;4.698;16;356;0;2;0;29;1;0;0;2;5;7;0;0;11.176;19.773;47;187;2;6.857;49;608;56;5;0;183;1;0;0;7;25;10;0;0;27.810
;05:3,01 a 4,00;3.814;9;1;1;2.110;4;170;10;0;0;50;0;0;0;1;7;18;0;0;6.195;2.843;18;0;0;3.340;3;152;0;0;0;11;0;0;0;2;1;14;0;0;6.384;6.657;27;1;1;5.450;7;322;10;0;0;61;0;0;0;3;8;32;0;0;12.579
;06:4,01 a 5,00;1.879;4;0;0;4.460;1;82;9;0;0;18;0;0;0;6;4;25;0;0;6.488;1.417;4;0;0;2.516;1;93;0;0;0;13;0;0;0;0;0;20;0;0;4.064;3.296;8;0;0;6.976;2;175;9;0;0;31;0;0;0;6;4;45;0;0;10.552
;07:5,01 a 7,00;2.177;0;1;0;4.665;5;139;4;0;0;25;0;0;0;4;2;6;0;0;7.028;1.423;1;0;0;3.451;3;174;0;0;0;16;0;0;0;1;3;11;0;0;5.083;3.600;1;1;0;8.116;8;313;4;0;0;41;0;0;0;5;5;17;0;0;12.111
;08:7,01 a 10,00;1.456;2;0;0;3.860;4;106;2;0;0;14;0;0;0;0;0;6;0;0;5.450;716;1;0;0;2.479;1;118;0;0;0;11;0;0;0;0;2;8;0;0;3.336;2.172;3;0;0;6.339;5;224;2;0;0;25;0;0;0;0;2;14;0;0;8.786
;09:10,01 a 15,00;901;1;0;0;1.826;0;95;1;0;0;5;0;0;0;3;1;1;0;0;2.834;414;3;0;0;1.538;0;72;0;1;0;2;0;0;0;0;0;2;0;0;2.032;1.315;4;0;0;3.364;0;167;1;1;0;7;0;0;0;3;1;3;0;0;4.866
;10:15,01 a 20,00;346;1;0;0;1.005;0;56;0;0;0;0;0;0;0;0;0;0;0;0;1.408;99;0;0;0;570;0;43;0;0;0;0;0;0;0;0;0;0;0;0;712;445;1;0;0;1.575;0;99;0;0;0;0;0;0;0;0;0;0;0;0;2.120
;11:Mais de 20,00;282;2;0;0;1.363;0;12;0;0;0;1;0;0;0;3;0;0;0;0;1.663;52;4;0;0;613;0;4;0;0;0;0;0;0;0;0;0;0;0;0;673;334;6;0;0;1.976;0;16;0;0;0;1;0;0;0;3;0;0;0;0;2.336
;{ñ class};4.140;9;235;2;70;0;8;143;0;6;80;0;0;0;2;13;0;0;0;4.708;2.266;8;0;0;59;0;10;0;1;1;8;0;0;0;0;1;0;0;0;2.354;6.406;17;235;2;129;0;18;143;1;7;88;0;0;0;2;14;0;0;0;7.062
280030:Aracaju - SE;Total;90.587;357;28;309;24.981;450;2.365;135;15;1.139;379;0;1;10;62;20;13;933;0;121.784;64.354;795;5;28;24.836;387;2.853;9;22;1.186;293;5;0;0;26;30;21;1.391;0;96.241;154.941;1.152;33;337;49.817;837;5.218;144;37;2.325;672;5;1;10;88;50;34;2.324;0;218.025
;00:Até 0,50;418;3;1;0;42;1;22;33;0;678;0;0;0;0;0;0;1;0;0;1.199;433;12;0;0;15;1;8;2;1;732;0;0;0;0;2;0;0;0;0;1.206;851;15;1;0;57;2;30;35;1;1.410;0;0;0;0;2;0;1;0;0;2.405
;01:0,51 a 1,00;4.427;54;2;57;390;10;188;53;5;423;44;0;0;0;19;2;0;12;0;5.686;4.293;119;2;4;382;6;199;3;8;410;23;1;0;0;11;0;0;65;0;5.526;8.720;173;4;61;772;16;387;56;13;833;67;1;0;0;30;2;0;77;0;11.212
;02:1,01 a 1,50;41.500;215;19;158;1.562;19;528;13;8;37;208;0;1;3;3;13;0;68;0;44.355;36.404;514;1;14;2.473;26;589;1;12;41;153;4;0;0;3;23;0;339;0;40.597;77.904;729;20;172;4.035;45;1.117;14;20;78;361;4;1;3;6;36;0;407;0;84.952
;03:1,51 a 2,00;18.282;34;2;53;2.135;29;252;0;0;0;49;0;0;3;5;1;1;55;0;20.901;8.483;61;1;3;2.734;66;277;2;0;0;29;0;0;0;1;1;0;162;0;11.820;26.765;95;3;56;4.869;95;529;2;0;0;78;0;0;3;6;2;1;217;0;32.721
;04:2,01 a 3,00;12.700;21;2;22;2.401;50;505;2;0;0;26;0;0;2;2;2;1;111;0;15.847;5.807;53;0;3;3.546;69;732;1;0;0;30;0;0;0;2;2;1;213;0;10.459;18.507;74;2;25;5.947;119;1.237;3;0;0;56;0;0;2;4;4;2;324;0;26.306
;05:3,01 a 4,00;3.635;4;1;2;3.679;75;319;1;0;0;22;0;0;0;2;0;10;114;0;7.864;2.785;8;1;2;3.620;35;459;0;0;1;19;0;0;0;3;1;11;176;0;7.121;6.420;12;2;4;7.299;110;778;1;0;1;41;0;0;0;5;1;21;290;0;14.985
;06:4,01 a 5,00;1.628;4;0;1;3.658;33;156;0;1;0;9;0;0;1;0;1;0;36;0;5.528;1.533;7;0;0;4.644;5;195;0;0;0;14;0;0;0;0;0;7;69;0;6.474;3.161;11;0;1;8.302;38;351;0;1;0;23;0;0;1;0;1;7;105;0;12.002
;07:5,01 a 7,00;2.053;3;0;3;5.324;32;183;0;1;0;6;0;0;0;6;1;0;66;0;7.678;1.581;7;0;0;3.518;16;211;0;0;0;15;0;0;0;1;1;1;68;0;5.419;3.634;10;0;3;8.842;48;394;0;1;0;21;0;0;0;7;2;1;134;0;13.097
;08:7,01 a 10,00;1.540;0;0;2;2.017;32;97;0;0;0;8;0;0;0;1;0;0;116;0;3.813;920;2;0;1;1.590;14;85;0;0;0;5;0;0;0;2;1;1;110;0;2.731;2.460;2;0;3;3.607;46;182;0;0;0;13;0;0;0;3;1;1;226;0;6.544
;09:10,01 a 15,00;1.063;0;0;0;1.942;62;79;0;0;0;0;0;0;0;9;0;0;223;0;3.378;502;1;0;0;1.269;39;66;0;0;0;1;0;0;0;0;0;0;137;0;2.015;1.565;1;0;0;3.211;101;145;0;0;0;1;0;0;0;9;0;0;360;0;5.393
;10:15,01 a 20,00;581;2;0;0;653;47;23;1;0;0;0;0;0;0;4;0;0;103;0;1.414;219;0;0;0;412;41;6;0;0;0;0;0;0;0;0;0;0;38;0;716;800;2;0;0;1.065;88;29;1;0;0;0;0;0;0;4;0;0;141;0;2.130
;11:Mais de 20,00;740;4;0;0;1.149;60;7;0;0;0;0;0;0;0;11;0;0;29;0;2.000;148;4;0;0;604;68;1;0;0;0;0;0;0;0;1;0;0;14;0;840;888;8;0;0;1.753;128;8;0;0;0;0;0;0;0;12;0;0;43;0;2.840
;{ñ class};2.020;13;1;11;29;0;6;32;0;1;7;0;0;1;0;0;0;0;0;2.121;1.246;7;0;1;29;1;25;0;1;2;4;0;0;0;0;1;0;0;0;1.317;3.266;20;1;12;58;1;31;32;1;3;11;0;0;1;0;1;0;0;0;3.438
292740:Salvador - BA;Total;316.803;716;130;199;78.518;153;12.045;551;329;2.971;3.810;10;9;2;124;1.149;445;16;29;418.009;233.321;974;68;11;83.837;219;18.042;16;419;3.336;3.475;12;3;0;57;480;403;0;61;344.734;550.124;1.690;198;210;162.355;372;30.087;567;748;6.307;7.285;22;12;2;181;1.629;848;16;90;762.743
;00:Até 0,50;597;3;2;0;54;48;20;15;12;1.697;36;0;0;0;10;17;0;0;0;2.511;503;0;0;0;51;83;38;1;16;1.823;36;0;0;0;3;4;0;0;0;2.558;1.100;3;2;0;105;131;58;16;28;3.520;72;0;0;0;13;21;0;0;0;5.069
;01:0,51 a 1,00;9.637;87;16;75;378;49;312;50;16;1.228;181;2;3;0;11;47;2;0;0;12.094;13.824;43;5;4;222;67;274;2;39;1.478;217;0;0;0;13;29;2;0;0;16.219;23.461;130;21;79;600;116;586;52;55;2.706;398;2;3;0;24;76;4;0;0;28.313
;02:1,01 a 1,50;123.742;339;63;104;1.190;17;2.325;39;244;43;1.177;3;6;2;11;572;194;3;0;130.074;116.927;620;49;7;1.386;26;4.944;4;309;31;1.098;6;1;0;10;192;138;0;0;125.748;240.669;959;112;111;2.576;43;7.269;43;553;74;2.275;9;7;2;21;764;332;3;0;255.822
;03:1,51 a 2,00;68.630;151;18;8;3.230;17;3.092;46;23;0;808;3;0;0;10;322;16;10;0;76.384;33.565;132;6;0;4.437;10;4.206;1;15;2;573;3;1;0;9;81;15;0;0;43.056;102.195;283;24;8;7.667;27;7.298;47;38;2;1.381;6;1;0;19;403;31;10;0;119.440
;04:2,01 a 3,00;52.286;59;9;5;6.020;7;2.119;104;18;1;685;2;0;0;13;93;21;3;28;61.473;26.651;84;5;0;9.567;14;2.716;0;17;1;619;2;0;0;9;73;23;0;61;39.842;78.937;143;14;5;15.587;21;4.835;104;35;2;1.304;4;0;0;22;166;44;3;89;101.315
;05:3,01 a 4,00;20.447;23;4;2;5.675;2;1.101;119;6;0;289;0;0;0;3;19;153;0;1;27.844;11.759;36;1;0;10.176;5;1.729;3;5;0;332;0;1;0;9;34;131;0;0;24.221;32.206;59;5;2;15.851;7;2.830;122;11;0;621;0;1;0;12;53;284;0;1;52.065
;06:4,01 a 5,00;9.822;14;1;1;13.355;3;665;112;3;0;73;0;0;0;8;8;34;0;0;24.099;7.872;22;1;0;10.645;2;1.032;2;4;0;147;0;0;0;0;22;52;0;0;19.801;17.694;36;2;1;24.000;5;1.697;114;7;0;220;0;0;0;8;30;86;0;0;43.900
;07:5,01 a 7,00;9.799;16;1;0;23.985;1;905;49;2;0;244;0;0;0;17;13;16;0;0;35.048;8.504;17;0;0;15.395;1;1.619;2;4;0;235;0;0;0;3;19;31;0;0;25.830;18.303;33;1;0;39.380;2;2.524;51;6;0;479;0;0;0;20;32;47;0;0;60.878
;08:7,01 a 10,00;6.570;9;6;0;9.099;1;622;1;1;0;214;0;0;0;5;10;8;0;0;16.546;5.465;14;0;0;17.640;1;720;0;6;0;168;0;0;0;0;12;11;0;0;24.037;12.035;23;6;0;26.739;2;1.342;1;7;0;382;0;0;0;5;22;19;0;0;40.583
;09:10,01 a 15,00;4.669;6;0;0;7.362;0;555;0;0;0;23;0;0;0;3;5;1;0;0;12.624;2.916;1;1;0;7.831;0;515;0;1;0;19;0;0;0;0;5;0;0;0;11.289;7.585;7;1;0;15.193;0;1.070;0;1;0;42;0;0;0;3;10;1;0;0;23.913
;10:15,01 a 20,00;1.979;0;3;0;3.307;0;207;0;0;0;7;0;0;0;5;6;0;0;0;5.514;1.068;1;0;0;2.922;0;164;0;0;0;9;0;0;0;0;3;0;0;0;4.167;3.047;1;3;0;6.229;0;371;0;0;0;16;0;0;0;5;9;0;0;0;9.681
;11:Mais de 20,00;2.184;0;4;0;4.699;0;113;0;0;0;17;0;0;0;26;3;0;0;0;7.046;695;0;0;0;3.459;0;73;0;0;0;3;0;0;0;0;3;0;0;0;4.233;2.879;0;4;0;8.158;0;186;0;0;0;20;0;0;0;26;6;0;0;0;11.279
;{ñ class};6.441;9;3;4;164;8;9;16;4;2;56;0;0;0;2;34;0;0;0;6.752;3.572;4;0;0;106;10;12;1;3;1;19;1;0;0;1;3;0;0;0;3.733;10.013;13;3;4;270;18;21;17;7;3;75;1;0;0;3;37;0;0;0;10.485
310620:Belo Horizonte - MG;Total;473.536;1.490;229;324;119.412;111;15.505;166;816;5.310;3.165;4;8;5;601;258;506;2;826;622.274;378.657;4.177;153;73;143.470;199;14.320;399;545;5.850;3.539;17;8;0;223;259;466;0;2.356;554.711;852.193;5.667;382;397;262.882;310;29.825;565;1.361;11.160;6.704;21;16;5;824;517;972;2;3.182;1.176.985
;00:Até 0,50;1.329;1;0;0;26;0;10;1;1;3.690;18;0;0;0;2;11;0;1;0;5.090;2.494;15;0;0;68;0;41;1;3;3.802;35;0;0;0;0;6;0;0;0;6.465;3.823;16;0;0;94;0;51;2;4;7.492;53;0;0;0;2;17;0;1;0;11.555
;01:0,51 a 1,00;10.967;74;27;51;125;0;105;2;6;1.531;196;1;0;1;153;3;1;0;1;13.244;18.162;182;86;17;257;0;275;0;9;1.923;388;0;2;0;71;14;2;0;5;21.393;29.129;256;113;68;382;0;380;2;15;3.454;584;1;2;1;224;17;3;0;6;34.637
;02:1,01 a 1,50;133.599;576;112;142;1.183;1;779;30;389;78;1.337;2;3;4;63;67;189;0;90;138.644;175.157;2.418;38;37;4.207;1;2.025;82;198;109;1.943;11;3;0;29;75;184;0;717;187.234;308.756;2.994;150;179;5.390;2;2.804;112;587;187;3.280;13;6;4;92;142;373;0;807;325.878
;03:1,51 a 2,00;104.390;441;48;70;2.246;35;591;39;175;5;666;0;4;0;37;58;16;1;238;109.060;64.294;942;6;14;9.285;98;1.290;198;108;13;499;6;1;0;22;58;10;0;514;77.358;168.684;1.383;54;84;11.531;133;1.881;237;283;18;1.165;6;5;0;59;116;26;1;752;186.418
;04:2,01 a 3,00;102.931;181;29;48;11.454;27;1.375;20;118;0;396;0;1;0;33;47;43;0;60;116.763;51.501;383;12;3;38.906;13;3.695;54;82;0;344;0;0;0;16;61;31;0;236;95.337;154.432;564;41;51;50.360;40;5.070;74;200;0;740;0;1;0;49;108;74;0;296;212.100
;05:3,01 a 4,00;37.088;85;4;6;9.202;28;1.067;16;22;0;119;1;0;0;21;18;94;0;40;47.811;19.934;87;6;1;20.962;37;1.965;11;37;0;105;0;0;0;5;19;81;0;144;43.394;57.022;172;10;7;30.164;65;3.032;27;59;0;224;1;0;0;26;37;175;0;184;91.205
;06:4,01 a 5,00;18.465;28;2;0;13.259;4;9.137;13;15;0;89;0;0;0;21;4;98;0;64;41.199;12.230;41;2;1;16.279;11;2.654;7;17;0;83;0;1;0;5;1;98;0;176;31.606;30.695;69;4;1;29.538;15;11.791;20;32;0;172;0;1;0;26;5;196;0;240;72.805
;07:5,01 a 7,00;19.460;38;3;0;29.281;3;884;15;24;0;73;0;0;0;38;9;41;0;131;50.000;12.737;44;0;0;19.874;24;1.016;8;45;0;53;0;1;0;13;11;43;0;219;34.088;32.197;82;3;0;49.155;27;1.900;23;69;0;126;0;1;0;51;20;84;0;350;84.088
;08:7,01 a 10,00;16.239;15;1;0;23.646;5;667;21;32;0;62;0;0;0;18;16;18;0;102;40.842;8.505;28;1;0;12.700;11;545;24;31;0;36;0;0;0;8;11;11;0;127;22.038;24.744;43;2;0;36.346;16;1.212;45;63;0;98;0;0;0;26;27;29;0;229;62.880
;09:10,01 a 15,00;11.213;17;0;0;12.847;5;491;6;24;0;31;0;0;0;12;3;6;0;82;24.737;5.029;13;0;0;9.682;1;426;13;13;0;8;0;0;0;5;1;6;0;183;15.380;16.242;30;0;0;22.529;6;917;19;37;0;39;0;0;0;17;4;12;0;265;40.117
;10:15,01 a 20,00;4.049;6;0;0;6.523;2;180;1;2;0;17;0;0;0;35;2;0;0;13;10.830;1.633;4;1;0;4.788;2;168;1;1;0;3;0;0;0;11;0;0;0;27;6.639;5.682;10;1;0;11.311;4;348;2;3;0;20;0;0;0;46;2;0;0;40;17.469
;11:Mais de 20,00;4.044;11;1;0;9.595;1;202;1;1;0;69;0;0;0;139;17;0;0;5;14.086;1.076;4;1;0;6.416;1;182;0;0;0;4;0;0;0;18;0;0;0;7;7.709;5.120;15;2;0;16.011;2;384;1;1;0;73;0;0;0;157;17;0;0;12;21.795
;{ñ class};9.762;17;2;7;25;0;17;1;7;6;92;0;0;0;29;3;0;0;0;9.968;5.905;16;0;0;46;0;38;0;1;3;38;0;0;0;20;2;0;0;1;6.070;15.667;33;2;7;71;0;55;1;8;9;130;0;0;0;49;5;0;0;1;16.038
320530:Vitória - ES;Total;70.016;198;9;52;29.792;24;5.498;2.257;97;1.293;300;2;0;1;73;33;98;2;0;109.745;61.766;1.142;8;5;28.238;41;9.423;452;14;1.203;221;11;0;1;25;23;112;1;0;102.686;131.782;1.340;17;57;58.030;65;14.921;2.709;111;2.496;521;13;0;2;98;56;210;3;0;212.431
;00:Até 0,50;77;0;0;0;8;0;5;120;0;951;0;0;0;0;0;0;0;0;0;1.161;199;1;0;0;12;0;7;112;0;872;1;0;0;0;0;0;0;0;0;1.204;276;1;0;0;20;0;12;232;0;1.823;1;0;0;0;0;0;0;0;0;2.365
;01:0,51 a 1,00;931;6;0;4;20;1;250;287;1;341;3;0;0;0;5;9;0;0;0;1.858;1.357;36;0;1;28;0;1.705;183;0;328;2;0;0;0;4;1;0;0;0;3.645;2.288;42;0;5;48;1;1.955;470;1;669;5;0;0;0;9;10;0;0;0;5.503
;02:1,01 a 1,50;16.656;83;3;33;166;0;436;99;4;1;98;1;0;1;6;10;0;2;0;17.599;25.529;708;2;4;436;1;1.021;20;2;1;117;9;0;1;3;4;0;1;0;27.859;42.185;791;5;37;602;1;1.457;119;6;2;215;10;0;2;9;14;0;3;0;45.458
;03:1,51 a 2,00;13.416;46;2;7;692;1;515;51;53;0;44;0;0;0;1;5;0;0;0;14.833;12.323;225;2;0;1.769;2;876;4;8;0;38;0;0;0;0;6;0;0;0;15.253;25.739;271;4;7;2.461;3;1.391;55;61;0;82;0;0;0;1;11;0;0;0;30.086
;04:2,01 a 3,00;14.120;28;2;3;3.331;4;2.099;78;37;0;60;1;0;0;5;0;3;0;0;19.771;9.522;110;1;0;5.968;9;2.509;8;3;0;32;2;0;0;2;3;8;0;0;18.177;23.642;138;3;3;9.299;13;4.608;86;40;0;92;3;0;0;7;3;11;0;0;37.948
;05:3,01 a 4,00;6.994;10;0;4;7.351;7;695;94;1;0;40;0;0;0;6;1;30;0;0;15.233;4.305;21;3;0;5.390;8;1.267;0;1;2;12;0;0;0;1;6;22;0;0;11.038;11.299;31;3;4;12.741;15;1.962;94;2;2;52;0;0;0;7;7;52;0;0;26.271
;06:4,01 a 5,00;3.874;7;1;0;2.402;2;510;148;1;0;11;0;0;0;3;0;45;0;0;7.004;2.344;11;0;0;2.841;8;812;0;0;0;8;0;0;0;5;2;61;0;0;6.092;6.218;18;1;0;5.243;10;1.322;148;1;0;19;0;0;0;8;2;106;0;0;13.096
;07:5,01 a 7,00;4.442;4;0;0;5.179;4;556;300;0;0;12;0;0;0;8;6;11;0;0;10.522;2.397;9;0;0;4.393;7;799;1;0;0;7;0;0;0;1;0;15;0;0;7.629;6.839;13;0;0;9.572;11;1.355;301;0;0;19;0;0;0;9;6;26;0;0;18.151
;08:7,01 a 10,00;3.426;6;0;0;4.328;2;174;337;0;0;10;0;0;0;13;1;2;0;0;8.299;1.518;2;0;0;2.890;5;232;2;0;0;0;0;0;0;4;1;3;0;0;4.657;4.944;8;0;0;7.218;7;406;339;0;0;10;0;0;0;17;2;5;0;0;12.956
;09:10,01 a 15,00;2.427;2;0;0;3.162;0;219;383;0;0;13;0;0;0;5;0;2;0;0;6.213;984;1;0;0;2.556;1;158;0;0;0;1;0;0;0;1;0;0;0;0;3.702;3.411;3;0;0;5.718;1;377;383;0;0;14;0;0;0;6;0;2;0;0;9.915
;10:15,01 a 20,00;1.150;3;0;0;1.338;2;26;134;0;0;6;0;0;0;1;0;5;0;0;2.665;299;3;0;0;1.033;0;21;0;0;0;2;0;0;0;0;0;2;0;0;1.360;1.449;6;0;0;2.371;2;47;134;0;0;8;0;0;0;1;0;7;0;0;4.025
;11:Mais de 20,00;1.158;3;1;0;1.814;1;6;49;0;0;2;0;0;0;19;0;0;0;0;3.053;180;9;0;0;916;0;14;0;0;0;0;0;0;0;4;0;0;0;0;1.123;1.338;12;1;0;2.730;1;20;49;0;0;2;0;0;0;23;0;0;0;0;4.176
;{ñ class};1.345;0;0;1;1;0;7;177;0;0;1;0;0;0;1;1;0;0;0;1.534;809;6;0;0;6;0;2;122;0;0;1;0;0;0;0;0;1;0;0;947;2.154;6;0;1;7;0;9;299;0;0;2;0;0;0;1;1;1;0;0;2.481
330455:Rio de Janeiro - RJ;Total;1.091.714;3.447;386;1.063;223.061;654;17.622;1.474;4.605;9.183;7.771;28;11;3;553;1.064;2.116;1.651;18;1.366.424;756.107;7.323;429;52;216.299;675;7.401;66;2.585;10.619;6.379;38;8;0;187;699;4.003;2.005;5;1.014.880;1.847.821;10.770;815;1.115;439.360;1.329;25.023;1.540;7.190;19.802;14.150;66;19;3;740;1.763;6.119;3.656;23;2.381.304
;00:Até 0,50;2.711;2;1;0;154;6;511;43;3;284;16;0;0;0;2;1;0;8;0;3.742;2.629;14;0;0;120;1;88;0;14;330;22;0;0;0;0;3;1;5;0;3.227;5.340;16;1;0;274;7;599;43;17;614;38;0;0;0;2;4;1;13;0;6.969
;01:0,51 a 1,00;13.946;32;2;3;1.452;21;2.984;165;77;8.162;156;0;0;0;42;28;5;238;15;27.328;18.835;74;10;1;452;30;298;10;58;9.322;169;0;0;0;46;35;13;309;2;29.664;32.781;106;12;4;1.904;51;3.282;175;135;17.484;325;0;0;0;88;63;18;547;17;56.992
;02:1,01 a 1,50;260.320;980;88;492;6.636;45;2.184;197;1.927;705;2.321;10;1;3;37;421;351;598;1;277.317;293.371;3.000;165;27;12.649;28;1.229;16;1.274;938;2.518;31;2;0;19;232;509;744;0;316.752;553.691;3.980;253;519;19.285;73;3.413;213;3.201;1.643;4.839;41;3;3;56;653;860;1.342;1;594.069
;03:1,51 a 2,00;227.793;892;109;344;14.047;59;3.487;151;990;11;1.631;11;2;0;32;244;283;383;1;250.470;146.591;2.833;112;12;18.600;123;574;8;531;19;1.236;5;1;0;16;185;617;503;0;171.966;374.384;3.725;221;356;32.647;182;4.061;159;1.521;30;2.867;16;3;0;48;429;900;886;1;422.436
;04:2,01 a 3,00;239.154;706;75;115;24.838;91;3.554;262;579;3;1.378;5;1;0;40;186;506;402;0;271.895;102.139;746;72;6;35.894;98;868;7;248;1;804;2;0;0;19;89;1.221;363;0;142.577;341.293;1.452;147;121;60.732;189;4.422;269;827;4;2.182;7;1;0;59;275;1.727;765;0;414.472
;05:3,01 a 4,00;105.083;241;25;35;28.577;158;904;278;322;0;443;1;0;0;30;36;268;11;0;136.412;52.010;229;22;5;28.161;188;642;14;129;0;360;0;1;0;6;42;676;75;0;82.560;157.093;470;47;40;56.738;346;1.546;292;451;0;803;1;1;0;36;78;944;86;0;218.972
;06:4,01 a 5,00;46.774;149;11;21;25.635;40;538;138;82;0;260;0;0;0;23;24;75;2;1;73.773;28.293;89;5;1;23.156;34;712;2;88;0;192;0;1;0;8;21;154;1;0;52.757;75.067;238;16;22;48.791;74;1.250;140;170;0;452;0;1;0;31;45;229;3;1;126.530
;07:5,01 a 7,00;50.172;161;29;25;45.581;84;528;148;260;1;424;1;0;0;33;25;150;3;0;97.625;33.870;130;13;0;36.476;55;366;4;98;2;304;0;0;0;18;35;219;3;1;71.594;84.042;291;42;25;82.057;139;894;152;358;3;728;1;0;0;51;60;369;6;1;169.219
;08:7,01 a 10,00;40.475;111;15;1;33.457;63;984;53;165;0;298;0;1;0;29;34;423;5;0;76.114;26.072;71;6;0;26.461;73;1.172;0;83;0;284;0;1;0;11;20;551;0;0;54.805;66.547;182;21;1;59.918;136;2.156;53;248;0;582;0;2;0;40;54;974;5;0;130.919
;09:10,01 a 15,00;31.348;71;13;0;21.073;39;729;5;107;0;223;0;5;0;36;25;37;0;0;53.711;18.524;61;5;0;18.312;29;870;3;37;0;153;0;1;0;8;22;32;1;1;38.059;49.872;132;18;0;39.385;68;1.599;8;144;0;376;0;6;0;44;47;69;1;1;91.770
