;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;19;0;0;0;2;0;9;0;0;1;0;0;0;0;0;0;0;0;0;31;31;1;0;1;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;39;50;1;0;1;2;0;14;0;0;2;0;0;0;0;0;0;0;0;0;70
;01:0,51 a 1,00;511;47;2;37;20;0;128;0;0;27;13;0;0;3;7;0;0;0;0;795;617;84;0;6;37;0;201;0;1;15;6;0;0;0;1;0;0;0;0;968;1.128;131;2;43;57;0;329;0;1;42;19;0;0;3;8;0;0;0;0;1.763
;02:1,01 a 1,50;6.417;142;10;55;1.087;1;4.528;0;3;24;15;4;0;1;0;3;4;0;0;12.294;4.679;148;9;9;2.982;8;5.908;0;9;4;14;0;0;0;1;2;0;0;0;13.773;11.096;290;19;64;4.069;9;10.436;0;12;28;29;4;0;1;1;5;4;0;0;26.067
;03:1,51 a 2,00;3.917;77;3;13;1.398;24;1.358;0;1;1;5;6;0;0;1;0;0;0;0;6.804;1.434;25;1;0;2.129;46;1.832;0;0;0;7;0;0;0;0;1;0;0;0;5.475;5.351;102;4;13;3.527;70;3.190;0;1;1;12;6;0;0;1;1;0;0;0;12.279
;04:2,01 a 3,00;3.430;23;0;8;2.329;16;1.820;0;1;0;5;1;0;0;1;1;0;0;0;7.635;1.115;10;0;1;4.292;19;2.523;0;2;0;2;0;0;0;0;0;0;0;0;7.964;4.545;33;0;9;6.621;35;4.343;0;3;0;7;1;0;0;1;1;0;0;0;15.599
;05:3,01 a 4,00;1.332;5;0;1;1.303;23;1.274;0;0;0;0;0;0;0;0;6;0;0;0;3.944;433;3;0;0;1.567;33;2.333;0;0;0;2;0;0;0;0;5;0;0;0;4.376;1.765;8;0;1;2.870;56;3.607;0;0;0;2;0;0;0;0;11;0;0;0;8.320
;06:4,01 a 5,00;637;1;0;0;4.105;34;669;0;1;0;3;0;0;0;0;1;0;0;0;5.451;264;0;0;0;2.550;53;844;0;2;0;1;0;0;0;0;0;0;0;0;3.714;901;1;0;0;6.655;87;1.513;0;3;0;4;0;0;0;0;1;0;0;0;9.165
;07:5,01 a 7,00;541;0;0;0;3.633;3;491;0;0;0;3;0;0;0;1;0;0;0;0;4.672;259;0;0;0;7.048;7;488;0;0;0;2;0;0;0;0;1;0;0;0;7.805;800;0;0;0;10.681;10;979;0;0;0;5;0;0;0;1;1;0;0;0;12.477
;08:7,01 a 10,00;421;2;0;0;1.818;3;436;0;0;0;3;0;0;0;0;0;0;0;0;2.683;214;0;0;0;1.834;0;378;0;1;0;0;0;0;0;0;0;0;0;0;2.427;635;2;0;0;3.652;3;814;0;1;0;3;0;0;0;0;0;0;0;0;5.110
;09:10,01 a 15,00;330;0;0;0;918;23;192;0;0;0;1;0;0;0;1;0;0;0;0;1.465;202;0;0;0;670;9;119;0;0;0;0;0;0;0;0;0;0;0;0;1.000;532;0;0;0;1.588;32;311;0;0;0;1;0;0;0;1;0;0;0;0;2.465
;10:15,01 a 20,00;133;0;0;0;984;0;43;0;0;0;0;0;0;0;0;0;0;0;0;1.160;54;0;0;0;344;0;10;0;0;0;0;0;0;0;0;0;0;0;0;408;187;0;0;0;1.328;0;53;0;0;0;0;0;0;0;0;0;0;0;0;1.568
;11:Mais de 20,00;100;0;0;0;720;0;70;0;0;0;0;0;0;0;3;0;0;0;0;893;25;0;0;0;289;1;20;0;0;0;0;0;0;0;3;0;0;0;0;338;125;0;0;0;1.009;1;90;0;0;0;0;0;0;0;6;0;0;0;0;1.231
;{ñ class};106;0;0;1;4;0;8;0;0;0;2;0;0;0;0;0;0;0;0;121;30;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;37;136;0;0;1;7;0;12;0;0;0;2;0;0;0;0;0;0;0;0;158
211130:São Luiz - MA;Total;100.778;229;61;11;32.067;3;1.491;828;317;147;311;1;7;0;39;271;1;6;1;136.569;50.474;281;23;6;46.072;1;1.261;14;216;170;183;7;4;0;19;18;1;3;7;98.760;151.252;510;84;17;78.139;4;2.752;842;533;317;494;8;11;0;58;289;2;9;8;235.329
;00:Até 0,50;164;0;0;0;4;0;0;234;1;38;0;0;0;0;0;0;0;0;0;441;142;0;0;0;1;0;0;1;0;31;0;0;0;0;0;0;0;0;0;175;306;0;0;0;5;0;0;235;1;69;0;0;0;0;0;0;0;0;0;616
;01:0,51 a 1,00;3.063;39;5;3;95;0;13;135;20;63;4;0;1;0;3;0;0;0;0;3.444;2.324;79;0;1;104;0;11;0;1;84;3;5;0;0;2;0;0;0;0;2.614;5.387;118;5;4;199;0;24;135;21;147;7;5;1;0;5;0;0;0;0;6.058
;02:1,01 a 1,50;43.901;126;38;6;4.058;0;230;61;53;45;91;1;4;0;8;65;0;1;0;48.688;29.160;164;16;5;8.353;0;116;2;34;50;49;1;4;0;1;10;1;0;1;37.967;73.061;290;54;11;12.411;0;346;63;87;95;140;2;8;0;9;75;1;1;1;86.655
;03:1,51 a 2,00;18.953;44;8;1;2.127;0;77;35;18;1;44;0;1;0;3;85;1;2;0;21.400;6.344;27;0;0;5.569;0;57;3;12;0;20;1;0;0;1;4;0;0;2;12.040;25.297;71;8;1;7.696;0;134;38;30;1;64;1;1;0;4;89;1;2;2;33.440
;04:2,01 a 3,00;14.032;13;2;0;5.295;0;144;33;13;0;106;0;0;0;5;107;0;1;1;19.752;3.970;8;3;0;12.748;0;110;1;15;3;52;0;0;0;4;0;0;1;2;16.917;18.002;21;5;0;18.043;0;254;34;28;3;158;0;0;0;9;107;0;2;3;36.669
;05:3,01 a 4,00;6.417;1;2;0;2.879;0;631;60;48;0;24;0;0;0;5;10;0;1;0;10.078;2.955;3;2;0;4.302;0;589;3;31;0;15;0;0;0;2;3;0;0;2;7.907;9.372;4;4;0;7.181;0;1.220;63;79;0;39;0;0;0;7;13;0;1;2;17.985
;06:4,01 a 5,00;3.470;2;4;1;7.535;0;155;104;21;0;15;0;0;0;1;1;0;0;0;11.309;1.575;0;2;0;5.669;0;166;2;24;0;22;0;0;0;2;0;0;0;0;7.462;5.045;2;6;1;13.204;0;321;106;45;0;37;0;0;0;3;1;0;0;0;18.771
;07:5,01 a 7,00;3.479;0;2;0;4.342;0;97;58;48;0;14;0;0;0;3;3;0;0;0;8.046;1.517;0;0;0;4.424;1;90;0;29;0;12;0;0;0;5;1;0;1;0;6.080;4.996;0;2;0;8.766;1;187;58;77;0;26;0;0;0;8;4;0;1;0;14.126
;08:7,01 a 10,00;2.914;2;0;0;1.711;3;60;46;63;0;5;0;0;0;5;0;0;0;0;4.809;1.051;0;0;0;2.175;0;61;1;39;2;5;0;0;0;1;0;0;0;0;3.335;3.965;2;0;0;3.886;3;121;47;102;2;10;0;0;0;6;0;0;0;0;8.144
;09:10,01 a 15,00;2.000;0;0;0;1.428;0;53;14;13;0;7;0;0;0;0;0;0;0;0;3.515;708;0;0;0;1.384;0;49;0;17;0;4;0;0;0;1;0;0;0;0;2.163;2.708;0;0;0;2.812;0;102;14;30;0;11;0;0;0;1;0;0;0;0;5.678
;10:15,01 a 20,00;762;1;0;0;1.029;0;12;13;4;0;0;0;0;0;0;0;0;0;0;1.821;242;0;0;0;469;0;6;1;6;0;0;0;0;0;0;0;0;1;0;725;1.004;1;0;0;1.498;0;18;14;10;0;0;0;0;0;0;0;0;1;0;2.546
;11:Mais de 20,00;790;0;0;0;1.561;0;19;11;15;0;0;0;0;0;6;0;0;1;0;2.403;159;0;0;0;872;0;5;0;8;0;1;0;0;0;0;0;0;0;0;1.045;949;0;0;0;2.433;0;24;11;23;0;1;0;0;0;6;0;0;1;0;3.448
;{ñ class};833;1;0;0;3;0;0;24;0;0;1;0;1;0;0;0;0;0;0;863;327;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;330;1.160;1;0;0;5;0;1;24;0;0;1;0;1;0;0;0;0;0;0;1.193
221100:Terezina - PI;Total;73.051;494;145;284;28.107;38;6.600;431;19;384;738;29;0;1;55;158;41;0;2;110.577;38.647;388;13;8;36.318;16;7.512;1;22;285;348;10;0;0;16;38;0;0;11;83.633;111.698;882;158;292;64.425;54;14.112;432;41;669;1.086;39;0;1;71;196;41;0;13;194.210
;00:Até 0,50;312;1;0;0;11;13;31;144;0;155;4;0;0;0;0;0;0;0;0;671;277;5;0;0;7;4;11;0;0;86;0;0;0;0;1;0;0;0;0;391;589;6;0;0;18;17;42;144;0;241;4;0;0;0;1;0;0;0;0;1.062
;01:0,51 a 1,00;5.212;82;37;116;119;6;122;224;0;194;60;4;0;0;10;13;0;0;0;6.199;3.309;98;6;3;38;2;93;0;0;163;22;4;0;0;4;0;0;0;4;3.746;8.521;180;43;119;157;8;215;224;0;357;82;8;0;0;14;13;0;0;4;9.945
;02:1,01 a 1,50;38.876;364;99;136;3.371;3;3.178;9;18;32;529;22;0;1;2;78;0;0;0;46.718;23.615;269;5;3;5.789;2;3.863;0;22;35;274;6;0;0;0;20;0;0;6;33.909;62.491;633;104;139;9.160;5;7.041;9;40;67;803;28;0;1;2;98;0;0;6;80.627
;03:1,51 a 2,00;11.679;33;5;24;2.644;0;636;8;1;2;78;2;0;0;0;43;0;0;2;15.157;3.990;12;0;1;4.408;0;990;1;0;1;20;0;0;0;2;8;0;0;1;9.434;15.669;45;5;25;7.052;0;1.626;9;1;3;98;2;0;0;2;51;0;0;3;24.591
;04:2,01 a 3,00;7.712;11;2;4;4.706;0;1.134;18;0;1;26;1;0;0;1;13;0;0;0;13.629;3.025;3;0;0;8.480;0;1.165;0;0;0;8;0;0;0;3;3;0;0;0;12.687;10.737;14;2;4;13.186;0;2.299;18;0;1;34;1;0;0;4;16;0;0;0;26.316
;05:3,01 a 4,00;2.627;3;2;1;6.954;2;463;1;0;0;9;0;0;0;3;6;0;0;0;10.071;1.185;1;2;1;10.917;0;614;0;0;0;10;0;0;0;1;2;0;0;0;12.733;3.812;4;4;2;17.871;2;1.077;1;0;0;19;0;0;0;4;8;0;0;0;22.804
;06:4,01 a 5,00;1.231;0;0;2;2.423;2;306;6;0;0;6;0;0;0;2;1;0;0;0;3.979;725;0;0;0;2.326;1;275;0;0;0;6;0;0;0;0;1;0;0;0;3.334;1.956;0;0;2;4.749;3;581;6;0;0;12;0;0;0;2;2;0;0;0;7.313
;07:5,01 a 7,00;1.668;0;0;0;3.068;1;278;0;0;0;7;0;0;0;5;1;41;0;0;5.069;861;0;0;0;1.802;0;245;0;0;0;4;0;0;0;2;3;0;0;0;2.917;2.529;0;0;0;4.870;1;523;0;0;0;11;0;0;0;7;4;41;0;0;7.986
;08:7,01 a 10,00;1.448;0;0;0;1.966;2;188;0;0;0;9;0;0;0;8;2;0;0;0;3.623;745;0;0;0;1.053;0;113;0;0;0;2;0;0;0;1;0;0;0;0;1.914;2.193;0;0;0;3.019;2;301;0;0;0;11;0;0;0;9;2;0;0;0;5.537
;09:10,01 a 15,00;1.085;0;0;0;946;1;147;1;0;0;3;0;0;0;2;0;0;0;0;2.185;506;0;0;0;573;0;78;0;0;0;1;0;0;0;0;0;0;0;0;1.158;1.591;0;0;0;1.519;1;225;1;0;0;4;0;0;0;2;0;0;0;0;3.343
;10:15,01 a 20,00;378;0;0;0;783;0;65;0;0;0;1;0;0;0;8;1;0;0;0;1.236;177;0;0;0;388;3;25;0;0;0;1;0;0;0;0;0;0;0;0;594;555;0;0;0;1.171;3;90;0;0;0;2;0;0;0;8;1;0;0;0;1.830
;11:Mais de 20,00;346;0;0;0;1.102;5;43;0;0;0;0;0;0;0;13;0;0;0;0;1.509;74;0;0;0;528;3;35;0;0;0;0;0;0;0;2;0;0;0;0;642;420;0;0;0;1.630;8;78;0;0;0;0;0;0;0;15;0;0;0;0;2.151
;{ñ class};477;0;0;1;14;3;9;20;0;0;6;0;0;0;1;0;0;0;0;531;158;0;0;0;9;1;5;0;0;0;0;0;0;0;0;1;0;0;0;174;635;0;0;1;23;4;14;20;0;0;6;0;0;0;1;1;0;0;0;705
230440:Fortaleza - CE;Total;270.078;630;251;25;40.565;8;3.753;1.235;910;1.042;1.624;67;2;0;129;66;127;0;4;320.516;176.140;1.844;85;7;53.907;7;4.158;22;288;1.204;2.069;18;7;0;58;102;39;0;4;239.959;446.218;2.474;336;32;94.472;15;7.911;1.257;1.198;2.246;3.693;85;9;0;187;168;166;0;8;560.475
;00:Até 0,50;1.055;1;0;0;20;0;187;36;23;159;25;0;1;0;0;1;4;0;0;1.512;1.041;4;0;0;15;0;23;0;27;147;9;0;4;0;0;0;0;0;0;1.270;2.096;5;0;0;35;0;210;36;50;306;34;0;5;0;0;1;4;0;0;2.782
;01:0,51 a 1,00;19.098;91;28;11;73;0;175;207;71;763;167;9;1;0;13;12;0;0;4;20.723;14.197;166;7;3;90;0;161;2;32;953;158;3;0;0;12;15;0;0;4;15.803;33.295;257;35;14;163;0;336;209;103;1.716;325;12;1;0;25;27;0;0;8;36.526
;02:1,01 a 1,50;135.182;387;92;13;3.865;3;387;241;683;112;580;32;0;0;9;27;68;0;0;141.681;98.059;1.501;24;3;10.517;1;491;12;165;97;472;14;2;0;7;50;29;0;0;111.444;233.241;1.888;116;16;14.382;4;878;253;848;209;1.052;46;2;0;16;77;97;0;0;253.125
;03:1,51 a 2,00;44.386;121;14;1;2.576;0;326;209;66;3;233;23;0;0;0;9;54;0;0;48.021;19.955;106;3;0;5.675;0;374;3;26;3;288;1;0;0;1;10;10;0;0;26.455;64.341;227;17;1;8.251;0;700;212;92;6;521;24;0;0;1;19;64;0;0;74.476
;04:2,01 a 3,00;27.008;20;15;0;3.447;0;602;225;33;0;406;3;0;0;13;8;1;0;0;31.781;15.469;49;5;1;8.219;0;795;2;20;2;462;0;0;0;6;11;0;0;0;25.041;42.477;69;20;1;11.666;0;1.397;227;53;2;868;3;0;0;19;19;1;0;0;56.822
;05:3,01 a 4,00;14.671;5;5;0;8.131;1;663;133;11;0;62;0;0;0;4;6;0;0;0;23.692;8.479;8;2;0;6.579;0;690;2;5;0;57;0;0;0;4;10;0;0;0;15.836;23.150;13;7;0;14.710;1;1.353;135;16;0;119;0;0;0;8;16;0;0;0;39.528
;06:4,01 a 5,00;6.270;1;6;0;5.106;1;437;43;2;0;89;0;0;0;6;2;0;0;0;11.963;4.191;5;9;0;4.068;0;517;0;0;0;601;0;0;0;3;1;0;0;0;9.395;10.461;6;15;0;9.174;1;954;43;2;0;690;0;0;0;9;3;0;0;0;21.358
;07:5,01 a 7,00;7.189;1;7;0;5.559;1;420;21;2;0;30;0;0;0;13;0;0;0;0;13.243;6.243;1;13;0;8.413;3;477;0;3;0;7;0;1;0;2;3;0;0;0;15.166;13.432;2;20;0;13.972;4;897;21;5;0;37;0;1;0;15;3;0;0;0;28.409
;08:7,01 a 10,00;5.351;0;28;0;4.042;1;251;14;0;0;17;0;0;0;11;1;0;0;0;9.716;3.618;0;11;0;4.818;1;319;1;0;0;11;0;0;0;6;1;0;0;0;8.786;8.969;0;39;0;8.860;2;570;15;0;0;28;0;0;0;17;2;0;0;0;18.502
;09:10,01 a 15,00;3.917;0;29;0;2.613;0;108;7;0;0;2;0;0;0;15;0;0;0;0;6.691;2.275;0;4;0;2.056;1;174;0;1;0;0;0;0;0;4;1;0;0;0;4.516;6.192;0;33;0;4.669;1;282;7;1;0;2;0;0;0;19;1;0;0;0;11.207
;10:15,01 a 20,00;1.849;0;11;0;1.744;0;89;0;0;0;2;0;0;0;10;0;0;0;0;3.705;828;0;3;0;1.139;0;68;0;0;0;0;0;0;0;6;0;0;0;0;2.044;2.677;0;14;0;2.883;0;157;0;0;0;2;0;0;0;16;0;0;0;0;5.749
;11:Mais de 20,00;2.204;0;13;0;3.374;1;88;1;0;0;2;0;0;0;35;0;0;0;0;5.718;728;0;3;0;2.288;1;58;0;0;0;0;0;0;0;5;0;0;0;0;3.083;2.932;0;16;0;5.662;2;146;1;0;0;2;0;0;0;40;0;0;0;0;8.801
;{ñ class};1.898;3;3;0;15;0;20;98;19;5;9;0;0;0;0;0;0;0;0;2.070;1.057;4;1;0;30;0;11;0;9;2;4;0;0;0;2;0;0;0;0;1.120;2.955;7;4;0;45;0;31;98;28;7;13;0;0;0;2;0;0;0;0;3.190
240810:Natal - RN;Total;98.881;709;114;144;39.391;1;3.872;275;457;653;1.220;27;2;6;81;64;33;0;0;145.930;65.102;799;54;8;47.400;1;3.959;90;1.147;770;285;7;3;9;35;38;0;1;1;119.709;163.983;1.508;168;152;86.791;2;7.831;365;1.604;1.423;1.505;34;5;15;116;102;33;1;1;265.639
;00:Até 0,50;169;0;0;0;14;0;5;12;11;155;3;0;0;0;2;0;0;0;0;371;205;2;0;0;16;0;10;10;79;200;0;0;0;0;0;0;0;0;0;522;374;2;0;0;30;0;15;22;90;355;3;0;0;0;2;0;0;0;0;893
;01:0,51 a 1,00;3.414;119;12;64;320;0;182;21;245;441;33;1;0;3;25;12;12;0;0;4.904;4.247;119;5;5;164;0;346;30;777;504;7;4;1;9;12;7;0;1;0;6.238;7.661;238;17;69;484;0;528;51;1.022;945;40;5;1;12;37;19;12;1;0;11.142
;02:1,01 a 1,50;54.038;474;45;71;3.609;1;1.031;22;147;54;654;24;2;3;5;24;6;0;0;60.210;38.455;589;10;3;7.519;1;1.198;27;184;66;115;3;2;0;4;17;0;0;1;48.194;92.493;1.063;55;74;11.128;2;2.229;49;331;120;769;27;4;3;9;41;6;0;1;108.404
;03:1,51 a 2,00;16.923;86;26;5;3.394;0;320;27;9;2;266;2;0;0;4;14;3;0;0;21.081;10.342;53;7;0;4.790;0;463;15;9;0;56;0;0;0;2;2;0;0;0;15.739;27.265;139;33;5;8.184;0;783;42;18;2;322;2;0;0;6;16;3;0;0;36.820
;04:2,01 a 3,00;11.308;22;13;2;5.813;0;787;66;0;0;158;0;0;0;4;1;6;0;0;18.180;4.765;26;6;0;12.993;0;616;1;5;0;59;0;0;0;6;5;0;0;0;18.482;16.073;48;19;2;18.806;0;1.403;67;5;0;217;0;0;0;10;6;6;0;0;36.662
;05:3,01 a 4,00;4.167;5;4;0;10.909;0;379;50;0;0;36;0;0;0;4;2;3;0;0;15.559;2.176;7;5;0;8.125;0;360;0;1;0;15;0;0;0;6;0;0;0;0;10.695;6.343;12;9;0;19.034;0;739;50;1;0;51;0;0;0;10;2;3;0;0;26.254
;06:4,01 a 5,00;1.871;0;5;0;4.250;0;231;24;0;0;21;0;0;0;1;3;0;0;0;6.406;1.142;1;6;0;4.694;0;147;0;0;0;15;0;0;0;0;2;0;0;0;6.007;3.013;1;11;0;8.944;0;378;24;0;0;36;0;0;0;1;5;0;0;0;12.413
;07:5,01 a 7,00;2.112;1;2;0;3.114;0;323;23;0;0;17;0;0;0;1;4;2;0;0;5.599;1.324;0;8;0;3.440;0;222;0;0;0;6;0;0;0;3;5;0;0;0;5.008;3.436;1;10;0;6.554;0;545;23;0;0;23;0;0;0;4;9;2;0;0;10.607
;08:7,01 a 10,00;1.648;0;2;0;2.456;0;281;9;0;0;12;0;0;0;12;1;0;0;0;4.421;972;1;1;0;1.989;0;320;0;0;0;5;0;0;0;1;0;0;0;0;3.289;2.620;1;3;0;4.445;0;601;9;0;0;17;0;0;0;13;1;0;0;0;7.710
;09:10,01 a 15,00;1.178;0;5;0;2.279;0;185;5;0;0;6;0;0;0;6;0;0;0;0;3.664;636;1;5;0;1.848;0;168;0;0;0;5;0;0;0;1;0;0;0;0;2.664;1.814;1;10;0;4.127;0;353;5;0;0;11;0;0;0;7;0;0;0;0;6.328
;10:15,01 a 20,00;580;0;0;0;1.241;0;60;0;0;0;6;0;0;0;1;0;0;0;0;1.888;224;0;0;0;780;0;44;0;0;0;1;0;0;0;0;0;0;0;0;1.049;804;0;0;0;2.021;0;104;0;0;0;7;0;0;0;1;0;0;0;0;2.937
;11:Mais de 20,00;789;0;0;0;1.943;0;56;0;0;0;0;0;0;0;15;0;1;0;0;2.804;126;0;1;0;987;0;44;0;0;0;0;0;0;0;0;0;0;0;0;1.158;915;0;1;0;2.930;0;100;0;0;0;0;0;0;0;15;0;1;0;0;3.962
;{ñ class};684;2;0;2;49;0;32;16;45;1;8;0;0;0;1;3;0;0;0;843;488;0;0;0;55;0;21;7;92;0;1;0;0;0;0;0;0;0;0;664;1.172;2;0;2;104;0;53;23;137;1;9;0;0;0;1;3;0;0;0;1.507
250750:João Pessoa - PB;Total;74.253;672;42;199;33.544;3;13.003;172;227;114;380;27;16;3;50;163;0;0;303;123.171;36.011;785;9;10;39.612;3;20.343;13;40;111;258;13;1;0;21;47;0;0;116;97.393;110.264;1.457;51;209;73.156;6;33.346;185;267;225;638;40;17;3;71;210;0;0;419;220.564
;00:Até 0,50;262;3;0;0;5;0;13;0;0;4;0;0;0;0;2;0;0;0;0;289;198;6;0;0;25;0;15;0;0;2;0;0;0;0;1;0;0;0;0;247;460;9;0;0;30;0;28;0;0;6;0;0;0;0;3;0;0;0;0;536
;01:0,51 a 1,00;2.646;77;9;51;106;0;5.232;161;6;75;10;2;0;1;11;4;0;0;0;8.391;1.688;125;0;1;141;0;9.635;11;1;89;5;4;0;0;8;0;0;0;0;11.708;4.334;202;9;52;247;0;14.867;172;7;164;15;6;0;1;19;4;0;0;0;20.099
;02:1,01 a 1,50;40.989;530;24;131;5.008;0;3.033;8;201;35;138;24;15;1;5;109;0;0;207;50.458;21.895;618;4;5;8.756;1;5.908;0;29;20;45;8;1;0;6;32;0;0;50;37.378;62.884;1.148;28;136;13.764;1;8.941;8;230;55;183;32;16;1;11;141;0;0;257;87.836
;03:1,51 a 2,00;13.255;43;2;10;2.636;1;1.788;1;12;0;43;0;0;1;0;25;0;0;52;17.869;4.699;24;1;0;5.106;0;1.922;1;6;0;11;0;0;0;1;4;0;0;30;11.805;17.954;67;3;10;7.742;1;3.710;2;18;0;54;0;0;1;1;29;0;0;82;29.674
;04:2,01 a 3,00;8.287;17;4;3;9.706;1;1.068;1;7;0;147;1;1;0;6;20;0;0;40;19.309;3.095;8;3;3;11.336;1;1.210;0;3;0;169;1;0;0;1;3;0;0;33;15.866;11.382;25;7;6;21.042;2;2.278;1;10;0;316;2;1;0;7;23;0;0;73;35.175
;05:3,01 a 4,00;2.747;0;0;0;3.622;0;701;0;1;0;14;0;0;0;4;3;0;0;2;7.094;1.455;1;0;0;4.432;0;643;0;1;0;21;0;0;0;2;2;0;0;1;6.558;4.202;1;0;0;8.054;0;1.344;0;2;0;35;0;0;0;6;5;0;0;3;13.652
;06:4,01 a 5,00;1.314;0;1;0;2.695;0;299;0;0;0;7;0;0;0;2;0;0;0;0;4.318;702;1;0;0;2.060;0;287;0;0;0;2;0;0;0;0;2;0;0;1;3.055;2.016;1;1;0;4.755;0;586;0;0;0;9;0;0;0;2;2;0;0;1;7.373
;07:5,01 a 7,00;1.634;0;0;0;3.050;1;486;0;0;0;7;0;0;0;1;1;0;0;0;5.180;880;0;0;0;2.742;1;466;1;0;0;4;0;0;0;0;1;0;0;0;4.095;2.514;0;0;0;5.792;2;952;1;0;0;11;0;0;0;1;2;0;0;0;9.275
;08:7,01 a 10,00;1.210;0;0;0;2.342;0;200;0;0;0;6;0;0;0;1;0;0;0;1;3.760;602;0;0;0;2.187;0;156;0;0;0;1;0;0;0;1;2;0;0;0;2.949;1.812;0;0;0;4.529;0;356;0;0;0;7;0;0;0;2;2;0;0;1;6.709
;09:10,01 a 15,00;795;0;0;0;1.352;0;78;0;0;0;4;0;0;0;0;1;0;0;0;2.230;408;0;0;0;1.145;0;60;0;0;0;0;0;0;0;0;0;0;0;0;1.613;1.203;0;0;0;2.497;0;138;0;0;0;4;0;0;0;0;1;0;0;0;3.843
;10:15,01 a 20,00;316;0;0;0;1.371;0;47;0;0;0;1;0;0;0;2;0;0;0;0;1.737;104;0;0;0;732;0;10;0;0;0;0;0;0;0;0;0;0;0;0;846;420;0;0;0;2.103;0;57;0;0;0;1;0;0;0;2;0;0;0;0;2.583
;11:Mais de 20,00;295;0;0;0;1.627;0;51;0;0;0;1;0;0;0;16;0;0;0;0;1.990;52;0;0;0;852;0;16;0;0;0;0;0;0;0;1;0;0;0;0;921;347;0;0;0;2.479;0;67;0;0;0;1;0;0;0;17;0;0;0;0;2.911
;{ñ class};503;2;2;4;24;0;7;1;0;0;2;0;0;0;0;0;0;0;1;546;233;2;1;1;98;0;15;0;0;0;0;0;0;0;0;1;0;0;1;352;736;4;3;5;122;0;22;1;0;0;2;0;0;0;0;1;0;0;2;898
261160:Recife - PE;Total;226.041;747;559;148;65.993;51;5.313;3.628;5.134;344;2.267;4;20;38;127;346;14;9;0;310.783;133.272;1.371;137;12;77.968;63;5.397;18;7.697;366;1.281;11;12;0;50;167;13;4;0;227.839;359.313;2.118;696;160;143.961;114;10.710;3.646;12.831;710;3.548;15;32;38;177;513;27;13;0;538.622
;00:Até 0,50;332;2;0;0;137;0;45;106;42;34;2;0;0;0;0;0;0;0;0;700;302;3;1;0;446;0;73;0;53;33;3;0;0;0;0;0;0;0;0;914;634;5;1;0;583;0;118;106;95;67;5;0;0;0;0;0;0;0;0;1.614
;01:0,51 a 1,00;5.938;81;30;62;406;1;909;303;331;283;27;0;0;0;7;16;0;0;0;8.394;6.163;133;9;3;545;0;461;0;652;320;14;1;1;0;11;6;0;0;0;8.319;12.101;214;39;65;951;1;1.370;303;983;603;41;1;1;0;18;22;0;0;0;16.713
;02:1,01 a 1,50;99.694;450;271;75;5.620;1;733;375;2.425;23;744;4;15;37;16;159;8;0;0;110.650;66.677;1.061;92;8;9.746;1;1.223;8;5.098;13;535;10;8;0;9;36;2;0;0;84.527;166.371;1.511;363;83;15.366;2;1.956;383;7.523;36;1.279;14;23;37;25;195;10;0;0;195.177
;03:1,51 a 2,00;43.894;127;123;9;4.972;0;428;258;526;1;413;0;3;1;9;62;1;4;0;50.831;18.914;105;8;1;12.210;0;485;3;542;0;190;0;1;0;6;43;2;1;0;32.511;62.808;232;131;10;17.182;0;913;261;1.068;1;603;0;4;1;15;105;3;5;0;83.342
;04:2,01 a 3,00;31.460;51;82;1;11.534;2;516;204;948;3;455;0;1;0;10;33;3;0;0;45.303;15.804;38;5;0;16.259;1;634;3;456;0;203;0;2;0;8;30;0;0;0;33.443;47.264;89;87;1;27.793;3;1.150;207;1.404;3;658;0;3;0;18;63;3;0;0;78.746
;05:3,01 a 4,00;13.854;24;22;0;13.749;0;506;64;267;0;162;0;1;0;8;42;1;2;0;28.702;7.816;8;11;0;12.620;0;621;1;130;0;79;0;0;0;6;14;5;1;0;21.312;21.670;32;33;0;26.369;0;1.127;65;397;0;241;0;1;0;14;56;6;3;0;50.014
;06:4,01 a 5,00;6.758;3;8;0;7.758;7;231;32;63;0;112;0;0;0;3;11;1;1;0;14.988;4.438;3;4;0;7.733;5;282;0;76;0;51;0;0;0;2;20;4;0;0;12.618;11.196;6;12;0;15.491;12;513;32;139;0;163;0;0;0;5;31;5;1;0;27.606
