;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
172100:Palmas - TO;Total;26.230;318;39;109;17.939;428;10.160;0;7;204;399;0;20;0;14;37;34;0;1.396;57.334;13.778;358;3;17;23.298;179;16.075;2;1;154;199;2;1;1;10;96;36;0;1.371;55.581;40.008;676;42;126;41.237;607;26.235;2;8;358;598;2;21;1;24;133;70;0;2.767;112.915
;00:Até 0,50;49;0;0;0;2;1;9;0;0;28;1;0;0;0;0;0;0;0;0;90;87;2;0;0;2;1;6;0;0;23;0;0;0;0;0;0;0;0;0;121;136;2;0;0;4;2;15;0;0;51;1;0;0;0;0;0;0;0;0;211
;01:0,51 a 1,00;1.358;88;1;38;39;2;1.095;0;3;150;21;0;0;0;5;1;1;0;353;3.155;809;67;0;7;69;10;2.066;0;0;124;35;1;0;0;4;35;0;0;391;3.618;2.167;155;1;45;108;12;3.161;0;3;274;56;1;0;0;9;36;1;0;744;6.773
;02:1,01 a 1,50;9.451;105;31;54;1.068;0;3.131;0;2;24;178;0;9;0;1;2;16;0;762;14.834;7.293;217;3;10;1.660;5;4.885;0;0;6;50;1;0;1;0;2;11;0;454;14.598;16.744;322;34;64;2.728;5;8.016;0;2;30;228;1;9;1;1;4;27;0;1.216;29.432
;03:1,51 a 2,00;6.658;91;6;13;825;0;1.676;0;1;1;114;0;6;0;0;1;1;0;84;9.477;2.120;46;0;0;2.169;1;2.043;0;0;0;34;0;1;0;1;0;0;0;79;6.494;8.778;137;6;13;2.994;1;3.719;0;1;1;148;0;7;0;1;1;1;0;163;15.971
;04:2,01 a 3,00;4.392;24;0;4;1.819;0;1.432;0;0;0;56;0;3;0;0;23;0;0;15;7.768;1.408;20;0;0;3.074;3;2.514;0;1;1;47;0;0;0;1;54;1;0;68;7.192;5.800;44;0;4;4.893;3;3.946;0;1;1;103;0;3;0;1;77;1;0;83;14.960
;05:3,01 a 4,00;1.622;5;1;0;1.410;1;1.295;0;0;1;15;0;2;0;0;4;9;0;50;4.415;653;3;0;0;2.234;2;2.662;1;0;0;13;0;0;0;1;1;18;0;283;5.871;2.275;8;1;0;3.644;3;3.957;1;0;1;28;0;2;0;1;5;27;0;333;10.286
;06:4,01 a 5,00;829;2;0;0;2.632;7;539;0;0;0;6;0;0;0;0;5;4;0;11;4.035;433;3;0;0;4.292;5;833;0;0;0;7;0;0;0;0;1;6;0;20;5.600;1.262;5;0;0;6.924;12;1.372;0;0;0;13;0;0;0;0;6;10;0;31;9.635
;07:5,01 a 7,00;665;1;0;0;4.084;140;471;0;0;0;7;0;0;0;1;0;3;0;16;5.388;406;0;0;0;5.922;92;724;1;0;0;6;0;0;0;0;3;0;0;22;7.176;1.071;1;0;0;10.006;232;1.195;1;0;0;13;0;0;0;1;3;3;0;38;12.564
;08:7,01 a 10,00;487;0;0;0;2.748;264;346;0;0;0;0;0;0;0;1;1;0;0;16;3.863;262;0;0;0;1.988;54;238;0;0;0;7;0;0;0;0;0;0;0;15;2.564;749;0;0;0;4.736;318;584;0;0;0;7;0;0;0;1;1;0;0;31;6.427
;09:10,01 a 15,00;358;0;0;0;1.229;10;122;0;0;0;0;0;0;0;1;0;0;0;11;1.731;190;0;0;0;909;5;71;0;0;0;0;0;0;0;0;0;0;0;5;1.180;548;0;0;0;2.138;15;193;0;0;0;0;0;0;0;1;0;0;0;16;2.911
;10:15,01 a 20,00;129;1;0;0;704;3;31;0;0;0;0;0;0;0;0;0;0;0;9;877;47;0;0;0;407;1;18;0;0;0;0;0;0;0;0;0;0;0;16;489;176;1;0;0;1.111;4;49;0;0;0;0;0;0;0;0;0;0;0;25;1.366
;11:Mais de 20,00;69;0;0;0;1.371;0;2;0;0;0;0;0;0;0;5;0;0;0;8;1.455;27;0;0;0;564;0;2;0;0;0;0;0;0;0;3;0;0;0;5;601;96;0;0;0;1.935;0;4;0;0;0;0;0;0;0;8;0;0;0;13;2.056
;{ñ class};163;1;0;0;8;0;11;0;1;0;1;0;0;0;0;0;0;0;61;246;43;0;0;0;8;0;13;0;0;0;0;0;0;0;0;0;0;0;13;77;206;1;0;0;16;0;24;0;1;0;1;0;0;0;0;0;0;0;74;323
211130:São Luiz - MA;Total;141.214;105;178;32;33.971;2.130;11.295;767;366;388;900;0;2;1;58;628;1;9;18;192.063;68.554;264;42;2;45.047;1.060;15.468;7;256;424;899;1;1;1;47;120;1;7;35;132.236;209.768;369;220;34;79.018;3.190;26.763;774;622;812;1.799;1;3;2;105;748;2;16;53;324.299
;00:Até 0,50;152;0;0;0;4;0;2;198;1;60;0;0;0;0;0;0;0;0;4;421;133;0;0;0;2;0;1;0;0;72;4;0;0;0;0;0;0;0;6;218;285;0;0;0;6;0;3;198;1;132;4;0;0;0;0;0;0;0;10;639
;01:0,51 a 1,00;6.275;9;12;12;67;5;1.733;133;14;286;26;0;0;1;6;4;0;2;9;8.594;3.777;66;6;2;84;1;2.487;0;17;284;13;0;0;0;15;1;0;1;19;6.773;10.052;75;18;14;151;6;4.220;133;31;570;39;0;0;1;21;5;0;3;28;15.367
;02:1,01 a 1,50;68.857;65;109;18;3.171;4;4.227;48;122;36;276;0;1;0;11;169;0;0;0;77.114;41.053;163;20;0;5.510;2;6.355;1;44;60;360;1;1;1;12;94;0;1;2;53.680;109.910;228;129;18;8.681;6;10.582;49;166;96;636;1;2;1;23;263;0;1;2;130.794
;03:1,51 a 2,00;22.058;11;28;0;2.224;2;1.382;18;19;0;128;0;0;0;6;199;0;0;3;26.078;7.278;13;4;0;5.374;0;1.731;0;8;0;97;0;0;0;8;14;0;0;4;14.531;29.336;24;32;0;7.598;2;3.113;18;27;0;225;0;0;0;14;213;0;0;7;40.609
;04:2,01 a 3,00;18.351;10;13;1;5.546;2;1.811;34;28;0;336;0;1;0;15;150;0;1;1;26.300;5.444;15;4;0;6.323;0;2.413;0;26;3;275;0;0;0;5;4;0;1;2;14.515;23.795;25;17;1;11.869;2;4.224;34;54;3;611;0;1;0;20;154;0;2;3;40.815
;05:3,01 a 4,00;8.156;3;4;0;4.281;16;1.036;10;56;3;53;0;0;0;4;38;0;1;1;13.662;4.303;5;5;0;11.544;8;1.367;3;55;1;56;0;0;0;3;2;0;2;1;17.355;12.459;8;9;0;15.825;24;2.403;13;111;4;109;0;0;0;7;40;0;3;2;31.017
;06:4,01 a 5,00;4.091;1;2;0;6.113;29;204;16;11;0;40;0;0;0;0;26;1;1;0;10.535;1.793;2;1;0;5.169;38;226;1;19;0;49;0;0;0;0;2;1;0;0;7.301;5.884;3;3;0;11.282;67;430;17;30;0;89;0;0;0;0;28;2;1;0;17.836
;07:5,01 a 7,00;4.456;3;7;0;5.022;570;404;67;10;0;15;0;0;0;2;36;0;1;0;10.593;1.933;0;2;0;4.079;708;480;0;21;1;27;0;0;0;1;2;0;1;0;7.255;6.389;3;9;0;9.101;1.278;884;67;31;1;42;0;0;0;3;38;0;2;0;17.848
;08:7,01 a 10,00;3.531;1;2;0;2.371;1.450;175;64;62;0;18;0;0;0;5;4;0;1;0;7.684;1.193;0;0;0;3.528;259;178;1;39;0;7;0;0;0;2;1;0;0;0;5.208;4.724;1;2;0;5.899;1.709;353;65;101;0;25;0;0;0;7;5;0;1;0;12.892
;09:10,01 a 15,00;2.146;2;1;0;1.944;41;189;46;19;0;5;0;0;0;2;0;0;0;0;4.395;764;0;0;0;1.624;40;163;0;15;0;6;0;0;0;0;0;0;0;0;2.612;2.910;2;1;0;3.568;81;352;46;34;0;11;0;0;0;2;0;0;0;0;7.007
;10:15,01 a 20,00;851;0;0;0;1.248;9;76;20;6;0;1;0;0;0;1;0;0;2;0;2.214;313;0;0;0;678;4;31;0;1;0;0;0;0;0;0;0;0;1;0;1.028;1.164;0;0;0;1.926;13;107;20;7;0;1;0;0;0;1;0;0;3;0;3.242
;11:Mais de 20,00;788;0;0;0;1.977;2;56;16;17;0;0;0;0;0;3;0;0;0;0;2.859;121;0;0;0;1.130;0;36;0;11;0;2;0;0;0;1;0;0;0;0;1.301;909;0;0;0;3.107;2;92;16;28;0;2;0;0;0;4;0;0;0;0;4.160
;{ñ class};1.502;0;0;1;3;0;0;97;1;3;2;0;0;0;3;2;0;0;0;1.614;449;0;0;0;2;0;0;1;0;3;3;0;0;0;0;0;0;0;1;459;1.951;0;0;1;5;0;0;98;1;6;5;0;0;0;3;2;0;0;1;2.073
221100:Terezina - PI;Total;100.642;444;367;571;32.220;771;6.772;391;27;635;1.869;20;0;0;57;1.132;67;0;0;145.985;51.726;391;15;30;37.549;325;9.810;2;6;599;525;8;1;0;20;42;1;0;0;101.050;152.368;835;382;601;69.769;1.096;16.582;393;33;1.234;2.394;28;1;0;77;1.174;68;0;0;247.035
;00:Até 0,50;297;2;0;0;86;13;33;26;0;191;6;0;0;0;0;2;0;0;0;656;227;6;0;0;45;2;22;1;0;173;5;0;0;0;0;0;0;0;0;481;524;8;0;0;131;15;55;27;0;364;11;0;0;0;0;2;0;0;0;1.137
;01:0,51 a 1,00;6.407;70;11;73;632;4;221;313;4;402;180;1;0;0;1;303;0;0;0;8.622;3.379;86;1;3;563;3;523;0;0;385;22;1;0;0;3;4;0;0;0;4.973;9.786;156;12;76;1.195;7;744;313;4;787;202;2;0;0;4;307;0;0;0;13.595
;02:1,01 a 1,50;57.192;320;271;348;3.920;2;1.888;17;21;40;1.309;17;0;0;6;765;0;0;0;66.116;33.987;281;8;24;4.890;1;3.352;1;6;38;395;7;1;0;3;28;0;0;0;43.022;91.179;601;279;372;8.810;3;5.240;18;27;78;1.704;24;1;0;9;793;0;0;0;109.138
;03:1,51 a 2,00;15.978;36;34;119;3.313;0;860;17;1;1;215;1;0;0;2;40;0;0;0;20.617;5.263;11;2;1;5.048;2;1.229;0;0;0;46;0;0;0;0;8;0;0;0;11.610;21.241;47;36;120;8.361;2;2.089;17;1;1;261;1;0;0;2;48;0;0;0;32.227
;04:2,01 a 3,00;9.618;13;38;16;6.348;0;1.412;4;1;1;81;1;0;0;10;14;0;0;0;17.557;3.689;5;3;0;7.425;1;2.267;0;0;2;24;0;0;0;2;2;0;0;0;13.420;13.307;18;41;16;13.773;1;3.679;4;1;3;105;1;0;0;12;16;0;0;0;30.977
;05:3,01 a 4,00;3.190;1;3;5;5.695;5;571;2;0;0;31;0;0;0;3;5;0;0;0;9.511;1.493;0;0;0;10.810;5;942;0;0;1;13;0;0;0;2;0;0;0;0;13.266;4.683;1;3;5;16.505;10;1.513;2;0;1;44;0;0;0;5;5;0;0;0;22.777
;06:4,01 a 5,00;1.504;0;3;1;1.726;10;255;1;0;0;14;0;0;0;2;0;18;0;0;3.534;861;0;0;1;2.432;4;339;0;0;0;7;0;0;0;3;0;0;0;0;3.647;2.365;0;3;2;4.158;14;594;1;0;0;21;0;0;0;5;0;18;0;0;7.181
;07:5,01 a 7,00;2.111;1;4;1;3.015;240;438;0;0;0;10;0;0;0;6;2;48;0;0;5.876;1.095;0;0;1;2.198;182;528;0;0;0;7;0;0;0;1;0;1;0;0;4.013;3.206;1;4;2;5.213;422;966;0;0;0;17;0;0;0;7;2;49;0;0;9.889
;08:7,01 a 10,00;1.507;0;2;1;2.664;440;354;0;0;0;10;0;0;0;10;0;0;0;0;4.988;736;0;1;0;1.663;99;287;0;0;0;5;0;0;0;2;0;0;0;0;2.793;2.243;0;3;1;4.327;539;641;0;0;0;15;0;0;0;12;0;0;0;0;7.781
;09:10,01 a 15,00;1.214;0;0;0;2.277;30;192;1;0;0;3;0;0;0;4;1;1;0;0;3.723;537;0;0;0;1.263;22;149;0;0;0;0;0;0;0;0;0;0;0;0;1.971;1.751;0;0;0;3.540;52;341;1;0;0;3;0;0;0;4;1;1;0;0;5.694
;10:15,01 a 20,00;451;0;0;0;812;21;69;0;0;0;1;0;0;0;9;0;0;0;0;1.363;163;0;0;0;473;2;41;0;0;0;0;0;0;0;3;0;0;0;0;682;614;0;0;0;1.285;23;110;0;0;0;1;0;0;0;12;0;0;0;0;2.045
;11:Mais de 20,00;365;0;0;0;1.432;4;41;0;0;0;1;0;0;0;4;0;0;0;0;1.847;70;0;0;0;698;0;32;0;0;0;0;0;0;0;1;0;0;0;0;801;435;0;0;0;2.130;4;73;0;0;0;1;0;0;0;5;0;0;0;0;2.648
;{ñ class};808;1;1;7;300;2;438;10;0;0;8;0;0;0;0;0;0;0;0;1.575;226;2;0;0;41;2;99;0;0;0;1;0;0;0;0;0;0;0;0;371;1.034;3;1;7;341;4;537;10;0;0;9;0;0;0;0;0;0;0;0;1.946
230440:Fortaleza - CE;Total;335.716;674;170;14;65.013;2.189;3.458;723;1.550;2.913;2.571;12;4;0;138;416;59;0;0;415.620;213.371;1.946;75;7;83.200;1.052;4.174;10;399;3.224;1.611;9;1;1;70;742;13;0;0;309.905;549.087;2.620;245;21;148.213;3.241;7.632;733;1.949;6.137;4.182;21;5;1;208;1.158;72;0;0;725.525
;00:Até 0,50;971;0;2;1;142;1;37;51;1;568;28;0;0;0;4;1;0;0;0;1.807;1.005;4;5;0;233;2;71;0;0;601;21;0;0;0;0;0;0;0;0;1.942;1.976;4;7;1;375;3;108;51;1;1.169;49;0;0;0;4;1;0;0;0;3.749
;01:0,51 a 1,00;24.619;91;23;1;672;3;492;194;56;2.049;187;0;0;0;17;50;0;0;0;28.454;18.148;163;5;0;913;6;674;1;6;2.287;125;0;0;0;18;216;0;0;0;22.562;42.767;254;28;1;1.585;9;1.166;195;62;4.336;312;0;0;0;35;266;0;0;0;51.016
;02:1,01 a 1,50;187.045;425;78;6;6.050;7;252;216;549;244;1.032;6;3;0;11;93;18;0;0;196.035;134.836;1.612;42;5;21.431;18;367;2;243;262;308;9;1;1;5;110;2;0;0;159.254;321.881;2.037;120;11;27.481;25;619;218;792;506;1.340;15;4;1;16;203;20;0;0;355.289
;03:1,51 a 2,00;54.880;120;22;3;3.804;6;480;113;615;8;713;5;1;0;10;55;1;0;0;60.836;19.941;105;4;1;7.621;2;636;1;107;24;604;0;0;0;8;45;0;0;0;29.099;74.821;225;26;4;11.425;8;1.116;114;722;32;1.317;5;1;0;18;100;1;0;0;89.935
;04:2,01 a 3,00;30.978;27;13;2;8.457;18;815;47;300;9;399;1;0;0;18;193;0;0;0;41.277;15.435;45;0;1;14.811;13;916;2;26;11;354;0;0;0;11;335;0;0;0;31.960;46.413;72;13;3;23.268;31;1.731;49;326;20;753;1;0;0;29;528;0;0;0;73.237
;05:3,01 a 4,00;10.441;4;2;0;12.997;14;506;6;14;0;59;0;0;0;7;11;29;0;0;24.090;7.301;7;2;0;7.344;6;545;3;9;0;127;0;0;0;1;24;7;0;0;15.376;17.742;11;4;0;20.341;20;1.051;9;23;0;186;0;0;0;8;35;36;0;0;39.466
;06:4,01 a 5,00;5.671;0;3;1;9.360;22;243;12;6;0;45;0;0;0;2;4;0;0;0;15.369;4.197;4;7;0;5.767;14;266;1;2;0;29;0;0;0;1;6;0;0;0;10.294;9.868;4;10;1;15.127;36;509;13;8;0;74;0;0;0;3;10;0;0;0;25.663
;07:5,01 a 7,00;6.333;3;2;0;7.126;543;213;1;3;0;40;0;0;0;5;2;0;0;0;14.271;4.971;2;3;0;11.063;686;299;0;3;0;24;0;0;0;6;2;0;0;0;17.059;11.304;5;5;0;18.189;1.229;512;1;6;0;64;0;0;0;11;4;0;0;0;31.330
;08:7,01 a 10,00;5.064;1;13;0;5.147;1.455;129;0;1;0;22;0;0;0;13;5;10;0;0;11.860;2.836;0;2;0;5.600;240;181;0;1;0;10;0;0;0;7;3;4;0;0;8.884;7.900;1;15;0;10.747;1.695;310;0;2;0;32;0;0;0;20;8;14;0;0;20.744
;09:10,01 a 15,00;3.908;0;4;0;4.446;86;167;0;0;0;14;0;0;0;12;0;0;0;0;8.637;2.063;0;1;0;3.595;53;140;0;0;0;3;0;0;0;4;0;0;0;0;5.859;5.971;0;5;0;8.041;139;307;0;0;0;17;0;0;0;16;0;0;0;0;14.496
;10:15,01 a 20,00;1.819;0;3;0;2.178;30;49;1;0;0;1;0;0;0;9;0;0;0;0;4.090;902;0;2;0;1.729;10;49;0;0;0;1;0;0;0;5;0;0;0;0;2.698;2.721;0;5;0;3.907;40;98;1;0;0;2;0;0;0;14;0;0;0;0;6.788
;11:Mais de 20,00;1.648;0;5;0;4.434;3;55;0;0;0;3;0;0;0;22;1;1;0;0;6.172;417;0;1;0;2.827;1;22;0;0;0;0;0;0;0;1;0;0;0;0;3.269;2.065;0;6;0;7.261;4;77;0;0;0;3;0;0;0;23;1;1;0;0;9.441
;{ñ class};2.339;3;0;0;200;1;20;82;5;35;28;0;0;0;8;1;0;0;0;2.722;1.319;4;1;0;266;1;8;0;2;39;5;0;0;0;3;1;0;0;0;1.649;3.658;7;1;0;466;2;28;82;7;74;33;0;0;0;11;2;0;0;0;4.371
240810:Natal - RN;Total;120.985;593;121;100;38.100;245;8.004;200;101;974;1.107;24;0;4;72;50;2;0;1;170.683;80.313;731;24;13;41.624;222;10.868;1;66;1.129;306;5;0;1;43;33;2;0;0;135.381;201.298;1.324;145;113;79.724;467;18.872;201;167;2.103;1.413;29;0;5;115;83;4;0;1;306.064
;00:Até 0,50;244;3;1;0;35;11;17;5;0;237;1;0;0;0;0;0;0;0;0;554;296;6;0;0;31;15;18;0;0;378;0;0;0;0;2;0;0;0;0;746;540;9;1;0;66;26;35;5;0;615;1;0;0;0;2;0;0;0;0;1.300
;01:0,51 a 1,00;4.689;61;2;37;431;11;242;21;2;678;23;2;0;3;17;4;0;0;0;6.223;5.230;54;0;3;255;18;341;0;1;693;28;2;0;0;12;3;0;0;0;6.640;9.919;115;2;40;686;29;583;21;3;1.371;51;4;0;3;29;7;0;0;0;12.863
;02:1,01 a 1,50;67.069;393;79;54;3.872;9;679;20;79;56;601;21;0;1;11;25;0;0;1;72.970;52.422;576;11;9;6.169;7;719;1;51;55;133;3;0;1;9;18;0;0;0;60.184;119.491;969;90;63;10.041;16;1.398;21;130;111;734;24;0;2;20;43;0;0;1;133.154
;03:1,51 a 2,00;20.606;81;19;7;2.567;3;909;41;12;0;191;0;0;0;13;10;0;0;0;24.459;8.649;50;2;0;4.329;9;1.005;0;10;0;48;0;0;0;3;1;1;0;0;14.107;29.255;131;21;7;6.896;12;1.914;41;22;0;239;0;0;0;16;11;1;0;0;38.566
;04:2,01 a 3,00;14.105;40;9;2;6.105;12;2.432;42;1;1;131;1;0;0;5;3;0;0;0;22.889;5.610;30;4;1;13.852;12;4.493;0;2;1;30;0;0;0;6;4;0;0;0;24.045;19.715;70;13;3;19.957;24;6.925;42;3;2;161;1;0;0;11;7;0;0;0;46.934
;05:3,01 a 4,00;4.571;8;2;0;9.996;7;1.671;25;2;0;38;0;0;0;3;1;0;0;0;16.324;2.521;3;1;0;5.676;16;1.612;0;0;0;11;0;0;0;4;1;0;0;0;9.845;7.092;11;3;0;15.672;23;3.283;25;2;0;49;0;0;0;7;2;0;0;0;26.169
;06:4,01 a 5,00;2.175;1;1;0;2.839;14;592;17;0;0;35;0;0;0;2;2;0;0;0;5.678;1.339;4;1;0;2.173;12;848;0;0;0;8;0;0;0;1;0;0;0;0;4.386;3.514;5;2;0;5.012;26;1.440;17;0;0;43;0;0;0;3;2;0;0;0;10.064
;07:5,01 a 7,00;2.279;0;2;0;2.877;98;535;19;4;0;27;0;0;0;6;4;0;0;0;5.851;1.467;1;1;0;2.219;72;836;0;2;0;31;0;0;0;1;4;0;0;0;4.634;3.746;1;3;0;5.096;170;1.371;19;6;0;58;0;0;0;7;8;0;0;0;10.485
;08:7,01 a 10,00;1.596;0;4;0;2.660;31;387;4;0;0;26;0;0;0;4;0;0;0;0;4.712;1.068;1;1;0;2.194;22;545;0;0;0;9;0;0;0;3;0;0;0;0;3.843;2.664;1;5;0;4.854;53;932;4;0;0;35;0;0;0;7;0;0;0;0;8.555
;09:10,01 a 15,00;1.253;0;1;0;2.826;24;275;1;0;0;15;0;0;0;1;1;0;0;0;4.397;676;1;3;0;2.264;23;313;0;0;0;5;0;0;0;0;1;0;0;0;3.286;1.929;1;4;0;5.090;47;588;1;0;0;20;0;0;0;1;2;0;0;0;7.683
;10:15,01 a 20,00;599;0;1;0;1.511;22;120;0;0;0;1;0;0;0;3;0;1;0;0;2.258;280;0;0;0;1.141;8;75;0;0;0;0;0;0;0;0;0;0;0;0;1.504;879;0;1;0;2.652;30;195;0;0;0;1;0;0;0;3;0;1;0;0;3.762
;11:Mais de 20,00;771;6;0;0;2.349;1;125;1;0;0;0;0;0;0;7;0;1;0;0;3.261;130;3;0;0;1.276;1;60;0;0;0;0;0;0;0;2;0;1;0;0;1.473;901;9;0;0;3.625;2;185;1;0;0;0;0;0;0;9;0;2;0;0;4.734
;{ñ class};1.028;0;0;0;32;2;20;4;1;2;18;0;0;0;0;0;0;0;0;1.107;625;2;0;0;45;7;3;0;0;2;3;0;0;0;0;1;0;0;0;688;1.653;2;0;0;77;9;23;4;1;4;21;0;0;0;0;1;0;0;0;1.795
250750:João Pessoa - PB;Total;93.748;866;51;158;35.242;1.054;21.407;136;16;243;522;45;6;3;76;67;1;12;251;153.904;44.612;821;11;16;37.596;691;34.254;1;5;247;365;6;3;0;36;28;3;2;67;118.764;138.360;1.687;62;174;72.838;1.745;55.661;137;21;490;887;51;9;3;112;95;4;14;318;272.668
;00:Até 0,50;412;3;0;0;47;0;44;0;0;7;1;0;0;0;2;0;0;0;0;516;289;5;0;0;150;0;45;0;0;4;0;0;0;0;2;0;0;1;0;496;701;8;0;0;197;0;89;0;0;11;1;0;0;0;4;0;0;1;0;1.012
;01:0,51 a 1,00;4.567;51;5;23;493;0;9.525;128;1;160;35;3;0;0;14;8;0;1;20;15.034;2.987;75;1;1;270;0;15.915;1;1;178;47;2;0;0;9;5;0;0;11;19.503;7.554;126;6;24;763;0;25.440;129;2;338;82;5;0;0;23;13;0;1;31;34.537
;02:1,01 a 1,50;54.971;740;35;123;3.759;2;6.070;4;14;62;162;35;5;3;23;42;0;8;197;66.255;27.384;693;9;12;5.678;1;10.990;0;3;65;126;4;2;0;15;10;2;1;45;45.040;82.355;1.433;44;135;9.437;3;17.060;4;17;127;288;39;7;3;38;52;2;9;242;111.295
;03:1,51 a 2,00;14.689;54;4;6;2.170;2;2.138;4;1;13;43;3;0;0;3;9;0;3;24;19.166;5.055;28;0;1;2.968;0;3.278;0;1;0;31;0;1;0;1;5;0;0;8;11.377;19.744;82;4;7;5.138;2;5.416;4;2;13;74;3;1;0;4;14;0;3;32;30.543
;04:2,01 a 3,00;9.259;13;2;3;5.382;3;1.605;0;0;0;239;2;0;0;9;1;1;0;9;16.528;4.066;18;0;2;10.200;2;2.037;0;0;0;143;0;0;0;5;1;0;0;3;16.477;13.325;31;2;5;15.582;5;3.642;0;0;0;382;2;0;0;14;2;1;0;12;33.005
;05:3,01 a 4,00;2.966;0;0;0;7.857;4;586;0;0;1;25;0;0;0;1;4;0;0;1;11.445;1.487;1;0;0;6.701;3;649;0;0;0;10;0;0;0;0;2;1;0;0;8.854;4.453;1;0;0;14.558;7;1.235;0;0;1;35;0;0;0;1;6;1;0;1;20.299
;06:4,01 a 5,00;1.392;1;0;0;3.214;12;447;0;0;0;2;1;0;0;3;1;0;0;0;5.073;862;0;0;0;2.530;14;443;0;0;0;2;0;0;0;0;0;0;0;0;3.851;2.254;1;0;0;5.744;26;890;0;0;0;4;1;0;0;3;1;0;0;0;8.924
;07:5,01 a 7,00;1.751;0;3;0;3.953;242;424;0;0;0;2;0;0;0;2;1;0;0;0;6.378;916;0;1;0;3.107;426;493;0;0;0;4;0;0;0;1;1;0;0;0;4.949;2.667;0;4;0;7.060;668;917;0;0;0;6;0;0;0;3;2;0;0;0;11.327
;08:7,01 a 10,00;1.306;1;0;0;2.556;722;296;0;0;0;2;0;0;0;0;0;0;0;0;4.883;629;0;0;0;2.213;174;233;0;0;0;1;0;0;0;0;3;0;0;0;3.253;1.935;1;0;0;4.769;896;529;0;0;0;3;0;0;0;0;3;0;0;0;8.136
;09:10,01 a 15,00;851;0;1;0;2.164;53;188;0;0;0;5;0;0;0;3;1;0;0;0;3.266;411;0;0;0;1.655;57;122;0;0;0;0;0;0;0;0;1;0;0;0;2.246;1.262;0;1;0;3.819;110;310;0;0;0;5;0;0;0;3;2;0;0;0;5.512
;10:15,01 a 20,00;336;0;0;0;1.100;14;49;0;0;0;1;0;1;0;3;0;0;0;0;1.504;120;0;0;0;808;12;16;0;0;0;0;0;0;0;1;0;0;0;0;957;456;0;0;0;1.908;26;65;0;0;0;1;0;1;0;4;0;0;0;0;2.461
;11:Mais de 20,00;277;0;0;0;2.541;0;22;0;0;0;1;0;0;0;12;0;0;0;0;2.853;54;0;0;0;1.286;1;16;0;0;0;0;0;0;0;1;0;0;0;0;1.358;331;0;0;0;3.827;1;38;0;0;0;1;0;0;0;13;0;0;0;0;4.211
;{ñ class};971;3;1;3;6;0;13;0;0;0;4;1;0;0;1;0;0;0;0;1.003;352;1;0;0;30;1;17;0;0;0;1;0;0;0;1;0;0;0;0;403;1.323;4;1;3;36;1;30;0;0;0;5;1;0;0;2;0;0;0;0;1.406
261160:Recife - PE;Total;295.965;652;635;91;70.558;340;6.000;3.367;7.991;722;1.870;8;8;0;176;485;76;1;0;388.945;172.917;1.324;142;13;78.588;343;8.707;28;17.297;956;1.038;9;7;0;76;135;70;0;0;281.650;468.882;1.976;777;104;149.146;683;14.707;3.395;25.288;1.678;2.908;17;15;0;252;620;146;1;0;670.595
;00:Até 0,50;437;2;1;0;95;0;97;130;7;109;1;0;0;0;0;0;0;0;0;879;366;4;0;0;346;0;106;0;9;149;2;0;0;0;0;2;0;0;0;984;803;6;1;0;441;0;203;130;16;258;3;0;0;0;0;2;0;0;0;1.863
;01:0,51 a 1,00;11.272;68;119;28;513;1;630;264;201;554;38;3;0;0;25;22;0;0;0;13.738;14.536;96;14;3;758;0;586;3;199;731;44;1;0;0;23;32;1;0;0;17.027;25.808;164;133;31;1.271;1;1.216;267;400;1.285;82;4;0;0;48;54;1;0;0;30.765
;02:1,01 a 1,50;135.059;405;334;53;3.269;4;1.037;286;2.138;37;777;3;4;0;22;168;24;1;0;143.621;87.918;1.080;84;9;4.522;9;2.330;10;6.431;47;295;8;5;0;12;50;34;0;0;102.844;222.977;1.485;418;62;7.791;13;3.367;296;8.569;84;1.072;11;9;0;34;218;58;1;0;246.465
;03:1,51 a 2,00;57.529;99;92;5;5.844;3;650;193;3.811;3;328;2;3;0;23;222;2;0;0;68.809;22.689;82;14;1;14.256;6;808;5;8.612;1;191;0;2;0;9;23;0;0;0;46.699;80.218;181;106;6;20.100;9;1.458;198;12.423;4;519;2;5;0;32;245;2;0;0;115.508
;04:2,01 a 3,00;40.062;50;42;2;8.935;10;792;262;486;16;273;0;1;0;20;32;6;0;0;50.989;18.652;37;9;0;17.395;15;1.450;2;1.008;24;202;0;0;0;8;22;0;0;0;38.824;58.714;87;51;2;26.330;25;2.242;264;1.494;40;475;0;1;0;28;54;6;0;0;89.813
