;;Sexo Trabalhador;Tipo Vínculo
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;07:5,01 a 7,00;8.063;4;8;0;9.359;44;624;59;132;0;93;0;0;0;17;6;0;2;0;18.411;5.310;7;6;1;7.861;50;653;0;127;0;78;0;0;0;5;2;0;5;0;14.105;13.373;11;14;1;17.220;94;1.277;59;259;0;171;0;0;0;22;8;0;7;0;32.516
;08:7,01 a 10,00;6.252;1;5;0;6.441;23;814;17;171;0;54;0;0;0;11;1;6;1;0;13.797;3.838;2;0;0;5.554;31;631;2;82;0;40;0;0;0;5;0;12;0;0;10.197;10.090;3;5;0;11.995;54;1.445;19;253;0;94;0;0;0;16;1;18;1;0;23.994
;09:10,01 a 15,00;5.010;3;2;0;4.305;8;401;2;25;0;46;0;0;0;7;1;0;0;0;9.810;2.500;1;3;0;2.957;10;333;0;3;0;35;0;0;0;3;0;0;0;0;5.845;7.510;4;5;0;7.262;18;734;2;28;0;81;0;0;0;10;1;0;0;0;15.655
;10:15,01 a 20,00;2.114;0;1;0;1.942;4;61;0;2;0;39;0;0;0;9;0;0;0;0;4.172;836;2;0;0;1.288;5;35;0;1;0;8;0;0;0;0;0;0;0;0;2.175;2.950;2;1;0;3.230;9;96;0;3;0;47;0;0;0;9;0;0;0;0;6.347
;11:Mais de 20,00;2.242;1;0;0;4.370;1;40;1;0;0;31;0;0;0;28;0;0;0;0;6.714;477;1;0;0;2.848;3;16;0;0;0;3;0;0;0;3;0;0;0;0;3.351;2.719;2;0;0;7.218;4;56;1;0;0;34;0;0;0;31;0;0;0;0;10.065
;{ñ class};2.534;2;38;3;106;0;62;1.730;21;1;8;0;0;0;8;0;1;0;0;4.514;1.087;0;7;0;296;0;65;1;53;4;2;0;0;0;1;0;0;0;0;1.516;3.621;2;45;3;402;0;127;1.731;74;5;10;0;0;0;9;0;1;0;0;6.030
270430:Maceió - AL;Total;88.173;519;3.721;305;22.751;33;9.160;1.303;150;507;2.833;25;11;12;66;1.445;5;0;0;131.019;48.376;771;19;9;19.257;37;15.102;1;72;399;942;7;0;1;33;66;1;0;0;85.093;136.549;1.290;3.740;314;42.008;70;24.262;1.304;222;906;3.775;32;11;13;99;1.511;6;0;0;216.112
;00:Até 0,50;189;1;5;0;21;0;16;160;1;72;1;0;0;0;0;0;0;0;0;466;141;6;0;0;14;0;13;0;0;60;0;0;0;0;0;0;0;0;0;234;330;7;5;0;35;0;29;160;1;132;1;0;0;0;0;0;0;0;0;700
;01:0,51 a 1,00;3.183;68;628;27;96;0;367;216;6;406;41;0;2;4;7;27;0;0;0;5.078;2.805;86;0;2;105;7;589;0;1;313;19;0;0;0;9;5;0;0;0;3.941;5.988;154;628;29;201;7;956;216;7;719;60;0;2;4;16;32;0;0;0;9.019
;02:1,01 a 1,50;44.808;279;2.402;253;1.426;4;2.859;156;108;28;1.402;16;3;7;7;445;4;0;0;54.207;27.946;557;12;6;2.321;7;3.530;1;60;25;372;7;0;1;7;33;1;0;0;34.886;72.754;836;2.414;259;3.747;11;6.389;157;168;53;1.774;23;3;8;14;478;5;0;0;89.093
;03:1,51 a 2,00;16.243;112;540;15;1.124;3;728;85;26;1;788;8;3;0;9;476;1;0;0;20.162;6.620;47;3;0;2.921;1;902;0;9;0;182;0;0;0;3;13;0;0;0;10.701;22.863;159;543;15;4.045;4;1.630;85;35;1;970;8;3;0;12;489;1;0;0;30.863
;04:2,01 a 3,00;10.455;35;57;7;2.311;1;2.207;119;6;0;273;1;3;1;8;364;0;0;0;15.848;4.214;38;2;0;3.541;1;4.480;0;0;1;144;0;0;0;4;10;0;0;0;12.435;14.669;73;59;7;5.852;2;6.687;119;6;1;417;1;3;1;12;374;0;0;0;28.283
;05:3,01 a 4,00;3.932;6;2;2;1.859;3;692;73;3;0;110;0;0;0;4;63;0;0;0;6.749;1.888;13;1;0;1.822;5;1.041;0;0;0;86;0;0;0;3;2;0;0;0;4.861;5.820;19;3;2;3.681;8;1.733;73;3;0;196;0;0;0;7;65;0;0;0;11.610
;06:4,01 a 5,00;1.890;1;0;0;4.126;12;841;47;0;0;58;0;0;0;3;18;0;0;0;6.996;1.172;5;0;0;1.661;6;1.349;0;0;0;29;0;0;0;2;0;0;0;0;4.224;3.062;6;0;0;5.787;18;2.190;47;0;0;87;0;0;0;5;18;0;0;0;11.220
;07:5,01 a 7,00;2.307;4;3;0;4.847;7;688;51;0;0;55;0;0;0;6;17;0;0;0;7.985;1.285;6;1;0;2.609;5;1.933;0;2;0;50;0;0;0;2;2;0;0;0;5.895;3.592;10;4;0;7.456;12;2.621;51;2;0;105;0;0;0;8;19;0;0;0;13.880
;08:7,01 a 10,00;1.533;4;1;0;3.251;1;436;26;0;0;20;0;0;0;3;10;0;0;0;5.285;831;3;0;0;2.236;5;1.064;0;0;0;36;0;0;0;0;1;0;0;0;4.176;2.364;7;1;0;5.487;6;1.500;26;0;0;56;0;0;0;3;11;0;0;0;9.461
;09:10,01 a 15,00;1.271;0;0;0;1.194;0;190;10;0;0;27;0;0;0;8;4;0;0;0;2.704;434;1;0;0;886;0;134;0;0;0;12;0;0;0;1;0;0;0;0;1.468;1.705;1;0;0;2.080;0;324;10;0;0;39;0;0;0;9;4;0;0;0;4.172
;10:15,01 a 20,00;425;1;0;0;906;1;43;3;0;0;18;0;0;0;1;0;0;0;0;1.398;134;4;0;0;411;0;18;0;0;0;6;0;0;0;0;0;0;0;0;573;559;5;0;0;1.317;1;61;3;0;0;24;0;0;0;1;0;0;0;0;1.971
;11:Mais de 20,00;386;0;0;0;1.544;0;55;1;0;0;3;0;0;0;9;1;0;0;0;1.999;69;0;0;0;663;0;6;0;0;0;3;0;0;0;2;0;0;0;0;743;455;0;0;0;2.207;0;61;1;0;0;6;0;0;0;11;1;0;0;0;2.742
;{ñ class};1.551;8;83;1;46;1;38;356;0;0;37;0;0;0;1;20;0;0;0;2.142;837;5;0;1;67;0;43;0;0;0;3;0;0;0;0;0;0;0;0;956;2.388;13;83;2;113;1;81;356;0;0;40;0;0;0;1;20;0;0;0;3.098
280030:Aracaju - SE;Total;81.418;566;68;440;24.227;156;3.681;300;22;319;292;5;1;37;66;16;4;1.322;0;112.940;45.724;738;10;17;27.339;125;4.911;3;3;333;256;7;1;1;24;22;0;2.708;0;82.222;127.142;1.304;78;457;51.566;281;8.592;303;25;652;548;12;2;38;90;38;4;4.030;0;195.162
;00:Até 0,50;324;3;0;2;260;0;33;67;0;152;2;0;0;0;0;0;0;0;0;843;343;14;0;0;305;0;26;0;0;174;0;0;0;0;1;0;0;1;0;864;667;17;0;2;565;0;59;67;0;326;2;0;0;0;1;0;0;1;0;1.707
;01:0,51 a 1,00;6.557;186;5;146;545;0;256;128;0;115;16;1;0;17;9;1;0;63;0;8.045;4.006;208;4;9;889;1;431;0;0;119;8;1;0;1;9;1;0;190;0;5.877;10.563;394;9;155;1.434;1;687;128;0;234;24;2;0;18;18;2;0;253;0;13.922
;02:1,01 a 1,50;40.451;302;48;257;2.219;0;670;37;11;51;134;1;0;20;5;5;4;263;0;44.478;25.778;444;5;7;2.790;1;902;0;3;40;106;5;1;0;5;12;0;413;0;30.512;66.229;746;53;264;5.009;1;1.572;37;14;91;240;6;1;20;10;17;4;676;0;74.990
;03:1,51 a 2,00;13.015;59;8;24;1.763;0;355;2;4;1;41;3;0;0;1;3;0;246;0;15.525;5.416;48;0;0;2.841;1;344;1;0;0;33;0;0;0;2;2;0;458;0;9.146;18.431;107;8;24;4.604;1;699;3;4;1;74;3;0;0;3;5;0;704;0;24.671
;04:2,01 a 3,00;8.319;13;5;5;2.764;8;780;3;5;0;20;0;0;0;3;2;0;199;0;12.126;3.556;15;0;0;4.157;0;1.160;2;0;0;32;1;0;0;0;2;0;347;0;9.272;11.875;28;5;5;6.921;8;1.940;5;5;0;52;1;0;0;3;4;0;546;0;21.398
;05:3,01 a 4,00;3.181;0;0;1;2.302;1;436;2;1;0;28;0;0;0;1;1;0;119;0;6.073;1.936;1;0;1;3.858;1;630;0;0;0;34;0;0;0;1;1;0;346;0;6.809;5.117;1;0;2;6.160;2;1.066;2;1;0;62;0;0;0;2;2;0;465;0;12.882
;06:4,01 a 5,00;1.618;0;1;0;3.186;9;274;0;0;0;11;0;0;0;1;1;0;140;0;5.241;1.113;2;1;0;3.516;9;331;0;0;0;10;0;0;0;0;1;0;401;0;5.384;2.731;2;2;0;6.702;18;605;0;0;0;21;0;0;0;1;2;0;541;0;10.625
;07:5,01 a 7,00;2.237;0;1;0;5.353;5;333;0;1;0;18;0;0;0;4;1;0;136;0;8.089;1.282;0;0;0;4.368;8;477;0;0;0;20;0;0;0;1;3;0;265;0;6.424;3.519;0;1;0;9.721;13;810;0;1;0;38;0;0;0;5;4;0;401;0;14.513
;08:7,01 a 10,00;1.798;0;0;0;2.688;17;228;0;0;0;17;0;1;0;2;2;0;112;0;4.865;904;0;0;0;2.583;9;267;0;0;0;8;0;0;0;0;0;0;253;0;4.024;2.702;0;0;0;5.271;26;495;0;0;0;25;0;1;0;2;2;0;365;0;8.889
;09:10,01 a 15,00;1.367;0;0;0;1.147;34;184;0;0;0;1;0;0;0;2;0;0;12;0;2.747;633;0;0;0;923;15;251;0;0;0;1;0;0;0;0;0;0;17;0;1.840;2.000;0;0;0;2.070;49;435;0;0;0;2;0;0;0;2;0;0;29;0;4.587
;10:15,01 a 20,00;772;0;0;0;458;25;59;0;0;0;1;0;0;0;17;0;0;25;0;1.357;227;0;0;0;261;24;39;0;0;0;0;0;0;0;3;0;0;14;0;568;999;0;0;0;719;49;98;0;0;0;1;0;0;0;20;0;0;39;0;1.925
;11:Mais de 20,00;984;0;0;0;1.436;53;46;0;0;0;0;0;0;0;21;0;0;7;0;2.547;160;0;0;0;830;53;16;0;0;0;0;0;0;0;2;0;0;3;0;1.064;1.144;0;0;0;2.266;106;62;0;0;0;0;0;0;0;23;0;0;10;0;3.611
;{ñ class};795;3;0;5;106;4;27;61;0;0;3;0;0;0;0;0;0;0;0;1.004;370;6;0;0;18;3;37;0;0;0;4;0;0;0;0;0;0;0;0;438;1.165;9;0;5;124;7;64;61;0;0;7;0;0;0;0;0;0;0;0;1.442
292740:Salvador - BA;Total;324.588;914;285;430;80.017;3;14.530;728;539;1.781;2.540;29;3;9;183;1.222;6;131;2;427.940;205.555;1.018;60;26;97.388;11;20.112;615;363;1.685;2.047;7;1;2;74;1.573;6;114;2;330.659;530.143;1.932;345;456;177.405;14;34.642;1.343;902;3.466;4.587;36;4;11;257;2.795;12;245;4;758.599
;00:Até 0,50;469;0;0;0;160;0;221;85;8;966;23;0;0;0;5;7;0;0;1;1.945;488;0;1;0;36;0;157;6;12;738;7;0;0;0;0;4;0;0;0;1.449;957;0;1;0;196;0;378;91;20;1.704;30;0;0;0;5;11;0;0;1;3.394
;01:0,51 a 1,00;10.632;96;37;185;130;0;71;327;3;719;110;3;0;3;25;6;0;0;1;12.348;11.424;97;5;12;76;0;187;20;1;825;327;0;0;1;15;14;0;2;0;13.006;22.056;193;42;197;206;0;258;347;4;1.544;437;3;0;4;40;20;0;2;1;25.354
;02:1,01 a 1,50;135.271;558;141;205;2.048;0;2.256;142;258;88;1.019;19;2;6;23;130;5;0;0;142.171;103.183;686;27;11;4.606;1;4.119;15;207;112;734;5;1;1;22;132;5;1;1;113.869;238.454;1.244;168;216;6.654;1;6.375;157;465;200;1.753;24;3;7;45;262;10;1;1;256.040
;03:1,51 a 2,00;63.945;181;48;16;2.792;1;2.816;39;135;0;381;4;0;0;18;288;0;0;0;70.664;27.969;160;5;3;4.590;1;3.582;21;86;2;322;2;0;0;13;234;0;1;1;36.992;91.914;341;53;19;7.382;2;6.398;60;221;2;703;6;0;0;31;522;0;1;1;107.656
;04:2,01 a 3,00;48.130;52;24;15;9.018;0;3.139;14;76;3;413;1;0;0;22;244;0;51;0;61.202;22.211;51;10;0;16.659;1;3.490;60;24;7;365;0;0;0;11;392;1;35;0;43.317;70.341;103;34;15;25.677;1;6.629;74;100;10;778;1;0;0;33;636;1;86;0;104.519
;05:3,01 a 4,00;20.538;11;15;4;12.306;0;1.909;0;30;1;222;0;0;0;11;66;0;47;0;35.160;11.084;13;4;0;13.452;2;2.517;61;11;0;99;0;0;0;4;124;0;2;0;27.373;31.622;24;19;4;25.758;2;4.426;61;41;1;321;0;0;0;15;190;0;49;0;62.533
;06:4,01 a 5,00;9.822;10;5;1;21.351;2;981;2;10;0;78;0;0;0;5;100;0;11;0;32.378;6.594;5;2;0;14.913;3;1.582;104;7;0;60;0;0;0;1;187;0;33;0;23.491;16.416;15;7;1;36.264;5;2.563;106;17;0;138;0;0;0;6;287;0;44;0;55.869
;07:5,01 a 7,00;11.254;1;5;0;12.498;0;950;4;8;0;120;1;1;0;14;68;0;12;0;24.936;8.508;2;3;0;23.116;1;1.720;238;9;0;59;0;0;0;2;217;0;15;0;33.890;19.762;3;8;0;35.614;1;2.670;242;17;0;179;1;1;0;16;285;0;27;0;58.826
;08:7,01 a 10,00;7.927;0;4;1;7.287;0;961;0;4;0;78;0;0;0;8;245;1;9;0;16.525;5.854;0;0;0;9.890;1;1.132;71;3;0;42;0;0;0;3;211;0;22;0;17.229;13.781;0;4;1;17.177;1;2.093;71;7;0;120;0;0;0;11;456;1;31;0;33.754
;09:10,01 a 15,00;5.668;1;1;0;4.659;0;604;0;0;0;39;0;0;0;6;42;0;1;0;11.021;3.698;0;1;0;4.084;1;603;6;0;0;11;0;0;0;0;41;0;3;0;8.448;9.366;1;2;0;8.743;1;1.207;6;0;0;50;0;0;0;6;83;0;4;0;19.469
;10:15,01 a 20,00;3.009;0;2;0;3.230;0;247;0;1;0;5;0;0;0;7;21;0;0;0;6.522;1.341;0;0;0;2.387;0;217;0;0;0;6;0;0;0;0;15;0;0;0;3.966;4.350;0;2;0;5.617;0;464;0;1;0;11;0;0;0;7;36;0;0;0;10.488
;11:Mais de 20,00;3.166;0;2;0;4.469;0;148;0;0;0;9;0;0;0;34;3;0;0;0;7.831;803;0;0;0;3.544;0;98;0;0;0;0;0;0;0;2;2;0;0;0;4.449;3.969;0;2;0;8.013;0;246;0;0;0;9;0;0;0;36;5;0;0;0;12.280
;{ñ class};4.757;4;1;3;69;0;227;115;6;4;43;1;0;0;5;2;0;0;0;5.237;2.398;4;2;0;35;0;708;13;3;1;15;0;0;0;1;0;0;0;0;3.180;7.155;8;3;3;104;0;935;128;9;5;58;1;0;0;6;2;0;0;0;8.417
310620:Belo Horizonte - MG;Total;525.231;3.107;352;612;129.080;472;15.634;16;2.643;3.150;3.781;156;14;9;699;540;7;1.475;481;687.459;356.690;4.614;114;84;214.762;441;9.144;7;1.595;3.264;2.035;32;11;1;321;233;7;3.725;1.069;598.149;881.921;7.721;466;696;343.842;913;24.778;23;4.238;6.414;5.816;188;25;10;1.020;773;14;5.200;1.550;1.285.608
;00:Até 0,50;1.208;13;0;0;71;0;11;0;4;1.412;19;0;0;0;7;9;1;0;0;2.755;2.790;39;3;2;253;0;39;0;0;1.109;13;0;1;0;5;2;0;2;1;4.259;3.998;52;3;2;324;0;50;0;4;2.521;32;0;1;0;12;11;1;2;1;7.014
;01:0,51 a 1,00;15.752;226;49;126;467;9;163;4;25;1.596;118;6;1;2;228;12;0;2;2;18.788;27.090;400;11;25;1.788;38;593;1;32;1.940;127;7;2;1;133;6;0;8;26;32.228;42.842;626;60;151;2.255;47;756;5;57;3.536;245;13;3;3;361;18;0;10;28;51.016
;02:1,01 a 1,50;169.609;1.491;157;287;7.305;29;713;3;1.347;129;1.414;58;9;3;64;47;0;143;27;182.835;173.385;3.027;62;46;35.565;76;859;3;1.293;197;1.057;18;6;0;39;98;0;173;139;216.043;342.994;4.518;219;333;42.870;105;1.572;6;2.640;326;2.471;76;15;3;103;145;0;316;166;398.878
;03:1,51 a 2,00;106.390;919;59;118;6.730;20;648;1;506;5;739;69;3;3;38;46;0;271;23;116.588;48.561;697;8;6;21.458;54;1.222;1;128;2;327;5;1;0;25;41;2;785;114;73.437;154.951;1.616;67;124;28.188;74;1.870;2;634;7;1.066;74;4;3;63;87;2;1.056;137;190.025
;04:2,01 a 3,00;97.790;277;39;66;15.128;114;1.013;1;606;1;642;16;0;1;52;367;0;538;61;116.712;40.164;299;12;4;55.458;85;1.118;0;75;10;189;2;0;0;31;37;0;1.941;157;99.582;137.954;576;51;70;70.586;199;2.131;1;681;11;831;18;0;1;83;404;0;2.479;218;216.294
;05:3,01 a 4,00;39.482;81;15;6;24.552;96;9.706;3;71;0;233;7;0;0;37;20;2;114;43;74.468;18.263;73;10;0;28.895;61;2.071;1;23;0;111;0;0;0;9;19;2;494;107;50.139;57.745;154;25;6;53.447;157;11.777;4;94;0;344;7;0;0;46;39;4;608;150;124.607
;06:4,01 a 5,00;20.235;27;5;2;11.863;48;892;0;37;1;131;0;0;0;21;10;1;46;23;33.342;10.418;19;1;0;20.164;35;984;0;9;0;64;0;0;0;10;8;3;71;49;31.835;30.653;46;6;2;32.027;83;1.876;0;46;1;195;0;0;0;31;18;4;117;72;65.177
;07:5,01 a 7,00;21.218;24;5;0;27.407;46;732;1;21;0;117;0;0;0;36;10;2;170;92;49.881;12.094;15;4;0;21.120;34;703;0;23;0;61;0;1;0;18;10;0;138;208;34.429;33.312;39;9;0;48.527;80;1.435;1;44;0;178;0;1;0;54;20;2;308;300;84.310
;08:7,01 a 10,00;18.682;10;5;1;13.026;60;693;2;5;0;77;0;0;0;21;7;0;92;58;32.739;9.382;16;0;1;10.437;26;653;0;9;1;35;0;0;0;3;7;0;65;108;20.743;28.064;26;5;2;23.463;86;1.346;2;14;1;112;0;0;0;24;14;0;157;166;53.482
;09:10,01 a 15,00;14.038;7;2;0;8.582;23;451;0;3;0;61;0;0;0;24;0;1;69;67;23.328;5.783;3;3;0;8.115;19;382;0;1;0;15;0;0;0;2;1;0;34;74;14.432;19.821;10;5;0;16.697;42;833;0;4;0;76;0;0;0;26;1;1;103;141;37.760
;10:15,01 a 20,00;5.394;0;5;0;4.204;14;319;0;0;0;28;0;0;0;20;0;0;17;74;10.075;2.123;1;0;0;4.083;8;311;0;0;0;4;0;0;0;9;1;0;8;82;6.630;7.517;1;5;0;8.287;22;630;0;0;0;32;0;0;0;29;1;0;25;156;16.705
;11:Mais de 20,00;6.579;3;7;0;9.704;10;285;0;0;0;61;0;1;0;117;3;0;12;11;16.793;1.422;0;0;0;7.371;1;185;0;0;0;4;0;0;0;18;0;0;3;4;9.008;8.001;3;7;0;17.075;11;470;0;0;0;65;0;1;0;135;3;0;15;15;25.801
;{ñ class};8.854;29;4;6;41;3;8;1;18;6;141;0;0;0;34;9;0;1;0;9.155;5.215;25;0;0;55;4;24;1;2;5;28;0;0;0;19;3;0;3;0;5.384;14.069;54;4;6;96;7;32;2;20;11;169;0;0;0;53;12;0;4;0;14.539
320530:Vitória - ES;Total;80.047;243;17;54;25.043;57;7.493;3.414;76;1.100;248;0;0;0;65;12;0;0;0;117.869;60.940;1.204;22;8;29.189;92;14.233;880;90;1.043;146;10;1;0;9;8;2;0;0;107.877;140.987;1.447;39;62;54.232;149;21.726;4.294;166;2.143;394;10;1;0;74;20;2;0;0;225.746
;00:Até 0,50;124;0;0;0;3;1;8;215;1;552;0;0;0;0;5;0;0;0;0;909;167;4;0;0;4;2;7;101;0;553;0;0;0;0;0;0;0;0;0;838;291;4;0;0;7;3;15;316;1;1.105;0;0;0;0;5;0;0;0;0;1.747
;01:0,51 a 1,00;1.508;15;0;10;7;1;39;656;0;504;7;0;0;0;2;3;0;0;0;2.752;1.996;48;0;3;6;6;68;263;0;441;6;1;0;0;4;0;0;0;0;2.842;3.504;63;0;13;13;7;107;919;0;945;13;1;0;0;6;3;0;0;0;5.594
;02:1,01 a 1,50;23.613;126;7;40;368;5;923;295;54;41;50;0;0;0;5;2;0;0;0;25.529;29.139;891;6;5;1.290;5;3.930;157;82;48;58;4;0;0;1;4;0;0;0;35.620;52.752;1.017;13;45;1.658;10;4.853;452;136;89;108;4;0;0;6;6;0;0;0;61.149
;03:1,51 a 2,00;15.443;49;0;3;1.395;3;800;141;8;2;52;0;0;0;2;3;0;0;0;17.901;9.485;190;5;0;2.122;8;1.551;53;4;1;28;5;0;0;0;0;0;0;0;13.452;24.928;239;5;3;3.517;11;2.351;194;12;3;80;5;0;0;2;3;0;0;0;31.353
;04:2,01 a 3,00;13.056;34;5;1;1.591;12;1.511;119;5;0;73;0;0;0;3;0;0;0;0;16.410;7.422;52;5;0;3.336;19;2.361;13;4;0;31;0;0;0;1;1;0;0;0;13.245;20.478;86;10;1;4.927;31;3.872;132;9;0;104;0;0;0;4;1;0;0;0;29.655
;05:3,01 a 4,00;6.402;11;2;0;2.419;5;1.766;76;3;1;14;0;0;0;1;2;0;0;0;10.702;3.770;12;2;0;5.411;6;3.014;5;0;0;7;0;1;0;0;1;0;0;0;12.229;10.172;23;4;0;7.830;11;4.780;81;3;1;21;0;1;0;1;3;0;0;0;22.931
;06:4,01 a 5,00;4.155;3;0;0;3.749;5;700;84;0;0;9;0;0;0;1;0;0;0;0;8.706;2.212;4;2;0;4.402;12;1.272;3;0;0;3;0;0;0;0;2;0;0;0;7.912;6.367;7;2;0;8.151;17;1.972;87;0;0;12;0;0;0;1;2;0;0;0;16.618
;07:5,01 a 7,00;5.202;4;2;0;4.953;17;700;189;1;0;12;0;0;0;10;0;0;0;0;11.090;2.381;0;1;0;4.314;17;1.044;3;0;0;7;0;0;0;0;0;0;0;0;7.767;7.583;4;3;0;9.267;34;1.744;192;1;0;19;0;0;0;10;0;0;0;0;18.857
;08:7,01 a 10,00;3.894;0;0;0;3.695;3;464;270;0;0;14;0;0;0;3;0;0;0;0;8.343;1.793;1;1;0;3.105;7;510;0;0;0;4;0;0;0;1;0;1;0;0;5.423;5.687;1;1;0;6.800;10;974;270;0;0;18;0;0;0;4;0;1;0;0;13.766
;09:10,01 a 15,00;2.849;0;0;0;3.006;3;397;312;0;0;6;0;0;0;2;1;0;0;0;6.576;1.224;0;0;0;2.715;9;344;0;0;0;1;0;0;0;1;0;1;0;0;4.295;4.073;0;0;0;5.721;12;741;312;0;0;7;0;0;0;3;1;1;0;0;10.871
;10:15,01 a 20,00;1.261;0;1;0;1.466;2;107;218;0;0;7;0;0;0;1;1;0;0;0;3.064;377;0;0;0;1.024;0;72;0;0;0;1;0;0;0;0;0;0;0;0;1.474;1.638;0;1;0;2.490;2;179;218;0;0;8;0;0;0;1;1;0;0;0;4.538
;11:Mais de 20,00;1.206;0;0;0;2.386;0;75;175;3;0;4;0;0;0;29;0;0;0;0;3.878;183;0;0;0;1.456;1;57;0;0;0;0;0;0;0;1;0;0;0;0;1.698;1.389;0;0;0;3.842;1;132;175;3;0;4;0;0;0;30;0;0;0;0;5.576
;{ñ class};1.334;1;0;0;5;0;3;664;1;0;0;0;0;0;1;0;0;0;0;2.009;791;2;0;0;4;0;3;282;0;0;0;0;0;0;0;0;0;0;0;1.082;2.125;3;0;0;9;0;6;946;1;0;0;0;0;0;1;0;0;0;0;3.091
330455:Rio de Janeiro - RJ;Total;1.066.300;4.013;580;749;196.289;60;32.788;2.121;8.631;4.494;7.559;42;17;3;681;374;124;0;0;1.324.825;639.283;6.713;161;40;225.383;37;20.070;152;5.426;4.180;4.454;48;3;3;201;268;84;2;0;906.508;1.705.583;10.726;741;789;421.672;97;52.858;2.273;14.057;8.674;12.013;90;20;6;882;642;208;2;0;2.231.333
;00:Até 0,50;2.078;1;0;0;18;0;136;45;80;431;3;0;0;0;1;1;1;0;0;2.795;1.927;10;0;0;14;0;148;6;60;311;1;0;0;0;1;0;0;0;0;2.478;4.005;11;0;0;32;0;284;51;140;742;4;0;0;0;2;1;1;0;0;5.273
;01:0,51 a 1,00;14.192;49;17;6;204;0;921;190;396;3.416;141;10;0;0;40;12;0;0;0;19.594;21.584;124;8;1;113;0;419;4;522;3.211;58;1;0;1;16;2;0;0;0;26.064;35.776;173;25;7;317;0;1.340;194;918;6.627;199;11;0;1;56;14;0;0;0;45.658
;02:1,01 a 1,50;302.177;1.916;223;158;12.598;9;2.730;283;4.033;588;1.339;13;4;3;53;101;26;0;0;326.254;270.920;4.668;78;26;33.446;7;3.614;77;3.259;635;1.273;29;0;2;44;58;14;0;0;318.150;573.097;6.584;301;184;46.044;16;6.344;360;7.292;1.223;2.612;42;4;5;97;159;40;0;0;644.404
;03:1,51 a 2,00;219.717;912;150;362;9.195;6;3.337;242;1.446;12;1.107;12;6;0;28;58;2;0;0;236.592;103.071;1.182;34;5;13.647;8;2.413;21;536;11;515;11;2;0;16;21;2;0;0;121.495;322.788;2.094;184;367;22.842;14;5.750;263;1.982;23;1.622;23;8;0;44;79;4;0;0;358.087
;04:2,01 a 3,00;201.590;787;114;39;30.442;25;6.158;389;1.376;29;1.560;6;6;0;31;68;0;0;0;242.620;78.347;512;27;4;23.166;11;2.676;8;406;0;585;7;0;0;20;57;4;2;0;105.832;279.937;1.299;141;43;53.608;36;8.834;397;1.782;29;2.145;13;6;0;51;125;4;2;0;348.452
;05:3,01 a 4,00;88.668;179;32;114;24.911;5;6.388;293;482;1;708;0;0;0;32;37;0;0;0;121.850;40.243;102;6;2;39.950;2;4.055;8;170;2;391;0;0;0;15;31;0;0;0;84.977;128.911;281;38;116;64.861;7;10.443;301;652;3;1.099;0;0;0;47;68;0;0;0;206.827
;06:4,01 a 5,00;43.759;52;9;12;20.361;2;4.327;200;173;0;411;1;0;0;29;26;0;0;0;69.362;23.809;27;3;0;27.518;1;2.108;11;104;1;267;0;0;0;13;28;0;0;0;53.890;67.568;79;12;12;47.879;3;6.435;211;277;1;678;1;0;0;42;54;0;0;0;123.252
;07:5,01 a 7,00;50.557;42;14;25;36.851;3;3.931;262;239;0;607;0;1;0;47;31;0;0;0;92.610;28.999;26;3;1;36.188;0;1.849;2;105;0;319;0;0;0;16;26;0;0;0;67.534;79.556;68;17;26;73.039;3;5.780;264;344;0;926;0;1;0;63;57;0;0;0;160.144
;08:7,01 a 10,00;40.608;25;5;7;22.556;4;2.074;89;60;0;462;0;0;0;49;15;92;0;0;66.046;23.542;14;0;0;18.741;3;1.186;1;49;0;325;0;0;0;13;23;64;0;0;43.961;64.150;39;5;7;41.297;7;3.260;90;109;0;787;0;0;0;62;38;156;0;0;110.007
;09:10,01 a 15,00;33.476;8;1;1;17.199;3;1.485;58;74;0;348;0;0;0;31;11;3;0;0;52.698;18.170;4;0;0;15.759;3;1.022;2;78;0;227;0;1;0;13;8;0;0;0;35.287;51.646;12;1;1;32.958;6;2.507;60;152;0;575;0;1;0;44;19;3;0;0;87.985
;10:15,01 a 20,00;18.987;4;0;0;7.041;2;722;4;9;0;171;0;0;0;31;0;0;0;0;26.971;8.771;2;1;0;6.106;2;215;2;5;0;111;0;0;0;4;4;0;0;0;15.223;27.758;6;1;0;13.147;4;937;6;14;0;282;0;0;0;35;4;0;0;0;42.194
