;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;4;120;415;476;99;116;62;330;153;108;683;78;1.095;503;5.564;4.918;1.902;501;15.448;7.220;4.303;1.297;2.240;7.309;431;55.375;3;13;68;83;9;11;9;125;58;37;607;26;353;67;500;3.903;956;790;4.922;983;2.623;3.013;3.478;11.637;57;34.331;7;133;483;559;108;127;71;455;211;145;1.290;104;1.448;570;6.064;8.821;2.858;1.291;20.370;8.203;6.926;4.310;5.718;18.946;488;89.706
;05:3,01 a 4,00;1;32;107;188;24;38;15;103;42;28;191;42;318;311;1.679;1.903;760;626;2.714;2.482;1.244;574;1.634;15.026;110;30.192;0;10;26;35;6;6;2;86;24;22;203;9;173;113;260;1.208;397;819;1.909;423;1.020;1.545;2.000;9.501;40;19.837;1;42;133;223;30;44;17;189;66;50;394;51;491;424;1.939;3.111;1.157;1.445;4.623;2.905;2.264;2.119;3.634;24.527;150;50.029
;06:4,01 a 5,00;2;32;45;111;14;20;3;60;23;17;98;4;166;181;735;808;432;495;1.498;686;627;306;1.232;10.918;68;18.581;0;4;12;18;6;2;2;50;2;8;82;3;99;107;104;790;265;646;1.305;195;570;1.239;1.293;5.764;16;12.582;2;36;57;129;20;22;5;110;25;25;180;7;265;288;839;1.598;697;1.141;2.803;881;1.197;1.545;2.525;16.682;84;31.163
;07:5,01 a 7,00;0;41;36;82;11;21;3;65;13;22;95;6;151;331;503;763;364;735;1.603;761;614;315;1.499;13.305;71;21.410;3;5;10;19;4;8;3;48;2;16;64;3;93;164;121;638;231;826;1.170;250;541;1.111;1.514;10.741;24;17.609;3;46;46;101;15;29;6;113;15;38;159;9;244;495;624;1.401;595;1.561;2.773;1.011;1.155;1.426;3.013;24.046;95;39.019
;08:7,01 a 10,00;9;14;15;35;20;13;2;45;3;24;28;13;67;340;415;339;225;1.060;1.182;513;431;207;1.287;4.494;46;10.827;0;2;3;9;2;2;1;26;1;22;17;1;35;166;71;261;135;786;619;144;397;598;1.289;6.119;19;10.725;9;16;18;44;22;15;3;71;4;46;45;14;102;506;486;600;360;1.846;1.801;657;828;805;2.576;10.613;65;21.552
;09:10,01 a 15,00;3;13;9;22;12;2;0;16;1;35;11;12;62;316;247;147;147;1.306;596;230;290;403;1.452;3.443;27;8.802;1;4;0;2;2;0;0;13;2;7;8;0;18;141;30;85;73;901;241;66;379;593;1.185;3.017;15;6.783;4;17;9;24;14;2;0;29;3;42;19;12;80;457;277;232;220;2.207;837;296;669;996;2.637;6.460;42;15.585
;10:15,01 a 20,00;14;6;6;13;5;0;0;3;0;43;4;2;30;153;57;45;64;851;197;111;64;150;695;2.559;10;5.082;10;0;1;0;0;0;0;4;0;16;5;0;2;45;10;17;16;552;87;25;53;170;467;1.595;18;3.093;24;6;7;13;5;0;0;7;0;59;9;2;32;198;67;62;80;1.403;284;136;117;320;1.162;4.154;28;8.175
;11:Mais de 20,00;19;7;3;9;2;0;0;7;0;101;7;2;39;114;47;50;75;695;197;108;57;155;428;3.511;22;5.655;7;0;0;0;1;0;0;1;0;13;2;0;7;21;4;12;11;215;85;8;29;123;265;2.228;5;3.037;26;7;3;9;3;0;0;8;0;114;9;2;46;135;51;62;86;910;282;116;86;278;693;5.739;27;8.692
;{ñ class};0;20;29;32;5;13;10;17;10;16;77;11;156;111;711;565;145;81;1.208;531;418;110;305;547;19;5.147;1;2;7;6;0;0;0;9;2;6;209;11;100;6;23;351;51;65;670;80;318;291;284;929;1;3.422;1;22;36;38;5;13;10;26;12;22;286;22;256;117;734;916;196;146;1.878;611;736;401;589;1.476;20;8.569
240810:Natal - RN;Total;617;243;367;240;74;52;497;496;178;107;4.693;5;4.040;3.081;9.828;23.638;5.557;1.749;31.751;6.817;15.147;4.202;9.790;41.974;719;165.862;164;62;53;37;9;13;104;213;107;44;5.448;2;1.653;568;1.595;19.110;2.731;1.959;20.457;1.701;12.429;10.542;11.792;39.432;129;130.354;781;305;420;277;83;65;601;709;285;151;10.141;7;5.693;3.649;11.423;42.748;8.288;3.708;52.208;8.518;27.576;14.744;21.582;81.406;848;296.216
;00:Até 0,50;0;0;0;1;0;0;0;2;0;1;130;1;47;16;80;283;87;15;207;44;302;50;224;142;12;1.644;0;5;0;0;0;0;0;11;0;0;258;0;59;12;99;319;73;12;298;22;336;96;211;145;6;1.962;0;5;0;1;0;0;0;13;0;1;388;1;106;28;179;602;160;27;505;66;638;146;435;287;18;3.606
;01:0,51 a 1,00;4;1;12;9;0;1;13;53;6;2;81;3;130;11;215;807;175;17;985;147;1.034;143;599;1.102;85;5.635;0;0;2;4;3;0;3;35;5;5;210;0;93;8;81;821;96;25;988;101;1.124;256;897;401;17;5.175;4;1;14;13;3;1;16;88;11;7;291;3;223;19;296;1.628;271;42;1.973;248;2.158;399;1.496;1.503;102;10.810
;02:1,01 a 1,50;15;127;201;85;36;23;246;270;118;85;2.856;1;2.182;205;4.968;14.408;3.154;238;14.864;1.821;8.207;1.902;1.515;2.831;331;60.689;2;37;38;14;6;11;63;115;78;30;4.433;2;1.172;25;945;12.614;1.635;431;14.100;680;7.179;5.437;3.191;4.213;46;56.497;17;164;239;99;42;34;309;385;196;115;7.289;3;3.354;230;5.913;27.022;4.789;669;28.964;2.501;15.386;7.339;4.706;7.044;377;117.186
;03:1,51 a 2,00;17;58;96;70;26;17;180;78;27;14;761;0;822;366;2.030;4.132;724;85;7.602;1.192;2.655;1.053;673;3.008;117;25.803;0;11;10;6;0;1;18;25;14;6;142;0;141;18;101;2.392;274;151;2.333;299;1.619;2.420;893;3.745;17;14.636;17;69;106;76;26;18;198;103;41;20;903;0;963;384;2.131;6.524;998;236;9.935;1.491;4.274;3.473;1.566;6.753;134;40.439
;04:2,01 a 3,00;2;33;47;46;10;9;44;65;18;3;515;0;496;675;1.302;2.307;754;159;5.515;2.225;1.635;469;884;7.034;92;24.339;4;6;2;8;0;0;7;17;5;1;144;0;101;142;153;1.639;353;238;1.240;261;980;990;1.257;10.040;15;17.603;6;39;49;54;10;9;51;82;23;4;659;0;597;817;1.455;3.946;1.107;397;6.755;2.486;2.615;1.459;2.141;17.074;107;41.942
;05:3,01 a 4,00;0;8;3;16;2;1;6;14;7;0;123;0;116;439;372;731;280;203;957;500;489;279;873;7.299;34;12.752;1;0;0;3;0;0;8;4;2;0;48;0;34;81;64;575;121;222;402;126;338;474;893;7.560;9;10.965;1;8;3;19;2;1;14;18;9;0;171;0;150;520;436;1.306;401;425;1.359;626;827;753;1.766;14.859;43;23.717
;06:4,01 a 5,00;1;3;2;5;0;0;0;3;1;0;68;0;64;372;135;272;114;152;322;222;161;128;788;6.502;25;9.340;0;0;1;1;0;0;0;0;0;0;18;0;9;65;27;241;64;172;172;59;178;295;684;4.712;8;6.706;1;3;3;6;0;0;0;3;1;0;86;0;73;437;162;513;178;324;494;281;339;423;1.472;11.214;33;16.046
;07:5,01 a 7,00;16;3;0;4;0;0;0;6;1;0;39;0;68;351;150;246;110;226;353;235;137;91;849;5.109;6;8.000;14;2;0;1;0;0;3;4;0;0;12;0;12;54;22;174;53;221;257;64;163;292;888;3.721;8;5.965;30;5;0;5;0;0;3;10;1;0;51;0;80;405;172;420;163;447;610;299;300;383;1.737;8.830;14;13.965
;08:7,01 a 10,00;65;4;0;0;0;0;1;3;0;0;21;0;11;215;87;98;40;228;333;124;150;31;941;2.618;5;4.975;30;0;0;0;0;0;1;0;1;1;8;0;4;53;21;74;19;229;162;38;124;115;920;1.553;2;3.355;95;4;0;0;0;0;2;3;1;1;29;0;15;268;108;172;59;457;495;162;274;146;1.861;4.171;7;8.330
;09:10,01 a 15,00;45;4;0;1;0;0;0;0;0;2;12;0;14;259;49;45;28;219;147;63;146;9;1.239;2.925;1;5.208;10;1;0;0;0;0;0;1;1;0;4;0;3;79;7;13;7;157;92;15;108;16;993;1.724;1;3.232;55;5;0;1;0;0;0;1;1;2;16;0;17;338;56;58;35;376;239;78;254;25;2.232;4.649;2;8.440
;10:15,01 a 20,00;126;0;0;0;0;0;0;0;0;0;3;0;6;85;32;13;23;96;43;24;22;7;640;1.719;1;2.840;59;0;0;0;0;0;0;0;0;0;1;0;0;17;8;7;6;60;26;6;31;5;539;840;0;1.605;185;0;0;0;0;0;0;0;0;0;4;0;6;102;40;20;29;156;69;30;53;12;1.179;2.559;1;4.445
;11:Mais de 20,00;324;0;0;0;0;0;0;0;0;0;11;0;4;60;20;4;14;99;19;16;18;6;442;1.514;0;2.551;44;0;0;0;0;0;0;0;0;0;1;0;1;13;2;2;3;24;10;1;4;1;276;717;0;1.099;368;0;0;0;0;0;0;0;0;0;12;0;5;73;22;6;17;123;29;17;22;7;718;2.231;0;3.650
;{ñ class};2;2;6;3;0;1;7;2;0;0;73;0;80;27;388;292;54;12;404;204;191;34;123;171;10;2.086;0;0;0;0;0;1;1;1;1;1;169;0;24;1;65;239;27;17;377;29;245;145;150;61;0;1.554;2;2;6;3;0;2;8;3;1;1;242;0;104;28;453;531;81;29;781;233;436;179;273;232;10;3.640
250750:João Pessoa - PB;Total;18;1.311;373;260;45;48;330;948;387;899;2.224;214;2.664;3.726;11.494;18.428;4.704;1.804;21.646;5.956;12.865;3.530;9.527;45.379;592;149.372;4;125;82;28;17;2;62;419;231;175;1.533;134;1.436;644;2.277;14.057;1.782;2.025;7.950;993;12.637;9.841;12.073;47.075;105;115.707;22;1.436;455;288;62;50;392;1.367;618;1.074;3.757;348;4.100;4.370;13.771;32.485;6.486;3.829;29.596;6.949;25.502;13.371;21.600;92.454;697;265.079
;00:Até 0,50;0;9;0;1;0;0;1;18;4;0;4;0;7;34;36;64;20;2;90;10;117;9;271;43;0;740;0;6;0;0;0;0;0;13;0;0;24;2;0;15;38;61;5;0;51;14;120;10;217;15;0;591;0;15;0;1;0;0;1;31;4;0;28;2;7;49;74;125;25;2;141;24;237;19;488;58;0;1.331
;01:0,51 a 1,00;10;31;26;18;5;0;14;42;24;27;111;13;114;74;363;555;70;13;943;289;1.780;86;592;5.302;63;10.565;0;12;5;4;0;0;2;42;14;19;135;18;113;50;222;389;59;37;876;79;3.233;238;628;7.684;8;13.867;10;43;31;22;5;0;16;84;38;46;246;31;227;124;585;944;129;50;1.819;368;5.013;324;1.220;12.986;71;24.432
;02:1,01 a 1,50;3;465;210;104;23;13;173;383;231;387;1.199;122;1.674;918;6.804;11.802;2.401;147;11.837;2.107;7.178;1.269;1.514;8.268;337;59.569;4;15;55;14;8;1;37;202;163;100;1.101;83;1.032;130;1.522;9.694;964;328;4.868;432;6.665;4.242;3.486;12.748;25;47.919;7;480;265;118;31;14;210;585;394;487;2.300;205;2.706;1.048;8.326;21.496;3.365;475;16.705;2.539;13.843;5.511;5.000;21.016;362;107.488
;03:1,51 a 2,00;5;368;80;86;9;18;80;202;58;240;424;29;445;947;2.191;3.192;968;133;5.383;832;1.652;753;644;3.452;61;22.252;0;18;10;8;7;1;6;71;23;11;132;11;131;62;198;1.824;296;199;930;149;958;2.569;876;4.605;19;13.114;5;386;90;94;16;19;86;273;81;251;556;40;576;1.009;2.389;5.016;1.264;332;6.313;981;2.610;3.322;1.520;8.057;80;35.366
;04:2,01 a 3,00;0;218;42;25;6;10;47;145;40;127;249;19;244;672;1.161;1.610;675;186;1.610;1.897;1.088;663;729;14.184;47;25.694;0;33;7;1;1;0;9;51;19;26;52;8;73;92;135;1.173;252;287;607;149;616;1.705;1.150;9.509;24;15.979;0;251;49;26;7;10;56;196;59;153;301;27;317;764;1.296;2.783;927;473;2.217;2.046;1.704;2.368;1.879;23.693;71;41.673
;05:3,01 a 4,00;0;84;7;14;1;4;6;51;9;60;82;7;38;228;304;486;233;210;503;187;297;332;792;3.705;18;7.658;0;25;2;0;1;0;3;10;3;10;18;1;33;47;47;396;78;233;181;63;268;546;901;4.079;12;6.957;0;109;9;14;2;4;9;61;12;70;100;8;71;275;351;882;311;443;684;250;565;878;1.693;7.784;30;14.615
;06:4,01 a 5,00;0;51;2;2;0;1;4;23;5;20;43;5;31;94;93;230;102;145;293;108;124;116;783;1.729;28;4.032;0;6;0;1;0;0;3;12;2;2;7;1;16;26;17;189;48;181;110;31;130;195;690;2.297;6;3.970;0;57;2;3;0;1;7;35;7;22;50;6;47;120;110;419;150;326;403;139;254;311;1.473;4.026;34;8.002
;07:5,01 a 7,00;0;26;1;4;0;1;1;41;4;15;21;7;16;235;94;146;116;253;307;128;127;112;1.029;2.703;16;5.403;0;3;1;0;0;0;1;4;2;5;10;4;11;67;22;112;38;308;90;40;125;117;975;2.293;9;4.237;0;29;2;4;0;1;2;45;6;20;31;11;27;302;116;258;154;561;397;168;252;229;2.004;4.996;25;9.640
;08:7,01 a 10,00;0;20;0;2;0;0;1;15;1;5;11;4;11;200;107;73;40;290;233;63;158;82;918;2.002;4;4.240;0;2;1;0;0;0;1;2;1;0;1;0;1;61;24;44;19;222;94;12;126;65;1.048;1.512;2;3.238;0;22;1;2;0;0;2;17;2;5;12;4;12;261;131;117;59;512;327;75;284;147;1.966;3.514;6;7.478
;09:10,01 a 15,00;0;9;0;0;0;0;0;2;0;5;23;0;5;149;31;30;16;229;129;47;143;50;1.054;1.562;5;3.489;0;4;0;0;0;0;0;1;0;0;1;0;2;45;6;7;8;129;58;12;182;31;1.091;1.060;0;2.637;0;13;0;0;0;0;0;3;0;5;24;0;7;194;37;37;24;358;187;59;325;81;2.145;2.622;5;6.126
;10:15,01 a 20,00;0;5;0;0;0;0;0;2;1;3;5;2;2;67;16;8;6;85;28;9;26;19;611;1.195;0;2.090;0;1;0;0;0;0;0;1;0;0;0;0;0;30;6;2;0;39;8;1;29;2;580;627;0;1.326;0;6;0;0;0;0;0;3;1;3;5;2;2;97;22;10;6;124;36;10;55;21;1.191;1.822;0;3.416
;11:Mais de 20,00;0;3;0;1;0;0;0;0;0;1;4;3;1;63;7;7;7;98;17;8;20;6;426;1.215;2;1.889;0;0;0;0;0;0;0;0;0;0;0;0;3;13;1;2;0;32;2;0;19;5;274;632;0;983;0;3;0;1;0;0;0;0;0;1;4;3;4;76;8;9;7;130;19;8;39;11;700;1.847;2;2.872
;{ñ class};0;22;5;3;1;1;3;24;10;9;48;3;76;45;287;225;50;13;273;271;155;33;164;19;11;1.751;0;0;1;0;0;0;0;10;4;2;52;6;21;6;39;164;15;30;75;11;166;116;157;14;0;889;0;22;6;3;1;1;3;34;14;11;100;9;97;51;326;389;65;43;348;282;321;149;321;33;11;2.640
261160:Recife - PE;Total;43;1.652;2.295;1.261;528;343;848;1.982;896;2.603;626;37;7.059;9.551;29.702;43.555;16.401;4.476;77.140;22.939;29.443;12.970;16.621;80.143;2.047;365.161;18;317;329;259;156;55;157;1.082;506;1.086;2.232;22;6.446;2.074;3.678;36.838;7.652;5.514;39.179;6.255;26.466;34.182;25.437;90.071;800;290.811;61;1.969;2.624;1.520;684;398;1.005;3.064;1.402;3.689;2.858;59;13.505;11.625;33.380;80.393;24.053;9.990;116.319;29.194;55.909;47.152;42.058;170.214;2.847;655.972
;00:Até 0,50;0;3;25;3;0;1;0;20;8;30;5;0;52;56;239;477;145;16;250;132;603;263;340;292;27;2.987;0;1;14;2;0;0;1;20;3;34;40;0;51;50;167;558;166;35;202;124;552;495;402;338;22;3.277;0;4;39;5;0;1;1;40;11;64;45;0;103;106;406;1.035;311;51;452;256;1.155;758;742;630;49;6.264
;01:0,51 a 1,00;0;28;19;23;8;5;9;58;42;30;16;0;183;40;618;920;173;37;2.323;763;1.279;189;989;1.472;121;9.345;1;20;6;10;2;1;3;33;21;15;58;1;297;17;137;698;148;67;4.555;214;1.820;401;1.230;1.490;38;11.283;1;48;25;33;10;6;12;91;63;45;74;1;480;57;755;1.618;321;104;6.878;977;3.099;590;2.219;2.962;159;20.628
;02:1,01 a 1,50;5;296;714;327;159;67;288;589;394;837;413;33;4.271;1.315;9.502;24.639;6.626;410;29.829;7.147;14.918;4.690;3.434;6.501;813;118.217;1;30;115;80;72;15;68;343;303;410;1.845;11;4.660;114;1.275;22.219;3.232;885;19.322;2.650;16.095;13.739;7.151;14.455;468;109.558;6;326;829;407;231;82;356;932;697;1.247;2.258;44;8.931;1.429;10.777;46.858;9.858;1.295;49.151;9.797;31.013;18.429;10.585;20.956;1.281;227.775
;03:1,51 a 2,00;9;290;463;321;132;79;315;421;186;513;99;2;1.059;1.718;9.198;8.308;3.673;258;25.125;2.848;4.857;3.150;1.991;8.212;332;73.559;0;38;60;72;39;8;27;252;80;170;118;4;540;161;709;6.242;1.329;439;5.557;815;3.160;8.748;3.452;15.644;44;47.708;9;328;523;393;171;87;342;673;266;683;217;6;1.599;1.879;9.907;14.550;5.002;697;30.682;3.663;8.017;11.898;5.443;23.856;376;121.267
;04:2,01 a 3,00;3;432;488;298;137;50;142;349;130;474;57;0;673;2.176;5.829;5.091;2.869;352;9.163;6.747;3.424;2.012;1.810;7.615;377;50.698;4;59;72;52;19;6;15;148;56;127;81;4;367;325;607;3.816;1.318;535;4.149;985;2.083;4.124;3.063;11.981;56;34.052;7;491;560;350;156;56;157;497;186;601;138;4;1.040;2.501;6.436;8.907;4.187;887;13.312;7.732;5.507;6.136;4.873;19.596;433;84.750
;05:3,01 a 4,00;4;175;212;124;35;13;56;178;57;185;11;1;200;1.081;1.595;1.748;1.031;547;2.777;1.441;1.049;881;1.350;8.450;75;23.276;1;39;25;13;13;2;14;102;18;63;22;1;196;265;300;1.367;617;664;1.701;408;844;2.539;2.494;11.276;34;23.018;5;214;237;137;48;15;70;280;75;248;33;2;396;1.346;1.895;3.115;1.648;1.211;4.478;1.849;1.893;3.420;3.844;19.726;109;46.294
;06:4,01 a 5,00;1;130;119;58;21;8;9;104;14;113;8;0;137;483;559;725;473;444;1.586;662;457;395;1.161;12.194;76;19.937;2;25;7;9;4;1;6;44;9;56;12;0;96;136;160;666;278;584;903;223;403;1.217;1.594;7.413;24;13.872;3;155;126;67;25;9;15;148;23;169;20;0;233;619;719;1.391;751;1.028;2.489;885;860;1.612;2.755;19.607;100;33.809
;07:5,01 a 7,00;5;104;116;52;19;45;8;103;19;101;7;0;120;554;437;628;555;688;1.819;942;431;444;1.299;13.077;58;21.631;2;33;18;12;6;13;3;51;8;47;16;1;66;274;163;575;272;835;1.006;336;373;1.153;1.787;10.183;46;17.279;7;137;134;64;25;58;11;154;27;148;23;1;186;828;600;1.203;827;1.523;2.825;1.278;804;1.597;3.086;23.260;104;38.910
;08:7,01 a 10,00;5;55;56;32;7;33;3;65;24;88;4;0;94;611;290;285;293;613;1.407;769;319;259;1.467;9.651;88;16.518;3;24;6;4;1;3;11;41;3;62;2;0;38;254;76;215;120;649;666;203;283;588;1.666;7.952;48;12.918;8;79;62;36;8;36;14;106;27;150;6;0;132;865;366;500;413;1.262;2.073;972;602;847;3.133;17.603;136;29.436
;09:10,01 a 15,00;2;32;28;8;2;32;4;54;10;65;0;0;65;715;130;144;183;511;1.011;752;443;359;1.405;6.321;44;12.320;1;25;3;1;0;6;4;25;2;34;0;0;24;296;26;101;79;473;388;163;436;497;1.469;4.940;10;9.003;3;57;31;9;2;38;8;79;12;99;0;0;89;1.011;156;245;262;984;1.399;915;879;856;2.874;11.261;54;21.323
;10:15,01 a 20,00;3;31;9;3;1;3;0;15;5;46;0;0;28;261;34;51;62;239;345;228;79;89;716;2.356;5;4.609;1;8;2;0;0;0;2;6;0;28;1;0;11;93;7;19;16;156;131;36;76;92;605;1.656;0;2.946;4;39;11;3;1;3;2;21;5;74;1;0;39;354;41;70;78;395;476;264;155;181;1.321;4.012;5;7.555
;11:Mais de 20,00;5;30;3;1;1;4;0;8;3;68;1;0;56;337;28;43;55;298;252;136;85;50;411;3.797;6;5.678;1;3;0;0;0;0;0;5;0;21;0;0;5;74;3;11;16;106;77;22;38;47;311;2.458;3;3.201;6;33;3;1;1;4;0;13;3;89;1;0;61;411;31;54;71;404;329;158;123;97;722;6.255;9;8.879
;{ñ class};1;46;43;11;6;3;14;18;4;53;5;1;121;204;1.243;496;263;63;1.253;372;1.499;189;248;205;25;6.386;1;12;1;4;0;0;3;12;3;19;37;0;95;15;48;351;61;86;522;76;303;542;213;285;7;2.696;2;58;44;15;6;3;17;30;7;72;42;1;216;219;1.291;847;324;149;1.775;448;1.802;731;461;490;32;9.082
270430:Maceió - AL;Total;57;495;461;712;43;185;581;554;124;1.596;210;43;4.273;2.280;13.241;23.176;5.424;1.584;21.179;8.620;16.160;3.912;7.410;28.675;462;141.457;10;61;70;70;10;21;111;251;50;513;401;51;1.665;569;900;18.389;2.075;1.739;11.902;1.870;14.670;10.136;10.078;31.245;39;106.896;67;556;531;782;53;206;692;805;174;2.109;611;94;5.938;2.849;14.141;41.565;7.499;3.323;33.081;10.490;30.830;14.048;17.488;59.920;501;248.353
;00:Até 0,50;0;1;0;9;0;0;5;4;0;4;1;0;44;29;106;188;44;7;89;94;245;24;182;31;1;1.108;0;1;0;4;0;1;0;1;1;5;2;0;48;31;32;194;57;6;50;72;237;50;194;70;1;1.057;0;2;0;13;0;1;5;5;1;9;3;0;92;60;138;382;101;13;139;166;482;74;376;101;2;2.165
;01:0,51 a 1,00;1;24;26;18;2;3;35;26;11;37;33;0;183;7;705;1.053;145;24;925;163;1.299;109;699;365;48;5.941;0;2;8;2;0;2;10;27;3;54;42;2;166;8;60;923;97;48;1.244;92;1.172;276;876;705;3;5.822;1;26;34;20;2;5;45;53;14;91;75;2;349;15;765;1.976;242;72;2.169;255;2.471;385;1.575;1.070;51;11.763
;02:1,01 a 1,50;2;304;186;148;21;55;370;247;72;626;143;35;1.995;204;6.170;14.905;2.945;202;11.329;2.884;9.095;1.751;1.649;2.953;334;58.625;0;42;32;33;7;9;60;121;35;280;305;38;968;49;350;12.346;1.151;352;8.055;884;9.335;5.355;3.276;4.110;20;47.213;2;346;218;181;28;64;430;368;107;906;448;73;2.963;253;6.520;27.251;4.096;554;19.384;3.768;18.430;7.106;4.925;7.063;354;105.838
;03:1,51 a 2,00;8;86;140;106;7;26;96;134;13;410;16;5;795;278;3.166;3.203;973;95;5.355;1.564;2.644;1.064;733;3.345;38;24.300;1;8;13;6;2;1;16;48;2;79;22;7;158;64;167;2.186;315;142;1.186;252;1.532;2.056;898;5.890;5;15.056;9;94;153;112;9;27;112;182;15;489;38;12;953;342;3.333;5.389;1.288;237;6.541;1.816;4.176;3.120;1.631;9.235;43;39.356
;04:2,01 a 3,00;5;53;71;186;5;19;46;61;20;166;8;1;470;299;1.459;1.921;713;154;2.033;2.480;1.407;512;856;3.115;18;16.078;0;8;12;15;1;2;12;17;5;43;11;2;133;73;124;1.354;199;180;651;227;930;1.019;1.179;5.972;6;12.175;5;61;83;201;6;21;58;78;25;209;19;3;603;372;1.583;3.275;912;334;2.684;2.707;2.337;1.531;2.035;9.087;24;28.253
;05:3,01 a 4,00;8;8;16;114;0;12;3;36;4;45;2;1;150;174;345;711;208;197;382;397;367;201;600;2.357;11;6.349;2;0;0;4;0;1;4;11;3;8;0;0;49;50;57;504;109;211;215;94;350;634;755;3.879;4;6.944;10;8;16;118;0;13;7;47;7;53;2;1;199;224;402;1.215;317;408;597;491;717;835;1.355;6.236;15;13.293
;06:4,01 a 5,00;2;1;5;47;4;7;2;16;3;24;0;0;81;180;151;302;93;149;229;212;175;80;434;4.168;3;6.368;2;0;1;2;0;1;1;10;1;6;2;1;25;80;23;250;36;154;132;48;154;267;572;2.692;0;4.460;4;1;6;49;4;8;3;26;4;30;2;1;106;260;174;552;129;303;361;260;329;347;1.006;6.860;3;10.828
;07:5,01 a 7,00;7;3;2;38;1;4;6;13;1;38;3;1;81;367;128;221;95;197;217;251;232;52;482;4.733;1;7.174;2;0;2;2;0;0;0;9;0;8;0;1;29;82;33;158;47;236;111;55;179;203;621;3.493;0;5.271;9;3;4;40;1;4;6;22;1;46;3;2;110;449;161;379;142;433;328;306;411;255;1.103;8.226;1;12.445
;08:7,01 a 10,00;4;0;0;10;2;3;4;3;0;72;0;0;51;313;103;109;37;216;101;187;167;33;605;3.580;1;5.601;0;0;0;2;0;1;0;0;0;13;0;0;12;61;26;48;11;187;32;62;117;30;692;2.158;0;3.452;4;0;0;12;2;4;4;3;0;85;0;0;63;374;129;157;48;403;133;249;284;63;1.297;5.738;1;9.053
;09:10,01 a 15,00;8;0;0;10;0;3;0;2;0;93;0;0;50;139;55;47;25;158;44;104;177;12;587;1.559;1;3.074;0;0;0;0;0;3;0;1;0;8;0;0;15;40;10;17;6;137;23;22;231;16;509;1.113;0;2.151;8;0;0;10;0;6;0;3;0;101;0;0;65;179;65;64;31;295;67;126;408;28;1.096;2.672;1;5.225
;10:15,01 a 20,00;5;0;0;1;0;7;0;0;0;32;0;0;20;66;18;10;10;81;6;30;22;8;246;978;0;1.540;1;0;0;0;0;0;0;1;0;2;0;0;4;7;0;1;1;46;8;4;45;3;204;493;0;820;6;0;0;1;0;7;0;1;0;34;0;0;24;73;18;11;11;127;14;34;67;11;450;1.471;0;2.360
;11:Mais de 20,00;1;0;0;1;0;18;0;0;0;24;0;0;37;56;10;7;13;78;10;23;15;5;188;1.360;0;1.846;0;0;0;0;0;0;0;0;0;2;0;0;13;8;0;1;0;15;3;2;6;1;137;567;0;755;1;0;0;1;0;18;0;0;0;26;0;0;50;64;10;8;13;93;13;25;21;6;325;1.927;0;2.601
;{ñ class};6;15;15;24;1;28;14;12;0;25;4;0;316;168;825;499;123;26;459;231;315;61;149;131;6;3.453;2;0;2;0;0;0;8;5;0;5;17;0;45;16;18;407;46;25;192;56;382;226;165;103;0;1.720;8;15;17;24;1;28;22;17;0;30;21;0;361;184;843;906;169;51;651;287;697;287;314;234;6;5.173
280030:Aracaju - SE;Total;582;263;490;965;135;25;338;507;252;564;664;0;1.472;2.847;8.781;15.774;3.525;1.783;21.605;6.905;12.679;6.131;4.979;27.250;489;119.005;150;31;94;587;23;3;45;201;108;229;404;3;1.817;542;958;14.259;1.442;2.100;10.158;1.586;12.894;15.525;8.007;24.156;46;95.368;732;294;584;1.552;158;28;383;708;360;793;1.068;3;3.289;3.389;9.739;30.033;4.967;3.883;31.763;8.491;25.573;21.656;12.986;51.406;535;214.373
;00:Até 0,50;1;0;4;23;3;0;0;5;1;12;21;0;10;17;57;178;59;12;163;95;303;66;206;74;2;1.312;0;0;5;27;2;0;0;1;1;7;17;0;14;8;61;179;37;13;153;117;253;109;241;19;0;1.264;1;0;9;50;5;0;0;6;2;19;38;0;24;25;118;357;96;25;316;212;556;175;447;93;2;2.576
;01:0,51 a 1,00;1;14;18;60;6;2;22;18;8;14;21;0;60;17;413;406;66;29;832;127;946;173;528;504;66;4.351;3;2;3;50;1;0;7;10;5;10;55;0;87;9;85;318;34;49;770;81;1.007;484;940;607;4;4.621;4;16;21;110;7;2;29;28;13;24;76;0;147;26;498;724;100;78;1.602;208;1.953;657;1.468;1.111;70;8.972
