;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;8;35;130;253;150;77;25;218;101;66;487;71;810;536;5.276;3.842;1.565;516;14.356;4.617;2.090;1.475;2.408;6.495;249;45.856;2;10;24;36;8;9;8;128;48;22;412;16;273;66;495;2.821;781;758;4.843;741;1.662;3.685;3.912;9.433;48;30.241;10;45;154;289;158;86;33;346;149;88;899;87;1.083;602;5.771;6.663;2.346;1.274;19.199;5.358;3.752;5.160;6.320;15.928;297;76.097
;05:3,01 a 4,00;1;7;22;86;24;20;7;85;30;33;162;19;277;201;1.748;1.609;687;542;2.621;1.221;878;651;2.151;15.955;84;29.121;0;6;15;14;4;2;2;78;11;12;123;6;137;87;182;1.109;361;679;1.943;323;828;2.211;4.492;7.703;28;20.356;1;13;37;100;28;22;9;163;41;45;285;25;414;288;1.930;2.718;1.048;1.221;4.564;1.544;1.706;2.862;6.643;23.658;112;49.477
;06:4,01 a 5,00;0;6;11;44;12;6;3;42;12;15;68;3;142;181;820;822;337;452;1.521;610;426;366;1.550;9.160;54;16.663;0;5;3;11;0;1;1;32;4;11;38;3;84;101;107;702;240;522;1.293;168;454;1.417;2.547;5.080;16;12.840;0;11;14;55;12;7;4;74;16;26;106;6;226;282;927;1.524;577;974;2.814;778;880;1.783;4.097;14.240;70;29.503
;07:5,01 a 7,00;1;10;6;47;12;12;1;53;11;11;53;5;123;256;603;712;348;564;1.711;619;441;392;1.759;12.739;52;20.541;2;4;2;7;1;3;0;50;2;10;32;2;66;161;96;653;193;711;1.203;184;367;1.384;3.144;7.048;17;15.342;3;14;8;54;13;15;1;103;13;21;85;7;189;417;699;1.365;541;1.275;2.914;803;808;1.776;4.903;19.787;69;35.883
;08:7,01 a 10,00;4;1;2;18;5;8;0;31;2;27;14;16;53;297;293;318;205;917;1.286;378;242;271;1.664;4.557;42;10.651;0;3;3;2;1;0;1;18;0;12;10;0;29;156;40;209;136;708;651;124;211;667;3.996;4.310;18;11.305;4;4;5;20;6;8;1;49;2;39;24;16;82;453;333;527;341;1.625;1.937;502;453;938;5.660;8.867;60;21.956
;09:10,01 a 15,00;7;2;3;13;1;1;0;14;0;37;9;4;39;293;135;125;152;1.339;608;192;107;460;1.537;3.228;17;8.323;3;0;0;1;0;0;0;9;2;12;5;1;16;136;16;72;73;853;229;56;97;635;1.478;2.632;15;6.341;10;2;3;14;1;1;0;23;2;49;14;5;55;429;151;197;225;2.192;837;248;204;1.095;3.015;5.860;32;14.664
;10:15,01 a 20,00;11;0;1;6;0;0;0;4;0;43;3;1;11;130;14;37;77;808;187;103;40;195;912;2.554;11;5.148;5;0;0;0;0;0;0;5;0;6;4;0;5;46;4;12;20;516;84;17;13;186;622;1.535;13;3.093;16;0;1;6;0;0;0;9;0;49;7;1;16;176;18;49;97;1.324;271;120;53;381;1.534;4.089;24;8.241
;11:Mais de 20,00;18;5;0;3;0;0;0;10;0;67;3;1;30;85;13;39;76;646;198;85;66;201;354;3.339;16;5.255;5;0;0;0;0;0;0;4;0;9;0;0;2;19;1;4;16;197;78;5;8;181;214;1.973;6;2.722;23;5;0;3;0;0;0;14;0;76;3;1;32;104;14;43;92;843;276;90;74;382;568;5.312;22;7.977
;{ñ class};0;44;136;79;16;41;31;97;27;52;282;27;347;263;3.055;2.716;492;269;4.526;1.351;1.002;179;513;2.086;44;17.675;1;15;9;8;1;3;7;43;5;22;588;20;231;49;192;1.851;224;209;2.467;199;891;656;664;2.768;7;11.130;1;59;145;87;17;44;38;140;32;74;870;47;578;312;3.247;4.567;716;478;6.993;1.550;1.893;835;1.177;4.854;51;28.805
240810:Natal - RN;Total;474;180;274;297;115;44;425;361;229;85;4.747;1;2.919;3.358;10.244;22.546;5.247;1.666;30.642;5.333;12.833;4.763;9.055;41.562;680;158.080;114;27;47;40;18;9;66;156;125;32;5.386;0;1.482;593;1.143;17.368;2.219;1.879;18.855;1.393;10.605;11.304;10.699;39.095;136;122.791;588;207;321;337;133;53;491;517;354;117;10.133;1;4.401;3.951;11.387;39.914;7.466;3.545;49.497;6.726;23.438;16.067;19.754;80.657;816;280.871
;00:Até 0,50;0;0;5;3;1;0;1;7;0;0;129;0;54;11;109;408;123;15;295;27;427;45;216;125;6;2.007;0;2;1;1;0;0;0;5;0;0;219;0;43;14;77;434;59;28;461;14;445;113;229;122;7;2.274;0;2;6;4;1;0;1;12;0;0;348;0;97;25;186;842;182;43;756;41;872;158;445;247;13;4.281
;01:0,51 a 1,00;4;38;51;59;23;8;94;114;43;18;602;0;467;19;1.337;4.385;769;73;3.100;520;3.006;361;1.232;451;100;16.874;0;8;20;14;14;3;29;75;41;16;811;0;469;12;177;4.757;385;148;3.102;302;3.191;1.308;2.299;395;22;17.598;4;46;71;73;37;11;123;189;84;34;1.413;0;936;31;1.514;9.142;1.154;221;6.202;822;6.197;1.669;3.531;846;122;34.472
;02:1,01 a 1,50;11;88;118;90;55;19;213;135;85;50;2.919;0;1.335;204;3.620;11.134;2.273;169;12.768;1.526;5.766;1.894;1.052;3.447;318;49.289;0;12;15;12;2;5;27;51;46;13;3.676;0;693;12;394;7.868;857;326;10.714;417;4.311;4.869;1.760;3.153;39;39.272;11;100;133;102;57;24;240;186;131;63;6.595;0;2.028;216;4.014;19.002;3.130;495;23.482;1.943;10.077;6.763;2.812;6.600;357;88.561
;03:1,51 a 2,00;16;32;48;51;26;4;85;45;52;11;450;0;538;442;1.630;2.796;676;93;6.696;1.182;1.496;902;489;3.436;87;21.283;2;1;4;3;1;0;3;11;11;2;110;0;127;25;146;1.510;225;121;1.893;193;910;2.381;683;5.052;14;13.428;18;33;52;54;27;4;88;56;63;13;560;0;665;467;1.776;4.306;901;214;8.589;1.375;2.406;3.283;1.172;8.488;101;34.711
;04:2,01 a 3,00;4;7;21;31;6;8;13;31;35;4;288;0;256;526;1.528;1.796;612;116;4.241;912;882;438;688;7.462;79;19.984;4;0;2;5;1;0;3;8;17;0;111;0;62;91;140;1.309;333;195;937;181;601;878;946;10.431;23;16.278;8;7;23;36;7;8;16;39;52;4;399;0;318;617;1.668;3.105;945;311;5.178;1.093;1.483;1.316;1.634;17.893;102;36.262
;05:3,01 a 4,00;1;2;2;17;2;1;2;3;7;0;99;0;74;353;511;531;260;193;890;283;297;265;808;6.912;29;11.542;1;1;0;4;0;0;0;2;5;0;30;0;23;80;71;436;113;207;260;83;226;538;737;7.146;13;9.976;2;3;2;21;2;1;2;5;12;0;129;0;97;433;582;967;373;400;1.150;366;523;803;1.545;14.058;42;21.518
;06:4,01 a 5,00;1;4;0;4;0;0;0;2;5;0;51;0;39;326;201;273;131;133;245;155;129;205;673;5.233;18;7.828;2;0;0;0;0;0;0;0;3;0;11;0;8;66;22;182;66;146;149;42;147;371;616;4.143;4;5.978;3;4;0;4;0;0;0;2;8;0;62;0;47;392;223;455;197;279;394;197;276;576;1.289;9.376;22;13.806
;07:5,01 a 7,00;16;1;1;0;2;0;0;5;0;1;32;0;40;231;120;185;106;203;244;167;138;481;772;5.389;14;8.148;4;0;0;0;0;0;0;1;0;0;9;0;6;51;24;143;55;196;149;36;107;380;736;3.833;5;5.735;20;1;1;0;2;0;0;6;0;1;41;0;46;282;144;328;161;399;393;203;245;861;1.508;9.222;19;13.883
;08:7,01 a 10,00;44;1;0;1;0;0;0;0;0;0;21;0;9;148;73;70;60;191;220;83;74;44;775;2.703;2;4.519;18;1;0;0;0;0;0;0;0;0;2;0;3;52;16;52;30;202;93;25;57;107;835;1.606;2;3.101;62;2;0;1;0;0;0;0;0;0;23;0;12;200;89;122;90;393;313;108;131;151;1.610;4.309;4;7.620
;09:10,01 a 15,00;46;1;0;1;0;0;0;0;0;0;5;0;12;146;42;37;40;197;80;52;27;27;1.049;3.312;1;5.075;12;0;0;0;0;0;0;0;1;1;2;0;1;47;4;11;20;134;50;14;15;55;822;1.741;1;2.931;58;1;0;1;0;0;0;0;1;1;7;0;13;193;46;48;60;331;130;66;42;82;1.871;5.053;2;8.006
;10:15,01 a 20,00;104;1;0;0;0;0;0;0;0;0;4;0;2;55;7;13;22;92;23;16;8;4;776;1.703;1;2.831;33;0;0;0;0;0;0;0;0;0;1;0;1;12;4;5;3;62;7;1;6;4;591;758;0;1.488;137;1;0;0;0;0;0;0;0;0;5;0;3;67;11;18;25;154;30;17;14;8;1.367;2.461;1;4.319
;11:Mais de 20,00;223;0;0;0;0;0;0;0;0;0;5;0;3;45;12;4;16;110;18;11;8;2;340;1.347;0;2.144;38;0;0;0;0;0;0;0;0;0;2;0;0;8;1;3;5;27;5;0;0;2;184;649;0;924;261;0;0;0;0;0;0;0;0;0;7;0;3;53;13;7;21;137;23;11;8;4;524;1.996;0;3.068
;{ñ class};4;5;28;40;0;4;17;19;2;1;142;1;90;852;1.054;914;159;81;1.822;399;575;95;185;42;25;6.556;0;2;5;1;0;1;4;3;1;0;402;0;46;123;67;658;68;87;1.035;85;589;298;261;66;6;3.808;4;7;33;41;0;5;21;22;3;1;544;1;136;975;1.121;1.572;227;168;2.857;484;1.164;393;446;108;31;10.364
250750:João Pessoa - PB;Total;21;1.403;207;255;39;13;398;640;250;935;2.173;14;1.948;3.285;12.124;18.330;5.483;1.732;26.825;5.611;9.930;3.111;8.850;47.834;526;151.937;2;131;45;45;17;1;76;302;114;195;1.390;30;1.105;641;4.759;14.011;1.770;1.954;10.032;904;8.867;9.278;11.159;49.616;145;116.589;23;1.534;252;300;56;14;474;942;364;1.130;3.563;44;3.053;3.926;16.883;32.341;7.253;3.686;36.857;6.515;18.797;12.389;20.009;97.450;671;268.526
;00:Até 0,50;0;16;0;4;0;0;2;5;1;1;73;0;12;65;75;152;40;2;271;19;201;18;270;70;1;1.298;0;12;0;0;0;0;2;10;1;1;52;0;5;47;46;167;26;5;142;4;231;38;259;56;1;1.105;0;28;0;4;0;0;4;15;2;2;125;0;17;112;121;319;66;7;413;23;432;56;529;126;2;2.403
;01:0,51 a 1,00;16;82;70;51;5;5;70;103;54;78;310;9;332;106;1.792;3.032;479;66;3.307;503;2.961;250;1.082;2.928;85;17.776;0;16;11;14;1;0;11;69;32;43;366;24;286;24;1.713;3.250;264;130;3.163;157;3.211;958;2.323;3.925;11;20.002;16;98;81;65;6;5;81;172;86;121;676;33;618;130;3.505;6.282;743;196;6.470;660;6.172;1.208;3.405;6.853;96;37.778
;02:1,01 a 1,50;3;585;79;98;15;4;188;226;119;424;1.136;3;985;687;6.065;10.092;2.588;105;13.025;1.861;4.037;1.201;912;9.679;252;54.369;2;21;18;19;9;1;42;108;57;93;779;6;606;95;2.108;7.201;744;221;4.019;298;3.419;4.172;1.555;13.232;69;38.894;5;606;97;117;24;5;230;334;176;517;1.915;9;1.591;782;8.173;17.293;3.332;326;17.044;2.159;7.456;5.373;2.467;22.911;321;93.263
;03:1,51 a 2,00;2;316;22;37;9;0;80;99;34;212;238;2;253;673;1.641;2.264;908;104;5.550;1.248;986;620;398;3.969;79;19.744;0;22;8;5;2;0;10;46;9;14;62;0;73;50;291;1.291;235;200;902;131;670;1.722;692;7.060;24;13.519;2;338;30;42;11;0;90;145;43;226;300;2;326;723;1.932;3.555;1.143;304;6.452;1.379;1.656;2.342;1.090;11.029;103;33.263
;04:2,01 a 3,00;0;191;21;14;3;1;39;84;25;102;186;0;126;581;944;1.202;674;177;1.737;897;711;508;560;13.039;35;21.857;0;18;2;2;3;0;4;26;11;24;39;0;42;102;331;902;225;259;545;101;415;1.271;790;10.348;18;15.478;0;209;23;16;6;1;43;110;36;126;225;0;168;683;1.275;2.104;899;436;2.282;998;1.126;1.779;1.350;23.387;53;37.335
;05:3,01 a 4,00;0;50;1;6;0;1;2;31;2;54;63;0;36;240;197;386;216;184;456;205;227;227;720;5.709;18;9.031;0;16;3;0;0;0;1;14;2;10;15;0;13;49;31;326;88;221;192;58;217;476;717;5.215;9;7.673;0;66;4;6;0;1;3;45;4;64;78;0;49;289;228;712;304;405;648;263;444;703;1.437;10.924;27;16.704
;06:4,01 a 5,00;0;36;0;2;1;0;3;20;2;19;35;0;20;121;58;210;135;133;247;148;83;84;687;2.467;13;4.524;0;9;1;0;0;0;2;3;0;1;9;0;5;22;45;189;44;176;117;29;79;194;597;3.014;7;4.543;0;45;1;2;1;0;5;23;2;20;44;0;25;143;103;399;179;309;364;177;162;278;1.284;5.481;20;9.067
;07:5,01 a 7,00;0;17;1;1;2;0;0;25;0;15;16;0;8;231;40;145;129;230;314;143;77;63;825;3.152;12;5.446;0;7;1;1;0;0;1;3;0;5;6;0;7;71;10;103;46;265;105;41;58;109;838;2.697;1;4.375;0;24;2;2;2;0;1;28;0;20;22;0;15;302;50;248;175;495;419;184;135;172;1.663;5.849;13;9.821
;08:7,01 a 10,00;0;19;0;2;0;0;2;11;1;5;13;0;4;194;48;85;65;235;280;79;40;19;822;2.338;2;4.264;0;6;0;0;1;0;0;0;1;1;1;0;2;63;6;39;23;180;88;24;24;19;876;1.642;2;2.998;0;25;0;2;1;0;2;11;2;6;14;0;6;257;54;124;88;415;368;103;64;38;1.698;3.980;4;7.262
;09:10,01 a 15,00;0;12;0;0;0;0;0;1;0;3;19;0;5;137;15;32;21;202;134;48;16;5;873;1.858;5;3.386;0;1;0;0;0;0;1;1;0;0;1;0;2;43;2;7;7;142;57;8;12;8;941;1.190;0;2.423;0;13;0;0;0;0;1;2;0;3;20;0;7;180;17;39;28;344;191;56;28;13;1.814;3.048;5;5.809
;10:15,01 a 20,00;0;4;0;0;1;0;0;0;0;1;4;0;2;63;1;12;4;106;37;14;5;2;729;1.439;0;2.424;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1;3;2;36;9;2;1;1;632;605;0;1.323;0;4;0;0;1;0;0;0;0;1;4;0;2;94;2;15;6;142;46;16;6;3;1.361;2.044;0;3.747
;11:Mais de 20,00;0;4;0;0;0;0;0;0;0;1;4;0;0;53;0;12;4;99;21;11;1;0;362;1.114;2;1.688;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;3;0;29;5;0;2;2;220;562;0;833;0;4;0;0;0;0;0;0;0;1;4;0;0;63;0;15;4;128;26;11;3;2;582;1.676;2;2.521
;{ñ class};0;71;13;40;3;2;12;35;12;20;76;0;165;134;1.248;706;220;89;1.446;435;585;114;610;72;22;6.130;0;3;1;4;1;0;2;22;1;3;60;0;64;34;175;530;66;90;688;51;528;308;719;70;3;3.423;0;74;14;44;4;2;14;57;13;23;136;0;229;168;1.423;1.236;286;179;2.134;486;1.113;422;1.329;142;25;9.553
261160:Recife - PE;Total;19;1.505;2.158;1.413;1.592;269;731;1.635;877;2.436;522;14;5.839;9.101;25.140;40.075;16.425;4.277;84.349;20.228;23.096;15.102;15.712;80.290;1.873;354.678;14;268;311;270;209;44;123;910;525;903;1.659;3;4.048;2.034;2.323;33.710;7.274;5.048;42.221;5.138;20.915;38.532;24.178;90.281;603;281.544;33;1.773;2.469;1.683;1.801;313;854;2.545;1.402;3.339;2.181;17;9.887;11.135;27.463;73.785;23.699;9.325;126.570;25.366;44.011;53.634;39.890;170.571;2.476;636.222
;00:Até 0,50;0;13;48;8;3;0;0;22;21;24;2;0;36;31;209;472;155;13;734;139;624;234;333;485;22;3.628;0;1;14;5;1;0;0;14;4;20;28;0;59;34;121;593;155;27;730;77;686;477;460;347;16;3.869;0;14;62;13;4;0;0;36;25;44;30;0;95;65;330;1.065;310;40;1.464;216;1.310;711;793;832;38;7.497
;01:0,51 a 1,00;0;55;83;90;70;16;96;216;100;99;126;3;859;79;1.618;4.313;1.054;117;6.421;2.300;5.105;630;1.796;2.068;195;27.509;1;18;23;18;6;4;19;102;96;50;783;1;871;29;157;4.241;669;244;8.723;931;6.293;1.821;4.068;1.556;90;30.814;1;73;106;108;76;20;115;318;196;149;909;4;1.730;108;1.775;8.554;1.723;361;15.144;3.231;11.398;2.451;5.864;3.624;285;58.323
;02:1,01 a 1,50;0;350;697;362;617;56;259;442;379;790;270;10;2.913;1.188;9.405;21.350;6.778;399;31.843;4.922;8.945;5.624;2.823;6.931;570;107.923;1;20;113;69;73;14;45;257;248;276;658;1;2.124;94;496;18.219;2.715;755;17.230;1.305;8.553;14.286;4.667;17.691;236;90.146;1;370;810;431;690;70;304;699;627;1.066;928;11;5.037;1.282;9.901;39.569;9.493;1.154;49.073;6.227;17.498;19.910;7.490;24.622;806;198.069
;03:1,51 a 2,00;4;286;449;296;310;63;185;274;122;507;53;0;805;1.719;6.088;5.945;3.274;298;21.688;3.354;2.887;3.207;1.564;7.320;269;60.967;0;27;43;61;46;6;18;165;62;144;52;1;300;155;477;4.341;1.171;375;4.592;655;1.866;8.589;2.993;14.048;32;40.219;4;313;492;357;356;69;203;439;184;651;105;1;1.105;1.874;6.565;10.286;4.445;673;26.280;4.009;4.753;11.796;4.557;21.368;301;101.186
;04:2,01 a 3,00;1;291;363;313;238;25;91;259;90;406;34;0;486;2.110;3.284;3.585;2.480;302;7.349;3.963;2.023;2.197;1.653;8.646;323;40.512;1;58;54;50;34;4;12;151;53;131;44;0;176;322;417;2.809;1.122;520;3.675;698;1.318;4.715;2.963;12.147;45;31.519;2;349;417;363;272;29;103;410;143;537;78;0;662;2.432;3.701;6.394;3.602;822;11.024;4.661;3.341;6.912;4.616;20.793;368;72.031
;05:3,01 a 4,00;1;128;164;91;91;13;37;107;56;152;8;0;132;973;854;1.342;812;435;2.639;981;676;1.003;1.223;8.293;100;20.311;1;32;24;21;14;3;3;57;21;68;14;0;111;271;228;1.123;494;478;1.514;309;621;2.878;2.115;10.553;27;20.980;2;160;188;112;105;16;40;164;77;220;22;0;243;1.244;1.082;2.465;1.306;913;4.153;1.290;1.297;3.881;3.338;18.846;127;41.291
;06:4,01 a 5,00;2;114;98;60;37;14;0;65;19;82;2;0;66;422;294;645;385;443;1.470;603;364;479;980;12.531;35;19.210;1;27;10;11;6;5;7;31;8;42;7;0;55;153;97;616;202;531;846;246;302;1.510;1.422;7.508;9;13.652;3;141;108;71;43;19;7;96;27;124;9;0;121;575;391;1.261;587;974;2.316;849;666;1.989;2.402;20.039;44;32.862
;07:5,01 a 7,00;2;92;102;49;42;16;7;70;20;94;3;0;81;480;276;467;410;558;1.907;775;338;507;1.067;10.854;84;18.301;2;23;14;5;4;4;7;43;7;43;7;0;30;248;101;405;248;688;1.008;250;298;1.572;1.363;9.177;66;15.613;4;115;116;54;46;20;14;113;27;137;10;0;111;728;377;872;658;1.246;2.915;1.025;636;2.079;2.430;20.031;150;33.914
;08:7,01 a 10,00;2;44;45;34;13;41;0;55;7;67;5;0;53;586;183;223;247;552;1.269;573;163;459;1.341;8.975;77;15.014;2;21;9;11;1;2;5;35;2;44;1;0;27;267;65;174;124;560;601;142;136;1.033;1.366;8.031;33;12.692;4;65;54;45;14;43;5;90;9;111;6;0;80;853;248;397;371;1.112;1.870;715;299;1.492;2.707;17.006;110;27.706
;09:10,01 a 15,00;0;32;16;17;7;15;2;38;1;47;1;0;53;633;65;117;152;448;911;592;115;309;1.316;6.170;31;11.088;2;20;2;0;1;2;2;19;2;22;1;0;13;265;15;78;73;413;334;125;57;558;1.295;4.757;7;8.063;2;52;18;17;8;17;4;57;3;69;2;0;66;898;80;195;225;861;1.245;717;172;867;2.611;10.927;38;19.151
;10:15,01 a 20,00;2;23;12;6;1;1;0;13;0;34;0;0;21;201;16;42;45;228;304;232;45;88;825;2.476;5;4.620;0;5;1;0;0;0;1;3;0;29;0;0;5;57;5;16;17;159;143;24;18;100;659;1.807;0;3.049;2;28;13;6;1;1;1;16;0;63;0;0;26;258;21;58;62;387;447;256;63;188;1.484;4.283;5;7.669
;11:Mais de 20,00;1;22;1;7;0;1;0;8;1;48;1;0;38;261;20;37;51;289;222;152;44;52;328;3.734;7;5.325;0;4;0;0;0;0;0;5;0;16;0;0;2;73;2;5;8;114;66;23;21;61;213;2.359;2;2.974;1;26;1;7;0;1;0;13;1;64;1;0;40;334;22;42;59;403;288;175;65;113;541;6.093;9;8.299
;{ñ class};4;55;80;80;163;8;54;66;61;86;17;1;296;418;2.828;1.537;582;195;7.592;1.642;1.767;313;463;1.807;155;20.270;3;12;4;19;23;0;4;28;22;18;64;0;275;66;142;1.090;276;184;2.759;353;746;932;594;300;40;7.954;7;67;84;99;186;8;58;94;83;104;81;1;571;484;2.970;2.627;858;379;10.351;1.995;2.513;1.245;1.057;2.107;195;28.224
270430:Maceió - AL;Total;102;564;591;986;58;77;479;502;199;1.939;157;36;4.217;2.356;15.589;22.266;5.754;1.452;21.323;8.001;13.051;4.217;6.737;30.098;652;141.403;9;76;75;72;8;5;104;265;60;655;349;18;1.662;426;1.108;17.376;2.077;1.506;12.214;1.719;11.595;11.202;9.194;33.295;51;105.121;111;640;666;1.058;66;82;583;767;259;2.594;506;54;5.879;2.782;16.697;39.642;7.831;2.958;33.537;9.720;24.646;15.419;15.931;63.393;703;246.524
;00:Até 0,50;0;3;4;0;1;1;3;6;1;11;0;0;41;21;120;354;85;12;204;54;291;41;216;28;2;1.499;0;3;1;2;0;0;0;3;1;8;2;0;57;18;62;378;68;11;126;19;314;81;232;38;1;1.425;0;6;5;2;1;1;3;9;2;19;2;0;98;39;182;732;153;23;330;73;605;122;448;66;3;2.924
;01:0,51 a 1,00;1;88;84;80;9;5;92;109;62;120;72;2;576;36;2.186;4.658;667;39;3.431;1.113;2.969;279;1.212;640;73;18.603;0;14;8;13;2;1;24;113;22;81;146;1;445;13;203;4.271;354;73;4.370;536;3.624;1.011;2.446;1.378;11;19.160;1;102;92;93;11;6;116;222;84;201;218;3;1.021;49;2.389;8.929;1.021;112;7.801;1.649;6.593;1.290;3.658;2.018;84;37.763
;02:1,01 a 1,50;13;284;239;180;18;29;222;191;86;746;56;28;1.873;695;5.813;11.032;2.473;148;10.137;2.434;6.111;1.784;1.120;3.505;376;49.593;0;38;28;22;5;1;34;84;21;317;125;15;750;46;395;8.433;855;216;5.049;488;5.078;5.209;1.568;4.989;17;33.783;13;322;267;202;23;30;256;275;107;1.063;181;43;2.623;741;6.208;19.465;3.328;364;15.186;2.922;11.189;6.993;2.688;8.494;393;83.376
;03:1,51 a 2,00;32;70;122;101;11;8;64;69;14;438;4;5;645;222;3.044;2.411;1.011;76;4.264;1.908;1.685;1.036;561;4.167;36;22.004;1;11;16;10;1;2;7;13;5;123;14;2;119;30;152;1.573;271;128;1.027;150;904;2.209;699;6.995;4;14.466;33;81;138;111;12;10;71;82;19;561;18;7;764;252;3.196;3.984;1.282;204;5.291;2.058;2.589;3.245;1.260;11.162;40;36.470
;04:2,01 a 3,00;15;46;83;296;9;1;20;35;15;228;1;1;309;222;1.765;1.461;653;102;1.301;853;842;469;580;3.400;47;12.754;0;4;11;11;0;0;6;7;4;47;5;0;92;63;129;1.010;196;139;550;164;627;1.054;813;5.821;4;10.757;15;50;94;307;9;1;26;42;19;275;6;1;401;285;1.894;2.471;849;241;1.851;1.017;1.469;1.523;1.393;9.221;51;23.511
;05:3,01 a 4,00;8;13;11;147;2;1;3;17;2;37;0;0;117;195;353;557;209;146;315;289;242;228;473;2.098;18;5.481;1;2;1;6;0;1;6;5;0;10;0;0;54;77;49;445;90;166;227;74;233;717;653;3.998;3;6.818;9;15;12;153;2;2;9;22;2;47;0;0;171;272;402;1.002;299;312;542;363;475;945;1.126;6.096;21;12.299
;06:4,01 a 5,00;2;4;5;49;2;1;4;7;1;31;1;0;65;166;156;230;96;127;182;159;148;81;389;4.330;8;6.244;2;0;1;1;0;0;2;3;1;7;2;0;16;35;21;203;50;127;127;43;138;252;462;3.022;0;4.515;4;4;6;50;2;1;6;10;2;38;3;0;81;201;177;433;146;254;309;202;286;333;851;7.352;8;10.759
;07:5,01 a 7,00;6;1;4;47;2;2;3;3;0;48;1;0;63;217;117;191;99;164;158;217;147;55;399;4.771;2;6.717;1;0;1;3;0;0;4;1;0;15;0;0;18;38;24;128;37;198;87;56;116;188;560;3.014;1;4.490;7;1;5;50;2;2;7;4;0;63;1;0;81;255;141;319;136;362;245;273;263;243;959;7.785;3;11.207
;08:7,01 a 10,00;6;1;0;14;1;0;1;0;0;91;0;0;34;124;74;80;68;231;84;143;53;36;546;2.943;3;4.533;1;0;0;2;0;0;1;0;0;14;0;0;8;20;23;41;12;195;40;38;38;54;641;1.738;1;2.867;7;1;0;16;1;0;2;0;0;105;0;0;42;144;97;121;80;426;124;181;91;90;1.187;4.681;4;7.400
;09:10,01 a 15,00;8;0;0;12;0;0;0;0;0;76;0;0;37;83;42;40;52;149;45;67;20;7;448;1.775;2;2.863;0;0;0;0;0;0;0;0;0;12;0;0;17;28;2;8;4;138;17;12;15;15;423;1.083;0;1.774;8;0;0;12;0;0;0;0;0;88;0;0;54;111;44;48;56;287;62;79;35;22;871;2.858;2;4.637
;10:15,01 a 20,00;4;0;0;0;0;0;0;0;0;32;0;0;13;29;5;6;16;111;11;21;9;8;296;875;0;1.436;1;0;0;0;0;0;0;0;0;2;0;0;2;4;0;2;4;41;3;3;3;2;211;397;0;675;5;0;0;0;0;0;0;0;0;34;0;0;15;33;5;8;20;152;14;24;12;10;507;1.272;0;2.111
;11:Mais de 20,00;1;0;0;1;0;0;0;0;0;27;0;0;25;6;1;8;9;82;16;13;10;4;162;1.372;0;1.737;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;17;4;1;1;2;100;647;0;783;1;0;0;1;0;0;0;0;0;27;0;0;36;6;1;8;9;99;20;14;11;6;262;2.019;0;2.520
;{ñ class};6;54;39;59;3;29;67;65;18;54;22;0;419;340;1.913;1.238;316;65;1.175;730;524;189;335;194;85;7.939;2;4;8;2;0;0;20;36;6;19;55;0;73;54;48;884;136;57;587;135;504;408;386;175;9;3.608;8;58;47;61;3;29;87;101;24;73;77;0;492;394;1.961;2.122;452;122;1.762;865;1.028;597;721;369;94;11.547
280030:Aracaju - SE;Total;520;199;440;1.003;128;30;323;404;241;466;656;0;1.600;3.250;10.345;15.415;3.305;1.636;21.581;6.293;11.957;6.041;4.625;24.383;689;115.530;92;27;79;738;31;2;50;175;101;188;386;0;1.833;733;1.287;13.767;1.284;1.820;10.708;1.378;11.200;15.975;7.459;23.367;93;92.773;612;226;519;1.741;159;32;373;579;342;654;1.042;0;3.433;3.983;11.632;29.182;4.589;3.456;32.289;7.671;23.157;22.016;12.084;47.750;782;208.303
;00:Até 0,50;4;0;5;42;0;0;1;7;4;3;14;0;28;67;107;271;61;6;274;49;343;107;204;159;0;1.756;0;0;5;26;4;0;0;5;1;6;17;0;42;55;57;290;34;6;208;54;319;182;274;193;0;1.778;4;0;10;68;4;0;1;12;5;9;31;0;70;122;164;561;95;12;482;103;662;289;478;352;0;3.534
