;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;34;137;373;476;61;116;57;373;144;247;662;56;1.063;310;7.266;5.021;1.553;367;7.851;6.712;4.636;799;1.829;6.976;231;47.350;5;24;78;57;12;10;13;173;54;76;622;20;314;39;692;3.301;800;592;3.653;845;3.829;1.849;2.423;14.368;44;33.893;39;161;451;533;73;126;70;546;198;323;1.284;76;1.377;349;7.958;8.322;2.353;959;11.504;7.557;8.465;2.648;4.252;21.344;275;81.243
;05:3,01 a 4,00;9;38;206;158;26;28;12;168;42;144;239;44;435;165;2.319;1.902;584;609;2.113;1.895;1.416;300;1.402;5.697;51;20.002;3;15;44;33;6;6;4;120;15;70;229;10;199;65;354;1.144;310;870;1.398;354;1.279;858;1.707;9.948;23;19.064;12;53;250;191;32;34;16;288;57;214;468;54;634;230;2.673;3.046;894;1.479;3.511;2.249;2.695;1.158;3.109;15.645;74;39.066
;06:4,01 a 5,00;7;18;116;122;11;3;7;76;31;83;104;11;217;183;1.078;837;292;395;1.087;729;769;181;1.141;13.874;24;21.396;5;4;29;14;9;7;1;49;4;47;84;2;108;72;183;542;187;558;822;214;874;655;1.086;5.672;16;11.244;12;22;145;136;20;10;8;125;35;130;188;13;325;255;1.261;1.379;479;953;1.909;943;1.643;836;2.227;19.546;40;32.640
;07:5,01 a 7,00;7;21;103;118;21;13;12;88;30;130;122;12;224;291;1.280;789;274;728;1.195;907;651;221;1.498;12.026;25;20.786;6;8;15;10;8;1;2;70;5;43;84;3;121;118;213;428;159;856;781;273;557;735;1.357;12.666;19;18.538;13;29;118;128;29;14;14;158;35;173;206;15;345;409;1.493;1.217;433;1.584;1.976;1.180;1.208;956;2.855;24.692;44;39.324
;08:7,01 a 10,00;10;20;36;107;27;16;1;40;7;108;44;11;143;361;843;415;214;1.008;941;594;429;198;1.280;5.265;28;12.146;2;2;18;10;4;0;1;47;3;45;36;0;44;173;194;179;83;794;396;161;364;485;1.167;5.577;14;9.799;12;22;54;117;31;16;2;87;10;153;80;11;187;534;1.037;594;297;1.802;1.337;755;793;683;2.447;10.842;42;21.945
;09:10,01 a 15,00;17;6;31;26;60;2;1;15;2;121;21;13;77;333;484;211;158;1.316;499;325;478;217;1.181;4.173;14;9.781;7;2;4;4;12;0;0;24;2;27;13;1;32;127;107;78;55;931;242;71;518;413;1.021;3.342;4;7.037;24;8;35;30;72;2;1;39;4;148;34;14;109;460;591;289;213;2.247;741;396;996;630;2.202;7.515;18;16.818
;10:15,01 a 20,00;16;2;15;6;22;0;0;6;2;75;10;5;32;143;185;79;61;895;150;133;97;78;584;2.187;8;4.791;5;0;4;1;5;0;0;2;0;22;3;0;9;38;33;21;19;516;65;41;123;166;484;1.573;2;3.132;21;2;19;7;27;0;0;8;2;97;13;5;41;181;218;100;80;1.411;215;174;220;244;1.068;3.760;10;7.923
;11:Mais de 20,00;37;4;13;9;20;0;0;8;1;127;9;4;69;109;154;101;73;733;126;142;65;86;362;3.623;7;5.882;5;0;1;1;3;0;0;0;0;17;1;0;8;19;10;20;9;209;50;28;20;90;224;2.374;4;3.093;42;4;14;10;23;0;0;8;1;144;10;4;77;128;164;121;82;942;176;170;85;176;586;5.997;11;8.975
;{ñ class};2;18;27;11;3;14;16;18;7;18;44;10;126;80;574;400;82;52;527;388;343;47;231;166;13;3.217;0;1;3;5;1;1;0;8;6;4;148;9;95;10;21;189;31;48;538;34;195;128;176;257;3;1.911;2;19;30;16;4;15;16;26;13;22;192;19;221;90;595;589;113;100;1.065;422;538;175;407;423;16;5.128
240810:Natal - RN;Total;916;445;707;330;53;63;783;721;276;179;5.816;24;3.064;3.684;23.697;26.810;5.064;1.859;28.485;6.356;15.720;3.215;9.647;43.131;805;181.850;229;115;98;40;3;13;153;287;116;49;8.942;25;1.403;651;1.698;21.940;2.300;1.995;14.771;1.754;13.671;8.505;11.623;48.265;175;138.821;1.145;560;805;370;56;76;936;1.008;392;228;14.758;49;4.467;4.335;25.395;48.750;7.364;3.854;43.256;8.110;29.391;11.720;21.270;91.396;980;320.671
;00:Até 0,50;0;0;0;1;0;0;0;5;0;0;123;0;10;14;46;88;7;12;49;31;129;31;157;110;7;820;0;7;3;0;0;0;0;1;0;0;245;0;19;15;47;84;14;14;134;36;116;43;169;185;3;1.135;0;7;3;1;0;0;0;6;0;0;368;0;29;29;93;172;21;26;183;67;245;74;326;295;10;1.955
;01:0,51 a 1,00;1;21;31;13;7;2;43;52;21;5;182;2;136;20;644;1.135;161;9;791;199;1.068;102;621;1.324;126;6.716;1;1;11;2;0;0;20;20;14;2;684;6;125;16;131;1.083;105;27;865;75;1.364;225;1.234;987;23;7.021;2;22;42;15;7;2;63;72;35;7;866;8;261;36;775;2.218;266;36;1.656;274;2.432;327;1.855;2.311;149;13.737
;02:1,01 a 1,50;8;239;442;152;29;36;400;356;123;123;4.092;10;1.827;268;13.000;17.770;2.921;168;15.420;2.194;9.162;1.441;1.378;3.030;339;74.928;7;58;59;26;1;10;92;158;68;33;7.075;17;1.007;62;672;16.050;1.319;397;10.305;823;8.368;4.473;2.762;5.454;72;59.368;15;297;501;178;30;46;492;514;191;156;11.167;27;2.834;330;13.672;33.820;4.240;565;25.725;3.017;17.530;5.914;4.140;8.484;411;134.296
;03:1,51 a 2,00;9;108;132;51;13;17;207;130;46;19;571;5;472;746;4.781;3.874;809;82;6.561;913;2.359;815;622;4.524;152;28.018;1;16;15;4;1;1;13;50;14;6;199;0;118;72;256;2.091;285;146;1.284;257;1.420;2.174;866;7.225;11;16.525;10;124;147;55;14;18;220;180;60;25;770;5;590;818;5.037;5.965;1.094;228;7.845;1.170;3.779;2.989;1.488;11.749;163;44.543
;04:2,01 a 3,00;27;59;83;60;2;6;105;108;56;17;442;2;385;572;3.267;2.133;568;138;3.378;1.837;1.564;336;830;6.256;60;22.291;2;23;7;4;1;2;11;26;14;3;190;0;76;82;245;1.428;301;216;970;241;1.054;611;1.017;11.262;14;17.800;29;82;90;64;3;8;116;134;70;20;632;2;461;654;3.512;3.561;869;354;4.348;2.078;2.618;947;1.847;17.518;74;40.091
;05:3,01 a 4,00;2;12;3;33;2;2;12;34;9;4;101;2;69;530;736;812;243;220;765;369;470;229;964;11.870;52;17.545;4;6;2;4;0;0;4;7;4;4;54;1;24;96;102;555;121;221;337;96;379;358;905;10.387;22;13.693;6;18;5;37;2;2;16;41;13;8;155;3;93;626;838;1.367;364;441;1.102;465;849;587;1.869;22.257;74;31.238
;06:4,01 a 5,00;2;1;2;4;0;0;6;9;12;2;65;0;47;301;298;304;104;169;425;165;212;82;747;3.144;15;6.116;1;3;1;0;0;0;7;2;1;0;16;0;5;62;61;192;57;150;227;63;215;190;612;4.113;6;5.984;3;4;3;4;0;0;13;11;13;2;81;0;52;363;359;496;161;319;652;228;427;272;1.359;7.257;21;12.100
;07:5,01 a 7,00;22;0;6;8;0;0;3;12;3;2;70;2;32;459;286;299;106;247;324;264;176;66;1.141;4.272;7;7.807;15;1;0;0;0;0;5;13;1;1;27;1;8;85;66;193;58;241;211;76;195;206;1.093;3.216;4;5.716;37;1;6;8;0;0;8;25;4;3;97;3;40;544;352;492;164;488;535;340;371;272;2.234;7.488;11;13.523
;08:7,01 a 10,00;79;0;3;3;0;0;1;7;1;3;28;1;18;407;219;129;39;240;257;139;116;32;1.281;2.520;17;5.540;28;0;0;0;0;0;1;6;0;0;16;0;5;80;71;77;17;242;156;44;112;107;1.205;1.739;9;3.915;107;0;3;3;0;0;2;13;1;3;44;1;23;487;290;206;56;482;413;183;228;139;2.486;4.259;26;9.455
;09:10,01 a 15,00;98;2;1;0;0;0;0;2;2;0;15;0;8;210;92;62;32;317;181;70;250;38;1.088;2.275;16;4.759;44;0;0;0;0;0;0;2;0;0;7;0;6;55;32;35;7;233;106;20;223;34;1.014;1.361;9;3.188;142;2;1;0;0;0;0;4;2;0;22;0;14;265;124;97;39;550;287;90;473;72;2.102;3.636;25;7.947
;10:15,01 a 20,00;214;0;0;0;0;0;0;2;0;0;2;0;6;61;37;15;21;153;59;23;42;13;324;1.620;3;2.595;75;0;0;0;0;0;0;2;0;0;1;0;0;16;6;9;4;66;33;4;68;3;385;1.050;0;1.722;289;0;0;0;0;0;0;4;0;0;3;0;6;77;43;24;25;219;92;27;110;16;709;2.670;3;4.317
;11:Mais de 20,00;450;0;0;1;0;0;0;4;0;0;16;0;4;50;54;13;17;94;33;23;27;4;335;2.114;0;3.239;51;0;0;0;0;0;0;0;0;0;1;0;0;6;6;6;5;26;10;1;10;2;221;1.183;0;1.528;501;0;0;1;0;0;0;4;0;0;17;0;4;56;60;19;22;120;43;24;37;6;556;3.297;0;4.767
;{ñ class};4;3;4;4;0;0;6;0;3;4;109;0;50;46;237;176;36;10;242;129;145;26;159;72;11;1.476;0;0;0;0;0;0;0;0;0;0;427;0;10;4;3;137;7;16;133;18;147;79;140;103;2;1.226;4;3;4;4;0;0;6;0;3;4;536;0;60;50;240;313;43;26;375;147;292;105;299;175;13;2.702
250750:João Pessoa - PB;Total;26;1.763;560;509;11;19;644;1.282;549;1.123;3.221;441;2.872;4.370;25.812;19.011;5.378;2.050;19.480;6.710;9.111;2.376;8.081;53.687;600;169.686;7;114;94;93;8;2;91;542;268;247;2.060;202;934;815;2.346;13.953;1.628;2.642;5.855;1.096;8.602;6.317;9.687;65.799;132;123.534;33;1.877;654;602;19;21;735;1.824;817;1.370;5.281;643;3.806;5.185;28.158;32.964;7.006;4.692;25.335;7.806;17.713;8.693;17.768;119.486;732;293.220
;00:Até 0,50;0;1;0;0;0;0;0;1;0;0;7;10;4;0;36;8;3;2;47;21;60;10;263;62;0;535;0;1;2;0;0;0;0;0;0;0;34;12;1;1;18;4;3;1;18;24;119;16;181;50;0;485;0;2;2;0;0;0;0;1;0;0;41;22;5;1;54;12;6;3;65;45;179;26;444;112;0;1.020
;01:0,51 a 1,00;12;50;62;29;0;9;56;91;41;42;99;41;88;90;739;481;72;15;925;192;855;37;610;8.468;80;13.184;2;6;9;13;0;0;4;60;20;15;130;22;61;60;312;285;49;21;536;56;843;185;946;13.740;6;17.381;14;56;71;42;0;9;60;151;61;57;229;63;149;150;1.051;766;121;36;1.461;248;1.698;222;1.556;22.208;86;30.565
;02:1,01 a 1,50;4;723;330;281;7;10;431;580;339;603;1.817;285;1.651;1.278;15.649;13.073;3.171;223;11.174;2.590;5.483;989;1.274;10.776;311;73.052;4;32;64;49;5;2;54;299;215;171;1.475;130;695;245;1.348;10.694;1.104;448;3.014;480;5.543;3.494;2.355;17.759;52;49.731;8;755;394;330;12;12;485;879;554;774;3.292;415;2.346;1.523;16.997;23.767;4.275;671;14.188;3.070;11.026;4.483;3.629;28.535;363;122.783
;03:1,51 a 2,00;8;404;88;106;3;0;100;201;72;238;675;35;493;1.177;4.670;2.838;1.048;149;3.766;1.069;1.139;463;359;5.388;74;24.563;0;14;5;19;3;0;15;64;19;21;287;13;43;122;262;1.449;192;441;627;171;750;1.009;490;8.692;23;14.731;8;418;93;125;6;0;115;265;91;259;962;48;536;1.299;4.932;4.287;1.240;590;4.393;1.240;1.889;1.472;849;14.080;97;39.294
;04:2,01 a 3,00;2;284;57;47;1;0;38;189;38;133;280;20;348;681;2.876;1.477;619;190;1.211;1.826;695;419;589;10.795;58;22.873;1;24;11;9;0;0;9;60;7;23;55;12;65;99;188;880;179;520;438;142;474;965;870;11.836;28;16.895;3;308;68;56;1;0;47;249;45;156;335;32;413;780;3.064;2.357;798;710;1.649;1.968;1.169;1.384;1.459;22.631;86;39.768
;05:3,01 a 4,00;0;144;8;13;0;0;7;60;15;50;138;13;89;244;894;490;207;237;401;225;190;144;671;7.247;20;11.507;0;17;2;2;0;0;1;23;1;5;15;4;23;47;85;264;54;266;134;71;198;219;620;5.481;5;7.537;0;161;10;15;0;0;8;83;16;55;153;17;112;291;979;754;261;503;535;296;388;363;1.291;12.728;25;19.044
;06:4,01 a 5,00;0;49;6;14;0;0;2;38;10;15;62;9;45;123;266;191;75;166;175;142;105;122;673;2.017;9;4.314;0;7;0;1;0;0;3;8;3;2;11;3;12;40;31;106;16;171;80;37;79;200;509;2.138;10;3.467;0;56;6;15;0;0;5;46;13;17;73;12;57;163;297;297;91;337;255;179;184;322;1.182;4.155;19;7.781
;07:5,01 a 7,00;0;28;6;6;0;0;4;34;15;13;42;7;36;220;197;146;70;281;978;225;98;85;1.064;2.316;20;5.891;0;3;1;0;0;0;0;11;0;5;5;4;12;60;41;94;15;254;607;59;98;122;1.070;2.184;5;4.650;0;31;7;6;0;0;4;45;15;18;47;11;48;280;238;240;85;535;1.585;284;196;207;2.134;4.500;25;10.541
;08:7,01 a 10,00;0;32;0;4;0;0;1;27;2;10;19;9;18;227;147;91;25;244;416;130;98;35;933;2.236;8;4.712;0;5;0;0;0;0;4;5;0;1;3;0;4;51;37;39;7;213;135;24;61;18;1.061;1.426;1;3.095;0;37;0;4;0;0;5;32;2;11;22;9;22;278;184;130;32;457;551;154;159;53;1.994;3.662;9;7.807
;09:10,01 a 15,00;0;20;0;2;0;0;0;13;4;7;14;6;10;140;58;41;22;314;180;50;251;34;886;1.588;2;3.642;0;4;0;0;0;0;0;1;1;1;1;0;2;49;6;13;0;199;187;8;252;14;960;1.093;1;2.792;0;24;0;2;0;0;0;14;5;8;15;6;12;189;64;54;22;513;367;58;503;48;1.846;2.681;3;6.434
;10:15,01 a 20,00;0;7;0;0;0;0;0;3;3;2;10;2;4;61;17;16;13;131;51;25;40;16;313;1.106;3;1.823;0;1;0;0;0;0;0;1;1;0;0;0;0;25;5;2;0;47;36;6;72;2;341;599;0;1.138;0;8;0;0;0;0;0;4;4;2;10;2;4;86;22;18;13;178;87;31;112;18;654;1.705;3;2.961
;11:Mais de 20,00;0;5;0;0;0;0;0;1;2;2;9;2;4;68;19;9;7;75;17;15;22;4;321;1.677;2;2.261;0;0;0;0;0;0;1;0;0;0;0;0;0;10;2;1;0;20;6;1;9;2;196;779;0;1.027;0;5;0;0;0;0;1;1;2;2;9;2;4;78;21;10;7;95;23;16;31;6;517;2.456;2;3.288
;{ñ class};0;16;3;7;0;0;5;44;8;8;49;2;82;61;244;150;46;23;139;200;75;18;125;11;13;1.329;0;0;0;0;0;0;0;10;1;3;44;2;16;6;11;122;9;41;37;17;104;71;88;22;1;605;0;16;3;7;0;0;5;54;9;11;93;4;98;67;255;272;55;64;176;217;179;89;213;33;14;1.934
261160:Recife - PE;Total;406;2.251;3.283;1.402;727;560;2.018;2.417;1.152;3.728;908;262;7.575;8.599;60.295;53.341;20.234;5.094;80.834;24.984;31.783;10.838;15.297;80.995;2.099;421.082;199;316;567;311;255;45;408;1.261;652;1.572;3.313;29;5.040;1.782;9.082;43.955;9.078;5.810;47.707;7.403;30.032;27.406;21.578;97.274;558;315.633;605;2.567;3.850;1.713;982;605;2.426;3.678;1.804;5.300;4.221;291;12.615;10.381;69.377;97.296;29.312;10.904;128.541;32.387;61.815;38.244;36.875;178.269;2.657;736.715
;00:Até 0,50;0;0;5;2;3;0;6;1;2;20;5;0;39;13;123;311;61;12;176;70;461;137;231;201;7;1.886;0;5;5;0;3;0;5;4;3;16;33;0;21;9;150;416;65;15;189;69;299;377;244;515;4;2.447;0;5;10;2;6;0;11;5;5;36;38;0;60;22;273;727;126;27;365;139;760;514;475;716;11;4.333
;01:0,51 a 1,00;2;62;56;21;9;7;28;81;47;94;20;5;185;49;627;1.546;343;28;2.435;1.123;1.939;102;937;906;136;10.788;6;14;16;3;1;0;8;67;39;40;77;3;264;8;177;1.390;255;60;5.005;879;3.177;269;1.258;1.246;36;14.298;8;76;72;24;10;7;36;148;86;134;97;8;449;57;804;2.936;598;88;7.440;2.002;5.116;371;2.195;2.152;172;25.086
;02:1,01 a 1,50;85;775;1.187;423;182;186;879;777;476;1.395;661;206;4.424;1.512;22.882;31.093;9.637;385;34.735;7.353;16.572;3.650;2.928;4.477;823;147.703;11;95;308;85;104;16;183;520;392;785;2.770;23;3.576;103;2.620;29.097;4.425;790;27.190;2.848;18.119;10.444;5.947;7.580;201;118.232;96;870;1.495;508;286;202;1.062;1.297;868;2.180;3.431;229;8.000;1.615;25.502;60.190;14.062;1.175;61.925;10.201;34.691;14.094;8.875;12.057;1.024;265.935
;03:1,51 a 2,00;47;429;711;259;136;168;691;559;180;744;117;23;1.006;837;16.327;9.008;3.373;216;21.133;3.175;4.748;2.497;1.630;9.817;256;78.087;12;36;71;82;31;13;74;187;67;204;202;1;442;81;2.078;6.067;1.423;407;5.175;939;2.993;6.529;2.562;22.777;48;52.501;59;465;782;341;167;181;765;746;247;948;319;24;1.448;918;18.405;15.075;4.796;623;26.308;4.114;7.741;9.026;4.192;32.594;304;130.588
;04:2,01 a 3,00;60;490;596;278;117;90;261;420;223;586;63;16;831;1.440;10.954;6.085;3.218;315;10.662;7.159;3.025;1.804;1.734;9.281;367;60.075;27;52;68;80;21;3;60;177;78;172;113;2;231;203;1.379;3.553;1.305;552;3.990;1.104;2.192;3.773;2.975;17.441;76;39.627;87;542;664;358;138;93;321;597;301;758;176;18;1.062;1.643;12.333;9.638;4.523;867;14.652;8.263;5.217;5.577;4.709;26.722;443;99.702
;05:3,01 a 4,00;24;154;271;120;50;23;80;166;72;230;18;3;369;904;3.756;2.046;1.039;748;3.719;1.820;940;841;1.345;17.481;168;36.387;22;25;33;21;21;2;22;81;24;73;34;0;181;130;712;1.342;549;863;1.723;445;968;2.274;1.726;16.180;32;27.483;46;179;304;141;71;25;102;247;96;303;52;3;550;1.034;4.468;3.388;1.588;1.611;5.442;2.265;1.908;3.115;3.071;33.661;200;63.870
;06:4,01 a 5,00;13;75;141;94;26;10;32;109;40;128;6;1;154;556;1.462;973;583;484;1.791;833;570;387;1.020;8.719;48;18.255;17;14;27;8;17;2;17;47;16;54;16;0;104;103;476;647;356;617;1.112;244;504;1.044;1.458;7.150;20;14.070;30;89;168;102;43;12;49;156;56;182;22;1;258;659;1.938;1.620;939;1.101;2.903;1.077;1.074;1.431;2.478;15.869;68;32.325
;07:5,01 a 7,00;17;74;121;95;35;8;12;110;53;141;4;0;175;682;1.331;841;634;870;1.750;1.136;536;424;1.542;12.151;55;22.797;22;24;13;14;12;2;12;58;22;68;11;0;75;257;574;623;300;824;1.174;314;479;1.076;1.697;10.749;36;18.436;39;98;134;109;47;10;24;168;75;209;15;0;250;939;1.905;1.464;934;1.694;2.924;1.450;1.015;1.500;3.239;22.900;91;41.233
;08:7,01 a 10,00;39;48;82;51;63;7;7;88;28;125;9;0;107;746;946;477;437;583;1.541;971;320;305;1.487;8.184;131;16.782;23;17;11;11;28;2;8;47;6;55;14;0;44;305;359;325;178;694;887;260;271;556;1.499;7.038;68;12.706;62;65;93;62;91;9;15;135;34;180;23;0;151;1.051;1.305;802;615;1.277;2.428;1.231;591;861;2.986;15.222;199;29.488
;09:10,01 a 15,00;48;32;40;33;45;37;5;52;13;112;0;0;91;795;677;273;333;703;1.285;611;542;369;1.425;4.288;56;11.865;28;12;8;4;8;3;11;54;2;53;11;0;23;345;397;155;88;651;595;161;543;519;1.431;3.118;23;8.243;76;44;48;37;53;40;16;106;15;165;11;0;114;1.140;1.074;428;421;1.354;1.880;772;1.085;888;2.856;7.406;79;20.108
;10:15,01 a 20,00;14;18;13;9;17;15;3;19;3;36;1;0;25;354;217;136;160;342;461;212;137;148;472;2.030;21;4.863;13;6;1;0;2;2;4;9;0;19;1;0;10;129;82;34;55;179;181;43;155;200;369;1.283;3;2.780;27;24;14;9;19;17;7;28;3;55;2;0;35;483;299;170;215;521;642;255;292;348;841;3.313;24;7.643
;11:Mais de 20,00;57;27;20;9;29;9;0;11;8;54;1;0;69;573;152;96;189;343;484;161;112;103;349;3.360;12;6.228;18;5;2;0;4;0;2;2;0;15;0;0;5;101;28;29;37;99;169;22;33;117;247;2.105;3;3.043;75;32;22;9;33;9;2;13;8;69;1;0;74;674;180;125;226;442;653;183;145;220;596;5.465;15;9.271
;{ñ class};0;67;40;8;15;0;14;24;7;63;3;8;100;138;841;456;227;65;662;360;1.881;71;197;100;19;5.366;0;11;4;3;3;0;2;8;3;18;31;0;64;8;50;277;42;59;317;75;299;228;165;92;8;1.767;0;78;44;11;18;0;16;32;10;81;34;8;164;146;891;733;269;124;979;435;2.180;299;362;192;27;7.133
270430:Maceió - AL;Total;130;443;645;584;28;205;637;727;153;1.365;160;88;8.974;3.203;28.625;24.460;4.803;1.580;17.146;8.752;15.552;2.712;6.432;32.085;987;160.476;19;49;92;87;8;20;111;310;55;502;394;55;1.585;544;1.509;19.159;1.577;1.788;6.129;1.908;15.068;7.145;7.925;33.120;62;99.221;149;492;737;671;36;225;748;1.037;208;1.867;554;143;10.559;3.747;30.134;43.619;6.380;3.368;23.275;10.660;30.620;9.857;14.357;65.205;1.049;259.697
;00:Até 0,50;0;0;0;2;0;0;0;0;0;5;0;0;101;7;139;79;6;1;42;33;223;14;134;17;1;804;0;0;0;4;0;0;0;1;1;1;1;0;52;6;28;89;7;1;34;55;139;26;119;16;0;580;0;0;0;6;0;0;0;1;1;6;1;0;153;13;167;168;13;2;76;88;362;40;253;33;1;1.384
;01:0,51 a 1,00;7;31;18;12;0;6;57;64;9;39;12;1;1.031;39;1.871;1.143;109;22;596;193;1.332;95;633;288;91;7.699;2;5;11;2;0;6;9;51;11;29;42;7;176;24;112;1.075;51;30;445;69;1.587;242;838;416;11;5.251;9;36;29;14;0;12;66;115;20;68;54;8;1.207;63;1.983;2.218;160;52;1.041;262;2.919;337;1.471;704;102;12.950
;02:1,01 a 1,50;61;316;258;147;12;71;416;324;71;622;125;74;3.992;622;15.958;16.105;2.880;226;8.040;2.874;9.090;1.094;1.385;5.077;581;70.421;5;26;49;42;4;5;58;150;34;321;323;41;877;73;755;13.697;939;470;3.449;924;10.020;3.565;2.591;6.532;27;44.977;66;342;307;189;16;76;474;474;105;943;448;115;4.869;695;16.713;29.802;3.819;696;11.489;3.798;19.110;4.659;3.976;11.609;608;115.398
;03:1,51 a 2,00;13;55;177;132;6;83;95;153;29;210;9;7;1.666;546;5.285;3.272;781;90;5.400;1.731;2.004;768;656;3.030;208;26.406;1;5;18;18;4;4;15;33;5;33;8;2;125;39;221;2.012;240;125;928;267;1.283;1.621;721;4.870;7;12.605;14;60;195;150;10;87;110;186;34;243;17;9;1.791;585;5.506;5.284;1.021;215;6.328;1.998;3.287;2.389;1.377;7.900;215;39.011
;04:2,01 a 3,00;7;21;123;165;5;25;33;70;18;107;6;3;1.257;381;2.996;1.946;461;154;1.582;2.249;1.113;348;702;3.283;55;17.110;1;5;11;10;0;4;15;28;3;32;8;3;136;39;170;1.067;173;130;563;223;719;659;874;6.673;5;11.551;8;26;134;175;5;29;48;98;21;139;14;6;1.393;420;3.166;3.013;634;284;2.145;2.472;1.832;1.007;1.576;9.956;60;28.661
;05:3,01 a 4,00;7;3;29;53;3;9;6;24;7;49;1;2;263;328;772;696;176;193;536;336;357;134;574;5.340;7;9.905;4;4;0;5;0;0;5;9;1;22;4;1;59;66;79;375;62;211;231;93;244;291;606;3.253;5;5.630;11;7;29;58;3;9;11;33;8;71;5;3;322;394;851;1.071;238;404;767;429;601;425;1.180;8.593;12;15.535
;06:4,01 a 5,00;5;2;9;16;1;3;4;32;9;33;1;0;144;227;236;282;84;138;235;190;193;56;403;3.578;6;5.887;2;1;0;2;0;0;3;17;0;14;0;1;29;73;37;216;22;140;134;54;157;188;389;2.845;2;4.326;7;3;9;18;1;3;7;49;9;47;1;1;173;300;273;498;106;278;369;244;350;244;792;6.423;8;10.213
;07:5,01 a 7,00;6;5;3;15;0;0;3;29;2;37;2;0;131;293;237;261;100;164;177;285;206;66;554;5.100;4;7.680;2;2;2;3;0;1;1;14;0;10;0;0;22;82;41;137;24;228;105;68;154;178;508;4.372;2;5.956;8;7;5;18;0;1;4;43;2;47;2;0;153;375;278;398;124;392;282;353;360;244;1.062;9.472;6;13.636
;08:7,01 a 10,00;6;1;1;12;1;0;2;7;2;47;0;0;87;260;170;121;43;167;107;147;123;27;559;2.644;8;4.542;0;0;0;0;0;0;1;3;0;20;0;0;29;70;41;50;15;180;55;39;87;32;552;2.076;0;3.250;6;1;1;12;1;0;3;10;2;67;0;0;116;330;211;171;58;347;162;186;210;59;1.111;4.720;8;7.792
;09:10,01 a 15,00;8;0;1;7;0;0;0;2;1;119;0;1;77;186;89;62;38;228;42;85;248;21;465;1.340;3;3.023;0;0;0;0;0;0;0;2;0;7;0;0;14;39;9;23;6;174;23;17;272;19;400;862;0;1.867;8;0;1;7;0;0;0;4;1;126;0;1;91;225;98;85;44;402;65;102;520;40;865;2.202;3;4.890
;10:15,01 a 20,00;5;0;0;2;0;0;0;0;0;51;0;0;30;97;15;21;13;104;14;24;27;18;117;852;1;1.391;1;0;0;0;0;0;0;1;0;2;0;0;6;15;2;2;3;44;11;9;63;4;115;440;0;718;6;0;0;2;0;0;0;1;0;53;0;0;36;112;17;23;16;148;25;33;90;22;232;1.292;1;2.109
;11:Mais de 20,00;2;0;0;0;0;3;0;0;0;22;0;0;58;93;18;16;21;67;10;20;21;4;143;1.385;1;1.884;0;0;0;0;0;0;0;0;0;2;0;0;16;11;1;1;2;16;4;2;18;3;90;631;0;797;2;0;0;0;0;3;0;0;0;24;0;0;74;104;19;17;23;83;14;22;39;7;233;2.016;1;2.681
;{ñ class};3;9;26;21;0;5;21;22;5;24;4;0;137;124;839;456;91;26;365;585;615;67;107;151;21;3.724;1;1;1;1;0;0;4;1;0;9;8;0;44;7;13;415;33;39;147;88;325;317;122;134;3;1.713;4;10;27;22;0;5;25;23;5;33;12;0;181;131;852;871;124;65;512;673;940;384;229;285;24;5.437
280030:Aracaju - SE;Total;1.227;528;589;908;160;52;824;861;244;979;845;8;2.197;3.347;18.746;17.844;3.696;1.891;17.902;7.414;10.385;4.746;4.568;26.559;735;127.255;262;59;75;267;52;9;135;423;127;226;929;4;1.263;804;1.726;15.027;1.359;2.258;6.605;1.553;11.705;12.963;6.859;29.774;94;94.558;1.489;587;664;1.175;212;61;959;1.284;371;1.205;1.774;12;3.460;4.151;20.472;32.871;5.055;4.149;24.507;8.967;22.090;17.709;11.427;56.333;829;221.813
;00:Até 0,50;1;0;0;29;0;0;0;4;0;2;7;0;34;30;92;95;11;7;34;39;130;45;167;243;0;970;0;0;0;12;0;0;0;6;0;1;14;0;28;58;73;87;15;5;40;49;146;74;187;304;2;1.101;1;0;0;41;0;0;0;10;0;3;21;0;62;88;165;182;26;12;74;88;276;119;354;547;2;2.071
