;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;10;212;218;493;86;152;78;406;169;123;829;78;1.234;673;7.103;5.601;1.720;418;16.093;7.050;4.308;1.007;2.356;7.069;294;57.780;3;19;47;40;14;17;22;161;57;44;745;21;397;64;658;3.995;938;720;4.868;938;3.013;2.416;3.331;13.253;57;35.838;13;231;265;533;100;169;100;567;226;167;1.574;99;1.631;737;7.761;9.596;2.658;1.138;20.961;7.988;7.321;3.423;5.687;20.322;351;93.618
;05:3,01 a 4,00;7;93;66;187;30;52;14;142;56;41;264;37;404;442;2.528;2.080;719;606;3.524;3.050;1.475;408;1.596;6.194;56;24.071;1;18;19;15;8;4;4;86;15;25;216;8;219;106;350;1.371;394;698;1.898;386;1.152;1.104;1.868;10.173;30;20.168;8;111;85;202;38;56;18;228;71;66;480;45;623;548;2.878;3.451;1.113;1.304;5.422;3.436;2.627;1.512;3.464;16.367;86;44.239
;06:4,01 a 5,00;2;26;35;73;15;14;8;78;42;20;111;10;195;264;1.170;911;339;442;1.512;891;630;238;1.316;19.486;54;27.882;1;5;11;11;2;6;0;45;3;10;101;2;106;106;161;693;234;639;1.139;228;581;834;1.379;5.834;14;12.145;3;31;46;84;17;20;8;123;45;30;212;12;301;370;1.331;1.604;573;1.081;2.651;1.119;1.211;1.072;2.695;25.320;68;40.027
;07:5,01 a 7,00;2;32;34;80;24;27;3;60;24;64;137;9;171;420;1.079;792;316;763;1.830;913;658;248;1.653;9.897;29;19.265;2;5;7;15;7;6;1;60;3;12;92;5;96;172;181;523;203;832;1.166;282;565;877;1.582;12.234;23;18.951;4;37;41;95;31;33;4;120;27;76;229;14;267;592;1.260;1.315;519;1.595;2.996;1.195;1.223;1.125;3.235;22.131;52;38.216
;08:7,01 a 10,00;12;16;23;41;41;15;1;43;5;42;37;16;94;384;671;363;244;1.152;1.380;619;447;183;1.346;5.144;26;12.345;3;5;10;2;6;1;0;34;2;14;32;1;55;195;115;227;103;882;608;195;329;523;1.319;5.810;12;10.483;15;21;33;43;47;16;1;77;7;56;69;17;149;579;786;590;347;2.034;1.988;814;776;706;2.665;10.954;38;22.828
;09:10,01 a 15,00;12;5;25;15;38;2;0;12;2;47;18;12;84;336;323;204;140;1.378;747;335;413;265;1.406;3.893;15;9.727;2;3;6;4;1;0;0;15;1;8;9;0;23;147;64;79;60;967;287;75;479;474;1.236;3.491;12;7.443;14;8;31;19;39;2;0;27;3;55;27;12;107;483;387;283;200;2.345;1.034;410;892;739;2.642;7.384;27;17.170
;10:15,01 a 20,00;19;2;12;9;13;0;0;2;2;59;9;4;25;187;83;76;92;828;222;119;84;82;672;2.221;8;4.830;9;2;3;0;1;0;0;3;0;15;5;0;5;56;18;29;15;596;100;26;104;141;518;1.549;1;3.196;28;4;15;9;14;0;0;5;2;74;14;4;30;243;101;105;107;1.424;322;145;188;223;1.190;3.770;9;8.026
;11:Mais de 20,00;40;4;14;6;4;0;0;5;1;104;8;4;47;153;97;47;88;769;244;109;45;124;537;3.803;8;6.261;8;0;3;0;2;0;0;0;0;12;6;0;6;26;8;12;15;241;93;15;17;150;335;2.536;4;3.489;48;4;17;6;6;0;0;5;1;116;14;4;53;179;105;59;103;1.010;337;124;62;274;872;6.339;12;9.750
;{ñ class};4;16;23;13;2;16;21;14;16;15;95;10;161;100;914;530;116;59;1.024;494;397;54;291;1.657;21;6.063;0;0;2;4;3;1;2;11;5;7;245;8;128;4;17;320;45;59;845;62;364;182;281;1.873;4;4.472;4;16;25;17;5;17;23;25;21;22;340;18;289;104;931;850;161;118;1.869;556;761;236;572;3.530;25;10.535
240810:Natal - RN;Total;917;305;579;368;161;63;847;535;279;164;3.388;5;3.459;3.747;16.381;26.863;4.504;1.888;30.866;6.488;16.348;3.459;9.921;33.505;771;165.811;217;114;78;57;21;15;141;255;156;43;6.067;5;1.573;686;1.467;22.199;2.080;2.107;17.037;1.701;14.406;9.587;11.827;34.092;147;126.078;1.134;419;657;425;182;78;988;790;435;207;9.455;10;5.032;4.433;17.848;49.062;6.584;3.995;47.903;8.189;30.754;13.046;21.748;67.597;918;291.889
;00:Até 0,50;0;1;1;0;0;0;0;1;0;0;81;0;35;10;93;223;47;9;95;45;199;33;181;46;7;1.107;0;11;0;0;0;0;0;2;0;0;172;0;33;13;66;309;22;13;166;42;248;74;173;49;4;1.397;0;12;1;0;0;0;0;3;0;0;253;0;68;23;159;532;69;22;261;87;447;107;354;95;11;2.504
;01:0,51 a 1,00;33;12;14;13;1;2;32;49;9;7;159;3;126;22;705;713;88;9;827;96;783;83;612;612;106;5.116;2;2;8;7;1;0;11;35;7;2;500;1;77;19;156;798;78;23;851;63;1.092;172;1.067;517;21;5.510;35;14;22;20;2;2;43;84;16;9;659;4;203;41;861;1.511;166;32;1.678;159;1.875;255;1.679;1.129;127;10.626
;02:1,01 a 1,50;40;135;308;145;69;30;421;250;104;103;2.110;2;1.850;283;8.112;16.895;2.467;205;13.392;1.956;9.235;1.588;1.425;1.428;402;62.955;10;42;43;25;12;10;75;144;87;32;4.746;4;1.150;65;503;15.235;1.098;397;11.525;731;9.108;5.117;3.163;2.265;71;55.658;50;177;351;170;81;40;496;394;191;135;6.856;6;3.000;348;8.615;32.130;3.565;602;24.917;2.687;18.343;6.705;4.588;3.693;473;118.613
;03:1,51 a 2,00;13;87;133;86;43;17;252;97;55;43;572;0;604;720;3.349;4.542;706;85;7.245;1.014;2.917;841;645;2.318;105;26.489;2;17;11;12;3;4;22;31;20;2;123;0;140;55;214;2.611;264;143;1.839;252;1.635;2.264;857;4.534;10;15.065;15;104;144;98;46;21;274;128;75;45;695;0;744;775;3.563;7.153;970;228;9.084;1.266;4.552;3.105;1.502;6.852;115;41.554
;04:2,01 a 3,00;18;52;109;63;34;11;105;90;71;8;260;0;499;584;2.398;2.526;592;140;6.513;2.044;1.706;383;961;4.887;79;24.133;2;29;7;7;4;1;17;24;21;4;104;0;91;106;260;1.819;309;269;1.230;260;971;802;1.236;7.880;11;15.464;20;81;116;70;38;12;122;114;92;12;364;0;590;690;2.658;4.345;901;409;7.743;2.304;2.677;1.185;2.197;12.767;90;39.597
;05:3,01 a 4,00;7;3;5;26;6;2;19;20;17;0;63;0;117;542;646;846;234;191;944;402;525;245;927;8.340;31;14.158;0;6;2;4;1;0;7;4;11;1;66;0;36;105;81;622;130;222;371;117;391;417;879;7.222;7;10.702;7;9;7;30;7;2;26;24;28;1;129;0;153;647;727;1.468;364;413;1.315;519;916;662;1.806;15.562;38;24.860
;06:4,01 a 5,00;0;4;2;11;6;0;2;8;18;1;25;0;62;405;188;362;103;155;405;204;191;94;853;4.340;23;7.462;1;5;1;0;0;0;4;1;5;0;12;0;6;79;43;264;65;154;194;74;186;268;724;3.855;11;5.952;1;9;3;11;6;0;6;9;23;1;37;0;68;484;231;626;168;309;599;278;377;362;1.577;8.195;34;13.414
;07:5,01 a 7,00;21;2;2;14;1;0;4;10;3;2;23;0;51;411;232;308;87;238;390;265;182;79;989;3.740;5;7.059;3;2;0;2;0;0;4;8;4;2;12;0;8;66;51;219;50;273;244;68;178;197;981;2.809;4;5.185;24;4;2;16;1;0;8;18;7;4;35;0;59;477;283;527;137;511;634;333;360;276;1.970;6.549;9;12.244
;08:7,01 a 10,00;83;1;0;5;0;0;1;4;1;0;20;0;25;388;131;113;41;256;305;129;111;29;1.064;2.182;2;4.891;41;0;1;0;0;0;0;3;0;0;9;0;3;84;50;88;27;253;166;43;120;105;972;1.589;5;3.559;124;1;1;5;0;0;1;7;1;0;29;0;28;472;181;201;68;509;471;172;231;134;2.036;3.771;7;8.450
;09:10,01 a 15,00;80;2;2;1;0;0;1;1;1;0;4;0;11;239;70;47;40;301;227;60;241;25;1.205;2.353;2;4.913;25;0;0;0;0;0;0;0;1;0;2;0;3;67;22;18;10;226;139;21;210;22;937;1.377;0;3.080;105;2;2;1;0;0;1;1;2;0;6;0;14;306;92;65;50;527;366;81;451;47;2.142;3.730;2;7.993
;10:15,01 a 20,00;170;0;0;0;0;0;0;2;0;0;2;0;6;59;27;21;26;147;77;28;37;21;437;1.471;0;2.531;72;0;0;0;0;0;0;0;0;0;0;0;1;19;9;9;9;82;47;4;59;4;377;964;0;1.656;242;0;0;0;0;0;0;2;0;0;2;0;7;78;36;30;35;229;124;32;96;25;814;2.435;0;4.187
;11:Mais de 20,00;451;0;0;0;0;0;0;2;0;0;11;0;8;48;36;2;19;134;71;24;22;14;463;1.571;0;2.876;59;0;0;0;0;0;0;0;0;0;1;0;1;8;1;4;4;36;15;1;9;5;285;812;0;1.241;510;0;0;0;0;0;0;2;0;0;12;0;9;56;37;6;23;170;86;25;31;19;748;2.383;0;4.117
;{ñ class};1;6;3;4;1;1;10;1;0;0;58;0;65;36;394;265;54;18;375;221;199;24;159;217;9;2.121;0;0;5;0;0;0;1;3;0;0;320;0;24;0;11;203;14;16;250;25;199;140;176;219;3;1.609;1;6;8;4;1;1;11;4;0;0;378;0;89;36;405;468;68;34;625;246;398;164;335;436;12;3.730
250750:João Pessoa - PB;Total;20;1.715;496;223;32;39;491;1.055;614;971;2.671;299;2.963;4.112;19.319;19.636;4.853;1.845;22.165;6.885;11.120;2.975;9.174;51.398;490;165.561;2;129;105;41;9;2;77;449;320;183;2.009;179;1.227;828;2.381;15.016;1.630;1.921;8.931;1.122;10.855;8.529;11.401;58.287;98;125.731;22;1.844;601;264;41;41;568;1.504;934;1.154;4.680;478;4.190;4.940;21.700;34.652;6.483;3.766;31.096;8.007;21.975;11.504;20.575;109.685;588;291.292
;00:Até 0,50;0;0;0;0;0;0;0;14;6;1;6;2;3;9;57;14;14;3;42;34;65;8;275;47;0;600;0;2;0;0;0;0;0;0;0;0;51;2;3;5;72;17;4;2;33;24;91;17;180;43;0;546;0;2;0;0;0;0;0;14;6;1;57;4;6;14;129;31;18;5;75;58;156;25;455;90;0;1.146
;01:0,51 a 1,00;11;47;43;9;1;0;17;63;16;36;69;20;79;103;353;410;78;9;855;218;549;56;551;8.150;56;11.799;0;11;9;5;0;0;4;49;15;14;163;18;55;96;139;222;42;20;967;67;726;169;617;11.665;8;15.081;11;58;52;14;1;0;21;112;31;50;232;38;134;199;492;632;120;29;1.822;285;1.275;225;1.168;19.815;64;26.880
;02:1,01 a 1,50;2;579;251;110;16;16;272;401;294;410;1.179;183;1.646;1.162;9.918;12.690;2.496;151;11.188;2.389;6.757;951;1.413;9.144;240;63.858;2;37;63;22;4;2;42;235;224;116;1.222;118;910;246;1.402;10.849;959;305;5.731;482;7.308;3.816;3.350;14.975;20;52.440;4;616;314;132;20;18;314;636;518;526;2.401;301;2.556;1.408;11.320;23.539;3.455;456;16.919;2.871;14.065;4.767;4.763;24.119;260;116.298
;03:1,51 a 2,00;4;406;93;57;11;10;117;217;112;261;712;31;527;988;4.415;3.439;1.062;120;6.413;1.041;1.687;727;598;4.293;65;27.406;0;9;12;9;2;0;8;62;34;23;389;11;99;79;269;1.856;226;181;1.009;144;965;2.026;748;7.273;18;15.452;4;415;105;66;13;10;125;279;146;284;1.101;42;626;1.067;4.684;5.295;1.288;301;7.422;1.185;2.652;2.753;1.346;11.566;83;42.858
;04:2,01 a 3,00;0;336;70;30;2;11;55;166;95;150;373;21;387;691;2.774;1.700;679;166;1.859;2.157;1.015;614;686;11.989;41;26.067;0;29;15;4;3;0;15;53;30;17;76;8;80;97;221;1.170;220;284;571;158;706;1.433;1.025;9.923;24;16.162;0;365;85;34;5;11;70;219;125;167;449;29;467;788;2.995;2.870;899;450;2.430;2.315;1.721;2.047;1.711;21.912;65;42.229
;05:3,01 a 4,00;0;168;15;12;0;1;12;46;30;49;126;9;92;214;733;573;200;165;655;244;264;275;704;6.398;24;11.009;0;17;2;0;0;0;2;13;6;8;18;6;27;50;94;391;81;199;178;80;222;520;726;5.374;10;8.024;0;185;17;12;0;1;14;59;36;57;144;15;119;264;827;964;281;364;833;324;486;795;1.430;11.772;34;19.033
;06:4,01 a 5,00;0;53;6;0;1;0;1;31;27;25;66;8;58;112;290;234;87;140;300;187;117;126;731;1.684;15;4.299;0;7;0;1;0;0;4;17;5;2;9;3;18;34;41;170;43;176;104;46;142;244;582;2.118;7;3.773;0;60;6;1;1;0;5;48;32;27;75;11;76;146;331;404;130;316;404;233;259;370;1.313;3.802;22;8.072
;07:5,01 a 7,00;0;35;8;2;1;1;4;43;17;14;34;7;38;253;172;172;99;263;272;238;136;66;1.085;3.234;20;6.214;0;7;3;0;0;0;2;3;1;1;16;3;8;70;49;111;22;230;104;59;127;108;1.002;2.866;9;4.801;0;42;11;2;1;1;6;46;18;15;50;10;46;323;221;283;121;493;376;297;263;174;2.087;6.100;29;11.015
;08:7,01 a 10,00;2;26;1;1;0;0;1;14;4;5;11;5;20;217;134;102;36;277;218;130;102;50;1.019;2.400;8;4.783;0;2;0;0;0;0;0;3;0;2;1;1;4;52;43;56;15;215;88;28;66;50;1.195;1.451;2;3.274;2;28;1;1;0;0;1;17;4;7;12;6;24;269;177;158;51;492;306;158;168;100;2.214;3.851;10;8.057
;09:10,01 a 15,00;1;22;0;0;0;0;1;4;5;4;26;2;10;163;56;49;21;290;122;70;234;43;1.085;1.565;2;3.775;0;6;0;0;0;0;0;2;1;0;1;0;3;57;9;11;5;183;60;12;252;17;1.108;1.305;0;3.032;1;28;0;0;0;0;1;6;6;4;27;2;13;220;65;60;26;473;182;82;486;60;2.193;2.870;2;6.807
;10:15,01 a 20,00;0;1;0;0;0;0;0;0;0;3;6;1;2;70;27;7;14;137;25;25;45;20;417;1.287;4;2.091;0;2;0;0;0;0;0;1;0;0;0;0;0;26;7;3;1;58;11;5;74;7;439;737;0;1.371;0;3;0;0;0;0;0;1;0;3;6;1;2;96;34;10;15;195;36;30;119;27;856;2.024;4;3.462
;11:Mais de 20,00;0;7;0;0;0;0;0;0;0;3;4;2;2;64;49;23;7;106;11;17;17;11;477;1.186;2;1.988;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;4;0;34;2;2;4;6;318;523;0;906;0;7;0;0;0;0;0;0;0;3;4;2;2;74;52;27;7;140;13;19;21;17;795;1.709;2;2.894
;{ñ class};0;35;9;2;0;0;11;56;8;10;59;8;99;66;341;223;60;18;205;135;132;28;133;21;13;1.672;0;0;1;0;0;0;0;11;4;0;63;9;20;6;32;156;12;34;73;15;172;116;111;34;0;869;0;35;10;2;0;0;11;67;12;10;122;17;119;72;373;379;72;52;278;150;304;144;244;55;13;2.541
261160:Recife - PE;Total;250;2.247;2.872;1.366;629;440;1.163;2.301;973;2.511;771;354;7.188;8.706;41.667;48.586;18.736;5.085;79.141;24.851;31.861;12.507;17.182;79.791;1.705;392.883;58;558;380;327;212;59;212;1.258;580;1.074;2.769;196;5.212;1.954;4.564;41.799;8.653;6.114;44.463;7.779;33.504;32.417;24.709;94.073;557;313.481;308;2.805;3.252;1.693;841;499;1.375;3.559;1.553;3.585;3.540;550;12.400;10.660;46.231;90.385;27.389;11.199;123.604;32.630;65.365;44.924;41.891;173.864;2.262;706.364
;00:Até 0,50;0;7;22;2;6;1;6;13;3;8;15;0;40;17;293;588;165;27;201;128;446;227;288;203;18;2.724;0;4;8;2;1;0;0;4;8;24;24;0;42;11;127;739;192;33;269;134;395;438;328;327;18;3.128;0;11;30;4;7;1;6;17;11;32;39;0;82;28;420;1.327;357;60;470;262;841;665;616;530;36;5.852
;01:0,51 a 1,00;0;36;27;23;5;3;14;73;35;49;16;3;186;43;495;968;184;20;2.157;788;1.397;106;860;1.022;148;8.658;2;18;10;9;2;1;4;33;28;23;56;3;211;35;156;810;196;85;4.783;836;2.340;313;1.060;1.209;55;12.278;2;54;37;32;7;4;18;106;63;72;72;6;397;78;651;1.778;380;105;6.940;1.624;3.737;419;1.920;2.231;203;20.936
;02:1,01 a 1,50;43;486;902;292;139;84;431;602;355;812;490;289;4.154;1.292;12.784;26.519;7.689;426;30.835;6.790;16.481;4.179;3.227;3.915;632;123.848;7;79;148;86;97;13;77;433;299;505;2.298;184;3.658;97;1.006;25.330;3.612;966;23.719;2.994;21.523;11.865;6.907;5.812;196;111.911;50;565;1.050;378;236;97;508;1.035;654;1.317;2.788;473;7.812;1.389;13.790;51.849;11.301;1.392;54.554;9.784;38.004;16.044;10.134;9.727;828;235.759
;03:1,51 a 2,00;29;429;600;288;164;87;374;534;186;486;127;38;1.111;1.023;11.912;9.368;3.815;328;23.808;3.068;5.019;2.870;1.764;8.475;188;76.091;5;38;71;80;38;10;45;224;77;116;145;5;527;106;911;6.824;1.462;458;5.890;987;3.450;8.052;2.320;21.472;46;53.359;34;467;671;368;202;97;419;758;263;602;272;43;1.638;1.129;12.823;16.192;5.277;786;29.698;4.055;8.469;10.922;4.084;29.947;234;129.450
;04:2,01 a 3,00;42;506;619;286;152;89;227;427;188;464;66;14;752;1.742;8.535;6.068;3.406;366;11.465;7.468;3.341;2.032;2.119;8.490;351;59.215;5;80;55;91;25;10;32;177;100;115;113;4;273;242;859;4.420;1.538;552;4.352;1.088;2.395;4.058;3.964;15.201;64;39.813;47;586;674;377;177;99;259;604;288;579;179;18;1.025;1.984;9.394;10.488;4.944;918;15.817;8.556;5.736;6.090;6.083;23.691;415;99.028
;05:3,01 a 4,00;25;212;274;164;50;12;65;200;82;185;22;1;258;888;2.947;2.120;1.075;569;3.360;1.837;1.041;993;1.399;13.400;93;31.272;4;71;36;20;18;4;11;104;23;76;37;0;172;211;387;1.410;655;639;1.673;415;958;2.741;2.017;14.671;33;26.386;29;283;310;184;68;16;76;304;105;261;59;1;430;1.099;3.334;3.530;1.730;1.208;5.033;2.252;1.999;3.734;3.416;28.071;126;57.658
;06:4,01 a 5,00;9;101;133;89;25;8;10;119;42;98;12;0;138;611;1.193;885;597;482;1.679;849;524;430;1.245;11.604;35;20.918;5;40;16;7;11;2;8;75;15;47;15;0;110;156;316;743;286;593;943;277;495;1.374;1.772;8.236;22;15.564;14;141;149;96;36;10;18;194;57;145;27;0;248;767;1.509;1.628;883;1.075;2.622;1.126;1.019;1.804;3.017;19.840;57;36.482
;07:5,01 a 7,00;8;122;141;101;33;43;5;120;41;145;10;1;166;640;974;756;635;798;1.787;1.270;534;473;1.430;13.368;62;23.663;7;77;21;18;14;6;13;65;14;45;17;0;72;253;329;633;328;859;964;375;477;1.318;1.773;11.035;42;18.755;15;199;162;119;47;49;18;185;55;190;27;1;238;893;1.303;1.389;963;1.657;2.751;1.645;1.011;1.791;3.203;24.403;104;42.418
;08:7,01 a 10,00;19;85;44;59;17;35;9;86;20;96;9;0;97;693;651;367;385;664;1.307;919;302;398;1.738;8.292;69;16.361;6;56;7;6;6;6;9;56;6;54;12;0;38;283;246;293;167;780;684;265;250;896;1.713;7.712;49;13.600;25;141;51;65;23;41;18;142;26;150;21;0;135;976;897;660;552;1.444;1.991;1.184;552;1.294;3.451;16.004;118;29.961
;09:10,01 a 15,00;28;80;44;27;19;53;4;68;9;49;0;0;69;813;330;216;252;622;843;819;536;393;1.626;5.230;61;12.191;4;46;4;4;0;7;6;53;3;21;8;0;17;334;99;140;69;694;389;198;525;644;1.639;4.246;21;9.171;32;126;48;31;19;60;10;121;12;70;8;0;86;1.147;429;356;321;1.316;1.232;1.017;1.061;1.037;3.265;9.476;82;21.362
;10:15,01 a 20,00;5;40;8;8;2;9;1;18;3;23;0;0;29;317;102;70;104;316;286;229;128;161;675;2.292;17;4.843;4;18;0;0;0;0;4;10;1;25;1;0;10;115;41;27;41;214;115;43;146;179;574;1.728;1;3.297;9;58;8;8;2;9;5;28;4;48;1;0;39;432;143;97;145;530;401;272;274;340;1.249;4.020;18;8.140
;11:Mais de 20,00;40;70;13;10;6;10;0;13;3;32;1;0;59;461;142;67;159;374;269;183;111;84;583;3.258;9;5.957;9;16;1;1;0;0;1;7;0;11;0;0;5;95;35;17;32;149;73;38;48;113;404;2.062;3;3.120;49;86;14;11;6;10;1;20;3;43;1;0;64;556;177;84;191;523;342;221;159;197;987;5.320;12;9.077
;{ñ class};2;73;45;17;11;6;17;28;6;64;3;8;129;166;1.309;594;270;93;1.144;503;2.001;161;228;242;22;7.142;0;15;3;3;0;0;2;17;6;12;43;0;77;16;52;413;75;92;609;129;502;426;238;362;7;3.099;2;88;48;20;11;6;19;45;12;76;46;8;206;182;1.361;1.007;345;185;1.753;632;2.503;587;466;604;29;10.241
270430:Maceió - AL;Total;82;547;823;531;30;69;578;666;189;1.575;178;27;7.404;3.533;22.100;23.890;5.123;1.604;20.151;9.019;16.970;3.516;6.782;30.987;523;156.897;16;48;111;57;8;12;113;296;56;474;411;29;1.741;590;1.365;19.649;1.936;1.787;9.451;1.995;16.337;9.213;8.935;33.362;53;108.045;98;595;934;588;38;81;691;962;245;2.049;589;56;9.145;4.123;23.465;43.539;7.059;3.391;29.602;11.014;33.307;12.729;15.717;64.349;576;264.942
;00:Até 0,50;0;1;0;6;0;0;4;1;0;7;0;0;82;7;192;108;31;16;105;80;247;48;164;31;1;1.131;0;0;0;1;0;0;1;1;1;5;0;0;41;13;53;115;34;11;59;66;182;62;177;83;0;905;0;1;0;7;0;0;5;2;1;12;0;0;123;20;245;223;65;27;164;146;429;110;341;114;1;2.036
;01:0,51 a 1,00;1;40;30;8;1;1;29;46;17;36;10;1;279;20;790;1.166;167;9;813;154;1.135;82;629;361;78;5.903;0;1;10;3;0;0;14;35;10;40;38;6;170;18;95;1.097;80;23;843;112;1.228;215;811;593;6;5.448;1;41;40;11;1;1;43;81;27;76;48;7;449;38;885;2.263;247;32;1.656;266;2.363;297;1.440;954;84;11.351
;02:1,01 a 1,50;15;313;299;115;13;34;370;297;90;642;131;23;3.150;829;9.944;14.887;2.611;186;10.002;2.810;10.050;1.495;1.610;3.732;351;63.999;2;32;46;25;1;7;62;157;30;302;318;18;999;100;526;13.297;1.062;431;6.387;914;10.985;4.728;2.980;5.273;28;48.710;17;345;345;140;14;41;432;454;120;944;449;41;4.149;929;10.470;28.184;3.673;617;16.389;3.724;21.035;6.223;4.590;9.005;379;112.709
;03:1,51 a 2,00;13;100;216;90;3;24;96;169;23;378;20;1;1.874;558;5.180;3.494;1.004;111;4.911;1.574;2.616;859;780;3.820;40;27.954;1;5;24;9;3;2;13;40;6;45;25;2;166;54;216;2.235;321;129;894;268;1.566;2.026;890;6.069;9;15.018;14;105;240;99;6;26;109;209;29;423;45;3;2.040;612;5.396;5.729;1.325;240;5.805;1.842;4.182;2.885;1.670;9.889;49;42.972
;04:2,01 a 3,00;9;59;143;159;5;7;45;65;27;138;7;1;968;544;2.703;2.107;655;155;2.755;2.697;1.367;531;848;3.084;13;19.092;3;8;19;10;2;1;13;21;4;26;10;2;123;73;181;1.342;214;167;607;230;800;834;1.082;6.196;5;11.973;12;67;162;169;7;8;58;86;31;164;17;3;1.091;617;2.884;3.449;869;322;3.362;2.927;2.167;1.365;1.930;9.280;18;31.065
;05:3,01 a 4,00;9;10;52;58;3;0;7;30;13;58;2;0;226;289;943;777;185;147;479;340;346;171;522;2.684;11;7.362;2;1;3;2;0;2;2;10;3;5;3;0;64;53;102;525;93;146;205;102;305;483;698;3.698;5;6.512;11;11;55;60;3;2;9;40;16;63;5;0;290;342;1.045;1.302;278;293;684;442;651;654;1.220;6.382;16;13.874
;06:4,01 a 5,00;7;2;28;20;2;1;2;27;10;13;1;0;113;198;364;336;110;145;220;177;191;77;378;4.629;3;7.054;1;0;6;3;0;0;3;16;2;5;3;0;34;74;52;235;36;141;99;54;143;235;451;2.567;0;4.160;8;2;34;23;2;1;5;43;12;18;4;0;147;272;416;571;146;286;319;231;334;312;829;7.196;3;11.214
;07:5,01 a 7,00;3;5;18;22;2;0;7;15;2;57;2;1;110;363;272;267;83;182;222;276;214;70;487;5.198;5;7.883;2;1;2;2;1;0;2;7;0;9;0;1;21;87;40;181;30;215;135;71;175;203;484;3.908;0;5.577;5;6;20;24;3;0;9;22;2;66;2;2;131;450;312;448;113;397;357;347;389;273;971;9.106;5;13.460
;08:7,01 a 10,00;8;2;6;14;1;0;0;4;2;45;0;0;73;310;265;102;66;215;107;174;101;37;522;3.346;1;5.401;1;0;0;1;0;0;0;2;0;14;1;0;26;64;39;49;9;190;52;40;84;38;552;2.522;0;3.684;9;2;6;15;1;0;0;6;2;59;1;0;99;374;304;151;75;405;159;214;185;75;1.074;5.868;1;9.085
;09:10,01 a 15,00;7;0;2;9;0;0;1;0;0;113;0;0;53;140;151;47;42;202;45;71;224;16;393;1.640;2;3.158;0;0;0;0;1;0;0;0;0;7;0;0;14;33;23;20;9;179;24;20;272;20;339;1.233;0;2.194;7;0;2;9;1;0;1;0;0;120;0;0;67;173;174;67;51;381;69;91;496;36;732;2.873;2;5.352
;10:15,01 a 20,00;5;0;1;1;0;0;1;0;0;37;0;0;31;81;70;19;16;106;10;26;28;15;128;1.012;0;1.587;2;0;0;0;0;0;0;0;0;3;0;0;4;8;4;8;6;77;6;5;56;5;133;505;0;822;7;0;1;1;0;0;1;0;0;40;0;0;35;89;74;27;22;183;16;31;84;20;261;1.517;0;2.409
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;26;0;0;31;55;92;8;32;93;10;15;10;6;159;1.362;1;1.900;0;0;0;0;0;0;0;0;0;1;0;0;14;6;5;0;2;31;5;2;3;0;118;640;0;827;0;0;0;0;0;0;0;0;0;27;0;0;45;61;97;8;34;124;15;17;13;6;277;2.002;1;2.727
;{ñ class};5;15;28;29;0;2;16;12;5;25;5;0;414;139;1.134;572;121;37;472;625;441;109;162;88;17;4.473;2;0;1;1;0;0;3;7;0;12;13;0;65;7;29;545;40;47;135;111;538;364;220;75;0;2.215;7;15;29;30;0;2;19;19;5;37;18;0;479;146;1.163;1.117;161;84;607;736;979;473;382;163;17;6.688
280030:Aracaju - SE;Total;805;459;583;915;116;26;489;681;300;852;696;2;1.472;3.378;16.500;17.341;3.824;1.748;21.545;7.548;10.771;5.998;4.980;22.984;416;124.429;209;47;93;355;22;2;64;307;120;248;584;0;1.642;679;1.777;14.636;1.425;1.925;10.510;1.616;12.854;16.291;7.687;21.511;31;94.635;1.014;506;676;1.270;138;28;553;988;420;1.100;1.280;2;3.114;4.057;18.277;31.977;5.249;3.673;32.055;9.164;23.625;22.289;12.667;44.495;447;219.064
;00:Até 0,50;0;2;6;15;1;0;0;6;0;8;4;0;9;46;176;187;29;7;102;110;175;79;184;38;0;1.184;3;0;3;24;0;0;0;16;1;9;2;0;13;30;114;186;34;18;87;95;182;124;208;16;1;1.166;3;2;9;39;1;0;0;22;1;17;6;0;22;76;290;373;63;25;189;205;357;203;392;54;1;2.350
