;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;06:4,01 a 5,00;20;20;30;10;2;18;44;100;12;51;1;0;181;356;207;500;148;351;418;651;348;146;386;6.112;22;10.134;0;4;3;1;1;0;10;31;4;4;1;0;35;49;31;318;60;259;357;99;267;314;348;6.873;5;9.074;20;24;33;11;3;18;54;131;16;55;2;0;216;405;238;818;208;610;775;750;615;460;734;12.985;27;19.208
;07:5,01 a 7,00;7;5;24;12;0;9;28;80;35;38;1;0;152;342;203;379;129;721;584;607;406;124;571;9.065;20;13.542;6;0;0;2;0;1;9;31;2;9;0;0;22;70;37;330;57;535;314;144;302;360;440;9.604;3;12.278;13;5;24;14;0;10;37;111;37;47;1;0;174;412;240;709;186;1.256;898;751;708;484;1.011;18.669;23;25.820
;08:7,01 a 10,00;7;8;13;12;2;3;13;64;6;25;0;0;92;262;126;215;81;552;440;449;377;140;446;5.665;4;9.002;5;2;2;2;0;1;5;31;0;8;0;0;15;46;34;122;27;528;227;141;219;234;354;4.676;0;6.679;12;10;15;14;2;4;18;95;6;33;0;0;107;308;160;337;108;1.080;667;590;596;374;800;10.341;4;15.681
;09:10,01 a 15,00;10;1;0;1;0;9;12;23;2;17;0;0;51;198;57;97;63;572;294;288;460;84;323;2.715;3;5.280;10;0;0;1;0;4;1;7;0;3;0;0;9;66;9;45;19;448;142;83;374;106;260;1.826;2;3.415;20;1;0;2;0;13;13;30;2;20;0;0;60;264;66;142;82;1.020;436;371;834;190;583;4.541;5;8.695
;10:15,01 a 20,00;7;2;5;5;1;0;4;7;3;9;0;0;18;82;15;28;29;188;114;107;67;31;139;1.517;0;2.378;4;0;0;0;0;0;0;4;0;0;0;0;2;18;4;5;11;123;76;24;68;31;104;877;0;1.351;11;2;5;5;1;0;4;11;3;9;0;0;20;100;19;33;40;311;190;131;135;62;243;2.394;0;3.729
;11:Mais de 20,00;28;2;1;2;0;0;11;6;0;6;0;0;20;231;7;35;34;189;147;52;89;13;84;2.795;6;3.758;1;0;0;0;0;0;0;2;0;2;0;0;1;18;0;5;3;58;57;8;87;24;24;2.040;1;2.331;29;2;1;2;0;0;11;8;0;8;0;0;21;249;7;40;37;247;204;60;176;37;108;4.835;7;6.089
;{ñ class};1;4;12;2;2;18;67;24;12;31;6;0;57;55;287;272;82;31;255;405;516;19;130;57;44;2.389;0;0;0;0;0;2;3;20;2;7;14;0;52;6;12;193;14;33;40;75;161;88;101;69;24;916;1;4;12;2;2;20;70;44;14;38;20;0;109;61;299;465;96;64;295;480;677;107;231;126;68;3.305
160030:Macapá - AP;Total;44;323;52;15;0;21;158;163;25;72;30;0;459;1.424;3.020;8.124;1.882;459;5.396;1.804;3.202;440;1.207;18.591;256;47.167;14;37;3;1;0;6;17;67;26;17;75;0;215;379;233;5.621;701;571;2.651;511;4.009;814;1.582;21.900;50;39.500;58;360;55;16;0;27;175;230;51;89;105;0;674;1.803;3.253;13.745;2.583;1.030;8.047;2.315;7.211;1.254;2.789;40.491;306;86.667
;00:Até 0,50;0;2;0;1;0;0;0;0;0;0;0;0;0;0;4;52;8;0;16;17;43;6;18;1;0;168;0;0;0;0;0;0;0;2;0;0;0;0;1;0;20;53;7;3;12;19;12;4;16;4;0;153;0;2;0;1;0;0;0;2;0;0;0;0;1;0;24;105;15;3;28;36;55;10;34;5;0;321
;01:0,51 a 1,00;0;16;10;0;0;1;18;10;3;8;3;0;75;3;226;734;188;10;116;40;342;23;121;151;91;2.189;1;5;0;0;0;0;2;10;1;4;12;0;37;6;36;505;146;11;100;25;321;56;187;164;10;1.639;1;21;10;0;0;1;20;20;4;12;15;0;112;9;262;1.239;334;21;216;65;663;79;308;315;101;3.828
;02:1,01 a 1,50;13;205;23;2;0;8;79;68;13;51;21;0;289;91;1.398;4.426;966;69;1.046;465;1.418;170;390;921;99;12.231;5;20;0;0;0;2;8;36;20;10;45;0;143;34;115;3.215;358;105;1.104;220;1.627;398;631;1.522;28;9.646;18;225;23;2;0;10;87;104;33;61;66;0;432;125;1.513;7.641;1.324;174;2.150;685;3.045;568;1.021;2.443;127;21.877
;03:1,51 a 2,00;10;52;12;4;0;4;29;51;7;10;6;0;51;328;765;1.363;282;25;1.949;295;810;75;150;618;40;6.936;0;5;1;1;0;1;2;10;2;2;13;0;20;134;24;939;94;53;1.002;104;1.432;171;232;577;3;4.822;10;57;13;5;0;5;31;61;9;12;19;0;71;462;789;2.302;376;78;2.951;399;2.242;246;382;1.195;43;11.758
;04:2,01 a 3,00;6;32;3;5;0;7;23;25;1;1;0;0;34;213;365;947;247;54;1.922;608;293;35;165;1.619;21;6.626;0;5;1;0;0;3;2;6;3;0;3;0;11;24;22;576;51;109;273;68;276;63;153;1.599;8;3.256;6;37;4;5;0;10;25;31;4;1;3;0;45;237;387;1.523;298;163;2.195;676;569;98;318;3.218;29;9.882
;05:3,01 a 4,00;2;9;3;3;0;1;5;6;0;1;0;0;6;271;130;261;84;58;150;158;105;32;103;1.299;2;2.689;2;1;0;0;0;0;0;2;0;1;0;0;3;57;10;164;21;75;51;21;108;30;105;1.534;0;2.185;4;10;3;3;0;1;5;8;0;2;0;0;9;328;140;425;105;133;201;179;213;62;208;2.833;2;4.874
;06:4,01 a 5,00;1;5;0;0;0;0;2;0;1;0;0;0;1;96;46;131;38;42;49;40;53;39;71;1.608;0;2.223;4;1;0;0;0;0;1;0;0;0;0;0;0;33;3;73;8;63;23;11;46;35;70;3.017;0;3.388;5;6;0;0;0;0;3;0;1;0;0;0;1;129;49;204;46;105;72;51;99;74;141;4.625;0;5.611
;07:5,01 a 7,00;1;0;0;0;0;0;1;3;0;0;0;0;1;127;58;102;40;66;37;48;46;11;90;6.616;0;7.247;0;0;1;0;0;0;1;1;0;0;1;0;0;40;2;43;8;75;24;11;70;25;84;7.317;1;7.704;1;0;1;0;0;0;2;4;0;0;1;0;1;167;60;145;48;141;61;59;116;36;174;13.933;1;14.951
;08:7,01 a 10,00;2;1;1;0;0;0;0;0;0;0;0;0;1;172;12;53;18;53;29;48;24;17;43;2.702;2;3.178;2;0;0;0;0;0;0;0;0;0;0;0;0;23;0;30;6;41;22;12;33;7;38;3.827;0;4.041;4;1;1;0;0;0;0;0;0;0;0;0;1;195;12;83;24;94;51;60;57;24;81;6.529;2;7.219
;09:10,01 a 15,00;6;0;0;0;0;0;0;0;0;0;0;0;0;54;7;22;5;50;23;38;39;21;26;1.368;1;1.660;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;13;1;23;14;10;73;17;38;1.462;0;1.667;6;0;0;0;0;0;0;0;0;0;0;0;0;70;7;35;6;73;37;48;112;38;64;2.830;1;3.327
;10:15,01 a 20,00;2;0;0;0;0;0;1;0;0;0;0;0;0;33;2;5;0;17;10;8;13;7;3;643;0;744;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;4;9;4;7;5;5;359;0;402;2;0;0;0;0;0;1;0;0;0;0;0;0;40;2;7;0;21;19;12;20;12;8;1.002;0;1.146
;11:Mais de 20,00;1;0;0;0;0;0;0;0;0;0;0;0;0;31;1;6;1;15;24;7;2;3;1;1.013;0;1.105;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;2;0;5;11;1;2;1;0;496;0;522;1;0;0;0;0;0;0;0;0;0;1;0;0;34;1;8;1;20;35;8;4;4;1;1.509;0;1.627
;{ñ class};0;1;0;0;0;0;0;0;0;1;0;0;1;5;6;22;5;0;25;32;14;1;26;32;0;171;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;6;1;4;6;5;2;2;23;22;0;75;0;1;0;0;0;0;1;0;0;1;0;0;1;7;7;28;6;4;31;37;16;3;49;54;0;246
172100:Palmas - TO;Total;99;372;238;21;4;60;58;196;85;96;52;3;251;1.563;5.548;5.587;1.982;419;3.304;1.514;1.793;338;2.256;29.017;280;55.136;9;38;28;3;1;3;3;101;20;27;118;1;164;306;468;3.887;674;442;1.333;330;2.175;1.127;2.591;41.120;43;55.012;108;410;266;24;5;63;61;297;105;123;170;4;415;1.869;6.016;9.474;2.656;861;4.637;1.844;3.968;1.465;4.847;70.137;323;110.148
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;27;4;0;12;3;12;3;13;34;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;3;2;5;2;17;2;10;45;1;135;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;75;7;2;17;5;29;5;23;79;1;244
;01:0,51 a 1,00;1;67;9;3;0;7;2;9;5;0;1;0;17;6;368;179;50;9;141;66;130;13;70;1.147;97;2.397;0;11;1;0;0;0;2;7;1;0;7;0;20;11;48;202;28;10;106;29;195;67;208;1.561;14;2.528;1;78;10;3;0;7;4;16;6;0;8;0;37;17;416;381;78;19;247;95;325;80;278;2.708;111;4.925
;02:1,01 a 1,50;19;173;123;10;1;43;39;63;32;40;38;3;146;19;1.452;2.935;878;26;672;322;875;121;297;4.907;124;13.358;2;18;17;3;0;3;0;40;14;16;93;1;127;1;163;2.421;379;77;588;86;1.297;656;432;7.355;24;13.813;21;191;140;13;1;46;39;103;46;56;131;4;273;20;1.615;5.356;1.257;103;1.260;408;2.172;777;729;12.262;148;27.171
;03:1,51 a 2,00;18;68;59;2;1;7;12;50;17;22;8;0;67;105;1.506;1.137;467;9;1.672;254;288;59;174;2.884;35;8.921;2;5;8;0;0;0;0;17;0;5;7;0;8;66;86;678;112;29;274;36;242;169;210;5.447;3;7.404;20;73;67;2;1;7;12;67;17;27;15;0;75;171;1.592;1.815;579;38;1.946;290;530;228;384;8.331;38;16.325
;04:2,01 a 3,00;42;43;36;5;2;2;4;27;15;13;2;0;11;588;1.399;683;330;28;405;531;187;45;204;3.338;18;7.958;3;3;2;0;1;0;0;14;3;4;10;0;5;61;75;323;90;28;142;83;148;88;273;6.907;0;8.263;45;46;38;5;3;2;4;41;18;17;12;0;16;649;1.474;1.006;420;56;547;614;335;133;477;10.245;18;16.221
;05:3,01 a 4,00;10;13;7;1;0;0;1;21;8;14;2;0;6;384;398;287;125;51;144;124;71;35;410;4.562;0;6.674;0;0;0;0;0;0;0;11;1;2;1;0;2;36;38;110;36;57;88;31;64;44;389;5.059;0;5.969;10;13;7;1;0;0;1;32;9;16;3;0;8;420;436;397;161;108;232;155;135;79;799;9.621;0;12.643
;06:4,01 a 5,00;5;2;1;0;0;0;0;10;4;0;1;0;0;168;131;97;62;43;81;45;42;16;230;2.877;3;3.818;0;0;0;0;0;0;0;4;1;0;0;0;1;43;20;40;12;49;41;16;53;30;233;5.423;1;5.967;5;2;1;0;0;0;0;14;5;0;1;0;1;211;151;137;74;92;122;61;95;46;463;8.300;4;9.785
;07:5,01 a 7,00;1;2;2;0;0;0;0;7;2;1;0;0;2;100;107;113;34;65;59;57;62;27;238;4.060;0;4.939;0;1;0;0;0;0;0;5;0;0;0;0;1;28;21;31;10;53;45;23;39;32;264;5.717;0;6.270;1;3;2;0;0;0;0;12;2;1;0;0;3;128;128;144;44;118;104;80;101;59;502;9.777;0;11.209
;08:7,01 a 10,00;0;1;0;0;0;0;0;6;1;2;0;0;1;67;79;76;20;65;54;43;35;11;264;2.289;0;3.014;0;0;0;0;0;0;0;2;0;0;0;0;0;29;10;15;4;60;28;17;36;18;289;1.941;0;2.449;0;1;0;0;0;0;0;8;1;2;0;0;1;96;89;91;24;125;82;60;71;29;553;4.230;0;5.463
;09:10,01 a 15,00;0;0;0;0;0;0;0;3;0;1;0;0;0;57;40;28;7;73;27;45;50;4;207;977;0;1.519;2;0;0;0;0;0;0;0;0;0;0;0;0;18;6;8;0;54;6;6;63;9;170;791;0;1.133;2;0;0;0;0;0;0;3;0;1;0;0;0;75;46;36;7;127;33;51;113;13;377;1.768;0;2.652
;10:15,01 a 20,00;1;0;0;0;0;0;0;0;0;0;0;0;0;25;3;7;0;25;22;12;5;1;124;1.007;0;1.232;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;13;2;1;3;2;97;461;0;585;1;0;0;0;0;0;0;1;0;0;0;0;0;30;3;7;0;38;24;13;8;3;221;1.468;0;1.817
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;1;0;0;0;24;4;4;1;23;8;2;20;2;19;917;0;1.025;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;8;6;0;9;4;8;377;0;418;0;0;0;0;0;0;0;0;0;1;0;0;0;30;4;4;1;31;14;2;29;6;27;1.294;0;1.443
;{ñ class};2;3;1;0;0;1;0;0;1;2;0;0;1;19;61;14;4;2;7;10;16;1;6;18;3;172;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;11;0;2;2;0;9;6;8;36;0;78;2;3;1;0;0;1;1;0;1;2;0;0;1;21;62;25;4;4;9;10;25;7;14;54;3;250
211130:São Luiz - MA;Total;126;519;2.537;234;78;130;417;919;178;661;222;0;2.341;2.735;24.628;20.417;5.708;1.414;18.395;12.381;13.108;2.623;3.713;45.135;341;158.960;17;50;286;33;20;21;108;394;57;137;361;0;1.352;763;1.495;16.238;1.739;1.623;5.330;3.000;13.417;7.211;4.923;59.636;77;118.288;143;569;2.823;267;98;151;525;1.313;235;798;583;0;3.693;3.498;26.123;36.655;7.447;3.037;23.725;15.381;26.525;9.834;8.636;104.771;418;277.248
;00:Até 0,50;0;0;4;0;0;0;0;0;0;0;0;0;10;26;9;18;0;1;8;9;275;0;88;8;0;456;0;0;0;0;0;0;0;0;0;0;1;0;15;17;6;12;1;0;10;10;16;1;68;3;0;160;0;0;4;0;0;0;0;0;0;0;1;0;25;43;15;30;1;1;18;19;291;1;156;11;0;616
;01:0,51 a 1,00;15;41;58;10;0;6;28;35;10;13;35;0;84;32;2.096;641;68;23;744;272;1.321;82;333;1.780;51;7.778;3;6;20;2;1;0;10;32;3;2;32;0;53;7;177;522;67;57;577;205;1.725;208;473;2.685;15;6.882;18;47;78;12;1;6;38;67;13;15;67;0;137;39;2.273;1.163;135;80;1.321;477;3.046;290;806;4.465;66;14.660
;02:1,01 a 1,50;26;362;378;131;34;70;281;397;90;185;150;0;1.099;651;11.800;13.391;2.649;96;11.409;2.697;7.058;1.285;971;5.669;221;61.100;3;26;80;24;13;14;69;170;29;70;315;0;1.017;174;577;12.043;1.056;353;3.076;1.583;7.546;4.470;1.668;9.345;50;43.771;29;388;458;155;47;84;350;567;119;255;465;0;2.116;825;12.377;25.434;3.705;449;14.485;4.280;14.604;5.755;2.639;15.014;271;104.871
;03:1,51 a 2,00;22;72;155;15;21;26;69;168;34;145;23;0;235;312;4.835;2.969;819;76;3.485;1.263;1.811;357;384;4.106;39;21.441;3;11;7;2;1;2;13;52;10;14;8;0;72;48;207;1.869;208;103;618;202;1.622;875;589;6.698;3;13.237;25;83;162;17;22;28;82;220;44;159;31;0;307;360;5.042;4.838;1.027;179;4.103;1.465;3.433;1.232;973;10.804;42;34.678
;04:2,01 a 3,00;19;27;311;35;13;20;18;128;21;99;3;0;442;535;2.969;1.794;645;82;1.276;3.464;1.118;308;409;7.000;16;20.752;1;7;35;2;2;4;3;67;6;14;3;0;86;135;222;924;163;105;437;294;969;629;507;10.209;6;14.830;20;34;346;37;15;24;21;195;27;113;6;0;528;670;3.191;2.718;808;187;1.713;3.758;2.087;937;916;17.209;22;35.582
;05:3,01 a 4,00;2;6;158;8;2;5;11;67;16;77;5;0;186;319;1.154;794;386;169;549;1.242;577;135;320;6.214;3;12.405;0;0;20;2;3;1;5;24;5;15;1;0;45;79;101;454;106;167;204;150;678;303;365;13.304;2;16.034;2;6;178;10;5;6;16;91;21;92;6;0;231;398;1.255;1.248;492;336;753;1.392;1.255;438;685;19.518;5;28.439
;06:4,01 a 5,00;2;3;140;4;1;0;5;46;2;46;0;0;93;204;444;270;328;137;223;789;237;121;224;6.237;1;9.557;0;0;15;1;0;0;4;16;4;8;0;0;18;64;71;158;44;152;114;134;341;197;197;5.634;0;7.172;2;3;155;5;1;0;9;62;6;54;0;0;111;268;515;428;372;289;337;923;578;318;421;11.871;1;16.729
;07:5,01 a 7,00;3;2;368;7;3;2;1;47;1;36;4;0;81;187;428;226;384;193;227;843;248;127;315;6.049;3;9.785;2;0;34;0;0;0;2;17;0;9;0;0;18;80;62;124;51;177;115;152;234;199;413;5.530;1;7.220;5;2;402;7;3;2;3;64;1;45;4;0;99;267;490;350;435;370;342;995;482;326;728;11.579;4;17.005
;08:7,01 a 10,00;3;2;575;10;1;0;1;15;2;23;2;0;33;114;313;100;217;212;168;702;166;91;278;3.067;3;6.098;1;0;25;0;0;0;2;8;0;2;0;0;10;62;30;49;28;219;91;106;129;104;290;2.946;0;4.102;4;2;600;10;1;0;3;23;2;25;2;0;43;176;343;149;245;431;259;808;295;195;568;6.013;3;10.200
;09:10,01 a 15,00;5;1;218;5;1;0;0;7;0;15;0;0;14;102;121;69;110;252;92;477;69;35;186;1.712;1;3.492;1;0;32;0;0;0;0;5;0;1;0;0;5;49;10;20;11;214;46;62;55;31;197;1.423;0;2.162;6;1;250;5;1;0;0;12;0;16;0;0;19;151;131;89;121;466;138;539;124;66;383;3.135;1;5.654
;10:15,01 a 20,00;6;0;59;2;0;0;0;2;0;5;0;0;7;108;39;19;43;95;34;155;29;35;88;1.326;1;2.053;2;0;10;0;0;0;0;1;0;1;0;0;3;26;8;3;1;58;8;27;6;99;70;736;0;1.059;8;0;69;2;0;0;0;3;0;6;0;0;10;134;47;22;44;153;42;182;35;134;158;2.062;1;3.112
;11:Mais de 20,00;23;0;73;6;0;0;0;1;1;2;0;0;9;124;57;16;19;69;33;99;10;30;43;1.918;1;2.534;1;0;7;0;0;0;0;0;0;0;0;0;0;6;3;1;0;12;6;13;4;35;13;1.088;0;1.189;24;0;80;6;0;0;0;1;1;2;0;0;9;130;60;17;19;81;39;112;14;65;56;3.006;1;3.723
;{ñ class};0;3;40;1;2;1;3;6;1;15;0;0;48;21;363;110;40;9;147;369;189;17;74;49;1;1.509;0;0;1;0;0;0;0;2;0;1;1;0;10;16;21;59;3;6;28;62;92;60;73;35;0;470;0;3;41;1;2;1;3;8;1;16;1;0;58;37;384;169;43;15;175;431;281;77;147;84;1;1.979
221100:Terezina - PI;Total;183;1.678;996;274;93;839;1.210;512;452;856;1.138;45;3.390;2.637;21.967;18.438;6.334;1.625;10.517;6.985;10.772;3.647;7.077;32.934;1.030;135.629;26;113;93;39;18;148;132;174;104;295;2.585;16;1.419;504;1.010;11.990;1.906;1.736;3.424;1.032;11.100;8.098;8.112;41.203;665;95.942;209;1.791;1.089;313;111;987;1.342;686;556;1.151;3.723;61;4.809;3.141;22.977;30.428;8.240;3.361;13.941;8.017;21.872;11.745;15.189;74.137;1.695;231.571
;00:Até 0,50;0;1;0;5;0;20;15;0;0;1;24;0;2;0;13;37;11;0;8;15;212;8;212;92;0;676;0;0;0;0;0;2;7;0;1;3;28;0;4;1;4;45;10;5;1;6;122;10;154;130;0;533;0;1;0;5;0;22;22;0;1;4;52;0;6;1;17;82;21;5;9;21;334;18;366;222;0;1.209
;01:0,51 a 1,00;24;148;53;32;4;22;96;22;23;88;44;1;107;127;3.867;682;184;26;443;281;752;115;593;358;173;8.265;4;9;4;5;2;2;27;24;17;41;142;1;64;29;114;343;68;39;162;79;997;316;689;317;28;3.523;28;157;57;37;6;24;123;46;40;129;186;2;171;156;3.981;1.025;252;65;605;360;1.749;431;1.282;675;201;11.788
;02:1,01 a 1,50;99;1.107;833;192;84;598;588;269;262;542;864;41;1.920;720;11.927;13.103;3.681;304;3.479;2.866;7.007;1.598;1.700;5.742;718;60.244;13;61;69;28;11;118;55;97;73;185;2.292;14;1.158;85;479;9.310;1.331;590;1.549;423;7.397;3.908;2.422;8.148;603;40.419;112;1.168;902;220;95;716;643;366;335;727;3.156;55;3.078;805;12.406;22.413;5.012;894;5.028;3.289;14.404;5.506;4.122;13.890;1.321;100.663
;03:1,51 a 2,00;31;300;73;26;1;99;368;99;72;103;114;1;517;171;3.024;2.029;1.261;172;3.226;947;1.302;405;797;2.972;81;18.191;1;17;9;6;3;16;20;18;7;29;70;0;89;7;168;1.114;263;207;412;122;913;971;873;5.050;11;10.396;32;317;82;32;4;115;388;117;79;132;184;1;606;178;3.192;3.143;1.524;379;3.638;1.069;2.215;1.376;1.670;8.022;92;28.587
;04:2,01 a 3,00;5;85;17;10;2;56;88;71;52;62;60;2;443;183;1.937;1.347;676;119;1.538;1.557;581;611;735;6.196;34;16.467;1;18;9;0;1;7;18;20;3;20;33;1;44;39;118;671;140;164;483;136;694;1.449;935;8.355;7;13.366;6;103;26;10;3;63;106;91;55;82;93;3;487;222;2.055;2.018;816;283;2.021;1.693;1.275;2.060;1.670;14.551;41;29.833
;05:3,01 a 4,00;19;11;8;3;0;27;14;30;13;35;10;0;216;113;405;548;202;114;539;449;233;213;632;6.471;6;10.311;5;3;1;0;0;1;2;6;0;5;8;0;14;20;40;233;50;148;263;72;216;515;771;10.388;5;12.766;24;14;9;3;0;28;16;36;13;40;18;0;230;133;445;781;252;262;802;521;449;728;1.403;16.859;11;23.077
;06:4,01 a 5,00;2;4;2;1;1;6;18;7;10;4;8;0;45;99;204;229;71;96;259;181;110;101;402;2.005;3;3.868;0;3;0;0;1;1;0;3;2;2;2;0;22;27;19;106;18;90;171;46;120;149;418;3.190;4;4.394;2;7;2;1;2;7;18;10;12;6;10;0;67;126;223;335;89;186;430;227;230;250;820;5.195;7;8.262
;07:5,01 a 7,00;1;6;2;4;0;2;10;9;15;4;2;0;65;304;219;174;98;159;357;277;119;218;596;3.056;7;5.704;1;0;1;0;0;1;2;2;0;3;1;0;11;64;29;92;15;134;179;72;206;356;588;2.411;5;4.173;2;6;3;4;0;3;12;11;15;7;3;0;76;368;248;266;113;293;536;349;325;574;1.184;5.467;12;9.877
;08:7,01 a 10,00;1;8;1;1;1;4;8;3;3;7;8;0;31;374;110;122;75;185;220;134;91;207;578;2.506;1;4.679;1;1;0;0;0;0;0;3;0;2;0;0;3;93;17;26;4;144;85;34;105;233;556;1.401;1;2.709;2;9;1;1;1;4;8;6;3;9;8;0;34;467;127;148;79;329;305;168;196;440;1.134;3.907;2;7.388
;09:10,01 a 15,00;1;1;3;0;0;0;2;1;0;1;2;0;8;267;56;55;40;279;210;75;253;124;456;1.532;2;3.368;0;1;0;0;0;0;0;1;0;3;2;0;2;64;10;14;0;149;76;24;217;146;436;771;1;1.917;1;2;3;0;0;0;2;2;0;4;4;0;10;331;66;69;40;428;286;99;470;270;892;2.303;3;5.285
;10:15,01 a 20,00;0;1;0;0;0;1;0;0;1;2;0;0;6;131;13;15;10;91;84;43;38;35;172;594;0;1.237;0;0;0;0;0;0;0;0;0;0;0;0;1;47;4;5;0;49;19;11;31;25;133;332;0;657;0;1;0;0;0;1;0;0;1;2;0;0;7;178;17;20;10;140;103;54;69;60;305;926;0;1.894
;11:Mais de 20,00;0;1;0;0;0;1;1;0;0;1;0;0;3;139;17;18;4;72;71;20;25;5;80;1.385;0;1.843;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3;0;0;8;21;0;15;6;61;685;0;826;0;1;0;0;0;1;1;0;0;1;0;0;3;166;20;18;4;80;92;20;40;11;141;2.070;0;2.669
;{ñ class};0;5;4;0;0;3;2;1;1;6;2;0;27;9;175;79;21;8;83;140;49;7;124;25;5;776;0;0;0;0;0;0;1;0;1;2;7;0;7;1;5;31;7;9;3;7;67;14;76;25;0;263;0;5;4;0;0;3;3;1;2;8;9;0;34;10;180;110;28;17;86;147;116;21;200;50;5;1.039
230440:Fortaleza - CE;Total;437;1.094;2.567;1.149;1.145;1.266;1.944;3.410;1.497;2.581;12.388;1.790;11.388;4.012;41.059;59.118;13.442;6.205;59.059;25.258;35.766;6.657;15.379;64.878;1.474;374.963;107;102;361;156;332;149;278;1.514;533;958;26.810;1.546;6.972;752;3.609;39.992;6.620;5.816;29.590;4.410;32.312;17.608;18.116;86.772;367;285.782;544;1.196;2.928;1.305;1.477;1.415;2.222;4.924;2.030;3.539;39.198;3.336;18.360;4.764;44.668;99.110;20.062;12.021;88.649;29.668;68.078;24.265;33.495;151.650;1.841;660.745
;00:Até 0,50;0;2;5;2;2;0;2;18;1;3;97;0;41;4;98;151;45;4;92;89;359;6;341;71;0;1.433;0;0;1;2;4;0;1;3;3;1;208;0;22;0;62;119;45;4;222;28;234;24;321;113;2;1.419;0;2;6;4;6;0;3;21;4;4;305;0;63;4;160;270;90;8;314;117;593;30;662;184;2;2.852
;01:0,51 a 1,00;1;175;314;61;67;224;410;704;147;158;1.270;55;778;695;3.047;4.578;615;75;3.945;1.971;3.947;212;1.658;916;102;26.125;2;10;51;19;23;53;71;259;67;83;2.250;27;814;46;345;3.474;467;140;3.216;533;4.870;461;2.752;1.081;25;21.139;3;185;365;80;90;277;481;963;214;241;3.520;82;1.592;741;3.392;8.052;1.082;215;7.161;2.504;8.817;673;4.410;1.997;127;47.264
;02:1,01 a 1,50;63;661;1.573;467;508;768;1.351;1.443;1.027;1.300;8.793;1.502;6.916;1.127;19.685;40.816;8.198;541;34.774;8.577;20.354;3.253;4.062;6.822;631;175.212;31;63;217;62;190;73;162;565;381;521;22.268;1.450;4.957;47;1.997;29.056;4.194;1.004;18.418;1.694;17.958;9.843;5.748;22.325;202;143.426;94;724;1.790;529;698;841;1.513;2.008;1.408;1.821;31.061;2.952;11.873;1.174;21.682;69.872;12.392;1.545;53.192;10.271;38.312;13.096;9.810;29.147;833;318.638
;03:1,51 a 2,00;25;148;283;164;171;147;102;473;137;252;1.178;79;1.498;455;11.869;5.759;1.927;165;10.951;4.590;4.242;1.008;1.490;5.141;366;52.620;1;11;37;13;24;11;21;197;41;86;1.130;31;374;13;416;2.962;685;376;2.880;630;3.001;2.322;1.628;9.513;13;26.416;26;159;320;177;195;158;123;670;178;338;2.308;110;1.872;468;12.285;8.721;2.612;541;13.831;5.220;7.243;3.330;3.118;14.654;379;79.036
;04:2,01 a 3,00;16;57;167;156;107;64;39;317;95;263;580;38;980;223;3.571;3.959;1.193;267;4.776;5.579;3.434;778;1.400;8.306;191;36.556;3;8;20;24;25;6;13;148;23;67;443;18;258;22;331;2.428;575;426;2.362;601;2.971;1.615;1.775;14.950;40;29.152;19;65;187;180;132;70;52;465;118;330;1.023;56;1.238;245;3.902;6.387;1.768;693;7.138;6.180;6.405;2.393;3.175;23.256;231;65.708
;05:3,01 a 4,00;5;18;71;90;63;17;9;141;30;205;170;39;414;115;952;1.572;468;473;1.171;1.547;1.084;350;1.066;11.003;49;21.122;5;4;14;7;15;3;2;104;14;65;177;5;179;70;139;851;248;531;725;297;1.080;829;1.292;9.609;16;16.281;10;22;85;97;78;20;11;245;44;270;347;44;593;185;1.091;2.423;716;1.004;1.896;1.844;2.164;1.179;2.358;20.612;65;37.403
