;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;7;143;164;605;91;127;53;347;133;120;664;70;1.018;403;5.650;5.136;1.774;524;14.145;7.435;4.006;1.064;2.242;6.982;435;53.338;2;14;25;79;8;17;7;138;60;45;618;24;322;58;509;3.919;863;762;4.554;921;2.493;2.549;3.343;13.075;66;34.471;9;157;189;684;99;144;60;485;193;165;1.282;94;1.340;461;6.159;9.055;2.637;1.286;18.699;8.356;6.499;3.613;5.585;20.057;501;87.809
;05:3,01 a 4,00;2;33;40;192;16;40;15;136;33;30;187;41;303;319;1.607;1.843;813;560;2.578;2.408;1.299;379;1.708;16.324;124;31.030;0;12;10;35;7;8;2;89;14;30;213;7;180;136;265;1.233;386;736;1.711;361;1.024;1.205;2.039;9.843;47;19.593;2;45;50;227;23;48;17;225;47;60;400;48;483;455;1.872;3.076;1.199;1.296;4.289;2.769;2.323;1.584;3.747;26.167;171;50.623
;06:4,01 a 5,00;1;35;15;128;3;17;4;55;23;20;89;6;166;218;655;777;462;510;1.269;672;605;266;1.215;10.326;72;17.609;0;5;2;19;6;2;3;36;6;9;89;4;107;114;97;729;220;600;1.122;202;558;966;1.298;6.062;28;12.284;1;40;17;147;9;19;7;91;29;29;178;10;273;332;752;1.506;682;1.110;2.391;874;1.163;1.232;2.513;16.388;100;29.893
;07:5,01 a 7,00;0;31;6;103;16;25;2;68;13;15;101;6;136;360;527;720;345;735;1.477;730;615;237;1.644;10.419;80;18.411;0;5;7;20;5;10;1;55;2;11;80;3;86;179;128;573;225;863;1.067;230;455;840;1.570;10.939;27;17.381;0;36;13;123;21;35;3;123;15;26;181;9;222;539;655;1.293;570;1.598;2.544;960;1.070;1.077;3.214;21.358;107;35.792
;08:7,01 a 10,00;7;19;8;38;17;10;1;42;6;24;27;14;76;374;375;301;221;980;1.205;437;356;190;1.441;4.198;53;10.420;2;4;2;10;1;1;1;30;2;16;24;1;36;157;86;219;113;768;620;131;288;450;1.412;4.990;25;9.389;9;23;10;48;18;11;2;72;8;40;51;15;112;531;461;520;334;1.748;1.825;568;644;640;2.853;9.188;78;19.809
;09:10,01 a 15,00;5;12;3;24;8;3;0;12;1;38;15;10;63;320;168;150;151;1.283;558;217;351;239;1.562;3.559;26;8.778;0;3;0;1;1;0;1;9;1;10;6;0;24;144;33;85;59;850;226;62;453;478;1.344;2.991;18;6.799;5;15;3;25;9;3;1;21;2;48;21;10;87;464;201;235;210;2.133;784;279;804;717;2.906;6.550;44;15.577
;10:15,01 a 20,00;14;3;0;12;4;0;0;4;1;49;6;3;23;152;61;43;66;803;165;104;79;49;777;2.423;15;4.856;9;0;0;0;0;0;0;4;0;13;3;0;2;41;15;16;10;527;78;25;76;110;524;1.474;21;2.948;23;3;0;12;4;0;0;8;1;62;9;3;25;193;76;59;76;1.330;243;129;155;159;1.301;3.897;36;7.804
;11:Mais de 20,00;21;6;0;10;2;0;0;5;0;91;5;2;41;124;39;44;78;645;273;84;40;61;422;3.237;22;5.252;7;0;0;0;1;0;0;0;0;12;4;0;6;21;2;14;8;191;103;8;13;77;274;1.979;5;2.725;28;6;0;10;3;0;0;5;0;103;9;2;47;145;41;58;86;836;376;92;53;138;696;5.216;27;7.977
;{ñ class};2;17;29;44;2;14;13;21;15;16;82;5;172;162;720;610;140;64;1.215;483;370;86;309;1.860;21;6.472;1;2;5;10;1;0;0;11;2;3;235;1;112;15;23;317;43;48;688;59;361;299;296;2.328;3;4.863;3;19;34;54;3;14;13;32;17;19;317;6;284;177;743;927;183;112;1.903;542;731;385;605;4.188;24;11.335
240810:Natal - RN;Total;657;357;418;373;73;52;587;396;142;167;4.863;6;3.915;3.112;10.520;24.759;4.769;1.789;31.814;6.510;15.511;3.897;9.559;37.902;774;162.922;170;92;60;134;8;11;107;151;89;53;5.938;1;1.618;574;1.968;20.139;2.180;2.042;21.967;1.655;12.843;9.873;11.277;39.845;135;132.930;827;449;478;507;81;63;694;547;231;220;10.801;7;5.533;3.686;12.488;44.898;6.949;3.831;53.781;8.165;28.354;13.770;20.836;77.747;909;295.852
;00:Até 0,50;0;0;0;0;0;0;0;1;0;0;83;0;40;12;70;262;44;11;120;32;303;41;221;154;13;1.407;0;6;1;0;0;0;0;1;0;0;251;0;37;12;86;326;47;13;210;34;301;69;173;168;3;1.738;0;6;1;0;0;0;0;2;0;0;334;0;77;24;156;588;91;24;330;66;604;110;394;322;16;3.145
;01:0,51 a 1,00;3;11;19;12;4;2;12;25;6;9;95;1;150;11;308;795;142;16;968;121;960;90;575;565;100;5.000;0;2;2;0;2;1;10;22;8;6;269;0;120;10;115;827;73;25;1.479;59;1.166;144;897;424;21;5.682;3;13;21;12;6;3;22;47;14;15;364;1;270;21;423;1.622;215;41;2.447;180;2.126;234;1.472;989;121;10.682
;02:1,01 a 1,50;20;133;265;178;40;22;282;241;90;119;3.087;5;2.161;194;5.276;15.613;2.650;252;15.359;1.850;8.591;1.752;1.564;2.569;376;62.689;2;48;46;109;5;8;61;90;60;38;4.747;0;1.138;30;1.218;13.689;1.199;477;15.167;685;7.629;5.151;3.265;4.043;51;58.956;22;181;311;287;45;30;343;331;150;157;7.834;5;3.299;224;6.494;29.302;3.849;729;30.526;2.535;16.220;6.903;4.829;6.612;427;121.645
;03:1,51 a 2,00;13;98;84;78;17;17;200;55;23;30;768;0;707;555;2.041;4.008;694;89;6.686;1.093;2.773;924;676;3.030;113;24.772;1;19;9;12;0;1;17;16;8;2;149;0;142;50;154;2.324;262;145;2.206;294;1.580;2.203;888;4.300;15;14.797;14;117;93;90;17;18;217;71;31;32;917;0;849;605;2.195;6.332;956;234;8.892;1.387;4.353;3.127;1.564;7.330;128;39.569
;04:2,01 a 3,00;2;75;41;68;9;9;72;57;10;4;434;0;499;581;1.476;2.317;651;171;5.900;2.105;1.566;493;828;6.678;94;24.140;5;12;1;9;1;1;10;12;8;4;123;0;92;104;157;1.611;311;247;1.289;256;916;1.023;1.227;10.840;17;18.276;7;87;42;77;10;10;82;69;18;8;557;0;591;685;1.633;3.928;962;418;7.189;2.361;2.482;1.516;2.055;17.518;111;42.416
;05:3,01 a 4,00;2;18;3;19;2;1;7;6;9;1;124;0;105;413;434;723;243;220;975;424;436;272;847;7.477;25;12.786;0;2;0;0;0;0;5;4;2;1;65;0;33;88;62;554;112;232;420;107;342;441;828;7.527;5;10.830;2;20;3;19;2;1;12;10;11;2;189;0;138;501;496;1.277;355;452;1.395;531;778;713;1.675;15.004;30;23.616
;06:4,01 a 5,00;3;6;1;5;0;0;1;0;2;2;78;0;69;337;159;302;101;128;313;211;162;120;811;5.798;29;8.638;2;1;0;1;0;0;2;0;1;0;17;0;7;68;34;235;69;154;154;72;176;266;670;4.464;12;6.405;5;7;1;6;0;0;3;0;3;2;95;0;76;405;193;537;170;282;467;283;338;386;1.481;10.262;41;15.043
;07:5,01 a 7,00;28;6;1;5;1;0;2;6;1;0;46;0;59;348;165;250;86;254;397;242;142;91;788;3.922;10;6.850;5;1;0;2;0;0;2;4;1;1;9;0;10;61;39;189;47;248;286;59;167;250;804;3.322;6;5.513;33;7;1;7;1;0;4;10;2;1;55;0;69;409;204;439;133;502;683;301;309;341;1.592;7.244;16;12.363
;08:7,01 a 10,00;75;6;0;1;0;0;1;1;0;0;20;0;17;268;73;89;35;200;330;112;113;26;931;2.151;2;4.451;35;0;0;0;0;0;0;1;0;0;13;0;6;56;29;74;26;219;157;40;101;119;790;1.556;2;3.224;110;6;0;1;0;0;1;2;0;0;33;0;23;324;102;163;61;419;487;152;214;145;1.721;3.707;4;7.675
;09:10,01 a 15,00;56;2;0;1;0;0;0;0;0;2;13;0;12;224;54;35;37;222;220;70;202;25;1.264;2.549;2;4.990;11;1;0;0;0;0;0;0;1;0;4;0;4;70;8;16;10;172;109;16;175;28;953;1.631;1;3.210;67;3;0;1;0;0;0;0;1;2;17;0;16;294;62;51;47;394;329;86;377;53;2.217;4.180;3;8.200
;10:15,01 a 20,00;134;0;0;0;0;0;0;1;0;0;3;0;5;67;29;16;21;115;47;24;31;22;539;1.587;1;2.642;58;0;0;0;0;0;0;0;0;0;0;0;0;16;9;4;3;65;25;2;50;6;432;835;0;1.505;192;0;0;0;0;0;0;1;0;0;3;0;5;83;38;20;24;180;72;26;81;28;971;2.422;1;4.147
;11:Mais de 20,00;320;0;0;0;0;0;0;0;0;0;12;0;4;51;22;1;17;97;19;14;15;7;363;1.381;0;2.323;51;0;0;0;0;0;0;0;0;0;1;0;1;9;2;2;4;21;7;1;1;6;203;682;0;991;371;0;0;0;0;0;0;0;0;0;13;0;5;60;24;3;21;118;26;15;16;13;566;2.063;0;3.314
;{ñ class};1;2;4;6;0;1;10;3;1;0;100;0;87;51;413;348;48;14;480;212;217;34;152;41;9;2.234;0;0;1;1;0;0;0;1;0;1;290;1;28;0;55;288;17;24;458;30;239;167;147;53;2;1.803;1;2;5;7;0;1;10;4;1;1;390;1;115;51;468;636;65;38;938;242;456;201;299;94;11;4.037
250750:João Pessoa - PB;Total;16;1.471;463;266;42;57;440;950;478;815;2.312;233;2.577;3.742;12.235;18.270;4.281;1.734;22.199;6.157;10.796;3.362;9.563;47.613;541;150.613;3;125;91;51;16;3;60;423;261;146;1.601;144;1.338;684;2.184;13.861;1.690;1.942;9.340;983;10.387;9.370;12.020;50.835;120;117.678;19;1.596;554;317;58;60;500;1.373;739;961;3.913;377;3.915;4.426;14.419;32.131;5.971;3.676;31.539;7.140;21.183;12.732;21.583;98.448;661;268.291
;00:Até 0,50;0;12;0;0;0;0;1;23;1;0;7;0;6;38;42;31;18;3;68;20;69;7;271;72;0;689;0;4;0;0;0;0;0;7;1;0;32;2;0;17;32;40;8;0;52;21;113;16;203;79;0;627;0;16;0;0;0;0;1;30;2;0;39;2;6;55;74;71;26;3;120;41;182;23;474;151;0;1.316
;01:0,51 a 1,00;10;55;28;20;1;1;29;63;24;29;89;11;89;65;436;518;59;11;1.391;294;745;81;586;6.354;58;11.047;1;11;4;7;0;0;6;53;7;9;153;10;69;58;335;328;40;28;2.055;66;927;273;589;9.616;11;14.656;11;66;32;27;1;1;35;116;31;38;242;21;158;123;771;846;99;39;3.446;360;1.672;354;1.175;15.970;69;25.703
;02:1,01 a 1,50;2;527;246;150;15;34;247;372;275;350;1.255;149;1.618;952;7.069;12.022;2.249;136;11.854;2.150;6.542;1.184;1.515;9.588;298;60.799;2;28;64;26;10;3;40;201;187;96;1.169;94;990;147;1.337;9.885;991;297;5.131;412;6.716;4.339;3.619;14.469;39;50.292;4;555;310;176;25;37;287;573;462;446;2.424;243;2.608;1.099;8.406;21.907;3.240;433;16.985;2.562;13.258;5.523;5.134;24.057;337;111.091
;03:1,51 a 2,00;4;391;105;47;18;14;104;200;72;220;445;26;412;942;2.478;3.041;913;111;5.613;809;1.474;708;609;3.438;61;22.255;0;19;12;13;2;0;5;68;26;11;109;12;115;60;187;1.676;235;175;862;121;1.013;2.186;857;4.990;20;12.774;4;410;117;60;20;14;109;268;98;231;554;38;527;1.002;2.665;4.717;1.148;286;6.475;930;2.487;2.894;1.466;8.428;81;35.029
;04:2,01 a 3,00;0;265;53;34;2;7;44;160;58;111;269;18;248;674;1.237;1.462;556;190;1.663;1.987;963;626;750;14.178;40;25.595;0;29;6;4;2;0;4;51;27;19;53;9;85;100;152;1.104;220;316;597;150;627;1.452;1.107;9.969;18;16.101;0;294;59;38;4;7;48;211;85;130;322;27;333;774;1.389;2.566;776;506;2.260;2.137;1.590;2.078;1.857;24.147;58;41.696
;05:3,01 a 4,00;0;78;13;5;1;0;9;37;16;45;82;6;40;209;339;465;173;201;446;223;295;322;768;3.099;23;6.895;0;17;1;0;1;0;2;18;2;7;18;4;30;47;41;353;84;227;175;73;234;567;799;3.432;15;6.147;0;95;14;5;2;0;11;55;18;52;100;10;70;256;380;818;257;428;621;296;529;889;1.567;6.531;38;13.042
;06:4,01 a 5,00;0;49;5;2;4;1;2;23;13;23;54;5;30;101;91;202;105;132;226;170;101;124;804;1.528;28;3.823;0;5;2;1;1;0;2;12;5;1;8;2;13;30;19;179;51;174;96;41;126;183;647;1.849;8;3.455;0;54;7;3;5;1;4;35;18;24;62;7;43;131;110;381;156;306;322;211;227;307;1.451;3.377;36;7.278
;07:5,01 a 7,00;0;29;3;2;1;0;1;49;7;10;22;6;17;220;79;154;92;246;263;197;119;95;1.051;3.509;13;6.185;0;3;1;0;0;0;1;4;2;1;11;3;7;71;22;93;31;271;108;45;89;112;982;2.631;7;4.495;0;32;4;2;1;0;2;53;9;11;33;9;24;291;101;247;123;517;371;242;208;207;2.033;6.140;20;10.680
;08:7,01 a 10,00;0;19;0;2;0;0;0;13;4;6;9;4;13;214;87;66;34;261;234;96;97;86;982;1.916;5;4.148;0;4;1;0;0;0;0;2;0;1;2;1;1;56;21;28;13;206;98;28;73;53;1.121;1.353;2;3.064;0;23;1;2;0;0;0;15;4;7;11;5;14;270;108;94;47;467;332;124;170;139;2.103;3.269;7;7.212
;09:10,01 a 15,00;0;13;0;0;0;0;0;2;0;8;25;0;8;143;37;30;16;225;124;57;210;51;1.103;1.551;5;3.608;0;3;0;0;0;0;0;2;1;0;0;0;3;48;7;7;8;146;55;14;258;21;1.164;1.197;0;2.934;0;16;0;0;0;0;0;4;1;8;25;0;11;191;44;37;24;371;179;71;468;72;2.267;2.748;5;6.542
;10:15,01 a 20,00;0;5;0;0;0;0;0;1;1;3;6;2;2;73;12;7;8;110;26;18;33;15;524;1.170;0;2.016;0;1;0;0;0;0;0;1;0;0;0;0;0;31;5;3;1;42;9;2;44;8;542;618;0;1.307;0;6;0;0;0;0;0;2;1;3;6;2;2;104;17;10;9;152;35;20;77;23;1.066;1.788;0;3.323
;11:Mais de 20,00;0;2;0;1;0;0;0;0;0;1;3;2;2;59;5;6;5;89;12;9;13;8;421;1.168;2;1.808;0;0;0;0;0;0;0;0;0;0;0;0;1;11;1;0;0;28;2;0;3;3;258;586;0;893;0;2;0;1;0;0;0;0;0;1;3;2;3;70;6;6;5;117;14;9;16;11;679;1.754;2;2.701
;{ñ class};0;26;10;3;0;0;3;7;7;9;46;4;92;52;323;266;53;19;279;127;135;55;179;42;8;1.745;0;1;0;0;0;0;0;4;3;1;46;7;24;8;25;165;8;32;100;10;164;157;132;46;0;933;0;27;10;3;0;0;3;11;10;10;92;11;116;60;348;431;61;51;379;137;299;212;311;88;8;2.678
261160:Recife - PE;Total;85;1.773;2.122;1.247;555;404;846;2.132;832;2.642;690;410;9.596;8.914;31.615;44.732;17.378;4.346;77.147;22.441;29.314;12.713;18.031;77.853;2.305;370.123;25;338;294;256;171;51;140;1.164;504;1.133;2.381;369;5.957;2.068;3.546;37.561;7.771;5.421;40.943;6.457;27.641;32.005;26.276;89.014;728;292.214;110;2.111;2.416;1.503;726;455;986;3.296;1.336;3.775;3.071;779;15.553;10.982;35.161;82.293;25.149;9.767;118.090;28.898;56.955;44.718;44.307;166.867;3.033;662.337
;00:Até 0,50;0;2;55;2;2;0;2;12;2;46;9;0;72;20;202;446;151;11;219;126;471;214;370;296;39;2.769;0;3;17;5;2;0;3;7;5;46;42;0;56;21;137;537;182;34;262;134;377;423;347;310;30;2.980;0;5;72;7;4;0;5;19;7;92;51;0;128;41;339;983;333;45;481;260;848;637;717;606;69;5.749
;01:0,51 a 1,00;1;26;27;15;7;5;11;75;45;24;22;0;257;36;377;969;194;24;2.067;570;1.426;158;966;1.535;158;8.995;0;10;12;18;3;1;4;49;25;8;78;4;279;8;115;671;156;48;4.307;239;1.691;333;1.136;1.636;35;10.866;1;36;39;33;10;6;15;124;70;32;100;4;536;44;492;1.640;350;72;6.374;809;3.117;491;2.102;3.171;193;19.861
;02:1,01 a 1,50;12;432;530;308;132;77;303;652;364;888;435;349;5.374;1.487;11.053;25.834;7.320;345;31.376;6.947;15.188;5.026;3.598;7.434;764;126.228;3;42;103;88;84;12;57;387;294;497;1.955;350;4.254;143;1.136;23.308;3.288;860;21.443;2.879;17.542;13.221;7.317;15.511;308;115.082;15;474;633;396;216;89;360;1.039;658;1.385;2.390;699;9.628;1.630;12.189;49.142;10.608;1.205;52.819;9.826;32.730;18.247;10.915;22.945;1.072;241.310
;03:1,51 a 2,00;24;336;513;350;160;79;318;427;167;508;120;42;1.888;1.194;9.734;8.260;3.580;243;23.723;2.807;4.690;2.903;1.950;7.382;368;71.766;3;30;58;57;38;11;31;249;71;163;128;12;538;176;716;6.064;1.342;419;5.654;796;3.000;7.653;3.281;14.797;45;45.332;27;366;571;407;198;90;349;676;238;671;248;54;2.426;1.370;10.450;14.324;4.922;662;29.377;3.603;7.690;10.556;5.231;22.179;413;117.098
;04:2,01 a 3,00;13;360;398;276;142;121;124;378;124;484;65;15;999;2.018;5.848;5.035;2.994;284;9.797;6.674;3.110;1.941;1.905;8.034;453;51.592;4;60;45;50;23;8;18;157;58;133;94;3;310;281;647;3.734;1.339;520;3.950;952;2.110;3.947;3.280;12.973;85;34.781;17;420;443;326;165;129;142;535;182;617;159;18;1.309;2.299;6.495;8.769;4.333;804;13.747;7.626;5.220;5.888;5.185;21.007;538;86.373
;05:3,01 a 4,00;4;164;218;116;42;17;57;183;49;211;7;0;262;816;1.419;1.773;1.036;566;2.662;1.348;928;784;1.473;11.194;91;25.420;1;41;23;13;13;1;5;96;23;75;26;0;191;253;290;1.302;573;712;1.608;371;831;2.350;2.477;12.475;36;23.786;5;205;241;129;55;18;62;279;72;286;33;0;453;1.069;1.709;3.075;1.609;1.278;4.270;1.719;1.759;3.134;3.950;23.669;127;49.206
;06:4,01 a 5,00;3;107;115;56;18;10;7;87;16;121;13;0;165;492;580;713;488;475;1.555;650;474;322;1.266;11.171;79;18.983;3;28;12;7;1;2;2;52;8;55;9;0;95;133;141;644;250;589;841;231;399;1.118;1.630;6.410;24;12.684;6;135;127;63;19;12;9;139;24;176;22;0;260;625;721;1.357;738;1.064;2.396;881;873;1.440;2.896;17.581;103;31.667
;07:5,01 a 7,00;5;106;124;63;26;21;8;111;25;119;11;0;121;576;470;607;572;714;1.786;969;440;354;1.456;12.533;84;21.301;4;34;15;7;4;5;10;61;8;47;9;0;61;279;186;560;288;799;1.010;328;418;1.033;1.945;10.311;72;17.494;9;140;139;70;30;26;18;172;33;166;20;0;182;855;656;1.167;860;1.513;2.796;1.297;858;1.387;3.401;22.844;156;38.795
;08:7,01 a 10,00;8;68;51;34;13;33;2;95;20;74;4;0;105;675;320;272;334;554;1.261;739;293;340;1.819;8.099;171;15.384;3;28;4;6;2;5;7;45;4;50;4;0;40;269;88;229;146;638;621;198;268;782;1.842;7.356;64;12.699;11;96;55;40;15;38;9;140;24;124;8;0;145;944;408;501;480;1.192;1.882;937;561;1.122;3.661;15.455;235;28.083
;09:10,01 a 15,00;3;36;19;11;4;29;2;61;7;52;0;0;64;792;130;151;203;554;840;687;515;334;1.701;4.660;50;10.905;1;30;3;0;1;6;1;37;1;26;1;0;17;310;34;87;75;466;355;158;497;470;1.746;3.429;15;7.766;4;66;22;11;5;35;3;98;8;78;1;0;81;1.102;164;238;278;1.020;1.195;845;1.012;804;3.447;8.089;65;18.671
;10:15,01 a 20,00;4;36;10;3;0;5;0;19;4;21;0;0;33;220;37;47;95;215;336;191;111;113;818;2.005;8;4.331;1;9;0;0;0;0;1;6;0;11;1;0;11;96;12;15;33;152;111;25;102;128;726;1.427;1;2.868;5;45;10;3;0;5;1;25;4;32;1;0;44;316;49;62;128;367;447;216;213;241;1.544;3.432;9;7.199
;11:Mais de 20,00;7;32;3;1;0;5;0;10;5;27;1;0;55;407;35;32;123;288;228;144;98;49;470;3.336;7;5.363;1;5;0;0;0;0;0;5;0;3;0;0;7;83;3;9;29;99;63;23;36;65;338;2.056;3;2.828;8;37;3;1;0;5;0;15;5;30;1;0;62;490;38;41;152;387;291;167;134;114;808;5.392;10;8.191
;{ñ class};1;68;59;12;9;2;12;22;4;67;3;4;201;181;1.410;593;288;73;1.297;589;1.570;175;239;174;33;7.086;1;18;2;5;0;0;1;13;7;19;34;0;98;16;41;401;70;85;718;123;370;482;211;323;10;3.048;2;86;61;17;9;2;13;35;11;86;37;4;299;197;1.451;994;358;158;2.015;712;1.940;657;450;497;43;10.134
270430:Maceió - AL;Total;79;467;515;490;54;63;577;618;163;1.606;187;36;6.601;3.085;13.908;23.144;5.213;1.578;18.361;8.524;16.956;3.775;7.073;31.148;477;144.698;14;54;64;52;11;10;115;271;64;550;426;33;1.512;538;993;18.327;1.880;1.746;9.541;1.864;15.951;9.595;9.765;33.682;44;107.102;93;521;579;542;65;73;692;889;227;2.156;613;69;8.113;3.623;14.901;41.471;7.093;3.324;27.902;10.388;32.907;13.370;16.838;64.830;521;251.800
;00:Até 0,50;0;2;0;5;0;0;4;2;0;5;0;0;53;9;109;183;38;11;56;31;236;23;216;33;0;1.016;0;4;0;1;0;0;0;2;1;7;3;0;53;11;41;162;34;11;52;35;224;49;221;63;0;974;0;6;0;6;0;0;4;4;1;12;3;0;106;20;150;345;72;22;108;66;460;72;437;96;0;1.990
;01:0,51 a 1,00;1;17;26;16;0;8;26;35;14;46;20;2;200;5;582;1.065;178;16;718;170;1.304;94;676;483;64;5.766;0;1;6;0;1;1;6;29;7;29;46;0;125;4;58;876;90;32;953;92;1.247;218;874;920;2;5.617;1;18;32;16;1;9;32;64;21;75;66;2;325;9;640;1.941;268;48;1.671;262;2.551;312;1.550;1.403;66;11.383
;02:1,01 a 1,50;9;290;209;138;26;33;378;265;95;615;139;27;3.037;823;6.285;14.862;2.774;177;10.058;2.781;10.021;1.826;1.653;3.926;332;60.779;2;28;28;23;6;7;73;131;39;281;330;29;884;106;388;12.428;1.039;381;6.422;888;10.675;5.358;3.320;5.627;30;48.523;11;318;237;161;32;40;451;396;134;896;469;56;3.921;929;6.673;27.290;3.813;558;16.480;3.669;20.696;7.184;4.973;9.553;362;109.302
;03:1,51 a 2,00;18;79;159;75;10;14;96;143;25;384;15;4;1.569;616;3.331;3.178;977;95;4.041;1.732;2.583;893;755;3.791;36;24.619;2;10;15;5;2;0;9;40;6;79;24;2;150;72;176;2.095;279;138;829;238;1.486;1.758;854;6.457;6;14.732;20;89;174;80;12;14;105;183;31;463;39;6;1.719;688;3.507;5.273;1.256;233;4.870;1.970;4.069;2.651;1.609;10.248;42;39.351
;04:2,01 a 3,00;13;46;67;128;10;4;42;66;19;134;4;2;841;550;1.583;1.948;667;158;2.132;2.484;1.288;477;811;3.152;13;16.639;0;11;8;11;1;2;13;18;5;29;7;1;104;81;138;1.326;206;173;623;256;764;927;1.218;5.561;3;11.486;13;57;75;139;11;6;55;84;24;163;11;3;945;631;1.721;3.274;873;331;2.755;2.740;2.052;1.404;2.029;8.713;16;28.125
;05:3,01 a 4,00;9;11;24;48;2;2;7;34;3;55;2;0;182;218;345;683;182;198;434;311;309;173;539;3.027;10;6.808;2;0;2;4;1;0;3;13;4;11;0;0;46;40;69;496;89;209;208;87;296;518;701;4.029;2;6.830;11;11;26;52;3;2;10;47;7;66;2;0;228;258;414;1.179;271;407;642;398;605;691;1.240;7.056;12;13.638
;06:4,01 a 5,00;4;4;5;14;3;0;4;36;6;14;0;0;80;159;142;290;95;141;220;178;163;62;368;4.126;4;6.118;1;0;1;1;0;0;2;20;1;6;2;0;29;49;25;225;41;141;116;48;130;206;479;2.887;0;4.410;5;4;6;15;3;0;6;56;7;20;2;0;109;208;167;515;136;282;336;226;293;268;847;7.013;4;10.528
;07:5,01 a 7,00;6;3;3;13;2;0;4;16;0;33;2;1;100;220;179;225;85;203;199;266;213;64;464;4.872;5;7.178;2;0;2;1;0;0;2;7;0;8;0;1;20;62;36;177;39;257;107;75;160;184;550;3.454;1;5.145;8;3;5;14;2;0;6;23;0;41;2;2;120;282;215;402;124;460;306;341;373;248;1.014;8.326;6;12.323
;08:7,01 a 10,00;4;0;0;8;1;0;3;7;0;67;0;0;68;123;120;92;41;200;87;168;103;32;551;3.388;4;5.067;1;0;0;3;0;0;1;2;1;29;0;0;18;40;28;42;6;173;31;55;96;35;628;2.054;0;3.243;5;0;0;11;1;0;4;9;1;96;0;0;86;163;148;134;47;373;118;223;199;67;1.179;5.442;4;8.310
;09:10,01 a 15,00;7;0;0;5;0;0;0;1;0;140;0;0;50;45;60;48;30;177;43;94;202;24;532;1.437;2;2.897;1;0;0;2;0;0;0;2;0;58;0;0;15;21;13;16;10;149;27;21;264;23;435;1.053;0;2.110;8;0;0;7;0;0;0;3;0;198;0;0;65;66;73;64;40;326;70;115;466;47;967;2.490;2;5.007
;10:15,01 a 20,00;2;0;0;1;0;0;0;1;0;50;0;0;26;27;23;12;8;93;7;22;27;7;206;1.080;1;1.593;1;0;0;0;0;0;0;0;0;5;0;0;6;5;0;1;3;38;7;4;53;4;179;506;0;812;3;0;0;1;0;0;0;1;0;55;0;0;32;32;23;13;11;131;14;26;80;11;385;1.586;1;2.405
;11:Mais de 20,00;1;0;0;0;0;0;0;0;0;36;0;0;35;19;24;4;20;73;10;23;9;5;150;1.280;0;1.689;0;0;0;0;0;0;0;0;0;3;0;0;13;3;0;3;2;13;4;2;4;2;124;533;0;706;1;0;0;0;0;0;0;0;0;39;0;0;48;22;24;7;22;86;14;25;13;7;274;1.813;0;2.395
;{ñ class};5;15;22;39;0;2;13;12;1;27;5;0;360;271;1.125;554;118;36;356;264;498;95;152;553;6;4.529;2;0;2;1;0;0;6;7;0;5;14;0;49;44;21;480;42;31;162;63;552;313;182;538;0;2.514;7;15;24;40;0;2;19;19;1;32;19;0;409;315;1.146;1.034;160;67;518;327;1.050;408;334;1.091;6;7.043
280030:Aracaju - SE;Total;566;316;513;809;91;29;417;498;268;602;767;3;1.401;2.829;9.248;16.378;3.491;1.781;22.019;6.974;11.365;5.828;5.044;28.192;531;119.960;146;37;97;442;19;3;61;219;110;205;516;0;1.662;565;1.218;14.309;1.400;2.023;11.069;1.538;12.094;14.907;8.042;25.438;46;96.166;712;353;610;1.251;110;32;478;717;378;807;1.283;3;3.063;3.394;10.466;30.687;4.891;3.804;33.088;8.512;23.459;20.735;13.086;53.630;577;216.126
;00:Até 0,50;1;1;7;34;1;0;0;4;0;5;15;0;1;19;69;204;44;9;125;104;190;87;234;94;1;1.249;2;0;2;18;1;0;0;8;1;8;19;0;13;6;81;174;30;17;90;115;265;126;236;21;5;1.238;3;1;9;52;2;0;0;12;1;13;34;0;14;25;150;378;74;26;215;219;455;213;470;115;6;2.487
;01:0,51 a 1,00;2;13;22;185;10;4;26;29;3;16;37;0;51;55;566;406;88;31;803;130;821;147;572;706;63;4.786;0;3;8;154;2;0;13;11;5;10;65;0;72;19;136;313;50;46;901;66;1.005;461;992;704;8;5.044;2;16;30;339;12;4;39;40;8;26;102;0;123;74;702;719;138;77;1.704;196;1.826;608;1.564;1.410;71;9.830
