;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;11;340;180;639;87;149;63;395;158;131;679;66;1.159;395;5.950;5.235;1.692;455;15.304;7.134;3.825;1.000;2.390;6.869;305;54.611;4;20;23;82;14;17;11;157;61;58;643;20;359;57;541;3.861;873;697;4.749;868;2.642;2.372;3.390;12.807;43;34.369;15;360;203;721;101;166;74;552;219;189;1.322;86;1.518;452;6.491;9.096;2.565;1.152;20.053;8.002;6.467;3.372;5.780;19.676;348;88.980
;05:3,01 a 4,00;2;94;60;204;36;38;17;154;57;34;196;38;355;345;1.518;1.814;707;583;2.796;2.665;1.130;370;1.593;16.343;59;31.208;1;16;14;39;10;9;6;84;14;32;201;7;188;132;268;1.218;398;751;1.818;401;983;1.184;1.946;10.150;30;19.900;3;110;74;243;46;47;23;238;71;66;397;45;543;477;1.786;3.032;1.105;1.334;4.614;3.066;2.113;1.554;3.539;26.493;89;51.108
;06:4,01 a 5,00;1;32;31;127;11;14;4;56;28;21;101;6;165;256;614;798;364;462;1.411;715;570;194;1.365;10.989;43;18.378;1;5;5;27;4;6;1;37;4;9;85;3;103;100;105;686;218;675;1.152;208;527;885;1.374;5.375;15;11.610;2;37;36;154;15;20;5;93;32;30;186;9;268;356;719;1.484;582;1.137;2.563;923;1.097;1.079;2.739;16.364;58;29.988
;07:5,01 a 7,00;2;48;19;113;27;30;3;73;21;70;109;10;154;414;583;686;296;779;1.619;807;606;231;1.512;8.518;30;16.760;0;3;7;16;10;9;4;54;3;15;80;4;84;177;149;506;197;863;1.105;264;531;798;1.564;11.597;21;18.061;2;51;26;129;37;39;7;127;24;85;189;14;238;591;732;1.192;493;1.642;2.724;1.071;1.137;1.029;3.076;20.115;51;34.821
;08:7,01 a 10,00;11;20;9;43;40;12;1;30;5;40;33;14;94;425;446;298;245;992;1.246;511;472;184;1.327;4.202;23;10.723;3;7;6;9;5;0;0;34;3;21;23;1;53;177;98;214;105;778;593;165;400;437;1.310;5.039;10;9.491;14;27;15;52;45;12;1;64;8;61;56;15;147;602;544;512;350;1.770;1.839;676;872;621;2.637;9.241;33;20.214
;09:10,01 a 15,00;10;13;6;31;32;3;0;11;3;50;15;10;74;354;220;174;132;1.333;681;281;266;265;1.472;3.647;16;9.099;3;2;1;2;1;0;0;11;0;7;8;0;25;148;44;80;59;858;234;63;347;467;1.285;3.076;11;6.732;13;15;7;33;33;3;0;22;3;57;23;10;99;502;264;254;191;2.191;915;344;613;732;2.757;6.723;27;15.831
;10:15,01 a 20,00;20;5;1;13;11;0;0;1;1;50;4;3;21;172;80;40;69;772;197;111;72;81;681;2.061;6;4.472;7;1;0;0;1;0;0;2;0;16;3;0;3;37;14;22;12;544;79;20;63;146;489;1.417;2;2.878;27;6;1;13;12;0;0;3;1;66;7;3;24;209;94;62;81;1.316;276;131;135;227;1.170;3.478;8;7.350
;11:Mais de 20,00;30;5;2;9;4;0;0;7;1;103;9;2;46;131;56;51;77;694;217;91;31;106;402;3.299;7;5.380;7;0;0;0;2;0;0;0;0;15;3;0;5;22;5;15;9;210;71;12;14;102;250;2.036;3;2.781;37;5;2;9;6;0;0;7;1;118;12;2;51;153;61;66;86;904;288;103;45;208;652;5.335;10;8.161
;{ñ class};1;21;23;36;3;14;20;14;16;20;73;11;172;120;680;554;123;67;1.181;465;443;63;293;731;47;5.191;0;0;4;14;2;1;1;13;4;5;226;9;126;3;24;285;39;69;661;51;429;197;302;1.031;9;3.505;1;21;27;50;5;15;21;27;20;25;299;20;298;123;704;839;162;136;1.842;516;872;260;595;1.762;56;8.696
240810:Natal - RN;Total;796;567;513;389;106;59;670;443;342;201;4.924;7;3.782;3.585;11.507;25.247;4.565;1.783;30.229;6.721;15.553;3.658;9.578;39.748;732;165.705;207;104;59;66;15;12;109;220;136;48;5.998;5;1.566;652;2.229;20.545;2.130;2.004;18.042;1.653;13.288;9.745;11.341;43.581;140;133.895;1.003;671;572;455;121;71;779;663;478;249;10.922;12;5.348;4.237;13.736;45.792;6.695;3.787;48.271;8.374;28.841;13.403;20.919;83.329;872;299.600
;00:Até 0,50;0;0;0;1;0;0;0;4;1;0;49;0;45;18;91;240;54;10;68;52;241;39;249;103;11;1.276;0;8;0;0;0;0;0;1;0;0;115;0;32;11;100;319;48;12;137;30;268;73;184;163;3;1.504;0;8;0;1;0;0;0;5;1;0;164;0;77;29;191;559;102;22;205;82;509;112;433;266;14;2.780
;01:0,51 a 1,00;2;8;10;10;1;1;14;23;9;4;168;1;153;28;390;697;118;10;751;146;913;130;615;915;113;5.230;0;2;5;4;5;1;10;43;6;3;522;4;98;10;140;739;59;19;828;65;1.272;251;1.015;528;16;5.645;2;10;15;14;6;2;24;66;15;7;690;5;251;38;530;1.436;177;29;1.579;211;2.185;381;1.630;1.443;129;10.875
;02:1,01 a 1,50;27;183;289;181;58;28;332;235;145;139;3.065;6;2.066;214;5.614;15.982;2.495;223;14.434;1.888;8.912;1.658;1.532;2.706;346;62.758;3;44;36;32;5;9;61;123;77;35;4.612;1;1.124;56;1.356;14.095;1.135;406;12.739;702;8.089;5.022;3.288;4.480;63;57.593;30;227;325;213;63;37;393;358;222;174;7.677;7;3.190;270;6.970;30.077;3.630;629;27.173;2.590;17.001;6.680;4.820;7.186;409;120.351
;03:1,51 a 2,00;14;221;106;80;29;20;226;78;55;38;802;0;695;727;2.341;4.199;671;76;6.768;1.110;2.690;844;692;3.190;107;25.779;0;21;9;12;1;1;15;20;14;4;148;0;125;67;180;2.395;267;139;1.811;248;1.554;2.294;917;4.968;14;15.224;14;242;115;92;30;21;241;98;69;42;950;0;820;794;2.521;6.594;938;215;8.579;1.358;4.244;3.138;1.609;8.158;121;41.003
;04:2,01 a 3,00;7;110;89;74;13;9;70;73;85;10;438;0;486;484;1.659;2.359;657;157;5.728;2.183;1.504;419;925;6.639;83;24.261;4;22;5;13;3;1;9;16;21;3;150;0;104;95;205;1.671;318;258;1.158;260;888;874;1.282;11.337;17;18.714;11;132;94;87;16;10;79;89;106;13;588;0;590;579;1.864;4.030;975;415;6.886;2.443;2.392;1.293;2.207;17.976;100;42.975
;05:3,01 a 4,00;1;18;3;19;3;1;9;8;25;6;112;0;100;551;416;736;239;207;850;402;444;264;946;8.996;28;14.384;0;2;0;3;1;0;8;6;9;1;47;0;27;105;66;542;120;240;353;123;348;409;864;8.504;3;11.781;1;20;3;22;4;1;17;14;34;7;159;0;127;656;482;1.278;359;447;1.203;525;792;673;1.810;17.500;31;26.165
;06:4,01 a 5,00;1;7;1;7;2;0;2;9;14;1;75;0;68;400;189;311;97;155;283;191;160;105;792;4.927;24;7.821;2;2;1;0;0;0;3;1;5;1;18;0;9;67;35;243;63;152;147;67;161;272;673;4.825;16;6.763;3;9;2;7;2;0;5;10;19;2;93;0;77;467;224;554;160;307;430;258;321;377;1.465;9.752;40;14.584
;07:5,01 a 7,00;29;5;4;5;0;0;2;4;4;2;50;0;51;419;179;255;75;230;346;291;147;84;831;4.274;6;7.293;7;2;0;2;0;0;1;8;3;0;16;0;8;58;44;193;53;245;236;70;161;247;806;3.550;3;5.713;36;7;4;7;0;0;3;12;7;2;66;0;59;477;223;448;128;475;582;361;308;331;1.637;7.824;9;13.006
;08:7,01 a 10,00;85;5;0;2;0;0;2;4;1;0;25;0;19;338;97;99;38;210;290;118;129;28;882;2.268;1;4.641;45;0;0;0;0;0;1;0;0;0;8;0;5;77;34;71;26;217;150;43;121;112;759;1.906;3;3.578;130;5;0;2;0;0;3;4;1;0;33;0;24;415;131;170;64;427;440;161;250;140;1.641;4.174;4;8.219
;09:10,01 a 15,00;69;4;0;0;0;0;1;0;2;1;15;0;10;254;52;40;33;260;218;76;186;28;1.198;2.761;2;5.210;17;1;0;0;0;0;0;0;1;1;5;0;3;76;13;15;9;191;117;14;166;26;908;1.662;0;3.225;86;5;0;0;0;0;1;0;3;2;20;0;13;330;65;55;42;451;335;90;352;54;2.106;4.423;2;8.435
;10:15,01 a 20,00;173;1;0;0;0;0;0;2;0;0;3;0;8;68;30;14;25;121;61;30;26;24;450;1.472;1;2.509;73;0;0;0;0;0;0;0;0;0;0;0;0;21;7;2;8;65;27;5;44;7;357;880;0;1.496;246;1;0;0;0;0;0;2;0;0;3;0;8;89;37;16;33;186;88;35;70;31;807;2.352;1;4.005
;11:Mais de 20,00;387;1;0;0;0;0;0;0;0;0;13;0;5;50;24;11;17;105;27;19;17;9;313;1.452;0;2.450;56;0;0;0;0;0;0;0;0;0;1;0;0;9;1;1;3;29;10;1;3;3;146;726;0;989;443;1;0;0;0;0;0;0;0;0;14;0;5;59;25;12;20;134;37;20;20;12;459;2.178;0;3.439
;{ñ class};1;4;11;10;0;0;12;3;1;0;109;0;76;34;425;304;46;19;405;215;184;26;153;45;10;2.093;0;0;3;0;0;0;1;2;0;0;356;0;31;0;48;259;21;31;329;25;213;155;142;52;2;1.670;1;4;14;10;0;0;13;5;1;0;465;0;107;34;473;563;67;50;734;240;397;181;295;97;12;3.763
250750:João Pessoa - PB;Total;18;1.691;484;248;62;40;427;1.035;662;909;2.443;326;2.905;3.854;14.055;18.583;4.293;1.712;21.222;6.270;10.547;3.092;9.023;50.516;535;154.952;3;148;96;39;15;2;71;431;334;165;1.742;168;1.317;731;1.967;13.982;1.599;1.856;8.325;1.042;10.397;9.049;11.617;56.066;112;121.274;21;1.839;580;287;77;42;498;1.466;996;1.074;4.185;494;4.222;4.585;16.022;32.565;5.892;3.568;29.547;7.312;20.944;12.141;20.640;106.582;647;276.226
;00:Até 0,50;0;1;0;0;0;0;0;29;3;0;6;0;8;22;57;26;19;2;62;27;68;6;285;97;0;718;0;0;0;0;0;0;0;4;2;0;36;3;1;10;42;39;4;1;37;17;99;12;205;58;0;570;0;1;0;0;0;0;0;33;5;0;42;3;9;32;99;65;23;3;99;44;167;18;490;155;0;1.288
;01:0,51 a 1,00;9;51;32;11;1;0;14;54;12;38;72;22;70;60;534;456;80;12;890;242;646;67;527;8.770;56;12.726;1;14;8;3;0;0;2;46;11;11;139;11;63;57;249;286;31;22;829;70;872;161;541;13.406;4;16.837;10;65;40;14;1;0;16;100;23;49;211;33;133;117;783;742;111;34;1.719;312;1.518;228;1.068;22.176;60;29.563
;02:1,01 a 1,50;3;616;247;118;19;24;242;436;351;404;1.161;215;1.624;1.041;8.010;12.303;2.235;141;11.501;2.186;6.368;1.142;1.511;9.313;287;61.498;2;47;59;19;6;2;44;214;240;101;1.163;115;950;186;1.020;10.092;935;277;5.357;447;6.848;4.313;3.684;14.999;33;51.153;5;663;306;137;25;26;286;650;591;505;2.324;330;2.574;1.227;9.030;22.395;3.170;418;16.858;2.633;13.216;5.455;5.195;24.312;320;112.651
;03:1,51 a 2,00;4;432;109;69;26;7;105;189;116;235;636;31;516;962;2.557;3.140;895;104;5.394;878;1.522;662;518;4.030;59;23.196;0;19;12;11;4;0;11;66;42;19;246;11;130;65;220;1.789;230;176;928;131;945;2.046;845;6.221;21;14.188;4;451;121;80;30;7;116;255;158;254;882;42;646;1.027;2.777;4.929;1.125;280;6.322;1.009;2.467;2.708;1.363;10.251;80;37.384
;04:2,01 a 3,00;1;351;62;33;9;8;49;161;87;124;300;22;359;669;1.587;1.502;562;173;1.765;1.985;960;600;718;13.627;41;25.755;0;31;11;6;4;0;9;51;23;22;55;9;88;106;185;1.006;217;291;578;150;627;1.446;1.037;9.425;21;15.398;1;382;73;39;13;8;58;212;110;146;355;31;447;775;1.772;2.508;779;464;2.343;2.135;1.587;2.046;1.755;23.052;62;41.153
;05:3,01 a 4,00;0;94;17;9;2;0;8;44;38;53;87;8;99;207;456;489;187;181;492;242;257;296;723;3.707;23;7.719;0;18;1;0;0;0;2;13;4;7;15;6;28;51;69;327;82;208;156;75;222;541;716;3.568;14;6.123;0;112;18;9;2;0;10;57;42;60;102;14;127;258;525;816;269;389;648;317;479;837;1.439;7.275;37;13.842
;06:4,01 a 5,00;1;49;5;0;2;1;3;29;23;19;65;9;55;122;166;193;75;119;231;173;98;104;803;1.418;30;3.793;0;6;1;0;0;0;2;14;3;2;10;3;19;27;34;148;40;185;96;41;134;208;645;1.836;8;3.462;1;55;6;0;2;1;5;43;26;21;75;12;74;149;200;341;115;304;327;214;232;312;1.448;3.254;38;7.255
;07:5,01 a 7,00;0;33;4;2;3;0;1;43;15;13;25;6;37;233;145;135;107;260;268;196;122;60;982;3.516;13;6.219;0;3;2;0;1;0;1;6;3;3;12;4;7;83;55;112;28;256;118;56;96;97;946;2.650;9;4.548;0;36;6;2;4;0;2;49;18;16;37;10;44;316;200;247;135;516;386;252;218;157;1.928;6.166;22;10.767
;08:7,01 a 10,00;0;19;1;1;0;0;0;15;4;5;11;4;18;215;99;73;47;242;216;110;141;48;909;1.984;6;4.168;0;4;2;0;0;0;0;1;0;0;1;1;2;50;32;27;10;199;91;25;120;45;1.065;1.275;2;2.952;0;23;3;1;0;0;0;16;4;5;12;5;20;265;131;100;57;441;307;135;261;93;1.974;3.259;8;7.120
;09:10,01 a 15,00;0;14;0;1;0;0;0;3;4;7;27;0;11;144;37;26;21;234;122;64;172;46;1.088;1.759;4;3.784;0;3;0;0;0;0;0;2;1;0;1;0;5;52;13;7;8;136;60;13;214;26;1.136;1.369;0;3.046;0;17;0;1;0;0;0;5;5;7;28;0;16;196;50;33;29;370;182;77;386;72;2.224;3.128;4;6.830
;10:15,01 a 20,00;0;5;0;0;0;0;0;0;1;1;5;2;2;72;47;6;11;116;26;22;33;12;492;982;1;1.836;0;1;0;0;0;0;0;1;0;0;0;0;0;28;14;5;0;43;8;3;42;8;476;584;0;1.213;0;6;0;0;0;0;0;1;1;1;5;2;2;100;61;11;11;159;34;25;75;20;968;1.566;1;3.049
;11:Mais de 20,00;0;2;0;1;0;0;0;0;0;4;3;2;5;53;8;9;4;99;13;9;13;12;328;1.265;2;1.832;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;1;0;30;2;1;4;3;184;623;0;861;0;2;0;1;0;0;0;0;0;4;3;2;5;61;13;10;4;129;15;10;17;15;512;1.888;2;2.693
;{ñ class};0;24;7;3;0;0;5;32;8;6;45;5;101;54;352;225;50;29;242;136;147;37;139;48;13;1.708;0;2;0;0;0;0;0;13;5;0;64;5;24;8;29;143;14;32;65;13;174;143;137;52;0;923;0;26;7;3;0;0;5;45;13;6;109;10;125;62;381;368;64;61;307;149;321;180;276;100;13;2.631
261160:Recife - PE;Total;193;1.801;2.630;1.430;586;347;875;2.057;964;2.760;688;372;6.997;8.949;33.998;44.984;18.083;4.522;77.488;22.276;31.861;13.347;17.389;78.021;2.062;374.680;46;433;366;283;186;56;153;1.133;555;1.117;2.500;301;6.386;2.081;3.972;38.314;8.223;5.628;41.277;7.251;32.407;33.612;24.972;92.059;589;303.900;239;2.234;2.996;1.713;772;403;1.028;3.190;1.519;3.877;3.188;673;13.383;11.030;37.970;83.298;26.306;10.150;118.765;29.527;64.268;46.959;42.361;170.080;2.651;678.580
;00:Até 0,50;0;0;19;2;2;0;0;13;12;22;11;1;57;18;218;550;170;21;278;108;504;238;356;350;32;2.982;0;1;11;1;2;0;0;5;10;15;3;0;43;26;123;615;183;23;242;135;425;424;341;346;25;2.999;0;1;30;3;4;0;0;18;22;37;14;1;100;44;341;1.165;353;44;520;243;929;662;697;696;57;5.981
;01:0,51 a 1,00;2;39;30;19;4;5;16;50;35;42;18;23;233;76;434;980;241;22;2.054;980;1.437;152;983;1.451;199;9.525;1;25;17;12;2;4;3;29;37;17;47;5;206;33;170;703;185;58;4.005;1.106;2.023;346;1.181;1.641;31;11.887;3;64;47;31;6;9;19;79;72;59;65;28;439;109;604;1.683;426;80;6.059;2.086;3.460;498;2.164;3.092;230;21.412
;02:1,01 a 1,50;40;365;733;337;149;71;340;577;391;932;432;291;4.102;1.333;11.791;25.611;7.727;379;30.836;6.555;16.937;4.883;3.502;7.471;733;126.518;9;48;121;90;77;11;65;380;281;505;2.092;284;4.580;113;921;23.731;3.509;906;22.674;2.598;21.118;13.161;7.292;16.040;261;120.867;49;413;854;427;226;82;405;957;672;1.437;2.524;575;8.682;1.446;12.712;49.342;11.236;1.285;53.510;9.153;38.055;18.044;10.794;23.511;994;247.385
;03:1,51 a 2,00;39;316;526;346;149;83;275;456;185;490;130;40;1.041;1.278;9.846;8.262;3.626;245;24.488;2.839;4.553;2.916;1.950;7.115;274;71.468;6;31;60;79;42;12;35;215;79;156;149;8;589;176;747;6.212;1.405;414;5.453;880;3.200;7.736;3.228;15.172;32;46.116;45;347;586;425;191;95;310;671;264;646;279;48;1.630;1.454;10.593;14.474;5.031;659;29.941;3.719;7.753;10.652;5.178;22.287;306;117.584
;04:2,01 a 3,00;42;417;497;313;138;77;157;375;150;540;52;12;692;1.841;6.399;5.234;3.054;297;10.132;6.173;3.657;2.164;1.882;7.171;455;51.921;8;66;69;57;25;10;23;164;72;125;109;4;306;237;725;3.791;1.360;518;3.925;937;2.343;4.400;3.109;13.007;61;35.451;50;483;566;370;163;87;180;539;222;665;161;16;998;2.078;7.124;9.025;4.414;815;14.057;7.110;6.000;6.564;4.991;20.178;516;87.372
;05:3,01 a 4,00;19;182;288;127;39;9;55;187;70;207;15;1;216;880;1.715;1.803;1.051;618;2.737;1.354;957;885;1.470;15.484;89;30.458;5;52;30;11;16;2;5;96;30;78;23;0;261;259;392;1.298;604;741;1.476;407;891;2.547;2.150;14.012;39;25.425;24;234;318;138;55;11;60;283;100;285;38;1;477;1.139;2.107;3.101;1.655;1.359;4.213;1.761;1.848;3.432;3.620;29.496;128;55.883
;06:4,01 a 5,00;3;89;137;81;19;4;8;100;28;108;7;0;145;546;694;778;516;488;1.420;696;505;458;1.198;8.844;29;16.901;4;29;14;10;7;3;4;70;15;53;12;0;104;142;228;671;283;639;813;258;438;1.367;1.658;6.632;14;13.468;7;118;151;91;26;7;12;170;43;161;19;0;249;688;922;1.449;799;1.127;2.233;954;943;1.825;2.856;15.476;43;30.369
;07:5,01 a 7,00;8;101;174;76;36;21;6;104;36;156;13;0;125;622;670;624;586;761;1.771;1.094;472;468;1.385;13.350;68;22.727;5;56;26;14;8;3;8;57;10;43;12;0;65;267;307;547;309;851;950;331;449;1.314;1.772;11.185;50;18.639;13;157;200;90;44;24;14;161;46;199;25;0;190;889;977;1.171;895;1.612;2.721;1.425;921;1.782;3.157;24.535;118;41.366
;08:7,01 a 10,00;13;73;98;61;19;26;2;89;25;92;4;0;107;718;432;304;348;527;1.158;792;336;388;1.675;7.299;71;14.657;4;47;6;4;7;5;6;55;7;58;3;0;37;304;167;223;148;616;576;235;292;944;1.617;6.927;49;12.337;17;120;104;65;26;31;8;144;32;150;7;0;144;1.022;599;527;496;1.143;1.734;1.027;628;1.332;3.292;14.226;120;26.994
;09:10,01 a 15,00;8;62;45;31;14;34;1;61;12;47;2;0;60;782;223;169;228;534;803;789;506;387;1.595;4.453;51;10.897;0;40;7;2;0;6;1;41;4;27;1;0;21;313;80;91;78;501;353;175;494;632;1.552;3.298;15;7.732;8;102;52;33;14;40;2;102;16;74;3;0;81;1.095;303;260;306;1.035;1.156;964;1.000;1.019;3.147;7.751;66;18.629
;10:15,01 a 20,00;3;37;14;14;2;5;0;12;6;31;0;0;34;272;69;60;91;228;308;194;110;155;798;1.714;10;4.167;2;14;0;0;0;0;2;1;1;14;1;0;11;104;30;24;38;149;111;35;99;154;641;1.458;0;2.889;5;51;14;14;2;5;2;13;7;45;1;0;45;376;99;84;129;377;419;229;209;309;1.439;3.172;10;7.056
;11:Mais de 20,00;13;44;8;10;4;9;0;8;6;25;1;0;55;413;62;55;138;299;233;167;101;69;360;3.149;13;5.242;1;10;0;0;0;0;0;5;0;6;0;0;5;90;26;8;33;103;63;32;39;93;233;1.994;3;2.744;14;54;8;10;4;9;0;13;6;31;1;0;60;503;88;63;171;402;296;199;140;162;593;5.143;16;7.986
;{ñ class};3;76;61;13;11;3;15;25;8;68;3;4;130;170;1.445;554;307;103;1.270;535;1.786;184;235;170;38;7.217;1;14;5;3;0;0;1;15;9;20;48;0;158;17;56;400;88;109;636;122;596;494;198;347;9;3.346;4;90;66;16;11;3;16;40;17;88;51;4;288;187;1.501;954;395;212;1.906;657;2.382;678;433;517;47;10.563
270430:Maceió - AL;Total;74;459;651;432;38;60;549;629;209;1.546;183;36;7.368;3.641;16.284;22.838;5.312;1.537;19.629;9.041;17.437;3.663;6.604;30.523;491;149.234;17;44;75;51;5;13;90;255;72;474;441;31;1.606;642;1.161;18.555;1.882;1.734;9.506;1.972;16.728;9.358;9.030;33.214;46;107.002;91;503;726;483;43;73;639;884;281;2.020;624;67;8.974;4.283;17.445;41.393;7.194;3.271;29.135;11.013;34.165;13.021;15.634;63.737;537;256.236
;00:Até 0,50;0;4;0;6;0;0;2;3;0;6;0;0;60;47;167;101;27;14;94;64;258;34;192;83;1;1.163;0;0;1;1;0;0;1;5;2;7;1;0;52;42;66;118;26;10;60;49;201;49;193;145;1;1.030;0;4;1;7;0;0;3;8;2;13;1;0;112;89;233;219;53;24;154;113;459;83;385;228;2;2.193
;01:0,51 a 1,00;0;32;32;8;1;1;32;49;16;43;26;1;159;19;542;1.122;154;17;897;194;1.267;91;695;707;62;6.167;0;1;4;3;0;0;6;32;18;42;73;3;165;15;96;983;97;33;1.133;115;1.385;228;880;1.198;5;6.515;0;33;36;11;1;1;38;81;34;85;99;4;324;34;638;2.105;251;50;2.030;309;2.652;319;1.575;1.905;67;12.682
;02:1,01 a 1,50;19;280;270;101;13;35;367;284;90;630;124;28;3.415;926;7.840;14.509;2.766;195;10.134;2.954;10.598;1.710;1.625;4.058;346;63.317;2;27;39;18;1;10;51;128;37;295;322;24;926;104;446;12.472;1.031;389;6.265;911;11.320;5.232;3.137;5.785;28;49.000;21;307;309;119;14;45;418;412;127;925;446;52;4.341;1.030;8.286;26.981;3.797;584;16.399;3.865;21.918;6.942;4.762;9.843;374;112.317
;03:1,51 a 2,00;10;71;183;74;9;17;89;157;33;376;17;2;1.886;553;3.728;3.251;997;92;4.698;1.574;2.547;884;721;4.182;28;26.179;2;5;22;10;2;0;9;33;7;55;11;2;159;48;176;2.104;274;131;822;274;1.475;1.717;820;6.481;4;14.643;12;76;205;84;11;17;98;190;40;431;28;4;2.045;601;3.904;5.355;1.271;223;5.520;1.848;4.022;2.601;1.541;10.663;32;40.822
;04:2,01 a 3,00;7;36;112;117;5;4;27;56;35;145;6;4;888;556;1.681;2.009;674;150;2.379;2.548;1.227;474;786;2.693;15;16.634;2;9;6;10;1;1;12;16;2;19;12;1;103;76;156;1.354;222;173;547;225;798;814;1.083;5.530;4;11.176;9;45;118;127;6;5;39;72;37;164;18;5;991;632;1.837;3.363;896;323;2.926;2.773;2.025;1.288;1.869;8.223;19;27.810
;05:3,01 a 4,00;9;13;15;43;3;0;5;34;15;41;3;0;190;262;425;634;246;190;428;323;338;175;496;2.296;11;6.195;2;1;2;5;0;2;5;14;4;7;3;0;48;64;71;518;84;204;215;96;315;506;691;3.524;3;6.384;11;14;17;48;3;2;10;48;19;48;6;0;238;326;496;1.152;330;394;643;419;653;681;1.187;5.820;14;12.579
;06:4,01 a 5,00;1;3;7;15;2;2;2;14;11;13;0;0;87;218;190;268;119;131;209;164;166;55;352;4.456;3;6.488;1;1;1;1;0;0;1;10;1;7;1;0;30;77;34;205;44;147;96;54;121;217;443;2.572;0;4.064;2;4;8;16;2;2;3;24;12;20;1;0;117;295;224;473;163;278;305;218;287;272;795;7.028;3;10.552
;07:5,01 a 7,00;3;4;3;15;2;0;4;13;2;41;2;1;102;374;174;232;91;187;197;273;186;73;445;4.597;7;7.028;2;0;0;2;0;0;1;6;0;9;1;1;20;82;43;177;33;236;119;68;174;183;479;3.446;1;5.083;5;4;3;17;2;0;5;19;2;50;3;2;122;456;217;409;124;423;316;341;360;256;924;8.043;8;12.111
;08:7,01 a 10,00;7;1;1;7;1;0;4;3;1;72;0;0;58;281;147;94;52;180;91;167;103;32;503;3.641;4;5.450;1;0;0;1;0;0;1;1;1;11;0;0;25;52;29;39;10;149;35;53;92;35;525;2.276;0;3.336;8;1;1;8;1;0;5;4;2;83;0;0;83;333;176;133;62;329;126;220;195;67;1.028;5.917;4;8.786
;09:10,01 a 15,00;7;0;0;5;0;0;0;0;0;97;0;0;51;118;100;37;36;178;42;91;207;15;373;1.473;4;2.834;0;0;0;0;1;0;0;0;0;7;0;0;12;31;13;15;9;168;27;19;269;16;361;1.084;0;2.032;7;0;0;5;1;0;0;0;0;104;0;0;63;149;113;52;45;346;69;110;476;31;734;2.557;4;4.866
;10:15,01 a 20,00;3;0;0;1;0;0;0;1;0;34;0;0;28;69;25;11;8;95;8;29;25;10;146;915;0;1.408;3;0;0;0;0;0;0;0;0;3;0;0;5;7;0;5;7;39;3;6;38;3;121;472;0;712;6;0;0;1;0;0;0;1;0;37;0;0;33;76;25;16;15;134;11;35;63;13;267;1.387;0;2.120
;11:Mais de 20,00;2;0;0;0;0;0;0;0;0;22;0;0;32;49;15;6;23;72;9;19;9;6;118;1.281;0;1.663;0;0;0;0;0;0;0;0;0;1;0;0;13;6;0;1;3;18;5;3;3;0;88;532;0;673;2;0;0;0;0;0;0;0;0;23;0;0;45;55;15;7;26;90;14;22;12;6;206;1.813;0;2.336
;{ñ class};6;15;28;40;2;1;17;15;6;26;5;0;412;169;1.250;564;119;36;443;641;506;104;152;141;10;4.708;2;0;0;0;0;0;3;10;0;11;17;0;48;38;31;564;42;37;179;99;537;358;209;169;0;2.354;8;15;28;40;2;1;20;25;6;37;22;0;460;207;1.281;1.128;161;73;622;740;1.043;462;361;310;10;7.062
280030:Aracaju - SE;Total;690;286;464;754;98;26;513;586;267;679;823;0;1.510;2.437;10.900;16.579;3.704;1.779;24.323;7.018;11.367;5.269;5.057;26.118;537;121.784;180;37;87;339;20;3;75;249;110;222;585;3;1.526;576;1.326;14.313;1.481;2.021;11.162;1.571;12.216;14.740;7.905;25.444;50;96.241;870;323;551;1.093;118;29;588;835;377;901;1.408;3;3.036;3.013;12.226;30.892;5.185;3.800;35.485;8.589;23.583;20.009;12.962;51.562;587;218.025
;00:Até 0,50;0;1;7;11;0;0;0;8;0;2;13;0;13;49;98;189;47;10;141;109;175;76;201;49;0;1.199;3;0;4;19;2;0;0;11;1;3;14;0;12;9;86;211;37;17;96;98;184;119;256;24;0;1.206;3;1;11;30;2;0;0;19;1;5;27;0;25;58;184;400;84;27;237;207;359;195;457;73;0;2.405
;01:0,51 a 1,00;2;16;26;118;4;0;61;29;14;21;31;0;65;33;908;573;143;30;1.020;165;1.031;162;576;580;78;5.686;0;5;7;72;0;2;10;14;9;13;56;0;80;10;155;431;82;52;1.180;91;1.207;461;958;623;8;5.526;2;21;33;190;4;2;71;43;23;34;87;0;145;43;1.063;1.004;225;82;2.200;256;2.238;623;1.534;1.203;86;11.212
