;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;10;73;169;332;168;71;32;249;127;80;568;63;807;574;6.499;3.935;1.668;654;15.620;5.940;2.282;1.822;2.134;7.389;202;51.468;2;11;31;35;9;9;7;152;42;37;506;20;275;82;555;3.070;861;1.059;5.574;821;1.911;4.468;3.821;11.582;50;34.990;12;84;200;367;177;80;39;401;169;117;1.074;83;1.082;656;7.054;7.005;2.529;1.713;21.194;6.761;4.193;6.290;5.955;18.971;252;86.458
;05:3,01 a 4,00;2;14;36;165;41;17;13;83;38;25;177;34;260;232;1.951;1.605;684;636;3.013;1.331;946;870;2.282;13.686;65;28.206;0;13;28;15;4;1;0;71;16;9;169;9;132;93;220;1.141;382;857;2.193;294;887;2.712;4.884;6.144;27;20.301;2;27;64;180;45;18;13;154;54;34;346;43;392;325;2.171;2.746;1.066;1.493;5.206;1.625;1.833;3.582;7.166;19.830;92;48.507
;06:4,01 a 5,00;1;7;13;60;17;3;3;38;13;12;82;4;163;187;882;839;376;464;1.588;676;493;394;1.552;10.874;38;18.779;0;6;5;18;2;2;0;62;4;8;62;4;100;100;113;701;242;628;1.378;203;423;1.552;2.285;5.730;20;13.648;1;13;18;78;19;5;3;100;17;20;144;8;263;287;995;1.540;618;1.092;2.966;879;916;1.946;3.837;16.604;58;32.427
;07:5,01 a 7,00;1;11;8;75;25;7;3;58;12;20;88;7;119;249;603;735;364;619;1.879;642;501;403;1.842;12.230;52;20.553;0;2;1;8;2;2;1;54;3;15;43;4;58;181;112;766;207;815;1.357;193;392;1.444;3.908;6.691;17;16.276;1;13;9;83;27;9;4;112;15;35;131;11;177;430;715;1.501;571;1.434;3.236;835;893;1.847;5.750;18.921;69;36.829
;08:7,01 a 10,00;0;4;3;26;5;8;2;31;3;29;24;14;45;328;292;356;226;954;1.415;387;238;257;1.459;4.142;41;10.289;0;4;4;3;1;1;2;34;0;13;14;1;28;178;54;215;120;801;700;147;181;659;3.627;3.702;21;10.510;0;8;7;29;6;9;4;65;3;42;38;15;73;506;346;571;346;1.755;2.115;534;419;916;5.086;7.844;62;20.799
;09:10,01 a 15,00;1;2;4;10;1;1;0;28;0;58;8;6;36;321;97;143;140;1.400;718;254;115;535;1.293;3.605;8;8.784;1;0;0;3;0;0;0;9;2;10;6;1;16;147;14;100;82;929;268;77;135;635;1.144;2.670;10;6.259;2;2;4;13;1;1;0;37;2;68;14;7;52;468;111;243;222;2.329;986;331;250;1.170;2.437;6.275;18;15.043
;10:15,01 a 20,00;0;0;0;6;1;0;0;10;0;36;2;1;10;142;16;67;67;849;218;100;38;250;928;2.457;13;5.211;0;0;0;0;0;0;1;4;0;7;4;0;4;56;5;20;21;513;81;28;15;245;569;1.521;14;3.108;0;0;0;6;1;0;1;14;0;43;6;1;14;198;21;87;88;1.362;299;128;53;495;1.497;3.978;27;8.319
;11:Mais de 20,00;1;6;0;5;0;0;0;14;0;50;3;1;27;98;13;54;80;693;213;88;65;176;248;3.021;14;4.870;0;1;0;0;0;0;0;7;0;6;0;0;1;23;1;10;14;230;86;9;7;138;137;1.796;5;2.471;1;7;0;5;0;0;0;21;0;56;3;1;28;121;14;64;94;923;299;97;72;314;385;4.817;19;7.341
;{ñ class};1;18;114;46;15;49;22;63;29;26;255;17;260;184;2.133;1.414;350;198;4.332;1.113;890;149;475;328;42;12.523;0;10;9;8;2;4;9;27;10;9;548;17;143;19;115;1.005;146;171;2.355;183;873;570;604;363;3;7.203;1;28;123;54;17;53;31;90;39;35;803;34;403;203;2.248;2.419;496;369;6.687;1.296;1.763;719;1.079;691;45;19.726
240810:Natal - RN;Total;267;174;366;548;136;49;666;336;275;94;5.086;1;2.985;3.308;11.562;23.472;5.531;1.706;29.971;5.413;13.360;5.111;9.111;42.178;703;162.409;63;26;58;63;25;11;139;182;140;42;5.736;0;1.496;729;5.402;18.337;2.473;2.082;14.933;1.467;11.083;12.185;10.860;40.994;143;128.669;330;200;424;611;161;60;805;518;415;136;10.822;1;4.481;4.037;16.964;41.809;8.004;3.788;44.904;6.880;24.443;17.296;19.971;83.172;846;291.078
;00:Até 0,50;0;0;6;0;0;0;0;3;0;0;93;0;56;12;112;412;122;16;310;29;422;75;223;124;10;2.025;0;0;0;2;0;0;1;3;3;1;226;0;44;18;146;467;86;29;374;17;469;129;234;101;9;2.359;0;0;6;2;0;0;1;6;3;1;319;0;100;30;258;879;208;45;684;46;891;204;457;225;19;4.384
;01:0,51 a 1,00;6;10;64;61;12;9;188;58;43;20;336;0;405;113;1.421;3.450;696;75;3.047;326;2.158;378;884;533;73;14.366;3;4;18;13;3;3;29;92;31;12;459;0;323;102;374;3.550;349;114;2.192;230;2.276;1.057;1.463;421;11;13.129;9;14;82;74;15;12;217;150;74;32;795;0;728;215;1.795;7.000;1.045;189;5.239;556;4.434;1.435;2.347;954;84;27.495
;02:1,01 a 1,50;11;84;164;195;76;22;292;161;107;58;3.194;0;1.486;246;4.580;12.845;2.589;192;12.394;1.452;6.643;2.158;1.331;2.424;369;53.073;0;15;27;23;17;5;74;56;60;23;4.377;0;827;52;3.578;9.629;1.077;437;7.963;512;5.462;5.721;2.505;3.190;57;45.687;11;99;191;218;93;27;366;217;167;81;7.571;0;2.313;298;8.158;22.474;3.666;629;20.357;1.964;12.105;7.879;3.836;5.614;426;98.760
;03:1,51 a 2,00;13;49;84;93;33;4;146;55;82;8;751;0;541;385;1.589;2.989;725;86;6.841;1.171;1.959;964;517;3.436;83;22.604;2;3;8;11;3;1;17;23;15;5;170;0;132;42;512;1.881;266;140;1.992;208;1.218;2.518;765;4.507;14;14.453;15;52;92;104;36;5;163;78;97;13;921;0;673;427;2.101;4.870;991;226;8.833;1.379;3.177;3.482;1.282;7.943;97;37.057
;04:2,01 a 3,00;4;13;32;81;10;8;16;37;25;6;351;0;258;796;1.569;1.965;644;138;4.766;1.120;1.125;435;791;8.497;80;22.767;3;1;2;5;2;0;7;1;17;0;106;0;76;132;206;1.378;369;214;1.106;215;706;986;1.068;11.123;20;17.743;7;14;34;86;12;8;23;38;42;6;457;0;334;928;1.775;3.343;1.013;352;5.872;1.335;1.831;1.421;1.859;19.620;100;40.510
;05:3,01 a 4,00;1;2;4;22;2;1;7;7;11;0;118;0;68;430;705;610;258;183;709;340;327;310;882;5.301;29;10.327;1;0;1;3;0;0;4;2;7;0;77;0;25;72;79;502;122;235;299;84;253;582;847;8.129;15;11.339;2;2;5;25;2;1;11;9;18;0;195;0;93;502;784;1.112;380;418;1.008;424;580;892;1.729;13.430;44;21.666
;06:4,01 a 5,00;2;4;2;18;1;0;0;2;4;0;60;0;42;368;283;237;126;121;297;229;132;197;661;5.500;19;8.305;1;0;0;1;0;0;0;1;4;0;18;0;8;59;34;193;54;167;179;48;161;419;618;4.579;4;6.548;3;4;2;19;1;0;0;3;8;0;78;0;50;427;317;430;180;288;476;277;293;616;1.279;10.079;23;14.853
;07:5,01 a 7,00;13;1;0;16;0;1;0;6;0;1;38;0;40;287;158;222;121;204;266;205;109;450;733;6.804;13;9.688;7;0;1;3;0;0;0;3;0;0;7;0;6;74;22;206;54;211;146;50;102;359;719;3.984;3;5.957;20;1;1;19;0;1;0;9;0;1;45;0;46;361;180;428;175;415;412;255;211;809;1.452;10.788;16;15.645
;08:7,01 a 10,00;30;0;0;7;0;0;0;0;0;0;28;0;13;219;67;75;66;200;229;99;65;42;764;3.038;2;4.944;11;0;0;0;0;0;0;0;2;0;7;0;3;53;18;65;24;214;90;30;56;108;848;1.708;2;3.239;41;0;0;7;0;0;0;0;2;0;35;0;16;272;85;140;90;414;319;129;121;150;1.612;4.746;4;8.183
;09:10,01 a 15,00;24;2;0;0;0;0;0;0;0;0;5;0;5;215;60;39;35;220;72;54;29;23;1.027;3.546;1;5.357;3;0;0;0;0;1;0;0;1;1;2;0;2;68;8;18;19;133;46;14;19;42;812;1.806;1;2.996;27;2;0;0;0;1;0;0;1;1;7;0;7;283;68;57;54;353;118;68;48;65;1.839;5.352;2;8.353
;10:15,01 a 20,00;50;0;0;0;0;0;0;0;0;0;5;0;3;92;9;16;17;88;19;19;5;4;945;1.619;0;2.891;19;0;0;0;0;0;0;0;0;0;1;0;1;29;3;3;6;63;11;2;3;2;662;737;0;1.542;69;0;0;0;0;0;0;0;0;0;6;0;4;121;12;19;23;151;30;21;8;6;1.607;2.356;0;4.433
;11:Mais de 20,00;108;0;0;0;0;0;0;0;0;0;4;0;2;59;11;4;11;106;17;14;9;2;211;1.282;1;1.841;13;0;0;0;0;0;0;0;0;0;2;0;0;12;2;1;3;35;5;2;2;2;112;608;0;799;121;0;0;0;0;0;0;0;0;0;6;0;2;71;13;5;14;141;22;16;11;4;323;1.890;1;2.640
;{ñ class};5;9;10;55;2;4;17;7;3;1;103;1;66;86;998;608;121;77;1.004;355;377;73;142;74;23;4.221;0;3;1;2;0;1;7;1;0;0;284;0;49;16;420;444;44;90;530;55;356;260;207;101;7;2.878;5;12;11;57;2;5;24;8;3;1;387;1;115;102;1.418;1.052;165;167;1.534;410;733;333;349;175;30;7.099
250750:João Pessoa - PB;Total;22;1.442;191;263;45;10;352;617;281;1.063;2.211;18;1.989;3.065;13.602;19.538;6.059;1.750;29.551;5.430;10.413;3.174;8.619;49.889;508;160.102;3;160;48;61;17;1;76;317;137;264;1.334;32;1.274;688;5.206;15.206;1.970;2.011;12.286;916;9.319;9.144;11.030;53.261;192;124.953;25;1.602;239;324;62;11;428;934;418;1.327;3.545;50;3.263;3.753;18.808;34.744;8.029;3.761;41.837;6.346;19.732;12.318;19.649;103.150;700;285.055
;00:Até 0,50;0;18;0;4;0;0;2;4;2;2;41;0;15;46;97;135;50;5;405;32;216;15;286;46;0;1.421;0;16;0;0;0;0;0;8;0;2;40;0;20;76;66;187;26;9;283;12;246;26;184;16;0;1.217;0;34;0;4;0;0;2;12;2;4;81;0;35;122;163;322;76;14;688;44;462;41;470;62;0;2.638
;01:0,51 a 1,00;17;65;29;46;7;3;40;75;39;75;202;6;236;44;1.419;1.929;355;51;3.389;371;2.370;197;760;3.796;86;15.607;0;16;6;17;3;1;6;55;41;63;199;17;224;15;1.001;1.821;188;120;3.658;135;2.641;590;1.178;5.067;25;17.087;17;81;35;63;10;4;46;130;80;138;401;23;460;59;2.420;3.750;543;171;7.047;506;5.011;787;1.938;8.863;111;32.694
;02:1,01 a 1,50;1;582;102;110;18;5;216;216;153;449;1.238;11;1.141;578;7.763;12.002;3.011;142;15.618;1.685;4.878;1.228;1.111;9.252;251;61.761;3;39;21;30;4;0;52;136;63;125;872;13;819;110;3.043;9.443;977;275;5.476;317;4.324;4.471;2.638;14.001;107;47.359;4;621;123;140;22;5;268;352;216;574;2.110;24;1.960;688;10.806;21.445;3.988;417;21.094;2.002;9.202;5.699;3.749;23.253;358;109.120
;03:1,51 a 2,00;4;399;25;56;11;1;66;105;40;250;291;1;285;642;2.036;2.641;1.039;101;5.393;891;1.280;679;509;4.708;64;21.517;0;22;12;8;6;0;7;49;16;21;87;2;89;46;438;1.556;250;211;1.050;121;825;1.693;683;7.013;19;14.224;4;421;37;64;17;1;73;154;56;271;378;3;374;688;2.474;4.197;1.289;312;6.443;1.012;2.105;2.372;1.192;11.721;83;35.741
;04:2,01 a 3,00;0;197;16;29;4;0;15;92;25;148;200;0;133;533;1.098;1.369;797;180;1.833;1.331;721;526;649;13.748;37;23.681;0;29;3;5;3;0;7;26;12;23;50;0;49;94;367;1.028;236;233;710;121;488;1.241;1.084;12.106;19;17.934;0;226;19;34;7;0;22;118;37;171;250;0;182;627;1.465;2.397;1.033;413;2.543;1.452;1.209;1.767;1.733;25.854;56;41.615
;05:3,01 a 4,00;0;76;3;5;0;0;4;31;5;58;83;0;33;237;195;430;264;191;521;255;255;232;818;5.380;22;9.098;0;12;0;0;0;0;2;14;2;17;16;0;16;54;41;416;122;210;232;45;220;480;837;5.041;10;7.787;0;88;3;5;0;0;6;45;7;75;99;0;49;291;236;846;386;401;753;300;475;712;1.655;10.421;32;16.885
;06:4,01 a 5,00;0;30;1;1;1;0;1;18;4;26;33;0;22;121;56;221;150;140;290;152;84;69;732;3.136;11;5.299;0;10;3;0;0;0;2;3;1;2;10;0;6;27;63;168;55;205;131;33;95;207;699;3.472;6;5.198;0;40;4;1;1;0;3;21;5;28;43;0;28;148;119;389;205;345;421;185;179;276;1.431;6.608;17;10.497
;07:5,01 a 7,00;0;22;1;1;2;0;0;27;0;18;16;0;10;205;56;160;155;224;367;145;72;44;842;3.268;9;5.644;0;7;1;1;0;0;0;2;0;5;6;0;6;68;10;125;52;271;136;36;75;76;874;2.687;1;4.439;0;29;2;2;2;0;0;29;0;23;22;0;16;273;66;285;207;495;503;181;147;120;1.716;5.955;10;10.083
;08:7,01 a 10,00;0;16;0;2;0;0;0;5;1;8;12;0;2;236;74;79;76;227;343;71;43;43;807;2.196;3;4.244;0;7;0;0;1;0;0;0;0;1;1;0;2;75;17;42;25;203;100;25;27;67;867;1.515;2;2.977;0;23;0;2;1;0;0;5;1;9;13;0;4;311;91;121;101;430;443;96;70;110;1.674;3.711;5;7.221
;09:10,01 a 15,00;0;8;0;0;0;0;0;0;0;2;22;0;7;159;25;36;26;216;167;41;17;7;813;1.875;4;3.425;0;1;0;0;0;0;0;1;0;0;1;0;1;50;7;12;9;143;63;5;11;8;871;1.153;0;2.336;0;9;0;0;0;0;0;1;0;2;23;0;8;209;32;48;35;359;230;46;28;15;1.684;3.028;4;5.761
;10:15,01 a 20,00;0;6;0;0;1;0;0;0;0;2;4;0;2;71;16;15;4;105;50;14;6;3;879;1.347;2;2.527;0;0;0;0;0;0;0;0;0;0;0;0;0;28;6;6;2;36;16;1;5;0;757;617;0;1.474;0;6;0;0;1;0;0;0;0;2;4;0;2;99;22;21;6;141;66;15;11;3;1.636;1.964;2;4.001
;11:Mais de 20,00;0;4;0;0;0;0;0;0;0;1;4;0;0;61;2;9;4;106;28;8;2;0;224;1.041;0;1.494;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;1;1;33;3;0;2;3;126;498;0;681;0;4;0;0;0;0;0;0;0;1;4;0;0;75;2;10;5;139;31;8;4;3;350;1.539;0;2.175
;{ñ class};0;19;14;9;1;1;8;44;12;24;65;0;103;132;765;512;128;62;1.147;434;469;131;189;96;19;4.384;0;1;2;0;0;0;0;23;2;5;52;0;42;31;147;401;27;62;428;65;360;282;232;75;3;2.240;0;20;16;9;1;1;8;67;14;29;117;0;145;163;912;913;155;124;1.575;499;829;413;421;171;22;6.624
261160:Recife - PE;Total;11;1.630;2.337;1.528;565;402;836;1.619;916;2.284;600;9;6.627;8.291;26.081;41.981;16.606;4.561;88.917;20.428;24.135;15.742;16.792;84.539;1.984;369.421;11;278;350;280;216;56;158;935;528;860;1.919;1;4.452;2.045;2.837;34.735;7.412;5.517;43.307;4.975;21.819;40.459;25.361;100.906;787;300.204;22;1.908;2.687;1.808;781;458;994;2.554;1.444;3.144;2.519;10;11.079;10.336;28.918;76.716;24.018;10.078;132.224;25.403;45.954;56.201;42.153;185.445;2.771;669.625
;00:Até 0,50;0;7;23;11;3;1;0;19;14;27;5;0;59;50;272;627;144;26;759;123;689;226;422;393;23;3.923;0;8;21;2;1;1;0;13;4;21;9;0;79;40;148;641;161;48;675;70;783;539;526;351;35;4.176;0;15;44;13;4;2;0;32;18;48;14;0;138;90;420;1.268;305;74;1.434;193;1.472;765;948;744;58;8.099
;01:0,51 a 1,00;0;45;62;63;19;10;43;99;80;65;52;0;670;51;1.393;3.113;681;78;5.727;1.142;3.336;451;1.364;2.384;228;21.156;1;15;27;15;6;2;23;51;51;27;332;0;624;42;236;2.947;447;177;7.338;400;4.043;1.060;2.175;3.173;129;23.341;1;60;89;78;25;12;66;150;131;92;384;0;1.294;93;1.629;6.060;1.128;255;13.065;1.542;7.379;1.511;3.539;5.557;357;44.497
;02:1,01 a 1,50;0;398;781;439;177;70;313;494;436;792;377;8;3.768;1.056;10.400;23.729;7.376;443;33.957;4.880;10.374;5.894;3.222;6.888;610;116.882;1;37;111;90;84;16;58;313;306;299;1.372;1;2.753;105;897;19.690;3.115;890;18.565;1.551;10.743;14.946;6.057;15.685;358;98.043;1;435;892;529;261;86;371;807;742;1.091;1.749;9;6.521;1.161;11.297;43.419;10.491;1.333;52.522;6.431;21.117;20.840;9.279;22.573;968;214.925
;03:1,51 a 2,00;1;258;524;346;141;69;248;331;151;487;79;1;900;1.203;7.123;6.390;3.330;330;26.025;2.974;3.355;3.664;1.980;7.254;244;67.408;0;25;60;62;50;8;18;189;71;137;80;0;315;142;534;4.751;1.202;434;5.599;658;2.329;10.066;3.477;15.581;44;45.832;1;283;584;408;191;77;266;520;222;624;159;1;1.215;1.345;7.657;11.141;4.532;764;31.624;3.632;5.684;13.730;5.457;22.835;288;113.240
;04:2,01 a 3,00;3;402;407;320;111;52;130;277;107;383;47;0;540;2.035;3.308;3.987;2.521;382;8.518;5.398;2.332;2.437;1.936;11.309;357;47.299;1;47;63;54;38;2;13;152;47;129;42;0;190;313;430;3.122;1.167;548;4.162;774;1.532;5.513;3.272;21.126;52;42.789;4;449;470;374;149;54;143;429;154;512;89;0;730;2.348;3.738;7.109;3.688;930;12.680;6.172;3.864;7.950;5.208;32.435;409;90.088
;05:3,01 a 4,00;0;144;190;101;38;42;35;112;50;148;9;0;167;1.005;745;1.363;883;476;2.965;1.216;798;1.009;1.386;9.662;90;22.634;1;35;25;19;17;4;15;62;22;64;19;0;122;274;220;1.218;516;592;1.743;308;662;3.048;2.408;10.205;25;21.624;1;179;215;120;55;46;50;174;72;212;28;0;289;1.279;965;2.581;1.399;1.068;4.708;1.524;1.460;4.057;3.794;19.867;115;44.258
;06:4,01 a 5,00;1;92;99;58;21;15;5;68;13;77;7;0;69;439;300;608;394;432;1.698;675;362;476;1.061;11.812;55;18.837;0;29;13;7;10;6;1;30;6;46;8;0;59;171;99;620;217;563;1.043;269;377;1.426;1.560;7.329;14;13.903;1;121;112;65;31;21;6;98;19;123;15;0;128;610;399;1.228;611;995;2.741;944;739;1.902;2.621;19.141;69;32.740
;07:5,01 a 7,00;0;111;103;50;24;44;6;65;29;89;6;0;57;473;253;539;419;598;2.289;848;376;459;1.153;10.568;83;18.642;3;25;15;10;4;11;12;43;7;43;10;0;37;228;99;509;238;697;1.240;325;326;1.406;1.593;9.677;54;16.612;3;136;118;60;28;55;18;108;36;132;16;0;94;701;352;1.048;657;1.295;3.529;1.173;702;1.865;2.746;20.245;137;35.254
;08:7,01 a 10,00;3;47;54;33;2;44;2;45;13;49;4;0;56;563;158;248;222;591;1.689;584;185;464;1.292;10.389;67;16.804;3;20;9;11;3;5;9;34;2;39;1;0;25;271;50;216;114;676;771;170;147;968;1.411;8.594;33;13.582;6;67;63;44;5;49;11;79;15;88;5;0;81;834;208;464;336;1.267;2.460;754;332;1.432;2.703;18.983;100;30.386
;09:10,01 a 15,00;0;40;13;25;3;39;2;37;3;41;3;0;50;626;56;125;139;505;1.111;641;108;254;1.272;5.906;26;11.025;1;14;2;1;0;1;3;10;3;18;0;0;13;257;15;98;67;427;410;123;77;406;1.334;4.838;4;8.122;1;54;15;26;3;40;5;47;6;59;3;0;63;883;71;223;206;932;1.521;764;185;660;2.606;10.744;30;19.147
;10:15,01 a 20,00;3;17;11;7;1;4;1;12;1;28;0;0;13;228;9;54;50;233;363;198;42;67;972;2.451;2;4.767;0;7;0;0;0;0;2;5;0;11;1;0;6;68;4;27;21;160;159;36;21;76;755;1.859;0;3.218;3;24;11;7;1;4;3;17;1;39;1;0;19;296;13;81;71;393;522;234;63;143;1.727;4.310;2;7.985
;11:Mais de 20,00;0;24;3;7;1;1;0;7;1;18;1;0;46;282;10;45;41;297;283;196;62;31;248;3.531;1;5.136;0;4;1;0;0;0;0;2;0;5;0;0;2;78;1;13;11;115;85;22;17;35;184;2.159;0;2.734;0;28;4;7;1;1;0;9;1;23;1;0;48;360;11;58;52;412;368;218;79;66;432;5.690;1;7.870
;{ñ class};0;45;67;68;24;11;51;53;18;80;10;0;232;280;2.054;1.153;406;170;3.533;1.553;2.116;310;484;1.992;198;14.908;0;12;3;9;3;0;4;31;9;21;45;0;227;56;104;883;136;190;1.517;269;762;970;609;329;39;6.228;0;57;70;77;27;11;55;84;27;101;55;0;459;336;2.158;2.036;542;360;5.050;1.822;2.878;1.280;1.093;2.321;237;21.136
270430:Maceió - AL;Total;103;642;797;1.019;64;65;583;552;138;2.009;205;35;4.167;2.828;17.771;23.252;6.435;1.457;23.211;8.272;12.883;4.318;8.166;29.134;1.043;149.149;16;83;78;80;10;10;130;289;67;704;396;19;1.840;578;1.206;18.116;2.252;1.602;14.123;1.717;12.251;11.563;10.633;33.073;67;110.903;119;725;875;1.099;74;75;713;841;205;2.713;601;54;6.007;3.406;18.977;41.368;8.687;3.059;37.334;9.989;25.134;15.881;18.799;62.207;1.110;260.052
;00:Até 0,50;4;1;7;11;0;1;4;4;2;11;0;0;40;23;197;331;74;7;307;82;281;53;262;21;96;1.819;1;4;0;1;0;0;0;5;3;9;0;0;77;51;94;321;53;9;325;57;315;86;292;25;1;1.729;5;5;7;12;0;1;4;9;5;20;0;0;117;74;291;652;127;16;632;139;596;139;554;46;97;3.548
;01:0,51 a 1,00;0;84;41;66;4;4;114;78;27;85;62;2;457;41;1.811;3.718;627;25;3.407;580;2.405;263;883;489;165;15.438;0;11;11;13;2;1;25;75;20;74;116;5;374;21;132;3.201;297;56;4.734;331;3.033;758;1.335;557;12;15.194;0;95;52;79;6;5;139;153;47;159;178;7;831;62;1.943;6.919;924;81;8.141;911;5.438;1.021;2.218;1.046;177;30.632
;02:1,01 a 1,50;11;338;313;182;25;36;333;252;77;726;103;28;1.822;741;7.042;12.644;2.997;142;10.487;2.577;6.260;1.877;1.436;3.280;531;54.260;0;42;31;30;4;6;66;135;31;342;193;12;933;59;460;10.082;1.023;265;5.933;603;6.174;5.292;2.599;5.421;35;39.771;11;380;344;212;29;42;399;387;108;1.068;296;40;2.755;800;7.502;22.726;4.020;407;16.420;3.180;12.434;7.169;4.035;8.701;566;94.031
;03:1,51 a 2,00;27;92;228;123;17;17;75;98;11;490;8;4;705;434;3.779;2.770;1.211;82;5.418;2.089;1.871;1.089;657;3.782;103;25.180;4;18;14;5;3;1;9;25;3;125;24;0;156;63;210;1.777;328;121;1.275;204;1.041;2.659;871;6.375;7;15.318;31;110;242;128;20;18;84;123;14;615;32;4;861;497;3.989;4.547;1.539;203;6.693;2.293;2.912;3.748;1.528;10.157;110;40.498
;04:2,01 a 3,00;18;45;145;262;10;3;27;52;12;245;4;1;351;391;2.214;1.662;672;111;1.551;1.263;958;511;856;4.067;46;15.477;0;2;13;15;1;2;8;15;4;56;8;1;94;109;126;1.139;228;138;703;163;706;1.151;1.186;7.409;4;13.281;18;47;158;277;11;5;35;67;16;301;12;2;445;500;2.340;2.801;900;249;2.254;1.426;1.664;1.662;2.042;11.476;50;28.758
;05:3,01 a 4,00;8;14;28;193;3;0;7;32;7;59;2;0;144;219;561;581;240;156;363;349;257;227;632;2.575;9;6.666;4;3;2;6;0;0;5;11;5;12;1;0;49;79;60;483;103;204;287;83;229;756;741;3.850;2;6.975;12;17;30;199;3;0;12;43;12;71;3;0;193;298;621;1.064;343;360;650;432;486;983;1.373;6.425;11;13.641
;06:4,01 a 5,00;3;3;6;52;1;0;1;10;1;31;0;0;58;155;214;286;120;116;207;168;142;79;542;4.217;9;6.421;1;0;1;2;0;0;1;8;1;7;1;0;21;41;30;244;48;132;143;43;135;252;705;3.380;1;5.197;4;3;7;54;1;0;2;18;2;38;1;0;79;196;244;530;168;248;350;211;277;331;1.247;7.597;10;11.618
;07:5,01 a 7,00;5;2;9;58;1;1;5;6;0;26;2;0;55;221;163;210;112;172;179;237;135;68;529;4.526;7;6.729;2;0;2;4;0;0;5;7;0;16;1;1;18;52;26;160;46;207;94;45;116;190;721;3.077;1;4.791;7;2;11;62;1;1;10;13;0;42;3;1;73;273;189;370;158;379;273;282;251;258;1.250;7.603;8;11.520
;08:7,01 a 10,00;6;2;0;14;2;0;1;3;0;78;0;0;46;152;88;88;94;235;92;141;53;33;649;2.655;0;4.432;0;0;0;3;0;0;1;1;0;17;0;0;13;19;26;64;18;214;39;48;43;45;705;1.312;1;2.569;6;2;0;17;2;0;2;4;0;95;0;0;59;171;114;152;112;449;131;189;96;78;1.354;3.967;1;7.001
;09:10,01 a 15,00;9;0;0;13;0;0;0;0;0;106;0;0;35;90;44;59;38;166;55;63;19;12;812;1.600;2;3.123;1;0;0;0;0;0;0;1;0;19;0;0;13;27;3;14;7;132;20;16;18;18;761;809;0;1.859;10;0;0;13;0;0;0;1;0;125;0;0;48;117;47;73;45;298;75;79;37;30;1.573;2.409;2;4.982
;10:15,01 a 20,00;4;0;0;2;0;0;0;0;0;57;0;0;18;25;6;14;13;105;8;16;8;7;366;810;1;1.460;0;0;0;0;0;0;0;0;0;5;0;0;6;6;0;1;2;41;6;3;2;4;248;354;0;678;4;0;0;2;0;0;0;0;0;62;0;0;24;31;6;15;15;146;14;19;10;11;614;1.164;1;2.138
;11:Mais de 20,00;1;0;0;1;0;0;0;0;0;42;0;0;24;16;3;10;6;78;20;21;6;4;243;1.065;0;1.540;1;0;0;0;0;0;0;0;0;3;0;0;10;0;0;1;0;18;4;2;2;0;169;450;0;660;2;0;0;1;0;0;0;0;0;45;0;0;34;16;3;11;6;96;24;23;8;4;412;1.515;0;2.200
;{ñ class};7;61;20;42;1;3;16;17;1;53;24;0;412;320;1.649;879;231;62;1.117;686;488;95;299;47;74;6.604;2;3;4;1;0;0;10;6;0;19;52;0;76;51;39;629;99;65;560;119;437;352;300;54;3;2.881;9;64;24;43;1;3;26;23;1;72;76;0;488;371;1.688;1.508;330;127;1.677;805;925;447;599;101;77;9.485
280030:Aracaju - SE;Total;292;220;581;830;108;33;340;419;255;386;737;0;1.530;2.965;11.747;16.258;3.512;1.615;23.514;5.918;12.204;5.972;4.712;24.912;568;119.628;42;24;99;627;26;2;42;187;131;175;389;0;1.829;785;1.298;14.637;1.446;1.887;11.338;1.305;11.235;15.818;7.710;24.405;103;95.540;334;244;680;1.457;134;35;382;606;386;561;1.126;0;3.359;3.750;13.045;30.895;4.958;3.502;34.852;7.223;23.439;21.790;12.422;49.317;671;215.168
;00:Até 0,50;0;1;8;20;1;0;4;5;4;4;22;0;41;61;141;286;91;11;478;96;367;99;248;148;11;2.147;1;0;5;68;4;0;0;3;5;9;11;0;32;33;73;346;44;17;497;106;390;209;281;210;19;2.363;1;1;13;88;5;0;4;8;9;13;33;0;73;94;214;632;135;28;975;202;757;308;529;358;30;4.510
