;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;9;22;4;39;7;64;84;136;27;93;2;0;365;523;1.134;1.447;461;467;1.683;1.537;721;456;719;15.471;130;25.601;2;16;2;4;3;9;21;50;10;12;3;0;65;80;113;885;172;514;519;238;751;762;754;9.544;28;14.557;11;38;6;43;10;73;105;186;37;105;5;0;430;603;1.247;2.332;633;981;2.202;1.775;1.472;1.218;1.473;25.015;158;40.158
;06:4,01 a 5,00;50;24;3;14;0;21;34;89;22;34;1;0;157;432;512;580;219;421;649;510;388;187;877;6.727;68;12.019;9;5;1;3;2;3;10;16;5;7;1;0;31;62;74;504;84;359;387;169;362;407;933;7.306;22;10.762;59;29;4;17;2;24;44;105;27;41;2;0;188;494;586;1.084;303;780;1.036;679;750;594;1.810;14.033;90;22.781
;07:5,01 a 7,00;25;14;1;13;2;21;22;78;13;43;1;0;153;311;401;501;193;817;608;680;444;211;1.289;9.837;65;15.743;8;2;1;1;0;3;9;29;4;11;0;0;27;74;83;436;93;646;395;209;373;454;1.196;12.097;25;16.176;33;16;2;14;2;24;31;107;17;54;1;0;180;385;484;937;286;1.463;1.003;889;817;665;2.485;21.934;90;31.919
;08:7,01 a 10,00;20;8;0;12;0;5;13;38;6;24;0;0;90;204;272;254;146;707;433;448;357;152;1.236;8.550;51;13.026;9;5;0;2;1;3;2;18;1;5;1;0;16;28;57;201;55;589;261;134;207;313;1.280;9.349;20;12.557;29;13;0;14;1;8;15;56;7;29;1;0;106;232;329;455;201;1.296;694;582;564;465;2.516;17.899;71;25.583
;09:10,01 a 15,00;31;7;1;9;0;9;4;15;1;14;0;0;43;187;138;106;78;566;347;254;497;119;1.025;4.595;56;8.102;14;4;0;0;0;4;0;7;1;2;0;0;12;56;29;79;29;488;182;94;392;173;972;4.067;13;6.618;45;11;1;9;0;13;4;22;2;16;0;0;55;243;167;185;107;1.054;529;348;889;292;1.997;8.662;69;14.720
;10:15,01 a 20,00;7;1;0;3;0;1;1;6;1;2;0;0;15;42;22;27;41;190;147;132;99;24;360;1.823;8;2.952;12;2;0;0;0;0;0;0;0;1;0;0;1;20;2;12;13;115;86;24;110;67;324;1.173;2;1.964;19;3;0;3;0;1;1;6;1;3;0;0;16;62;24;39;54;305;233;156;209;91;684;2.996;10;4.916
;11:Mais de 20,00;39;9;1;5;0;0;4;6;0;9;0;0;23;172;20;40;43;161;297;66;82;22;338;2.435;9;3.781;7;0;0;0;0;0;0;3;0;3;0;0;2;20;0;6;7;56;194;16;59;43;233;1.902;5;2.556;46;9;1;5;0;0;4;9;0;12;0;0;25;192;20;46;50;217;491;82;141;65;571;4.337;14;6.337
;{ñ class};0;7;9;3;0;21;59;47;11;22;1;0;98;68;398;318;83;27;299;345;358;37;98;76;46;2.431;0;0;1;0;1;0;9;20;1;4;13;0;38;18;42;245;13;25;44;44;222;80;94;63;8;985;0;7;10;3;1;21;68;67;12;26;14;0;136;86;440;563;96;52;343;389;580;117;192;139;54;3.416
160030:Macapá - AP;Total;146;302;65;143;2;22;131;127;74;37;33;0;952;1.128;4.995;10.583;2.721;693;7.247;2.155;2.982;587;1.754;18.936;417;56.232;18;35;18;8;1;4;21;52;33;19;71;0;443;367;594;7.661;824;743;4.321;595;4.318;1.225;2.323;21.885;48;45.627;164;337;83;151;3;26;152;179;107;56;104;0;1.395;1.495;5.589;18.244;3.545;1.436;11.568;2.750;7.300;1.812;4.077;40.821;465;101.859
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;7;0;14;170;48;4;17;24;53;2;22;23;0;384;0;0;0;0;0;0;0;0;0;0;0;0;14;0;20;172;46;2;27;14;27;4;30;8;0;364;0;0;0;0;0;0;0;0;0;0;0;0;21;0;34;342;94;6;44;38;80;6;52;31;0;748
;01:0,51 a 1,00;1;23;5;6;0;2;10;14;17;0;5;0;44;22;265;822;98;10;359;59;293;18;134;339;146;2.692;1;3;1;0;0;0;10;12;5;2;7;0;44;10;39;577;47;17;173;18;295;68;260;285;12;1.886;2;26;6;6;0;2;20;26;22;2;12;0;88;32;304;1.399;145;27;532;77;588;86;394;624;158;4.578
;02:1,01 a 1,50;37;215;35;39;2;9;73;54;45;34;18;0;414;163;2.451;6.035;1.387;75;1.983;648;1.632;200;403;673;193;16.818;4;21;5;6;1;1;7;27;22;16;55;0;212;151;390;4.402;384;114;2.262;280;2.978;481;738;769;17;13.343;41;236;40;45;3;10;80;81;67;50;73;0;626;314;2.841;10.437;1.771;189;4.245;928;4.610;681;1.141;1.442;210;30.161
;03:1,51 a 2,00;31;43;18;47;0;4;22;36;6;2;8;0;176;135;1.166;1.786;561;124;2.586;254;536;125;148;931;32;8.777;7;5;4;1;0;1;3;9;5;1;8;0;88;9;66;1.389;169;150;1.253;90;489;371;226;1.657;5;6.006;38;48;22;48;0;5;25;45;11;3;16;0;264;144;1.232;3.175;730;274;3.839;344;1.025;496;374;2.588;37;14.783
;04:2,01 a 3,00;43;14;6;34;0;7;21;20;3;1;2;0;177;86;750;1.055;370;81;1.878;674;254;61;236;1.104;26;6.903;2;4;8;1;0;2;1;3;1;0;0;0;44;2;45;641;98;105;377;107;249;67;239;1.411;10;3.417;45;18;14;35;0;9;22;23;4;1;2;0;221;88;795;1.696;468;186;2.255;781;503;128;475;2.515;36;10.320
;05:3,01 a 4,00;15;3;1;15;0;0;0;2;1;0;0;0;84;46;201;348;126;104;155;233;78;56;172;1.105;10;2.755;1;1;0;0;0;0;0;1;0;0;0;0;17;42;22;253;33;105;47;19;72;60;178;1.691;2;2.544;16;4;1;15;0;0;0;3;1;0;0;0;101;88;223;601;159;209;202;252;150;116;350;2.796;12;5.299
;06:4,01 a 5,00;9;1;0;2;0;0;2;1;1;0;0;0;11;123;63;163;50;57;69;66;36;17;123;2.776;4;3.574;1;0;0;0;0;0;0;0;0;0;0;0;11;58;5;96;18;65;37;17;42;35;119;2.880;0;3.384;10;1;0;2;0;0;2;1;1;0;0;0;22;181;68;259;68;122;106;83;78;52;242;5.656;4;6.958
;07:5,01 a 7,00;5;1;0;0;0;0;2;0;0;0;0;0;20;241;35;114;41;89;43;73;31;61;170;5.610;3;6.539;1;1;0;0;0;0;0;0;0;0;0;0;9;46;7;74;17;83;42;16;44;101;213;6.810;0;7.464;6;2;0;0;0;0;2;0;0;0;0;0;29;287;42;188;58;172;85;89;75;162;383;12.420;3;14.003
;08:7,01 a 10,00;4;0;0;0;0;0;0;0;0;0;0;0;6;168;14;37;21;51;45;38;16;10;183;3.227;2;3.822;1;0;0;0;0;0;0;0;0;0;1;0;3;14;0;26;9;58;37;9;17;7;195;4.184;1;4.562;5;0;0;0;0;0;0;0;0;0;1;0;9;182;14;63;30;109;82;47;33;17;378;7.411;3;8.384
;09:10,01 a 15,00;1;0;0;0;0;0;0;0;0;0;0;0;0;50;9;17;8;51;37;37;36;21;100;1.638;0;2.005;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;1;31;26;13;77;17;74;1.352;0;1.619;1;0;0;0;0;0;0;0;0;0;0;0;0;64;9;31;9;82;63;50;113;38;174;2.990;0;3.624
;10:15,01 a 20,00;0;0;0;0;0;0;0;0;0;0;0;0;2;34;1;4;2;23;17;14;9;8;17;653;0;784;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;7;11;5;8;10;18;392;0;462;0;0;0;0;0;0;0;0;0;0;0;0;2;44;1;5;2;30;28;19;17;18;35;1.045;0;1.246
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1;2;1;23;29;2;2;5;5;832;0;958;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;2;0;1;13;1;2;1;4;440;0;473;0;0;0;0;0;0;0;0;0;0;0;0;0;65;1;4;1;24;42;3;4;6;9;1.272;0;1.431
;{ñ class};0;2;0;0;0;0;1;0;1;0;0;0;11;4;25;30;8;1;29;33;6;3;41;25;1;221;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;14;2;5;16;6;18;3;29;6;1;103;0;2;0;0;0;0;1;0;1;0;0;0;12;6;25;44;10;6;45;39;24;6;70;31;2;324
172100:Palmas - TO;Total;145;650;232;57;4;60;118;173;96;258;51;4;384;1.899;6.639;6.971;2.362;535;4.944;2.164;2.879;406;2.834;23.599;325;57.789;20;63;36;8;2;11;10;76;137;40;71;4;171;477;528;5.505;959;583;2.432;494;3.697;1.589;3.297;37.827;62;58.099;165;713;268;65;6;71;128;249;233;298;122;8;555;2.376;7.167;12.476;3.321;1.118;7.376;2.658;6.576;1.995;6.131;61.426;387;115.888
;00:Até 0,50;0;1;0;0;0;0;0;1;0;0;0;0;1;0;14;10;9;4;7;8;187;3;24;4;1;274;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;19;6;2;9;8;160;4;24;8;0;247;1;2;0;0;0;0;0;1;0;0;0;0;1;0;19;29;15;6;16;16;347;7;48;12;1;521
;01:0,51 a 1,00;3;46;12;2;1;1;4;3;4;7;5;0;12;24;474;198;72;9;181;51;269;11;91;2.669;75;4.224;0;7;1;0;0;0;1;6;8;1;4;0;14;16;70;133;58;17;188;25;349;32;148;3.498;18;4.594;3;53;13;2;1;1;5;9;12;8;9;0;26;40;544;331;130;26;369;76;618;43;239;6.167;93;8.818
;02:1,01 a 1,50;24;294;80;24;2;26;62;58;49;51;28;4;184;180;2.029;3.351;994;35;1.135;495;1.200;154;396;3.352;115;14.322;10;32;16;5;1;6;8;23;101;23;54;4;117;125;214;3.386;553;113;1.260;144;2.130;877;693;3.837;26;13.758;34;326;96;29;3;32;70;81;150;74;82;8;301;305;2.243;6.737;1.547;148;2.395;639;3.330;1.031;1.089;7.189;141;28.080
;03:1,51 a 2,00;32;164;70;14;1;11;29;29;6;86;13;0;107;266;1.813;1.469;505;21;1.227;493;460;93;193;2.322;47;9.471;2;7;5;1;1;3;1;11;17;7;8;0;19;81;85;1.011;143;36;344;101;418;335;251;3.599;4;6.490;34;171;75;15;2;14;30;40;23;93;21;0;126;347;1.898;2.480;648;57;1.571;594;878;428;444;5.921;51;15.961
;04:2,01 a 3,00;59;84;58;10;0;5;14;42;17;66;4;0;51;585;1.442;1.093;472;26;1.816;710;354;55;251;2.326;44;9.584;5;9;7;2;0;1;0;15;6;7;4;0;10;58;77;600;118;44;309;99;247;156;411;4.541;5;6.731;64;93;65;12;0;6;14;57;23;73;8;0;61;643;1.519;1.693;590;70;2.125;809;601;211;662;6.867;49;16.315
;05:3,01 a 4,00;21;35;9;3;0;10;7;20;6;33;0;0;12;327;404;402;153;83;182;137;113;52;329;1.504;5;3.847;2;2;6;0;0;0;0;9;1;1;1;0;5;60;28;179;39;80;115;43;116;115;334;3.309;2;4.447;23;37;15;3;0;10;7;29;7;34;1;0;17;387;432;581;192;163;297;180;229;167;663;4.813;7;8.294
;06:4,01 a 5,00;3;6;1;1;0;2;1;8;7;10;1;0;9;129;138;163;48;59;112;53;77;18;330;2.682;5;3.863;0;4;1;0;0;0;0;7;1;1;0;0;2;38;13;79;22;45;84;18;90;41;326;8.767;0;9.539;3;10;2;1;0;2;1;15;8;11;1;0;11;167;151;242;70;104;196;71;167;59;656;11.449;5;13.402
;07:5,01 a 7,00;1;3;0;2;0;4;0;2;3;1;0;0;4;122;110;160;53;84;104;95;70;6;360;3.276;3;4.463;0;0;0;0;0;1;0;2;1;0;0;0;0;39;15;58;11;80;47;30;56;13;314;6.004;2;6.673;1;3;0;2;0;5;0;4;4;1;0;0;4;161;125;218;64;164;151;125;126;19;674;9.280;5;11.136
;08:7,01 a 10,00;0;7;0;0;0;0;0;6;3;0;0;0;1;93;101;67;23;74;54;61;47;6;407;2.101;9;3.060;0;1;0;0;0;0;0;1;1;0;0;0;0;20;15;22;6;77;22;16;34;4;456;1.730;2;2.407;0;8;0;0;0;0;0;7;4;0;0;0;1;113;116;89;29;151;76;77;81;10;863;3.831;11;5.467
;09:10,01 a 15,00;0;0;0;0;0;0;0;3;1;2;0;0;0;70;22;27;10;81;41;36;73;3;319;1.466;5;2.159;0;0;0;0;0;0;0;0;1;0;0;0;0;20;3;4;2;60;15;6;66;6;262;1.374;3;1.822;0;0;0;0;0;0;0;3;2;2;0;0;0;90;25;31;12;141;56;42;139;9;581;2.840;8;3.981
;10:15,01 a 20,00;0;0;0;0;0;0;0;1;0;0;0;0;0;29;15;8;5;30;19;7;12;2;84;597;12;821;0;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;15;11;0;11;0;47;481;0;575;0;0;0;0;0;0;0;1;0;0;0;0;1;37;16;8;5;45;30;7;23;2;131;1.078;12;1.396
;11:Mais de 20,00;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;1;3;27;40;3;6;2;41;1.281;2;1.448;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;11;23;0;2;1;13;648;0;705;0;0;0;0;0;0;0;1;0;0;0;0;0;46;2;1;3;38;63;3;8;3;54;1.929;2;2.153
;{ñ class};2;10;2;1;0;1;1;0;0;2;0;0;3;34;75;22;15;2;26;15;11;1;9;19;2;253;0;0;0;0;0;0;0;1;0;0;0;0;3;6;2;14;1;3;5;4;18;5;18;31;0;111;2;10;2;1;0;1;1;1;0;2;0;0;6;40;77;36;16;5;31;19;29;6;27;50;2;364
211130:São Luiz - MA;Total;556;1.523;2.938;314;313;170;334;743;270;833;99;0;3.483;2.140;37.461;25.729;8.149;1.756;29.379;16.096;15.054;3.333;5.253;45.278;345;201.549;153;164;324;56;28;38;86;383;105;185;363;0;1.860;673;3.480;23.539;2.734;1.668;12.161;4.391;18.806;9.299;7.633;60.405;169;148.703;709;1.687;3.262;370;341;208;420;1.126;375;1.018;462;0;5.343;2.813;40.941;49.268;10.883;3.424;41.540;20.487;33.860;12.632;12.886;105.683;514;350.252
;00:Até 0,50;0;1;0;0;0;0;0;1;0;1;0;0;1;17;57;9;8;1;23;34;87;4;62;9;0;315;0;0;0;0;0;0;0;0;0;3;0;0;5;7;35;29;9;1;13;43;59;2;81;7;0;294;0;1;0;0;0;0;0;1;0;4;0;0;6;24;92;38;17;2;36;77;146;6;143;16;0;609
;01:0,51 a 1,00;8;54;151;2;4;7;27;14;15;5;7;0;132;4;2.240;858;155;19;906;388;767;104;315;1.543;55;7.780;4;6;43;2;0;2;7;15;7;4;33;0;173;1;279;871;81;37;1.127;175;1.042;271;518;2.124;22;6.844;12;60;194;4;4;9;34;29;22;9;40;0;305;5;2.519;1.729;236;56;2.033;563;1.809;375;833;3.667;77;14.624
;02:1,01 a 1,50;22;689;364;92;74;103;193;267;164;251;79;0;1.460;136;15.717;15.924;3.118;134;10.139;3.054;8.228;1.490;1.145;4.579;158;67.580;15;66;58;30;14;16;54;185;56;111;306;0;1.221;19;1.532;16.570;1.449;280;6.668;2.279;12.586;5.625;2.610;7.535;90;59.375;37;755;422;122;88;119;247;452;220;362;385;0;2.681;155;17.249;32.494;4.567;414;16.807;5.333;20.814;7.115;3.755;12.114;248;126.955
;03:1,51 a 2,00;54;408;248;44;106;27;81;135;38;155;3;0;664;194;8.792;4.232;1.169;120;11.533;2.105;1.942;483;534;4.602;27;37.696;4;22;22;9;8;5;11;47;16;13;8;0;142;31;545;2.975;358;73;1.791;423;1.912;1.363;887;7.905;9;18.579;58;430;270;53;114;32;92;182;54;168;11;0;806;225;9.337;7.207;1.527;193;13.324;2.528;3.854;1.846;1.421;12.507;36;56.275
;04:2,01 a 3,00;40;215;556;79;67;20;19;143;37;223;2;0;626;364;5.647;2.694;1.458;143;3.716;4.574;1.779;471;597;5.368;23;28.861;4;27;52;6;4;7;9;59;19;21;4;0;129;140;480;1.815;424;125;1.211;432;1.538;811;911;8.843;7;17.078;44;242;608;85;71;27;28;202;56;244;6;0;755;504;6.127;4.509;1.882;268;4.927;5.006;3.317;1.282;1.508;14.211;30;45.939
;05:3,01 a 4,00;41;43;347;37;30;2;4;58;6;61;2;0;244;256;1.708;906;787;220;981;1.598;676;220;522;9.835;15;18.599;5;20;32;4;2;7;2;31;5;15;1;0;80;93;191;607;155;206;441;218;617;360;575;14.680;12;18.359;46;63;379;41;32;9;6;89;11;76;3;0;324;349;1.899;1.513;942;426;1.422;1.816;1.293;580;1.097;24.515;27;36.958
;06:4,01 a 5,00;12;28;162;21;14;5;2;46;2;41;2;0;122;224;923;342;392;162;452;997;266;148;525;5.427;9;10.324;5;4;24;1;0;1;0;16;0;7;1;0;28;68;124;231;85;164;273;161;238;217;469;6.210;5;8.332;17;32;186;22;14;6;2;62;2;48;3;0;150;292;1.047;573;477;326;725;1.158;504;365;994;11.637;14;18.656
;07:5,01 a 7,00;11;19;394;11;12;2;1;57;0;22;1;0;83;341;786;317;436;233;515;1.053;420;133;642;5.267;15;10.771;15;11;34;0;0;0;3;17;2;6;1;0;26;105;142;208;79;235;264;239;278;226;731;5.792;10;8.424;26;30;428;11;12;2;4;74;2;28;2;0;109;446;928;525;515;468;779;1.292;698;359;1.373;11.059;25;19.195
;08:7,01 a 10,00;41;11;438;7;3;1;1;10;1;17;1;0;40;187;503;137;273;231;390;821;251;112;421;3.589;15;7.501;26;3;35;2;0;0;0;9;0;1;1;0;10;93;90;80;44;225;167;169;123;98;429;3.900;5;5.510;67;14;473;9;3;1;1;19;1;18;2;0;50;280;593;217;317;456;557;990;374;210;850;7.489;20;13.011
;09:10,01 a 15,00;98;11;126;9;0;0;0;2;3;17;0;0;30;107;300;63;205;275;225;667;251;72;250;2.390;15;5.116;39;2;7;2;0;0;0;1;0;1;0;0;9;52;23;30;25;219;76;128;221;65;245;1.825;3;2.973;137;13;133;11;0;0;0;3;3;18;0;0;39;159;323;93;230;494;301;795;472;137;495;4.215;18;8.089
;10:15,01 a 20,00;79;2;46;4;0;0;0;1;0;11;0;0;5;79;105;18;58;117;76;225;67;32;110;969;1;2.005;23;1;8;0;0;0;0;0;0;1;0;0;2;35;9;4;8;61;27;31;38;110;87;571;3;1.019;102;3;54;4;0;0;0;1;0;12;0;0;7;114;114;22;66;178;103;256;105;142;197;1.540;4;3.024
;11:Mais de 20,00;147;6;43;6;0;1;0;1;1;18;0;0;7;177;106;17;26;84;80;112;21;34;43;1.690;8;2.628;13;0;9;0;0;0;0;0;0;1;0;0;1;11;7;1;3;16;17;22;7;32;21;993;3;1.157;160;6;52;6;0;1;0;1;1;19;0;0;8;188;113;18;29;100;97;134;28;66;64;2.683;11;3.785
;{ñ class};3;36;63;2;3;2;6;8;3;11;2;0;69;54;577;212;64;17;343;468;299;30;87;10;4;2.373;0;2;0;0;0;0;0;3;0;1;8;0;34;18;23;118;14;26;86;71;147;119;69;20;0;759;3;38;63;2;3;2;6;11;3;12;10;0;103;72;600;330;78;43;429;539;446;149;156;30;4;3.132
221100:Terezina - PI;Total;320;2.083;1.419;285;157;988;1.421;772;511;860;1.001;82;3.953;2.754;29.112;22.843;7.309;1.765;16.405;8.279;12.850;5.475;7.361;34.673;922;163.600;53;147;138;59;18;222;170;284;166;255;2.278;46;1.670;561;1.447;16.706;2.615;1.841;7.620;1.325;13.522;12.499;8.963;42.357;120;115.082;373;2.230;1.557;344;175;1.210;1.591;1.056;677;1.115;3.279;128;5.623;3.315;30.559;39.549;9.924;3.606;24.025;9.604;26.372;17.974;16.324;77.030;1.042;278.682
;00:Até 0,50;0;0;3;1;0;1;16;2;0;4;8;0;3;1;42;40;23;0;28;36;122;36;184;73;3;626;0;0;1;1;0;17;7;1;1;9;7;0;1;0;18;44;22;1;14;48;111;40;115;35;0;493;0;0;4;2;0;18;23;3;1;13;15;0;4;1;60;84;45;1;42;84;233;76;299;108;3;1.119
;01:0,51 a 1,00;37;137;55;14;16;75;184;48;42;55;25;1;113;39;2.491;617;156;32;426;243;689;149;481;175;139;6.439;5;12;12;5;2;7;11;26;13;14;96;1;73;22;109;384;90;42;373;87;754;322;473;276;9;3.218;42;149;67;19;18;82;195;74;55;69;121;2;186;61;2.600;1.001;246;74;799;330;1.443;471;954;451;148;9.657
;02:1,01 a 1,50;145;1.303;898;201;112;690;541;373;301;568;767;76;2.291;921;16.113;15.398;3.971;307;6.780;3.533;9.218;1.868;1.872;6.503;502;75.252;18;73;90;35;8;176;70;159;116;172;2.038;42;1.336;85;723;12.553;1.727;566;5.016;585;10.490;5.158;3.061;9.553;49;53.899;163;1.376;988;236;120;866;611;532;417;740;2.805;118;3.627;1.006;16.836;27.951;5.698;873;11.796;4.118;19.708;7.026;4.933;16.056;551;129.151
;03:1,51 a 2,00;51;411;207;42;15;109;480;187;54;101;110;2;718;61;5.528;3.046;1.578;163;4.301;1.257;1.227;1.185;812;3.761;96;25.502;5;28;14;9;1;15;51;32;17;22;68;1;116;2;223;1.757;394;262;790;149;720;2.863;931;5.515;11;13.996;56;439;221;51;16;124;531;219;71;123;178;3;834;63;5.751;4.803;1.972;425;5.091;1.406;1.947;4.048;1.743;9.276;107;39.498
;04:2,01 a 3,00;40;166;142;14;8;65;125;98;48;72;66;1;429;40;3.154;1.840;952;132;2.901;1.900;662;786;691;3.667;47;18.046;13;22;9;6;4;6;26;43;15;23;39;2;79;13;211;1.096;248;143;706;162;628;1.701;974;6.399;11;12.579;53;188;151;20;12;71;151;141;63;95;105;3;508;53;3.365;2.936;1.200;275;3.607;2.062;1.290;2.487;1.665;10.066;58;30.625
;05:3,01 a 4,00;15;24;58;9;2;16;28;37;23;25;13;2;167;112;724;803;257;179;729;367;190;269;537;8.363;33;12.982;4;6;8;3;2;0;1;12;2;3;6;0;27;43;51;383;66;167;259;71;209;603;670;10.355;11;12.962;19;30;66;12;4;16;29;49;25;28;19;2;194;155;775;1.186;323;346;988;438;399;872;1.207;18.718;44;25.944
;06:4,01 a 5,00;4;12;13;1;2;6;16;11;14;4;3;0;55;95;231;406;109;102;330;220;101;152;425;2.246;19;4.577;1;1;1;0;0;0;1;4;1;4;2;0;17;43;24;160;22;104;131;61;97;291;510;4.186;4;5.665;5;13;14;1;2;6;17;15;15;8;5;0;72;138;255;566;131;206;461;281;198;443;935;6.432;23;10.242
;07:5,01 a 7,00;15;10;11;1;0;16;12;11;17;8;4;0;89;347;238;298;103;179;289;246;131;218;675;3.095;22;6.035;5;3;0;0;1;1;2;5;0;3;2;0;11;62;36;159;17;178;142;82;97;561;729;2.556;9;4.661;20;13;11;1;1;17;14;16;17;11;6;0;100;409;274;457;120;357;431;328;228;779;1.404;5.651;31;10.696
;08:7,01 a 10,00;5;4;12;1;1;7;12;3;3;7;1;0;18;479;143;143;76;198;243;142;138;242;777;2.971;16;5.642;0;1;1;0;0;0;0;2;1;0;0;0;3;125;34;70;8;159;74;40;92;442;754;1.407;10;3.223;5;5;13;1;1;7;12;5;4;7;1;0;21;604;177;213;84;357;317;182;230;684;1.531;4.378;26;8.865
;09:10,01 a 15,00;4;1;10;0;0;0;2;1;0;3;1;0;16;338;60;71;28;274;147;78;238;374;549;1.888;25;4.108;1;0;1;0;0;0;0;0;0;3;2;0;3;88;9;24;2;162;62;20;218;388;490;1.074;4;2.551;5;1;11;0;0;0;2;1;0;6;3;0;19;426;69;95;30;436;209;98;456;762;1.039;2.962;29;6.659
;10:15,01 a 20,00;1;0;2;0;0;1;1;0;0;3;0;0;3;167;19;10;10;117;85;34;39;107;135;852;6;1.592;1;0;0;0;0;0;0;0;0;0;1;0;0;55;2;3;0;41;17;8;43;67;111;403;2;754;2;0;2;0;0;1;1;0;0;3;1;0;3;222;21;13;10;158;102;42;82;174;246;1.255;8;2.346
;11:Mais de 20,00;1;0;2;0;0;0;1;0;0;0;0;0;1;141;26;10;5;72;56;12;11;75;100;1.033;6;1.552;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;1;0;9;18;1;5;22;75;580;0;732;1;0;2;0;0;0;1;0;0;0;0;0;1;161;27;11;5;81;74;13;16;97;175;1.613;6;2.284
;{ñ class};2;15;6;1;1;2;3;1;9;10;3;0;50;13;343;161;41;10;90;211;84;14;123;46;8;1.247;0;1;1;0;0;0;1;0;0;2;17;0;4;3;6;72;19;7;18;11;58;41;70;18;0;349;2;16;7;1;1;2;4;1;9;12;20;0;54;16;349;233;60;17;108;222;142;55;193;64;8;1.596
230440:Fortaleza - CE;Total;228;1.564;5.874;2.283;631;1.192;2.149;3.732;1.600;2.616;12.620;1.881;12.312;3.290;59.900;72.600;17.249;7.288;89.505;33.239;39.881;6.620;18.935;68.207;1.947;467.343;76;207;1.243;392;140;185;304;1.630;629;849;26.206;1.635;7.820;852;4.580;55.742;8.841;7.314;53.039;6.685;37.355;20.228;24.739;77.562;547;338.800;304;1.771;7.117;2.675;771;1.377;2.453;5.362;2.229;3.465;38.826;3.516;20.132;4.142;64.480;128.342;26.090;14.602;142.544;39.924;77.236;26.848;43.674;145.769;2.494;806.143
;00:Até 0,50;0;2;9;0;2;1;0;27;2;8;67;0;74;21;170;358;96;6;150;134;427;41;404;565;1;2.565;0;0;7;1;1;1;0;17;3;10;160;1;63;7;103;440;91;16;495;119;297;82;379;588;0;2.881;0;2;16;1;3;2;0;44;5;18;227;1;137;28;273;798;187;22;645;253;724;123;783;1.153;1;5.446
;01:0,51 a 1,00;10;191;380;51;23;79;185;596;104;163;1.024;99;673;47;3.691;3.997;600;147;3.639;2.108;2.951;227;1.775;1.928;120;24.808;4;19;148;33;1;35;21;268;57;49;1.658;42;906;61;328;3.332;472;196;4.250;544;3.649;452;3.491;2.032;31;22.079;14;210;528;84;24;114;206;864;161;212;2.682;141;1.579;108;4.019;7.329;1.072;343;7.889;2.652;6.600;679;5.266;3.960;151;46.887
;02:1,01 a 1,50;47;890;3.693;898;311;716;1.724;1.792;1.024;1.309;8.722;1.522;7.448;513;24.679;50.039;10.152;746;42.665;11.796;23.346;2.884;4.932;7.205;842;209.895;19;107;719;207;83;102;250;738;418;412;21.953;1.489;5.370;43;1.685;40.740;5.292;1.277;33.621;3.066;22.969;10.632;8.491;19.831;289;179.803;66;997;4.412;1.105;394;818;1.974;2.530;1.442;1.721;30.675;3.011;12.818;556;26.364;90.779;15.444;2.023;76.286;14.862;46.315;13.516;13.423;27.036;1.131;389.698
;03:1,51 a 2,00;28;239;798;513;59;178;147;593;162;232;1.496;83;1.903;613;16.378;7.849;2.532;263;24.445;6.714;5.000;1.156;1.867;5.062;482;78.792;6;24;111;45;18;20;19;172;59;79;1.187;47;570;13;687;4.804;1.072;467;5.195;883;3.551;3.262;2.191;7.353;33;31.868;34;263;909;558;77;198;166;765;221;311;2.683;130;2.473;626;17.065;12.653;3.604;730;29.640;7.597;8.551;4.418;4.058;12.415;515;110.660
