;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;07:5,01 a 7,00;19;7;40;51;25;1;4;114;27;114;90;19;183;360;293;602;169;599;648;728;716;147;783;7.834;35;13.608;10;1;6;5;11;0;2;68;2;28;74;4;79;160;62;242;55;595;390;208;869;431;608;10.865;21;14.796;29;8;46;56;36;1;6;182;29;142;164;23;262;520;355;844;224;1.194;1.038;936;1.585;578;1.391;18.699;56;28.404
;08:7,01 a 10,00;15;4;34;36;34;8;6;60;11;93;67;7;162;369;216;395;132;728;690;589;456;123;818;4.763;38;9.854;9;0;2;5;3;0;0;55;2;35;29;1;58;155;60;143;37;601;307;128;390;157;683;5.890;24;8.774;24;4;36;41;37;8;6;115;13;128;96;8;220;524;276;538;169;1.329;997;717;846;280;1.501;10.653;62;18.628
;09:10,01 a 15,00;53;2;6;29;21;3;1;32;5;226;27;10;100;375;55;203;79;1.126;407;346;180;81;791;2.745;60;6.963;11;1;3;3;1;0;0;24;1;39;14;1;22;116;19;64;20;863;182;76;119;101;466;2.091;5;4.242;64;3;9;32;22;3;1;56;6;265;41;11;122;491;74;267;99;1.989;589;422;299;182;1.257;4.836;65;11.205
;10:15,01 a 20,00;59;0;8;10;9;1;1;9;6;72;15;11;35;159;31;59;36;820;168;108;56;15;205;1.849;19;3.761;14;0;2;0;1;0;0;4;0;11;4;2;12;79;6;18;6;400;53;17;38;22;155;1.184;9;2.037;73;0;10;10;10;1;1;13;6;83;19;13;47;238;37;77;42;1.220;221;125;94;37;360;3.033;28;5.798
;11:Mais de 20,00;139;1;5;6;7;0;0;10;4;80;12;8;85;218;28;63;57;617;196;143;126;33;191;3.747;76;5.852;5;0;0;0;0;0;0;6;0;8;2;0;15;51;1;18;9;148;44;22;52;64;98;2.538;21;3.102;144;1;5;6;7;0;0;16;4;88;14;8;100;269;29;81;66;765;240;165;178;97;289;6.285;97;8.954
;{ñ class};1;6;8;5;3;6;15;25;2;13;38;10;67;27;279;198;46;30;185;349;153;39;126;15;5;1.651;0;0;0;0;2;0;0;7;1;2;112;10;77;4;2;87;8;16;69;21;134;89;109;23;2;775;1;6;8;5;5;6;15;32;3;15;150;20;144;31;281;285;54;46;254;370;287;128;235;38;7;2.426
240810:Natal - RN;Total;917;429;272;238;90;47;712;751;256;236;5.051;661;2.386;3.931;12.914;21.091;4.502;1.590;14.708;6.746;11.808;2.102;3.918;41.728;1.116;138.200;174;65;38;28;14;5;169;367;87;40;6.014;488;993;757;810;16.245;1.789;1.572;6.648;1.554;11.616;5.653;5.416;51.491;349;112.382;1.091;494;310;266;104;52;881;1.118;343;276;11.065;1.149;3.379;4.688;13.724;37.336;6.291;3.162;21.356;8.300;23.424;7.755;9.334;93.219;1.465;250.582
;00:Até 0,50;0;0;0;0;0;0;1;2;0;0;115;4;2;8;24;56;5;10;21;22;46;6;111;29;2;464;0;0;0;0;0;0;0;1;0;0;60;0;4;6;11;47;7;4;21;11;66;22;105;51;1;417;0;0;0;0;0;0;1;3;0;0;175;4;6;14;35;103;12;14;42;33;112;28;216;80;3;881
;01:0,51 a 1,00;7;13;13;6;15;4;71;16;17;30;152;9;87;13;582;912;89;7;402;134;751;54;532;1.577;133;5.626;3;7;5;4;1;1;17;20;6;6;496;22;73;4;68;1.166;73;12;451;78;1.328;167;1.029;498;20;5.555;10;20;18;10;16;5;88;36;23;36;648;31;160;17;650;2.078;162;19;853;212;2.079;221;1.561;2.075;153;11.181
;02:1,01 a 1,50;40;291;127;82;22;30;310;346;143;157;2.990;510;1.354;690;8.267;14.043;2.464;126;7.340;1.113;7.041;898;934;5.053;600;54.971;9;31;21;15;11;3;83;157;60;25;5.068;417;745;282;343;12.072;1.109;256;4.029;514;7.009;2.580;1.776;9.778;201;46.594;49;322;148;97;33;33;393;503;203;182;8.058;927;2.099;972;8.610;26.115;3.573;382;11.369;1.627;14.050;3.478;2.710;14.831;801;101.565
;03:1,51 a 2,00;20;86;100;47;8;12;184;133;41;32;1.012;58;337;830;1.573;3.058;707;76;3.248;1.615;1.696;595;407;3.657;199;19.731;5;12;7;4;1;0;30;65;2;3;175;23;62;41;123;1.371;219;135;791;411;1.189;1.617;585;5.155;33;12.059;25;98;107;51;9;12;214;198;43;35;1.187;81;399;871;1.696;4.429;926;211;4.039;2.026;2.885;2.212;992;8.812;232;31.790
;04:2,01 a 3,00;30;24;24;47;31;1;112;115;32;7;413;20;321;712;1.343;1.593;597;91;2.189;1.501;1.123;290;491;9.795;93;20.995;6;5;3;2;1;1;31;65;7;5;87;7;49;67;96;857;210;139;570;191;909;653;568;13.435;43;18.007;36;29;27;49;32;2;143;180;39;12;500;27;370;779;1.439;2.450;807;230;2.759;1.692;2.032;943;1.059;23.230;136;39.002
;05:3,01 a 4,00;35;6;2;20;12;0;10;51;4;3;136;12;146;291;376;606;212;129;503;1.436;437;127;293;7.403;40;12.290;5;3;1;0;0;0;4;23;5;0;50;7;22;67;54;349;74;151;250;97;408;220;340;8.982;23;11.135;40;9;3;20;12;0;14;74;9;3;186;19;168;358;430;955;286;280;753;1.533;845;347;633;16.385;63;23.425
;06:4,01 a 5,00;59;2;0;8;1;0;5;27;3;2;54;13;30;306;201;257;146;125;215;192;217;33;218;3.665;13;5.792;6;3;0;0;0;0;2;7;3;0;13;3;22;62;26;132;41;130;117;78;232;148;244;5.046;6;6.321;65;5;0;8;1;0;7;34;6;2;67;16;52;368;227;389;187;255;332;270;449;181;462;8.711;19;12.113
;07:5,01 a 7,00;44;0;2;10;1;0;3;30;12;2;75;11;44;423;195;252;107;202;242;266;207;31;269;2.597;20;5.045;4;3;1;1;0;0;1;12;1;0;15;4;7;99;33;111;29;182;132;73;213;146;287;2.780;7;4.141;48;3;3;11;1;0;4;42;13;2;90;15;51;522;228;363;136;384;374;339;420;177;556;5.377;27;9.186
;08:7,01 a 10,00;36;2;3;9;0;0;4;14;2;1;51;8;16;307;140;119;68;212;251;160;120;14;241;2.334;10;4.122;9;0;0;2;0;0;1;8;0;0;12;3;5;70;41;56;10;204;122;42;124;58;228;2.046;5;3.046;45;2;3;11;0;0;5;22;2;1;63;11;21;377;181;175;78;416;373;202;244;72;469;4.380;15;7.168
;09:10,01 a 15,00;112;0;0;1;0;0;3;5;0;1;23;6;15;187;85;73;46;333;141;110;61;31;240;2.212;3;3.688;61;1;0;0;0;0;0;6;0;0;10;1;1;34;9;29;8;238;94;35;42;18;148;1.658;2;2.395;173;1;0;1;0;0;3;11;0;1;33;7;16;221;94;102;54;571;235;145;103;49;388;3.870;5;6.083
;10:15,01 a 20,00;146;0;0;2;0;0;0;0;0;0;9;2;10;57;31;19;19;170;53;32;20;7;90;1.139;1;1.807;36;0;0;0;0;0;0;1;0;0;3;0;1;16;4;2;5;87;23;9;9;2;46;775;1;1.020;182;0;0;2;0;0;0;1;0;0;12;2;11;73;35;21;24;257;76;41;29;9;136;1.914;2;2.827
;11:Mais de 20,00;387;0;0;4;0;0;0;8;1;0;18;8;9;59;13;24;24;101;55;58;24;9;42;2.131;0;2.975;30;0;0;0;0;0;0;1;0;0;3;0;0;5;1;5;1;27;37;4;13;1;8;1.141;2;1.279;417;0;0;4;0;0;0;9;1;0;21;8;9;64;14;29;25;128;92;62;37;10;50;3.272;2;4.254
;{ñ class};1;5;1;2;0;0;9;4;1;1;3;0;15;48;84;79;18;8;48;107;65;7;50;136;2;694;0;0;0;0;0;0;0;1;3;1;22;1;2;4;1;48;3;7;11;11;74;21;52;146;5;413;1;5;1;2;0;0;9;5;4;2;25;1;17;52;85;127;21;15;59;118;139;28;102;282;7;1.107
250750:João Pessoa - PB;Total;39;1.222;269;218;16;20;368;1.111;509;524;2.989;545;2.258;3.963;10.171;12.973;2.826;1.616;11.510;5.353;7.212;1.394;3.489;44.496;669;115.760;10;58;35;34;4;10;66;472;204;112;1.833;453;593;701;793;8.755;855;1.429;3.366;719;6.351;4.707;4.813;57.668;191;94.232;49;1.280;304;252;20;30;434;1.583;713;636;4.822;998;2.851;4.664;10.964;21.728;3.681;3.045;14.876;6.072;13.563;6.101;8.302;102.164;860;209.992
;00:Até 0,50;0;0;0;0;0;0;0;12;0;0;4;0;1;2;3;5;3;1;36;15;23;10;127;15;1;258;0;0;0;0;0;0;0;1;0;0;4;0;0;0;2;3;0;0;28;4;22;19;116;13;1;213;0;0;0;0;0;0;0;13;0;0;8;0;1;2;5;8;3;1;64;19;45;29;243;28;2;471
;01:0,51 a 1,00;15;93;19;8;2;3;57;78;26;24;40;4;36;25;1.820;399;33;23;541;149;517;45;321;4.598;69;8.945;0;1;2;4;1;3;2;59;16;3;37;9;30;4;87;249;19;42;300;42;486;199;389;8.387;7;10.378;15;94;21;12;3;6;59;137;42;27;77;13;66;29;1.907;648;52;65;841;191;1.003;244;710;12.985;76;19.323
;02:1,01 a 1,50;5;252;164;108;12;16;220;418;357;334;1.032;457;1.262;1.241;5.828;8.544;1.554;133;6.044;1.151;4.046;544;949;8.256;248;43.175;6;19;24;21;1;5;40;183;161;77;891;410;443;252;501;6.485;614;190;2.006;260;3.527;2.754;2.007;15.018;39;35.934;11;271;188;129;13;21;260;601;518;411;1.923;867;1.705;1.493;6.329;15.029;2.168;323;8.050;1.411;7.573;3.298;2.956;23.274;287;79.109
;03:1,51 a 2,00;6;333;49;18;1;1;35;221;53;82;960;55;298;874;1.260;2.444;586;66;3.093;1.335;895;269;351;5.045;80;18.410;0;7;7;1;1;2;9;87;14;7;620;15;46;64;73;1.150;103;139;484;114;568;787;409;7.889;26;12.622;6;340;56;19;2;3;44;308;67;89;1.580;70;344;938;1.333;3.594;689;205;3.577;1.449;1.463;1.056;760;12.934;106;31.032
;04:2,01 a 3,00;2;297;22;24;0;0;43;166;28;40;513;11;245;475;708;930;361;105;1.075;1.831;661;245;434;11.209;77;19.502;2;10;0;4;0;0;9;83;4;8;212;7;29;95;52;467;58;152;225;97;553;537;613;13.027;37;16.281;4;307;22;28;0;0;52;249;32;48;725;18;274;570;760;1.397;419;257;1.300;1.928;1.214;782;1.047;24.236;114;35.783
;05:3,01 a 4,00;2;83;15;33;0;0;6;89;11;17;156;3;216;364;201;316;120;135;187;254;257;152;284;4.230;35;7.166;0;12;0;3;0;0;4;22;4;3;24;4;17;81;27;238;30;103;93;56;286;246;394;5.018;18;6.683;2;95;15;36;0;0;10;111;15;20;180;7;233;445;228;554;150;238;280;310;543;398;678;9.248;53;13.849
;06:4,01 a 5,00;3;54;0;12;0;0;3;36;2;8;101;0;63;169;64;100;58;88;104;132;155;61;207;2.169;24;3.613;1;4;1;0;1;0;0;15;1;8;11;2;10;37;9;55;13;80;49;37;158;77;178;1.997;20;2.764;4;58;1;12;1;0;3;51;3;16;112;2;73;206;73;155;71;168;153;169;313;138;385;4.166;44;6.377
;07:5,01 a 7,00;0;46;0;6;1;0;1;37;19;5;88;4;55;244;84;87;47;237;124;188;271;38;271;2.822;41;4.716;0;3;0;0;0;0;1;12;3;3;18;1;10;47;15;54;8;200;58;45;342;42;316;2.269;19;3.466;0;49;0;6;1;0;2;49;22;8;106;5;65;291;99;141;55;437;182;233;613;80;587;5.091;60;8.182
;08:7,01 a 10,00;0;22;0;4;0;0;3;19;4;3;33;4;14;267;95;64;32;237;137;126;206;14;200;1.910;19;3.413;1;0;1;0;0;0;1;5;0;2;9;1;3;48;18;16;5;222;73;37;283;12;162;1.511;11;2.421;1;22;1;4;0;0;4;24;4;5;42;5;17;315;113;80;37;459;210;163;489;26;362;3.421;30;5.834
;09:10,01 a 15,00;2;17;0;4;0;0;0;12;1;5;22;1;10;158;20;33;10;315;65;86;65;7;169;1.094;16;2.112;0;2;0;0;0;0;0;0;1;1;0;1;4;46;3;13;2;212;34;13;58;10;127;903;6;1.436;2;19;0;4;0;0;0;12;2;6;22;2;14;204;23;46;12;527;99;99;123;17;296;1.997;22;3.548
;10:15,01 a 20,00;1;5;0;0;0;0;0;5;1;1;15;0;9;62;10;10;7;174;22;30;22;1;68;1.090;4;1.537;0;0;0;0;0;0;0;0;0;0;0;0;1;19;2;2;0;66;3;6;24;2;26;597;2;750;1;5;0;0;0;0;0;5;1;1;15;0;10;81;12;12;7;240;25;36;46;3;94;1.687;6;2.287
;11:Mais de 20,00;0;13;0;0;0;0;0;1;4;3;23;4;7;69;10;6;3;96;19;29;62;2;37;2.043;42;2.473;0;0;0;0;0;0;0;1;0;0;0;0;0;6;1;1;0;18;2;2;19;0;21;1.031;1;1.103;0;13;0;0;0;0;0;2;4;3;23;4;7;75;11;7;3;114;21;31;81;2;58;3.074;43;3.576
;{ñ class};3;7;0;1;0;0;0;17;3;2;2;2;42;13;68;35;12;6;63;27;32;6;71;15;13;440;0;0;0;1;0;0;0;4;0;0;7;3;0;2;3;22;3;5;11;6;25;22;55;8;4;181;3;7;0;2;0;0;0;21;3;2;9;5;42;15;71;57;15;11;74;33;57;28;126;23;17;621
261160:Recife - PE;Total;419;1.753;2.214;1.035;1.056;326;1.190;2.900;791;2.669;802;215;7.555;6.662;24.524;41.933;12.073;4.713;48.390;15.621;25.014;7.105;7.842;72.471;1.828;291.101;213;242;241;175;364;27;282;1.501;416;907;2.343;53;3.390;1.102;2.363;29.256;5.132;4.487;23.765;3.617;20.421;18.658;10.641;84.870;504;214.970;632;1.995;2.455;1.210;1.420;353;1.472;4.401;1.207;3.576;3.145;268;10.945;7.764;26.887;71.189;17.205;9.200;72.155;19.238;45.435;25.763;18.483;157.341;2.332;506.071
;00:Até 0,50;0;0;5;2;0;0;0;0;0;1;1;0;10;2;9;21;3;0;41;5;199;0;116;218;0;633;1;0;1;0;1;0;0;0;0;0;11;0;7;1;2;13;7;3;18;5;80;5;99;630;0;884;1;0;6;2;1;0;0;0;0;1;12;0;17;3;11;34;10;3;59;10;279;5;215;848;0;1.517
;01:0,51 a 1,00;3;26;29;8;13;4;63;50;39;59;98;0;154;12;319;1.623;218;39;952;517;1.710;69;458;1.784;243;8.490;4;3;5;3;5;0;10;24;29;39;104;0;124;2;48;1.033;107;64;1.517;115;2.200;177;535;4.197;41;10.386;7;29;34;11;18;4;73;74;68;98;202;0;278;14;367;2.656;325;103;2.469;632;3.910;246;993;5.981;284;18.876
;02:1,01 a 1,50;121;513;670;242;147;118;546;625;342;917;457;191;4.194;1.448;10.225;24.241;5.614;273;22.018;3.979;11.903;2.086;1.890;8.325;710;101.795;28;69;69;49;82;8;145;387;227;452;1.922;45;2.423;9;582;19.089;2.787;476;11.752;1.073;11.026;6.422;3.624;16.014;186;78.946;149;582;739;291;229;126;691;1.012;569;1.369;2.379;236;6.617;1.457;10.807;43.330;8.401;749;33.770;5.052;22.929;8.508;5.514;24.339;896;180.741
;03:1,51 a 2,00;33;227;405;176;144;67;384;775;167;454;132;4;862;458;7.639;7.276;2.150;137;10.364;2.254;3.740;1.708;1.080;4.619;204;45.459;9;35;35;27;55;5;42;361;82;128;158;3;237;50;451;4.384;727;394;2.899;605;2.645;4.674;1.095;10.414;46;29.561;42;262;440;203;199;72;426;1.136;249;582;290;7;1.099;508;8.090;11.660;2.877;531;13.263;2.859;6.385;6.382;2.175;15.033;250;75.020
;04:2,01 a 3,00;40;421;348;208;297;33;122;553;109;441;54;7;1.192;849;3.593;4.591;1.956;245;6.477;3.165;2.462;1.633;1.182;9.985;281;40.244;20;23;35;42;146;3;39;248;29;68;68;3;278;61;467;2.636;686;306;2.447;668;1.808;3.852;1.581;15.604;56;31.174;60;444;383;250;443;36;161;801;138;509;122;10;1.470;910;4.060;7.227;2.642;551;8.924;3.833;4.270;5.485;2.763;25.589;337;71.418
;05:3,01 a 4,00;32;221;219;102;137;11;27;272;33;202;13;1;377;734;840;1.679;632;425;2.157;2.801;1.202;646;631;16.761;82;30.237;39;29;31;15;23;2;12;136;14;45;14;0;117;77;198;857;323;421;1.292;341;962;1.379;946;12.067;38;19.378;71;250;250;117;160;13;39;408;47;247;27;1;494;811;1.038;2.536;955;846;3.449;3.142;2.164;2.025;1.577;28.828;120;49.615
;06:4,01 a 5,00;11;84;139;83;84;4;16;131;23;93;9;0;191;483;324;871;358;491;1.109;606;550;325;467;7.894;96;14.442;18;18;17;14;19;0;8;82;13;22;8;1;55;82;115;391;164;477;761;198;528;856;661;7.721;59;12.288;29;102;156;97;103;4;24;213;36;115;17;1;246;565;439;1.262;522;968;1.870;804;1.078;1.181;1.128;15.615;155;26.730
;07:5,01 a 7,00;18;90;166;86;101;8;11;161;29;131;12;0;165;571;456;645;351;724;1.433;726;590;266;649;8.600;51;16.040;25;29;9;12;21;2;11;87;9;47;23;0;55;131;181;404;139;668;910;231;522;653;804;7.296;31;12.300;43;119;175;98;122;10;22;248;38;178;35;0;220;702;637;1.049;490;1.392;2.343;957;1.112;919;1.453;15.896;82;28.340
;08:7,01 a 10,00;20;62;93;48;62;10;13;146;24;114;6;0;151;658;391;340;282;664;1.389;640;386;225;523;5.167;48;11.462;13;12;21;10;9;3;6;86;4;36;10;0;37;272;183;205;108;675;1.016;190;335;355;564;4.815;31;8.996;33;74;114;58;71;13;19;232;28;150;16;0;188;930;574;545;390;1.339;2.405;830;721;580;1.087;9.982;79;20.458
;09:10,01 a 15,00;42;39;63;51;34;20;2;97;9;92;6;4;92;719;217;224;209;816;827;416;186;77;431;3.727;51;8.451;25;6;10;1;1;3;5;47;3;34;3;1;25;258;84;98;39;620;437;101;149;121;389;2.486;12;4.958;67;45;73;52;35;23;7;144;12;126;9;5;117;977;301;322;248;1.436;1.264;517;335;198;820;6.213;63;13.409
;10:15,01 a 20,00;37;22;25;10;16;20;1;47;1;89;4;3;41;244;117;110;82;415;339;213;62;22;149;2.310;26;4.405;19;3;5;2;1;1;1;31;0;23;0;0;6;91;28;37;14;248;145;45;41;31;149;1.491;2;2.414;56;25;30;12;17;21;2;78;1;112;4;3;47;335;145;147;96;663;484;258;103;53;298;3.801;28;6.819
;11:Mais de 20,00;60;30;34;18;17;29;1;39;10;68;7;5;71;481;134;121;172;471;1.094;114;127;14;153;2.912;28;6.210;10;7;2;0;1;0;2;10;0;11;3;0;4;67;21;18;19;127;494;22;40;13;121;1.873;0;2.865;70;37;36;18;18;29;3;49;10;79;10;5;75;548;155;139;191;598;1.588;136;167;27;274;4.785;28;9.075
;{ñ class};2;18;18;1;4;2;4;4;5;8;3;0;55;3;260;191;46;13;190;185;1.897;34;113;169;8;3.233;2;8;1;0;0;0;1;2;6;2;19;0;22;1;3;91;12;8;77;23;85;120;73;262;2;820;4;26;19;1;4;2;5;6;11;10;22;0;77;4;263;282;58;21;267;208;1.982;154;186;431;10;4.053
270430:Maceió - AL;Total;330;259;460;343;15;64;366;636;159;1.429;337;12;7.722;2.571;9.312;18.526;3.070;1.394;9.536;6.702;11.446;2.140;3.581;31.331;713;112.454;51;23;63;31;0;13;35;258;47;450;456;1;1.141;425;496;11.988;1.110;1.505;2.667;1.259;9.322;5.334;4.940;33.064;120;74.799;381;282;523;374;15;77;401;894;206;1.879;793;13;8.863;2.996;9.808;30.514;4.180;2.899;12.203;7.961;20.768;7.474;8.521;64.395;833;187.253
;00:Até 0,50;0;0;0;1;0;0;0;0;2;3;0;0;69;8;6;24;1;1;9;41;152;4;83;25;0;429;0;0;0;0;0;2;0;0;0;0;2;0;1;1;0;33;2;0;1;0;25;6;59;17;0;149;0;0;0;1;0;2;0;0;2;3;2;0;70;9;6;57;3;1;10;41;177;10;142;42;0;578
;01:0,51 a 1,00;8;10;13;21;0;3;20;77;9;22;26;0;878;9;250;755;54;24;328;154;1.133;50;364;50;54;4.312;2;0;2;1;0;0;3;19;5;5;63;0;209;0;31;452;26;62;266;68;1.230;141;495;54;9;3.143;10;10;15;22;0;3;23;96;14;27;89;0;1.087;9;281;1.207;80;86;594;222;2.363;191;859;104;63;7.455
;02:1,01 a 1,50;72;191;159;49;4;10;264;225;90;556;239;12;3.345;645;4.159;12.042;1.717;158;4.455;1.536;6.835;676;921;3.468;535;42.363;13;13;40;7;0;5;26;101;32;292;369;1;576;38;177;8.765;707;292;1.487;462;5.784;1.796;1.702;5.987;81;28.753;85;204;199;56;4;15;290;326;122;848;608;13;3.921;683;4.336;20.807;2.424;450;5.942;1.998;12.619;2.472;2.623;9.455;616;71.116
;03:1,51 a 2,00;35;34;124;57;2;37;59;103;21;318;48;0;1.498;208;2.330;2.832;473;56;3.000;1.364;1.400;696;350;3.877;52;18.974;4;7;10;8;0;3;4;46;7;18;11;0;105;6;100;1.363;160;136;396;279;842;1.846;491;4.550;13;10.405;39;41;134;65;2;40;63;149;28;336;59;0;1.603;214;2.430;4.195;633;192;3.396;1.643;2.242;2.542;841;8.427;65;29.379
;04:2,01 a 3,00;47;21;96;109;3;7;16;93;14;139;13;0;1.001;252;1.622;1.580;415;62;1.152;2.090;898;365;469;4.290;27;14.781;8;1;6;5;0;3;0;25;2;25;6;0;88;40;92;815;88;133;214;193;737;861;661;6.200;5;10.208;55;22;102;114;3;10;16;118;16;164;19;0;1.089;292;1.714;2.395;503;195;1.366;2.283;1.635;1.226;1.130;10.490;32;24.989
;05:3,01 a 4,00;30;0;42;42;3;5;3;34;6;36;9;0;312;232;396;539;132;102;239;475;286;142;329;6.678;14;10.086;8;2;3;6;0;0;1;16;1;21;1;0;41;38;33;249;54;132;131;72;260;204;445;4.161;5;5.884;38;2;45;48;3;5;4;50;7;57;10;0;353;270;429;788;186;234;370;547;546;346;774;10.839;19;15.970
;06:4,01 a 5,00;32;0;12;26;0;1;1;22;3;21;0;0;124;187;139;269;68;91;108;226;129;50;222;3.058;3;4.792;4;0;0;0;0;0;0;3;0;14;0;0;31;72;18;131;23;100;58;37;133;132;289;4.251;5;5.301;36;0;12;26;0;1;1;25;3;35;0;0;155;259;157;400;91;191;166;263;262;182;511;7.309;8;10.093
;07:5,01 a 7,00;25;3;8;16;0;0;0;49;10;34;0;0;110;377;142;218;71;186;101;306;157;55;272;3.621;4;5.765;3;0;1;1;0;0;0;36;0;30;0;0;33;97;24;76;26;183;52;66;133;148;322;3.420;0;4.651;28;3;9;17;0;0;0;85;10;64;0;0;143;474;166;294;97;369;153;372;290;203;594;7.041;4;10.416
;08:7,01 a 10,00;30;0;0;12;1;0;1;21;1;45;1;0;104;293;127;109;65;181;63;202;85;54;238;2.143;5;3.781;3;0;1;3;0;0;0;8;0;20;0;0;19;72;13;36;11;188;28;38;100;94;244;1.996;2;2.876;33;0;1;15;1;0;1;29;1;65;1;0;123;365;140;145;76;369;91;240;185;148;482;4.139;7;6.657
;09:10,01 a 15,00;16;0;0;5;2;0;0;9;0;114;0;0;81;177;34;59;20;287;32;87;43;14;203;1.408;10;2.601;6;0;0;0;0;0;1;3;0;17;0;0;13;36;5;10;11;199;18;19;26;9;175;1.259;0;1.807;22;0;0;5;2;0;1;12;0;131;0;0;94;213;39;69;31;486;50;106;69;23;378;2.667;10;4.408
;10:15,01 a 20,00;10;0;2;0;0;0;0;0;1;80;0;0;25;83;13;17;12;151;7;33;14;11;72;950;4;1.485;0;0;0;0;0;0;0;1;0;4;0;0;5;14;3;7;1;62;2;5;6;5;27;444;0;586;10;0;2;0;0;0;0;1;1;84;0;0;30;97;16;24;13;213;9;38;20;16;99;1.394;4;2.071
;11:Mais de 20,00;21;0;0;2;0;0;0;0;0;58;0;0;61;86;13;20;24;90;3;30;15;5;36;1.692;4;2.160;0;0;0;0;0;0;0;0;0;3;0;0;19;10;0;3;1;13;1;7;3;0;8;667;0;735;21;0;0;2;0;0;0;0;0;61;0;0;80;96;13;23;25;103;4;37;18;5;44;2.359;4;2.895
;{ñ class};4;0;4;3;0;1;2;3;2;3;1;0;114;14;81;62;18;5;39;158;299;18;22;71;1;925;0;0;0;0;0;0;0;0;0;1;4;0;1;1;0;48;0;5;13;13;43;92;22;58;0;301;4;0;4;3;0;1;2;3;2;4;5;0;115;15;81;110;18;10;52;171;342;110;44;129;1;1.226
280030:Aracaju - SE;Total;1.593;574;385;760;168;104;400;587;167;486;1.778;6;1.700;1.902;11.465;13.482;2.730;1.529;11.364;5.725;7.555;2.451;2.929;31.447;1.032;102.319;196;163;74;263;44;29;84;302;37;150;1.388;7;1.054;603;802;10.320;883;1.571;3.666;970;7.271;5.627;4.331;36.837;111;76.783;1.789;737;459;1.023;212;133;484;889;204;636;3.166;13;2.754;2.505;12.267;23.802;3.613;3.100;15.030;6.695;14.826;8.078;7.260;68.284;1.143;179.102
;00:Até 0,50;0;0;0;2;0;0;1;3;0;0;17;0;1;0;38;78;4;5;29;9;106;5;108;25;8;439;0;0;0;0;0;0;0;0;0;1;4;0;4;0;16;127;1;8;20;6;75;14;159;24;1;460;0;0;0;2;0;0;1;3;0;1;21;0;5;0;54;205;5;13;49;15;181;19;267;49;9;899
;01:0,51 a 1,00;6;47;36;74;22;3;35;47;20;42;63;2;134;2;2.306;733;70;11;545;175;1.136;100;427;687;350;7.073;1;10;11;17;5;0;21;41;10;23;517;2;133;0;190;465;48;29;364;82;1.203;280;758;882;30;5.122;7;57;47;91;27;3;56;88;30;65;580;4;267;2;2.496;1.198;118;40;909;257;2.339;380;1.185;1.569;380;12.195
;02:1,01 a 1,50;17;307;179;503;109;48;287;216;108;186;643;1;996;231;5.753;8.936;1.602;109;5.525;1.313;3.499;781;716;2.921;537;35.523;5;114;45;225;32;23;47;138;24;66;649;0;748;94;266;7.395;600;204;2.147;353;3.963;2.894;1.434;4.177;68;25.711;22;421;224;728;141;71;334;354;132;252;1.292;1;1.744;325;6.019;16.331;2.202;313;7.672;1.666;7.462;3.675;2.150;7.098;605;61.234
;03:1,51 a 2,00;128;88;66;52;19;30;44;100;16;124;517;3;253;207;1.774;1.962;437;81;2.783;1.574;1.032;263;361;3.076;90;15.080;4;15;4;6;6;5;7;36;2;42;127;1;78;84;99;1.211;84;181;468;154;634;871;547;4.370;4;9.040;132;103;70;58;25;35;51;136;18;166;644;4;331;291;1.873;3.173;521;262;3.251;1.728;1.666;1.134;908;7.446;94;24.120
;04:2,01 a 3,00;35;68;47;33;12;16;23;112;13;39;294;0;138;307;795;1.051;348;137;1.378;1.657;891;205;348;4.307;34;12.288;5;8;8;6;1;1;4;46;0;9;45;2;35;134;101;659;103;118;251;142;642;376;502;6.699;4;9.901;40;76;55;39;13;17;27;158;13;48;339;2;173;441;896;1.710;451;255;1.629;1.799;1.533;581;850;11.006;38;22.189
;05:3,01 a 4,00;126;16;15;32;3;4;5;48;1;44;90;0;96;147;277;285;94;120;362;428;324;189;201;6.606;6;9.519;13;5;2;3;0;0;3;19;1;5;13;0;19;56;39;180;16;119;115;77;280;383;287;5.404;0;7.039;139;21;17;35;3;4;8;67;2;49;103;0;115;203;316;465;110;239;477;505;604;572;488;12.010;6;16.558
