;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;19;198;440;549;72;140;57;428;153;220;792;74;1.279;412;8.216;5.605;1.786;416;16.034;7.099;4.129;1.072;2.109;6.288;256;57.843;8;29;97;36;11;16;18;162;68;62;754;21;367;63;792;3.959;966;681;5.080;953;3.002;2.469;2.973;12.514;56;35.157;27;227;537;585;83;156;75;590;221;282;1.546;95;1.646;475;9.008;9.564;2.752;1.097;21.114;8.052;7.131;3.541;5.082;18.802;312;93.000
;05:3,01 a 4,00;6;70;184;180;40;32;13;161;71;108;242;40;416;403;2.904;2.152;774;583;3.203;2.909;1.485;376;1.493;4.652;58;22.555;0;23;52;19;6;2;0;104;13;34;249;10;220;140;363;1.441;444;847;1.916;373;1.154;1.027;1.826;8.713;30;19.006;6;93;236;199;46;34;13;265;84;142;491;50;636;543;3.267;3.593;1.218;1.430;5.119;3.282;2.639;1.403;3.319;13.365;88;41.561
;06:4,01 a 5,00;3;35;110;75;12;13;11;92;35;44;113;17;203;214;1.308;1.039;368;431;1.557;897;625;225;1.352;18.435;45;27.259;1;10;36;10;4;6;0;50;2;19;109;3;123;78;169;682;228;601;1.207;243;560;880;1.314;5.910;19;12.264;4;45;146;85;16;19;11;142;37;63;222;20;326;292;1.477;1.721;596;1.032;2.764;1.140;1.185;1.105;2.666;24.345;64;39.523
;07:5,01 a 7,00;4;46;115;71;25;20;3;75;24;71;134;13;191;360;1.141;840;338;796;1.708;873;655;259;1.756;9.742;31;19.291;2;9;24;15;4;2;1;67;8;23;88;4;105;146;186;559;189;858;1.114;273;552;901;1.546;12.512;26;19.214;6;55;139;86;29;22;4;142;32;94;222;17;296;506;1.327;1.399;527;1.654;2.822;1.146;1.207;1.160;3.302;22.254;57;38.505
;08:7,01 a 10,00;12;38;58;54;47;16;0;41;7;71;38;16;118;333;875;404;239;1.150;1.367;646;477;209;1.331;5.680;21;13.248;3;8;37;2;4;1;0;43;4;25;40;1;54;178;145;232;104;850;584;170;341;536;1.329;5.447;11;10.149;15;46;95;56;51;17;0;84;11;96;78;17;172;511;1.020;636;343;2.000;1.951;816;818;745;2.660;11.127;32;23.397
;09:10,01 a 15,00;14;21;57;19;36;3;1;20;3;78;24;14;85;325;434;235;159;1.321;804;349;432;255;1.256;4.013;19;9.977;5;3;14;4;2;0;0;21;1;16;9;0;20;149;67;105;55;932;317;84;492;495;1.111;3.507;10;7.419;19;24;71;23;38;3;1;41;4;94;33;14;105;474;501;340;214;2.253;1.121;433;924;750;2.367;7.520;29;17.396
;10:15,01 a 20,00;19;2;29;7;15;0;0;1;2;63;7;5;25;171;143;85;83;832;218;146;86;94;666;2.182;6;4.887;7;2;7;0;1;0;0;3;0;16;5;0;7;52;19;33;17;548;85;26;112;182;508;1.557;1;3.188;26;4;36;7;16;0;0;4;2;79;12;5;32;223;162;118;100;1.380;303;172;198;276;1.174;3.739;7;8.075
;11:Mais de 20,00;42;10;39;6;5;0;0;6;1;116;9;4;46;147;185;60;79;718;235;121;54;116;545;3.917;6;6.467;7;0;7;1;2;0;0;0;0;16;4;0;3;20;12;13;12;218;79;27;20;113;355;2.596;5;3.510;49;10;46;7;7;0;0;6;1;132;13;4;49;167;197;73;91;936;314;148;74;229;900;6.513;11;9.977
;{ñ class};3;17;50;14;2;16;22;11;12;22;68;11;132;99;663;403;110;54;825;494;348;50;240;551;15;4.232;0;0;14;2;0;0;2;7;3;5;188;15;82;5;28;178;36;42;705;53;278;143;234;659;1;2.680;3;17;64;16;2;16;24;18;15;27;256;26;214;104;691;581;146;96;1.530;547;626;193;474;1.210;16;6.912
240810:Natal - RN;Total;892;353;722;337;103;71;835;648;206;125;5.949;5;3.535;3.822;20.582;27.508;4.948;1.914;31.306;6.371;15.755;3.388;9.849;41.460;711;181.395;230;116;99;53;16;10;121;313;119;47;7.607;4;1.543;647;1.693;22.252;2.385;2.089;15.698;1.710;14.195;9.314;11.949;44.946;159;137.315;1.122;469;821;390;119;81;956;961;325;172;13.556;9;5.078;4.469;22.275;49.760;7.333;4.003;47.004;8.081;29.950;12.702;21.798;86.406;870;318.710
;00:Até 0,50;1;1;2;0;0;0;0;2;0;1;90;0;27;15;68;177;21;6;77;27;193;21;172;101;9;1.011;0;7;0;0;0;0;0;0;0;0;154;0;46;5;74;242;26;15;155;28;278;47;165;140;9;1.391;1;8;2;0;0;0;0;2;0;1;244;0;73;20;142;419;47;21;232;55;471;68;337;241;18;2.402
;01:0,51 a 1,00;4;16;14;7;0;0;26;67;5;5;248;1;134;27;539;791;151;13;699;113;959;101;547;914;106;5.487;1;2;7;6;0;0;7;36;1;4;712;1;72;18;115;869;93;30;791;72;1.210;209;1.036;606;33;5.931;5;18;21;13;0;0;33;103;6;9;960;2;206;45;654;1.660;244;43;1.490;185;2.169;310;1.583;1.520;139;11.418
;02:1,01 a 1,50;30;181;396;148;55;34;434;299;98;83;3.668;4;1.922;456;11.431;17.647;2.809;179;14.437;2.108;8.859;1.489;1.373;2.344;344;70.828;8;50;66;30;12;8;70;177;70;29;5.960;3;1.113;66;625;15.514;1.289;383;10.683;773;8.910;4.851;3.002;3.100;66;56.858;38;231;462;178;67;42;504;476;168;112;9.628;7;3.035;522;12.056;33.161;4.098;562;25.120;2.881;17.769;6.340;4.375;5.444;410;127.686
;03:1,51 a 2,00;13;76;172;69;30;25;228;128;49;15;920;0;617;738;3.814;4.390;732;98;6.672;975;2.547;884;694;3.723;104;27.713;4;15;10;4;1;1;16;40;17;5;153;0;144;64;276;2.476;327;154;1.576;223;1.492;2.338;883;6.335;11;16.565;17;91;182;73;31;26;244;168;66;20;1.073;0;761;802;4.090;6.866;1.059;252;8.248;1.198;4.039;3.222;1.577;10.058;115;44.278
;04:2,01 a 3,00;8;66;121;47;14;9;115;90;39;15;563;0;493;498;2.925;2.522;592;139;6.694;1.972;1.728;362;868;6.355;70;26.305;1;25;9;7;1;1;13;33;21;6;173;0;85;83;298;1.781;326;232;1.191;279;962;722;1.219;10.889;9;18.366;9;91;130;54;15;10;128;123;60;21;736;0;578;581;3.223;4.303;918;371;7.885;2.251;2.690;1.084;2.087;17.244;79;44.671
;05:3,01 a 4,00;1;4;7;31;4;3;18;32;11;2;133;0;120;613;695;832;229;201;1.077;355;518;241;1.012;11.195;27;17.361;0;10;2;4;0;0;4;9;5;2;81;0;36;88;81;573;144;236;371;110;420;431;924;10.153;5;13.689;1;14;9;35;4;3;22;41;16;4;214;0;156;701;776;1.405;373;437;1.448;465;938;672;1.936;21.348;32;31.050
;06:4,01 a 5,00;2;2;1;10;0;0;2;8;3;1;77;0;60;324;279;399;122;174;458;177;217;98;820;3.693;30;6.957;2;5;3;0;1;0;5;3;3;0;19;0;10;77;50;269;61;180;247;68;162;233;717;4.545;14;6.674;4;7;4;10;1;0;7;11;6;1;96;0;70;401;329;668;183;354;705;245;379;331;1.537;8.238;44;13.631
;07:5,01 a 7,00;8;2;3;12;0;0;4;8;1;1;75;0;61;423;241;354;92;245;316;234;175;76;1.070;4.098;7;7.506;5;1;0;2;0;0;4;7;1;1;23;0;8;79;75;231;61;277;181;72;180;212;1.051;3.335;2;5.808;13;3;3;14;0;0;8;15;2;2;98;0;69;502;316;585;153;522;497;306;355;288;2.121;7.433;9;13.314
;08:7,01 a 10,00;79;0;3;6;0;0;1;4;0;1;38;0;25;371;152;116;48;249;315;115;125;31;1.176;2.982;2;5.839;40;1;0;0;0;0;1;5;0;0;13;0;4;81;58;100;26;231;169;37;112;119;1.114;2.224;6;4.341;119;1;3;6;0;0;2;9;0;1;51;0;29;452;210;216;74;480;484;152;237;150;2.290;5.206;8;10.180
;09:10,01 a 15,00;84;0;1;1;0;0;1;2;0;0;13;0;11;230;85;65;46;335;176;70;229;28;1.075;2.542;2;4.996;30;0;0;0;0;0;0;1;1;0;7;0;4;62;21;33;8;247;109;21;200;31;977;1.518;0;3.270;114;0;1;1;0;0;1;3;1;0;20;0;15;292;106;98;54;582;285;91;429;59;2.052;4.060;2;8.266
;10:15,01 a 20,00;196;1;0;0;0;0;0;2;0;0;4;0;5;59;19;17;35;152;53;27;36;21;406;1.366;0;2.399;81;0;0;0;0;0;0;0;0;0;1;0;1;18;5;13;10;68;28;7;67;3;362;851;0;1.515;277;1;0;0;0;0;0;2;0;0;5;0;6;77;24;30;45;220;81;34;103;24;768;2.217;0;3.914
;11:Mais de 20,00;464;0;0;0;0;0;0;3;0;0;19;0;8;43;32;11;23;108;30;25;28;12;503;1.951;0;3.260;58;0;0;0;0;0;0;0;0;0;1;0;0;6;5;3;5;23;11;0;10;3;353;1.077;0;1.555;522;0;0;0;0;0;0;3;0;0;20;0;8;49;37;14;28;131;41;25;38;15;856;3.028;0;4.815
;{ñ class};2;4;2;6;0;0;6;3;0;1;101;0;52;25;302;187;48;15;302;173;141;24;133;196;10;1.733;0;0;2;0;1;0;1;2;0;0;310;0;20;0;10;148;9;13;186;20;192;115;146;173;4;1.352;2;4;4;6;1;0;7;5;0;1;411;0;72;25;312;335;57;28;488;193;333;139;279;369;14;3.085
250750:João Pessoa - PB;Total;96;1.713;578;225;23;44;574;1.163;657;1.066;2.964;325;2.955;4.193;24.818;20.282;5.236;1.838;22.679;6.919;10.287;2.907;8.942;52.726;504;173.714;11;134;110;48;9;1;89;500;339;198;2.196;207;1.256;776;2.363;15.484;1.598;1.859;9.655;1.091;10.281;8.039;11.012;61.533;100;128.889;107;1.847;688;273;32;45;663;1.663;996;1.264;5.160;532;4.211;4.969;27.181;35.766;6.834;3.697;32.334;8.010;20.568;10.946;19.954;114.259;604;302.603
;00:Até 0,50;0;0;0;0;0;0;0;1;2;0;5;5;7;1;57;22;12;2;57;29;56;9;280;57;1;603;0;0;0;0;0;0;0;1;3;0;28;4;2;2;55;11;5;1;37;24;67;15;163;61;0;479;0;0;0;0;0;0;0;2;5;0;33;9;9;3;112;33;17;3;94;53;123;24;443;118;1;1.082
;01:0,51 a 1,00;12;29;41;8;0;1;26;72;16;54;92;13;76;69;511;345;78;13;1.039;217;448;57;483;7.502;75;11.277;4;15;11;2;0;0;3;52;10;27;139;26;32;83;215;220;39;25;1.309;79;575;243;647;12.508;9;16.273;16;44;52;10;0;1;29;124;26;81;231;39;108;152;726;565;117;38;2.348;296;1.023;300;1.130;20.010;84;27.550
;02:1,01 a 1,50;6;628;353;125;18;24;308;473;351;487;1.324;209;1.696;1.292;12.040;13.343;2.759;119;11.296;2.532;5.743;1.038;1.488;10.069;231;67.952;4;38;78;27;6;0;47;259;254;123;1.394;143;962;197;1.235;11.426;985;255;6.039;471;6.866;3.779;3.127;15.590;19;53.324;10;666;431;152;24;24;355;732;605;610;2.718;352;2.658;1.489;13.275;24.769;3.744;374;17.335;3.003;12.609;4.817;4.615;25.659;250;121.276
;03:1,51 a 2,00;9;405;99;44;4;9;158;218;113;260;768;38;510;950;6.694;3.458;1.118;104;6.494;963;1.813;661;547;4.474;69;29.980;0;12;13;12;1;1;13;73;27;14;427;13;105;101;323;1.868;211;161;1.003;149;1.009;1.682;686;7.591;19;15.514;9;417;112;56;5;10;171;291;140;274;1.195;51;615;1.051;7.017;5.326;1.329;265;7.497;1.112;2.822;2.343;1.233;12.065;88;45.494
;04:2,01 a 3,00;29;330;56;31;1;9;53;182;94;157;375;25;353;712;3.306;1.781;718;131;1.896;2.107;1.123;576;697;11.188;54;25.984;2;23;7;5;2;0;11;64;29;20;97;7;67;93;226;1.129;194;247;606;149;700;1.433;1.109;10.862;24;17.106;31;353;63;36;3;9;64;246;123;177;472;32;420;805;3.532;2.910;912;378;2.502;2.256;1.823;2.009;1.806;22.050;78;43.090
;05:3,01 a 4,00;23;153;8;8;0;1;11;54;18;49;176;7;112;258;992;577;239;189;773;242;279;236;727;7.442;22;12.596;1;22;0;1;0;0;5;15;5;8;22;5;30;45;108;372;94;227;166;66;241;431;678;5.436;14;7.992;24;175;8;9;0;1;16;69;23;57;198;12;142;303;1.100;949;333;416;939;308;520;667;1.405;12.878;36;20.588
;06:4,01 a 5,00;6;45;4;1;0;0;5;36;22;20;69;10;35;107;370;249;93;152;273;157;146;115;709;2.019;13;4.656;0;4;0;1;0;0;3;14;5;1;9;4;18;35;46;152;21;172;92;41;143;210;557;2.259;9;3.796;6;49;4;2;0;0;8;50;27;21;78;14;53;142;416;401;114;324;365;198;289;325;1.266;4.278;22;8.452
;07:5,01 a 7,00;3;34;6;1;0;0;4;39;22;18;49;6;38;223;256;175;90;285;271;210;139;79;1.036;2.875;14;5.873;0;8;1;0;0;0;3;4;2;2;15;4;11;65;51;135;22;245;104;56;121;93;968;2.998;5;4.913;3;42;7;1;0;0;7;43;24;20;64;10;49;288;307;310;112;530;375;266;260;172;2.004;5.873;19;10.786
;08:7,01 a 10,00;4;32;1;1;0;0;1;16;4;6;18;6;18;230;168;102;41;267;250;137;109;44;1.026;3.034;6;5.521;0;2;0;0;0;0;3;2;1;2;3;1;4;48;58;56;10;220;100;23;77;37;1.211;1.679;1;3.538;4;34;1;1;0;0;4;18;5;8;21;7;22;278;226;158;51;487;350;160;186;81;2.237;4.713;7;9.059
;09:10,01 a 15,00;1;23;1;0;0;0;0;7;7;4;20;3;12;148;83;50;24;310;97;56;245;45;938;1.566;3;3.643;0;8;0;0;0;0;1;2;1;0;2;0;3;66;16;14;2;187;57;13;248;15;1.050;1.264;0;2.949;1;31;1;0;0;0;1;9;8;4;22;3;15;214;99;64;26;497;154;69;493;60;1.988;2.830;3;6.592
;10:15,01 a 20,00;2;6;0;0;0;0;0;1;0;1;9;1;4;63;30;14;12;143;28;26;43;12;348;1.124;4;1.871;0;1;0;0;0;0;0;2;0;1;0;0;1;23;7;1;1;56;10;3;74;7;347;654;0;1.188;2;7;0;0;0;0;0;3;0;2;9;1;5;86;37;15;13;199;38;29;117;19;695;1.778;4;3.059
;11:Mais de 20,00;0;8;0;0;0;0;0;1;1;4;6;2;2;77;20;11;7;102;12;17;25;8;513;1.346;2;2.164;0;1;0;0;0;0;0;0;0;0;0;0;1;13;4;2;1;29;1;1;8;4;357;587;0;1.009;0;9;0;0;0;0;0;1;1;4;6;2;3;90;24;13;8;131;13;18;33;12;870;1.933;2;3.173
;{ñ class};1;20;9;6;0;0;8;63;7;6;53;0;92;63;291;155;45;21;193;226;118;27;150;30;10;1.594;0;0;0;0;0;0;0;12;2;0;60;0;20;5;19;98;13;34;131;16;152;90;112;44;0;808;1;20;9;6;0;0;8;75;9;6;113;0;112;68;310;253;58;55;324;242;270;117;262;74;10;2.402
261160:Recife - PE;Total;311;2.282;3.136;1.565;707;474;1.327;2.661;1.176;3.444;838;303;7.693;9.058;54.493;51.756;20.361;5.375;87.660;25.056;32.137;12.914;17.359;80.926;2.343;425.355;73;537;565;374;225;69;261;1.413;723;1.397;3.246;159;5.580;1.931;5.435;44.708;9.321;6.393;53.747;7.949;32.751;32.743;24.536;96.853;592;331.581;384;2.819;3.701;1.939;932;543;1.588;4.074;1.899;4.841;4.084;462;13.273;10.989;59.928;96.464;29.682;11.768;141.407;33.005;64.888;45.657;41.895;177.779;2.935;756.936
;00:Até 0,50;0;0;6;2;3;0;6;2;2;20;2;0;63;14;304;498;126;14;193;121;537;177;269;178;11;2.548;0;1;6;3;1;0;1;6;7;26;32;0;40;6;208;667;152;35;277;175;320;411;282;406;11;3.073;0;1;12;5;4;0;7;8;9;46;34;0;103;20;512;1.165;278;49;470;296;857;588;551;584;22;5.621
;01:0,51 a 1,00;3;28;64;33;3;4;28;70;41;63;17;4;192;55;500;1.151;278;40;2.778;814;1.639;120;834;871;115;9.745;4;15;15;13;1;0;9;43;42;35;89;2;216;20;153;980;216;35;6.800;831;3.034;310;1.135;1.210;35;15.243;7;43;79;46;4;4;37;113;83;98;106;6;408;75;653;2.131;494;75;9.578;1.645;4.673;430;1.969;2.081;150;24.988
;02:1,01 a 1,50;86;583;1.058;396;181;150;499;705;446;1.262;536;259;4.238;1.477;14.650;28.286;8.716;492;34.275;7.107;16.486;4.322;3.231;3.531;677;133.649;18;71;302;105;99;28;107;438;381;655;2.695;148;4.049;124;1.126;27.648;4.085;1.068;28.806;3.135;20.058;11.893;6.778;5.389;235;119.441;104;654;1.360;501;280;178;606;1.143;827;1.917;3.231;407;8.287;1.601;15.776;55.934;12.801;1.560;63.081;10.242;36.544;16.215;10.009;8.920;912;253.090
;03:1,51 a 2,00;44;400;706;306;168;123;449;595;210;682;136;17;1.168;896;14.700;9.544;4.055;314;24.424;2.877;5.000;3.047;1.717;9.477;493;81.548;4;37;93;96;37;13;61;266;80;172;181;9;513;82;1.064;7.021;1.572;521;6.625;945;3.596;7.997;2.302;22.468;63;55.818;48;437;799;402;205;136;510;861;290;854;317;26;1.681;978;15.764;16.565;5.627;835;31.049;3.822;8.596;11.044;4.019;31.945;556;137.366
;04:2,01 a 3,00;47;523;596;322;180;100;228;510;223;579;84;15;902;1.878;11.402;6.383;3.524;364;13.282;7.508;3.222;2.248;2.194;8.498;449;65.261;11;63;61;83;29;12;35;205;121;167;115;0;263;252;1.063;4.523;1.596;564;5.007;1.144;2.392;4.795;3.994;16.296;58;42.849;58;586;657;405;209;112;263;715;344;746;199;15;1.165;2.130;12.465;10.906;5.120;928;18.289;8.652;5.614;7.043;6.188;24.794;507;108.110
;05:3,01 a 4,00;28;200;286;181;54;16;64;241;96;213;30;0;376;940;4.417;2.449;1.060;665;4.381;1.882;1.034;900;1.529;15.354;229;36.625;4;75;29;28;23;4;8;134;32;87;38;0;179;189;501;1.540;642;806;1.912;416;1.023;2.514;2.029;15.896;38;28.147;32;275;315;209;77;20;72;375;128;300;68;0;555;1.129;4.918;3.989;1.702;1.471;6.293;2.298;2.057;3.414;3.558;31.250;267;64.772
;06:4,01 a 5,00;8;105;121;89;21;7;15;132;50;130;9;0;171;616;2.742;1.065;563;497;2.054;795;585;413;1.291;10.416;56;21.951;4;44;15;12;9;3;13;83;27;55;20;0;106;157;369;792;316;668;1.127;309;516;1.322;1.849;8.044;19;15.879;12;149;136;101;30;10;28;215;77;185;29;0;277;773;3.111;1.857;879;1.165;3.181;1.104;1.101;1.735;3.140;18.460;75;37.830
;07:5,01 a 7,00;8;102;129;100;33;7;12;141;44;159;12;1;182;669;2.300;941;675;889;2.011;1.212;546;439;1.612;12.702;85;25.011;8;70;22;15;15;3;11;69;18;58;15;0;74;248;413;684;320;926;1.131;347;504;1.220;1.828;11.270;39;19.308;16;172;151;115;48;10;23;210;62;217;27;1;256;917;2.713;1.625;995;1.815;3.142;1.559;1.050;1.659;3.440;23.972;124;44.319
;08:7,01 a 10,00;16;84;71;66;24;15;5;115;32;116;7;0;103;713;1.068;489;497;616;1.559;1.060;342;398;1.823;8.499;100;17.818;4;50;9;10;8;2;7;57;8;63;13;0;36;306;258;371;189;689;827;283;273;911;1.663;7.337;59;13.433;20;134;80;76;32;17;12;172;40;179;20;0;139;1.019;1.326;860;686;1.305;2.386;1.343;615;1.309;3.486;15.836;159;31.251
;09:10,01 a 15,00;24;73;37;33;19;36;2;70;14;81;1;0;78;822;722;280;311;713;1.155;800;556;393;1.507;5.653;62;13.442;4;54;6;3;2;3;3;59;3;25;7;0;15;326;146;167;90;689;456;187;546;655;1.574;4.582;24;9.626;28;127;43;36;21;39;5;129;17;106;8;0;93;1.148;868;447;401;1.402;1.611;987;1.102;1.048;3.081;10.235;86;23.068
;10:15,01 a 20,00;5;39;9;9;5;7;2;31;3;30;0;0;36;328;273;113;124;341;283;226;140;204;536;2.110;19;4.873;3;18;1;2;0;1;2;18;0;19;3;0;8;114;55;37;48;189;119;47;150;202;473;1.427;3;2.939;8;57;10;11;5;8;4;49;3;49;3;0;44;442;328;150;172;530;402;273;290;406;1.009;3.537;22;7.812
;11:Mais de 20,00;40;77;17;18;4;6;0;16;6;40;1;0;56;470;292;93;177;354;264;193;140;113;591;3.442;15;6.425;9;22;1;2;1;0;2;7;0;17;0;0;4;97;45;23;30;113;81;31;39;136;445;2.212;3;3.320;49;99;18;20;5;6;2;23;6;57;1;0;60;567;337;116;207;467;345;224;179;249;1.036;5.654;18;9.745
;{ñ class};2;68;36;10;12;3;17;33;9;69;3;7;128;180;1.123;464;255;76;1.001;461;1.910;140;225;195;32;6.459;0;17;5;2;0;0;2;28;4;18;38;0;77;10;34;255;65;90;579;99;300;377;184;316;5;2.505;2;85;41;12;12;3;19;61;13;87;41;7;205;190;1.157;719;320;166;1.580;560;2.210;517;409;511;37;8.964
270430:Maceió - AL;Total;120;459;711;575;27;125;600;745;175;1.707;177;27;8.020;3.537;25.566;25.487;5.219;1.661;19.536;9.255;16.322;3.309;7.057;31.454;678;162.549;22;49;113;63;5;16;113;321;60;505;422;27;1.726;582;1.631;20.517;1.903;1.830;7.947;1.987;15.962;8.692;9.012;32.598;49;106.152;142;508;824;638;32;141;713;1.066;235;2.212;599;54;9.746;4.119;27.197;46.004;7.122;3.491;27.483;11.242;32.284;12.001;16.069;64.052;727;268.701
;00:Até 0,50;0;0;1;0;0;0;0;2;0;3;0;0;116;4;280;94;41;2;45;37;214;47;125;12;2;1.025;0;0;0;0;0;0;0;1;0;4;0;0;39;7;114;97;52;3;45;35;132;69;140;14;0;752;0;0;1;0;0;0;0;3;0;7;0;0;155;11;394;191;93;5;90;72;346;116;265;26;2;1.777
;01:0,51 a 1,00;3;23;22;11;0;1;38;59;10;35;18;2;548;34;1.035;1.281;165;25;573;116;1.163;81;593;162;73;6.071;0;4;6;3;0;1;11;40;14;30;36;2;146;35;100;1.157;74;28;526;96;1.445;192;808;143;10;4.907;3;27;28;14;0;2;49;99;24;65;54;4;694;69;1.135;2.438;239;53;1.099;212;2.608;273;1.401;305;83;10.978
;02:1,01 a 1,50;25;302;210;107;12;49;386;335;92;665;126;23;3.682;934;11.600;16.313;2.767;200;9.155;3.040;9.337;1.359;1.515;3.566;477;66.277;3;26;52;27;3;7;65;169;33;307;333;21;1.029;98;636;14.089;1.058;446;4.847;950;10.535;4.539;2.846;4.867;27;47.013;28;328;262;134;15;56;451;504;125;972;459;44;4.711;1.032;12.236;30.402;3.825;646;14.002;3.990;19.872;5.898;4.361;8.433;504;113.290
;03:1,51 a 2,00;35;62;204;107;4;49;103;180;14;378;16;0;1.573;563;5.486;3.484;949;104;5.309;1.721;2.393;843;762;3.419;57;27.815;1;6;23;9;1;4;13;37;4;38;28;2;155;50;234;2.328;308;132;1.153;271;1.509;1.882;889;5.053;1;14.131;36;68;227;116;5;53;116;217;18;416;44;2;1.728;613;5.720;5.812;1.257;236;6.462;1.992;3.902;2.725;1.651;8.472;58;41.946
;04:2,01 a 3,00;15;34;178;169;4;13;37;75;28;185;6;1;1.015;511;3.266;2.183;672;142;2.788;2.590;1.389;479;908;3.778;31;20.497;5;8;21;15;0;2;14;26;4;38;8;1;114;70;225;1.438;217;145;658;246;913;756;1.090;7.308;4;13.326;20;42;199;184;4;15;51;101;32;223;14;2;1.129;581;3.491;3.621;889;287;3.446;2.836;2.302;1.235;1.998;11.086;35;33.823
;05:3,01 a 4,00;7;9;35;70;3;5;5;30;9;72;3;0;247;298;1.032;797;212;194;614;330;372;166;594;2.876;11;7.991;4;4;5;3;0;1;3;12;2;14;4;0;66;64;108;544;83;198;242;99;240;442;703;3.095;5;5.941;11;13;40;73;3;6;8;42;11;86;7;0;313;362;1.140;1.341;295;392;856;429;612;608;1.297;5.971;16;13.932
;06:4,01 a 5,00;4;1;21;25;1;3;3;21;11;39;1;1;115;190;512;338;101;155;241;210;215;76;431;4.521;4;7.240;3;0;3;3;1;1;5;12;3;17;1;1;28;60;56;205;37;156;117;53;142;194;528;2.907;0;4.533;7;1;24;28;2;4;8;33;14;56;2;2;143;250;568;543;138;311;358;263;357;270;959;7.428;4;11.773
;07:5,01 a 7,00;3;6;5;28;2;1;5;25;4;59;2;0;123;325;532;302;86;188;220;260;240;75;580;5.333;5;8.409;2;1;2;1;0;0;1;13;0;10;1;0;23;89;60;204;24;223;127;74;180;214;542;4.174;1;5.966;5;7;7;29;2;1;6;38;4;69;3;0;146;414;592;506;110;411;347;334;420;289;1.122;9.507;6;14.375
;08:7,01 a 10,00;7;2;6;15;1;0;1;4;1;49;0;0;67;274;310;119;54;199;121;169;134;33;599;3.517;1;5.683;0;0;0;1;0;0;0;5;0;26;0;0;28;55;43;53;11;185;77;45;96;38;599;2.540;0;3.802;7;2;6;16;1;0;1;9;1;75;0;0;95;329;353;172;65;384;198;214;230;71;1.198;6.057;1;9.485
;09:10,01 a 15,00;8;0;1;10;0;1;1;3;1;119;0;0;53;150;278;52;33;224;47;106;242;29;460;1.716;1;3.535;0;0;0;0;0;0;0;0;0;7;1;0;9;30;31;19;6;196;26;23;272;21;396;1.250;0;2.287;8;0;1;10;0;1;1;3;1;126;1;0;62;180;309;71;39;420;73;129;514;50;856;2.966;1;5.822
;10:15,01 a 20,00;3;0;1;1;0;0;0;0;0;43;0;0;24;63;95;21;14;113;16;27;26;13;147;1.015;0;1.622;2;0;0;0;0;0;0;0;0;2;0;0;5;9;8;8;3;54;12;8;67;4;148;480;0;810;5;0;1;1;0;0;0;0;0;45;0;0;29;72;103;29;17;167;28;35;93;17;295;1.495;0;2.432
;11:Mais de 20,00;4;0;0;0;0;0;0;0;0;24;0;0;41;57;41;12;19;76;13;28;14;7;207;1.442;0;1.985;0;0;0;0;0;0;0;0;0;2;0;0;14;8;1;3;2;26;6;4;17;4;142;680;0;909;4;0;0;0;0;0;0;0;0;26;0;0;55;65;42;15;21;102;19;32;31;11;349;2.122;0;2.894
;{ñ class};6;20;27;32;0;3;21;11;5;36;5;0;416;134;1.099;491;106;39;394;621;583;101;136;97;16;4.399;2;0;1;1;0;0;1;6;0;10;10;0;70;7;15;372;28;38;111;83;414;337;181;87;1;1.775;8;20;28;33;0;3;22;17;5;46;15;0;486;141;1.114;863;134;77;505;704;997;438;317;184;17;6.174
280030:Aracaju - SE;Total;923;527;685;957;147;34;721;773;252;959;824;0;1.483;3.551;18.529;17.840;4.004;1.853;21.656;7.711;11.121;5.228;6.439;25.445;605;132.267;229;57;97;337;42;2;117;350;128;262;690;0;1.429;803;1.984;15.421;1.510;2.123;11.144;1.643;12.924;14.685;8.868;27.045;43;101.933;1.152;584;782;1.294;189;36;838;1.123;380;1.221;1.514;0;2.912;4.354;20.513;33.261;5.514;3.976;32.800;9.354;24.045;19.913;15.307;52.490;648;234.200
;00:Até 0,50;1;0;2;14;0;0;0;16;0;7;3;0;4;41;156;166;19;12;79;50;140;63;155;56;0;984;0;0;0;15;0;0;3;5;0;8;8;0;15;43;98;179;27;6;58;46;159;125;215;38;0;1.048;1;0;2;29;0;0;3;21;0;15;11;0;19;84;254;345;46;18;137;96;299;188;370;94;0;2.032
