;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;11;25;84;105;57;24;12;143;54;158;203;36;432;119;1.394;1.623;483;438;1.332;1.470;1.243;295;1.063;13.249;37;24.090;6;5;13;15;14;5;2;104;13;67;196;5;185;54;190;905;253;607;855;302;1.362;747;1.341;8.114;16;15.376;17;30;97;120;71;29;14;247;67;225;399;41;617;173;1.584;2.528;736;1.045;2.187;1.772;2.605;1.042;2.404;21.363;53;39.466
;06:4,01 a 5,00;3;9;34;75;35;15;7;83;28;108;103;14;212;184;583;789;234;440;752;587;763;154;890;9.241;26;15.369;6;6;9;11;10;5;3;67;1;43;76;5;122;71;98;388;148;525;488;162;964;497;788;5.783;18;10.294;9;15;43;86;45;20;10;150;29;151;179;19;334;255;681;1.177;382;965;1.240;749;1.727;651;1.678;15.024;44;25.663
;07:5,01 a 7,00;9;7;65;91;28;16;10;78;41;138;111;12;195;249;688;671;210;763;870;753;598;189;1.357;7.104;18;14.271;6;2;6;10;15;1;4;66;6;32;86;2;99;131;137;379;139;823;569;223;584;573;1.209;11.942;15;17.059;15;9;71;101;43;17;14;144;47;170;197;14;294;380;825;1.050;349;1.586;1.439;976;1.182;762;2.566;19.046;33;31.330
;08:7,01 a 10,00;7;7;19;67;29;17;2;63;32;95;55;10;128;303;482;397;184;887;698;614;393;192;1.221;5.931;27;11.860;3;1;2;5;10;0;0;42;3;43;33;1;49;152;97;170;75;711;312;144;309;499;1.029;5.184;10;8.884;10;8;21;72;39;17;2;105;35;138;88;11;177;455;579;567;259;1.598;1.010;758;702;691;2.250;11.115;37;20.744
;09:10,01 a 15,00;6;3;12;29;61;4;1;16;8;117;17;16;80;311;395;220;133;1.112;527;324;167;162;1.012;3.886;18;8.637;1;0;1;6;9;0;1;33;1;27;8;2;25;129;69;71;38;837;212;69;130;325;877;2.983;5;5.859;7;3;13;35;70;4;2;49;9;144;25;18;105;440;464;291;171;1.949;739;393;297;487;1.889;6.869;23;14.496
;10:15,01 a 20,00;3;2;1;8;16;0;1;7;1;76;11;1;26;151;147;85;56;781;156;107;36;90;596;1.727;5;4.090;1;0;3;1;5;0;0;6;3;27;3;0;11;50;7;27;15;452;57;23;23;172;505;1.304;3;2.698;4;2;4;9;21;0;1;13;4;103;14;1;37;201;154;112;71;1.233;213;130;59;262;1.101;3.031;8;6.788
;11:Mais de 20,00;1;1;2;9;28;0;0;9;2;156;6;6;56;152;111;94;69;698;158;93;36;81;545;3.850;9;6.172;0;0;0;0;2;0;0;0;0;14;2;0;3;25;5;25;5;211;59;10;10;82;342;2.470;4;3.269;1;1;2;9;30;0;0;9;2;170;8;6;59;177;116;119;74;909;217;103;46;163;887;6.320;13;9.441
;{ñ class};4;7;16;3;4;20;14;21;4;15;41;5;87;53;459;310;64;47;365;382;310;36;218;224;13;2.722;0;1;2;0;4;0;0;10;1;6;166;5;86;8;13;137;26;37;338;43;207;106;174;276;3;1.649;4;8;18;3;8;20;14;31;5;21;207;10;173;61;472;447;90;84;703;425;517;142;392;500;16;4.371
240810:Natal - RN;Total;123;569;667;266;28;52;783;644;243;964;7.934;70;3.047;3.494;20.354;26.268;5.002;1.779;24.144;7.697;14.191;2.821;8.139;40.507;897;170.683;33;103;79;47;1;13;115;316;109;222;12.363;67;1.307;568;1.274;21.046;2.153;1.947;11.609;1.725;13.891;7.486;9.646;49.078;183;135.381;156;672;746;313;29;65;898;960;352;1.186;20.297;137;4.354;4.062;21.628;47.314;7.155;3.726;35.753;9.422;28.082;10.307;17.785;89.585;1.080;306.064
;00:Até 0,50;0;0;0;0;0;0;1;2;0;0;89;0;17;8;33;54;11;8;26;14;75;17;136;62;1;554;0;1;0;0;0;0;0;0;0;0;183;0;21;10;32;61;15;9;83;13;67;53;135;62;1;746;0;1;0;0;0;0;1;2;0;0;272;0;38;18;65;115;26;17;109;27;142;70;271;124;2;1.300
;01:0,51 a 1,00;2;11;38;11;6;2;48;57;14;6;267;2;185;30;590;825;136;9;1.457;209;894;96;584;654;90;6.223;2;12;10;1;0;2;25;25;11;2;585;4;96;17;105;908;83;34;1.540;57;1.127;195;1.184;602;13;6.640;4;23;48;12;6;4;73;82;25;8;852;6;281;47;695;1.733;219;43;2.997;266;2.021;291;1.768;1.256;103;12.863
;02:1,01 a 1,50;8;373;360;126;13;25;399;290;111;124;5.420;47;1.735;352;12.696;17.366;2.835;197;12.323;2.274;8.462;1.260;1.255;4.452;467;72.970;7;44;52;33;1;9;56;161;66;23;10.701;60;973;18;500;15.538;1.322;474;7.059;819;8.945;4.042;2.271;6.903;107;60.184;15;417;412;159;14;34;455;451;177;147;16.121;107;2.708;370;13.196;32.904;4.157;671;19.382;3.093;17.407;5.302;3.526;11.355;574;133.154
;03:1,51 a 2,00;12;135;158;40;7;14;191;101;44;26;1.380;8;437;812;2.986;4.060;889;100;5.182;1.323;2.142;709;478;3.074;151;24.459;2;23;10;6;0;1;14;63;13;6;390;1;87;80;206;2.089;250;155;1.139;297;1.436;1.781;635;5.407;16;14.107;14;158;168;46;7;15;205;164;57;32;1.770;9;524;892;3.192;6.149;1.139;255;6.321;1.620;3.578;2.490;1.113;8.481;167;38.566
;04:2,01 a 3,00;24;28;90;43;1;9;115;103;44;10;393;5;398;575;2.519;2.072;562;147;2.801;2.576;1.328;302;571;8.108;65;22.889;9;15;6;5;0;1;9;28;16;4;138;1;73;55;167;1.255;258;194;762;217;1.025;593;814;18.389;11;24.045;33;43;96;48;1;10;124;131;60;14;531;6;471;630;2.686;3.327;820;341;3.563;2.793;2.353;895;1.385;26.497;76;46.934
;05:3,01 a 4,00;20;12;14;25;1;2;15;33;7;1;115;4;118;336;596;819;238;178;892;442;420;153;682;11.160;41;16.324;4;4;1;2;0;0;5;11;1;0;61;0;23;92;82;560;97;165;298;102;394;227;624;7.086;6;9.845;24;16;15;27;1;2;20;44;8;1;176;4;141;428;678;1.379;335;343;1.190;544;814;380;1.306;18.246;47;26.169
;06:4,01 a 5,00;14;3;1;7;0;0;3;18;11;1;52;1;45;334;216;364;108;129;376;196;186;74;589;2.938;12;5.678;4;2;0;0;0;0;2;5;1;0;22;0;8;56;33;206;44;153;197;43;205;162;483;2.757;3;4.386;18;5;1;7;0;0;5;23;12;1;74;1;53;390;249;570;152;282;573;239;391;236;1.072;5.695;15;10.064
;07:5,01 a 7,00;11;3;5;9;0;0;5;18;6;20;74;1;39;395;227;318;85;248;416;232;166;83;909;2.561;20;5.851;2;2;0;0;0;0;2;11;1;10;31;0;9;93;56;175;44;209;219;76;178;229;883;2.401;3;4.634;13;5;5;9;0;0;7;29;7;30;105;1;48;488;283;493;129;457;635;308;344;312;1.792;4.962;23;10.485
;08:7,01 a 10,00;8;1;0;2;0;0;1;7;2;58;29;1;10;328;149;137;46;223;226;147;115;32;1.031;2.141;18;4.712;1;0;0;0;0;0;2;5;0;13;14;1;7;85;59;92;22;218;126;52;107;101;967;1.965;6;3.843;9;1;0;2;0;0;3;12;2;71;43;2;17;413;208;229;68;441;352;199;222;133;1.998;4.106;24;8.555
;09:10,01 a 15,00;5;0;1;1;0;0;1;3;0;116;19;0;16;164;90;74;28;310;169;73;239;48;998;2.019;23;4.397;2;0;0;0;0;0;0;4;0;52;10;0;3;36;26;48;7;229;71;31;221;39;870;1.625;12;3.286;7;0;1;1;0;0;1;7;0;168;29;0;19;200;116;122;35;539;240;104;460;87;1.868;3.644;35;7.683
;10:15,01 a 20,00;9;0;0;0;0;0;0;1;0;193;2;0;10;61;31;35;17;130;57;20;28;16;393;1.252;3;2.258;0;0;0;0;0;0;0;2;0;72;3;0;0;17;4;14;5;67;41;4;53;4;436;780;2;1.504;9;0;0;0;0;0;0;3;0;265;5;0;10;78;35;49;22;197;98;24;81;20;829;2.032;5;3.762
;11:Mais de 20,00;8;0;0;1;0;0;0;5;0;409;16;1;6;50;35;23;16;88;50;25;46;17;414;2.051;0;3.261;0;0;0;0;0;0;0;0;0;39;3;0;0;5;1;11;3;30;31;0;29;7;267;1.047;0;1.473;8;0;0;1;0;0;0;5;0;448;19;1;6;55;36;34;19;118;81;25;75;24;681;3.098;0;4.734
;{ñ class};2;3;0;1;0;0;4;6;4;0;78;0;31;49;186;121;31;12;169;166;90;14;99;35;6;1.107;0;0;0;0;0;0;0;1;0;1;222;0;7;4;3;89;3;10;43;14;104;53;77;54;3;688;2;3;0;1;0;0;4;7;4;1;300;0;38;53;189;210;34;22;212;180;194;67;176;89;9;1.795
250750:João Pessoa - PB;Total;25;2.301;404;540;55;17;570;1.399;492;1.124;3.292;416;2.877;4.202;19.735;17.649;4.350;1.620;14.918;6.234;8.034;2.052;7.348;53.614;636;153.904;2;126;59;82;12;4;76;604;238;261;1.998;248;831;785;1.761;12.647;1.360;1.697;4.176;985;7.278;6.397;8.709;68.258;170;118.764;27;2.427;463;622;67;21;646;2.003;730;1.385;5.290;664;3.708;4.987;21.496;30.296;5.710;3.317;19.094;7.219;15.312;8.449;16.057;121.872;806;272.668
;00:Até 0,50;0;1;0;0;0;0;0;11;0;0;5;0;4;4;6;5;0;0;53;11;43;10;294;68;1;516;0;0;0;0;0;0;0;1;0;0;5;1;0;1;1;12;1;1;23;11;118;27;193;101;0;496;0;1;0;0;0;0;0;12;0;0;10;1;4;5;7;17;1;1;76;22;161;37;487;169;1;1.012
;01:0,51 a 1,00;13;42;43;38;2;7;102;60;37;59;105;9;92;79;833;467;42;23;949;188;1.311;59;407;9.969;98;15.034;1;11;8;7;1;0;10;60;30;12;107;22;81;42;201;256;25;32;602;52;1.276;147;439;16.076;5;19.503;14;53;51;45;3;7;112;120;67;71;212;31;173;121;1.034;723;67;55;1.551;240;2.587;206;846;26.045;103;34.537
;02:1,01 a 1,50;5;822;233;328;23;10;368;632;313;587;1.597;316;1.640;1.318;14.373;12.482;2.667;168;9.198;2.470;4.491;792;1.200;9.911;311;66.255;1;45;41;51;7;4;46;335;184;173;1.277;203;597;229;1.151;9.901;1.006;354;2.259;437;4.230;3.419;2.407;16.622;61;45.040;6;867;274;379;30;14;414;967;497;760;2.874;519;2.237;1.547;15.524;22.383;3.673;522;11.457;2.907;8.721;4.211;3.607;26.533;372;111.295
;03:1,51 a 2,00;4;531;76;89;7;0;47;283;57;226;839;35;468;1.000;2.217;2.548;914;56;2.892;834;998;354;373;4.261;57;19.166;0;15;7;13;1;0;5;79;9;35;423;8;42;111;176;1.223;155;103;527;137;652;1.020;427;6.187;22;11.377;4;546;83;102;8;0;52;362;66;261;1.262;43;510;1.111;2.393;3.771;1.069;159;3.419;971;1.650;1.374;800;10.448;79;30.543
;04:2,01 a 3,00;2;454;34;47;11;0;31;193;32;149;357;25;342;591;1.448;1.209;432;99;767;1.807;661;333;524;6.900;80;16.528;0;26;3;8;2;0;4;62;9;24;113;5;50;86;118;738;116;188;332;146;514;950;852;12.095;36;16.477;2;480;37;55;13;0;35;255;41;173;470;30;392;677;1.566;1.947;548;287;1.099;1.953;1.175;1.283;1.376;18.995;116;33.005
;05:3,01 a 4,00;1;225;5;7;5;0;9;75;10;43;163;12;121;235;332;376;137;152;258;201;234;174;471;8.167;32;11.445;0;14;0;1;0;0;2;26;0;7;12;1;18;46;36;245;24;179;112;58;199;296;444;7.116;18;8.854;1;239;5;8;5;0;11;101;10;50;175;13;139;281;368;621;161;331;370;259;433;470;915;15.283;50;20.299
;06:4,01 a 5,00;0;64;6;12;4;0;4;30;11;11;81;4;50;109;70;169;53;139;153;144;77;105;589;3.179;9;5.073;0;3;0;1;1;0;3;10;2;4;14;1;10;58;9;76;16;140;72;40;83;143;501;2.653;11;3.851;0;67;6;13;5;0;7;40;13;15;95;5;60;167;79;245;69;279;225;184;160;248;1.090;5.832;20;8.924
;07:5,01 a 7,00;0;48;3;5;1;0;1;39;12;20;59;5;51;234;128;126;42;253;188;205;82;103;962;3.782;29;6.378;0;6;0;1;0;0;1;10;1;1;9;2;13;64;28;76;5;207;74;40;93;151;902;3.256;9;4.949;0;54;3;6;1;0;2;49;13;21;68;7;64;298;156;202;47;460;262;245;175;254;1.864;7.038;38;11.327
;08:7,01 a 10,00;0;36;1;4;0;0;1;23;3;12;16;3;16;278;101;79;12;226;208;134;54;87;914;2.670;5;4.883;0;1;0;0;0;0;3;8;1;0;2;2;9;54;16;38;7;218;93;32;30;163;990;1.579;7;3.253;0;37;1;4;0;0;4;31;4;12;18;5;25;332;117;117;19;444;301;166;84;250;1.904;4.249;12;8.136
;09:10,01 a 15,00;0;18;0;1;2;0;0;8;1;4;21;2;15;161;51;62;15;279;83;71;20;17;706;1.726;3;3.266;0;3;0;0;0;0;0;5;0;2;0;0;1;59;15;23;0;188;45;9;17;12;792;1.074;1;2.246;0;21;0;1;2;0;0;13;1;6;21;2;16;220;66;85;15;467;128;80;37;29;1.498;2.800;4;5.512
;10:15,01 a 20,00;0;7;0;1;0;0;0;4;3;2;15;2;6;58;14;11;6;129;30;21;9;4;375;804;3;1.504;0;2;0;0;0;0;1;0;0;1;1;0;2;19;2;6;0;51;8;5;2;2;434;421;0;957;0;9;0;1;0;0;1;4;3;3;16;2;8;77;16;17;6;180;38;26;11;6;809;1.225;3;2.461
;11:Mais de 20,00;0;8;0;0;0;0;0;0;2;0;8;0;5;95;15;11;3;77;23;19;8;2;412;2.163;2;2.853;0;0;0;0;0;0;0;0;0;1;0;0;0;13;2;1;1;22;2;0;1;1;253;1.061;0;1.358;0;8;0;0;0;0;0;0;2;1;8;0;5;108;17;12;4;99;25;19;9;3;665;3.224;2;4.211
;{ñ class};0;45;3;8;0;0;7;41;11;11;26;3;67;40;147;104;27;19;116;129;46;12;121;14;6;1.003;0;0;0;0;0;0;1;8;2;1;35;3;8;3;6;52;4;14;27;18;63;66;75;17;0;403;0;45;3;8;0;0;8;49;13;12;61;6;75;43;153;156;31;33;143;147;109;78;196;31;6;1.406
261160:Recife - PE;Total;317;2.123;2.778;1.163;1.066;485;1.468;2.213;945;3.619;901;339;9.113;8.605;53.040;50.770;18.975;5.293;70.143;21.141;30.813;9.346;12.649;79.707;1.933;388.945;169;270;354;290;250;38;326;1.177;442;1.475;2.938;110;5.522;1.633;5.706;38.267;7.959;5.785;37.768;5.588;26.582;22.930;18.308;97.078;685;281.650;486;2.393;3.132;1.453;1.316;523;1.794;3.390;1.387;5.094;3.839;449;14.635;10.238;58.746;89.037;26.934;11.078;107.911;26.729;57.395;32.276;30.957;176.785;2.618;670.595
;00:Até 0,50;0;1;0;1;0;0;0;0;2;1;3;1;19;1;31;36;15;5;83;36;240;30;182;190;2;879;0;0;0;0;0;0;0;0;2;0;6;0;26;0;14;58;6;8;51;32;128;75;120;458;0;984;0;1;0;1;0;0;0;0;4;1;9;1;45;1;45;94;21;13;134;68;368;105;302;648;2;1.863
;01:0,51 a 1,00;3;59;51;8;8;9;42;70;41;108;42;22;344;30;532;2.059;345;27;4.031;1.090;2.521;129;726;1.222;219;13.738;2;3;15;0;3;0;14;62;20;49;161;12;380;15;121;1.880;191;43;6.674;664;3.504;237;1.472;1.449;56;17.027;5;62;66;8;11;9;56;132;61;157;203;34;724;45;653;3.939;536;70;10.705;1.754;6.025;366;2.198;2.671;275;30.765
;02:1,01 a 1,50;62;812;950;323;227;207;740;706;436;1.480;680;276;5.483;1.648;23.813;30.774;9.550;366;31.012;6.396;15.543;3.199;2.509;5.694;735;143.621;18;87;154;72;81;17;163;437;252;775;2.483;92;3.946;48;1.336;25.548;4.133;779;19.477;1.938;14.655;8.962;4.515;12.599;277;102.844;80;899;1.104;395;308;224;903;1.143;688;2.255;3.163;368;9.429;1.696;25.149;56.322;13.683;1.145;50.489;8.334;30.198;12.161;7.024;18.293;1.012;246.465
;03:1,51 a 2,00;22;368;558;246;238;124;432;459;136;600;92;13;1.108;788;14.211;7.817;2.911;191;18.193;2.501;4.337;2.167;1.353;9.745;199;68.809;6;28;57;76;41;10;46;193;68;126;143;4;374;88;1.103;4.775;1.172;453;3.904;676;2.864;5.489;2.246;22.696;61;46.699;28;396;615;322;279;134;478;652;204;726;235;17;1.482;876;15.314;12.592;4.083;644;22.097;3.177;7.201;7.656;3.599;32.441;260;115.508
;04:2,01 a 3,00;40;449;529;208;165;45;168;390;166;455;49;19;933;1.681;7.736;5.142;2.793;413;7.541;5.554;2.851;1.566;1.380;10.459;257;50.989;20;39;51;74;28;3;47;168;53;143;63;1;242;173;1.125;3.043;1.165;646;2.942;967;2.412;3.159;2.583;19.587;90;38.824;60;488;580;282;193;48;215;558;219;598;112;20;1.175;1.854;8.861;8.185;3.958;1.059;10.483;6.521;5.263;4.725;3.963;30.046;347;89.813
;05:3,01 a 4,00;22;152;232;115;104;19;33;174;31;189;20;3;412;776;2.170;1.892;952;619;2.733;1.881;990;712;1.033;20.870;150;36.284;18;35;20;26;28;0;13;85;19;78;27;0;178;115;436;1.190;457;672;1.332;342;854;1.713;1.439;13.888;42;23.007;40;187;252;141;132;19;46;259;50;267;47;3;590;891;2.606;3.082;1.409;1.291;4.065;2.223;1.844;2.425;2.472;34.758;192;59.291
;06:4,01 a 5,00;9;68;116;66;71;1;18;112;26;104;5;0;182;523;898;927;502;497;1.434;729;523;321;836;6.091;42;14.101;19;20;10;17;20;1;13;62;11;47;7;1;81;109;292;600;275;591;812;219;449;912;1.289;7.564;35;13.456;28;88;126;83;91;2;31;174;37;151;12;1;263;632;1.190;1.527;777;1.088;2.246;948;972;1.233;2.125;13.655;77;27.557
;07:5,01 a 7,00;20;62;126;68;83;8;11;120;60;147;4;0;223;667;1.008;807;601;819;1.555;1.006;567;400;1.256;9.971;35;19.624;17;15;15;13;21;1;10;63;13;59;7;0;90;230;285;524;253;836;972;285;489;932;1.479;7.743;19;14.371;37;77;141;81;104;9;21;183;73;206;11;0;313;897;1.293;1.331;854;1.655;2.527;1.291;1.056;1.332;2.735;17.714;54;33.995
;08:7,01 a 10,00;26;39;73;66;63;9;8;88;20;111;4;1;111;604;781;465;415;678;1.286;827;306;257;1.363;5.958;133;13.692;24;18;20;7;13;2;8;62;2;55;14;0;50;248;306;267;141;709;701;210;258;517;1.402;5.085;83;10.202;50;57;93;73;76;11;16;150;22;166;18;1;161;852;1.087;732;556;1.387;1.987;1.037;564;774;2.765;11.043;216;23.894
;09:10,01 a 15,00;44;26;57;27;43;27;5;39;9;131;0;0;90;759;635;293;388;816;1.050;489;521;325;1.012;4.061;74;10.921;19;11;8;3;2;4;5;29;1;70;4;0;25;339;286;137;67;646;455;122;554;467;957;2.710;15;6.936;63;37;65;30;45;31;10;68;10;201;4;0;115;1.098;921;430;455;1.462;1.505;611;1.075;792;1.969;6.771;89;17.857
;10:15,01 a 20,00;19;12;15;12;13;17;0;16;2;104;1;0;27;410;236;126;147;382;351;180;141;86;530;1.667;49;4.543;13;4;0;0;0;0;3;5;0;32;1;0;12;154;136;45;35;230;144;39;110;145;475;909;5;2.497;32;16;15;12;13;17;3;21;2;136;2;0;39;564;372;171;182;612;495;219;251;231;1.005;2.576;54;7.040
;11:Mais de 20,00;47;26;28;11;30;19;0;10;11;123;1;0;54;616;453;112;178;406;373;118;131;74;323;3.642;19;6.805;13;2;3;0;4;0;1;3;0;27;0;0;7;112;250;23;20;103;102;25;74;98;215;2.240;1;3.323;60;28;31;11;34;19;1;13;11;150;1;0;61;728;703;135;198;509;475;143;205;172;538;5.882;20;10.128
;{ñ class};3;49;43;12;21;0;11;29;5;66;0;4;127;102;536;320;178;74;501;334;2.142;80;146;137;19;4.939;0;8;1;2;9;0;3;8;1;14;22;0;111;2;16;177;44;69;202;69;231;224;116;150;1;1.480;3;57;44;14;30;0;14;37;6;80;22;4;238;104;552;497;222;143;703;403;2.373;304;262;287;20;6.419
270430:Maceió - AL;Total;188;291;521;534;23;116;422;714;172;1.630;146;57;8.220;3.025;21.383;22.602;4.388;1.506;14.899;7.271;13.625;2.574;5.495;31.302;546;141.650;15;30;68;53;4;14;100;320;54;464;367;29;1.523;510;874;16.181;1.416;1.679;5.253;1.675;11.753;6.424;6.534;34.389;74;89.803;203;321;589;587;27;130;522;1.034;226;2.094;513;86;9.743;3.535;22.257;38.783;5.804;3.185;20.152;8.946;25.378;8.998;12.029;65.691;620;231.453
;00:Até 0,50;0;0;0;0;0;0;0;1;0;3;0;0;20;7;53;62;7;1;32;28;257;3;101;23;2;600;0;0;0;0;0;0;1;0;1;1;0;0;13;3;3;46;7;0;15;53;62;8;92;21;0;326;0;0;0;0;0;0;1;1;1;4;0;0;33;10;56;108;14;1;47;81;319;11;193;44;2;926
;01:0,51 a 1,00;3;14;24;19;0;2;49;63;13;30;9;7;623;99;927;926;114;15;532;142;1.232;62;493;123;88;5.609;2;4;5;1;0;3;10;39;9;16;40;1;212;72;52;740;56;37;491;79;1.268;123;642;274;12;4.188;5;18;29;20;0;5;59;102;22;46;49;8;835;171;979;1.666;170;52;1.023;221;2.500;185;1.135;397;100;9.797
;02:1,01 a 1,50;103;231;190;95;11;40;296;290;85;789;117;43;4.294;663;11.865;15.389;2.523;163;7.572;2.333;7.929;940;1.261;4.247;344;61.813;6;15;35;24;2;4;66;136;33;297;290;27;882;58;335;12.045;802;373;2.960;738;7.764;2.838;2.140;6.463;47;38.380;109;246;225;119;13;44;362;426;118;1.086;407;70;5.176;721;12.200;27.434;3.325;536;10.532;3.071;15.693;3.778;3.401;10.710;391;100.193
;03:1,51 a 2,00;19;27;136;121;5;46;46;138;27;281;10;4;1.499;370;4.863;2.917;762;110;4.275;1.257;1.795;815;497;2.343;58;22.421;1;4;20;9;2;3;12;40;8;33;16;0;109;17;176;1.611;246;116;762;302;1.142;1.846;527;3.726;3;10.731;20;31;156;130;7;49;58;178;35;314;26;4;1.608;387;5.039;4.528;1.008;226;5.037;1.559;2.937;2.661;1.024;6.069;61;33.152
;04:2,01 a 3,00;8;10;113;162;2;18;22;92;23;134;4;1;916;398;2.053;1.621;424;118;1.275;2.041;1.047;346;595;4.578;34;16.035;2;3;4;10;0;3;7;35;2;29;7;0;97;33;125;902;141;137;458;199;756;673;754;8.554;4;12.935;10;13;117;172;2;21;29;127;25;163;11;1;1.013;431;2.178;2.523;565;255;1.733;2.240;1.803;1.019;1.349;13.132;38;28.970
;05:3,01 a 4,00;13;1;36;56;2;4;1;43;7;63;2;0;261;343;603;635;173;145;453;386;368;154;451;3.478;5;7.683;2;3;3;5;0;0;1;14;1;17;3;0;64;59;68;307;65;181;176;89;253;297;435;2.768;4;4.815;15;4;39;61;2;4;2;57;8;80;5;0;325;402;671;942;238;326;629;475;621;451;886;6.246;9;12.498
;06:4,01 a 5,00;4;1;8;23;1;3;1;30;5;27;2;0;128;232;182;306;79;127;159;173;187;66;264;4.318;3;6.329;0;0;0;1;0;0;0;19;0;11;1;1;30;65;33;175;22;160;125;40;130;162;281;3.044;0;4.300;4;1;8;24;1;3;1;49;5;38;3;1;158;297;215;481;101;287;284;213;317;228;545;7.362;3;10.629
;07:5,01 a 7,00;8;3;4;14;0;1;2;31;8;28;1;1;123;275;191;256;92;193;172;255;190;68;467;5.342;3;7.728;1;1;1;3;0;0;1;26;0;16;0;0;29;78;27;114;23;230;83;56;145;195;429;5.246;2;6.706;9;4;5;17;0;1;3;57;8;44;1;1;152;353;218;370;115;423;255;311;335;263;896;10.588;5;14.434
;08:7,01 a 10,00;9;1;1;12;1;0;1;13;0;67;0;1;91;234;151;124;56;191;80;146;98;39;518;2.828;3;4.665;0;0;0;0;0;0;1;5;0;21;0;0;18;63;31;47;16;206;58;29;58;43;494;2.235;0;3.325;9;1;1;12;1;0;2;18;0;88;0;1;109;297;182;171;72;397;138;175;156;82;1.012;5.063;3;7.990
;09:10,01 a 15,00;10;0;1;6;1;0;0;3;0;122;0;0;79;167;69;62;47;253;50;83;31;22;437;1.162;0;2.605;0;0;0;0;0;0;0;1;0;12;0;0;7;35;11;22;10;161;20;21;19;9;393;799;0;1.520;10;0;1;6;1;0;0;4;0;134;0;0;86;202;80;84;57;414;70;104;50;31;830;1.961;0;4.125
;10:15,01 a 20,00;2;0;0;2;0;0;0;0;0;42;0;0;35;99;21;25;17;96;15;28;9;20;183;742;0;1.336;0;0;0;0;0;0;0;1;0;2;0;0;10;13;0;4;3;34;11;5;5;9;168;301;0;566;2;0;0;2;0;0;0;1;0;44;0;0;45;112;21;29;20;130;26;33;14;29;351;1.043;0;1.902
;11:Mais de 20,00;2;0;0;1;0;1;0;0;0;27;0;0;62;89;24;21;24;73;8;20;8;1;159;1.544;1;2.065;0;0;0;0;0;0;0;0;0;4;0;0;19;10;0;2;4;18;4;3;0;4;90;685;0;843;2;0;0;1;0;1;0;0;0;31;0;0;81;99;24;23;28;91;12;23;8;5;249;2.229;1;2.908
;{ñ class};7;3;8;23;0;1;4;10;4;17;1;0;89;49;381;258;70;21;276;379;474;38;69;574;5;2.761;1;0;0;0;0;1;1;4;0;5;10;0;33;4;13;166;21;26;90;61;151;217;89;273;2;1.168;8;3;8;23;0;2;5;14;4;22;11;0;122;53;394;424;91;47;366;440;625;255;158;847;7;3.929
280030:Aracaju - SE;Total;971;352;559;946;83;39;552;788;140;952;1.125;5;2.067;4.043;18.274;16.845;3.271;1.583;15.319;6.913;9.249;4.395;3.825;27.180;1.396;120.872;183;39;101;238;28;3;86;368;50;217;1.360;6;1.334;755;1.537;13.380;1.264;1.854;5.066;1.344;9.701;11.697;6.496;30.384;304;87.795;1.154;391;660;1.184;111;42;638;1.156;190;1.169;2.485;11;3.401;4.798;19.811;30.225;4.535;3.437;20.385;8.257;18.950;16.092;10.321;57.564;1.700;208.667
;00:Até 0,50;0;0;0;8;0;0;1;0;0;8;4;0;13;103;63;63;14;4;36;16;191;18;154;222;0;918;0;0;0;13;0;0;1;0;1;2;17;0;28;8;41;67;12;4;20;35;122;42;185;280;0;878;0;0;0;21;0;0;2;0;1;10;21;0;41;111;104;130;26;8;56;51;313;60;339;502;0;1.796
;01:0,51 a 1,00;4;38;54;114;12;6;58;82;19;41;77;2;175;588;2.805;675;82;18;715;358;981;143;497;757;197;8.498;1;8;17;20;2;1;11;40;7;17;112;0;167;54;221;570;55;23;662;145;1.193;368;997;987;14;5.692;5;46;71;134;14;7;69;122;26;58;189;2;342;642;3.026;1.245;137;41;1.377;503;2.174;511;1.494;1.744;211;14.190
;02:1,01 a 1,50;26;143;341;513;49;29;296;332;70;204;476;2;1.051;885;8.487;11.116;1.893;148;9.132;2.815;4.852;1.191;933;2.922;563;48.469;6;17;59;172;20;2;40;165;34;134;1.085;3;888;175;547;9.536;806;376;2.978;594;5.677;4.202;2.540;3.920;57;34.033;32;160;400;685;69;31;336;497;104;338;1.561;5;1.939;1.060;9.034;20.652;2.699;524;12.110;3.409;10.529;5.393;3.473;6.842;620;82.502
