;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total;01:Extrativa Mineral;02:Prod. Mineral Não Metálico;03:Indústria Metalúrgica;04:Indústria Mecânica;05:Elétrico e Comunic;06:Material de Transporte;07:Madeira e Mobiliário;08:Papel e Gráf;09:Borracha, Fumo, Couros;10:Indústria Química;11:Indústria Têxtil;12:Indústria Calçados;13:Alimentos e Bebidas;14:Serviço Utilidade Pública;15:Construção Civil;16:Comércio Varejista;17:Comércio Atacadista;18:Instituição Financeira;19:Adm Técnica Profissional;20:Transporte e Comunicações;21:Aloj Comunic;22:Médicos Odontológicos Vet;23:Ensino;24:Administração Pública;25:Agricultura;Total
;07:5,01 a 7,00;2;6;325;93;6;2;1;19;1;34;3;0;74;201;465;200;246;203;270;794;296;124;248;4.429;4;8.046;0;0;35;7;0;0;0;12;1;10;1;0;20;98;52;86;35;171;105;153;283;176;275;4.556;4;6.080;2;6;360;100;6;2;1;31;2;44;4;0;94;299;517;286;281;374;375;947;579;300;523;8.985;8;14.126
;08:7,01 a 10,00;2;4;686;35;2;1;0;13;1;17;2;0;47;123;327;84;167;191;145;657;231;96;227;1.748;3;4.809;1;0;24;6;0;0;0;10;0;4;2;0;6;61;39;55;21;214;63;94;203;138;227;2.167;0;3.335;3;4;710;41;2;1;0;23;1;21;4;0;53;184;366;139;188;405;208;751;434;234;454;3.915;3;8.144
;09:10,01 a 15,00;4;2;351;21;1;0;0;9;1;13;1;0;17;96;138;72;83;258;121;539;117;47;145;1.478;1;3.515;1;0;40;2;0;0;0;4;0;2;0;0;5;54;17;21;9;217;54;69;103;99;118;1.348;0;2.163;5;2;391;23;1;0;0;13;1;15;1;0;22;150;155;93;92;475;175;608;220;146;263;2.826;1;5.678
;10:15,01 a 20,00;5;0;76;37;0;0;0;0;0;10;0;0;8;105;86;25;42;100;35;143;63;25;63;998;0;1.821;2;0;13;1;0;0;0;1;0;0;0;0;1;21;8;2;0;55;10;23;38;51;40;459;0;725;7;0;89;38;0;0;0;1;0;10;0;0;9;126;94;27;42;155;45;166;101;76;103;1.457;0;2.546
;11:Mais de 20,00;19;0;97;8;0;0;0;4;0;4;0;0;8;159;148;10;26;77;35;126;41;30;25;1.586;0;2.403;0;0;9;0;0;0;0;0;0;0;0;0;1;5;13;1;0;14;8;20;8;72;9;885;0;1.045;19;0;106;8;0;0;0;4;0;4;0;0;9;164;161;11;26;91;43;146;49;102;34;2.471;0;3.448
;{ñ class};0;0;67;1;2;2;2;3;0;7;1;0;13;19;158;79;21;7;97;188;105;13;67;2;9;863;0;0;2;0;0;0;1;2;0;0;0;0;6;20;5;39;4;13;18;29;68;58;58;2;5;330;0;0;69;1;2;2;3;5;0;7;1;0;19;39;163;118;25;20;115;217;173;71;125;4;14;1.193
221100:Terezina - PI;Total;70;1.562;757;232;70;700;1.018;558;512;961;1.049;76;3.304;2.510;10.146;16.457;4.957;1.618;8.427;6.570;8.525;2.067;7.134;30.530;767;110.577;14;116;55;35;20;170;101;197;105;318;2.148;14;1.455;493;607;10.289;1.523;1.440;2.300;1.026;8.674;5.011;8.098;39.335;89;83.633;84;1.678;812;267;90;870;1.119;755;617;1.279;3.197;90;4.759;3.003;10.753;26.746;6.480;3.058;10.727;7.596;17.199;7.078;15.232;69.865;856;194.210
;00:Até 0,50;0;0;0;4;0;14;17;1;2;8;13;0;4;3;28;34;8;2;12;13;202;7;247;52;0;671;0;1;0;0;0;0;5;0;0;5;31;0;6;9;9;16;9;1;4;7;112;15;143;17;1;391;0;1;0;4;0;14;22;1;2;13;44;0;10;12;37;50;17;3;16;20;314;22;390;69;1;1.062
;01:0,51 a 1,00;13;146;32;27;2;6;46;50;16;157;36;2;123;601;780;594;114;25;540;258;1.258;85;820;220;248;6.199;1;12;2;7;1;9;5;33;6;101;112;0;84;72;58;240;63;30;196;104;1.132;334;1.018;110;16;3.746;14;158;34;34;3;15;51;83;22;258;148;2;207;673;838;834;177;55;736;362;2.390;419;1.838;330;264;9.945
;02:1,01 a 1,50;50;1.023;637;173;51;538;476;232;343;575;770;71;1.804;210;5.697;11.594;2.933;249;3.395;2.118;4.676;1.465;1.710;5.505;423;46.718;9;74;44;20;13;131;51;86;83;155;1.896;13;1.153;30;277;7.947;1.062;359;1.119;346;5.193;3.447;2.321;8.042;38;33.909;59;1.097;681;193;64;669;527;318;426;730;2.666;84;2.957;240;5.974;19.541;3.995;608;4.514;2.464;9.869;4.912;4.031;13.547;461;80.627
;03:1,51 a 2,00;3;288;54;12;8;68;313;106;52;95;114;1;547;168;1.611;2.025;990;107;2.308;1.101;1.254;246;775;2.858;53;15.157;1;14;4;6;4;13;18;18;9;26;51;1;100;5;97;1.079;216;143;319;108;824;665;806;4.901;6;9.434;4;302;58;18;12;81;331;124;61;121;165;2;647;173;1.708;3.104;1.206;250;2.627;1.209;2.078;911;1.581;7.759;59;24.591
;04:2,01 a 3,00;3;66;20;13;2;52;112;107;54;58;75;2;410;61;1.293;1.189;493;131;1.036;1.700;605;141;841;5.140;25;13.629;2;6;4;2;1;17;16;44;1;17;36;0;47;1;67;606;103;172;297;172;754;323;1.095;8.892;12;12.687;5;72;24;15;3;69;128;151;55;75;111;2;457;62;1.360;1.795;596;303;1.333;1.872;1.359;464;1.936;14.032;37;26.316
;05:3,01 a 4,00;0;11;3;2;3;9;14;37;12;42;18;0;226;32;325;446;164;100;342;531;191;57;581;6.919;6;10.071;1;5;1;0;1;0;2;9;3;4;10;0;19;19;39;191;42;112;96;77;215;104;779;10.998;6;12.733;1;16;4;2;4;9;16;46;15;46;28;0;245;51;364;637;206;212;438;608;406;161;1.360;17.917;12;22.804
;06:4,01 a 5,00;1;9;4;0;1;6;14;8;9;5;9;0;46;87;80;201;53;104;166;183;95;37;401;2.455;5;3.979;0;3;0;0;0;0;1;2;1;1;5;0;12;24;11;83;14;96;76;48;120;76;392;2.364;5;3.334;1;12;4;0;1;6;15;10;10;6;14;0;58;111;91;284;67;200;242;231;215;113;793;4.819;10;7.313
;07:5,01 a 7,00;0;7;4;0;1;2;10;11;19;5;8;0;66;287;114;150;74;172;209;271;90;12;539;3.017;1;5.069;0;1;0;0;0;0;1;1;1;3;3;0;18;64;24;64;8;128;81;79;157;27;471;1.783;3;2.917;0;8;4;0;1;2;11;12;20;8;11;0;84;351;138;214;82;300;290;350;247;39;1.010;4.800;4;7.986
;08:7,01 a 10,00;0;5;1;1;2;3;10;5;2;10;3;0;33;400;82;101;68;248;106;159;59;9;513;1.803;0;3.623;0;0;0;0;0;0;2;3;0;3;1;0;4;113;12;28;3;198;42;42;79;10;468;906;0;1.914;0;5;1;1;2;3;12;8;2;13;4;0;37;513;94;129;71;446;148;201;138;19;981;2.709;0;5.537
;09:10,01 a 15,00;0;3;0;0;0;0;2;0;0;1;1;0;8;343;34;50;38;306;155;84;35;1;353;769;2;2.185;0;0;0;0;0;0;0;0;0;2;0;0;1;72;10;13;1;136;44;24;37;1;342;474;1;1.158;0;3;0;0;0;0;2;0;0;3;1;0;9;415;44;63;39;442;199;108;72;2;695;1.243;3;3.343
;10:15,01 a 20,00;0;0;0;0;0;0;0;1;1;1;0;0;9;139;14;8;9;99;46;38;8;2;170;691;0;1.236;0;0;0;0;0;0;0;1;0;0;0;0;2;41;1;3;0;51;15;11;7;0;159;303;0;594;0;0;0;0;0;0;0;2;1;1;0;0;11;180;15;11;9;150;61;49;15;2;329;994;0;1.830
;11:Mais de 20,00;0;1;0;0;0;1;2;0;1;1;0;0;3;175;7;15;3;71;41;24;8;0;73;1.083;0;1.509;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1;0;1;12;7;2;2;0;40;535;0;642;0;1;0;0;0;1;2;0;1;1;0;0;3;217;8;15;4;83;48;26;10;0;113;1.618;0;2.151
;{ñ class};0;3;2;0;0;1;2;0;1;3;2;0;25;4;81;50;10;4;71;90;44;5;111;18;4;531;0;0;0;0;0;0;0;0;1;1;3;0;9;1;1;19;1;2;4;6;42;9;64;10;1;174;0;3;2;0;0;1;2;0;2;4;5;0;34;5;82;69;11;6;75;96;86;14;175;28;5;705
230440:Fortaleza - CE;Total;466;858;2.338;897;950;985;1.784;3.189;1.407;2.764;11.498;1.402;10.102;3.856;26.852;52.862;11.265;5.580;46.647;23.957;31.855;4.358;12.569;60.314;1.761;320.516;92;116;362;91;353;101;216;1.333;524;913;24.864;1.533;6.381;676;1.606;34.022;5.067;4.871;20.555;3.911;27.954;12.995;14.433;76.380;610;239.959;558;974;2.700;988;1.303;1.086;2.000;4.522;1.931;3.677;36.362;2.935;16.483;4.532;28.458;86.884;16.332;10.451;67.202;27.868;59.809;17.353;27.002;136.694;2.371;560.475
;00:Até 0,50;0;0;0;0;0;0;2;18;0;1;16;0;48;3;54;87;25;2;117;63;490;12;307;265;2;1.512;0;1;1;2;2;0;1;5;1;2;56;2;24;0;18;51;11;7;218;13;357;23;240;234;1;1.270;0;1;1;2;2;0;3;23;1;3;72;2;72;3;72;138;36;9;335;76;847;35;547;499;3;2.782
;01:0,51 a 1,00;8;145;226;28;25;183;452;655;135;173;732;40;711;812;1.302;3.864;427;73;1.586;1.534;5.251;127;1.569;561;104;20.723;5;13;79;9;6;22;63;226;50;74;1.321;24;832;36;120;2.580;355;92;1.583;251;4.819;309;2.359;532;43;15.803;13;158;305;37;31;205;515;881;185;247;2.053;64;1.543;848;1.422;6.444;782;165;3.169;1.785;10.070;436;3.928;1.093;147;36.526
;02:1,01 a 1,50;61;532;1.501;347;425;588;1.197;1.221;855;1.313;8.069;1.214;5.804;910;12.522;35.353;7.186;413;25.521;6.783;16.985;1.882;3.640;6.621;738;141.681;15;75;194;32;211;62;122;459;391;489;19.571;1.445;4.433;33;682;24.521;3.274;757;12.237;1.275;15.159;6.860;4.890;13.941;316;111.444;76;607;1.695;379;636;650;1.319;1.680;1.246;1.802;27.640;2.659;10.237;943;13.204;59.874;10.460;1.170;37.758;8.058;32.144;8.742;8.530;20.562;1.054;253.125
;03:1,51 a 2,00;30;107;258;111;185;114;64;444;186;279;1.436;32;1.466;413;8.344;5.750;1.439;212;11.319;5.271;3.475;790;1.469;4.467;360;48.021;2;10;28;9;72;9;13;151;36;87;2.906;22;313;7;267;2.864;545;371;2.525;817;2.575;2.355;1.621;8.814;36;26.455;32;117;286;120;257;123;77;595;222;366;4.342;54;1.779;420;8.611;8.614;1.984;583;13.844;6.088;6.050;3.145;3.090;13.281;396;74.476
;04:2,01 a 3,00;18;40;158;152;130;40;32;356;113;212;652;28;892;186;2.567;3.762;1.004;297;4.173;5.282;2.901;633;1.310;6.671;172;31.781;5;10;27;14;15;4;7;159;33;66;471;17;240;12;218;2.065;420;372;1.868;595;2.422;1.572;1.535;12.847;47;25.041;23;50;185;166;145;44;39;515;146;278;1.123;45;1.132;198;2.785;5.827;1.424;669;6.041;5.877;5.323;2.205;2.845;19.518;219;56.822
;05:3,01 a 4,00;10;11;66;66;50;17;5;153;37;200;223;6;367;85;744;1.806;407;375;1.046;2.046;1.020;315;805;13.757;75;23.692;7;4;14;5;13;3;4;87;7;49;163;3;139;63;99;995;211;402;643;269;1.068;660;987;9.919;22;15.836;17;15;80;71;63;20;9;240;44;249;386;9;506;148;843;2.801;618;777;1.689;2.315;2.088;975;1.792;23.676;97;39.528
;06:4,01 a 5,00;5;5;38;41;43;3;3;83;26;98;109;25;203;156;283;698;183;359;552;627;541;160;635;7.066;21;11.963;7;2;11;8;12;1;3;75;2;39;75;7;104;53;55;326;93;388;337;196;547;328;600;6.104;22;9.395;12;7;49;49;55;4;6;158;28;137;184;32;307;209;338;1.024;276;747;889;823;1.088;488;1.235;13.170;43;21.358
;07:5,01 a 7,00;36;5;45;73;27;9;6;118;27;95;95;9;178;283;345;607;179;581;653;720;460;153;760;7.700;79;13.243;10;0;4;6;10;0;1;82;3;27;90;3;86;113;62;280;60;558;397;216;434;402;660;11.609;53;15.166;46;5;49;79;37;9;7;200;30;122;185;12;264;396;407;887;239;1.139;1.050;936;894;555;1.420;19.309;132;28.409
;08:7,01 a 10,00;30;3;18;39;24;14;2;68;11;85;57;9;145;349;253;354;143;832;640;609;311;121;799;4.741;59;9.716;8;0;1;6;5;0;1;53;0;29;22;0;46;158;49;142;42;617;311;138;292;161;667;6.014;24;8.786;38;3;19;45;29;14;3;121;11;114;79;9;191;507;302;496;185;1.449;951;747;603;282;1.466;10.755;83;18.502
;09:10,01 a 15,00;52;2;9;28;18;3;2;29;9;136;26;14;100;319;78;181;90;1.101;442;326;146;70;773;2.693;44;6.691;8;1;2;0;2;0;0;21;1;36;14;2;29;113;24;68;24;825;194;70;96;96;504;2.378;8;4.516;60;3;11;28;20;3;2;50;10;172;40;16;129;432;102;249;114;1.926;636;396;242;166;1.277;5.071;52;11.207
;10:15,01 a 20,00;75;0;4;4;6;1;1;6;3;80;14;5;26;150;42;62;54;702;162;121;26;14;230;1.899;18;3.705;19;0;1;0;2;0;0;8;0;5;2;0;11;56;6;19;7;309;61;21;15;37;162;1.293;10;2.044;94;0;5;4;8;1;1;14;3;85;16;5;37;206;48;81;61;1.011;223;142;41;51;392;3.192;28;5.749
;11:Mais de 20,00;140;1;4;6;12;0;0;12;2;78;9;9;77;168;37;71;61;607;182;151;34;32;135;3.817;73;5.718;6;0;0;0;0;0;0;2;0;9;3;0;12;31;1;15;4;156;37;19;17;52;88;2.609;22;3.083;146;1;4;6;12;0;0;14;2;87;12;9;89;199;38;86;65;763;219;170;51;84;223;6.426;95;8.801
;{ñ class};1;7;11;2;5;13;18;26;3;14;60;11;85;22;281;267;67;26;254;424;215;49;137;56;16;2.070;0;0;0;0;3;0;1;5;0;1;170;8;112;1;5;96;21;17;144;31;153;140;120;86;6;1.120;1;7;11;2;8;13;19;31;3;15;230;19;197;23;286;363;88;43;398;455;368;189;257;142;22;3.190
240810:Natal - RN;Total;861;500;512;220;84;62;670;774;267;192;6.334;504;2.331;4.127;13.660;23.075;4.517;1.724;17.350;6.895;12.920;2.284;4.044;41.149;874;145.930;195;68;44;21;11;7;95;368;88;45;8.949;383;1.027;830;1.032;18.017;1.686;1.755;8.541;1.489;12.428;6.014;5.619;50.695;302;119.709;1.056;568;556;241;95;69;765;1.142;355;237;15.283;887;3.358;4.957;14.692;41.092;6.203;3.479;25.891;8.384;25.348;8.298;9.663;91.844;1.176;265.639
;00:Até 0,50;0;0;0;0;0;0;0;4;0;0;33;0;1;5;20;52;4;5;23;11;64;13;117;19;0;371;0;0;0;0;0;0;1;0;0;0;61;2;6;10;14;72;10;4;92;6;73;24;121;26;0;522;0;0;0;0;0;0;1;4;0;0;94;2;7;15;34;124;14;9;115;17;137;37;238;45;0;893
;01:0,51 a 1,00;10;16;21;8;6;7;68;19;19;20;244;12;105;45;600;895;97;28;638;151;647;99;545;479;125;4.904;1;7;4;3;1;2;14;24;8;6;586;25;87;27;82;1.264;62;36;1.158;66;908;274;1.087;484;22;6.238;11;23;25;11;7;9;82;43;27;26;830;37;192;72;682;2.159;159;64;1.796;217;1.555;373;1.632;963;147;11.142
;02:1,01 a 1,50;37;334;242;67;18;27;313;352;152;127;3.399;388;1.336;1.299;9.190;15.434;2.625;181;8.734;1.368;7.841;1.016;991;4.331;408;60.210;11;34;26;10;9;3;42;144;63;29;4.474;311;759;309;502;13.146;1.048;364;4.841;502;8.003;2.846;1.890;8.661;167;48.194;48;368;268;77;27;30;355;496;215;156;7.873;699;2.095;1.608;9.692;28.580;3.673;545;13.575;1.870;15.844;3.862;2.881;12.992;575;108.404
;03:1,51 a 2,00;11;113;135;54;9;15;161;157;40;28;1.780;32;383;370;1.566;3.296;731;93;3.750;1.702;1.974;599;385;3.519;178;21.081;5;14;7;6;1;1;21;64;3;4;3.403;22;69;46;134;1.542;171;148;886;390;1.413;1.628;564;5.177;20;15.739;16;127;142;60;10;16;182;221;43;32;5.183;54;452;416;1.700;4.838;902;241;4.636;2.092;3.387;2.227;949;8.696;198;36.820
;04:2,01 a 3,00;13;22;57;50;32;9;102;119;31;14;480;17;265;711;1.274;1.782;486;129;2.550;1.885;1.194;290;501;6.081;86;18.180;10;4;5;2;0;1;10;77;6;6;121;8;51;71;121;1.110;193;160;644;210;901;624;562;13.539;46;18.482;23;26;62;52;32;10;112;196;37;20;601;25;316;782;1.395;2.892;679;289;3.194;2.095;2.095;914;1.063;19.620;132;36.662
;05:3,01 a 4,00;23;8;31;24;17;4;12;44;4;1;128;19;114;313;330;704;202;147;509;937;451;111;314;11.083;29;15.559;3;3;0;0;0;0;4;17;4;0;53;5;22;89;55;433;97;171;259;94;431;192;362;8.391;10;10.695;26;11;31;24;17;4;16;61;8;1;181;24;136;402;385;1.137;299;318;768;1.031;882;303;676;19.474;39;26.254
;06:4,01 a 5,00;9;3;11;5;0;0;1;22;5;1;54;6;29;314;179;265;127;132;263;172;223;41;237;4.294;13;6.406;3;4;2;0;0;0;3;6;2;0;39;2;17;42;30;133;36;126;132;55;197;125;254;4.784;15;6.007;12;7;13;5;0;0;4;28;7;1;93;8;46;356;209;398;163;258;395;227;420;166;491;9.078;28;12.413
;07:5,01 a 7,00;29;1;4;7;2;0;2;24;12;0;72;10;39;415;177;286;94;211;223;251;204;40;273;3.215;8;5.599;12;0;0;0;0;0;0;19;1;0;15;3;7;102;39;141;24;194;119;64;213;184;289;3.574;8;5.008;41;1;4;7;2;0;2;43;13;0;87;13;46;517;216;427;118;405;342;315;417;224;562;6.789;16;10.607
;08:7,01 a 10,00;38;1;8;2;0;0;4;18;2;0;50;8;12;318;128;129;66;226;296;157;129;16;252;2.553;8;4.421;8;1;0;0;0;0;0;8;0;0;27;4;2;77;41;72;15;210;168;48;118;55;228;2.202;5;3.289;46;2;8;2;0;0;4;26;2;0;77;12;14;395;169;201;81;436;464;205;247;71;480;4.755;13;7.710
;09:10,01 a 15,00;96;1;1;1;0;0;0;5;0;1;22;2;13;173;48;78;31;332;135;78;54;32;248;2.308;5;3.664;53;1;0;0;0;0;0;5;0;0;10;1;5;29;9;26;9;228;83;24;44;16;167;1.949;5;2.664;149;2;1;1;0;0;0;10;0;1;32;3;18;202;57;104;40;560;218;102;98;48;415;4.257;10;6.328
;10:15,01 a 20,00;182;0;0;1;0;0;0;1;0;0;8;2;8;59;18;32;11;129;52;31;21;6;90;1.237;0;1.888;55;0;0;0;0;0;0;1;0;0;6;0;0;15;2;1;9;67;35;6;6;0;35;811;0;1.049;237;0;0;1;0;0;0;2;0;0;14;2;8;74;20;33;20;196;87;37;27;6;125;2.048;0;2.937
;11:Mais de 20,00;413;0;0;1;0;0;0;7;1;0;18;6;8;64;16;28;16;106;41;37;24;7;37;1.973;1;2.804;34;0;0;0;0;0;0;1;0;0;4;0;0;10;1;4;4;28;19;6;15;1;8;1.021;2;1.158;447;0;0;1;0;0;0;8;1;0;22;6;8;74;17;32;20;134;60;43;39;8;45;2.994;3;3.962
;{ñ class};0;1;2;0;0;0;7;2;1;0;46;2;18;41;114;94;27;5;136;115;94;14;54;57;13;843;0;0;0;0;0;0;0;2;1;0;150;0;2;3;2;73;8;19;105;18;106;45;52;76;2;664;0;1;2;0;0;0;7;4;2;0;196;2;20;44;116;167;35;24;241;133;200;59;106;133;15;1.507
250750:João Pessoa - PB;Total;20;1.443;300;392;30;26;439;1.196;483;569;3.263;430;2.494;4.603;11.726;13.728;3.401;1.665;12.949;5.228;7.251;2.444;3.614;44.798;679;123.171;4;80;50;81;5;2;53;462;175;129;1.870;460;727;764;953;9.485;1.023;1.580;3.446;762;6.267;5.147;4.944;58.750;174;97.393;24;1.523;350;473;35;28;492;1.658;658;698;5.133;890;3.221;5.367;12.679;23.213;4.424;3.245;16.395;5.990;13.518;7.591;8.558;103.548;853;220.564
;00:Até 0,50;0;0;0;0;0;0;0;10;0;0;4;1;2;0;3;5;2;0;37;14;24;11;161;15;0;289;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;7;0;3;24;3;40;18;123;25;0;247;0;0;0;0;0;0;0;10;0;0;8;1;2;0;3;12;2;3;61;17;64;29;284;40;0;536
;01:0,51 a 1,00;0;24;30;69;1;0;20;77;28;29;53;12;35;62;642;255;38;30;471;114;571;33;344;5.307;146;8.391;0;7;8;13;1;0;5;50;10;10;43;13;28;10;46;171;14;47;334;29;524;185;408;9.745;7;11.708;0;31;38;82;2;0;25;127;38;39;96;25;63;72;688;426;52;77;805;143;1.095;218;752;15.052;153;20.099
;02:1,01 a 1,50;6;353;184;196;17;23;340;536;302;373;1.268;359;1.447;1.850;8.032;9.561;2.003;194;7.073;1.938;4.353;605;1.013;8.137;295;50.458;2;22;30;45;3;2;27;206;140;78;940;424;558;316;692;7.194;750;285;2.042;328;3.748;2.752;2.073;14.657;64;37.378;8;375;214;241;20;25;367;742;442;451;2.208;783;2.005;2.166;8.724;16.755;2.753;479;9.115;2.266;8.101;3.357;3.086;22.794;359;87.836
;03:1,51 a 2,00;6;465;42;34;8;2;36;217;62;69;964;17;373;796;1.547;2.232;686;72;3.568;595;836;283;380;4.513;66;17.869;0;16;7;5;1;0;9;74;10;10;597;10;42;37;92;1.152;133;152;506;73;532;909;427;6.982;29;11.805;6;481;49;39;9;2;45;291;72;79;1.561;27;415;833;1.639;3.384;819;224;4.074;668;1.368;1.192;807;11.495;95;29.674
;04:2,01 a 3,00;1;320;27;33;3;1;30;168;40;49;509;12;288;570;916;911;351;124;982;1.765;704;236;501;10.684;84;19.309;1;12;3;14;0;0;6;75;5;16;211;3;42;109;45;511;72;167;212;121;539;525;716;12.428;33;15.866;2;332;30;47;3;1;36;243;45;65;720;15;330;679;961;1.422;423;291;1.194;1.886;1.243;761;1.217;23.112;117;35.175
;05:3,01 a 4,00;1;98;10;33;0;0;6;85;14;16;188;7;170;364;207;349;123;125;235;182;263;149;264;4.182;23;7.094;1;11;0;3;0;0;3;27;6;3;18;3;25;73;21;229;31;123;95;54;267;257;339;4.958;11;6.558;2;109;10;36;0;0;9;112;20;19;206;10;195;437;228;578;154;248;330;236;530;406;603;9.140;34;13.652
;06:4,01 a 5,00;0;60;1;8;1;0;2;22;2;11;96;1;59;160;85;119;73;107;115;131;135;899;183;2.032;16;4.318;0;4;1;0;0;0;0;8;1;4;12;0;8;43;7;65;9;92;43;40;181;265;216;2.049;7;3.055;0;64;2;8;1;0;2;30;3;15;108;1;67;203;92;184;82;199;158;171;316;1.164;399;4.081;23;7.373
;07:5,01 a 7,00;0;52;2;5;0;0;2;30;18;5;77;5;43;245;92;101;61;261;127;192;153;104;277;3.302;26;5.180;0;2;1;1;0;0;3;13;2;2;18;3;17;46;23;60;9;214;65;44;199;86;277;2.997;13;4.095;0;54;3;6;0;0;5;43;20;7;95;8;60;291;115;161;70;475;192;236;352;190;554;6.299;39;9.275
;08:7,01 a 10,00;1;25;1;7;0;0;1;21;8;3;35;7;17;257;96;78;26;225;149;139;107;41;161;2.343;12;3.760;0;3;0;0;0;0;0;4;1;3;4;0;2;55;19;26;4;215;72;42;170;64;134;2.124;7;2.949;1;28;1;7;0;0;1;25;9;6;39;7;19;312;115;104;30;440;221;181;277;105;295;4.467;19;6.709
;09:10,01 a 15,00;1;15;0;4;0;0;1;12;1;8;19;4;8;129;22;36;19;305;64;75;42;51;165;1.247;2;2.230;0;2;0;0;0;0;0;0;0;2;0;0;3;47;3;18;1;201;34;11;29;36;138;1.087;1;1.613;1;17;0;4;0;0;1;12;1;10;19;4;11;176;25;54;20;506;98;86;71;87;303;2.334;3;3.843
;10:15,01 a 20,00;1;11;0;1;0;0;0;4;1;1;23;1;3;59;10;8;2;114;27;25;12;18;58;1.356;2;1.737;0;0;0;0;0;0;0;0;0;0;1;0;1;17;2;4;0;52;4;5;5;5;23;727;0;846;1;11;0;1;0;0;0;4;1;1;24;1;4;76;12;12;2;166;31;30;17;23;81;2.083;2;2.583
;11:Mais de 20,00;1;11;0;0;0;0;0;2;1;2;10;2;7;81;10;11;2;102;11;26;16;5;36;1.654;0;1.990;0;0;0;0;0;0;0;2;0;0;0;0;0;8;0;1;0;22;1;3;2;1;19;862;0;921;1;11;0;0;0;0;0;4;1;2;10;2;7;89;10;12;2;124;12;29;18;6;55;2.516;0;2.911
;{ñ class};2;9;3;2;0;0;1;12;6;3;17;2;42;30;64;62;15;6;90;32;35;9;71;26;7;546;0;1;0;0;0;0;0;3;0;1;22;4;1;3;3;47;0;7;14;9;31;44;51;109;2;352;2;10;3;2;0;0;1;15;6;4;39;6;43;33;67;109;15;13;104;41;66;53;122;135;9;898
261160:Recife - PE;Total;400;1.895;2.785;1.022;1.296;378;1.116;2.531;1.003;2.575;734;209;8.570;7.437;28.696;43.279;13.239;5.374;52.132;16.577;27.028;7.010;7.742;75.779;1.976;310.783;307;247;288;202;422;38;230;1.437;458;887;2.651;65;4.079;1.456;2.281;31.249;5.494;5.737;24.952;3.992;21.476;18.435;10.825;90.031;600;227.839;707;2.142;3.073;1.224;1.718;416;1.346;3.968;1.461;3.462;3.385;274;12.649;8.893;30.977;74.528;18.733;11.111;77.084;20.569;48.504;25.445;18.567;165.810;2.576;538.622
;00:Até 0,50;0;1;12;1;0;0;0;1;0;0;0;0;9;1;20;20;13;2;54;17;209;2;142;196;0;700;0;1;5;2;0;0;0;2;0;0;2;0;15;0;2;18;16;6;54;10;123;7;124;526;1;914;0;2;17;3;0;0;0;3;0;0;2;0;24;1;22;38;29;8;108;27;332;9;266;722;1;1.614
