;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;6;63;229;292;96;110;30;286;133;92;665;64;1.053;418;5.971;4.389;1.773;528;15.236;7.354;4.093;1.464;2.114;7.475;284;54.218;6;11;39;42;6;12;11;124;53;45;611;24;329;56;524;3.430;910;716;5.147;941;2.405;3.450;3.305;11.381;54;33.632;12;74;268;334;102;122;41;410;186;137;1.276;88;1.382;474;6.495;7.819;2.683;1.244;20.383;8.295;6.498;4.914;5.419;18.856;338;87.850
;05:3,01 a 4,00;1;9;52;94;28;26;17;83;47;29;202;40;292;298;1.699;1.683;746;587;2.711;2.149;1.286;574;1.673;14.635;96;29.057;0;13;9;14;2;2;3;60;17;13;190;10;169;84;208;1.120;452;742;2.043;426;1.021;1.943;2.003;9.730;34;20.308;1;22;61;108;30;28;20;143;64;42;392;50;461;382;1.907;2.803;1.198;1.329;4.754;2.575;2.307;2.517;3.676;24.365;130;49.365
;06:4,01 a 5,00;1;13;10;68;5;13;3;44;19;17;99;4;165;167;800;794;371;460;1.581;708;654;335;1.221;10.323;52;17.927;1;5;13;6;1;1;0;26;4;7;90;4;79;89;113;776;234;576;1.276;210;565;1.371;1.265;5.809;16;12.537;2;18;23;74;6;14;3;70;23;24;189;8;244;256;913;1.570;605;1.036;2.857;918;1.219;1.706;2.486;16.132;68;30.464
;07:5,01 a 7,00;1;8;17;46;6;14;2;39;14;12;84;5;131;221;597;717;381;670;1.751;782;612;306;1.464;14.389;51;22.320;1;4;3;14;2;3;1;35;3;13;52;2;85;154;116;642;215;800;1.288;256;516;1.130;1.506;9.924;21;16.786;2;12;20;60;8;17;3;74;17;25;136;7;216;375;713;1.359;596;1.470;3.039;1.038;1.128;1.436;2.970;24.313;72;39.106
;08:7,01 a 10,00;9;1;4;26;6;11;0;22;5;24;28;15;64;295;306;340;233;957;1.291;473;598;226;1.280;4.766;42;11.022;1;2;4;3;1;2;2;17;0;16;17;0;34;151;54;233;143;751;707;143;544;551;1.290;6.418;24;11.108;10;3;8;29;7;13;2;39;5;40;45;15;98;446;360;573;376;1.708;1.998;616;1.142;777;2.570;11.184;66;22.130
;09:10,01 a 15,00;5;1;4;11;2;3;0;12;0;38;10;7;51;265;141;141;158;1.318;617;204;147;402;1.449;3.370;21;8.377;3;2;0;1;0;0;0;5;2;7;5;1;17;133;16;75;81;870;231;66;201;567;1.179;2.838;11;6.311;8;3;4;12;2;3;0;17;2;45;15;8;68;398;157;216;239;2.188;848;270;348;969;2.628;6.208;32;14.688
;10:15,01 a 20,00;14;1;0;7;0;1;0;4;0;41;3;1;14;134;21;35;68;831;210;129;28;161;739;2.620;10;5.072;8;0;0;0;0;0;0;2;0;13;5;0;3;53;6;12;18;540;85;21;17;164;476;1.623;17;3.063;22;1;0;7;0;1;0;6;0;54;8;1;17;187;27;47;86;1.371;295;150;45;325;1.215;4.243;27;8.135
;11:Mais de 20,00;20;6;0;5;0;0;0;2;0;97;5;1;30;94;18;50;88;689;197;165;61;172;397;3.503;20;5.620;8;0;0;0;0;0;0;1;0;13;0;0;2;17;3;8;21;221;84;7;7;127;246;2.168;4;2.937;28;6;0;5;0;0;0;3;0;110;5;1;32;111;21;58;109;910;281;172;68;299;643;5.671;24;8.557
;{ñ class};1;22;98;59;28;26;39;71;12;29;425;18;292;355;2.546;2.780;521;275;4.563;1.225;1.198;256;654;540;64;16.097;1;6;16;9;4;5;5;30;3;7;629;15;207;76;157;2.076;259;263;2.438;191;815;909;872;634;11;9.638;2;28;114;68;32;31;44;101;15;36;1.054;33;499;431;2.703;4.856;780;538;7.001;1.416;2.013;1.165;1.526;1.174;75;25.735
240810:Natal - RN;Total;599;182;329;276;110;47;409;447;283;69;4.698;4;3.373;3.176;10.335;23.362;5.190;1.697;31.281;6.095;14.916;4.414;9.513;42.135;770;163.710;164;41;58;32;22;9;65;196;155;38;5.597;1;1.643;573;1.179;18.769;2.352;1.966;21.079;1.596;11.843;11.147;11.716;39.514;152;129.907;763;223;387;308;132;56;474;643;438;107;10.295;5;5.016;3.749;11.514;42.131;7.542;3.663;52.360;7.691;26.759;15.561;21.229;81.649;922;293.617
;00:Até 0,50;0;4;0;0;0;0;0;7;0;0;129;0;51;13;71;260;76;13;203;22;305;42;212;139;18;1.565;0;6;1;0;0;0;2;10;0;1;253;0;46;7;104;332;78;13;372;20;297;95;210;146;15;2.008;0;10;1;0;0;0;2;17;0;1;382;0;97;20;175;592;154;26;575;42;602;137;422;285;33;3.573
;01:0,51 a 1,00;1;1;19;7;1;3;25;39;20;1;83;2;183;15;332;1.422;224;21;862;139;1.089;173;601;613;79;5.955;0;0;7;3;5;1;6;59;17;1;204;1;151;16;86;1.307;131;38;1.033;124;1.274;568;881;531;9;6.453;1;1;26;10;6;4;31;98;37;2;287;3;334;31;418;2.729;355;59;1.895;263;2.363;741;1.482;1.144;88;12.408
;02:1,01 a 1,50;10;91;180;109;61;23;198;234;130;56;2.812;1;1.785;191;4.464;14.069;2.621;188;14.618;1.688;7.885;1.966;1.427;3.117;335;58.259;0;20;38;17;13;8;44;77;85;27;4.446;0;1.128;20;475;11.943;1.120;358;13.786;637;6.786;5.376;3.073;4.033;53;53.563;10;111;218;126;74;31;242;311;215;83;7.258;1;2.913;211;4.939;26.012;3.741;546;28.404;2.325;14.671;7.342;4.500;7.150;388;111.822
;03:1,51 a 2,00;14;44;79;88;35;7;149;69;58;6;896;0;672;702;1.884;3.603;819;93;6.969;947;2.368;930;647;3.454;137;24.670;1;4;8;3;3;0;5;19;23;6;152;0;146;68;156;2.159;272;166;2.198;229;1.368;2.484;887;3.824;12;14.193;15;48;87;91;38;7;154;88;81;12;1.048;0;818;770;2.040;5.762;1.091;259;9.167;1.176;3.736;3.414;1.534;7.278;149;38.863
;04:2,01 a 3,00;4;13;29;45;10;10;15;44;56;4;377;0;397;447;1.530;2.016;657;142;4.851;1.862;1.353;471;855;6.719;90;21.997;3;4;3;4;1;0;4;6;17;0;104;0;87;87;147;1.513;361;235;1.114;255;827;925;1.237;10.168;22;17.124;7;17;32;49;11;10;19;50;73;4;481;0;484;534;1.677;3.529;1.018;377;5.965;2.117;2.180;1.396;2.092;16.887;112;39.121
;05:3,01 a 4,00;1;6;7;12;1;1;3;6;9;0;135;0;77;425;575;661;244;205;728;535;444;280;835;7.247;42;12.479;2;1;0;3;0;0;1;2;6;0;83;0;24;77;75;524;131;233;333;118;284;541;896;7.322;11;10.667;3;7;7;15;1;1;4;8;15;0;218;0;101;502;650;1.185;375;438;1.061;653;728;821;1.731;14.569;53;23.146
;06:4,01 a 5,00;1;2;2;6;1;1;0;1;9;0;69;0;52;334;264;272;116;133;269;161;154;126;746;6.172;30;8.921;1;0;0;0;0;0;0;0;2;0;16;0;7;69;26;212;61;154;150;45;158;303;667;4.512;10;6.393;2;2;2;6;1;1;0;1;11;0;85;0;59;403;290;484;177;287;419;206;312;429;1.413;10.684;40;15.314
;07:5,01 a 7,00;16;3;0;3;1;0;0;1;0;0;34;0;33;344;159;193;106;208;303;136;139;84;786;5.598;14;8.161;15;1;0;1;0;0;0;2;2;0;11;0;7;54;25;167;56;224;170;41;120;282;818;4.045;5;6.046;31;4;0;4;1;0;0;3;2;0;45;0;40;398;184;360;162;432;473;177;259;366;1.604;9.643;19;14.207
;08:7,01 a 10,00;67;1;0;1;0;0;0;2;0;0;29;0;10;218;85;84;53;233;228;47;163;25;842;2.785;3;4.876;30;1;1;0;0;0;0;0;1;0;7;0;3;56;23;68;26;230;102;20;123;102;885;1.593;3;3.274;97;2;1;1;0;0;0;2;1;0;36;0;13;274;108;152;79;463;330;67;286;127;1.727;4.378;6;8.150
;09:10,01 a 15,00;47;1;0;1;0;0;0;0;0;0;6;0;10;224;58;36;41;208;102;23;90;23;1.220;2.943;2;5.035;10;0;0;0;0;0;0;1;1;1;3;0;2;71;7;21;19;153;56;7;59;19;970;1.756;1;3.157;57;1;0;1;0;0;0;1;1;1;9;0;12;295;65;57;60;361;158;30;149;42;2.190;4.699;3;8.192
;10:15,01 a 20,00;132;0;0;0;0;0;0;0;0;0;6;0;3;64;8;13;25;101;30;12;8;2;706;1.781;1;2.892;56;0;0;0;0;0;0;0;0;0;1;0;0;9;4;5;6;55;13;1;9;8;556;806;0;1.529;188;0;0;0;0;0;0;0;0;0;7;0;3;73;12;18;31;156;43;13;17;10;1.262;2.587;1;4.421
;11:Mais de 20,00;303;0;0;0;0;0;0;0;0;0;8;0;4;48;13;5;17;106;20;11;11;5;395;1.519;0;2.465;46;0;0;0;0;0;0;0;0;0;2;0;0;8;1;3;4;30;6;1;0;3;248;716;0;1.068;349;0;0;0;0;0;0;0;0;0;10;0;4;56;14;8;21;136;26;12;11;8;643;2.235;0;3.533
;{ñ class};3;16;13;4;0;2;19;44;1;2;114;1;96;151;892;728;191;46;2.098;512;907;287;241;48;19;6.435;0;4;0;1;0;0;3;20;1;2;315;0;42;31;50;515;87;77;1.746;98;538;441;388;62;11;4.432;3;20;13;5;0;2;22;64;2;4;429;1;138;182;942;1.243;278;123;3.844;610;1.445;728;629;110;30;10.867
250750:João Pessoa - PB;Total;20;1.459;373;220;46;6;351;905;293;887;2.166;13;2.047;3.578;9.702;18.824;5.008;1.828;25.731;6.872;12.479;3.902;9.174;45.436;456;151.776;4;121;81;46;17;0;64;396;150;193;1.433;21;1.207;673;2.378;14.477;1.839;2.080;11.550;1.089;12.448;9.558;11.748;45.905;138;117.616;24;1.580;454;266;63;6;415;1.301;443;1.080;3.599;34;3.254;4.251;12.080;33.301;6.847;3.908;37.281;7.961;24.927;13.460;20.922;91.341;594;269.392
;00:Até 0,50;0;11;4;1;0;0;2;8;2;1;30;0;9;88;42;73;21;1;163;17;185;8;264;34;0;964;0;10;0;0;0;0;1;6;1;0;44;0;5;60;88;80;13;1;81;7;173;16;190;18;1;795;0;21;4;1;0;0;3;14;3;1;74;0;14;148;130;153;34;2;244;24;358;24;454;52;1;1.759
;01:0,51 a 1,00;14;33;47;16;5;1;13;34;6;33;89;1;106;19;417;657;73;18;1.691;245;2.035;115;641;5.013;41;11.363;0;4;19;12;0;0;3;36;10;25;107;2;116;8;237;656;97;44;2.456;70;3.785;228;719;7.190;8;15.832;14;37;66;28;5;1;16;70;16;58;196;3;222;27;654;1.313;170;62;4.147;315;5.820;343;1.360;12.203;49;27.195
;02:1,01 a 1,50;2;565;178;84;26;3;166;365;156;394;1.251;8;1.263;761;4.951;12.132;2.575;144;13.765;2.299;6.312;1.129;1.376;8.241;251;58.397;4;23;33;25;9;0;30;192;89;107;1.039;17;860;127;1.511;9.581;876;321;6.208;425;5.905;4.244;3.200;10.935;64;45.825;6;588;211;109;35;3;196;557;245;501;2.290;25;2.123;888;6.462;21.713;3.451;465;19.973;2.724;12.217;5.373;4.576;19.176;315;104.222
;03:1,51 a 2,00;4;423;79;55;8;0;70;196;55;222;319;3;308;869;1.584;2.843;932;93;5.837;973;1.530;634;629;3.572;56;21.294;0;17;14;8;3;0;9;77;24;14;103;1;104;55;154;1.767;288;182;1.011;161;868;2.017;903;5.972;17;13.769;4;440;93;63;11;0;79;273;79;236;422;4;412;924;1.738;4.610;1.220;275;6.848;1.134;2.398;2.651;1.532;9.544;73;35.063
;04:2,01 a 3,00;0;225;46;33;4;0;42;138;39;113;237;1;152;644;799;1.500;681;181;1.625;1.911;983;515;658;13.633;35;24.195;0;28;8;0;3;0;11;42;19;28;48;1;53;96;113;1.130;245;288;626;157;570;1.320;1.066;9.453;20;15.325;0;253;54;33;7;0;53;180;58;141;285;2;205;740;912;2.630;926;469;2.251;2.068;1.553;1.835;1.724;23.086;55;39.520
;05:3,01 a 4,00;0;61;5;5;0;0;3;47;5;56;74;0;40;256;213;452;232;184;467;207;298;248;765;4.070;20;7.708;0;24;1;0;1;0;1;14;3;10;16;0;17;49;28;385;86;217;221;61;245;522;843;3.705;9;6.458;0;85;6;5;1;0;4;61;8;66;90;0;57;305;241;837;318;401;688;268;543;770;1.608;7.775;29;14.166
;06:4,01 a 5,00;0;40;1;0;0;0;3;30;11;21;41;0;14;106;68;212;139;161;266;138;110;158;733;1.861;15;4.128;0;4;1;0;0;0;1;7;2;2;7;0;7;28;11;198;59;200;103;34;113;259;726;2.517;7;4.286;0;44;2;0;0;0;4;37;13;23;48;0;21;134;79;410;198;361;369;172;223;417;1.459;4.378;22;8.414
;07:5,01 a 7,00;0;26;1;2;1;0;2;37;4;15;21;0;12;216;60;150;106;247;294;131;115;819;976;2.826;10;6.071;0;4;1;0;0;0;1;1;0;5;8;0;5;69;13;96;35;286;104;32;101;476;972;2.392;2;4.603;0;30;2;2;1;0;3;38;4;20;29;0;17;285;73;246;141;533;398;163;216;1.295;1.948;5.218;12;10.674
;08:7,01 a 10,00;0;13;0;0;0;0;1;13;2;6;8;0;5;205;73;72;48;285;242;61;213;78;873;2.049;2;4.249;0;2;1;0;1;0;1;1;1;0;1;0;2;57;19;42;20;234;90;27;160;92;961;1.500;2;3.214;0;15;1;0;1;0;2;14;3;6;9;0;7;262;92;114;68;519;332;88;373;170;1.834;3.549;4;7.463
;09:10,01 a 15,00;0;9;0;0;1;0;0;2;0;3;24;0;6;157;22;41;19;223;134;28;60;60;993;1.428;5;3.215;0;4;0;0;0;0;0;2;0;0;1;0;1;51;6;10;6;141;55;6;89;81;1.065;880;0;2.398;0;13;0;0;1;0;0;4;0;3;25;0;7;208;28;51;25;364;189;34;149;141;2.058;2.308;5;5.613
;10:15,01 a 20,00;0;8;0;0;0;0;0;1;0;1;6;0;1;59;15;6;9;99;28;10;10;7;662;1.445;0;2.367;0;0;0;0;0;0;0;0;0;0;0;0;0;31;6;5;1;43;10;3;8;8;605;664;0;1.384;0;8;0;0;0;0;0;1;0;1;6;0;1;90;21;11;10;142;38;13;18;15;1.267;2.109;0;3.751
;11:Mais de 20,00;0;2;0;1;0;0;0;0;0;2;3;0;1;71;11;13;6;108;20;6;7;4;421;1.194;2;1.872;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;5;0;39;2;0;1;4;269;611;0;942;0;2;0;1;0;0;0;0;0;2;3;0;1;81;12;18;6;147;22;6;8;8;690;1.805;2;2.814
;{ñ class};0;43;12;23;1;2;49;34;13;20;63;0;130;127;1.447;673;167;84;1.199;846;621;127;183;70;19;5.953;0;1;3;1;0;0;6;18;1;2;59;0;37;32;191;522;113;84;583;106;430;291;229;68;8;2.785;0;44;15;24;1;2;55;52;14;22;122;0;167;159;1.638;1.195;280;168;1.782;952;1.051;418;412;138;27;8.738
261160:Recife - PE;Total;26;1.428;2.262;1.399;649;380;801;1.811;852;2.126;626;44;6.670;9.437;25.706;41.566;16.408;4.513;79.380;22.079;27.082;14.619;14.191;79.833;1.869;355.757;12;281;339;258;163;52;137;1.000;554;820;2.073;14;5.141;2.030;2.419;35.821;7.493;5.392;39.240;5.999;24.884;37.161;22.673;89.499;755;284.210;38;1.709;2.601;1.657;812;432;938;2.811;1.406;2.946;2.699;58;11.811;11.467;28.125;77.387;23.901;9.905;118.620;28.078;51.966;51.780;36.864;169.332;2.624;639.967
;00:Até 0,50;0;3;33;9;1;0;0;19;3;22;16;0;43;51;190;410;126;19;346;103;622;274;351;328;19;2.988;0;3;14;5;1;0;0;17;7;16;29;0;61;46;117;493;205;27;315;120;640;449;444;352;18;3.379;0;6;47;14;2;0;0;36;10;38;45;0;104;97;307;903;331;46;661;223;1.262;723;795;680;37;6.367
;01:0,51 a 1,00;0;22;20;16;6;4;14;40;39;14;22;1;194;34;357;1.019;287;23;2.325;636;1.389;267;864;1.148;91;8.832;0;10;6;5;3;3;5;35;41;12;69;0;334;17;79;1.029;179;69;3.832;237;1.730;484;1.295;1.279;58;10.811;0;32;26;21;9;7;19;75;80;26;91;1;528;51;436;2.048;466;92;6.157;873;3.119;751;2.159;2.427;149;19.643
;02:1,01 a 1,50;3;278;747;409;151;141;311;528;338;717;394;39;3.838;1.418;8.050;23.546;6.332;362;29.150;6.216;13.189;5.579;3.208;6.377;676;111.997;2;22;125;61;51;13;52;302;268;264;1.705;10;3.246;134;473;21.086;2.893;777;16.940;2.235;14.838;14.287;6.433;15.386;397;102.000;5;300;872;470;202;154;363;830;606;981;2.099;49;7.084;1.552;8.523;44.632;9.225;1.139;46.090;8.451;28.027;19.866;9.641;21.763;1.073;213.997
;03:1,51 a 2,00;5;263;470;336;156;60;218;390;154;407;94;2;995;1.854;7.325;7.300;3.670;253;21.051;2.760;4.179;3.149;1.666;8.379;238;65.374;0;34;66;78;48;10;26;214;81;127;103;3;513;135;555;5.869;1.357;408;5.003;769;2.992;8.667;2.680;14.332;29;44.099;5;297;536;414;204;70;244;604;235;534;197;5;1.508;1.989;7.880;13.169;5.027;661;26.054;3.529;7.171;11.816;4.346;22.711;267;109.473
;04:2,01 a 3,00;2;360;434;320;144;43;133;308;147;379;47;0;600;1.951;4.289;4.576;2.771;378;8.064;6.100;3.115;2.049;1.743;7.912;316;46.181;1;60;62;61;30;6;11;148;72;114;58;0;283;330;475;3.568;1.208;512;3.804;869;1.916;4.575;3.548;12.303;48;34.062;3;420;496;381;174;49;144;456;219;493;105;0;883;2.281;4.764;8.144;3.979;890;11.868;6.969;5.031;6.624;5.291;20.215;364;80.243
;05:3,01 a 4,00;1;125;197;114;43;14;47;156;63;163;12;1;182;1.081;1.089;1.503;969;488;2.554;1.299;932;939;983;7.937;97;20.989;1;32;25;20;16;2;16;93;26;52;22;1;156;280;209;1.276;558;646;1.587;407;809;2.700;1.926;10.518;32;21.410;2;157;222;134;59;16;63;249;89;215;34;2;338;1.361;1.298;2.779;1.527;1.134;4.141;1.706;1.741;3.639;2.909;18.455;129;42.399
;06:4,01 a 5,00;2;97;106;52;20;11;4;81;29;85;8;0;112;448;355;712;438;465;1.426;575;448;465;883;12.012;49;18.883;2;26;11;7;2;3;2;38;20;43;10;0;76;137;127;624;258;602;823;241;399;1.522;1.486;7.755;15;14.229;4;123;117;59;22;14;6;119;49;128;18;0;188;585;482;1.336;696;1.067;2.249;816;847;1.987;2.369;19.767;64;33.112
;07:5,01 a 7,00;4;108;110;51;24;17;7;77;23;74;9;0;117;489;366;543;483;640;1.863;635;401;547;910;13.804;77;21.379;2;24;13;9;7;8;9;47;8;42;9;0;65;244;107;533;271;762;1.020;262;345;1.577;1.250;10.306;61;16.981;6;132;123;60;31;25;16;124;31;116;18;0;182;733;473;1.076;754;1.402;2.883;897;746;2.124;2.160;24.110;138;38.360
;08:7,01 a 10,00;2;39;50;38;5;34;1;59;12;68;2;0;90;609;222;264;245;645;1.260;411;225;406;949;9.286;77;14.999;1;25;10;7;1;2;7;30;5;48;2;0;43;255;66;197;127;693;609;132;201;1.023;1.112;7.872;35;12.503;3;64;60;45;6;36;8;89;17;116;4;0;133;864;288;461;372;1.338;1.869;543;426;1.429;2.061;17.158;112;27.502
;09:10,01 a 15,00;0;30;24;19;2;27;3;45;8;47;1;0;64;597;95;133;172;513;860;219;170;387;1.277;6.345;37;11.075;1;22;4;2;0;2;2;23;9;24;0;0;19;242;17;91;66;446;346;67;114;636;1.128;5.128;8;8.397;1;52;28;21;2;29;5;68;17;71;1;0;83;839;112;224;238;959;1.206;286;284;1.023;2.405;11.473;45;19.472
;10:15,01 a 20,00;2;27;12;9;1;4;0;11;0;38;0;0;22;235;18;37;61;246;315;90;45;109;556;2.381;3;4.222;1;5;1;0;0;0;1;4;0;25;1;0;11;64;7;24;21;165;133;19;21;124;405;1.601;0;2.633;3;32;13;9;1;4;1;15;0;63;1;0;33;299;25;61;82;411;448;109;66;233;961;3.982;3;6.855
;11:Mais de 20,00;1;23;2;6;0;2;0;5;1;48;1;0;50;261;26;48;64;314;220;103;55;62;243;3.716;6;5.257;0;4;1;0;0;0;0;4;0;17;0;0;5;73;2;11;16;126;73;19;26;79;188;2.406;2;3.052;1;27;3;6;0;2;0;9;1;65;1;0;55;334;28;59;80;440;293;122;81;141;431;6.122;8;8.309
;{ñ class};4;53;57;20;96;23;63;92;35;64;20;1;363;409;3.324;1.475;790;167;9.946;2.932;2.312;386;558;208;183;23.581;1;14;1;3;4;3;6;45;17;36;65;0;329;73;185;1.020;334;159;4.755;622;853;1.038;778;261;52;10.654;5;67;58;23;100;26;69;137;52;100;85;1;692;482;3.509;2.495;1.124;326;14.701;3.554;3.165;1.424;1.336;469;235;34.235
270430:Maceió - AL;Total;74;538;605;921;66;113;489;609;174;1.705;175;42;4.323;3.295;15.765;22.041;5.791;1.499;20.800;8.029;13.808;3.930;7.172;30.076;528;142.568;13;68;74;79;7;13;109;314;83;580;373;40;1.752;596;1.020;17.892;2.129;1.610;12.415;1.713;13.166;10.375;9.879;34.154;54;108.508;87;606;679;1.000;73;126;598;923;257;2.285;548;82;6.075;3.891;16.785;39.933;7.920;3.109;33.215;9.742;26.974;14.305;17.051;64.230;582;251.076
;00:Até 0,50;0;0;0;1;0;0;3;4;1;4;0;0;42;53;144;225;50;8;118;72;210;33;199;17;4;1.188;0;0;0;2;0;0;0;6;1;4;0;0;51;36;54;255;56;12;77;36;241;68;228;47;1;1.175;0;0;0;3;0;0;3;10;2;8;0;0;93;89;198;480;106;20;195;108;451;101;427;64;5;2.363
;01:0,51 a 1,00;0;48;25;26;2;2;24;42;11;33;39;1;223;28;988;1.202;323;27;2.839;156;1.083;180;634;645;74;8.655;0;3;7;9;0;2;8;46;18;49;78;1;228;12;90;1.005;197;43;4.830;120;1.215;560;812;1.265;8;10.606;0;51;32;35;2;4;32;88;29;82;117;2;451;40;1.078;2.207;520;70;7.669;276;2.298;740;1.446;1.910;82;19.261
;02:1,01 a 1,50;6;286;250;193;24;27;257;251;108;642;110;31;1.992;509;6.807;13.778;2.773;159;9.700;2.517;7.824;1.716;1.511;3.279;311;55.061;0;41;28;30;6;4;42;162;48;306;232;35;971;62;435;11.604;1.056;241;4.807;744;8.200;5.116;3.137;5.014;23;42.344;6;327;278;223;30;31;299;413;156;948;342;66;2.963;571;7.242;25.382;3.829;400;14.507;3.261;16.024;6.832;4.648;8.293;334;97.405
;03:1,51 a 2,00;6;94;135;82;17;12;76;107;16;433;11;8;777;466;3.461;3.014;1.079;79;3.989;1.475;1.955;993;716;3.972;42;23.015;1;9;19;9;1;1;10;27;4;99;28;2;174;72;147;2.038;312;135;967;218;1.261;2.025;841;7.173;7;15.580;7;103;154;91;18;13;86;134;20;532;39;10;951;538;3.608;5.052;1.391;214;4.956;1.693;3.216;3.018;1.557;11.145;49;38.595
;04:2,01 a 3,00;18;51;99;238;7;7;40;50;17;196;4;0;423;326;1.650;1.758;667;121;1.482;2.029;1.178;474;775;3.642;32;15.284;1;5;9;10;0;0;10;12;3;53;10;1;119;91;112;1.320;198;172;618;195;850;1.022;1.156;6.464;6;12.437;19;56;108;248;7;7;50;62;20;249;14;1;542;417;1.762;3.078;865;293;2.100;2.224;2.028;1.496;1.931;10.106;38;27.721
;05:3,01 a 4,00;9;7;18;203;5;7;6;21;1;42;2;1;137;213;363;610;206;162;360;346;318;192;576;3.403;15;7.223;3;1;1;6;0;2;4;8;0;5;3;0;62;73;60;502;107;185;245;88;268;650;672;4.431;3;7.379;12;8;19;209;5;9;10;29;1;47;5;1;199;286;423;1.112;313;347;605;434;586;842;1.248;7.834;18;14.602
;06:4,01 a 5,00;3;3;6;48;2;4;2;7;1;27;0;1;69;176;147;253;109;143;249;153;148;83;433;3.382;3;5.452;2;0;1;3;0;0;0;3;1;5;0;0;24;58;17;232;32;149;132;42;145;251;574;2.571;0;4.242;5;3;7;51;2;4;2;10;2;32;0;1;93;234;164;485;141;292;381;195;293;334;1.007;5.953;3;9.694
;07:5,01 a 7,00;9;2;7;30;2;1;3;2;0;45;2;0;58;321;132;202;101;183;182;185;212;47;461;4.598;6;6.791;2;1;2;2;0;0;1;2;0;10;1;1;23;48;23;154;44;234;110;42;157;194;612;3.321;1;4.985;11;3;9;32;2;1;4;4;0;55;3;1;81;369;155;356;145;417;292;227;369;241;1.073;7.919;7;11.776
;08:7,01 a 10,00;4;1;2;14;1;1;4;1;0;75;0;0;52;164;94;99;55;236;95;101;184;32;586;3.213;3;5.017;0;0;0;1;0;1;0;0;0;13;0;0;5;41;24;46;14;205;39;34;163;49;707;1.729;2;3.073;4;1;2;15;1;2;4;1;0;88;0;0;57;205;118;145;69;441;134;135;347;81;1.293;4.942;5;8.090
;09:10,01 a 15,00;8;0;0;11;0;4;0;0;0;88;0;0;42;97;43;32;32;156;46;50;105;18;556;1.606;2;2.896;0;0;0;2;0;1;0;0;0;5;0;0;18;30;3;11;6;145;28;15;152;18;502;1.007;0;1.943;8;0;0;13;0;5;0;0;0;93;0;0;60;127;46;43;38;301;74;65;257;36;1.058;2.613;2;4.839
;10:15,01 a 20,00;4;0;0;1;0;1;0;0;0;23;0;0;13;42;4;10;14;94;8;20;8;7;279;865;0;1.393;1;0;0;0;0;0;0;0;0;2;0;0;3;6;0;1;2;35;7;3;5;2;212;430;0;709;5;0;0;1;0;1;0;0;0;25;0;0;16;48;4;11;16;129;15;23;13;9;491;1.295;0;2.102
;11:Mais de 20,00;1;0;0;1;0;11;0;0;0;24;0;0;31;21;4;8;12;88;7;18;6;5;191;1.302;0;1.730;0;0;0;0;0;0;0;0;0;1;0;0;12;0;0;1;0;15;3;2;1;3;131;584;0;753;1;0;0;1;0;11;0;0;0;25;0;0;43;21;4;9;12;103;10;20;7;8;322;1.886;0;2.483
;{ñ class};6;46;63;73;6;36;74;124;19;73;7;0;464;879;1.928;850;370;43;1.725;907;577;150;255;152;36;8.863;3;8;7;5;0;2;34;48;8;28;21;0;62;67;55;723;105;39;552;174;508;417;295;118;3;3.282;9;54;70;78;6;38;108;172;27;101;28;0;526;946;1.983;1.573;475;82;2.277;1.081;1.085;567;550;270;39;12.145
280030:Aracaju - SE;Total;673;207;575;714;91;30;343;446;272;521;635;0;1.551;3.127;9.111;15.678;3.410;1.647;21.606;6.632;12.764;6.031;4.914;9.688;600;101.266;154;28;107;468;16;3;42;183;107;213;420;1;1.852;764;877;14.178;1.289;1.873;10.788;1.555;12.380;15.819;8.257;12.400;82;83.856;827;235;682;1.182;107;33;385;629;379;734;1.055;1;3.403;3.891;9.988;29.856;4.699;3.520;32.394;8.187;25.144;21.850;13.171;22.088;682;185.122
;00:Até 0,50;1;0;6;9;2;0;3;4;3;3;12;0;18;78;59;205;45;15;184;73;348;89;206;168;4;1.535;3;0;7;38;2;0;1;4;1;6;9;0;34;62;46;177;28;8;152;90;297;160;234;235;3;1.597;4;0;13;47;4;0;4;8;4;9;21;0;52;140;105;382;73;23;336;163;645;249;440;403;7;3.132
