;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;16;27;10;28;5;52;91;201;15;111;2;0;426;522;886;1.408;379;323;1.334;1.737;781;338;561;12.016;86;21.355;13;3;2;2;2;7;14;58;6;19;3;0;42;79;110;847;144;368;493;222;670;568;609;9.568;17;13.866;29;30;12;30;7;59;105;259;21;130;5;0;468;601;996;2.255;523;691;1.827;1.959;1.451;906;1.170;21.584;103;35.221
;06:4,01 a 5,00;40;21;6;12;0;16;39;96;6;41;0;0;192;356;289;578;162;341;642;666;382;133;476;5.785;40;10.319;7;1;1;3;0;1;12;32;7;8;1;0;34;62;54;369;69;303;319;121;338;326;459;7.563;11;10.101;47;22;7;15;0;17;51;128;13;49;1;0;226;418;343;947;231;644;961;787;720;459;935;13.348;51;20.420
;07:5,01 a 7,00;15;17;6;10;0;19;30;93;18;45;1;0;173;355;311;453;182;721;766;677;365;135;1.006;10.051;30;15.479;1;3;0;1;1;3;6;32;1;12;0;0;28;68;61;360;60;538;364;161;359;224;739;11.777;20;14.819;16;20;6;11;1;22;36;125;19;57;1;0;201;423;372;813;242;1.259;1.130;838;724;359;1.745;21.828;50;30.298
;08:7,01 a 10,00;14;8;2;8;1;5;15;53;3;32;0;0;92;212;244;232;104;620;624;425;295;165;1.274;7.308;33;11.769;9;2;0;1;0;1;3;27;1;8;0;0;21;44;47;174;38;522;249;143;257;275;1.171;6.506;10;9.509;23;10;2;9;1;6;18;80;4;40;0;0;113;256;291;406;142;1.142;873;568;552;440;2.445;13.814;43;21.278
;09:10,01 a 15,00;13;3;0;7;0;10;5;23;1;17;0;0;60;216;131;106;78;573;387;314;397;62;878;4.105;33;7.419;9;1;0;1;0;2;0;7;0;4;0;0;11;45;34;51;24;489;167;98;393;114;786;2.902;10;5.148;22;4;0;8;0;12;5;30;1;21;0;0;71;261;165;157;102;1.062;554;412;790;176;1.664;7.007;43;12.567
;10:15,01 a 20,00;7;3;1;4;0;0;3;5;3;5;0;0;16;42;43;23;33;225;168;117;97;48;320;1.608;7;2.778;6;0;0;0;0;0;0;2;0;1;0;0;0;10;15;16;6;138;88;25;124;98;343;1.088;3;1.963;13;3;1;4;0;0;3;7;3;6;0;0;16;52;58;39;39;363;256;142;221;146;663;2.696;10;4.741
;11:Mais de 20,00;27;4;2;2;0;0;4;5;1;6;0;0;29;77;207;22;37;200;178;71;100;27;353;3.551;18;4.921;0;0;0;0;0;0;0;4;0;2;0;0;2;11;25;5;5;73;76;9;90;59;211;2.385;4;2.961;27;4;2;2;0;0;4;9;1;8;0;0;31;88;232;27;42;273;254;80;190;86;564;5.936;22;7.882
;{ñ class};0;5;18;0;1;17;54;26;12;28;4;0;137;36;460;319;186;36;313;380;358;25;121;49;26;2.611;0;0;0;0;1;0;6;17;2;6;13;0;76;7;15;218;37;41;65;40;178;96;93;79;7;997;0;5;18;0;2;17;60;43;14;34;17;0;213;43;475;537;223;77;378;420;536;121;214;128;33;3.608
160030:Macapá - AP;Total;43;315;73;24;2;28;159;137;41;61;50;0;808;1.279;4.905;9.776;2.710;553;5.100;1.891;3.254;500;1.362;19.479;332;52.882;13;37;9;12;1;6;17;66;25;16;83;0;251;356;478;6.739;992;660;3.210;587;4.311;978;1.731;23.087;49;43.714;56;352;82;36;3;34;176;203;66;77;133;0;1.059;1.635;5.383;16.515;3.702;1.213;8.310;2.478;7.565;1.478;3.093;42.566;381;96.596
;00:Até 0,50;0;0;1;0;0;0;1;0;0;0;0;0;9;2;9;147;32;8;27;34;45;0;31;5;0;351;0;0;0;0;0;0;0;0;0;0;0;0;17;2;20;149;27;6;25;11;23;2;25;3;0;310;0;0;1;0;0;0;1;0;0;0;0;0;26;4;29;296;59;14;52;45;68;2;56;8;0;661
;01:0,51 a 1,00;5;24;17;1;2;2;12;17;8;1;5;0;62;17;376;780;117;4;128;49;358;16;156;460;130;2.747;0;7;2;0;1;0;7;6;2;3;7;0;42;16;33;633;53;16;143;37;353;64;212;525;11;2.173;5;31;19;1;3;2;19;23;10;4;12;0;104;33;409;1.413;170;20;271;86;711;80;368;985;141;4.920
;02:1,01 a 1,50;12;203;33;11;0;11;83;50;20;44;28;0;362;123;2.348;5.186;1.359;58;880;569;1.425;186;384;867;170;14.412;3;22;3;9;0;2;8;42;17;10;64;0;143;67;316;3.594;590;117;1.007;267;1.862;384;676;1.327;33;10.563;15;225;36;20;0;13;91;92;37;54;92;0;505;190;2.664;8.780;1.949;175;1.887;836;3.287;570;1.060;2.194;203;24.975
;03:1,51 a 2,00;5;55;14;5;0;3;36;32;6;7;16;0;98;323;1.122;1.817;556;42;1.937;216;795;139;173;797;25;8.219;1;4;2;0;0;1;1;11;1;2;9;0;19;70;36;1.221;130;55;1.484;84;1.437;314;192;1.055;1;6.130;6;59;16;5;0;4;37;43;7;9;25;0;117;393;1.158;3.038;686;97;3.421;300;2.232;453;365;1.852;26;14.349
;04:2,01 a 3,00;11;22;5;4;0;11;21;25;4;8;1;0;140;98;570;1.082;394;72;1.713;666;361;41;194;1.298;7;6.748;1;2;1;2;0;3;1;3;5;1;2;0;18;12;31;679;115;105;355;96;295;88;196;1.482;2;3.495;12;24;6;6;0;14;22;28;9;9;3;0;158;110;601;1.761;509;177;2.068;762;656;129;390;2.780;9;10.243
;05:3,01 a 4,00;1;5;1;2;0;1;1;8;1;0;0;0;64;115;199;368;104;86;174;107;96;42;127;1.789;0;3.291;2;1;0;1;0;0;0;2;0;0;0;0;9;26;15;217;39;113;56;25;112;43;136;2.238;0;3.035;3;6;1;3;0;1;1;10;1;0;0;0;73;141;214;585;143;199;230;132;208;85;263;4.027;0;6.326
;06:4,01 a 5,00;1;2;0;0;0;0;0;2;0;0;0;0;34;149;66;179;60;63;77;55;49;25;95;2.959;0;3.816;3;0;0;0;0;0;0;1;0;0;0;0;2;72;2;123;13;74;29;20;43;36;93;3.732;0;4.243;4;2;0;0;0;0;0;3;0;0;0;0;36;221;68;302;73;137;106;75;92;61;188;6.691;0;8.059
;07:5,01 a 7,00;2;0;0;0;0;0;4;3;1;0;0;0;21;199;53;104;37;82;43;68;33;12;100;4.956;0;5.718;2;1;1;0;0;0;0;1;0;0;0;0;1;33;5;59;12;80;30;15;53;24;92;6.232;1;6.642;4;1;1;0;0;0;4;4;1;0;0;0;22;232;58;163;49;162;73;83;86;36;192;11.188;1;12.360
;08:7,01 a 10,00;0;1;0;0;0;0;0;0;0;0;0;0;5;142;37;54;34;49;37;40;29;9;40;3.143;0;3.620;1;0;0;0;0;0;0;0;0;0;1;0;0;26;0;33;9;59;32;11;22;2;63;4.280;0;4.539;1;1;0;0;0;0;0;0;0;0;1;0;5;168;37;87;43;108;69;51;51;11;103;7.423;0;8.159
;09:10,01 a 15,00;3;0;0;0;0;0;0;0;0;0;0;0;2;63;36;23;6;47;26;40;32;14;24;1.559;0;1.875;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3;11;2;21;18;10;72;12;20;1.328;0;1.519;3;0;0;0;0;0;0;0;0;0;0;0;2;85;39;34;8;68;44;50;104;26;44;2.887;0;3.394
;10:15,01 a 20,00;2;0;0;0;0;0;0;0;1;0;0;0;0;21;21;5;2;21;14;12;14;10;2;516;0;641;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2;0;9;9;6;16;5;1;330;0;389;2;0;0;0;0;0;0;0;1;0;0;0;0;24;29;7;2;30;23;18;30;15;3;846;0;1.030
;11:Mais de 20,00;1;0;0;0;0;0;0;0;0;0;0;0;2;19;48;3;1;19;28;5;8;3;2;1.079;0;1.218;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;3;13;1;7;1;0;536;0;571;1;0;0;0;0;0;0;0;0;0;0;0;2;24;51;5;1;22;41;6;15;4;2;1.615;0;1.789
;{ñ class};0;3;2;1;0;0;1;0;0;1;0;0;9;8;20;28;8;2;16;30;9;3;34;51;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;16;2;2;9;4;16;3;25;19;1;105;0;3;2;1;0;0;1;0;0;1;0;0;9;10;26;44;10;4;25;34;25;6;59;70;1;331
172100:Palmas - TO;Total;114;598;304;52;10;104;100;193;85;254;66;8;385;1.933;5.445;6.465;2.160;532;4.438;1.906;2.495;540;2.443;26.560;274;57.464;13;54;40;14;2;11;7;95;33;31;121;2;155;456;380;4.673;850;602;2.015;422;3.182;2.062;2.984;33.487;38;51.729;127;652;344;66;12;115;107;288;118;285;187;10;540;2.389;5.825;11.138;3.010;1.134;6.453;2.328;5.677;2.602;5.427;60.047;312;109.193
;00:Até 0,50;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;13;5;5;7;15;45;1;19;3;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;20;4;2;4;7;40;0;22;13;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;33;9;7;11;22;85;1;41;16;0;241
;01:0,51 a 1,00;2;65;4;2;0;6;5;8;3;5;3;0;9;43;329;189;55;0;142;57;303;12;86;571;79;1.978;1;8;0;1;0;0;0;8;5;1;7;0;10;22;31;120;32;16;150;26;377;36;148;424;10;1.433;3;73;4;3;0;6;5;16;8;6;10;0;19;65;360;309;87;16;292;83;680;48;234;995;89;3.411
;02:1,01 a 1,50;14;313;137;17;4;52;71;53;33;24;38;8;181;188;2.021;3.215;1.017;29;1.129;392;1.045;188;292;3.550;102;14.113;1;27;18;12;2;6;6;33;18;11;99;2;115;82;170;2.883;467;130;1.059;125;1.812;1.026;508;2.873;14;11.499;15;340;155;29;6;58;77;86;51;35;137;10;296;270;2.191;6.098;1.484;159;2.188;517;2.857;1.214;800;6.423;116;25.612
;03:1,51 a 2,00;34;123;76;15;5;13;13;46;19;69;18;0;129;174;1.569;1.350;478;31;2.125;408;396;149;153;2.675;31;10.099;5;7;9;0;0;4;0;15;2;8;4;0;17;86;61;871;159;44;283;61;364;444;240;3.889;5;6.578;39;130;85;15;5;17;13;61;21;77;22;0;146;260;1.630;2.221;637;75;2.408;469;760;593;393;6.564;36;16.677
;04:2,01 a 3,00;30;60;75;12;1;15;8;47;18;82;6;0;41;725;937;887;347;37;547;645;316;80;184;2.756;22;7.878;3;7;10;1;0;1;0;13;4;6;8;0;6;64;55;482;108;40;247;108;227;235;450;4.424;2;6.501;33;67;85;13;1;16;8;60;22;88;14;0;47;789;992;1.369;455;77;794;753;543;315;634;7.180;24;14.379
;05:3,01 a 4,00;24;23;6;2;0;7;3;14;6;42;0;0;13;358;223;361;121;68;157;132;102;41;274;1.732;7;3.716;1;1;2;0;0;0;0;12;2;2;0;0;3;49;24;148;36;74;86;33;96;87;301;3.066;0;4.023;25;24;8;2;0;7;3;26;8;44;0;0;16;407;247;509;157;142;243;165;198;128;575;4.798;7;7.739
;06:4,01 a 5,00;4;5;2;1;0;7;0;8;4;17;1;0;4;148;111;167;52;57;93;45;67;30;308;1.891;4;3.026;1;1;1;0;0;0;0;4;1;1;0;0;0;46;11;58;21;55;54;12;72;173;267;4.155;0;4.933;5;6;3;1;0;7;0;12;5;18;1;0;4;194;122;225;73;112;147;57;139;203;575;6.046;4;7.959
;07:5,01 a 7,00;3;2;2;2;0;2;0;9;1;5;0;0;6;87;79;129;36;83;81;91;56;14;340;5.846;2;6.876;0;1;0;0;0;0;0;6;0;1;0;0;3;41;7;55;16;74;60;23;62;37;332;9.882;2;10.602;3;3;2;2;0;2;0;15;1;6;0;0;9;128;86;184;52;157;141;114;118;51;672;15.728;4;17.478
;08:7,01 a 10,00;0;3;0;0;0;1;0;3;1;3;0;0;2;89;47;83;25;73;47;43;55;9;378;3.196;5;4.063;0;1;0;0;0;0;0;2;1;1;0;0;0;35;9;21;4;77;33;16;34;6;380;2.090;1;2.711;0;4;0;0;0;1;0;5;2;4;0;0;2;124;56;104;29;150;80;59;89;15;758;5.286;6;6.774
;09:10,01 a 15,00;0;0;0;0;0;0;0;3;0;2;0;0;0;63;37;35;9;81;40;46;62;4;276;1.751;6;2.415;1;0;0;0;0;0;0;0;0;0;0;0;0;17;1;5;2;61;15;10;63;7;251;1.270;4;1.707;1;0;0;0;0;0;0;3;0;2;0;0;0;80;38;40;11;142;55;56;125;11;527;3.021;10;4.122
;10:15,01 a 20,00;0;0;0;0;0;0;0;1;0;1;0;0;0;23;15;11;2;37;26;11;24;7;104;893;11;1.166;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;1;0;13;12;0;12;1;63;656;0;765;0;0;0;0;0;0;0;2;0;1;0;0;0;26;18;12;2;50;38;11;36;8;167;1.549;11;1.931
;11:Mais de 20,00;1;0;0;0;0;0;0;1;0;0;0;0;0;15;9;5;3;30;17;3;10;5;24;1.673;3;1.799;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;12;9;0;8;4;12;720;0;771;1;0;0;0;0;0;0;1;0;0;0;0;0;20;10;5;3;42;26;3;18;9;36;2.393;3;2.570
;{ñ class};2;4;2;1;0;1;0;0;0;4;0;0;0;19;62;20;10;1;27;18;14;0;5;23;2;215;0;1;0;0;0;0;1;1;0;0;3;0;1;2;2;9;1;4;3;1;15;6;10;25;0;85;2;5;2;1;0;1;1;1;0;4;3;0;1;21;64;29;11;5;30;19;29;6;15;48;2;300
211130:São Luiz - MA;Total;212;677;3.146;1.017;129;204;517;849;240;825;184;0;2.828;3.218;40.536;24.468;7.197;1.746;24.487;15.277;13.419;2.899;4.831;48.622;292;197.820;30;72;322;113;27;27;110;393;75;198;416;0;1.470;827;3.461;20.949;2.231;1.777;8.625;4.012;16.227;7.890;6.482;63.476;110;139.320;242;749;3.468;1.130;156;231;627;1.242;315;1.023;600;0;4.298;4.045;43.997;45.417;9.428;3.523;33.112;19.289;29.646;10.789;11.313;112.098;402;337.140
;00:Até 0,50;0;1;2;0;0;0;0;1;1;0;0;0;2;16;114;16;3;1;19;40;152;1;80;8;0;457;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;15;2;3;19;32;63;1;90;10;0;264;0;1;2;0;0;0;0;1;1;0;0;0;2;27;132;31;5;4;38;72;215;2;170;18;0;721
;01:0,51 a 1,00;3;29;43;18;3;6;30;19;19;12;17;0;107;55;2.460;617;90;19;947;385;1.317;105;322;1.657;23;8.303;0;5;18;5;0;2;11;20;11;9;37;0;42;10;366;519;39;50;822;169;2.396;255;448;2.439;3;7.676;3;34;61;23;3;8;41;39;30;21;54;0;149;65;2.826;1.136;129;69;1.769;554;3.713;360;770;4.096;26;15.979
;02:1,01 a 1,50;32;331;446;196;30;120;289;281;124;246;131;0;1.065;814;13.989;14.761;2.904;179;10.357;2.983;6.684;1.263;1.145;7.025;121;65.516;17;30;87;38;13;17;63;175;41;115;357;0;1.059;198;1.441;14.825;1.262;358;4.498;2.026;8.946;4.800;2.132;11.095;44;53.637;49;361;533;234;43;137;352;456;165;361;488;0;2.124;1.012;15.430;29.586;4.166;537;14.855;5.009;15.630;6.063;3.277;18.120;165;119.153
;03:1,51 a 2,00;50;206;265;134;31;42;159;158;36;159;15;0;478;452;10.537;4.288;971;135;8.099;1.580;1.664;461;466;4.023;24;34.433;6;17;17;23;8;4;14;55;7;24;11;0;117;53;539;2.954;292;106;1.169;304;1.812;1.055;733;7.196;11;16.527;56;223;282;157;39;46;173;213;43;183;26;0;595;505;11.076;7.242;1.263;241;9.268;1.884;3.476;1.516;1.199;11.219;35;50.960
;04:2,01 a 3,00;61;69;543;249;44;21;27;153;25;185;9;0;613;556;7.229;2.515;1.008;95;2.492;4.303;1.482;370;508;7.681;47;30.285;3;8;39;20;2;3;10;64;11;10;7;0;98;131;450;1.458;235;119;882;476;1.095;639;729;9.865;13;16.367;64;77;582;269;46;24;37;217;36;195;16;0;711;687;7.679;3.973;1.243;214;3.374;4.779;2.577;1.009;1.237;17.546;60;46.652
;05:3,01 a 4,00;29;18;358;183;11;7;5;98;18;70;3;0;210;358;2.407;1.049;630;240;845;1.654;497;186;465;7.777;17;17.135;2;7;31;11;3;1;4;32;2;10;1;0;68;93;212;546;140;206;430;218;631;335;493;15.742;15;19.233;31;25;389;194;14;8;9;130;20;80;4;0;278;451;2.619;1.595;770;446;1.275;1.872;1.128;521;958;23.519;32;36.368
;06:4,01 a 5,00;18;5;148;97;1;1;2;56;2;40;1;0;99;249;1.013;402;404;126;422;917;192;149;437;5.908;15;10.704;0;4;18;4;0;0;3;10;1;13;0;0;28;69;108;235;79;164;213;150;226;239;395;4.837;10;6.806;18;9;166;101;1;1;5;66;3;53;1;0;127;318;1.121;637;483;290;635;1.067;418;388;832;10.745;25;17.510
;07:5,01 a 7,00;4;8;284;67;4;4;2;49;3;35;4;0;106;306;848;372;494;222;428;1.077;260;131;525;5.561;16;10.810;1;0;37;9;1;0;1;16;1;11;1;0;25;84;118;191;84;210;251;221;229;171;600;5.373;5;7.640;5;8;321;76;5;4;3;65;4;46;5;0;131;390;966;563;578;432;679;1.298;489;302;1.125;10.934;21;18.450
;08:7,01 a 10,00;4;3;582;28;1;0;1;15;6;23;2;0;60;163;699;160;326;213;361;838;214;92;360;3.565;6;7.722;0;1;37;1;0;0;2;12;0;3;0;0;8;92;97;81;50;231;157;178;135;112;400;3.364;3;4.964;4;4;619;29;1;0;3;27;6;26;2;0;68;255;796;241;376;444;518;1.016;349;204;760;6.929;9;12.686
;09:10,01 a 15,00;3;2;252;28;2;0;0;5;3;9;0;0;24;93;448;74;215;290;187;703;267;35;271;2.298;13;5.222;0;0;18;2;0;0;0;5;0;2;0;0;9;42;57;34;28;216;85;110;223;43;277;1.870;5;3.026;3;2;270;30;2;0;0;10;3;11;0;0;33;135;505;108;243;506;272;813;490;78;548;4.168;18;8.248
;10:15,01 a 20,00;0;2;55;8;1;0;0;1;0;6;0;0;7;54;173;31;68;121;84;251;60;43;106;1.232;1;2.304;0;0;8;0;0;0;0;0;1;0;0;0;1;21;22;10;4;77;19;46;33;91;77;599;1;1.010;0;2;63;8;1;0;0;1;1;6;0;0;8;75;195;41;72;198;103;297;93;134;183;1.831;2;3.314
;11:Mais de 20,00;7;2;66;6;0;1;0;1;1;22;0;0;11;73;275;19;42;86;52;158;22;37;54;1.866;7;2.808;1;0;8;0;0;0;0;0;0;0;0;0;1;6;17;3;5;19;12;24;12;59;26;1.073;0;1.266;8;2;74;6;0;1;0;1;1;22;0;0;12;79;292;22;47;105;64;182;34;96;80;2.939;7;4.074
;{ñ class};1;1;102;3;1;2;2;12;2;18;2;0;46;29;344;164;42;19;194;388;608;26;92;21;2;2.121;0;0;4;0;0;0;2;4;0;1;2;0;14;17;16;78;11;18;68;58;426;90;82;13;0;904;1;1;106;3;1;2;4;16;2;19;4;0;60;46;360;242;53;37;262;446;1.034;116;174;34;2;3.025
221100:Terezina - PI;Total;241;1.910;1.248;272;130;993;1.381;751;518;839;1.103;63;3.778;3.334;23.403;21.652;6.948;1.689;13.959;7.591;11.637;5.207;7.145;32.653;1.247;149.692;32;150;131;47;16;169;134;270;118;254;2.546;31;1.532;654;1.164;14.680;2.362;1.840;5.948;1.123;12.728;10.287;8.429;39.864;143;104.652;273;2.060;1.379;319;146;1.162;1.515;1.021;636;1.093;3.649;94;5.310;3.988;24.567;36.332;9.310;3.529;19.907;8.714;24.365;15.494;15.574;72.517;1.390;254.344
;00:Até 0,50;0;2;0;0;0;0;0;4;0;5;8;0;0;2;31;35;14;1;14;41;98;17;186;65;0;523;0;9;1;0;0;0;0;4;0;3;5;0;0;1;6;34;3;1;10;33;144;32;107;24;0;417;0;11;1;0;0;0;0;8;0;8;13;0;0;3;37;69;17;2;24;74;242;49;293;89;0;940
;01:0,51 a 1,00;13;86;58;18;3;48;147;72;25;56;42;1;87;272;1.999;606;139;22;330;314;692;111;538;406;133;6.218;2;7;8;7;1;5;16;30;12;22;103;1;49;14;39;384;82;42;414;77;793;264;598;518;11;3.499;15;93;66;25;4;53;163;102;37;78;145;2;136;286;2.038;990;221;64;744;391;1.485;375;1.136;924;144;9.717
;02:1,01 a 1,50;131;1.141;867;184;103;696;615;331;288;581;853;61;2.055;802;13.168;14.585;3.741;273;5.811;3.150;8.032;1.671;1.745;5.019;720;66.623;13;69;86;30;9;131;57;138;87;160;2.285;28;1.245;101;451;10.802;1.548;605;3.548;445;9.114;4.302;2.603;7.407;66;45.330;144;1.210;953;214;112;827;672;469;375;741;3.138;89;3.300;903;13.619;25.387;5.289;878;9.359;3.595;17.146;5.973;4.348;12.426;786;111.953
;03:1,51 a 2,00;38;484;179;37;15;131;435;156;84;96;106;0;751;196;4.392;2.887;1.567;146;3.709;942;1.222;1.110;767;3.337;185;22.972;6;35;21;3;2;24;30;29;9;28;84;0;123;6;234;1.760;398;233;646;139;913;1.968;836;5.455;14;12.996;44;519;200;40;17;155;465;185;93;124;190;0;874;202;4.626;4.647;1.965;379;4.355;1.081;2.135;3.078;1.603;8.792;199;35.968
;04:2,01 a 3,00;10;140;101;19;6;64;124;118;61;53;65;0;466;84;2.104;1.856;892;164;2.305;1.844;654;920;651;5.622;94;18.417;3;17;10;5;1;5;25;43;6;25;45;2;61;9;202;945;203;188;591;156;712;1.723;1.030;7.109;14;13.130;13;157;111;24;7;69;149;161;67;78;110;2;527;93;2.306;2.801;1.095;352;2.896;2.000;1.366;2.643;1.681;12.731;108;31.547
;05:3,01 a 4,00;28;17;16;6;1;25;14;44;9;22;12;1;201;28;572;747;216;134;586;425;243;274;565;6.933;32;11.151;5;6;2;2;2;2;1;13;2;4;8;0;14;9;68;311;71;145;239;82;255;586;649;11.239;9;13.724;33;23;18;8;3;27;15;57;11;26;20;1;215;37;640;1.058;287;279;825;507;498;860;1.214;18.172;41;24.875
;06:4,01 a 5,00;6;8;3;1;2;7;16;11;25;5;4;0;48;139;270;323;121;102;268;154;97;107;397;1.532;23;3.669;0;2;1;0;0;0;1;2;1;2;1;0;17;66;49;147;26;92;159;46;116;160;461;2.601;10;3.960;6;10;4;1;2;7;17;13;26;7;5;0;65;205;319;470;147;194;427;200;213;267;858;4.133;33;7.629
;07:5,01 a 7,00;11;10;8;5;0;11;17;6;17;3;5;0;85;291;311;244;123;164;281;294;98;242;602;3.015;17;5.860;2;3;1;0;1;1;1;5;0;3;1;0;14;80;43;144;11;147;143;75;200;479;596;2.175;10;4.135;13;13;9;5;1;12;18;11;17;6;6;0;99;371;354;388;134;311;424;369;298;721;1.198;5.190;27;9.995
;08:7,01 a 10,00;3;3;2;2;0;9;5;5;3;5;2;0;28;558;133;166;58;192;237;139;123;266;760;2.848;10;5.557;0;2;0;0;0;0;1;5;0;2;2;0;3;138;23;76;7;175;78;34;115;373;720;1.350;6;3.110;3;5;2;2;0;9;6;10;3;7;4;0;31;696;156;242;65;367;315;173;238;639;1.480;4.198;16;8.667
;09:10,01 a 15,00;1;3;4;0;0;0;4;0;1;2;2;0;15;489;138;65;40;281;183;82;246;334;505;1.823;22;4.240;1;0;0;0;0;1;0;0;0;2;0;0;4;118;39;26;2;146;64;17;244;288;491;970;2;2.415;2;3;4;0;0;1;4;0;1;4;2;0;19;607;177;91;42;427;247;99;490;622;996;2.793;24;6.655
;10:15,01 a 20,00;0;1;0;0;0;1;1;0;1;3;0;0;4;241;36;15;12;121;79;40;42;86;201;723;4;1.611;0;0;0;0;0;0;0;0;0;1;2;0;1;74;4;2;0;51;21;8;33;62;192;355;1;807;0;1;0;0;0;1;1;0;1;4;2;0;5;315;40;17;12;172;100;48;75;148;393;1.078;5;2.418
;11:Mais de 20,00;0;1;0;0;0;0;0;0;0;1;0;0;1;211;16;23;4;72;68;15;33;57;108;1.300;3;1.913;0;0;0;0;0;0;0;0;0;0;0;0;0;34;4;4;0;10;19;2;30;21;75;649;0;848;0;1;0;0;0;0;0;0;0;1;0;0;1;245;20;27;4;82;87;17;63;78;183;1.949;3;2.761
;{ñ class};0;14;10;0;0;1;3;4;4;7;4;0;37;21;233;100;21;17;88;151;57;12;120;30;4;938;0;0;1;0;0;0;2;1;1;2;10;0;1;4;2;45;11;5;16;9;59;29;71;12;0;281;0;14;11;0;0;1;5;5;5;9;14;0;38;25;235;145;32;22;104;160;116;41;191;42;4;1.219
230440:Fortaleza - CE;Total;248;1.172;3.240;1.699;1.048;1.434;2.418;3.734;1.753;2.597;13.089;1.894;11.953;4.103;61.291;69.522;16.334;6.702;77.714;29.548;38.040;5.567;17.246;67.383;1.758;441.487;92;148;385;232;269;212;329;1.617;659;967;27.867;1.594;7.295;778;4.299;49.659;8.044;6.710;46.171;5.294;35.647;16.668;21.467;88.607;520;325.530;340;1.320;3.625;1.931;1.317;1.646;2.747;5.351;2.412;3.564;40.956;3.488;19.248;4.881;65.590;119.181;24.378;13.412;123.885;34.842;73.687;22.235;38.713;155.990;2.278;767.017
;00:Até 0,50;0;0;4;0;1;1;1;30;1;7;24;0;54;6;134;297;53;4;144;121;350;17;379;105;2;1.735;0;1;3;1;1;0;0;10;1;9;181;0;50;3;62;193;48;4;330;42;249;32;370;146;1;1.737;0;1;7;1;2;1;1;40;2;16;205;0;104;9;196;490;101;8;474;163;599;49;749;251;3;3.472
;01:0,51 a 1,00;13;189;291;43;22;204;301;681;116;163;1.113;85;624;783;2.720;4.923;710;78;3.352;1.777;2.975;218;1.800;1.451;127;24.759;2;16;32;25;16;49;44;263;47;57;2.223;43;1.061;50;334;3.608;488;178;3.831;586;3.448;488;3.429;1.765;33;22.116;15;205;323;68;38;253;345;944;163;220;3.336;128;1.685;833;3.054;8.531;1.198;256;7.183;2.363;6.423;706;5.229;3.216;160;46.875
;02:1,01 a 1,50;80;679;2.083;627;464;807;1.856;1.689;997;1.273;9.053;1.584;7.044;782;26.882;46.839;9.291;632;42.593;10.071;21.637;2.430;4.108;6.371;722;200.594;52;89;242;99;141;112;244;648;449;495;22.909;1.469;4.731;36;1.549;35.819;4.925;1.101;29.361;1.990;20.959;8.871;6.576;22.405;273;165.545;132;768;2.325;726;605;919;2.100;2.337;1.446;1.768;31.962;3.053;11.775;818;28.431;82.658;14.216;1.733;71.954;12.061;42.596;11.301;10.684;28.776;995;366.139
;03:1,51 a 2,00;31;158;431;366;173;227;158;559;225;295;1.603;78;1.720;599;18.039;7.577;2.746;174;17.358;6.122;5.011;825;1.810;5.463;374;72.122;4;11;37;28;27;29;22;184;55;96;1.301;36;498;23;697;4.231;970;316;4.612;821;3.673;2.344;1.881;9.185;22;31.103;35;169;468;394;200;256;180;743;280;391;2.904;114;2.218;622;18.736;11.808;3.716;490;21.970;6.943;8.684;3.169;3.691;14.648;396;103.225
;04:2,01 a 3,00;31;74;195;316;139;109;51;362;220;260;691;47;1.055;277;7.238;4.960;1.540;340;7.779;6.265;3.767;737;1.674;8.372;269;46.768;4;13;28;37;15;9;13;172;64;77;650;26;325;23;619;3.168;749;546;3.599;786;3.292;1.623;2.205;15.561;46;33.650;35;87;223;353;154;118;64;534;284;337;1.341;73;1.380;300;7.857;8.128;2.289;886;11.378;7.051;7.059;2.360;3.879;23.933;315;80.418
